,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,CTDXMISS,CTDXMISSCP,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
1320,  49NZ20130106,  S04I,123.0,1.0,12.0, X12J12,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   3000.4,2.0,   0.2656,2.0,   0.26561,2.0,  34.6781,2.0,  34.6776,2.0,  34.8530,2.0,   217.26,2.0,   217.26,2.0,   99.967,   0.0013,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   125.78,2.0,     0.17,    32.83,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.250,2.0,    0.116,2.0,    0.007,2.0,    0.012,2.0,   2259.2,2.0,   2356.2,2.0,7.5924,       25,6.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1321,  49NZ20130106,  S04I,123.0,1.0,11.0, X12J11,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   3249.8,2.0,   0.1709,2.0,   0.17092,2.0,  34.6733,2.0,  34.6727,2.0,  34.8521,2.0,   220.71,2.0,   220.83,2.0,   99.953,   0.0019,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   127.48,2.0,     0.17,    32.88,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.261,2.0,    0.122,2.0,    0.008,2.0,    0.000,2.0,   2258.2,2.0,   2356.5,2.0,7.5937,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1322,  49NZ20130106,  S04I,123.0,1.0,10.0, X12J10,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   3499.3,2.0,   0.0852,2.0,   0.08502,2.0,  34.6690,2.0,  34.6686,2.0,  34.8455,2.0,   224.49,2.0,   224.37,2.0,   99.944,   0.0022,2.0,   -0.010,2.0,  -999.00,9.0,    0.000,2.0,   128.99,2.0,     0.17,    32.90,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.267,2.0,    0.132,2.0,    0.009,2.0,    0.000,2.0,   2257.9,2.0,   2356.2,2.0,7.5953,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1323,  49NZ20130106,  S04I,123.0,1.0,9.0, X12J09,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   3751.2,2.0,   0.0043,2.0,   0.00439,2.0,  34.6653,2.0,  34.6641,2.0,  34.8385,2.0,   228.37,2.0,   228.42,2.0,   99.931,   0.0028,2.0,   -0.010,2.0,  -999.00,9.0,    0.000,2.0,   128.89,2.0,     0.17,    32.78,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.373,2.0,    0.188,2.0,    0.015,2.0,    0.027,2.0,   2257.7,2.0,   2356.7,2.0,7.5967,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1324,  49NZ20130106,  S04I,123.0,1.0,8.0, X12J08,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   3999.5,2.0,  -0.0749,2.0,  -0.07488,2.0,  34.6616,2.0,  34.6613,2.0,  34.8365,2.0,   231.92,2.0,   231.94,2.0,   99.925,   0.0030,2.0,   -0.010,2.0,  -999.00,9.0,    0.000,2.0,   132.79,2.0,     0.18,    32.76,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.347,6.0,    0.174,6.0,    0.013,6.0,    0.021,6.0,   2258.0,2.0,   2355.1,2.0,7.5988,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1325,  49NZ20130106,  S04I,123.0,1.0,7.0, X12J07,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   4250.8,2.0,  -0.1211,2.0,  -0.12111,2.0,  34.6589,2.0,  34.6584,2.0,  34.8332,2.0,   234.17,2.0,   234.22,2.0,   99.893,   0.0043,2.0,   -0.010,2.0,  -999.00,9.0,    0.000,2.0,   137.72,2.0,     0.18,    32.80,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.346,2.0,    0.178,2.0,    0.013,2.0,    0.019,2.0,   2255.9,6.0,   2355.0,2.0,7.5995,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1326,  49NZ20130106,  S04I,123.0,1.0,6.0, X12J06,9.0,20130121.0,2248,-62.3135,65.7905, 4371,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1327,  49NZ20130106,  S04I,123.0,1.0,5.0, X12J05,9.0,20130121.0,2248,-62.3135,65.7905, 4371,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1328,  49NZ20130106,  S04I,123.0,1.0,4.0, X12J04,9.0,20130121.0,2248,-62.3135,65.7905, 4371,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1329,  49NZ20130106,  S04I,123.0,1.0,3.0, X12J03,9.0,20130121.0,2248,-62.3135,65.7905, 4371,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1330,  49NZ20130106,  S04I,123.0,1.0,2.0, X12J02,9.0,20130121.0,2248,-62.3135,65.7905, 4371,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1331,  49NZ20130106,  S04I,123.0,1.0,1.0, X12J01,2.0,20130121.0,2248,-62.3135,65.7905, 4371,   4443.4,2.0,  -0.1558,2.0,  -0.15592,2.0,  34.6562,2.0,  34.6559,2.0,  34.8332,2.0,   235.74,2.0,   235.90,2.0,   99.626,   0.0150,2.0,   -0.010,2.0,  -999.00,9.0,    0.000,2.0,   144.64,2.0,     0.19,    32.92,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.466,2.0,    0.237,2.0,    0.021,2.0,    0.055,2.0,   2257.8,2.0,   2356.3,2.0,7.5995,       25,2.0, -999.000,1.0, -999.000,   -999.0,1.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1332,  49NZ20130106,  S04I,124.0,1.0,0.0,   -999,9.0,20130122.0,0514,-62.3605,64.4047, 4327,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,  33.6709,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1333,  49NZ20130106,  S04I,124.0,1.0,36.0, X12J36,2.0,20130122.0,0514,-62.3605,64.4047, 4327,      5.1,2.0,   0.5757,2.0,   0.57498,2.0,  33.6707,2.0,  33.6716,2.0,-999.0000,9.0,   343.36,2.0,   343.41,2.0,   97.976,   0.0818,2.0,    0.090,2.0,  -999.00,9.0,  288.314,2.0,    33.54,2.0,     0.09,    25.90,2.0,     0.04,     0.25,2.0,     0.01,     1.78,2.0,     0.01,    5.795,2.0,    3.193,2.0,    0.575,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1334,  49NZ20130106,  S04I,124.0,1.0,35.0, X12J35,2.0,20130122.0,0514,-62.3605,64.4047, 4327,     24.3,2.0,   0.5631,2.0,   0.56301,2.0,  33.6717,2.0,  33.6723,2.0,-999.0000,9.0,   343.45,2.0,   343.69,2.0,   97.976,   0.0818,2.0,    0.190,2.0,  -999.00,9.0,   77.014,2.0,    33.45,2.0,     0.09,    25.92,2.0,     0.04,     0.25,2.0,     0.01,     1.79,2.0,     0.01,    5.788,2.0,    3.540,2.0,    0.578,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1335,  49NZ20130106,  S04I,124.0,1.0,34.0, X12J34,2.0,20130122.0,0514,-62.3605,64.4047, 4327,     49.1,2.0,  -0.2502,2.0,  -0.25191,2.0,  33.7366,2.0,  33.7421,2.0,-999.0000,9.0,   350.64,2.0,   350.67,2.0,   96.425,   0.1456,2.0,    0.390,2.0,  -999.00,9.0,   28.374,2.0,    33.65,2.0,     0.09,    25.91,2.0,     0.04,     0.20,2.0,     0.01,     1.79,2.0,     0.01,    5.840,6.0,    3.225,6.0,    0.581,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1336,  49NZ20130106,  S04I,124.0,1.0,33.0, X12J33,2.0,20130122.0,0514,-62.3605,64.4047, 4327,     74.5,2.0,  -1.5485,2.0,  -1.54869,2.0,  33.9246,2.0,  33.9255,2.0,-999.0000,9.0,   331.41,2.0,   331.80,2.0,   98.515,   0.0598,2.0,    0.330,2.0,  -999.00,9.0,    9.627,2.0,    38.39,2.0,     0.09,    27.36,2.0,     0.04,     0.16,2.0,     0.01,     1.92,2.0,     0.01,    5.371,2.0,    2.968,2.0,    0.524,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1337,  49NZ20130106,  S04I,124.0,1.0,32.0, X12J32,2.0,20130122.0,0514,-62.3605,64.4047, 4327,     99.7,2.0,  -1.1794,2.0,  -1.17408,2.0,  34.0449,2.0,  34.0460,2.0,-999.0000,9.0,   301.70,2.0,   300.96,2.0,   98.833,   0.0470,2.0,    0.350,2.0,  -999.00,9.0,    3.536,2.0,    46.54,2.0,     0.10,    29.24,2.0,     0.04,     0.16,2.0,     0.01,     2.06,2.0,     0.01,    4.749,2.0,    2.608,2.0,    0.462,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1338,  49NZ20130106,  S04I,124.0,1.0,31.0, X12J31,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    123.3,2.0,   1.2816,2.0,   1.28516,2.0,  34.4202,2.0,  34.4172,2.0,-999.0000,9.0,   194.44,2.0,   195.41,2.0,   99.393,   0.0244,2.0,    0.170,2.0,  -999.00,9.0,    1.192,2.0,    70.78,2.0,     0.12,    35.28,2.0,     0.05,     0.12,2.0,     0.01,     2.48,2.0,     0.01,    2.107,2.0,    1.134,2.0,    0.182,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1339,  49NZ20130106,  S04I,124.0,1.0,30.0, X12J30,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    149.3,2.0,   1.6618,2.0,   1.66096,2.0,  34.5019,2.0,  34.5006,2.0,-999.0000,9.0,   178.09,2.0,   178.33,2.0,   99.593,   0.0163,2.0,    0.080,2.0,  -999.00,9.0,    0.417,2.0,    76.38,2.0,     0.13,    35.88,2.0,     0.05,     0.04,2.0,     0.01,     2.49,2.0,     0.01,    1.504,2.0,    0.799,2.0,    0.136,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1340,  49NZ20130106,  S04I,124.0,1.0,29.0, X12J29,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    199.3,2.0,   1.7890,2.0,   1.78916,2.0,  34.5623,2.0,  34.5616,2.0,-999.0000,9.0,   171.89,2.0,   171.96,2.0,   99.760,   0.0096,2.0,    0.010,2.0,  -999.00,9.0,    0.047,2.0,    80.31,2.0,     0.13,    35.54,2.0,     0.05,     0.01,2.0,     0.01,     2.47,2.0,     0.01,    1.113,2.0,    0.586,2.0,    0.098,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1341,  49NZ20130106,  S04I,124.0,1.0,28.0, X12J28,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    249.9,2.0,   1.9464,2.0,   1.94649,2.0,  34.6202,2.0,  34.6199,2.0,-999.0000,9.0,   170.80,2.0,   170.82,2.0,   99.828,   0.0069,2.0,    0.010,2.0,  -999.00,9.0,    0.000,2.0,    81.26,2.0,     0.13,    34.58,2.0,     0.05,     0.01,2.0,     0.01,     2.40,2.0,     0.01,    0.739,2.0,    0.380,2.0,    0.060,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1342,  49NZ20130106,  S04I,124.0,1.0,27.0, X12J27,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    330.7,2.0,   1.9318,2.0,   1.93193,2.0,  34.6560,2.0,  34.6554,2.0,-999.0000,9.0,   174.01,2.0,   174.14,2.0,   99.856,   0.0058,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    82.65,2.0,     0.13,    33.80,2.0,     0.05,     0.01,2.0,     0.01,     2.34,2.0,     0.01,    0.599,2.0,    0.303,2.0,    0.049,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1343,  49NZ20130106,  S04I,124.0,1.0,26.0, X12J26,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    430.1,2.0,   1.8986,2.0,   1.89864,2.0,  34.6883,2.0,  34.6884,2.0,-999.0000,9.0,   179.33,2.0,   179.39,2.0,   99.926,   0.0030,2.0,    0.010,2.0,  -999.00,9.0,    0.000,2.0,    83.61,2.0,     0.13,    32.87,2.0,     0.05,     0.01,2.0,     0.01,     2.28,2.0,     0.01,    0.479,2.0,    0.241,2.0,    0.034,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1344,  49NZ20130106,  S04I,124.0,1.0,25.0, X12J25,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    530.5,2.0,   1.8185,2.0,   1.81864,2.0,  34.7035,2.0,  34.7036,2.0,-999.0000,9.0,   183.46,2.0,   183.61,2.0,   99.928,   0.0029,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    84.98,2.0,     0.14,    32.34,2.0,     0.05,     0.01,2.0,     0.01,     2.23,2.0,     0.01,    0.444,2.0,    0.227,2.0,    0.045,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1345,  49NZ20130106,  S04I,124.0,1.0,24.0, X12J24,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    630.1,2.0,   1.8048,2.0,   1.80471,2.0,  34.7252,2.0,  34.7252,2.0,-999.0000,9.0,   189.25,2.0,   189.23,2.0,   99.930,   0.0028,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    84.53,2.0,     0.13,    31.46,2.0,     0.04,     0.00,2.0,     0.01,     2.17,2.0,     0.01,    0.344,6.0,    0.169,6.0,    0.030,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1346,  49NZ20130106,  S04I,124.0,1.0,23.0, X12J23,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    730.7,2.0,   1.7371,2.0,   1.73718,2.0,  34.7323,2.0,  34.7325,2.0,-999.0000,9.0,   192.39,2.0,   192.44,2.0,   99.932,   0.0027,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    85.74,2.0,     0.14,    31.15,2.0,     0.04,     0.01,2.0,     0.01,     2.15,2.0,     0.01,    0.311,2.0,    0.153,2.0,    0.027,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1347,  49NZ20130106,  S04I,124.0,1.0,22.0, X12J22,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    829.6,2.0,   1.6255,2.0,   1.62550,2.0,  34.7339,2.0,  34.7341,2.0,-999.0000,9.0,   195.09,2.0,   194.96,2.0,   99.949,   0.0020,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    88.04,2.0,     0.14,    31.09,2.0,     0.04,     0.00,2.0,     0.01,     2.14,2.0,     0.01,    0.309,2.0,    0.152,2.0,    0.027,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1348,  49NZ20130106,  S04I,124.0,1.0,21.0, X12J21,2.0,20130122.0,0514,-62.3605,64.4047, 4327,    932.3,2.0,   1.5806,2.0,   1.58048,2.0,  34.7410,2.0,  34.7416,2.0,-999.0000,9.0,   198.66,2.0,   198.58,2.0,   99.966,   0.0014,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    88.84,2.0,     0.14,    30.71,2.0,     0.04,     0.00,2.0,     0.01,     2.12,2.0,     0.01,    0.265,2.0,    0.124,2.0,    0.027,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1349,  49NZ20130106,  S04I,124.0,1.0,20.0, X12J20,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   1079.8,2.0,   1.4219,2.0,   1.42185,2.0,  34.7364,2.0,  34.7369,2.0,-999.0000,9.0,   200.58,2.0,   200.57,2.0,   99.977,   0.0009,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,    92.90,2.0,     0.14,    30.88,2.0,     0.04,     0.00,2.0,     0.01,     2.13,2.0,     0.01,    0.271,2.0,    0.130,2.0,    0.023,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1350,  49NZ20130106,  S04I,124.0,1.0,19.0, X12J19,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   1329.7,2.0,   1.1929,2.0,   1.19297,2.0,  34.7262,2.0,  34.7264,2.0,-999.0000,9.0,   202.68,2.0,   202.70,2.0,   99.954,   0.0018,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,    98.99,2.0,     0.15,    31.26,2.0,     0.04,     0.00,2.0,     0.01,     2.16,2.0,     0.01,    0.288,6.0,    0.135,6.0,    0.021,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1351,  49NZ20130106,  S04I,124.0,1.0,18.0, X12J18,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   1580.8,2.0,   1.0141,2.0,   1.01417,2.0,  34.7194,2.0,  34.7197,2.0,-999.0000,9.0,   205.18,2.0,   205.19,2.0,   99.968,   0.0013,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   104.26,2.0,     0.15,    31.56,2.0,     0.04,     0.00,2.0,     0.01,     2.18,2.0,     0.01,    0.261,2.0,    0.120,2.0,    0.015,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1352,  49NZ20130106,  S04I,124.0,1.0,17.0, X12J17,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   1829.7,2.0,   0.8304,2.0,   0.83009,2.0,  34.7083,2.0,  34.7086,2.0,-999.0000,9.0,   206.38,2.0,   206.49,2.0,   99.954,   0.0018,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   109.78,2.0,     0.16,    31.99,2.0,     0.04,     0.00,2.0,     0.01,     2.22,2.0,     0.01,    0.275,2.0,    0.128,2.0,    0.012,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1353,  49NZ20130106,  S04I,124.0,1.0,16.0, X12J16,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   2079.8,2.0,   0.6563,2.0,   0.65614,2.0,  34.6987,2.0,  34.6985,2.0,-999.0000,9.0,   208.13,2.0,   208.22,2.0,   99.966,   0.0014,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   115.13,2.0,     0.16,    32.38,2.0,     0.05,     0.00,2.0,     0.01,     2.25,2.0,     0.01,    0.271,2.0,    0.122,2.0,    0.019,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1354,  49NZ20130106,  S04I,124.0,1.0,15.0, X12J15,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   2332.3,2.0,   0.5249,2.0,   0.52495,2.0,  34.6918,2.0,  34.6919,2.0,-999.0000,9.0,   210.20,2.0,   210.35,2.0,   99.973,   0.0011,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   119.08,2.0,     0.17,    32.58,2.0,     0.05,     0.00,2.0,     0.01,     2.25,2.0,     0.01,    0.264,2.0,    0.121,2.0,    0.022,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
1355,  49NZ20130106,  S04I,124.0,1.0,14.0, X12J14,2.0,20130122.0,0514,-62.3605,64.4047, 4327,   2580.9,2.0,   0.4022,2.0,   0.40210,2.0,  34.6850,2.0,  34.6844,2.0,-999.0000,9.0,   212.70,2.0,   212.70,2.0,   99.964,   0.0014,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   122.19,2.0,     0.17,    32.80,2.0,     0.05,     0.00,2.0,     0.01,     2.27,2.0,     0.01,    0.268,2.0,    0.120,2.0,    0.016,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
