,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
1425,09AR20080322,       SR03,60.0,1.0,15.0,15.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  1299.9,   3.5637,  34.3931,2.0,  34.3929,2.0,   189.80,2.0,  189.61,2.0,    49.4,2.0,    2.30,2.0,   1.2380,2.0,   0.6098,2.0,   0.0721,3.0,  -999.0,9.0,  -999.0,9.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0,   33.68,2.0,      0.001,2.0
1426,09AR20080322,       SR03,60.0,1.0,14.0,14.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  1397.9,   3.2669,  34.4349,2.0,  34.4345,2.0,   183.69,2.0,  181.74,2.0,    57.2,2.0,    2.36,2.0,   0.9392,2.0,   0.4630,2.0,   0.0564,3.0,  2236.9,3.0,  2316.9,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   34.24,2.0,      0.001,2.0
1427,09AR20080322,       SR03,60.0,1.0,13.0,13.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  1597.9,   2.9024,  34.5038,2.0,-999.0000,9.0,   173.76,2.0, -999.00,9.0,    66.4,2.0,    2.39,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.031,2.0,  -999.0,9.0, -999.00,9.0,   34.64,2.0,      0.001,2.0
1428,09AR20080322,       SR03,60.0,1.0,12.0,12.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  1797.8,   2.6253,  34.5956,2.0,  34.5960,2.0,   171.04,2.0,  171.53,2.0,    74.0,2.0,    2.35,2.0,   0.3165,2.0,   0.1566,2.0,   0.0194,3.0,  2252.2,3.0,  2337.0,2.0,  -0.029,2.0,  -999.0,9.0, -999.00,9.0,   34.02,2.0,      0.001,2.0
1429,09AR20080322,       SR03,60.0,1.0,11.0,11.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  1997.1,   2.4778,  34.6592,2.0,  34.6590,2.0,   172.00,2.0,  172.39,2.0,    79.6,2.0,    2.32,2.0,   0.1388,2.0,   0.0701,2.0,   0.0226,3.0,  2259.6,3.0,  2344.8,2.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0,   32.79,2.0,      0.001,2.0
1430,09AR20080322,       SR03,60.0,1.0,10.0,10.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  2200.4,   2.3437,  34.7022,2.0,  34.7019,2.0,   172.80,2.0,  174.47,2.0,    86.3,2.0,    2.29,2.0,   0.0738,2.0,   0.0365,2.0,   0.0119,3.0,  2263.2,3.0,  2353.3,2.0,  -0.026,2.0,  -999.0,9.0, -999.00,9.0,   32.10,2.0,      0.001,2.0
1431,09AR20080322,       SR03,60.0,1.0,9.0,9.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  2498.4,   2.1580,  34.7283,2.0,  34.7272,2.0,   175.50,2.0,  174.98,2.0,    96.9,2.0,    2.31,2.0,   0.0184,2.0,   0.0094,2.0,   0.0159,3.0,  2270.3,3.0,  2364.4,2.0,  -0.024,2.0,  -999.0,9.0, -999.00,9.0,   32.11,2.0,      0.001,2.0
1432,09AR20080322,       SR03,60.0,1.0,8.0,8.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  2800.6,   1.9556,  34.7381,2.0,  34.7376,2.0,   182.66,2.0,  182.32,2.0,   101.5,2.0,    2.29,2.0,   0.0115,6.0,   0.0044,6.0,   0.0127,3.0,  2268.7,3.0,  2365.3,2.0,  -0.027,2.0,  -999.0,9.0, -999.00,9.0,   31.91,2.0,      0.001,2.0
1433,09AR20080322,       SR03,60.0,1.0,7.0,7.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  2811.3,   1.9465,  34.7387,2.0,-999.0000,9.0,   182.88,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1434,09AR20080322,       SR03,60.0,1.0,6.0,6.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  3200.2,   1.7129,  34.7389,2.0,  34.7382,2.0,   189.73,2.0,  189.62,2.0,   107.7,2.0,    2.28,2.0,   0.0081,2.0,   0.0036,2.0,   0.0000,3.0,  2266.0,3.0,  2368.2,6.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0,   32.59,2.0,      0.001,2.0
1435,09AR20080322,       SR03,60.0,1.0,5.0,5.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  3498.8,   1.5342,  34.7351,2.0,  34.7341,2.0,   194.54,2.0,  194.44,2.0,   111.0,2.0,    2.28,2.0,   0.0163,2.0,   0.0070,2.0,   0.0000,3.0,  2265.7,3.0,  2368.4,2.0,  -0.032,2.0,  -999.0,9.0, -999.00,9.0,   32.59,2.0,      0.001,2.0
1436,09AR20080322,       SR03,60.0,1.0,4.0,4.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  3800.7,   1.1544,  34.7211,2.0,  34.7201,2.0,   200.68,2.0,  201.22,2.0,   120.7,2.0,    2.31,2.0,   0.0253,2.0,   0.0123,2.0,   0.0109,3.0,  2272.4,3.0,  2373.6,2.0,  -0.033,2.0,  -999.0,9.0, -999.00,9.0,   32.92,2.0,      0.001,2.0
1437,09AR20080322,       SR03,60.0,1.0,3.0,3.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  4102.4,   1.0296,  34.7149,2.0,  34.7138,2.0,   202.79,2.0,  201.48,2.0,   124.5,2.0,    2.34,2.0,   0.0172,2.0,   0.0092,2.0,   0.0104,3.0,  2273.0,6.0,  2377.3,2.0,  -0.032,2.0,  -999.0,9.0, -999.00,9.0,   33.40,2.0,      0.001,2.0
1438,09AR20080322,       SR03,60.0,1.0,2.0,2.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  4377.3,   1.0449,  34.7142,2.0,  34.7123,2.0,   203.58,2.0,  203.26,2.0,   125.2,2.0,    2.32,2.0,   0.0128,2.0,   0.0067,2.0,   0.0000,3.0,  2271.5,3.0,  2378.3,6.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0,   33.33,2.0,      0.001,2.0
1439,09AR20080322,       SR03,60.0,1.0,1.0,1.0,2.0,20080412.0,1828.0,-47.9998,144.6738,       4036,  4375.7,   1.0449,  34.7141,2.0,-999.0000,9.0,   203.57,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1440,09AR20080322,       SR03,61.0,1.0,24.0,24.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    10.5,  10.4060,  34.4694,2.0,  34.4689,2.0,   274.42,2.0,  273.71,2.0,     1.2,2.0,    0.85,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2088.7,2.0,  2286.9,6.0,   0.538,2.0,  -999.0,9.0, -999.00,9.0,   10.71,2.0,      2.821,2.0
1441,09AR20080322,       SR03,61.0,1.0,23.0,23.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    10.5,  10.4046,  34.4692,2.0,-999.0000,9.0,   274.42,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.556,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.816,2.0
1442,09AR20080322,       SR03,61.0,1.0,22.0,22.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    10.6,  10.4055,  34.4693,2.0,-999.0000,9.0,   274.42,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.556,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.822,2.0
1443,09AR20080322,       SR03,61.0,1.0,21.0,21.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    10.5,  10.4037,  34.4699,2.0,-999.0000,9.0,   274.42,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.493,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.847,2.0
1444,09AR20080322,       SR03,61.0,1.0,20.0,20.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    25.4,  10.4053,  34.4703,2.0,  34.4697,2.0,   273.97,2.0,  273.23,2.0,     1.2,2.0,    0.86,2.0,   3.5494,2.0,   2.2847,2.0,   0.3280,3.0,  2090.4,2.0,  2288.0,2.0,   0.631,2.0,  -999.0,9.0, -999.00,9.0,   10.93,2.0,      2.641,2.0
1445,09AR20080322,       SR03,61.0,1.0,19.0,19.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    49.8,  10.4112,  34.4730,2.0,  34.4712,2.0,   273.81,2.0,  273.32,2.0,     1.2,2.0,    0.85,2.0,   3.4011,2.0,   1.9871,2.0,   0.2892,3.0,  2090.3,2.0,  2286.5,2.0,   0.609,2.0,  -999.0,9.0, -999.00,9.0,   10.95,2.0,      2.235,2.0
1446,09AR20080322,       SR03,61.0,1.0,18.0,18.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,    73.5,  10.4036,  34.4873,2.0,  34.4850,2.0,   272.89,2.0,  273.14,2.0,     1.2,2.0,    0.84,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.455,2.0,  -999.0,9.0, -999.00,9.0,   10.74,2.0,      1.875,2.0
1447,09AR20080322,       SR03,61.0,1.0,17.0,17.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   100.0,  10.3558,  34.4896,2.0,  34.4891,2.0,   269.91,2.0,  271.05,2.0,     1.3,2.0,    0.85,2.0,   3.3621,2.0,   1.9805,2.0,   0.2722,3.0,  2092.7,2.0,  2287.0,2.0,   0.385,2.0,  -999.0,9.0, -999.00,9.0,   10.82,2.0,      1.457,2.0
1448,09AR20080322,       SR03,61.0,1.0,16.0,16.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   150.1,   9.5018,  34.6446,2.0,  34.6443,2.0,   262.29,2.0,  261.67,2.0,     3.5,2.0,    0.99,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2114.1,3.0,  2290.7,2.0,  -0.016,2.0,  -999.0,9.0, -999.00,9.0,   13.91,2.0,      0.586,2.0
1449,09AR20080322,       SR03,61.0,1.0,15.0,15.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   199.2,   9.1591,  34.5923,2.0,  34.5922,2.0,   267.22,2.0,  265.84,2.0,     3.6,2.0,    1.02,2.0,   3.5817,2.0,   2.0669,2.0,   0.2905,3.0,  2113.6,2.0,  2351.4,3.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0,   14.31,2.0,      0.002,2.0
1450,09AR20080322,       SR03,61.0,1.0,14.0,14.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   250.9,   9.0742,  34.5828,2.0,  34.5840,2.0,   267.91,2.0,  267.18,2.0,     3.7,2.0,    1.02,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.037,2.0,  -999.0,9.0, -999.00,9.0,   14.33,2.0,      0.001,2.0
1451,09AR20080322,       SR03,61.0,1.0,13.0,13.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   298.8,   9.0869,  34.5962,2.0,  34.5960,2.0,   265.34,2.0,  264.88,2.0,     3.8,2.0,    1.02,2.0,   3.5742,2.0,   2.0279,2.0,   0.2956,3.0,  2116.5,2.0,  2293.6,2.0,  -0.040,2.0,  -999.0,9.0, -999.00,9.0,   14.06,2.0,      0.001,2.0
1452,09AR20080322,       SR03,61.0,1.0,12.0,12.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   351.0,   9.0967,  34.6095,2.0,  34.6107,2.0,   262.78,2.0,  262.66,2.0,     3.9,2.0,    1.04,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.040,2.0,  -999.0,9.0, -999.00,9.0,   14.23,2.0,      0.001,2.0
1453,09AR20080322,       SR03,61.0,1.0,11.0,11.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   401.6,   9.0610,  34.6190,2.0,  34.6195,2.0,   256.93,2.0, -999.00,9.0,     4.4,2.0,    1.08,2.0,   3.5596,2.0,   2.0241,2.0,   0.2679,3.0,  2120.6,2.0,  2291.5,2.0,  -0.043,2.0,  -999.0,9.0, -999.00,9.0,   15.19,2.0,      0.001,2.0
1454,09AR20080322,       SR03,61.0,1.0,10.0,10.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   501.3,   8.8478,  34.6019,2.0,  34.6020,2.0,   254.62,2.0,  254.86,2.0,     5.0,2.0,    1.15,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2125.8,2.0,  2288.8,2.0,  -0.042,2.0,  -999.0,9.0, -999.00,9.0,   16.69,2.0,      0.001,2.0
1455,09AR20080322,       SR03,61.0,1.0,9.0,9.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   599.6,   8.5574,  34.5658,2.0,  34.5645,2.0,   250.47,2.0,  249.81,2.0,     5.9,2.0,    1.24,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.043,2.0,  -999.0,9.0, -999.00,9.0,   18.21,2.0,      0.001,2.0
1456,09AR20080322,       SR03,61.0,1.0,8.0,8.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   700.1,   8.0340,  34.5103,2.0,  34.5103,2.0,   231.91,2.0,  231.32,2.0,     8.8,2.0,    1.43,2.0,   3.1669,2.0,   1.7366,2.0,   0.1810,3.0,  2142.0,2.0,  2287.6,2.0,  -0.040,2.0,  -999.0,9.0, -999.00,9.0,   21.12,2.0,      0.001,2.0
1457,09AR20080322,       SR03,61.0,1.0,7.0,7.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   700.8,   8.0323,  34.5099,2.0,-999.0000,9.0,   231.91,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.041,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1458,09AR20080322,       SR03,61.0,1.0,6.0,6.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   799.8,   7.2580,  34.4572,2.0,  34.4573,2.0,   213.29,2.0,  213.26,2.0,    13.6,2.0,    1.64,2.0,   2.6577,2.0,   1.4141,2.0,   0.1314,3.0,  2158.8,2.0,  2286.3,6.0,  -0.037,2.0,  -999.0,9.0, -999.00,9.0,   24.55,2.0,      0.001,2.0
1459,09AR20080322,       SR03,61.0,1.0,5.0,5.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   798.8,   7.2489,  34.4567,2.0,-999.0000,9.0,   213.79,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.037,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1460,09AR20080322,       SR03,61.0,1.0,4.0,4.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   900.1,   6.3485,  34.4082,2.0,  34.4092,2.0,   206.11,2.0,  206.24,2.0,    19.1,2.0,    1.83,2.0,   2.2555,2.0,   1.1861,2.0,   0.1104,3.0,  2172.6,2.0,  2290.1,6.0,  -0.038,2.0,  -999.0,9.0, -999.00,9.0,   27.15,2.0,      0.001,2.0
1461,09AR20080322,       SR03,61.0,1.0,3.0,3.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   900.8,   6.3507,  34.4083,2.0,-999.0000,9.0,   206.11,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1462,09AR20080322,       SR03,61.0,1.0,2.0,2.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,   999.5,   5.3657,  34.3613,2.0,  34.3615,2.0,   207.28,2.0,  206.84,2.0,    25.2,2.0,    1.98,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0,   29.30,2.0,      0.001,2.0
1463,09AR20080322,       SR03,61.0,1.0,1.0,1.0,2.0,20080412.0,2241.0,-47.9993,144.6707,       4218,  1100.4,   4.6319,  34.3435,2.0,  34.3431,2.0,   206.35,2.0,  205.77,2.0,    31.4,2.0,    2.08,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2193.1,6.0,  2296.0,2.0,  -0.032,2.0,  -999.0,9.0, -999.00,9.0,   30.75,2.0,      0.001,2.0
1464,09AR20080322,       SR03,62.0,1.0,24.0,24.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,     8.3,  10.3555,  34.4670,2.0,  34.4669,2.0,  -999.00,5.0,  273.36,2.0,     1.2,2.0,    0.85,2.0,   3.1562,2.0,   1.8560,2.0,   0.2872,3.0,  2091.2,6.0,  2286.9,2.0,   0.747,2.0,    54.1,2.0,   15.52,2.0,   10.84,2.0,      2.556,2.0
1465,09AR20080322,       SR03,62.0,1.0,23.0,23.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,    38.5,  10.3482,  34.4661,2.0,-999.0000,9.0,   272.69,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.690,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.921,2.0
1466,09AR20080322,       SR03,62.0,1.0,22.0,22.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,    38.5,  10.3485,  34.4658,2.0,-999.0000,9.0,   272.69,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.770,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      1.943,2.0
1467,09AR20080322,       SR03,62.0,1.0,21.0,21.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,    38.6,  10.3750,  34.4692,2.0,  34.4689,2.0,   272.69,2.0,  273.58,2.0,     1.2,2.0,    0.86,2.0,   3.3920,2.0,   1.9923,2.0,   0.2967,3.0,  2087.8,2.0,  2289.2,6.0,   0.728,2.0,    53.4,2.0,   14.73,2.0,   10.75,2.0,      1.998,2.0
1468,09AR20080322,       SR03,62.0,1.0,20.0,20.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,    79.4,   9.9741,  34.4224,2.0,  34.4310,2.0,   272.74,2.0,  273.22,2.0,     1.2,2.0,    0.91,2.0,   3.4401,2.0,   2.0186,2.0,   0.2879,3.0,  2096.9,2.0,  2286.5,2.0,   0.384,2.0,    51.6,2.0,   14.79,2.0,   11.59,2.0,      1.265,2.0
1469,09AR20080322,       SR03,62.0,1.0,19.0,19.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   118.9,   9.6411,  34.5767,2.0,  34.5787,2.0,   261.34,2.0,  261.08,2.0,     3.0,2.0,    1.02,2.0,   3.5771,2.0,   2.0437,2.0,   0.3163,3.0,  2112.8,2.0,  2288.7,2.0,   0.052,2.0,    49.4,2.0,   16.40,2.0,   13.88,2.0,      0.606,2.0
1470,09AR20080322,       SR03,62.0,1.0,18.0,18.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   199.7,   9.2507,  34.6085,2.0,  34.6089,2.0,   264.30,2.0,  265.05,2.0,     3.4,2.0,    1.00,2.0,   3.5757,2.0,   2.0540,2.0,   0.2998,3.0,  2110.7,2.0,  2289.3,2.0,  -0.028,2.0,    47.4,2.0,   15.87,2.0,   13.86,2.0,      0.001,2.0
1471,09AR20080322,       SR03,62.0,1.0,17.0,17.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   299.8,   9.0303,  34.5877,2.0,  34.5873,2.0,   263.57,2.0,  264.57,2.0,     4.0,2.0,    1.04,2.0,   3.5815,2.0,   2.0603,2.0,   0.2652,3.0,  2116.0,2.0,  2289.1,2.0,  -0.041,2.0,    47.4,2.0,   16.09,2.0,   14.62,2.0,      0.001,2.0
1472,09AR20080322,       SR03,62.0,1.0,16.0,16.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   501.4,   8.8266,  34.5966,2.0,  34.5971,2.0,   256.62,2.0,  256.21,2.0,     4.8,2.0,    1.14,2.0,   3.6061,2.0,   2.0540,2.0,   0.2398,3.0,  2124.0,2.0,  2288.0,2.0,  -0.045,2.0,    45.2,2.0,   17.69,2.0,   16.35,2.0,      0.001,2.0
1473,09AR20080322,       SR03,62.0,1.0,15.0,15.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   701.8,   8.1965,  34.5239,2.0,  34.5237,2.0,   240.17,2.0,  238.55,2.0,     7.5,2.0,    1.36,2.0,   3.3568,2.0,   1.8389,2.0,   0.1989,3.0,  2137.4,2.0,  2284.5,2.0,  -0.045,2.0,    44.2,2.0,   20.79,2.0,   19.64,2.0,      0.001,2.0
1474,09AR20080322,       SR03,62.0,1.0,14.0,14.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,   901.4,   6.5091,  34.4148,2.0,  34.4153,2.0,   208.14,2.0,  205.81,2.0,    18.1,2.0,    1.79,2.0,   2.3726,6.0,   1.2381,6.0,   0.1253,3.0,  2170.1,2.0,  2287.5,2.0,  -0.038,2.0,    42.2,2.0,   27.60,2.0,   26.24,2.0,      0.001,2.0
1475,09AR20080322,       SR03,62.0,1.0,13.0,13.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  1100.8,   4.7292,  34.3413,2.0,-999.0000,9.0,   204.07,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.038,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1476,09AR20080322,       SR03,62.0,1.0,12.0,12.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  1300.7,   3.7318,  34.3738,2.0,  34.3741,2.0,   192.13,2.0,  192.88,2.0,    45.3,2.0,    2.28,2.0,   1.4141,6.0,   0.7058,6.0,   0.0848,3.0,  2214.2,6.0,  2308.9,2.0,  -0.034,2.0,    39.6,2.0,   32.92,2.0,   31.92,2.0,      0.001,2.0
1477,09AR20080322,       SR03,62.0,1.0,11.0,11.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  1500.9,   3.1512,  34.4560,2.0,  34.4540,2.0,   177.02,2.0,  177.43,2.0,    60.7,2.0,    2.38,2.0,   0.8157,2.0,   0.4029,2.0,   0.0442,3.0,  2242.8,2.0,  2322.0,6.0,  -0.030,2.0,    39.6,2.0,   33.68,2.0,   33.57,2.0,      0.001,2.0
1478,09AR20080322,       SR03,62.0,1.0,10.0,10.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  1700.1,   2.7603,  34.5507,2.0,  34.5502,2.0,   171.45,2.0,  169.80,2.0,    72.9,2.0,    2.40,2.0,   0.4078,2.0,   0.2031,2.0,   0.0254,3.0,  2253.4,2.0,  2334.2,2.0,  -0.029,2.0,    39.2,2.0,   35.04,2.0,   34.27,2.0,      0.001,2.0
1479,09AR20080322,       SR03,62.0,1.0,9.0,9.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  2002.0,   2.4933,  34.6521,2.0,  34.6515,2.0,   173.14,2.0,  172.57,2.0,    80.9,2.0,    2.35,2.0,   0.1839,2.0,   0.0941,2.0,   0.0000,3.0,  2257.7,2.0,  2342.6,2.0,  -0.030,2.0,    39.7,2.0,   33.80,2.0,   33.99,2.0,      0.001,2.0
1480,09AR20080322,       SR03,62.0,1.0,8.0,8.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  2298.9,   2.2700,  34.7156,2.0,  34.7154,2.0,   177.08,2.0,  178.65,2.0,    88.4,2.0,    2.28,2.0,   0.0841,2.0,   0.0431,2.0,   0.0000,3.0,  2256.9,2.0,  2351.4,2.0,  -0.030,2.0,    38.9,2.0,   33.48,2.0,   32.75,2.0,      0.001,2.0
1481,09AR20080322,       SR03,62.0,1.0,7.0,7.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  2600.9,   2.0656,  34.7344,2.0,  34.7349,2.0,   182.00,2.0,  181.81,2.0,    96.9,2.0,    2.27,2.0,   0.0439,2.0,   0.0207,2.0,   0.0000,3.0,  2265.6,2.0,  2360.0,2.0,  -0.028,2.0,    39.4,2.0,   32.90,2.0,   32.43,2.0,      0.001,2.0
1482,09AR20080322,       SR03,62.0,1.0,6.0,6.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  2899.0,   1.8514,  34.7414,2.0,  34.7414,2.0,   186.69,2.0,  187.01,2.0,   102.8,2.0,    2.25,2.0,   0.0212,2.0,   0.0114,2.0,   0.0000,3.0,  2264.4,2.0,  2363.2,6.0,  -0.028,2.0,    39.2,2.0,   32.66,2.0,   32.67,2.0,      0.001,2.0
1483,09AR20080322,       SR03,62.0,1.0,5.0,5.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  3199.2,   1.6016,  34.7370,2.0,  34.7368,2.0,   191.20,2.0,  191.41,2.0,   110.4,2.0,    2.28,2.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,  2269.2,2.0,  2368.8,2.0,  -0.027,2.0,    38.8,2.0,   33.11,2.0,   33.00,2.0,      0.001,2.0
1484,09AR20080322,       SR03,62.0,1.0,4.0,4.0,2.0,20080413.0,316.0,-47.4683,144.9022,       4343,  3500.4,   1.3718,  34.7299,2.0,  34.7292,2.0,   196.04,2.0,  196.61,2.0,   115.5,2.0,    2.28,2.0,   0.0233,2.0,   0.0123,2.0,   0.0000,3.0,  2268.8,2.0,  2368.4,2.0,  -0.033,2.0,    39.4,2.0,   33.04,2.0,   32.21,2.0,      0.001,2.0
