,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W
1074,  33RR20070204,  I08S,35.0,1.0,7.0,7.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   2881.9,   0.9768,  34.7159,2.0,  34.7154,2.0,    207.1,2.0,    207.7,2.0,   112.02,2.0,    31.54,2.0,     0.00,2.0,     2.17,2.0,    0.192,2.0,    0.096,2.0, -999.000,5.0,   2255.1,2.0,   2353.0,2.0,     41.3,2.0,    33.53,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -158.9,2.0,      2.6,     0.55,2.0,   0.1157,2.0,   0.0780,2.0,   0.0410,2.0,   0.0294,2.0,   0.0149,2.0,   0.0167,3.0
1075,  33RR20070204,  I08S,35.0,1.0,6.0,6.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   3135.5,   0.7987,  34.7064,2.0,  34.7062,2.0,    209.9,2.0,    210.7,2.0,   117.36,2.0,    31.73,2.0,     0.00,2.0,     2.19,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2256.1,2.0,   2354.0,2.0,     40.7,2.0,    32.98,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -159.9,2.0,      2.6,     0.54,2.0,   0.1153,2.0,   0.0781,2.0,   0.0419,2.0,   0.0304,2.0,   0.0146,2.0,   0.0162,3.0
1076,  33RR20070204,  I08S,35.0,1.0,5.0,5.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   3439.3,   0.5713,  34.6949,2.0,  34.6942,2.0,    214.7,2.0,    215.1,2.0,   122.10,2.0,    32.07,2.0,     0.00,2.0,     2.21,2.0,    0.392,2.0,    0.197,2.0, -999.000,5.0,   2257.6,2.0,   2352.8,2.0,     39.7,2.0,    34.04,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -158.2,2.0,      2.6,     0.54,2.0,   0.1159,2.0,   0.0784,2.0,   0.0425,2.0,   0.0310,2.0,   0.0145,3.0,   0.0160,3.0
1077,  33RR20070204,  I08S,35.0,1.0,4.0,4.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   3744.1,   0.3799,  34.6852,2.0,  34.6846,2.0,    219.0,2.0,    219.7,2.0,   125.81,2.0,    32.27,2.0,     0.00,2.0,     2.23,2.0,    0.547,2.0,    0.279,2.0, -999.000,5.0,   2258.0,2.0,   2352.1,2.0,     40.1,2.0,    33.45,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -153.9,2.0,      2.6,     0.55,2.0,   0.1123,2.0,   0.0756,2.0,   0.0404,2.0,   0.0293,2.0,   0.0146,3.0,   0.0164,3.0
1078,  33RR20070204,  I08S,35.0,1.0,3.0,3.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   4100.7,   0.2728,  34.6795,2.0,  34.6783,2.0,    223.4,2.0,    223.4,2.0,   126.83,2.0,    32.27,2.0,     0.00,2.0,     2.23,2.0,    0.716,2.0,    0.370,2.0, -999.000,5.0,   2257.2,2.0,   2348.9,2.0,     41.0,2.0,    34.18,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -153.8,2.0,      2.9,     0.56,2.0,   0.1129,2.0,   0.0756,2.0,   0.0400,2.0,   0.0292,2.0,   0.0147,3.0,   0.0166,3.0
1079,  33RR20070204,  I08S,35.0,1.0,2.0,2.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   4458.7,   0.2190,  34.6761,2.0,  34.6753,2.0,    227.5,2.0,    226.0,2.0,   128.05,2.0,    32.27,2.0,     0.00,2.0,     2.23,2.0,    0.833,2.0,    0.430,2.0, -999.000,5.0,   2257.5,2.0,   2350.7,2.0,     41.0,2.0,    34.26,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -157.9,2.0,      2.6,     0.58,2.0,   0.1114,2.0,   0.0745,2.0,   0.0392,2.0,   0.0285,2.0,   0.0148,3.0,   0.0167,3.0
1080,  33RR20070204,  I08S,35.0,1.0,1.0,1.0,2.0,20070226.0,347.0,-53.5267,87.023, 4579,   4695.4,   0.2072,  34.6742,2.0,  34.6737,2.0,    228.1,2.0,    227.0,2.0,   127.63,2.0,    32.31,2.0,     0.00,2.0,     2.23,2.0,    0.883,2.0,    0.451,2.0, -999.000,5.0,   2257.8,6.0,   2352.3,2.0,     40.0,2.0,    33.34,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -156.7,2.0,      2.6,     0.59,2.0,   0.1149,2.0,   0.0776,2.0,   0.0413,2.0,   0.0299,2.0,   0.0146,2.0,   0.0163,3.0
1081,  33RR20070204,  I08S,36.0,2.0,36.0,36.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,      4.3,   1.9274,  33.7128,2.0,  33.7126,2.0,    336.4,2.0,    336.8,2.0,    21.51,2.0,    25.74,2.0,     0.30,2.0,     1.68,2.0,    5.942,2.0,    3.276,2.0, -999.000,5.0,   2149.8,6.0,   2275.4,2.0,   -999.0,9.0,  -999.00,9.0,    0.139,2.0,    0.006,   1.8357,2.0,   0.0004,    -1.77,2.0,     0.17,    8.171,2.0,    0.012,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1082,  33RR20070204,  I08S,36.0,2.0,35.0,35.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,     21.2,   1.7782,  33.7113,2.0,  33.7112,2.0,    334.7,2.0,    336.1,2.0,    21.63,2.0,    25.74,2.0,     0.29,2.0,     1.69,2.0,    5.977,2.0,    3.303,2.0, -999.000,5.0,   2149.9,2.0,   2276.8,2.0,   -999.0,9.0,  -999.00,9.0,    0.203,2.0,    0.007,   1.8191,2.0,   0.0004,    -1.62,2.0,     0.16,    8.163,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1083,  33RR20070204,  I08S,36.0,2.0,34.0,9433.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,     45.9,   1.7135,  33.7112,2.0,  33.7116,2.0,    337.5,2.0,    336.1,2.0,    21.54,2.0,    25.74,2.0,     0.29,2.0,     1.68,2.0,    5.051,2.0,    2.734,2.0, -999.000,5.0,   2149.1,2.0,   2275.5,2.0,   -999.0,9.0,  -999.00,9.0,    0.102,2.0,    0.003,   1.8586,2.0,   0.0004,    -1.66,2.0,     0.16,    8.324,2.0,    0.012,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1084,  33RR20070204,  I08S,36.0,2.0,33.0,33.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,     89.8,   1.5171,  33.7313,2.0,  33.7322,2.0,    336.3,2.0,    336.1,2.0,    21.65,2.0,    25.89,2.0,     0.29,2.0,     1.72,2.0,    6.049,2.0,    3.339,2.0, -999.000,5.0,   2152.2,2.0,   2276.9,2.0,   -999.0,9.0,  -999.00,9.0,    0.209,2.0,    0.006,   1.8358,2.0,   0.0004,    -1.52,2.0,     0.16,    8.286,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1085,  33RR20070204,  I08S,36.0,2.0,32.0,32.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    140.3,   0.8024,  33.8735,2.0,  33.8731,2.0,    327.2,2.0,    330.2,2.0,    26.86,2.0,    27.64,2.0,     0.27,2.0,     1.96,2.0,    5.967,2.0,    3.264,2.0, -999.000,5.0,   2167.0,2.0,   2282.6,2.0,   -999.0,9.0,  -999.00,9.0,    0.101,2.0,    0.004,   1.8354,2.0,   0.0004,    -1.43,2.0,     0.16,    8.281,2.0,    0.015,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1086,  33RR20070204,  I08S,36.0,2.0,31.0,31.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    164.7,   0.4355,  33.9545,2.0,  33.9545,2.0,    317.0,2.0,    317.0,2.0,    32.90,2.0,    29.33,2.0,     0.22,2.0,     2.06,2.0,    5.681,2.0,    3.087,2.0, -999.000,5.0,   2179.0,2.0,   2285.7,2.0,   -999.0,9.0,  -999.00,9.0,    0.117,2.0,    0.005,   1.8266,2.0,   0.0004,    -0.66,2.0,     0.17,    8.271,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1087,  33RR20070204,  I08S,36.0,2.0,30.0,30.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    190.2,   0.6322,  34.0384,2.0,  34.0305,2.0,    295.0,2.0,    294.9,2.0,    38.32,2.0,    30.72,2.0,     0.13,2.0,     2.14,2.0,    6.010,2.0,    3.308,2.0, -999.000,5.0,   2189.6,2.0,   2288.8,2.0,   -999.0,9.0,  -999.00,9.0,    0.085,2.0,    0.004,   1.8193,2.0,   0.0004,    -0.03,2.0,     0.17,    8.096,2.0,    0.016,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1088,  33RR20070204,  I08S,36.0,2.0,29.0,29.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    240.1,   1.1756,  34.1932,2.0,  34.1872,2.0,    241.5,2.0,    250.6,2.0,    49.29,2.0,    32.90,2.0,     0.04,2.0,     2.29,2.0,    3.801,2.0,    2.030,2.0, -999.000,5.0,   2214.2,2.0,   2299.6,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8937,2.0,   0.0005,     2.23,2.0,     0.16,    8.415,2.0,    0.013,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1089,  33RR20070204,  I08S,36.0,2.0,28.0,28.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    289.5,   1.7995,  34.3495,2.0,  34.3488,2.0,    207.0,2.0,    206.2,2.0,    60.49,2.0,    34.67,2.0,     0.02,2.0,     2.40,2.0,    2.374,2.0,    1.234,2.0, -999.000,5.0,   2236.4,2.0,   2310.2,2.0,   -999.0,9.0,  -999.00,9.0,    0.046,2.0,    0.005,   1.8365,2.0,   0.0006,     4.93,2.0,     0.18,    8.100,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1090,  33RR20070204,  I08S,36.0,2.0,27.0,27.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    339.4,   2.0138,  34.4286,2.0,  34.4284,2.0,    189.6,2.0,    189.0,2.0,    65.95,2.0,    35.12,2.0,     0.02,2.0,     2.43,2.0,    1.706,2.0,    0.894,2.0, -999.000,5.0,   2245.4,2.0,   2314.6,2.0,   -999.0,9.0,  -999.00,9.0,    0.048,2.0,    0.006,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1091,  33RR20070204,  I08S,36.0,2.0,26.0,26.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    390.5,   2.1040,  34.4747,2.0,  34.4744,2.0,    180.8,2.0,    181.3,2.0,    68.74,2.0,    34.96,2.0,     0.02,2.0,     2.42,2.0,    1.327,2.0,    0.695,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.040,2.0,    0.004,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1092,  33RR20070204,  I08S,36.0,2.0,25.0,25.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    440.2,   2.1713,  34.5230,2.0,  34.5227,2.0,    176.3,2.0,    176.2,2.0,    71.33,2.0,    34.81,2.0,     0.01,2.0,     2.40,2.0,    0.968,2.0,    0.506,2.0, -999.000,5.0,   2252.8,2.0,   2322.9,2.0,   -999.0,9.0,  -999.00,9.0,    0.024,2.0,    0.002,   1.8607,2.0,   0.0005,     8.09,2.0,     0.19,    8.086,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1093,  33RR20070204,  I08S,36.0,2.0,24.0,24.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    489.9,   2.1572,  34.5462,2.0,  34.5470,2.0,    186.1,2.0,    175.8,2.0,    72.47,2.0,    34.52,2.0,     0.01,2.0,     2.38,2.0,    0.849,2.0,    0.445,2.0, -999.000,5.0,   2253.3,6.0,   2325.4,2.0,   -999.0,9.0,  -999.00,9.0,    0.066,2.0,    0.006,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1094,  33RR20070204,  I08S,36.0,2.0,23.0,23.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    575.7,   1.6360,  34.5523,2.0,  34.5517,2.0,    184.4,2.0,    189.4,2.0,    76.71,2.0,    33.79,2.0,     0.05,2.0,     2.34,2.0,    1.288,3.0,    0.691,3.0, -999.000,5.0,   2252.3,2.0,   2327.4,2.0,   -999.0,9.0,  -999.00,9.0,    0.033,2.0,    0.004,   1.9256,3.0,   0.0005,     7.68,2.0,     0.19,    8.399,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1095,  33RR20070204,  I08S,36.0,2.0,22.0,22.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    676.8,   2.2407,  34.6728,2.0,  34.6728,2.0,    178.1,2.0,    180.0,2.0,    75.79,2.0,    32.28,2.0,     0.01,2.0,     2.22,2.0,    0.332,2.0,    0.169,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.073,2.0,    0.003,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1096,  33RR20070204,  I08S,36.0,2.0,21.0,21.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    777.5,   2.2161,  34.6985,2.0,  34.6993,2.0,    183.0,2.0,    183.3,2.0,    76.32,2.0,    31.54,2.0,     0.01,2.0,     2.16,2.0,    0.252,2.0,    0.128,2.0, -999.000,5.0,   2247.4,2.0,   2335.9,2.0,   -999.0,9.0,  -999.00,9.0,    0.045,2.0,    0.006,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1097,  33RR20070204,  I08S,36.0,2.0,20.0,20.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    878.9,   2.0810,  34.7041,2.0,  34.7044,2.0,    185.2,2.0,    183.9,2.0,    79.12,2.0,    31.63,2.0,     0.01,2.0,     2.18,2.0,    0.302,2.0,    0.155,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8576,2.0,   0.0005,     9.32,2.0,     0.19,    8.094,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1098,  33RR20070204,  I08S,36.0,2.0,19.0,19.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,    979.5,   2.0561,  34.7267,2.0,  34.7266,2.0,    188.1,2.0,    188.1,2.0,    79.85,2.0,    30.91,2.0,     0.01,2.0,     2.13,2.0,    0.194,2.0,    0.091,2.0, -999.000,5.0,   2246.1,2.0,   2338.0,2.0,   -999.0,9.0,  -999.00,9.0,    0.058,2.0,    0.006,   1.8754,2.0,   0.0005,     9.36,2.0,     0.19,    8.149,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1099,  33RR20070204,  I08S,36.0,2.0,18.0,18.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1079.4,   2.0229,  34.7358,2.0,  34.7359,2.0,    191.9,2.0,    190.9,2.0,    80.59,2.0,    30.62,2.0,     0.01,2.0,     2.10,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2244.6,2.0,   2341.2,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1100,  33RR20070204,  I08S,36.0,2.0,17.0,17.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1178.9,   1.9489,  34.7468,2.0,  34.7467,2.0,    193.8,2.0,    194.6,2.0,    82.16,2.0,    30.22,2.0,     0.01,2.0,     2.07,2.0,    0.153,2.0,    0.075,2.0, -999.000,5.0,   2243.6,2.0,   2341.1,2.0,   -999.0,9.0,  -999.00,9.0,    0.081,2.0,    0.006,   1.9670,3.0,   0.0005,     9.04,2.0,     0.18,    8.499,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1101,  33RR20070204,  I08S,36.0,2.0,16.0,16.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1280.6,   1.8615,  34.7477,2.0,-999.0000,9.0,    195.9,2.0,    195.8,2.0,    84.76,2.0,    30.27,2.0,     0.00,2.0,     2.07,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1102,  33RR20070204,  I08S,36.0,2.0,15.0,15.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1381.5,   1.7766,  34.7490,2.0,  34.7488,2.0,    197.7,2.0,    198.2,2.0,    86.94,2.0,    30.13,2.0,     0.00,2.0,     2.07,2.0,    0.150,2.0,    0.072,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.071,2.0,    0.006,   1.8647,2.0,   0.0006,     8.37,2.0,     0.19,    8.005,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1103,  33RR20070204,  I08S,36.0,2.0,14.0,14.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1483.0,   1.6834,  34.7486,2.0,  34.7488,2.0,    199.5,2.0,    199.0,2.0,    89.54,2.0,    30.22,2.0,     0.00,2.0,     2.07,2.0,    0.147,2.0,    0.073,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.034,2.0,    0.006,   2.0584,4.0,   0.0006,     7.90,4.0,     0.18,    8.840,3.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1104,  33RR20070204,  I08S,36.0,2.0,13.0,13.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1584.0,   1.6411,  34.7472,2.0,  34.7477,2.0,    200.4,2.0,    199.4,2.0,    90.90,2.0,    30.26,2.0,     0.00,2.0,     2.07,2.0,    0.150,2.0,    0.073,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.018,2.0,    0.005,   1.8662,2.0,   0.0005,     8.91,2.0,     0.18,    8.072,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1105,  33RR20070204,  I08S,36.0,2.0,12.0,12.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1787.2,   1.4594,  34.7413,2.0,  34.7414,2.0,    201.7,2.0,    201.8,2.0,    95.79,2.0,    30.46,2.0,     0.00,2.0,     2.09,2.0,    0.160,2.0,    0.078,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9519,3.0,   0.0007,     8.17,2.0,     0.19,    8.343,2.0,    0.010,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1106,  33RR20070204,  I08S,36.0,2.0,11.0,11.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   1988.8,   1.2932,  34.7331,2.0,  34.7331,2.0,    203.2,2.0,    203.0,2.0,   100.06,2.0,    30.90,2.0,     0.00,2.0,     2.12,2.0,    0.177,2.0,    0.087,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8773,2.0,   0.0005,     9.34,2.0,     0.18,    8.233,2.0,    0.009,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1107,  33RR20070204,  I08S,36.0,2.0,10.0,10.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   2191.4,   1.1010,  34.7243,2.0,  34.7241,2.0,    204.7,2.0,    205.5,2.0,   106.83,2.0,    31.18,2.0,     0.00,2.0,     2.15,2.0,    0.171,2.0,    0.080,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9215,2.0,   0.0004,     8.15,2.0,     0.17,    8.402,2.0,    0.012,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1108,  33RR20070204,  I08S,36.0,2.0,9.0,9.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   2445.6,   0.9239,  34.7148,2.0,  34.7146,2.0,    207.3,2.0,    207.6,2.0,   111.32,2.0,    31.62,2.0,     0.00,2.0,     2.17,2.0,    0.187,2.0,    0.089,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.9122,2.0,   0.0011,     8.61,2.0,     0.26,    8.310,2.0,    0.008,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1109,  33RR20070204,  I08S,36.0,2.0,8.0,8.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   2699.1,   0.7268,  34.7039,2.0,  34.7038,2.0,    209.0,2.0,    210.1,2.0,   117.07,2.0,    31.96,2.0,     0.00,2.0,     2.20,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2251.8,2.0,   2353.1,2.0,   -999.0,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
1110,  33RR20070204,  I08S,36.0,2.0,7.0,7.0,2.0,20070226.0,1131.0,-53.1125,87.4878, 4582,   2952.6,   0.5517,  34.6953,2.0,  34.6952,2.0,    212.5,2.0,    213.7,2.0,   121.59,2.0,    32.10,2.0,     0.00,2.0,     2.22,2.0,    0.336,2.0,    0.164,2.0, -999.000,5.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,  -999.00,9.0,    0.001,2.0,    0.004,   1.9051,2.0,   0.0016,     7.71,2.0,     0.26,    8.304,2.0,    0.008,   -999.0,9.0,   -999.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0
