,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
297,  33LG20090916,  SR01,16.0,1.0,298.0,10.0,2.0,20090922.0,1524.0,-61.0,-62.916, 3856,    254.9,   1.7450,  34.4260,2.0,  34.4290,2.0,    57.95,2.0,    38.96,2.0,     2.46,2.0,   2242.8,2.0,    595.4,2.0,    1.745,   -124.1,2.0,      2.2,     0.50,2.0,   1.7318
298,  33LG20090916,  SR01,16.0,1.0,299.0,11.0,2.0,20090922.0,1526.0,-61.0,-62.916, 3856,    203.1,   1.7850,  34.3900,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2239.7,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7746
299,  33LG20090916,  SR01,16.0,1.0,300.0,12.0,2.0,20090922.0,1528.0,-61.0,-62.916, 3856,    158.0,   1.0730,  34.2640,2.0,  34.2780,2.0,    48.39,2.0,    37.02,2.0,     2.40,2.0,   2223.1,2.0,    537.2,2.0,    1.073,   -105.0,2.0,      2.2,     0.64,2.0,   1.0659
300,  33LG20090916,  SR01,16.0,1.0,301.0,13.0,2.0,20090922.0,1529.0,-61.0,-62.916, 3856,    143.1,   0.3100,  34.1710,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    485.1,2.0,     0.31,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3045
301,  33LG20090916,  SR01,16.0,1.0,302.0,14.0,2.0,20090922.0,1532.0,-61.0,-62.916, 3856,     82.5,  -1.7350,  33.9130,2.0,  33.9190,2.0,    30.10,2.0,    32.00,2.0,     1.95,2.0,   2186.7,2.0,    369.4,2.0,   -1.735,    -81.0,2.0,      2.2,     1.20,2.0,  -1.7366
302,  33LG20090916,  SR01,16.0,1.0,303.0,15.0,2.0,20090922.0,1535.0,-61.0,-62.916, 3856,     39.8,  -1.7730,  33.8970,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2166.6,2.0,    365.7,2.0,   -1.773,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7737
303,  33LG20090916,  SR01,16.0,1.0,304.0,16.0,2.0,20090922.0,1536.0,-61.0,-62.916, 3856,     25.8,  -1.7800,  33.8960,2.0,  33.9010,2.0,    30.10,2.0,    33.23,2.0,     1.91,2.0,   2168.1,2.0,    365.5,2.0,    -1.78,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7805
304,  33LG20090916,  SR01,16.0,1.0,305.0,17.0,2.0,20090922.0,1537.0,-61.0,-62.916, 3856,      9.0,  -1.7770,  33.8930,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7772
305,  33LG20090916,  SR01,16.0,1.0,306.0,18.0,2.0,20090922.0,1538.0,-61.0,-62.916, 3856,      6.5,  -1.7840,  33.8920,2.0,  33.9030,2.0,    30.82,2.0,    32.46,2.0,     1.85,2.0,   2169.6,2.0,    380.0,2.0,   -1.784,    -76.4,2.0,      2.2,     1.22,2.0,  -1.7841
306,  33LG20090916,  SR01,17.0,1.0,307.0,1.0,2.0,20090922.0,2055.0,-61.502,-62.751, 3549,   3495.8,   0.5080,  34.6980,2.0,  34.7070,2.0,   129.51,2.0,    36.10,2.0,     2.32,2.0,   2259.2,2.0,    492.5,2.0,    0.508,   -999.0,9.0,   -999.0,     0.29,2.0,   0.2672
307,  33LG20090916,  SR01,17.0,1.0,308.0,2.0,2.0,20090922.0,2112.0,-61.502,-62.751, 3549,   2843.0,   0.5610,  34.7040,2.0,  34.7150,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3786
308,  33LG20090916,  SR01,17.0,1.0,309.0,3.0,2.0,20090922.0,2132.0,-61.502,-62.751, 3549,   2028.3,   0.9390,  34.7150,2.0,  34.7260,2.0,   114.09,2.0,    36.09,2.0,     2.21,2.0,   2255.8,2.0,    499.2,2.0,    0.939,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8163
309,  33LG20090916,  SR01,17.0,1.0,310.0,4.0,2.0,20090922.0,2144.0,-61.502,-62.751, 3549,   1519.2,   1.2950,  34.7260,2.0,  34.7370,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2052
310,  33LG20090916,  SR01,17.0,1.0,311.0,5.0,2.0,20090922.0,2156.0,-61.502,-62.751, 3549,   1012.9,   1.6990,  34.7270,2.0,-999.0000,9.0,    96.82,2.0,    35.07,2.0,     2.29,2.0,   2251.8,2.0,    523.1,2.0,    1.699,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6401
311,  33LG20090916,  SR01,17.0,1.0,312.0,6.0,2.0,20090922.0,2201.0,-61.502,-62.751, 3549,    808.4,   1.8950,  34.7160,2.0,  34.7350,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    538.8,2.0,    1.895,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8481
312,  33LG20090916,  SR01,17.0,1.0,313.0,7.0,2.0,20090922.0,2206.0,-61.502,-62.751, 3549,    606.1,   2.0080,  34.6870,2.0,-999.0000,9.0,    74.51,2.0,    37.00,2.0,     2.32,2.0,   2252.3,2.0,    565.4,2.0,    2.008,   -999.0,9.0,   -999.0,     0.43,2.0,   1.9733
313,  33LG20090916,  SR01,17.0,1.0,314.0,8.0,2.0,20090922.0,2209.0,-61.502,-62.751, 3549,    502.7,   2.0380,  34.6520,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0096
314,  33LG20090916,  SR01,17.0,1.0,315.0,9.0,2.0,20090922.0,2212.0,-61.502,-62.751, 3549,    406.2,   2.1200,  34.6130,2.0,  34.6240,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2249.6,2.0,    596.9,2.0,     2.12,   -999.0,9.0,   -999.0,     0.33,2.0,   2.0971
315,  33LG20090916,  SR01,17.0,1.0,316.0,10.0,2.0,20090922.0,2215.0,-61.502,-62.751, 3549,    303.0,   2.1660,  34.5590,2.0,-999.0000,9.0,    65.66,2.0,    38.47,2.0,     2.47,2.0,   2251.0,2.0,    608.0,2.0,    2.166,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.1491
316,  33LG20090916,  SR01,17.0,1.0,317.0,11.0,2.0,20090922.0,2218.0,-61.502,-62.751, 3549,    200.3,   1.5480,  34.4100,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2237.5,2.0,    587.1,2.0,    1.548,   -999.0,9.0,   -999.0,     0.47,2.0,   1.5381
317,  33LG20090916,  SR01,17.0,1.0,318.0,12.0,2.0,20090922.0,2220.0,-61.502,-62.751, 3549,    181.2,   1.3820,  34.3760,2.0,  34.3820,2.0,    58.67,2.0,    38.50,2.0,     2.48,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3733
318,  33LG20090916,  SR01,17.0,1.0,319.0,13.0,2.0,20090922.0,2222.0,-61.502,-62.751, 3549,    161.2,   0.9840,  34.3100,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2225.5,2.0,    544.8,2.0,    0.984,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9769
319,  33LG20090916,  SR01,17.0,1.0,320.0,14.0,2.0,20090922.0,2223.0,-61.502,-62.751, 3549,    140.1,   0.7660,  34.2580,2.0,-999.0000,9.0,    49.22,2.0,    38.12,2.0,     2.35,2.0,   2217.1,2.0,    522.4,2.0,    0.766,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7601
320,  33LG20090916,  SR01,17.0,1.0,321.0,15.0,2.0,20090922.0,2225.0,-61.502,-62.751, 3549,    102.1,  -1.0000,  34.0440,2.0,  34.0530,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2186.7,2.0,    412.8,2.0,       -1,   -999.0,9.0,   -999.0,     0.94,2.0,  -1.0027
321,  33LG20090916,  SR01,17.0,1.0,322.0,16.0,2.0,20090922.0,2227.0,-61.502,-62.751, 3549,     80.5,  -1.7950,  33.9170,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2167.8,2.0,    365.7,2.0,   -1.795,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7965
322,  33LG20090916,  SR01,17.0,1.0,323.0,17.0,2.0,20090922.0,2228.0,-61.502,-62.751, 3549,     39.8,  -1.8260,  33.9020,2.0,  33.9140,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2167.1,2.0,    364.3,2.0,   -1.826,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8267
323,  33LG20090916,  SR01,17.0,1.0,324.0,18.0,2.0,20090922.0,2229.0,-61.502,-62.751, 3549,      9.2,  -1.8160,  33.8960,2.0,-999.0000,9.0,    28.97,2.0,    31.17,2.0,     1.87,2.0,   2161.4,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8162
324,  33LG20090916,  SR01,17.0,1.0,325.0,19.0,2.0,20090922.0,2231.0,-61.502,-62.751, 3549,      3.8,  -1.8110,  33.8950,2.0,  33.9090,2.0,    28.25,2.0,    30.92,2.0,     1.95,2.0,   -999.0,9.0,    366.1,2.0,   -1.811,   -999.0,9.0,   -999.0,     1.19,2.0,  -1.8111
325,  33LG20090916,  SR01,18.0,1.0,326.0,1.0,2.0,20090923.0,502.0,-61.999,-62.58, 4795,   4784.8,   0.4030,  34.6770,2.0,  34.6900,2.0,   124.37,2.0,    38.62,2.0,     2.34,2.0,   2256.6,2.0,    492.2,2.0,    0.403,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.0306
326,  33LG20090916,  SR01,18.0,1.0,327.0,2.0,2.0,20090923.0,522.0,-61.999,-62.58, 4795,   4076.9,   0.3810,  34.6810,2.0,  34.6960,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2251.8,2.0,    491.8,2.0,    0.381,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.0858
327,  33LG20090916,  SR01,18.0,1.0,328.0,3.0,2.0,20090923.0,549.0,-61.999,-62.58, 4795,   3051.8,   0.4760,  34.6980,2.0,  34.7130,2.0,   134.65,2.0,    35.18,2.0,     2.32,2.0,   2259.7,2.0,    493.6,2.0,    0.476,   -999.0,9.0,   -999.0,     0.42,2.0,   0.2771
328,  33LG20090916,  SR01,18.0,1.0,329.0,4.0,2.0,20090923.0,613.0,-61.999,-62.58, 4795,   2027.6,   0.7590,  34.7100,2.0,  34.7250,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2256.4,2.0,    498.9,2.0,    0.759,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6392
329,  33LG20090916,  SR01,18.0,1.0,330.0,5.0,2.0,20090923.0,636.0,-61.999,-62.58, 4795,   1010.3,   1.4430,  34.7290,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2255.1,2.0,    514.1,2.0,    1.443,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3863
330,  33LG20090916,  SR01,18.0,1.0,331.0,6.0,2.0,20090923.0,642.0,-61.999,-62.58, 4795,    808.9,   1.6350,  34.7260,2.0,  34.7420,2.0,    95.07,2.0,    35.03,2.0,     2.28,2.0,   2254.6,2.0,    527.8,2.0,    1.635,   -999.0,9.0,   -999.0,     0.39,2.0,   1.5897
331,  33LG20090916,  SR01,18.0,1.0,332.0,7.0,2.0,20090923.0,647.0,-61.999,-62.58, 4795,    607.7,   1.7720,  34.7030,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2255.2,2.0,    553.8,2.0,    1.772,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7384
332,  33LG20090916,  SR01,18.0,1.0,333.0,8.0,2.0,20090923.0,653.0,-61.999,-62.58, 4795,    407.3,   1.9710,  34.6720,2.0,  34.6880,2.0,    71.22,2.0,    37.05,2.0,     2.37,2.0,   2255.7,2.0,    578.3,2.0,    1.971,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9485
333,  33LG20090916,  SR01,18.0,1.0,334.0,9.0,2.0,20090923.0,659.0,-61.999,-62.58, 4795,    203.5,   1.9440,  34.5510,2.0,  34.5670,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    605.9,2.0,    1.944,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9332
334,  33LG20090916,  SR01,18.0,1.0,335.0,10.0,2.0,20090923.0,701.0,-61.999,-62.58, 4795,    151.4,   1.3390,  34.4270,2.0,  34.4430,2.0,    60.52,2.0,    38.46,2.0,     2.44,2.0,   2240.9,2.0,    579.3,2.0,    1.339,   -999.0,9.0,   -999.0,     0.43,2.0,   1.3318
335,  33LG20090916,  SR01,18.0,1.0,336.0,11.0,2.0,20090923.0,704.0,-61.999,-62.58, 4795,    102.1,  -1.2090,  34.0990,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2196.0,2.0,    416.4,2.0,   -1.209,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.2115
336,  33LG20090916,  SR01,18.0,1.0,337.0,12.0,2.0,20090923.0,706.0,-61.999,-62.58, 4795,     77.1,  -1.7170,  34.0280,2.0,  34.0400,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2187.1,2.0,    386.6,2.0,   -1.717,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7185
337,  33LG20090916,  SR01,18.0,1.0,338.0,13.0,2.0,20090923.0,708.0,-61.999,-62.58, 4795,     50.6,  -1.7850,  34.0160,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7860
338,  33LG20090916,  SR01,18.0,1.0,339.0,14.0,2.0,20090923.0,709.0,-61.999,-62.58, 4795,     25.2,  -1.8000,  34.0150,2.0,  34.0310,2.0,    41.81,2.0,    32.77,2.0,     1.96,2.0,   2182.9,2.0,    381.5,2.0,     -1.8,   -152.9,3.0,      2.2,     1.06,2.0,  -1.8005
339,  33LG20090916,  SR01,18.0,1.0,340.0,15.0,2.0,20090923.0,710.0,-61.999,-62.58, 4795,      8.8,  -1.7910,  34.0140,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7912
340,  33LG20090916,  SR01,18.0,1.0,341.0,16.0,2.0,20090923.0,710.0,-61.999,-62.58, 4795,      5.8,  -1.7910,  34.0140,2.0,  34.0320,2.0,    42.23,2.0,    32.23,2.0,     2.05,2.0,   2182.3,2.0,    381.9,2.0,   -1.791,   -999.0,9.0,   -999.0,     1.06,2.0,  -1.7911
341,  33LG20090916,  SR01,19.0,1.0,343.0,1.0,2.0,20090923.0,1621.0,-62.501,-62.41, 2046,    412.1,   1.5500,  34.6870,2.0,  34.7060,2.0,    92.91,2.0,    36.32,2.0,     2.33,2.0,   2252.6,2.0,    543.4,2.0,     1.55,   -999.0,9.0,   -999.0,     0.32,2.0,   1.5286
342,  33LG20090916,  SR01,19.0,1.0,344.0,2.0,2.0,20090923.0,1624.0,-62.501,-62.41, 2046,    365.2,   1.5400,  34.6590,2.0,  34.6780,2.0,    75.64,2.0,    32.42,2.0,     2.18,2.0,   2253.7,2.0,    554.3,2.0,     1.54,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5213
343,  33LG20090916,  SR01,19.0,1.0,345.0,3.0,2.0,20090923.0,1628.0,-62.501,-62.41, 2046,    287.6,   1.3360,  34.6010,2.0,-999.0000,9.0,    74.10,2.0,    37.97,2.0,     2.35,2.0,   2252.8,2.0,    555.7,2.0,    1.336,   -999.0,9.0,   -999.0,     0.38,2.0,   1.3220
344,  33LG20090916,  SR01,19.0,1.0,346.0,4.0,2.0,20090923.0,1632.0,-62.501,-62.41, 2046,    224.3,   0.6860,  34.4820,2.0,  34.4990,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2242.7,2.0,    526.5,2.0,    0.686,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6764
345,  33LG20090916,  SR01,19.0,1.0,347.0,5.0,2.0,20090923.0,1636.0,-62.501,-62.41, 2046,    177.7,  -0.2210,  34.3480,2.0,-999.0000,9.0,    66.07,2.0,    35.97,2.0,     2.26,2.0,   2225.6,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2271
346,  33LG20090916,  SR01,19.0,1.0,348.0,6.0,2.0,20090923.0,1638.0,-62.501,-62.41, 2046,    149.6,  -0.5910,  34.2910,2.0,  34.3080,2.0,    62.78,2.0,    34.71,2.0,     2.21,2.0,   2215.4,2.0,    454.2,2.0,   -0.591,   -124.8,2.0,      2.2,     0.70,2.0,  -0.5956
347,  33LG20090916,  SR01,19.0,1.0,349.0,7.0,2.0,20090923.0,1640.0,-62.501,-62.41, 2046,    115.2,  -1.4430,  34.1340,2.0,-999.0000,9.0,    53.53,2.0,    33.71,2.0,     2.11,2.0,   2203.9,2.0,    408.9,2.0,   -1.443,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.4456
348,  33LG20090916,  SR01,19.0,1.0,350.0,8.0,2.0,20090923.0,1642.0,-62.501,-62.41, 2046,    103.2,  -1.8050,  34.0740,2.0,  34.0920,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2193.8,2.0,    389.2,2.0,   -1.805,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8070
349,  33LG20090916,  SR01,19.0,1.0,351.0,9.0,2.0,20090923.0,1644.0,-62.501,-62.41, 2046,     73.6,  -1.7770,  34.0680,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2196.2,2.0,    394.3,2.0,   -1.777,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7784
350,  33LG20090916,  SR01,19.0,1.0,352.0,10.0,2.0,20090923.0,1645.0,-62.501,-62.41, 2046,     51.0,  -1.7740,  34.0620,2.0,  34.0810,2.0,    55.38,2.0,    29.69,2.0,     2.05,2.0,   2195.4,2.0,    401.6,2.0,   -1.774,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7750
351,  33LG20090916,  SR01,19.0,1.0,353.0,11.0,2.0,20090923.0,1647.0,-62.501,-62.41, 2046,     23.0,  -1.7670,  34.0590,2.0,  34.0800,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2194.4,2.0,    397.9,2.0,   -1.767,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7674
352,  33LG20090916,  SR01,19.0,1.0,354.0,12.0,2.0,20090923.0,1648.0,-62.501,-62.41, 2046,      9.8,  -1.7030,  34.0580,2.0,  34.0790,2.0,    53.53,2.0,    29.18,2.0,     2.07,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7032
353,  33LG20090916,  SR01,19.0,1.0,355.0,13.0,2.0,20090923.0,1649.0,-62.501,-62.41, 2046,      4.3,  -1.6820,  34.0570,2.0,  34.0780,2.0,    55.07,2.0,    29.38,2.0,     2.10,2.0,   2194.0,2.0,    398.9,2.0,   -1.682,   -999.0,9.0,   -999.0,     0.89,2.0,  -1.6821
354,  33LG20090916,  SR01,20.0,1.0,356.0,1.0,2.0,20090923.0,2225.0,-63.0,-62.237,  883,    872.7,   0.4820,  34.6080,2.0,  34.6300,2.0,    91.78,2.0,    35.87,2.0,     2.28,2.0,   2247.0,2.0,    497.7,2.0,    0.482,   -145.5,2.0,      2.2,  -999.00,9.0,   0.4410
355,  33LG20090916,  SR01,20.0,1.0,357.0,2.0,2.0,20090923.0,2231.0,-63.0,-62.237,  883,    809.4,   0.5960,  34.6120,2.0,  34.6340,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    503.4,2.0,    0.596,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5577
356,  33LG20090916,  SR01,20.0,1.0,358.0,3.0,2.0,20090923.0,2235.0,-63.0,-62.237,  883,    707.4,   0.7380,  34.6220,2.0,  34.6440,2.0,    91.06,2.0,    30.73,2.0,     2.29,2.0,   2251.4,2.0,    508.5,2.0,    0.738,   -141.8,2.0,      2.2,     0.45,2.0,   0.7043
357,  33LG20090916,  SR01,20.0,1.0,359.0,4.0,2.0,20090923.0,2238.0,-63.0,-62.237,  883,    608.2,   0.7540,  34.6130,2.0,  34.6410,2.0,    97.64,2.0,    31.45,2.0,     2.24,2.0,   2249.7,2.0,    509.3,2.0,    0.754,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7255
358,  33LG20090916,  SR01,20.0,1.0,360.0,6.0,2.0,20090923.0,2240.0,-63.0,-62.237,  883,    555.4,   1.1150,  34.6320,2.0,  34.6530,2.0,    90.65,2.0,    31.35,2.0,     2.30,2.0,   2248.6,2.0,    522.5,2.0,    1.115,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0875
359,  33LG20090916,  SR01,20.0,1.0,361.0,7.0,2.0,20090923.0,2245.0,-63.0,-62.237,  883,    404.1,   1.0260,  34.5860,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    529.6,2.0,    1.026,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0069
360,  33LG20090916,  SR01,20.0,1.0,362.0,8.0,2.0,20090923.0,2248.0,-63.0,-62.237,  883,    303.6,   0.5320,  34.4970,2.0,  34.5210,2.0,    70.09,2.0,    32.17,2.0,     2.24,2.0,   2239.1,2.0,    509.4,2.0,    0.532,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5192
361,  33LG20090916,  SR01,20.0,1.0,363.0,9.0,2.0,20090923.0,2250.0,-63.0,-62.237,  883,    252.9,   0.4480,  34.4680,2.0,-999.0000,9.0,    71.94,2.0,    36.19,2.0,     2.29,2.0,   2238.3,2.0,    507.6,2.0,    0.448,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4377
362,  33LG20090916,  SR01,20.0,1.0,364.0,10.0,2.0,20090923.0,2252.0,-63.0,-62.237,  883,    201.1,  -0.3960,  34.3390,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    468.0,2.0,   -0.396,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4026
363,  33LG20090916,  SR01,20.0,1.0,365.0,11.0,2.0,20090923.0,2255.0,-63.0,-62.237,  883,    151.3,  -1.0240,  34.2460,2.0,  34.2700,2.0,    62.78,2.0,    30.83,2.0,     2.19,2.0,   2214.0,2.0,    438.0,2.0,   -1.024,   -118.6,2.0,      2.2,     0.73,2.0,  -1.0281
364,  33LG20090916,  SR01,20.0,1.0,366.0,12.0,2.0,20090923.0,2256.0,-63.0,-62.237,  883,    122.7,  -1.3260,  34.1770,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    425.8,2.0,   -1.326,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.3289
365,  33LG20090916,  SR01,20.0,1.0,367.0,13.0,2.0,20090923.0,2258.0,-63.0,-62.237,  883,    102.1,  -1.5930,  34.1350,2.0,  34.1560,2.0,    58.67,2.0,    30.00,2.0,     2.05,2.0,   2203.3,2.0,    411.6,2.0,   -1.593,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.5952
366,  33LG20090916,  SR01,20.0,1.0,368.0,14.0,2.0,20090923.0,2300.0,-63.0,-62.237,  883,     60.0,  -1.7740,  34.1040,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    404.4,2.0,   -1.774,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7752
367,  33LG20090916,  SR01,20.0,1.0,369.0,15.0,2.0,20090923.0,2301.0,-63.0,-62.237,  883,     30.1,  -1.7780,  34.1010,2.0,  34.1260,2.0,    55.79,2.0,    30.00,2.0,     2.05,2.0,   2200.7,2.0,    404.1,2.0,   -1.778,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7786
368,  33LG20090916,  SR01,20.0,1.0,370.0,16.0,2.0,20090923.0,2302.0,-63.0,-62.237,  883,      9.7,  -1.7590,  34.0980,2.0,  34.1230,2.0,    59.08,2.0,    29.38,2.0,     2.05,2.0,   2199.1,2.0,    403.7,2.0,   -1.759,   -114.5,2.0,      2.2,     0.82,2.0,  -1.7592
369,  33LG20090916,  SR01,20.0,1.0,371.0,17.0,2.0,20090923.0,2303.0,-63.0,-62.237,  883,      4.8,  -1.7610,  34.0980,2.0,  34.1210,2.0,    56.10,2.0,    29.59,2.0,     1.97,2.0,   2198.6,2.0,    403.4,2.0,   -1.761,   -103.6,2.0,      2.2,     0.84,2.0,  -1.7611
370,  33LG20090916,  SR01,101.0,1.0,375.0,2.0,2.0,20090928.0,2.0,-64.932,-64.399, 1320,   1310.3,   1.5200,  34.6660,2.0,  34.6750,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2258.6,2.0,    566.5,2.0,     1.52,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4426
371,  33LG20090916,  SR01,101.0,1.0,376.0,3.0,2.0,20090928.0,10.0,-64.932,-64.399, 1320,   1011.5,   1.4910,  34.6620,2.0,  34.6640,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2257.8,2.0,    563.8,2.0,    1.491,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4340
372,  33LG20090916,  SR01,101.0,1.0,377.0,4.0,2.0,20090928.0,19.0,-64.932,-64.399, 1320,    606.1,   1.4280,  34.6500,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2258.6,2.0,    561.7,2.0,    1.428,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3962
373,  33LG20090916,  SR01,101.0,1.0,378.0,5.0,2.0,20090928.0,23.0,-64.932,-64.399, 1320,    508.0,   1.3770,  34.6370,2.0,  34.6390,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2256.7,2.0,    558.0,2.0,    1.377,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3510
