,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA
358,  096U20160426,  P15S,12.0,1.0,1.0,2001.0,2.0,20160509.0,50.0,-61.492,-169.9923, 3466,   3500.2,   0.8440,  34.7060,2.0,  34.7062,2.0,    210.4,2.0,    206.3,2.0,   130.50,2.0,    32.42,3.0,     0.01,4.0,     2.24,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2271.1,2.0,   2363.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5942
359,  096U20160426,  P15S,13.0,1.0,36.0,2036.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,      6.0,   1.5310,  34.0020,2.0,  33.9981,2.0,    331.2,2.0,    322.4,2.0,    27.19,2.0,    28.82,2.0,     0.28,2.0,     2.03,2.0,    5.396,2.0,    2.828,2.0,    3.108,2.0,   2173.2,2.0,   2289.7,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.19,2.0,     0.40,3.0,   1.5307
360,  096U20160426,  P15S,13.0,1.0,35.0,2035.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,     20.4,   1.5330,  34.0020,2.0,  33.9892,2.0,    331.1,2.0,    322.3,2.0,    27.21,2.0,    28.81,2.0,     0.28,2.0,     2.03,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2174.6,2.0,   2289.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.22,2.0,     0.05,3.0,   1.5320
361,  096U20160426,  P15S,13.0,1.0,34.0,2034.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,     41.1,   1.5370,  34.0030,2.0,  34.0031,2.0,    330.8,2.0,    322.2,2.0,    27.34,2.0,    28.86,2.0,     0.28,2.0,     2.03,2.0,    5.376,6.0,    2.817,6.0,    3.136,6.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.5351
362,  096U20160426,  P15S,13.0,1.0,33.0,2033.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,     65.9,   1.5400,  34.0050,2.0,  34.0044,2.0,    330.5,2.0,    321.9,2.0,    27.44,2.0,    28.87,2.0,     0.28,2.0,     2.03,2.0,    5.368,2.0,    2.806,2.0,    3.188,2.0,   2173.7,2.0,   2289.5,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.38,2.0,    -0.18,3.0,   1.5369
363,  096U20160426,  P15S,13.0,1.0,32.0,2032.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,     91.9,   1.5410,  34.0080,2.0,  34.0071,2.0,    330.2,2.0,    321.9,2.0,    27.72,2.0,    28.92,2.0,     0.28,2.0,     2.04,2.0,    5.369,2.0,    2.815,2.0,    3.079,2.0,   2175.6,2.0,   2288.9,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.07,2.0,     0.18,3.0,   1.5366
364,  096U20160426,  P15S,13.0,1.0,31.0,2031.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    134.9,   1.5340,  34.0170,2.0,  34.0161,2.0,    328.8,2.0,    320.4,2.0,    28.60,2.0,    29.12,2.0,     0.27,2.0,     2.05,2.0,    5.306,2.0,    2.798,2.0,    3.062,2.0,   2175.7,2.0,   2291.6,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,     0.13,2.0,     0.12,3.0,   1.5275
365,  096U20160426,  P15S,13.0,1.0,30.0,2030.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    184.5,   1.7410,  34.1580,2.0,  34.1756,2.0,    271.7,2.0,    258.1,2.0,    43.07,2.0,    32.80,2.0,     0.03,2.0,     2.27,2.0,    3.958,2.0,    2.052,2.0,    1.944,2.0,   2210.6,2.0,   2298.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.7317
366,  096U20160426,  P15S,13.0,1.0,29.0,2029.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    235.3,   1.8750,  34.2510,2.0,  34.2488,2.0,    243.1,2.0,    233.6,2.0,    49.93,2.0,    33.77,2.0,     0.01,4.0,     2.33,2.0,    3.250,2.0,    1.659,2.0,    1.503,2.0,   2221.6,2.0,   2304.6,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.8627
367,  096U20160426,  P15S,13.0,1.0,28.0,2028.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    284.1,   1.9920,  34.3170,2.0,  34.3139,2.0,    226.3,2.0,    219.1,2.0,    54.21,2.0,    34.23,2.0,     0.01,4.0,     2.36,2.0,    2.751,2.0,    1.408,2.0,    1.183,2.0,   2231.5,2.0,   2309.3,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.9767
368,  096U20160426,  P15S,13.0,1.0,27.0,2027.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    335.6,   2.0100,  34.3540,2.0,  34.3635,2.0,    217.8,2.0,    208.4,2.0,    58.65,2.0,    34.54,2.0,     0.01,4.0,     2.38,2.0,    2.353,2.0,    1.210,2.0,    0.964,2.0,   2236.5,2.0,   2315.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.9918
369,  096U20160426,  P15S,13.0,1.0,26.0,2026.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    386.0,   2.1370,  34.4110,2.0,  34.4112,2.0,    203.1,2.0,    196.4,2.0,    62.22,2.0,    34.74,2.0,     0.01,4.0,     2.40,2.0,    1.934,2.0,    0.988,2.0,    0.762,2.0,   2243.3,2.0,   2318.1,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.1154
370,  096U20160426,  P15S,13.0,1.0,25.0,2025.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    436.8,   2.3170,  34.4770,2.0,  34.4764,2.0,    188.3,2.0,    181.5,2.0,    66.69,2.0,    34.89,2.0,     0.01,4.0,     2.42,2.0,    1.346,2.0,    0.682,2.0,    0.454,2.0,   2250.6,2.0,   2324.3,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2917
371,  096U20160426,  P15S,13.0,1.0,24.0,2024.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    485.8,   2.2960,  34.5080,2.0,  34.5076,2.0,    184.5,2.0,    177.8,2.0,    69.32,2.0,    34.86,2.0,     0.01,4.0,     2.41,2.0,    1.149,2.0,    0.572,2.0,    0.361,2.0,   2252.9,6.0,   2326.9,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2677
372,  096U20160426,  P15S,13.0,1.0,23.0,2023.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    565.1,   2.3220,  34.5610,2.0,  34.5600,2.0,    180.2,2.0,   -999.0,9.0,    72.69,2.0,    34.46,2.0,     0.01,4.0,     2.39,2.0,    0.840,2.0,    0.415,2.0,    0.245,2.0,   2255.7,2.0,   2331.0,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2886
373,  096U20160426,  P15S,13.0,1.0,22.0,2022.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    667.0,   2.2990,  34.6100,2.0,  34.6094,2.0,    179.5,2.0,    173.1,2.0,    75.41,2.0,    33.91,2.0,     0.01,4.0,     2.35,2.0,    0.605,2.0,    0.309,2.0,    0.141,2.0,   2257.6,2.0,   2335.1,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2591
374,  096U20160426,  P15S,13.0,1.0,21.0,2021.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    764.5,   2.2730,  34.6470,2.0,  34.6481,2.0,    180.5,2.0,    174.4,2.0,    77.60,2.0,    33.31,2.0,     0.01,4.0,     2.31,2.0,    0.442,2.0,    0.224,2.0,    0.104,2.0,   2256.1,2.0,   2338.6,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2267
375,  096U20160426,  P15S,13.0,1.0,20.0,2020.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    867.1,   2.2260,  34.6780,2.0,  34.6770,2.0,    183.2,2.0,    177.3,2.0,    79.29,2.0,    32.71,2.0,     0.00,4.0,     2.26,2.0,    0.336,2.0,    0.172,2.0,    0.115,2.0,   2256.4,2.0,   2340.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.1731
376,  096U20160426,  P15S,13.0,1.0,19.0,2019.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,    966.1,   2.1750,  34.6950,2.0,  34.6947,2.0,    185.2,2.0,    179.5,2.0,    80.79,2.0,    32.33,2.0,     0.00,4.0,     2.23,2.0,    0.289,2.0,    0.148,2.0,    0.114,2.0,   2256.0,2.0,   2343.5,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.1156
377,  096U20160426,  P15S,13.0,1.0,18.0,2018.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1063.6,   2.1070,  34.7110,2.0,  34.7114,2.0,    187.8,2.0,    182.4,2.0,    82.68,2.0,    31.97,2.0,     0.00,4.0,     2.21,2.0,    0.243,2.0,    0.124,2.0,     0.06,2.0,   2255.6,2.0,   2345.0,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.0413
378,  096U20160426,  P15S,13.0,1.0,17.0,2017.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1169.0,   2.0410,  34.7230,2.0,  34.7218,2.0,    189.6,2.0,    184.6,2.0,    84.38,2.0,    31.69,2.0,     0.00,4.0,     2.19,2.0,    0.220,6.0,    0.110,6.0,    0.042,2.0,   2254.6,2.0,   2345.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.9684
379,  096U20160426,  P15S,13.0,1.0,16.0,2016.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1265.0,   1.9840,  34.7300,2.0,  34.7271,2.0,    191.6,2.0,    186.8,2.0,    85.90,2.0,    31.51,2.0,     0.00,4.0,     2.18,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.9050
380,  096U20160426,  P15S,13.0,1.0,15.0,2015.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1364.7,   1.9080,  34.7360,2.0,  34.7350,2.0,    193.4,2.0,    188.8,2.0,    87.98,2.0,    31.33,2.0,     0.00,4.0,     2.17,2.0,    0.180,2.0,    0.092,2.0,     0.03,2.0,   2254.2,6.0,   2349.9,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.8225
381,  096U20160426,  P15S,13.0,1.0,14.0,2014.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1465.7,   1.8230,  34.7390,2.0,  34.7391,2.0,    195.6,2.0,    191.2,2.0,    90.14,2.0,    31.24,2.0,     0.00,4.0,     2.16,2.0,    0.163,2.0,    0.082,2.0,        0,2.0,   2255.5,2.0,   2351.9,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.7309
382,  096U20160426,  P15S,13.0,1.0,13.0,2013.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1563.8,   1.7480,  34.7400,2.0,  34.7402,2.0,    197.0,2.0,    192.8,2.0,    92.33,2.0,    31.19,2.0,     0.00,4.0,     2.16,2.0,    0.153,2.0,    0.076,2.0,    0.024,2.0,   2254.4,2.0,   2353.7,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.6494
383,  096U20160426,  P15S,13.0,1.0,12.0,2012.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1736.1,   1.6080,  34.7390,2.0,  34.7387,2.0,    199.3,2.0,    195.3,2.0,    96.26,2.0,    31.24,2.0,     0.00,4.0,     2.17,2.0,    0.148,2.0,    0.075,2.0,        0,2.0,   2256.7,2.0,   2354.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.4981
384,  096U20160426,  P15S,13.0,1.0,11.0,2011.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   1935.3,   1.4370,  34.7350,2.0,  34.7322,2.0,    201.6,2.0,    197.9,2.0,   101.27,2.0,    31.40,2.0,     0.00,4.0,     2.18,2.0,    0.141,2.0,    0.071,2.0,        0,2.0,   2259.4,2.0,   2356.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.3139
385,  096U20160426,  P15S,13.0,1.0,10.0,2010.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   2166.1,   1.2730,  34.7290,2.0,  34.7278,2.0,    203.5,2.0,    200.0,2.0,   106.46,2.0,    31.65,2.0,     0.00,4.0,     2.20,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   1.1340
386,  096U20160426,  P15S,13.0,1.0,9.0,2009.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   2462.8,   1.1250,  34.7220,2.0,  34.7212,2.0,    205.5,2.0,    202.4,2.0,   110.98,2.0,    31.84,2.0,     0.00,4.0,     2.21,2.0,    0.164,2.0,    0.083,2.0,    0.069,2.0,   2261.2,6.0,   2361.5,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.9640
387,  096U20160426,  P15S,13.0,1.0,8.0,2008.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   2666.3,   0.9910,  34.7160,2.0,  34.7063,2.0,    207.8,2.0,    204.8,2.0,   115.03,2.0,    32.01,2.0,     0.00,4.0,     2.23,2.0,    0.190,2.0,    0.097,2.0,    0.072,2.0,   2261.9,2.0,   2362.4,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.8151
388,  096U20160426,  P15S,13.0,1.0,7.0,2007.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   2917.4,   0.8900,  34.7120,2.0,  34.7091,2.0,    209.5,2.0,    207.1,2.0,   118.61,2.0,    32.16,2.0,     0.00,4.0,     2.24,2.0,    0.214,2.0,    0.108,2.0,        0,2.0,   2263.7,2.0,   2361.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.6940
389,  096U20160426,  P15S,13.0,1.0,6.0,2006.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   3201.0,   0.8350,  34.7080,2.0,  34.7074,2.0,    210.0,2.0,    207.1,2.0,   123.83,2.0,    32.31,2.0,     0.00,4.0,     2.25,2.0,    0.216,2.0,    0.109,2.0,    0.065,2.0,   2265.0,2.0,   2363.3,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.6142
390,  096U20160426,  P15S,13.0,1.0,5.0,2005.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   3502.1,   0.8400,  34.7070,2.0,  34.7042,2.0,    210.3,2.0,    207.1,2.0,   126.07,2.0,    32.37,2.0,     0.00,4.0,     2.25,2.0,    0.218,2.0,    0.108,2.0,    0.098,2.0,   2266.9,2.0,   2364.5,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5902
391,  096U20160426,  P15S,13.0,1.0,4.0,2004.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   3799.0,   0.8680,  34.7070,2.0,  34.7067,2.0,    210.2,3.0,    207.1,2.0,   126.71,2.0,    32.40,2.0,     0.00,4.0,     2.25,2.0,    0.217,2.0,    0.109,2.0,     0.06,2.0,   2264.7,2.0,   2364.3,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5876
392,  096U20160426,  P15S,13.0,1.0,3.0,2003.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   4068.6,   0.8950,  34.7060,2.0,  34.7065,2.0,    210.3,2.0,    207.1,2.0,   126.50,2.0,    32.35,2.0,     0.00,4.0,     2.25,2.0,    0.219,6.0,    0.110,6.0,        0,6.0,   2265.0,2.0,   2364.3,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5858
393,  096U20160426,  P15S,13.0,1.0,2.0,2002.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   4271.0,   0.9120,  34.7060,2.0,  34.7058,2.0,    210.5,3.0,    207.8,2.0,   126.66,2.0,    32.40,2.0,     0.00,4.0,     2.25,2.0,    0.223,2.0,    0.110,2.0,        0,2.0,   2264.6,2.0,   2363.8,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5805
394,  096U20160426,  P15S,13.0,1.0,1.0,2001.0,2.0,20160509.0,2033.0,-61.0057,-170.0017, 4311,   4390.3,   0.9210,  34.7060,2.0,  34.7070,2.0,    210.6,2.0,    206.4,2.0,   123.68,2.0,    32.32,2.0,     0.00,4.0,     2.25,2.0,    0.227,2.0,    0.115,2.0,    0.052,2.0,   2263.7,2.0,   2363.2,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5761
395,  096U20160426,  P15S,14.0,1.0,5.0,2005.0,2.0,20160510.0,55.0,-60.5038,-169.9908, 3918,   3499.7,   0.8690,  34.7080,2.0,  34.7080,2.0,    210.4,2.0,    206.9,2.0,   124.37,2.0,    32.44,2.0,     0.01,4.0,     2.24,2.0,    0.207,2.0,    0.103,2.0,     0.07,2.0,   2264.8,2.0,   2363.1,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.6186
396,  096U20160426,  P15S,14.0,1.0,4.0,2004.0,2.0,20160510.0,55.0,-60.5038,-169.9908, 3918,   3651.9,   0.8670,  34.7070,2.0,  34.7114,2.0,    210.7,2.0,    206.9,2.0,   125.79,2.0,    32.44,2.0,     0.01,4.0,     2.25,2.0,    0.212,2.0,    0.109,2.0,    0.051,2.0,   2264.7,2.0,   2363.7,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.6016
397,  096U20160426,  P15S,14.0,1.0,3.0,2003.0,2.0,20160510.0,55.0,-60.5038,-169.9908, 3918,   3800.8,   0.8710,  34.7060,2.0,  34.7063,2.0,    210.5,2.0,    206.9,2.0,   127.17,2.0,    32.46,2.0,     0.01,4.0,     2.25,2.0,    0.215,2.0,    0.107,2.0,    0.038,2.0,   2265.3,2.0,   2364.0,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5904
398,  096U20160426,  P15S,14.0,1.0,2.0,2002.0,2.0,20160510.0,55.0,-60.5038,-169.9908, 3918,   3899.3,   0.8810,  34.7060,2.0,  34.7084,2.0,    210.4,2.0,    207.0,2.0,   127.48,2.0,    32.47,2.0,     0.01,4.0,     2.25,2.0,    0.214,2.0,    0.107,2.0,    0.056,2.0,   2265.5,6.0,   2364.1,6.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5899
399,  096U20160426,  P15S,14.0,1.0,1.0,2001.0,2.0,20160510.0,55.0,-60.5038,-169.9908, 3918,   3987.5,   0.8870,  34.7060,2.0,  34.7062,2.0,    210.6,2.0,    205.4,2.0,   119.93,2.0,    32.26,2.0,     0.01,4.0,     2.24,2.0,    0.227,2.0,    0.116,2.0,    0.075,2.0,   2263.4,2.0,   2360.7,2.0,-999.0,9.0,  -999.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   0.5866
400,  096U20160426,  P15S,15.0,1.0,36.0,2036.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,     13.6,   2.2550,  33.9210,2.0,  33.9219,2.0,    329.3,2.0,    320.2,2.0,    15.77,2.0,    27.09,2.0,     0.27,2.0,     1.90,2.0,    5.414,2.0,    2.826,2.0,    3.136,2.0,   2152.9,2.0,   2277.5,2.0,7.6915,2.0,    25.00,    20.84,2.0,     4.87,2.0,     0.08,2.0,     1.48,3.0,   2.2543
401,  096U20160426,  P15S,15.0,1.0,35.0,2035.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,     34.6,   2.2580,  33.9210,2.0,  33.9208,2.0,    329.4,2.0,    320.2,2.0,    15.78,2.0,    27.11,2.0,     0.27,2.0,     1.89,2.0,    5.371,2.0,    2.827,2.0,    3.112,2.0,   2152.2,2.0,   2280.1,2.0,7.6901,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,     0.22,2.0,     0.17,3.0,   2.2562
402,  096U20160426,  P15S,15.0,1.0,34.0,2034.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,     59.3,   2.2630,  33.9210,2.0,  33.9210,2.0,    328.8,2.0,    320.1,2.0,    15.82,2.0,    27.14,2.0,     0.27,2.0,     1.90,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0,   2153.0,2.0,   2278.6,2.0,7.6903,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,     0.15,2.0,     0.16,3.0,   2.2598
403,  096U20160426,  P15S,15.0,1.0,33.0,2033.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,     83.5,   2.2660,  33.9210,2.0,  33.9214,2.0,    328.5,2.0,    320.3,2.0,    15.84,2.0,    27.13,2.0,     0.27,2.0,     1.90,2.0,    5.301,6.0,    2.824,6.0,    3.061,6.0,   2153.0,2.0,   2279.0,2.0,7.6906,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,     0.22,2.0,     0.07,3.0,   2.2615
404,  096U20160426,  P15S,15.0,1.0,32.0,2032.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    111.2,   2.2660,  33.9220,2.0,  33.9212,2.0,    328.4,2.0,    319.9,2.0,    15.87,2.0,    27.13,2.0,     0.27,2.0,     1.90,2.0,    5.314,2.0,    2.830,2.0,     3.07,2.0,   2153.7,2.0,   2279.5,2.0,7.6689,2.0,    25.00,    26.29,6.0,     7.20,6.0,  -999.00,9.0,  -999.00,9.0,   2.2600
405,  096U20160426,  P15S,15.0,1.0,31.0,2031.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    132.6,   2.2140,  33.9350,2.0,  33.9318,2.0,    327.8,2.0,    319.1,2.0,    17.03,2.0,    27.37,2.0,     0.25,2.0,     1.91,2.0,    5.295,2.0,    2.837,2.0,    3.101,2.0,   2155.6,6.0,   2279.7,6.0,7.6713,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,     0.11,2.0,     0.16,3.0,   2.2069
406,  096U20160426,  P15S,15.0,1.0,30.0,2030.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    161.8,   2.1470,  33.9760,2.0,  33.9772,2.0,    316.7,2.0,    307.5,2.0,    20.84,2.0,    28.53,2.0,     0.13,2.0,     1.97,2.0,    5.273,2.0,    2.756,2.0,    2.925,2.0,   2165.0,2.0,   2281.5,2.0,7.6642,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.1384
407,  096U20160426,  P15S,15.0,1.0,29.0,2029.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    214.8,   2.1100,  34.0470,2.0,  34.0474,2.0,    293.4,2.0,    284.6,2.0,    27.67,2.0,    30.20,2.0,     0.01,4.0,     2.07,2.0,    4.898,2.0,    2.509,2.0,    2.474,2.0,   2179.3,2.0,   2284.2,6.0,7.6328,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.0985
408,  096U20160426,  P15S,15.0,1.0,28.0,2028.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    264.6,   2.3460,  34.1350,2.0,  34.1355,2.0,    264.3,2.0,    256.4,2.0,    34.10,2.0,    31.47,2.0,     0.01,4.0,     2.16,2.0,    4.035,2.0,    2.094,2.0,    1.794,2.0,   2193.9,2.0,   2290.6,2.0,7.6066,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.3312
409,  096U20160426,  P15S,15.0,1.0,27.0,2027.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    315.8,   2.3290,  34.1780,2.0,  34.1854,2.0,    251.4,2.0,    242.9,2.0,    38.85,2.0,    32.22,2.0,     0.00,4.0,     2.21,2.0,    3.615,2.0,    1.870,2.0,    1.653,2.0,   2203.4,2.0,   2294.0,2.0,7.5942,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.3112
410,  096U20160426,  P15S,15.0,1.0,26.0,2026.0,2.0,20160511.0,1525.0,-60.0008,-170.0208, 3895,    364.1,   2.3200,  34.2200,2.0,  34.2232,2.0,    242.1,2.0,    234.4,2.0,    42.87,2.0,    32.86,2.0,     0.00,4.0,     2.25,2.0,    3.342,2.0,    1.722,2.0,    1.457,2.0,   2210.2,2.0,   2297.4,2.0,7.5843,2.0,    25.00,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2.2993
