,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,D14C-DOC,D14C-DOC_FLAG_W,DOM,DOM_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W
1271,33RR20160208,       I08S,41.0,2.0,10.0,10.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1704.5,   1.8907,  34.7467,2.0,  34.7466,2.0,    197.7,2.0,   197.3,2.0,    85.0,2.0,    0.00,2.0,   30.24,2.0,    0.00,2.0,    2.06,2.0,   0.211,2.0,   0.113,2.0,   0.004,2.0,    0.03049403,2.0,  2242.6,2.0, 2348.09,2.0,7.6094,6.0,    25.02,   1.8905, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,424.0,-50.5426,89.8354,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1272,33RR20160208,       I08S,41.0,2.0,11.0,11.0,3.0,20160301.0,333.0,-50.5401,89.83,       4107,  1600.0,   1.9539,  34.7446,3.0,  34.7447,3.0,    195.4,3.0,   196.4,3.0,    83.6,3.0,    0.00,3.0,   30.21,3.0,    0.00,3.0,    2.05,3.0,   0.203,2.0,   0.106,2.0,   0.005,2.0,   0.014230548,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.9545, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,426.0,-50.5428,89.8358,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1273,33RR20160208,       I08S,41.0,2.0,12.0,12.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1499.8,   2.0522,  34.7422,2.0,  34.7419,2.0,    193.3,2.0,   195.1,2.0,    81.1,2.0,    0.00,2.0,   30.25,2.0,    0.00,2.0,    2.08,2.0,   0.258,2.0,   0.137,2.0,   0.008,2.0,   0.018296418,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.0521, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,429.0,-50.5429,89.8362,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1274,33RR20160208,       I08S,41.0,2.0,13.0,13.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1401.3,   2.0792,  34.7295,2.0,  34.7295,2.0,    190.4,2.0,   191.2,2.0,    82.9,2.0,    0.00,2.0,   30.86,2.0,    0.00,2.0,    2.10,2.0,   0.262,2.0,   0.134,2.0,   0.007,2.0,   0.079284479,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.0795, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,432.0,-50.5431,89.8367,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1275,33RR20160208,       I08S,41.0,2.0,14.0,14.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1300.2,   2.1714,  34.7235,2.0,  34.7232,2.0,    189.8,2.0,   189.7,2.0,    78.7,2.0,    0.00,2.0,   31.03,2.0,    0.00,2.0,    2.13,2.0,   0.335,2.0,   0.173,2.0,   0.014,2.0,   0.081317415,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.1712, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,434.0,-50.5432,89.837,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1276,33RR20160208,       I08S,41.0,2.0,15.0,15.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1200.4,   2.1934,  34.7041,2.0,  34.7028,2.0,    185.5,2.0,   185.3,2.0,    78.3,2.0,    0.00,2.0,   31.58,2.0,    0.00,2.0,    2.16,2.0,   0.354,2.0,   0.187,2.0,   0.015,2.0,   0.098597365,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.1935, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,437.0,-50.5434,89.8375,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1277,33RR20160208,       I08S,41.0,2.0,16.0,16.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,  1099.4,   2.2897,  34.6863,2.0,  34.6859,2.0,    183.2,2.0,   182.8,2.0,    76.9,2.0,    0.00,2.0,   31.94,2.0,    0.00,2.0,    2.18,2.0,   0.409,2.0,   0.214,2.0,   0.021,2.0,   0.129091396,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.2894, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,440.0,-50.5435,89.8379,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1278,33RR20160208,       I08S,41.0,2.0,17.0,17.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   996.4,   2.3486,  34.6656,2.0,  34.6652,2.0,    180.0,2.0,   180.3,2.0,    74.4,2.0,    0.00,2.0,   32.27,2.0,    0.00,2.0,    2.21,2.0,   0.426,2.0,   0.220,2.0,   0.020,2.0,   0.180931247,2.0,  2244.5,2.0, 2338.80,2.0,7.574,6.0,    25.02,   2.3489, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,443.0,-50.5437,89.8381,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1279,33RR20160208,       I08S,41.0,2.0,18.0,37.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   897.6,   2.4290,  34.6421,2.0,  34.6421,2.0,    178.2,2.0,   179.0,2.0,    72.5,2.0,    0.00,2.0,   32.67,2.0,    0.00,2.0,    2.24,2.0,   0.578,2.0,   0.298,2.0,   0.031,2.0,   0.218540552,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.4289, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,445.0,-50.5439,89.8383,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1280,33RR20160208,       I08S,41.0,2.0,19.0,19.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   796.9,   2.4858,  34.5979,2.0,  34.5981,2.0,    176.0,2.0,   176.3,2.0,    70.7,2.0,    0.00,2.0,   33.41,2.0,    0.00,2.0,    2.30,2.0,   0.746,2.0,   0.376,2.0,   0.047,2.0,   0.219557019,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.4865, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,448.0,-50.5441,89.8385,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1281,33RR20160208,       I08S,41.0,2.0,20.0,20.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   700.9,   2.5265,  34.5552,2.0,  34.5536,2.0,    176.0,2.0,   176.5,2.0,    68.5,2.0,    0.00,2.0,   33.90,2.0,    0.00,2.0,    2.33,2.0,   1.034,2.0,   0.513,2.0,   0.069,2.0,   0.186013586,2.0,  2244.9,2.0, 2329.78,2.0,7.5546,6.0,    24.98,   2.5276, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,451.0,-50.5444,89.8389,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1282,33RR20160208,       I08S,41.0,2.0,21.0,21.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   602.9,   2.5582,  34.5017,2.0,  34.5012,2.0,    178.5,2.0,   179.3,2.0,    65.6,2.0,    0.00,2.0,   34.39,2.0,    0.00,2.0,    2.34,2.0,   1.523,2.0,   0.763,2.0,   0.110,2.0,   0.241919308,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.5603, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,453.0,-50.5445,89.8395,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1283,33RR20160208,       I08S,41.0,2.0,22.0,22.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   496.5,   2.5669,  34.4198,2.0,  34.4177,2.0,    187.1,2.0,   187.4,2.0,    59.2,2.0,    0.00,2.0,   34.42,2.0,    0.00,2.0,    2.35,2.0,   1.410,3.0,   0.690,3.0,   0.096,3.0,   0.412685879,3.0,  2234.5,2.0, 2313.62,2.0,7.548,6.0,    24.98,   2.5638, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,456.0,-50.5447,89.8397,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1284,33RR20160208,       I08S,41.0,2.0,23.0,23.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   449.6,   2.9070,  34.4260,2.0,  34.4237,2.0,    185.9,2.0,   186.2,2.0,    55.8,2.0,    0.00,2.0,   34.02,2.0,    0.00,2.0,    2.34,2.0,   2.644,2.0,   1.364,2.0,   0.210,2.0,   0.351697818,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.9100, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,458.0,-50.5449,89.8401,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1285,33RR20160208,       I08S,41.0,2.0,24.0,24.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   401.4,   2.1079,  34.2796,2.0,  34.2793,2.0,    219.8,2.0,   217.8,2.0,    50.2,2.0,    0.00,2.0,   33.54,2.0,    0.00,2.0,    2.29,2.0,   2.887,2.0,   1.498,2.0,   0.237,2.0,   0.995121861,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.1062, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,500.0,-50.545,89.8405,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1286,33RR20160208,       I08S,41.0,2.0,25.0,25.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   351.1,   2.2950,  34.2373,2.0,  34.2370,2.0,    227.1,2.0,   227.2,2.0,    43.8,2.0,    0.00,2.0,   33.02,2.0,    0.01,2.0,    2.24,2.0,   3.241,2.0,   1.678,2.0,   0.265,2.0,    1.03069823,2.0,  2211.7,2.0, 2303.02,2.0,7.5755,2.0,    24.98,   2.2948, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,502.0,-50.545,89.8408,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1287,33RR20160208,       I08S,41.0,2.0,26.0,26.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   299.9,   2.4674,  34.1847,2.0,  34.1833,2.0,    242.6,2.0,   238.6,2.0,    37.1,2.0,    0.00,2.0,   32.04,2.0,    0.01,2.0,    2.18,2.0,   3.857,2.0,   2.073,2.0,   0.331,2.0,    1.30311157,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.4691, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,504.0,-50.5451,89.8412,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1288,33RR20160208,       I08S,41.0,2.0,27.0,27.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   248.6,   2.5333,  34.1019,2.0,  34.1022,2.0,    263.4,2.0,   262.3,2.0,    29.0,2.0,    0.03,2.0,   30.55,2.0,    0.01,2.0,    2.06,2.0,   4.421,2.0,   2.448,2.0,   0.403,2.0,    1.68022108,2.0,  2186.7,2.0, 2287.43,2.0,7.6154,2.0,    24.99,   2.5132, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,507.0,-50.5453,89.8416,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1289,33RR20160208,       I08S,41.0,2.0,28.0,28.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   199.8,   2.7090,  34.0178,2.0,  34.0142,2.0,    285.3,2.0,   286.2,2.0,    22.5,2.0,    0.01,2.0,   28.62,2.0,    0.06,2.0,    1.95,2.0,   4.747,2.0,   2.648,2.0,   0.459,2.0,    2.08579168,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.7162, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,509.0,-50.5455,89.8418,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1290,33RR20160208,       I08S,41.0,2.0,29.0,29.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   149.8,   2.7698,  33.9210,2.0,  33.9228,2.0,    304.9,2.0,   308.3,2.0,    20.4,2.0,    0.38,2.0,   26.64,2.0,    0.22,2.0,    1.85,2.0,   5.031,2.0,   2.616,2.0,   0.442,2.0,    2.38564965,2.0,  2160.9,2.0, 2281.11,2.0,7.6718,6.0,    24.98,   2.7698, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,511.0,-50.5456,89.8421,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1291,33RR20160208,       I08S,41.0,2.0,30.0,30.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   128.4,   3.4049,  33.8857,2.0,  33.8837,2.0,    310.4,2.0,   312.9,2.0,    14.3,2.0,    0.73,2.0,   24.89,2.0,    0.28,2.0,    1.76,2.0,   4.420,2.0,   2.467,2.0,   0.431,2.0,    2.49339522,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   3.4035, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,512.0,-50.5457,89.8424,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1292,33RR20160208,       I08S,41.0,2.0,31.0,31.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,   103.0,   4.6405,  33.8452,2.0,  33.8413,2.0,    311.1,2.0,   309.3,2.0,     7.4,2.0,    0.86,2.0,   22.42,2.0,    0.22,2.0,    1.59,2.0,   4.225,2.0,   2.382,2.0,   0.414,2.0,    2.46290119,2.0,  2135.3,2.0, 2277.76,6.0,7.7323,2.0,    24.97,   4.5997, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,514.0,-50.5458,89.8425,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1293,33RR20160208,       I08S,41.0,2.0,32.0,32.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,    76.4,   5.7564,  33.7927,2.0,  33.7920,2.0,    304.6,2.0,   306.4,2.0,     3.6,2.0,    0.54,2.0,   21.13,2.0,    0.22,2.0,    1.47,2.0,   4.222,2.0,   2.379,2.0,   0.415,2.0,    2.46391766,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   5.7560, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,516.0,-50.546,89.8424,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1294,33RR20160208,       I08S,41.0,2.0,33.0,33.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,    54.4,   5.8429,  33.7873,2.0,  33.7873,2.0,    304.9,2.0,   306.0,2.0,     3.3,2.0,    0.50,2.0,   21.05,2.0,    0.22,2.0,    1.47,2.0,   4.175,2.0,   2.369,2.0,   0.406,2.0,    2.61537135,2.0,  2122.2,2.0, 2275.60,2.0,7.7596,2.0,    25.00,   5.8432, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,518.0,-50.5462,89.8423,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1295,33RR20160208,       I08S,41.0,2.0,35.0,35.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,    37.4,   5.8495,  33.7865,2.0,-999.0000,9.0,    305.4,2.0,  -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   5.8459, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,1.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,521.0,-50.5463,89.8423,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
1296,33RR20160208,       I08S,41.0,2.0,34.0,34.0,2.0,20160301.0,333.0,-50.5401,89.83,       4107,    37.3,   5.8493,  33.7863,2.0,  33.7863,2.0,    305.4,2.0,   306.0,2.0,     3.3,2.0,    0.49,2.0,   20.93,2.0,    0.22,2.0,    1.46,2.0,   4.188,2.0,   2.355,2.0,   0.410,2.0,    2.45578592,2.0,  2116.7,2.0, 2274.04,2.0,7.7619,2.0,    24.93,   5.8494, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160301.0,520.0,-50.5463,89.8424,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
