,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,HELIER,DELHER,CH3CL,CH3CL_FLAG,CH3Br,CH3Br_FLAG,CH3I,CH3I_FLAG
619, 33RO200501,       A16S,20.0,1.0,11.0,11.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  1700.0,   1.1025,  34.7152,2.0,  34.7159,2.0,    202.2,2.0,   202.3,2.0,  108.16,2.0,   31.44,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 1700.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.0021,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
620, 33RO200501,       A16S,20.0,1.0,10.0,10.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  1900.9,   0.9042,  34.7044,2.0,  34.7045,2.0,    205.1,2.0,   205.8,2.0,  112.15,2.0,   31.79,2.0,    0.00,2.0,    2.20,2.0,   0.310,2.0,   0.227,2.0,   0.009,2.0,  2255.8,2.0,  2356.9,2.0,  -999.0,9.0,   20.00,7.617,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.428,3.0, -999.00,9.0, 1900.90,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.7918,     -999.0,-999.000,      0.000,2.0,      0.000,2.0,   0.030,2.0
621, 33RO200501,       A16S,20.0,1.0,9.0,9.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  2100.5,   0.7329,  34.6941,2.0,  34.6943,2.0,    208.2,2.0,   209.0,2.0,  114.72,2.0,   31.99,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2100.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.6080,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
622, 33RO200501,       A16S,20.0,1.0,8.0,8.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  2299.2,   0.6300,  34.6918,2.0,  34.6917,2.0,    210.5,2.0,   211.1,2.0,  116.09,2.0,   31.93,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2299.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4914,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
623, 33RO200501,       A16S,20.0,1.0,7.0,7.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  2500.4,   0.5534,  34.6909,2.0,  34.6909,2.0,    212.5,2.0,   212.7,2.0,  117.96,2.0,   31.92,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2500.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4001,     -999.0,-999.000,      0.000,2.0,      0.098,2.0,   0.014,2.0
624, 33RO200501,       A16S,20.0,1.0,6.0,6.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  2700.7,   0.4388,  34.6861,2.0,  34.6858,2.0,    215.1,2.0,   215.2,2.0,  120.09,2.0,   32.07,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 2700.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.2713,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
625, 33RO200501,       A16S,20.0,1.0,5.0,5.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  2899.6,   0.3500,  34.6818,2.0,  34.6811,2.0,    217.3,2.0,   218.0,2.0,  122.39,2.0,   32.23,2.0,    0.00,2.0,    2.25,2.0,   0.400,2.0,   0.196,2.0,   0.017,2.0,  2258.0,2.0,  2357.2,2.0,  -999.0,9.0,   20.00,7.6137,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.530,3.0, -999.00,9.0, 2899.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.1675,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
626, 33RO200501,       A16S,20.0,1.0,4.0,4.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  3099.7,   0.2747,  34.6782,2.0,  34.6858,3.0,    219.6,2.0,   219.5,2.0,  123.66,6.0,   32.40,6.0,    0.00,6.0,    2.26,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 3099.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0763,     -999.0,-999.000,      2.463,2.0,      0.386,2.0,   0.009,2.0
627, 33RO200501,       A16S,20.0,1.0,3.0,3.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  3399.5,   0.1881,  34.6739,2.0,  34.6732,2.0,    222.3,2.0,   222.5,2.0,  124.96,6.0,   32.42,6.0,    0.00,6.0,    2.26,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 3399.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.0353,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
628, 33RO200501,       A16S,20.0,1.0,2.0,2.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  3700.3,   0.1246,  34.6704,2.0,  34.6721,2.0,    225.2,2.0,   225.1,2.0,  125.98,6.0,   32.40,6.0,    0.00,6.0,    2.27,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0,   20.00,-999.0,9.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0, 3700.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.1255,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
629, 33RO200501,       A16S,20.0,1.0,1.0,1.0,2.0,20050121.0,1834.0,-52.5008,-35.5503,       3699,  3905.1,   0.0337,  34.6659,2.0,  34.6658,2.0,    227.8,2.0,   228.2,2.0,  130.84,6.0,   32.41,6.0,    0.01,6.0,    2.29,6.0,   0.555,2.0,   0.274,2.0,   0.021,2.0,  2257.8,2.0,  2365.0,2.0,  -999.0,9.0,   20.00,7.6155,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.727,3.0, -999.00,9.0, 3905.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -0.2339,     -999.0,-999.000,     16.124,2.0,      0.692,2.0,   0.091,2.0
630, 33RO200501,       A16S,21.0,1.0,36.0,36.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,     3.3,   3.9867,  33.7881,2.0,  33.7885,2.0,    332.4,2.0,   335.0,2.0,    0.84,2.0,   16.91,2.0,    0.26,2.0,    0.86,2.0,   5.372,2.0,   2.957,2.0,   0.487,2.0,  2096.1,6.0,  2287.4,6.0,   560.3,2.0,   20.00,7.8446,6.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.960,4.0,   51.76,2.0,    3.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.9865,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
631, 33RO200501,       A16S,21.0,1.0,35.0,35.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,    20.7,   3.9298,  33.7874,2.0,  33.7866,2.0,    330.4,2.0,   330.9,2.0,    0.99,2.0,   17.11,2.0,    0.26,2.0,    0.94,2.0,   5.448,2.0,   2.986,2.0,   0.493,2.0,  2100.1,2.0,  2288.5,2.0,   572.7,6.0,   20.00,7.8377,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   6.003,4.0,   51.15,2.0,   20.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.9284,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
632, 33RO200501,       A16S,21.0,1.0,34.0,34.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,    41.2,   3.7024,  33.7875,2.0,  33.7876,2.0,    321.2,2.0,   324.3,2.0,    1.35,2.0,   17.37,2.0,    0.26,2.0,    1.14,2.0,   5.433,2.0,   2.955,2.0,   0.502,2.0,  2109.3,2.0,  2287.7,2.0,   600.5,2.0,   20.00,7.8258,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.985,4.0, -999.00,9.0,   41.20,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.6998,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
633, 33RO200501,       A16S,21.0,1.0,33.0,33.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,    60.6,   3.3901,  33.7982,2.0,  33.8162,2.0,    315.2,2.0,   327.2,2.0,    5.02,2.0,   18.65,2.0,    0.26,2.0,    1.40,2.0,   5.257,2.0,   2.891,2.0,   0.498,2.0,  2120.8,2.0,  2292.5,2.0,   653.9,3.0,   20.00,7.7981,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.532,4.0,   50.55,2.0,   60.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.3863,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
634, 33RO200501,       A16S,21.0,1.0,32.0,32.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,    78.5,   1.4800,  33.8603,2.0,  33.8659,2.0,    323.6,2.0,   330.8,2.0,   17.91,2.0,   22.24,2.0,    0.26,2.0,    1.74,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2148.9,2.0,  2290.2,2.0,  -999.0,9.0,   20.00,7.7412,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   78.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.4764,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
635, 33RO200501,       A16S,21.0,1.0,31.0,31.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   101.5,   0.8390,  33.9028,2.0,  33.9067,2.0,    321.5,2.0,   323.3,2.0,   29.20,2.0,   25.66,2.0,    0.23,2.0,    1.90,2.0,   5.623,2.0,   3.081,2.0,   0.547,2.0,  2165.0,2.0,  2286.0,2.0,   861.8,2.0,   20.00,7.705,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   5.816,4.0,   48.96,2.0,  101.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8348,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
636, 33RO200501,       A16S,21.0,1.0,30.0,30.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   126.0,   0.5370,  33.9976,2.0,  34.0048,2.0,    304.5,2.0,   306.1,2.0,   40.26,2.0,   28.99,2.0,    0.13,2.0,    2.00,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2180.2,2.0,  2291.4,2.0,  -999.0,9.0,   20.00,7.6536,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  126.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.5320,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
637, 33RO200501,       A16S,21.0,1.0,29.0,29.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   150.5,   0.5298,  34.0655,2.0,  34.0738,2.0,    295.8,2.0,   296.5,2.0,   44.82,2.0,   29.41,2.0,    0.16,2.0,    2.03,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  2189.7,2.0,  2297.9,2.0,   956.9,2.0,   20.00,7.644,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,5.0,   48.03,2.0,  150.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.5238,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
638, 33RO200501,       A16S,21.0,1.0,28.0,28.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   176.3,   0.8861,  34.1445,2.0,  34.1469,2.0,    269.2,2.0,   269.3,2.0,   49.71,2.0,   31.44,2.0,    0.13,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2201.0,2.0,  2301.1,2.0,  -999.0,9.0,   20.00,7.623,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  176.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8784,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
639, 33RO200501,       A16S,21.0,1.0,27.0,27.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   202.1,   1.1892,  34.2259,2.0,  34.2255,2.0,    239.7,2.0,   247.6,2.0,   54.52,2.0,   32.58,2.0,    0.08,2.0,    2.21,2.0,   3.601,2.0,   1.890,2.0,   0.321,2.0,  2214.4,2.0,  2306.1,2.0,  1108.6,2.0,   20.00,7.6051,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   3.758,3.0,   46.00,2.0,  202.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.1799,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
640, 33RO200501,       A16S,21.0,1.0,26.0,26.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   251.1,   1.7888,  34.3615,2.0,  34.3664,2.0,    210.7,2.0,   206.9,2.0,   62.32,2.0,   33.97,2.0,    0.04,2.0,    2.31,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2231.8,2.0,  2317.4,2.0,  -999.0,9.0,   20.00,7.5719,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0,   43.96,2.0,  251.10,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7758,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
641, 33RO200501,       A16S,21.0,1.0,25.0,25.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   299.8,   1.9108,  34.4273,2.0,  34.4280,2.0,    193.1,2.0,   194.5,2.0,   67.28,2.0,   34.28,2.0,    0.02,2.0,    2.33,2.0,   1.732,2.0,   0.906,2.0,   0.137,2.0,  2240.1,2.0,  2323.6,2.0,  1140.4,2.0,   20.00,7.5693,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   1.973,3.0,   42.72,2.0,  299.80,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.8948,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
642, 33RO200501,       A16S,21.0,1.0,24.0,24.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   350.4,   2.0282,  34.4877,2.0,  34.4938,2.0,    184.0,2.0,   183.3,2.0,   72.80,2.0,   34.34,2.0,    0.01,2.0,    2.34,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2246.2,2.0,  2329.3,2.0,  -999.0,9.0,   20.00,-999.0,5.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  350.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0090,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
643, 33RO200501,       A16S,21.0,1.0,23.0,23.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   399.6,   2.1137,  34.5347,2.0,  34.5355,2.0,    176.7,2.0,   177.0,2.0,   75.98,2.0,   34.27,2.0,    0.01,2.0,    2.34,2.0,   0.868,2.0,   0.453,2.0,   0.055,2.0,  2250.8,2.0,  2333.3,2.0,  1231.9,2.0,   20.00,7.5828,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   1.088,3.0,   41.31,2.0,  399.60,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0913,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
644, 33RO200501,       A16S,21.0,1.0,22.0,22.0,3.0,20050122.0,122.0,-52.0,-35.2335,       4493,   500.4,   2.0299,  34.5862,2.0,  34.5893,2.0,    174.3,2.0,   175.3,2.0,   80.63,6.0,   33.85,6.0,    0.01,6.0,    2.32,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2252.4,2.0,  2335.1,2.0,  1208.5,2.0,   20.00,7.5723,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,-999.000,9.0,   40.41,2.0,  500.40,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0017,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
645, 33RO200501,       A16S,21.0,1.0,21.0,21.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   601.3,   2.0572,  34.6401,2.0,  34.6404,2.0,    173.5,2.0,   173.4,2.0,   84.25,2.0,   33.30,2.0,    0.00,2.0,    2.29,2.0,   0.358,6.0,   0.187,6.0,   0.020,6.0,  2255.4,2.0,  2341.9,2.0,  1178.7,2.0,   20.00,7.5827,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.476,3.0,   40.65,2.0,  601.30,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0226,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
646, 33RO200501,       A16S,21.0,1.0,20.0,20.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   699.7,   1.9674,  34.6613,2.0,  34.6610,2.0,    175.8,2.0,   175.9,2.0,   86.40,2.0,   32.89,2.0,    0.00,2.0,    2.28,2.0,   0.318,2.0,   0.170,2.0,   0.021,2.0,  2256.0,2.0,  2345.3,2.0,  1163.3,2.0,   20.00,7.5854,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.444,3.0, -999.00,9.0,  699.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.9271,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
647, 33RO200501,       A16S,21.0,1.0,19.0,19.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   799.5,   1.9470,  34.6895,2.0,  34.6905,2.0,    177.7,2.0,   178.6,2.0,   88.88,6.0,   32.28,6.0,    0.00,6.0,    2.24,6.0,   0.223,2.0,   0.123,2.0,   0.011,2.0,  2256.0,2.0,  2348.0,2.0,  1140.8,2.0,   20.00,7.5953,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.326,3.0,   40.42,2.0,  799.50,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.9004,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
648, 33RO200501,       A16S,21.0,1.0,18.0,18.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,   949.7,   1.9072,  34.7139,2.0,  34.7143,2.0,    181.4,2.0,   184.2,2.0,   88.93,2.0,   31.43,2.0,    0.00,2.0,    2.17,2.0,   0.176,2.0,   0.086,2.0,   0.013,2.0,  2253.1,6.0,  2349.5,2.0,  1097.4,2.0,   20.00,7.6078,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.263,3.0,   40.02,2.0,  949.70,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.8509,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
649, 33RO200501,       A16S,21.0,1.0,17.0,17.0,2.0,20050122.0,122.0,-52.0,-35.2335,       4493,  1100.0,   1.7984,  34.7239,2.0,  34.7246,2.0,    186.4,2.0,   188.2,2.0,   91.42,2.0,   31.22,2.0,    0.00,2.0,    2.15,2.0,   0.164,2.0,   0.085,2.0,   0.009,2.0,  2251.7,2.0,  2354.5,2.0,  1075.4,2.0,   20.00,7.6045,2.0,    25.00,-999.000,9.0, -999.00,-999.000,9.0,-999.000,9.0,   -9.00,9.0,  -999.0,9.0,    -9.0,-999.000,9.0,-999.000,   0.220,3.0,   40.29,2.0, 1100.00,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.7328,     -999.0,-999.000,     -999.0,-999.0,     -999.0,-999.0,-999.000,-999.0
