,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TON,TON_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,PH_TMP,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,POC,POC_FLAG_W,REFTMP,REFTMP_FLAG_W
1312,320620180309,        P16,40.0,1.0,23.0,23.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,   541.2,   1.5983,  34.7298,2.0,  34.7288,2.0, 186.7904,2.0,   187.5,2.0,    96.2,2.0,   31.88,2.0,    0.00,2.0,    2.16,2.0,   0.218,2.0,   0.113,2.0,   0.0400,2.0,  2260.6,2.0, 2352.72,2.0,7.5864,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.9200,2.0,20180404.0,929.0,-74.0144,-150.0928,   186.6994,2.0,      0.062,1.0,      4.672,1.0,      0.133,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.5841,2.0
1313,320620180309,        P16,40.0,1.0,22.0,37.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,   642.9,   1.4945,  34.7316,2.0,  34.7298,2.0,  188.295,2.0,   188.6,2.0,    99.3,2.0,   31.94,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2261.1,2.0, 2354.21,2.0,7.5864,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,926.0,-74.0142,-150.091,   188.4984,2.0,      0.061,1.0,      4.672,1.0,      0.133,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.4893,2.0
1314,320620180309,        P16,40.0,1.0,21.0,21.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,   744.9,   1.4001,  34.7316,2.0,  34.7292,2.0, 189.5002,2.0,   189.9,2.0,   102.2,2.0,   32.00,2.0,    0.00,2.0,    2.16,2.0,   0.170,2.0,   0.084,2.0,   0.0000,2.0,  2261.0,2.0, 2358.69,2.0,7.5875,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.5400,2.0,20180404.0,923.0,-74.0139,-150.0891,   190.1995,2.0,      0.061,1.0,      4.672,1.0,      0.132,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.4043,2.0
1315,320620180309,        P16,40.0,1.0,20.0,20.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,   846.2,   1.3330,  34.7303,2.0,  34.7292,2.0, 191.0011,2.0,   191.0,2.0,   105.5,2.0,   32.02,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2261.8,2.0, 2358.54,2.0,7.593,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,919.0,-74.0136,-150.0872,   191.8013,2.0,      0.062,1.0,      4.672,1.0,      0.131,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.3226,2.0
1316,320620180309,        P16,40.0,1.0,19.0,19.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,   948.4,   1.2572,  34.7286,2.0,  34.7272,2.0, 192.3044,2.0,   192.3,2.0,   107.6,2.0,   32.03,2.0,    0.00,2.0,    2.19,2.0,   0.142,2.0,   0.082,2.0,  -0.0100,2.0,  2261.3,2.0, 2361.34,2.0,7.5886,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    22.1600,2.0,20180404.0,916.0,-74.0134,-150.0853,   193.0941,2.0,      0.062,1.0,      4.672,1.0,      0.131,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.2561,2.0
1317,320620180309,        P16,40.0,1.0,18.0,18.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1048.8,   1.1927,  34.7265,2.0,  34.7247,2.0, 193.8028,2.0,   194.4,2.0,   109.6,2.0,   32.04,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2264.1,2.0, 2362.42,2.0,7.5906,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,913.0,-74.0131,-150.0833,   194.6022,2.0,      0.062,1.0,      4.672,1.0,      0.130,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.1815,2.0
1318,320620180309,        P16,40.0,1.0,17.0,17.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1151.3,   1.1325,  34.7245,2.0,  34.7227,2.0, 195.4966,2.0,   196.1,2.0,   111.7,2.0,   32.03,2.0,    0.00,2.0,    2.17,2.0,   0.130,2.0,   0.064,2.0,   0.1000,2.0,  2263.1,2.0, 2361.27,2.0,7.5914,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.1200,2.0,20180404.0,910.0,-74.0128,-150.0813,   195.9044,2.0,      0.061,1.0,      4.673,1.0,      0.128,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.1192,2.0
1319,320620180309,        P16,40.0,1.0,16.0,16.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1253.4,   1.0674,  34.7221,2.0,  34.7204,2.0, 196.7978,2.0,   197.1,2.0,   113.5,2.0,   32.05,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2262.4,2.0, 2361.24,2.0,7.5932,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,907.0,-74.0126,-150.0794,   197.1991,2.0,      0.061,1.0,      4.673,1.0,      0.128,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.0597,2.0
1320,320620180309,        P16,40.0,1.0,15.0,15.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1354.6,   1.0127,  34.7198,2.0,  34.7180,2.0, 198.4028,2.0,   198.9,2.0,   115.3,2.0,   32.08,2.0,    0.00,2.0,    2.18,2.0,   0.121,2.0,   0.057,2.0,  -0.0500,2.0,  2263.5,2.0, 2356.74,3.0,7.5946,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.2100,2.0,20180404.0,904.0,-74.0123,-150.0774,   198.6026,2.0,      0.061,1.0,      4.673,1.0,      0.128,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     1.0002,2.0
1321,320620180309,        P16,40.0,1.0,14.0,14.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1457.0,   0.9594,  34.7178,2.0,  34.7160,2.0, 199.7023,2.0,   200.1,2.0,   116.6,2.0,   32.10,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2262.9,2.0, 2361.21,2.0,7.5959,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,900.0,-74.012,-150.0754,   199.7034,2.0,      0.062,1.0,      4.673,1.0,      0.127,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.9490,2.0
1322,320620180309,        P16,40.0,1.0,13.0,13.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1558.8,   0.9135,  34.7158,2.0,  34.7147,2.0, 200.5014,2.0,   201.0,2.0,   118.4,2.0,   32.14,2.0,    0.00,2.0,    2.17,2.0,   0.117,2.0,   0.062,2.0,   0.0300,2.0,  2263.2,2.0, 2363.13,2.0,7.5968,6.0,  -999.0,9.0,  -999.0, -999.00,9.0,-999.0,9.0,    20.4500,2.0,20180404.0,857.0,-74.0117,-150.0735,   200.5989,2.0,      0.062,1.0,      4.673,1.0,      0.128,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.9110,2.0
1323,320620180309,        P16,40.0,1.0,12.0,12.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1660.3,   0.8645,  34.7139,2.0,  34.7125,2.0, 201.8006,2.0,   202.0,2.0,   120.1,2.0,   32.18,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2263.5,6.0, 2361.71,2.0,7.5959,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,854.0,-74.0114,-150.0716,   201.7023,2.0,      0.062,1.0,      4.674,1.0,      0.127,1.0,      24.96,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.8608,2.0
1324,320620180309,        P16,40.0,1.0,11.0,11.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1762.5,   0.8216,  34.7120,2.0,  34.7109,2.0, 202.4032,2.0,   202.6,2.0,   121.4,2.0,   32.22,2.0,    0.00,2.0,    2.20,2.0,   0.126,2.0,   0.088,2.0,  -0.0100,2.0,  2264.0,2.0, 2365.51,2.0,7.5963,2.0,  -999.0,9.0,  -999.0, -999.00,9.0,-999.0,9.0,    21.6100,2.0,20180404.0,851.0,-74.0111,-150.0696,   202.5015,2.0,      0.061,1.0,      4.674,1.0,      0.127,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.8255,2.0
1325,320620180309,        P16,40.0,1.0,10.0,10.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  1894.9,   0.7768,  34.7104,2.0,  34.7066,2.0, 203.4006,2.0,   203.7,2.0,   123.4,2.0,   32.22,2.0,    0.00,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2262.3,2.0, 2364.36,2.0,7.5956,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,848.0,-74.0108,-150.0673,   203.5942,2.0,      0.062,1.0,      4.674,1.0,      0.125,1.0,      24.97,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.7804,2.0
1326,320620180309,        P16,40.0,1.0,9.0,9.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  2118.9,   0.7057,  34.7076,2.0,  34.7053,2.0, 205.3001,2.0,   205.4,2.0,   126.0,2.0,   32.30,2.0,    0.00,2.0,    2.20,2.0,   0.143,2.0,   0.082,2.0,   0.0400,2.0,  2262.8,2.0, 2366.20,2.0,7.5978,6.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.3300,2.0,20180404.0,842.0,-74.0103,-150.0638,   205.6009,2.0,      0.060,1.0,      4.674,1.0,      0.126,1.0,      24.96,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.6999,2.0
1327,320620180309,        P16,40.0,1.0,8.0,8.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  2374.0,   0.6127,  34.7051,2.0,  34.7015,2.0,  208.902,2.0,   207.8,2.0,   127.8,2.0,   32.37,2.0,    0.00,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2261.1,2.0, 2363.09,2.0,7.5956,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20180404.0,836.0,-74.0097,-150.0598,      207.5,2.0,      0.061,1.0,      4.674,1.0,      0.130,1.0,      24.92,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.6142,2.0
1328,320620180309,        P16,40.0,1.0,7.0,7.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  2629.3,   0.5325,  34.7040,2.0,  34.7017,2.0,  209.303,2.0,   209.3,2.0,   129.3,2.0,   32.48,2.0,    0.00,2.0,    2.22,2.0,   0.171,2.0,   0.099,2.0,   0.0100,2.0,  2262.5,2.0, 2361.99,2.0,7.599,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.9200,2.0,20180404.0,830.0,-74.0091,-150.0558,   209.4995,2.0,      0.060,1.0,      4.674,1.0,      0.127,1.0,      24.96,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.5250,2.0
1329,320620180309,        P16,40.0,1.0,6.0,6.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  2885.1,   0.4651,  34.7029,2.0,  34.7000,2.0, 210.9026,2.0,   211.0,2.0,   132.0,2.0,   32.57,2.0,    0.00,2.0,    2.23,2.0,   0.174,2.0,   0.095,2.0,   0.1700,2.0,  2263.3,2.0, 2363.49,2.0,7.5966,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    20.6100,2.0,20180404.0,824.0,-74.0085,-150.0519,    211.099,2.0,      0.061,1.0,      4.674,1.0,      0.125,1.0,      24.95,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.4568,2.0
1330,320620180309,        P16,40.0,1.0,5.0,5.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  3141.1,   0.4167,  34.7027,2.0,  34.6990,2.0, 212.1035,2.0,   211.9,2.0,   134.7,2.0,   32.69,2.0,    0.00,2.0,    2.23,2.0,   0.175,2.0,   0.111,2.0,  -0.0100,2.0,  2265.3,2.0, 2368.10,2.0,7.5958,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    19.7200,2.0,20180404.0,818.0,-74.008,-150.0479,   212.4057,2.0,      0.061,1.0,      4.673,1.0,      0.125,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.4136,2.0
1331,320620180309,        P16,40.0,1.0,4.0,4.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  3396.7,   0.3815,  34.7021,2.0,  34.6984,2.0, 213.3043,2.0,   213.1,2.0,   136.5,2.0,   32.72,2.0,    0.00,2.0,    2.24,2.0,   0.192,2.0,   0.108,2.0,   0.0700,2.0,  2262.9,2.0, 2367.58,2.0,7.5946,2.0,  -999.0,9.0,  -999.0, -999.00,9.0,-999.0,9.0,    24.0000,4.0,20180404.0,812.0,-74.0074,-150.0439,   213.4996,2.0,      0.061,1.0,      4.673,1.0,      0.124,1.0,      24.96,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.3807,2.0
1332,320620180309,        P16,40.0,1.0,3.0,3.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  3653.0,   0.3502,  34.7014,2.0,  34.6980,2.0, 214.0922,2.0,   214.4,2.0,   138.7,2.0,   32.75,2.0,    0.00,2.0,    2.23,2.0,   0.244,2.0,   0.136,2.0,   0.0300,2.0,  2264.0,2.0, 2366.78,2.0,7.5947,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    21.0100,2.0,20180404.0,807.0,-74.0069,-150.0399,   214.7004,2.0,      0.061,1.0,      4.672,1.0,      0.128,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.3495,2.0
1333,320620180309,        P16,40.0,1.0,2.0,2.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  3873.7,   0.3226,  34.7000,2.0,  34.6980,2.0, 215.7063,2.0,   215.9,2.0,   138.9,2.0,   32.79,2.0,    0.00,2.0,    2.23,2.0,   0.343,2.0,   0.184,2.0,   0.0900,2.0,  2264.2,2.0, 2364.13,2.0,7.5947,6.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    20.0100,2.0,20180404.0,801.0,-74.0064,-150.0363,   215.4982,2.0,      0.061,1.0,      4.671,1.0,      0.124,1.0,      24.96,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.3238,2.0
1334,320620180309,        P16,40.0,1.0,1.0,1.0,2.0,20180404.0,756.0,-74.0059,-150.0326,       4030,  4100.7,   0.2419,  34.6965,2.0,  34.6945,2.0, 217.7039,2.0,   217.5,2.0,   133.9,2.0,   32.87,2.0,    0.00,2.0,    2.25,2.0,   0.688,2.0,   0.346,2.0,   0.0500,2.0,  2264.2,6.0, 2361.31,2.0,7.5883,2.0,  -999.0,9.0,  -999.0, -999.00,1.0,-999.0,1.0,    20.1100,2.0,20180404.0,756.0,-74.0059,-150.0326,   217.0979,2.0,      0.061,1.0,      4.655,1.0,      0.152,1.0,      24.94,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,     -999.0,9.0,     0.2421,2.0
