,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,NITRAT,NITRAT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
1365,  06AQ20071128,   A12,376.0,1.0,3.0,2.0,-999.0,0.0,-56.0,0.003, 3715,     21.1,   0.4030,  33.8230,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4020
1366,  06AQ20071128,   A12,376.0,1.0,2.0,2.0,-999.0,0.0,-56.0,0.003, 3715,      9.8,   0.4330,  33.8240,2.0,    344.4,2.0,    25.50,2.0,   2166.9,2.0,   2299.5,2.0,   0.4330
1367,  06AQ20071128,   A12,376.0,1.0,1.0,2.0,-999.0,0.0,-56.0,0.003, 3715,      9.1,   0.4280,  33.8240,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4280
1368,  06AQ20071128,   A12,377.0,1.0,24.0,2.0,-999.0,0.0,-55.5,0.002, 3042,   1001.5,   1.0190,  34.6920,2.0,    201.9,2.0,    32.50,2.0,   2259.2,2.0,   2364.6,2.0,   0.9660
1369,  06AQ20071128,   A12,377.0,1.0,23.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    750.8,   1.3190,  34.6930,2.0,    197.8,2.0,    31.60,2.0,   2256.3,2.0,   2361.4,2.0,   1.2790
1370,  06AQ20071128,   A12,377.0,1.0,22.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    500.5,   1.4720,  34.6640,2.0,    191.9,2.0,    32.30,2.0,   2257.2,2.0,   2360.7,2.0,   1.4460
1371,  06AQ20071128,   A12,377.0,1.0,21.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    350.1,   1.6120,  34.6170,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.5940
1372,  06AQ20071128,   A12,377.0,1.0,20.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    350.9,   1.6120,  34.6160,2.0,    186.6,2.0,    33.10,2.0,   2258.3,2.0,   2354.1,2.0,   1.5940
1373,  06AQ20071128,   A12,377.0,1.0,19.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    199.9,   1.4220,  34.4990,2.0,    196.6,2.0,    33.90,2.0,   2252.0,2.0,   2342.5,2.0,   1.4120
1374,  06AQ20071128,   A12,377.0,1.0,18.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    200.4,   1.4240,  34.4990,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.4140
1375,  06AQ20071128,   A12,377.0,1.0,17.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    199.9,   1.4220,  34.4990,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.4120
1376,  06AQ20071128,   A12,377.0,1.0,16.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    158.5,   0.9410,  34.3800,2.0,    222.5,2.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9340
1377,  06AQ20071128,   A12,377.0,1.0,15.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    159.1,   0.8690,  34.3590,2.0,    224.4,2.0,    33.10,2.0,   2237.8,2.0,   2326.5,2.0,   0.8620
1378,  06AQ20071128,   A12,377.0,1.0,14.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    120.3,   0.2010,  34.1710,2.0,    279.6,2.0,    30.10,2.0,   2211.5,2.0,   2321.9,2.0,   0.1970
1379,  06AQ20071128,   A12,377.0,1.0,13.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    100.4,  -0.1410,  34.0380,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.1440
1380,  06AQ20071128,   A12,377.0,1.0,12.0,2.0,-999.0,0.0,-55.5,0.002, 3042,    100.5,  -0.1490,  34.0310,2.0,    316.7,2.0,    28.00,2.0,   2194.0,2.0,   2313.9,2.0,  -0.1520
1381,  06AQ20071128,   A12,377.0,1.0,11.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     80.4,  -0.0140,  33.9750,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.0170
1382,  06AQ20071128,   A12,377.0,1.0,10.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     80.4,   0.0120,  33.9670,2.0,    334.8,2.0,    26.40,2.0,   2182.8,2.0,   2310.5,2.0,   0.0090
1383,  06AQ20071128,   A12,377.0,1.0,9.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     60.5,   0.1610,  33.9040,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.1590
1384,  06AQ20071128,   A12,377.0,1.0,8.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     60.2,   0.1590,  33.9050,2.0,    340.3,2.0,    26.00,2.0,   2174.2,2.0,   2307.5,2.0,   0.1570
1385,  06AQ20071128,   A12,377.0,1.0,7.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     40.4,   0.3900,  33.8710,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.3880
1386,  06AQ20071128,   A12,377.0,1.0,6.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     40.4,   0.4170,  33.8670,2.0,    343.4,2.0,    25.80,2.0,   2171.2,2.0,   2302.6,2.0,   0.4150
1387,  06AQ20071128,   A12,377.0,1.0,5.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     40.4,   0.4170,  33.8680,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4150
1388,  06AQ20071128,   A12,377.0,1.0,4.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     19.1,   0.4620,  33.8610,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4610
1389,  06AQ20071128,   A12,377.0,1.0,3.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     19.5,   0.4690,  33.8590,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4680
1390,  06AQ20071128,   A12,377.0,1.0,2.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     10.3,   0.4810,  33.8590,2.0,    343.5,2.0,    26.00,2.0,   2168.9,2.0,   2302.4,2.0,   0.4810
1391,  06AQ20071128,   A12,377.0,1.0,1.0,2.0,-999.0,0.0,-55.5,0.002, 3042,     10.5,   0.4890,  33.8590,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4890
1392,  06AQ20071128,   A12,378.0,1.0,24.0,2.0,-999.0,0.0,-55.002,0.0, 1702,   1002.3,   1.2010,  34.7020,2.0,    198.3,2.0,  -999.00,9.0,   2254.7,2.0,   2372.5,2.0,   1.1470
1393,  06AQ20071128,   A12,378.0,1.0,23.0,2.0,-999.0,0.0,-55.002,0.0, 1702,   1002.2,   1.2000,  34.7020,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1460
1394,  06AQ20071128,   A12,378.0,1.0,22.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    750.2,   1.4430,  34.7000,2.0,    193.8,2.0,    31.30,2.0,   2255.2,2.0,   2362.5,2.0,   1.4030
1395,  06AQ20071128,   A12,378.0,1.0,21.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    500.6,   1.6740,  34.6770,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.6470
1396,  06AQ20071128,   A12,378.0,1.0,20.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    500.0,   1.6740,  34.6770,2.0,    185.2,2.0,    32.30,2.0,   2256.8,2.0,   2359.8,2.0,   1.6470
1397,  06AQ20071128,   A12,378.0,1.0,19.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    350.1,   1.5800,  34.6010,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.5620
1398,  06AQ20071128,   A12,378.0,1.0,18.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    350.1,   1.5830,  34.6010,2.0,    187.6,2.0,    33.10,2.0,   2256.6,2.0,   2350.7,2.0,   1.5650
1399,  06AQ20071128,   A12,378.0,1.0,17.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    249.9,   1.4370,  34.5200,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.4250
1400,  06AQ20071128,   A12,378.0,1.0,16.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    250.2,   1.4320,  34.5180,2.0,    195.5,2.0,    33.50,2.0,   2251.5,2.0,   2342.4,2.0,   1.4200
1401,  06AQ20071128,   A12,378.0,1.0,15.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    199.4,   1.1560,  34.4070,2.0,    211.0,2.0,    33.40,2.0,   2242.1,2.0,   2332.7,2.0,   1.1470
1402,  06AQ20071128,   A12,378.0,1.0,14.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    159.7,   0.5000,  34.2160,2.0,   -999.0,9.0,    31.30,2.0,   2220.2,2.0,   2321.2,2.0,   0.4940
1403,  06AQ20071128,   A12,378.0,1.0,13.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    140.1,   0.1160,  34.1230,2.0,    272.9,2.0,    31.30,2.0,   2211.2,2.0,   2318.5,2.0,   0.1110
1404,  06AQ20071128,   A12,378.0,1.0,12.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    119.6,   0.1230,  33.8930,2.0,   -999.0,9.0,    27.60,2.0,   2179.8,2.0,   2306.7,2.0,   0.1190
1405,  06AQ20071128,   A12,378.0,1.0,11.0,2.0,-999.0,0.0,-55.002,0.0, 1702,    100.9,   0.6410,  33.8320,2.0,    343.0,2.0,    26.60,2.0,   2168.6,2.0,   2300.7,2.0,   0.6370
1406,  06AQ20071128,   A12,378.0,1.0,10.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     79.5,   0.6500,  33.8340,2.0,    343.0,2.0,    26.00,2.0,   2168.0,2.0,   2302.2,2.0,   0.6470
1407,  06AQ20071128,   A12,378.0,1.0,9.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     80.3,   0.6500,  33.8340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6470
1408,  06AQ20071128,   A12,378.0,1.0,8.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     58.6,   0.6520,  33.8340,2.0,    343.0,2.0,    26.30,2.0,   2168.6,2.0,   2300.3,2.0,   0.6500
1409,  06AQ20071128,   A12,378.0,1.0,7.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     58.8,   0.6520,  33.8340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6500
1410,  06AQ20071128,   A12,378.0,1.0,6.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     39.9,   0.6530,  33.8340,2.0,   -999.0,9.0,    25.40,2.0,   2169.1,2.0,   2297.1,2.0,   0.6510
1411,  06AQ20071128,   A12,378.0,1.0,5.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     39.5,   0.6530,  33.8340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6510
1412,  06AQ20071128,   A12,378.0,1.0,4.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     20.4,   0.6540,  33.8340,2.0,    343.1,2.0,    25.40,2.0,   2168.9,2.0,   2297.4,2.0,   0.6530
1413,  06AQ20071128,   A12,378.0,1.0,3.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     20.3,   0.6560,  33.8340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6550
1414,  06AQ20071128,   A12,378.0,1.0,2.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     10.1,   0.6580,  33.8330,2.0,    342.8,2.0,    26.10,2.0,   2169.4,2.0,   2297.7,2.0,   0.6580
1415,  06AQ20071128,   A12,378.0,1.0,1.0,2.0,-999.0,0.0,-55.002,0.0, 1702,     10.2,   0.6580,  33.8330,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6580
1416,  06AQ20071128,   A12,379.0,1.0,24.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,   1001.0,   1.2370,  34.7060,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1830
1417,  06AQ20071128,   A12,379.0,1.0,23.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    749.7,   1.5160,  34.7000,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.4750
1418,  06AQ20071128,   A12,379.0,1.0,22.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    500.1,   1.7380,  34.6560,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.7110
1419,  06AQ20071128,   A12,379.0,1.0,21.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    349.4,   1.8360,  34.5950,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.8170
1420,  06AQ20071128,   A12,379.0,1.0,20.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    350.2,   1.8350,  34.5940,2.0,    176.3,2.0,    33.30,2.0,   2258.6,2.0,   2347.8,2.0,   1.8160
1421,  06AQ20071128,   A12,379.0,1.0,19.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    250.5,   1.6950,  34.5080,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.6820
1422,  06AQ20071128,   A12,379.0,1.0,18.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    250.0,   1.6860,  34.5040,2.0,    184.4,2.0,    34.00,2.0,   2254.1,2.0,   2339.3,2.0,   1.6730
1423,  06AQ20071128,   A12,379.0,1.0,17.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    200.7,   1.1400,  34.3740,2.0,    207.8,2.0,    33.50,2.0,   2242.1,2.0,   2333.9,2.0,   1.1310
1424,  06AQ20071128,   A12,379.0,1.0,16.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    199.5,   1.1720,  34.3780,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1630
1425,  06AQ20071128,   A12,379.0,1.0,15.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    159.2,   0.2860,  34.2060,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.2800
1426,  06AQ20071128,   A12,379.0,1.0,14.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    130.7,  -0.1740,  33.9350,2.0,    315.4,2.0,    28.50,2.0,   2188.2,2.0,   2310.1,2.0,  -0.1780
1427,  06AQ20071128,   A12,379.0,1.0,13.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    130.1,  -0.1830,  33.9430,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.1870
1428,  06AQ20071128,   A12,379.0,1.0,12.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,    100.6,   0.4060,  33.8480,2.0,    343.9,2.0,    24.40,2.0,   2168.6,2.0,   2299.0,2.0,   0.4020
1429,  06AQ20071128,   A12,379.0,1.0,11.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     99.6,   0.3860,  33.8530,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.3820
1430,  06AQ20071128,   A12,379.0,1.0,10.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     81.0,   0.4840,  33.8350,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4810
1431,  06AQ20071128,   A12,379.0,1.0,9.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     80.7,   0.4920,  33.8340,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4890
1432,  06AQ20071128,   A12,379.0,1.0,8.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     59.1,   0.6950,  33.8040,2.0,    343.8,2.0,    26.00,2.0,   2164.1,2.0,   2297.8,2.0,   0.6930
1433,  06AQ20071128,   A12,379.0,1.0,7.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     58.8,   0.6970,  33.8040,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6950
1434,  06AQ20071128,   A12,379.0,1.0,6.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     40.6,   0.8270,  33.7910,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8250
1435,  06AQ20071128,   A12,379.0,1.0,5.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     40.0,   0.8350,  33.7900,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8330
1436,  06AQ20071128,   A12,379.0,1.0,4.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     20.0,   0.8820,  33.7870,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8810
1437,  06AQ20071128,   A12,379.0,1.0,3.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     20.4,   0.8840,  33.7880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8830
1438,  06AQ20071128,   A12,379.0,1.0,2.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,      9.2,   0.9100,  33.7880,2.0,    342.9,2.0,    25.00,2.0,   2163.0,2.0,   2299.5,2.0,   0.9100
1439,  06AQ20071128,   A12,379.0,1.0,1.0,2.0,-999.0,0.0,-54.494,-0.003, 2589,     10.0,   0.9050,  33.7880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9050
1440,  06AQ20071128,   A12,380.0,1.0,24.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,   1001.6,   1.1110,  34.7020,2.0,    198.8,2.0,    30.60,2.0,   2257.2,2.0,   2362.6,2.0,   1.0580
1441,  06AQ20071128,   A12,380.0,1.0,23.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,   1001.4,   1.1110,  34.7020,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.0580
1442,  06AQ20071128,   A12,380.0,1.0,22.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    750.8,   1.3750,  34.7030,2.0,    193.3,2.0,    31.40,2.0,   2256.8,2.0,   2360.9,2.0,   1.3350
1443,  06AQ20071128,   A12,380.0,1.0,21.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    500.4,   1.5740,  34.6840,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.5480
1444,  06AQ20071128,   A12,380.0,1.0,20.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    500.9,   1.5780,  34.6840,2.0,    185.6,2.0,    31.60,2.0,   2258.6,2.0,   2354.8,2.0,   1.5520
1445,  06AQ20071128,   A12,380.0,1.0,19.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    351.1,   1.6430,  34.6470,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.6250
1446,  06AQ20071128,   A12,380.0,1.0,18.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    351.3,   1.6430,  34.6460,2.0,    180.4,2.0,    32.60,2.0,   2262.6,2.0,   2356.4,2.0,   1.6250
1447,  06AQ20071128,   A12,380.0,1.0,17.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    249.9,   1.5700,  34.5690,2.0,    181.3,2.0,    33.20,2.0,   2259.1,2.0,   2343.8,2.0,   1.5570
1448,  06AQ20071128,   A12,380.0,1.0,16.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    199.7,   1.3750,  34.4980,2.0,    191.5,2.0,    33.60,2.0,   2256.0,2.0,   2338.2,2.0,   1.3650
1449,  06AQ20071128,   A12,380.0,1.0,15.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    157.5,   0.5640,  34.2670,2.0,    240.2,2.0,    33.70,2.0,   2229.5,2.0,   2319.9,2.0,   0.5580
1450,  06AQ20071128,   A12,380.0,1.0,14.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    140.7,   0.2880,  34.1770,2.0,    261.0,2.0,    31.20,2.0,   2219.0,2.0,   2315.9,2.0,   0.2830
1451,  06AQ20071128,   A12,380.0,1.0,13.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,    119.8,  -0.0130,  33.9120,2.0,    316.4,2.0,    27.30,2.0,   2184.2,2.0,   2300.8,2.0,  -0.0170
1452,  06AQ20071128,   A12,380.0,1.0,12.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     99.8,   0.5790,  33.8190,2.0,    341.7,2.0,    27.00,2.0,   2169.2,2.0,   2295.4,2.0,   0.5750
1453,  06AQ20071128,   A12,380.0,1.0,11.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     99.6,   0.5830,  33.8190,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5790
1454,  06AQ20071128,   A12,380.0,1.0,10.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     80.5,   0.6790,  33.8140,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6760
1455,  06AQ20071128,   A12,380.0,1.0,9.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     80.2,   0.6850,  33.8140,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6820
1456,  06AQ20071128,   A12,380.0,1.0,8.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     60.2,   0.7140,  33.8110,2.0,    342.9,2.0,    25.20,2.0,   2166.0,2.0,   2293.2,2.0,   0.7120
1457,  06AQ20071128,   A12,380.0,1.0,7.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     60.2,   0.7210,  33.8100,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.7190
1458,  06AQ20071128,   A12,380.0,1.0,6.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     40.0,   0.9150,  33.7930,2.0,    342.3,2.0,    24.90,2.0,   2163.1,2.0,   2296.6,2.0,   0.9130
1459,  06AQ20071128,   A12,380.0,1.0,5.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     39.9,   0.9230,  33.7920,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9210
1460,  06AQ20071128,   A12,380.0,1.0,4.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     20.3,   0.9550,  33.7910,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9540
1461,  06AQ20071128,   A12,380.0,1.0,3.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     20.5,   0.9650,  33.7910,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9640
1462,  06AQ20071128,   A12,380.0,1.0,2.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     10.7,   0.9870,  33.7910,2.0,    342.0,2.0,    24.80,2.0,   2163.0,2.0,   2293.6,2.0,   0.9870
1463,  06AQ20071128,   A12,380.0,1.0,1.0,2.0,-999.0,0.0,-54.0,-0.001, 2589,     10.5,   0.9920,  33.7910,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.9920
1464,  06AQ20071128,   A12,381.0,1.0,24.0,2.0,-999.0,0.0,-53.503,0.007, 2216,   1001.7,   1.1520,  34.7030,2.0,    197.8,2.0,    30.50,2.0,   2258.4,2.0,   2359.8,2.0,   1.0980
1465,  06AQ20071128,   A12,381.0,1.0,23.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    749.7,   1.4240,  34.7050,2.0,    192.5,2.0,    30.30,2.0,   2258.0,2.0,   -999.0,9.0,   1.3840
1466,  06AQ20071128,   A12,381.0,1.0,22.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    500.7,   1.6480,  34.6770,2.0,    183.5,2.0,    31.20,2.0,   2260.8,2.0,   -999.0,9.0,   1.6210
1467,  06AQ20071128,   A12,381.0,1.0,21.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    352.5,   1.6650,  34.6280,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.6470
1468,  06AQ20071128,   A12,381.0,1.0,20.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    350.8,   1.6650,  34.6280,2.0,    179.7,2.0,    32.10,2.0,   2262.4,2.0,   2348.8,2.0,   1.6470
1469,  06AQ20071128,   A12,381.0,1.0,19.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    250.5,   1.4820,  34.5470,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.4700
1470,  06AQ20071128,   A12,381.0,1.0,18.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    250.8,   1.4830,  34.5470,2.0,    185.4,2.0,    32.80,2.0,   2259.0,2.0,   2343.5,2.0,   1.4710
1471,  06AQ20071128,   A12,381.0,1.0,17.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    200.1,   1.1190,  34.4340,2.0,    205.2,2.0,    32.70,2.0,   2251.1,2.0,   2333.9,2.0,   1.1100
1472,  06AQ20071128,   A12,381.0,1.0,16.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    198.1,   1.1160,  34.4330,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1070
1473,  06AQ20071128,   A12,381.0,1.0,15.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    160.5,   0.5030,  34.2530,2.0,    241.5,2.0,    31.10,2.0,   2230.6,2.0,   2325.4,2.0,   0.4970
1474,  06AQ20071128,   A12,381.0,1.0,14.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    120.0,  -0.1310,  34.0000,2.0,    298.5,2.0,    28.30,2.0,   2199.5,2.0,   2313.3,2.0,  -0.1350
1475,  06AQ20071128,   A12,381.0,1.0,13.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    118.5,  -0.1480,  33.9870,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.1520
1476,  06AQ20071128,   A12,381.0,1.0,12.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    100.0,   0.1710,  33.8200,2.0,    340.3,2.0,    25.60,2.0,   2172.1,2.0,   2308.0,2.0,   0.1670
1477,  06AQ20071128,   A12,381.0,1.0,11.0,2.0,-999.0,0.0,-53.503,0.007, 2216,    101.3,   0.1470,  33.8210,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.1430
1478,  06AQ20071128,   A12,381.0,1.0,10.0,2.0,-999.0,0.0,-53.503,0.007, 2216,     79.3,   0.8520,  33.7780,2.0,    344.2,2.0,  -999.00,9.0,   2164.0,2.0,   2295.5,2.0,   0.8490
