,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,CTDXMISS,CTDXMISSCP,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
874,  49NZ20121128,   S04,   408,1.0,14.0, X12J14,2.0,20121211.0,0949,-64.0453,163.8175, 3053,   2501.2,2.0,   0.1624,2.0,   0.16248,2.0,  34.6842,2.0,  34.6843,2.0,-999.0000,9.0,   219.88,2.0,   220.15,2.0,   99.951,   0.0020,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   115.69,2.0,     0.16,    32.53,2.0,     0.05,     0.01,2.0,     0.01,     2.25,2.0,     0.01,    0.986,2.0,    0.524,2.0,    0.078,2.0,    0.387,2.0,   2262.4,6.0,   2355.7,2.0,7.5978,       25,2.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
875,  49NZ20121128,   S04,   408,1.0,13.0, X12J13,2.0,20121211.0,0949,-64.0453,163.8175, 3053,   2750.6,2.0,  -0.0167,2.0,  -0.01655,2.0,  34.6727,2.0,  34.6729,2.0,-999.0000,9.0,   227.66,2.0,   227.96,2.0,   99.890,   0.0044,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   110.06,2.0,     0.16,    32.36,2.0,     0.05,     0.01,2.0,     0.01,     2.24,2.0,     0.01,    1.530,2.0,    0.819,2.0,    0.129,2.0,    0.558,2.0,   2260.6,2.0,   2352.8,6.0,7.5956,       25,2.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
876,  49NZ20121128,   S04,   408,1.0,12.0, X12J12,2.0,20121211.0,0949,-64.0453,163.8175, 3053,   2998.8,2.0,  -0.0302,2.0,  -0.03037,2.0,  34.6707,2.0,  34.6713,2.0,-999.0000,9.0,   229.12,2.0,   229.33,2.0,   99.821,   0.0072,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   107.72,2.0,     0.16,    32.25,2.0,     0.05,     0.01,2.0,     0.01,     2.23,2.0,     0.01,    1.607,2.0,    0.896,2.0,    0.138,2.0,    0.599,2.0,   2260.6,2.0,   2353.2,2.0,7.5956,       25,6.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
877,  49NZ20121128,   S04,   408,1.0,11.0, X12J11,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
878,  49NZ20121128,   S04,   408,1.0,10.0, X12J10,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
879,  49NZ20121128,   S04,   408,1.0,9.0, X12J09,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
880,  49NZ20121128,   S04,   408,1.0,8.0, X12J08,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
881,  49NZ20121128,   S04,   408,1.0,7.0, X12J07,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
882,  49NZ20121128,   S04,   408,1.0,6.0, X12J06,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
883,  49NZ20121128,   S04,   408,1.0,5.0, X12J05,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
884,  49NZ20121128,   S04,   408,1.0,4.0, X12J04,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
885,  49NZ20121128,   S04,   408,1.0,3.0, X12J03,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
886,  49NZ20121128,   S04,   408,1.0,2.0, X12J02,9.0,20121211.0,0949,-64.0453,163.8175, 3053,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
887,  49NZ20121128,   S04,   408,1.0,1.0, X12J01,2.0,20121211.0,0949,-64.0453,163.8175, 3053,   3063.4,2.0,  -0.0251,2.0,  -0.02495,2.0,  34.6711,2.0,  34.6710,2.0,-999.0000,9.0,   229.23,2.0,   229.39,2.0,   99.815,   0.0074,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   107.73,2.0,     0.16,    32.26,2.0,     0.05,     0.01,2.0,     0.01,     2.24,2.0,     0.01,    1.624,2.0,    0.906,2.0,    0.133,2.0,    0.584,2.0,   2260.5,2.0,   2352.9,2.0,7.5952,       25,2.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
888,  49NZ20121128,   S04,   410,1.0,0.0,   -999,9.0,20121211.0,1749,-63.799,162.0068, 2904,   -999.0,9.0,-999.0000,9.0,-999.00000,9.0,-999.0000,9.0,  33.6940,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,-999.0000,9.0, -999.000,9.0,  -999.00,9.0, -999.000,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
889,  49NZ20121128,   S04,   410,1.0,36.0, X12J36,2.0,20121211.0,1749,-63.799,162.0068, 2904,      7.0,2.0,  -1.4570,2.0,  -1.45951,2.0,  33.6997,2.0,  33.7006,2.0,-999.0000,9.0,   338.17,2.0,   339.20,2.0,   94.280,   0.2356,2.0,    0.430,2.0,  -999.00,9.0,   54.718,2.0,    68.52,2.0,     0.12,    27.84,2.0,     0.04,     0.14,2.0,     0.01,     1.90,2.0,     0.01,    5.177,2.0,    2.855,2.0,    0.482,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
890,  49NZ20121128,   S04,   410,1.0,35.0, X12J35,2.0,20121211.0,1749,-63.799,162.0068, 2904,     26.2,2.0,  -1.6562,2.0,  -1.65771,2.0,  34.1300,2.0,  34.1222,2.0,-999.0000,9.0,   302.70,2.0,   303.23,2.0,   95.686,   0.1764,2.0,    0.500,2.0,  -999.00,9.0,   10.806,2.0,    70.79,2.0,     0.12,    28.75,2.0,     0.04,     0.07,2.0,     0.01,     1.98,2.0,     0.01,    3.992,2.0,    2.190,2.0,    0.371,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
891,  49NZ20121128,   S04,   410,1.0,34.0, X12J34,2.0,20121211.0,1749,-63.799,162.0068, 2904,     50.4,2.0,  -1.6941,2.0,  -1.69347,2.0,  34.2392,2.0,  34.2354,2.0,-999.0000,9.0,   287.33,2.0,   288.08,2.0,   97.098,   0.1178,2.0,    0.510,2.0,  -999.00,9.0,    1.692,2.0,    72.52,2.0,     0.12,    29.66,2.0,     0.04,     0.06,2.0,     0.01,     2.04,2.0,     0.01,    3.768,6.0,    2.057,6.0,    0.359,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
892,  49NZ20121128,   S04,   410,1.0,33.0, X12J33,2.0,20121211.0,1749,-63.799,162.0068, 2904,     75.1,2.0,  -1.4603,2.0,  -1.45840,2.0,  34.3318,2.0,  34.3309,2.0,-999.0000,9.0,   274.96,2.0,   274.53,2.0,   98.966,   0.0416,2.0,    0.280,2.0,  -999.00,9.0,    0.399,2.0,    75.07,2.0,     0.13,    30.66,2.0,     0.04,     0.06,2.0,     0.01,     2.11,2.0,     0.01,    3.583,2.0,    1.955,2.0,    0.324,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
893,  49NZ20121128,   S04,   410,1.0,32.0, X12J32,2.0,20121211.0,1749,-63.799,162.0068, 2904,    101.2,2.0,  -0.5806,2.0,  -0.58000,2.0,  34.4617,2.0,  34.4614,2.0,-999.0000,9.0,   249.87,2.0,   249.92,2.0,   99.540,   0.0184,2.0,    0.190,2.0,  -999.00,9.0,    0.100,2.0,    79.03,2.0,     0.13,    31.49,2.0,     0.04,     0.02,2.0,     0.01,     2.17,2.0,     0.01,    2.789,2.0,    1.517,2.0,    0.251,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
894,  49NZ20121128,   S04,   410,1.0,31.0, X12J31,2.0,20121211.0,1749,-63.799,162.0068, 2904,    125.8,2.0,   0.0320,2.0,   0.04231,2.0,  34.5382,2.0,  34.5362,2.0,-999.0000,9.0,   231.76,2.0,   231.71,2.0,   99.772,   0.0091,2.0,    0.090,2.0,  -999.00,9.0,    0.013,2.0,    82.16,2.0,     0.13,    31.84,2.0,     0.04,     0.02,2.0,     0.01,     2.19,2.0,     0.01,    2.150,2.0,    1.172,2.0,    0.199,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
895,  49NZ20121128,   S04,   410,1.0,30.0, X12J30,2.0,20121211.0,1749,-63.799,162.0068, 2904,    149.5,2.0,   0.7282,2.0,   0.72394,2.0,  34.6205,2.0,  34.6173,2.0,-999.0000,9.0,   210.23,2.0,   211.12,2.0,   99.889,   0.0044,2.0,    0.010,2.0,  -999.00,9.0,    0.000,2.0,    84.96,2.0,     0.14,    32.13,2.0,     0.04,     0.01,2.0,     0.01,     2.21,2.0,     0.01,    1.430,2.0,    0.770,2.0,    0.128,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
896,  49NZ20121128,   S04,   410,1.0,29.0, X12J29,2.0,20121211.0,1749,-63.799,162.0068, 2904,    200.0,2.0,   1.1351,2.0,   1.13534,2.0,  34.6784,2.0,  34.6780,2.0,-999.0000,9.0,   200.18,2.0,   200.17,2.0,   99.973,   0.0011,2.0,    0.010,2.0,  -999.00,9.0,    0.000,2.0,    87.81,2.0,     0.14,    31.87,2.0,     0.04,     0.01,2.0,     0.01,     2.20,2.0,     0.01,    0.866,2.0,    0.451,2.0,    0.080,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
897,  49NZ20121128,   S04,   410,1.0,28.0, X12J28,2.0,20121211.0,1749,-63.799,162.0068, 2904,    250.9,2.0,   1.2059,2.0,   1.20579,2.0,  34.6961,2.0,  34.6951,2.0,-999.0000,9.0,   194.77,2.0,   194.69,2.0,   99.952,   0.0019,2.0,    0.010,2.0,  -999.00,9.0,    0.000,2.0,    91.77,2.0,     0.14,    32.13,2.0,     0.05,     0.01,2.0,     0.01,     2.21,2.0,     0.01,    0.655,2.0,    0.336,2.0,    0.065,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
898,  49NZ20121128,   S04,   410,1.0,27.0, X12J27,2.0,20121211.0,1749,-63.799,162.0068, 2904,    331.7,2.0,   1.2721,2.0,   1.27197,2.0,  34.7150,2.0,  34.7144,2.0,-999.0000,9.0,   191.17,2.0,   191.13,2.0,   99.987,   0.0005,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    95.55,2.0,     0.14,    32.09,2.0,     0.04,     0.01,2.0,     0.01,     2.21,2.0,     0.01,    0.424,2.0,    0.207,2.0,    0.042,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
899,  49NZ20121128,   S04,   410,1.0,26.0, X12J26,2.0,20121211.0,1749,-63.799,162.0068, 2904,    431.3,2.0,   1.1767,2.0,   1.17670,2.0,  34.7142,2.0,  34.7138,2.0,-999.0000,9.0,   196.22,2.0,   196.27,2.0,  100.002,  -0.0001,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    96.90,2.0,     0.15,    31.80,2.0,     0.04,     0.01,2.0,     0.01,     2.19,2.0,     0.01,    0.430,2.0,    0.216,2.0,    0.046,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
900,  49NZ20121128,   S04,   410,1.0,25.0, X12J25,2.0,20121211.0,1749,-63.799,162.0068, 2904,    531.1,2.0,   1.1920,2.0,   1.19181,2.0,  34.7222,2.0,  34.7216,2.0,-999.0000,9.0,   200.06,2.0,   200.24,2.0,   99.998,   0.0001,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,    97.24,2.0,     0.15,    31.39,2.0,     0.04,     0.01,2.0,     0.01,     2.16,2.0,     0.01,    0.364,2.0,    0.178,2.0,    0.033,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
901,  49NZ20121128,   S04,   410,1.0,24.0, X12J24,2.0,20121211.0,1749,-63.799,162.0068, 2904,    631.7,2.0,   1.1004,2.0,   1.10042,2.0,  34.7194,2.0,  34.7197,2.0,-999.0000,9.0,   201.11,2.0,   201.28,2.0,  100.000,  -0.0000,2.0,    0.000,2.0,  -999.00,9.0,    0.000,2.0,   100.25,2.0,     0.15,    31.52,2.0,     0.04,     0.01,2.0,     0.01,     2.17,2.0,     0.01,    0.344,6.0,    0.169,6.0,    0.033,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
902,  49NZ20121128,   S04,   410,1.0,23.0, X12J23,2.0,20121211.0,1749,-63.799,162.0068, 2904,    730.6,2.0,   1.0363,2.0,   1.03620,2.0,  34.7173,2.0,  34.7171,2.0,-999.0000,9.0,   201.52,2.0,   201.81,2.0,  100.019,  -0.0008,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   102.70,2.0,     0.15,    31.65,2.0,     0.04,     0.01,2.0,     0.01,     2.18,2.0,     0.01,    0.325,2.0,    0.159,2.0,    0.033,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
903,  49NZ20121128,   S04,   410,1.0,22.0, X12J22,2.0,20121211.0,1749,-63.799,162.0068, 2904,    830.7,2.0,   0.9743,2.0,   0.97418,2.0,  34.7154,2.0,  34.7155,2.0,-999.0000,9.0,   200.21,2.0,   200.38,2.0,  100.029,  -0.0012,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   106.57,2.0,     0.15,    31.99,2.0,     0.04,     0.01,2.0,     0.01,     2.21,2.0,     0.01,    0.266,2.0,    0.126,2.0,    0.030,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
904,  49NZ20121128,   S04,   410,1.0,21.0, X12J21,2.0,20121211.0,1749,-63.799,162.0068, 2904,    931.0,2.0,   0.9077,2.0,   0.90760,2.0,  34.7129,2.0,  34.7129,2.0,-999.0000,9.0,   201.64,2.0,   201.93,2.0,  100.010,  -0.0004,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   108.51,2.0,     0.16,    32.03,2.0,     0.04,     0.01,2.0,     0.01,     2.21,2.0,     0.01,    0.259,2.0,    0.127,2.0,    0.029,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
905,  49NZ20121128,   S04,   410,1.0,20.0, X12J20,2.0,20121211.0,1749,-63.799,162.0068, 2904,   1082.0,2.0,   0.8028,2.0,   0.80277,2.0,  34.7084,2.0,  34.7085,2.0,-999.0000,9.0,   202.80,2.0,   203.19,2.0,  100.004,  -0.0002,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   112.08,2.0,     0.16,    32.26,2.0,     0.05,     0.01,2.0,     0.01,     2.23,2.0,     0.01,    0.258,2.0,    0.121,2.0,    0.032,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
906,  49NZ20121128,   S04,   410,1.0,19.0, X12J19,2.0,20121211.0,1749,-63.799,162.0068, 2904,   1332.2,2.0,   0.6615,2.0,   0.66187,2.0,  34.7025,2.0,  34.7025,2.0,-999.0000,9.0,   205.64,2.0,   205.97,2.0,  100.031,  -0.0012,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   115.46,2.0,     0.16,    32.29,2.0,     0.05,     0.01,2.0,     0.01,     2.23,2.0,     0.01,    0.292,6.0,    0.143,6.0,    0.028,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
907,  49NZ20121128,   S04,   410,1.0,18.0, X12J18,2.0,20121211.0,1749,-63.799,162.0068, 2904,   1582.1,2.0,   0.5003,2.0,   0.50028,2.0,  34.6944,2.0,  34.6947,2.0,-999.0000,9.0,   209.80,2.0,   210.23,2.0,  100.004,  -0.0002,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   117.04,2.0,     0.16,    32.37,2.0,     0.05,     0.01,2.0,     0.01,     2.24,2.0,     0.01,    0.421,2.0,    0.211,2.0,    0.035,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
908,  49NZ20121128,   S04,   410,1.0,17.0, X12J17,2.0,20121211.0,1749,-63.799,162.0068, 2904,   1830.9,2.0,   0.3720,2.0,   0.37196,2.0,  34.6893,2.0,  34.6898,2.0,-999.0000,9.0,   213.32,2.0,   213.73,2.0,  100.004,  -0.0002,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   118.17,2.0,     0.16,    32.41,2.0,     0.05,     0.01,2.0,     0.01,     2.24,2.0,     0.01, -999.000,5.0, -999.000,5.0, -999.000,5.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
909,  49NZ20121128,   S04,   410,1.0,16.0, X12J16,2.0,20121211.0,1749,-63.799,162.0068, 2904,   2082.1,2.0,   0.2528,2.0,   0.25281,2.0,  34.6846,2.0,  34.6849,2.0,-999.0000,9.0,   216.95,2.0,   217.37,2.0,   99.996,   0.0002,2.0,   -0.000,2.0,  -999.00,9.0,    0.000,2.0,   118.51,2.0,     0.17,    32.41,2.0,     0.05,     0.01,2.0,     0.01,     2.24,2.0,     0.01,    0.715,2.0,    0.362,2.0,    0.061,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0,     -999,9.0, -999.000,9.0, -999.000,   -999.0,9.0,   -999.0, -999.000,9.0, -999.000, -999.000,9.0, -999.000
