,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
1601,33RR20050106,       P16S,107.0,1.0,28.0,28.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   122.0,  -1.2641,  34.1517,2.0,  34.1549,2.0,    295.8,2.0,   296.7,2.0,   53.86,2.0,   29.05,2.0,    0.06,2.0,    2.00,2.0,   4.625,2.0,   2.666,2.0,   0.462,2.0,  2200.4,2.0,  2306.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -108.8,2.0,     2.5,-999.000,9.0,-999.000,  43.8299,2.0,   122.0,-999.000,  -1.2671,         30,2.0,         23,2.0,         55,2.0,         67,2.0,        158,2.0,        103,2.0,        437,2.0, -999.00,9.0,   0.0940,2.0,   0.0640,2.0,   0.0360,2.0,   0.0270,2.0,   0.0158,2.0,   0.0180,2.0,-999.0000, -999.00
1602,33RR20050106,       P16S,107.0,1.0,27.0,27.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   142.0,  -0.6237,  34.2626,2.0,  34.2701,2.0,    269.9,2.0,   269.3,2.0,   62.37,2.0,   30.35,2.0,    0.02,2.0,    2.08,2.0,   3.714,2.0,   2.101,2.0,   0.363,2.0,  2215.6,2.0,  2312.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  44.2083,2.0,   142.0,-999.000,  -0.6280,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1090,2.0,   0.0770,2.0,   0.0430,2.0,   0.0330,2.0,   0.0135,2.0,   0.0155,2.0,-999.0000, -999.00
1603,33RR20050106,       P16S,107.0,1.0,26.0,26.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   172.4,   0.5221,  34.4729,2.0,  34.4850,2.0,    229.1,2.0,   219.7,2.0,   77.57,2.0,   32.32,2.0,    0.01,2.0,    2.23,2.0,   1.994,2.0,   1.129,2.0,   0.185,2.0,  2239.1,2.0,  2326.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -118.0,2.0,     3.4,-999.000,9.0,-999.000,  56.4471,4.0,   172.4,-999.000,   0.5151,         19,2.0,         23,2.0,         60,2.0,         58,2.0,        117,2.0,         66,2.0,        343,2.0, -999.00,9.0,   0.1680,2.0,   0.1230,2.0,   0.0520,2.0,   0.0370,2.0,   0.0169,3.0,   0.0199,3.0,-999.0000, -999.00
1604,33RR20050106,       P16S,107.0,1.0,25.0,25.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   222.6,   1.5390,  34.6737,2.0,  34.6781,2.0,    183.5,2.0,   184.7,2.0,   88.62,2.0,   33.01,2.0,    0.01,2.0,    2.27,2.0,   0.594,2.0,   0.315,2.0,   0.044,2.0,  2254.6,2.0,  2340.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -156.0,2.0,     2.3,-999.000,9.0,-999.000,  40.8062,2.0,   222.6,-999.000,   1.5278,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1570,2.0,   0.1130,2.0,   0.0540,2.0,   0.0390,2.0,   0.0153,3.0,   0.0178,3.0,-999.0000, -999.00
1605,33RR20050106,       P16S,107.0,1.0,24.0,24.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   273.1,   1.6159,  34.7150,2.0,  34.7146,2.0,    182.6,2.0,   184.4,2.0,   92.16,2.0,   32.52,2.0,    0.00,2.0,    2.24,2.0,   0.316,2.0,   0.169,2.0,   0.024,2.0,  2258.3,2.0,  2344.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -152.9,2.0,     2.8,-999.000,9.0,-999.000,  40.8905,2.0,   273.1,-999.000,   1.6019,         27,2.0,         21,2.0,         28,2.0,         44,2.0,         59,2.0,         46,2.0,        225,2.0, -999.00,9.0,   0.1330,2.0,   0.0950,2.0,   0.0530,2.0,   0.0390,2.0,   0.0136,2.0,   0.0154,2.0,-999.0000, -999.00
1606,33RR20050106,       P16S,107.0,1.0,23.0,23.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   324.5,   1.5798,  34.7241,2.0,  34.7225,2.0,    184.4,2.0,   185.2,2.0,   94.68,2.0,   32.48,2.0,    0.00,2.0,    2.23,2.0,   0.292,2.0,   0.150,2.0,   0.019,2.0,  2258.3,2.0,  2346.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -168.3,2.0,     2.8,-999.000,9.0,-999.000,  40.7311,2.0,   324.5,-999.000,   1.5631,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1607,33RR20050106,       P16S,107.0,1.0,22.0,22.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   448.7,   1.4475,  34.7314,2.0,  34.7306,2.0,    186.0,2.0,   186.2,2.0,  100.12,2.0,   32.48,2.0,    0.00,2.0,    2.24,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  2260.4,2.0,  2351.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -153.1,2.0,     2.3,-999.000,9.0,-999.000,  39.3334,2.0,   448.7,-999.000,   1.4244,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1310,2.0,   0.0920,2.0,   0.0520,2.0,   0.0380,2.0,   0.0135,2.0,   0.0153,2.0,-999.0000, -999.00
1608,33RR20050106,       P16S,107.0,1.0,21.0,21.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   549.6,   1.3496,  34.7318,2.0,  34.7309,2.0,    186.6,2.0,   186.8,2.0,  104.30,2.0,   32.64,2.0,    0.00,2.0,    2.25,2.0,   0.140,2.0,   0.072,2.0,   0.013,2.0,  2261.0,2.0,  2352.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -154.4,2.0,     2.4,-999.000,9.0,-999.000,  41.4878,2.0,   549.6,-999.000,   1.3213,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1310,2.0,   0.0930,2.0,   0.0520,2.0,   0.0380,2.0,   0.0135,2.0,   0.0153,2.0,-999.0000, -999.00
1609,33RR20050106,       P16S,107.0,1.0,20.0,20.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   650.5,   1.2722,  34.7307,2.0,  34.7302,2.0,    187.5,2.0,   188.0,2.0,  106.81,2.0,   32.64,2.0,    0.00,2.0,    2.24,2.0,   0.181,2.0,   0.106,2.0,   0.016,2.0,  2264.0,2.0,  2353.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -154.7,2.0,     2.7,-999.000,9.0,-999.000,  41.8818,2.0,   650.5,-999.000,   1.2386,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1280,2.0,   0.0910,2.0,   0.0510,2.0,   0.0380,2.0,   0.0132,2.0,   0.0151,2.0,-999.0000, -999.00
1610,33RR20050106,       P16S,107.0,1.0,19.0,19.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   751.3,   1.2002,  34.7288,2.0,  34.7286,2.0,    189.0,2.0,   189.8,2.0,  110.15,2.0,   32.75,2.0,    0.00,2.0,    2.24,2.0,   0.119,2.0,   0.067,2.0,   0.017,2.0,  2262.9,2.0,  2354.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -160.3,2.0,     2.8,-999.000,9.0,-999.000,  40.8531,2.0,   751.3,-999.000,   1.1612,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1290,2.0,   0.0920,2.0,   0.0520,2.0,   0.0390,2.0,   0.0131,2.0,   0.0148,2.0,-999.0000, -999.00
1611,33RR20050106,       P16S,107.0,1.0,17.0,17.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   852.3,   1.1248,  34.7262,2.0,  34.7257,2.0,    190.8,2.0,   191.3,2.0,  112.24,2.0,   32.69,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2263.7,2.0,  2355.4,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -159.6,2.0,     2.6,-999.000,9.0,-999.000,  40.2276,2.0,   852.3,-999.000,   1.0803,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1270,2.0,   0.0900,2.0,   0.0510,2.0,   0.0380,2.0,   0.0132,2.0,   0.0151,2.0,-999.0000, -999.00
1612,33RR20050106,       P16S,107.0,1.0,18.0,18.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   852.5,   1.1242,  34.7264,2.0,  34.7267,2.0,    190.8,2.0,   191.5,2.0,  112.04,2.0,   32.69,2.0,    0.00,2.0,    2.25,2.0,   0.102,2.0,   0.062,2.0,   0.013,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   852.5,-999.000,   1.0797,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1613,33RR20050106,       P16S,107.0,1.0,16.0,16.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,   953.6,   1.0589,  34.7239,2.0,  34.7226,2.0,    192.9,2.0,   193.7,2.0,  113.50,2.0,   32.64,2.0,    0.00,2.0,    2.24,2.0,   0.077,2.0,   0.046,2.0,   0.016,2.0,  2261.3,6.0,  2356.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -164.0,2.0,     3.5,-999.000,9.0,-999.000,  41.4566,2.0,   953.6,-999.000,   1.0088,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1270,2.0,   0.0890,2.0,   0.0500,2.0,   0.0380,2.0,   0.0132,2.0,   0.0151,2.0,-999.0000, -999.00
1614,33RR20050106,       P16S,107.0,1.0,15.0,15.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  1155.9,   0.9368,  34.7190,2.0,  34.7191,2.0,    197.4,2.0,   197.4,2.0,  117.28,2.0,   32.64,2.0,    0.00,2.0,    2.24,2.0,   0.073,2.0,   0.042,2.0,   0.014,2.0,  2261.1,2.0,  2357.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -158.7,2.0,     2.3,-999.000,9.0,-999.000,  40.2339,2.0,  1155.9,-999.000,   0.8753,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1300,2.0,   0.0930,2.0,   0.0550,2.0,   0.0410,2.0,   0.0123,2.0,   0.0139,2.0,-999.0000, -999.00
1615,33RR20050106,       P16S,107.0,1.0,14.0,14.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  1358.5,   0.8253,  34.7145,2.0,  34.7134,2.0,    200.1,2.0,   200.7,2.0,  120.42,2.0,   32.64,2.0,    0.00,2.0,    2.25,2.0,   0.080,2.0,   0.041,2.0,   0.018,2.0,  2263.0,2.0,  2357.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -166.3,2.0,     2.7,-999.000,9.0,-999.000,-999.0000,9.0,  1358.5,-999.000,   0.7519,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1616,33RR20050106,       P16S,107.0,1.0,13.0,13.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  1561.1,   0.7357,  34.7109,2.0,  34.7103,2.0,    202.3,2.0,   203.0,2.0,  124.20,2.0,   32.69,2.0,    0.00,2.0,    2.25,2.0,   0.194,2.0,   0.109,2.0,   0.017,2.0,  2262.5,2.0,  2358.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -164.9,2.0,     2.5,-999.000,9.0,-999.000,  40.8937,2.0,  1561.1,-999.000,   0.6498,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1210,2.0,   0.0860,2.0,   0.0490,2.0,   0.0350,2.0,   0.0136,2.0,   0.0153,2.0,-999.0000, -999.00
1617,33RR20050106,       P16S,107.0,1.0,12.0,12.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  1764.0,   0.6666,  34.7082,2.0,  34.7084,2.0,    204.0,2.0,   204.8,2.0,  126.51,2.0,   32.75,2.0,    0.00,2.0,    2.25,2.0,   0.204,3.0,   0.117,3.0,   0.025,3.0,  2262.8,2.0,  2358.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1764.0,-999.000,   0.5675,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1618,33RR20050106,       P16S,107.0,1.0,11.0,11.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  1967.0,   0.5916,  34.7063,2.0,  34.7074,2.0,    205.7,2.0,   206.4,2.0,  127.55,2.0,   32.80,2.0,    0.00,2.0,    2.26,2.0,   0.089,2.0,   0.053,2.0,   0.006,2.0,  2262.4,2.0,  2357.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  40.4309,2.0,  1967.0,-999.000,   0.4790,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1180,2.0,   0.0820,2.0,   0.0460,2.0,   0.0330,2.0,   0.0141,2.0,   0.0162,2.0,-999.0000, -999.00
1619,33RR20050106,       P16S,107.0,1.0,10.0,10.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  2129.5,   0.5333,  34.7052,2.0,  34.7060,2.0,    207.1,2.0,   207.7,2.0,  128.60,2.0,   32.80,2.0,    0.00,2.0,    2.26,2.0,   0.098,2.0,   0.050,2.0,   0.014,2.0,  2261.8,2.0,  2357.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2129.5,-999.000,   0.4095,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1620,33RR20050106,       P16S,107.0,1.0,9.0,9.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  2383.8,   0.4473,  34.7043,2.0,  34.7049,2.0,    209.1,2.0,   210.0,2.0,  130.27,2.0,   32.85,2.0,    0.00,2.0,    2.26,2.0,   0.146,2.0,   0.080,2.0,   0.016,2.0,  2260.6,2.0,  2358.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  40.7092,2.0,  2383.8,-999.000,   0.3053,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1170,2.0,   0.0810,2.0,   0.0450,2.0,   0.0330,2.0,   0.0140,2.0,   0.0161,2.0,-999.0000, -999.00
1621,33RR20050106,       P16S,107.0,1.0,8.0,8.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  2638.4,   0.3714,  34.7037,2.0,  34.7053,3.0,    211.0,2.0,   211.8,2.0,  132.37,2.0,   32.85,2.0,    0.00,2.0,    2.26,2.0,   0.107,2.0,   0.069,2.0,   0.014,2.0,  2263.7,2.0,  2359.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2638.4,-999.000,   0.2103,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1622,33RR20050106,       P16S,107.0,1.0,7.0,7.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  2893.0,   0.3104,  34.7032,2.0,  34.7021,2.0,    213.1,2.0,   214.3,2.0,  133.42,2.0,   32.91,2.0,    0.00,2.0,    2.26,2.0,   0.282,2.0,   0.156,2.0,   0.023,2.0,  2263.2,2.0,  2358.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2893.0,-999.000,   0.1291,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1150,2.0,   0.0790,2.0,   0.0440,2.0,   0.0320,2.0,   0.0143,2.0,   0.0165,2.0,-999.0000, -999.00
1623,33RR20050106,       P16S,107.0,1.0,6.0,6.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  3148.1,   0.2512,  34.7017,2.0,  34.7014,2.0,    215.2,2.0,   216.3,2.0,  132.57,2.0,   32.91,2.0,    0.00,2.0,    2.27,2.0,   0.265,2.0,   0.139,2.0,   0.020,2.0,  2262.5,2.0,  2358.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3148.1,-999.000,   0.0489,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1624,33RR20050106,       P16S,107.0,1.0,5.0,5.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  3454.7,   0.1784,  34.6988,2.0,  34.6988,2.0,    219.7,2.0,   220.0,2.0,  126.24,2.0,   32.75,2.0,    0.00,2.0,    2.26,2.0,   0.587,2.0,   0.302,2.0,   0.038,2.0,  2260.6,2.0,  2355.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  39.0377,2.0,  3454.7,-999.000,  -0.0501,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1150,2.0,   0.0790,2.0,   0.0440,2.0,   0.0330,2.0,   0.0140,2.0,   0.0162,2.0,-999.0000, -999.00
1625,33RR20050106,       P16S,107.0,1.0,4.0,4.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  3761.8,   0.1566,  34.6977,2.0,  34.6983,2.0,    221.7,2.0,   222.3,2.0,  122.45,2.0,   32.69,2.0,    0.00,2.0,    2.25,2.0,   0.717,2.0,   0.369,2.0,   0.045,2.0,  2259.1,2.0,  2356.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3761.8,-999.000,  -0.1006,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1626,33RR20050106,       P16S,107.0,1.0,3.0,3.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  4120.1,   0.1773,  34.6986,2.0,  34.6989,2.0,    222.1,2.0,   223.2,2.0,  123.28,2.0,   32.75,2.0,    0.00,2.0,    2.26,2.0,   0.648,2.0,   0.325,2.0,   0.045,2.0,  2258.2,2.0,  2355.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.5017,2.0,  4120.1,-999.000,  -0.1164,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1060,3.0,   0.0700,3.0,   0.0360,3.0,   0.0270,3.0,   0.0181,3.0,   0.0202,3.0,-999.0000, -999.00
1627,33RR20050106,       P16S,107.0,1.0,2.0,2.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  4325.4,   0.1944,  34.6990,2.0,  34.6993,2.0,    221.5,2.0,   222.1,2.0,  124.75,2.0,   32.65,2.0,    0.00,2.0,    2.26,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2259.6,2.0,  2356.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4325.4,-999.000,  -0.1212,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1628,33RR20050106,       P16S,107.0,1.0,1.0,1.0,2.0,20050210.0,142.0,-69.0008,-149.9938,       4386,  4441.3,   0.2071,  34.6992,2.0,  34.6999,2.0,    221.2,2.0,   221.9,2.0,  125.58,2.0,   32.80,2.0,    0.00,2.0,    2.26,2.0,   0.623,2.0,   0.300,2.0,   0.037,2.0,  2260.3,6.0,  2355.3,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  39.0207,2.0,  4441.3,-999.000,  -0.1212,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1130,2.0,   0.0780,2.0,   0.0420,2.0,   0.0310,2.0,   0.0148,2.0,   0.0172,2.0,-999.0000, -999.00
1629,33RR20050106,       P16S,108.0,3.0,31.0,31.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,     3.3,  -0.5352,  33.4407,2.0,  33.4439,2.0,    364.6,2.0,   366.1,2.0,   32.69,2.0,   20.53,2.0,    0.22,2.0,    1.34,2.0,   6.051,2.0,   3.390,2.0,   0.581,2.0,  2116.2,2.0,  2265.5,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,     3.3,-999.000,  -0.5353,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1630,33RR20050106,       P16S,108.0,3.0,30.0,30.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,    19.9,  -0.6975,  33.5324,2.0,  33.5383,2.0,    364.8,2.0,   364.6,2.0,   33.90,2.0,   21.42,2.0,    0.21,2.0,    1.42,2.0,   5.876,2.0,   3.299,2.0,   0.574,2.0,  2121.1,2.0,  2271.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,    19.9,-999.000,  -0.6980,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
