,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DON,DON_FLAG_W,TOC,TOC_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,PH_TMP,REFTMP,REFTMP_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W
321,325020190403,       I06S,11.0,1.0,18.0,18.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,  1011.8,   0.5842,  34.6938,2.0,  34.6919,2.0,    208.0,2.0,   207.1,2.0,   114.7,2.0,   32.11,2.0,    0.00,2.0,    2.24,2.0,   0.556,2.0,   0.281,2.0,   0.2380,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.7649,3.0,20190418.0,556.0,-66.9994,30.0003,     -999.0,     0.5852,2.0,      0.125,1.0,      0.062,1.0,      4.647,1.0
322,325020190403,       I06S,11.0,1.0,19.0,19.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   910.6,   0.6277,  34.6933,2.0,  34.6911,2.0,    207.4,2.0,   207.9,2.0,   111.3,2.0,   32.11,2.0,    0.00,2.0,    2.22,2.0,   0.624,2.0,   0.327,2.0,   0.2646,2.0,  2256.9,2.0, 2360.78,2.0,7.5878,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.7694,3.0,20190418.0,559.0,-66.9994,30.0003,      25.01,     0.6289,2.0,      0.127,1.0,      0.063,1.0,      4.646,1.0
323,325020190403,       I06S,11.0,1.0,20.0,20.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   810.2,   0.7392,  34.6995,2.0,  34.6976,2.0,    205.3,2.0,   205.6,2.0,   109.3,2.0,   31.96,2.0,    0.00,2.0,    2.20,2.0,   0.569,2.0,   0.296,2.0,   0.2114,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.8248,3.0,20190418.0,601.0,-66.9994,30.0003,     -999.0,     0.7387,2.0,      0.133,1.0,      0.063,1.0,      4.644,1.0
324,325020190403,       I06S,11.0,1.0,21.0,21.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   708.3,   0.8524,  34.7046,2.0,  34.7021,2.0,    204.7,2.0,   204.3,2.0,   106.3,2.0,   31.80,2.0,    0.00,2.0,    2.19,2.0,   0.556,2.0,   0.295,2.0,   0.2349,2.0,  2257.0,2.0, 2354.62,2.0,7.5909,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     23.847,3.0,20190418.0,604.0,-66.9994,30.0003,      24.99,     0.8506,2.0,      0.131,1.0,      0.062,1.0,      4.645,1.0
325,325020190403,       I06S,11.0,1.0,22.0,22.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   607.6,   0.8640,  34.6984,2.0,  34.6970,2.0,    204.9,2.0,   205.1,2.0,   102.6,2.0,   31.70,2.0,    0.00,2.0,    2.18,2.0,   0.690,2.0,   0.373,2.0,   0.4062,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.0324,3.0,20190418.0,606.0,-66.9994,30.0003,     -999.0,     0.8619,2.0,      0.133,1.0,      0.063,1.0,      4.643,1.0
326,325020190403,       I06S,11.0,1.0,23.0,23.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   506.0,   0.9574,  34.6991,2.0,  34.6970,2.0,    203.1,2.0,   203.7,2.0,    99.5,2.0,   31.71,2.0,    0.00,2.0,    2.17,2.0,   0.727,2.0,   0.391,2.0,   0.2552,2.0,  2255.1,2.0, 2352.23,2.0,7.5877,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,      23.93,3.0,20190418.0,609.0,-66.9994,30.0003,      25.02,     0.9572,2.0,      0.142,1.0,      0.062,1.0,      4.642,1.0
327,325020190403,       I06S,11.0,1.0,24.0,24.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   455.1,   0.9767,  34.6961,2.0,  34.6935,2.0,    202.3,2.0,   203.1,2.0,    98.0,2.0,   31.75,2.0,    0.00,2.0,    2.17,2.0,   0.776,2.0,   0.417,2.0,   0.4058,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.0413,3.0,20190418.0,611.0,-66.9994,30.0003,     -999.0,     0.9793,2.0,      0.135,1.0,      0.062,1.0,      4.641,1.0
328,325020190403,       I06S,11.0,1.0,25.0,25.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   404.9,   1.0550,  34.6974,2.0,  34.6966,2.0,    202.3,2.0,   201.4,2.0,    96.7,2.0,   31.76,2.0,    0.00,2.0,    2.17,2.0,   0.761,2.0,   0.415,2.0,   0.3821,2.0,  2253.1,2.0, 2348.72,2.0,7.5844,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.2938,3.0,20190418.0,612.0,-66.9994,30.0003,      25.03,     1.0542,2.0,      0.138,1.0,      0.063,1.0,      4.642,1.0
329,325020190403,       I06S,11.0,1.0,26.0,26.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   353.3,   1.0475,  34.6894,2.0,  34.6872,2.0,    202.4,2.0,   201.7,2.0,    95.1,2.0,   31.58,2.0,    0.00,2.0,    2.17,2.0,   0.870,2.0,   0.473,2.0,   0.4852,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.2064,3.0,20190418.0,614.0,-66.9994,30.0003,     -999.0,     1.0472,2.0,      0.134,1.0,      0.063,1.0,      4.641,1.0
330,325020190403,       I06S,11.0,1.0,27.0,27.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   303.0,   1.0721,  34.6834,2.0,  34.6817,2.0,    200.4,2.0,   200.2,2.0,    93.4,2.0,   31.89,2.0,    0.00,2.0,    2.18,2.0,   0.932,2.0,   0.510,2.0,   0.5001,2.0,  2253.9,2.0, 2349.31,2.0,7.5775,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.6845,3.0,20190418.0,616.0,-66.9994,30.0003,      25.05,     1.0709,2.0,      0.136,1.0,      0.063,1.0,      4.638,1.0
331,325020190403,       I06S,11.0,1.0,28.0,28.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   252.3,   1.0401,  34.6717,2.0,  34.6703,2.0,    208.6,2.0,   200.4,2.0,    92.4,2.0,   32.22,2.0,    0.00,2.0,    2.19,2.0,   1.036,2.0,   0.561,2.0,   0.5151,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    25.2544,3.0,20190418.0,617.0,-66.9994,30.0003,     -999.0,     1.0380,2.0,      0.142,1.0,      0.065,1.0,      4.635,1.0
332,325020190403,       I06S,11.0,1.0,29.0,29.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   202.7,   0.7597,  34.6317,2.0,  34.6327,2.0,    214.8,2.0,   207.1,2.0,    89.3,2.0,   32.50,2.0,    0.00,2.0,    2.21,2.0,   1.485,2.0,   0.796,2.0,   0.7722,2.0,  2253.9,2.0, 2343.40,2.0,7.5674,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     25.599,3.0,20190418.0,619.0,-66.9994,30.0003,      25.01,     0.7718,2.0,      0.140,1.0,      0.064,1.0,      4.637,1.0
333,325020190403,       I06S,11.0,1.0,30.0,30.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   151.9,   0.5355,  34.5907,2.0,  34.5926,2.0,    222.2,2.0,   215.0,2.0,    85.3,2.0,   32.60,2.0,    0.01,2.0,    2.21,2.0,   1.903,2.0,   1.012,2.0,   0.9640,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    25.8246,3.0,20190418.0,621.0,-66.9994,30.0002,     -999.0,     0.5294,2.0,      0.149,1.0,      0.077,1.0,      4.630,1.0
334,325020190403,       I06S,11.0,1.0,31.0,31.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   126.0,   0.0636,  34.5319,2.0,  34.5307,2.0,    242.7,2.0,   234.3,2.0,    80.0,2.0,   32.09,2.0,    0.04,2.0,    2.18,2.0,   2.643,2.0,   1.392,2.0,   1.5461,2.0,  2244.2,2.0, 2337.77,2.0,7.5725,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.9958,3.0,20190418.0,622.0,-66.9994,30.0003,      25.02,     0.0632,2.0,      0.149,1.0,      0.091,1.0,      4.626,1.0
335,325020190403,       I06S,11.0,1.0,32.0,32.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,   101.2,  -0.6112,  34.4590,2.0,  34.4699,2.0,    261.6,2.0,   257.4,2.0,    74.4,2.0,   31.60,2.0,    0.04,2.0,    2.15,2.0,   3.397,2.0,   1.783,2.0,   2.0549,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.8838,3.0,20190418.0,623.0,-66.9994,30.0003,     -999.0,    -0.5550,2.0,      0.152,1.0,      0.099,1.0,      4.625,1.0
336,325020190403,       I06S,11.0,1.0,33.0,33.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,    75.4,  -0.7436,  34.4156,2.0,  34.4099,2.0,    263.7,2.0,   272.0,2.0,    70.2,2.0,   30.91,2.0,    0.14,2.0,    2.11,2.0,   3.822,2.0,   2.010,2.0,   2.2961,2.0,  2232.1,2.0, 2336.77,2.0,7.5897,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.5912,3.0,20190418.0,625.0,-66.9994,30.0003,      25.03,    -0.7667,3.0,      0.171,1.0,      0.152,1.0,      4.599,1.0
337,325020190403,       I06S,11.0,1.0,34.0,34.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,    50.4,  -1.1878,  34.0301,2.0,  34.0588,2.0,    332.0,2.0,   336.7,2.0,    51.0,2.0,   27.26,2.0,    0.17,2.0,    1.82,2.0,   5.796,2.0,   3.042,2.0,   3.6711,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    21.4729,3.0,20190418.0,626.0,-66.9994,30.0003,     -999.0,    -1.1834,2.0,      0.220,1.0,      0.280,1.0,      4.555,1.0
338,325020190403,       I06S,11.0,1.0,35.0,35.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,    25.4,  -1.2072,  34.0177,2.0,  34.0170,2.0,    348.3,3.0,   343.2,2.0,    49.3,2.0,   26.88,2.0,    0.18,2.0,    1.77,2.0,   6.072,2.0,   3.163,2.0,   3.9536,2.0,  -999.0,9.0, 2304.60,2.0,7.6584,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    20.2918,3.0,20190418.0,627.0,-66.9994,30.0003,      25.01,    -1.2068,2.0,      0.219,1.0,      0.266,1.0,      4.551,1.0
339,325020190403,       I06S,11.0,1.0,36.0,36.0,2.0,20190418.0,450.0,-66.9994,30.0003,     4184,     4.8,  -1.2095,  34.0172,2.0,  34.0156,2.0,    349.4,3.0,   344.2,2.0,    49.4,2.0,   26.90,2.0,    0.18,2.0,    1.79,2.0,   6.086,2.0,   3.186,2.0,   3.8849,2.0,  2187.4,2.0, 2305.87,2.0,7.6594,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    20.8418,3.0,20190418.0,628.0,-66.9994,30.0003,      25.06,    -1.2097,2.0,      0.219,1.0,      0.281,1.0,      4.552,1.0
340,325020190403,       I06S,12.0,1.0,1.0,1.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  4342.5,  -0.2877,  34.6520,2.0,  34.6529,2.0,    241.5,2.0,   241.3,2.0,   136.5,2.0,   32.43,2.0,    0.00,2.0,    2.24,2.0,   0.859,2.0,   0.441,2.0,   0.2717,2.0,  2255.2,2.0, 2351.74,2.0,7.5987,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    23.4903,3.0,20190418.0,1050.0,-66.4999,30.0011,      25.06,    -0.2880,2.0,      0.135,1.0,      0.061,1.0,      4.638,1.0
341,325020190403,       I06S,12.0,1.0,2.0,2.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  4251.1,  -0.2618,  34.6522,2.0,  34.6515,2.0,    242.2,2.0,   242.5,2.0,   128.8,2.0,   32.39,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1053.0,-66.4999,30.0011,     -999.0,    -0.2597,2.0,      0.124,1.0,      0.061,1.0,      4.643,1.0
342,325020190403,       I06S,12.0,1.0,3.0,3.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  4076.0,  -0.2296,  34.6532,2.0,  34.6517,2.0,    241.2,2.0,   241.7,2.0,   124.7,2.0,   32.26,2.0,    0.00,2.0,    2.23,2.0,   1.209,2.0,   0.637,2.0,   0.5099,2.0,  2253.3,6.0, 2351.27,2.0,7.5969,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    23.9549,3.0,20190418.0,1056.0,-66.4999,30.0011,      25.07,    -0.2281,2.0,      0.124,1.0,      0.062,1.0,      4.644,1.0
343,325020190403,       I06S,12.0,1.0,4.0,4.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  3767.1,  -0.2033,  34.6546,2.0,  34.6531,2.0,    240.1,2.0,   239.9,2.0,   122.7,2.0,   32.30,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1101.0,-66.4999,30.0011,     -999.0,    -0.2028,2.0,      0.125,1.0,      0.061,1.0,      4.644,1.0
344,325020190403,       I06S,12.0,1.0,5.0,5.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  3460.0,  -0.1815,  34.6559,2.0,  34.6556,2.0,    237.8,2.0,   237.8,2.0,   122.4,2.0,   32.33,2.0,    0.00,2.0,    2.23,2.0,   1.168,2.0,   0.618,2.0,   0.4583,2.0,  2252.6,2.0, 2351.74,2.0,7.5942,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    23.7676,3.0,20190418.0,1106.0,-66.4999,30.0012,      25.08,    -0.1810,2.0,      0.124,1.0,      0.059,1.0,      4.645,1.0
345,325020190403,       I06S,12.0,1.0,6.0,6.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  3153.3,  -0.1524,  34.6573,2.0,  34.6564,2.0,    234.6,2.0,   235.2,2.0,   122.5,2.0,   32.26,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190418.0,1111.0,-66.4999,30.0011,     -999.0,    -0.1516,2.0,      0.123,1.0,      0.062,1.0,      4.645,1.0
346,325020190403,       I06S,12.0,1.0,7.0,7.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  2881.1,  -0.1192,  34.6593,2.0,  34.6580,2.0,    233.8,2.0,   232.6,2.0,   122.7,2.0,   32.40,2.0,    0.00,2.0,    2.24,2.0,   1.084,2.0,   0.565,2.0,   0.4441,2.0,  2256.4,2.0, 2353.59,2.0,7.5923,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    24.2057,3.0,20190418.0,1115.0,-66.4999,30.0011,      25.09,    -0.1182,2.0,      0.123,1.0,      0.062,1.0,      4.646,1.0
347,325020190403,       I06S,12.0,1.0,8.0,8.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  2617.5,  -0.0788,  34.6617,2.0,  34.6611,2.0,    231.6,3.0,   230.1,2.0,   123.5,2.0,   32.43,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1120.0,-66.4999,30.0012,     -999.0,    -0.0795,2.0,      0.124,1.0,      0.061,1.0,      4.646,1.0
348,325020190403,       I06S,12.0,1.0,9.0,9.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  2371.1,  -0.0361,  34.6630,2.0,  34.6629,2.0,    226.1,3.0,   228.2,2.0,   122.8,2.0,   32.46,2.0,    0.00,2.0,    2.24,2.0,   0.956,2.0,   0.500,2.0,   0.4456,2.0,  2255.0,2.0, 2351.76,2.0,7.5901,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.4852,3.0,20190418.0,1124.0,-66.4999,30.0012,      25.09,    -0.0351,2.0,      0.124,1.0,      0.060,1.0,      4.646,1.0
349,325020190403,       I06S,12.0,1.0,10.0,10.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  2115.2,   0.0233,  34.6663,2.0,  34.6646,2.0,    223.7,2.0,   224.7,2.0,   123.2,2.0,   32.57,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1128.0,-66.4999,30.0011,     -999.0,     0.0255,2.0,      0.125,1.0,      0.063,1.0,      4.646,1.0
350,325020190403,       I06S,12.0,1.0,11.0,11.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1891.7,   0.1000,  34.6701,2.0,  34.6690,2.0,    221.1,2.0,   221.0,2.0,   123.2,2.0,   32.53,2.0,    0.00,2.0,    2.25,2.0,   0.749,2.0,   0.388,2.0,   0.3092,2.0,  2257.9,2.0, 2354.47,2.0,7.5872,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    24.4721,3.0,20190418.0,1132.0,-66.4999,30.0011,      25.09,     0.1030,2.0,      0.125,1.0,      0.062,1.0,      4.647,1.0
351,325020190403,       I06S,12.0,1.0,12.0,12.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1688.1,   0.1666,  34.6728,2.0,  34.6717,2.0,    218.0,2.0,   218.6,2.0,   122.5,2.0,   32.59,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190418.0,1135.0,-66.4999,30.0012,     -999.0,     0.1702,2.0,      0.126,1.0,      0.060,1.0,      4.646,1.0
352,325020190403,       I06S,12.0,1.0,13.0,13.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1554.4,   0.2255,  34.6751,2.0,  34.6739,2.0,    216.3,2.0,   216.3,2.0,   121.2,2.0,   32.67,2.0,    0.00,2.0,    2.25,2.0,   0.685,2.0,   0.360,2.0,   0.3171,2.0,  2260.1,2.0, 2353.39,2.0,7.5857,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     24.888,3.0,20190418.0,1137.0,-66.4999,30.0011,      25.09,     0.2297,2.0,      0.125,1.0,      0.061,1.0,      4.647,1.0
353,325020190403,       I06S,12.0,1.0,14.0,14.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1440.0,   0.2761,  34.6775,2.0,  34.6764,2.0,    215.6,2.0,   215.2,2.0,   120.4,2.0,   32.58,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1139.0,-66.4999,30.0011,     -999.0,     0.2778,2.0,      0.125,1.0,      0.061,1.0,      4.646,1.0
354,325020190403,       I06S,12.0,1.0,15.0,15.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1351.5,   0.3139,  34.6787,2.0,  34.6778,2.0,    214.4,2.0,   213.6,2.0,   119.2,2.0,   32.60,2.0,    0.00,2.0,    2.25,2.0,   0.672,2.0,   0.349,2.0,   0.2752,2.0,  2260.2,2.0, 2354.11,2.0,7.5848,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,    24.7938,3.0,20190418.0,1141.0,-66.4999,30.0011,      25.09,     0.3173,2.0,      0.126,1.0,      0.062,1.0,      4.646,1.0
355,325020190403,       I06S,12.0,1.0,16.0,16.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1249.6,   0.3598,  34.6797,2.0,  34.6797,2.0,    212.2,2.0,   212.7,2.0,   117.7,2.0,   32.60,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1142.0,-66.4999,30.0011,     -999.0,     0.3662,2.0,      0.125,1.0,      0.062,1.0,      4.646,1.0
356,325020190403,       I06S,12.0,1.0,17.0,17.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1145.7,   0.4340,  34.6832,2.0,  34.6829,2.0,    211.2,2.0,   210.5,2.0,   116.3,2.0,   32.58,2.0,    0.00,2.0,    2.25,2.0,   0.661,2.0,   0.334,2.0,   0.2457,2.0,  2258.2,2.0, 2355.29,2.0,7.5849,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    25.1596,3.0,20190418.0,1144.0,-66.4999,30.0011,      25.08,     0.4350,2.0,      0.126,1.0,      0.062,1.0,      4.646,1.0
357,325020190403,       I06S,12.0,1.0,18.0,18.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,  1046.5,   0.5006,  34.6859,2.0,  34.6850,2.0,    210.2,2.0,   209.4,2.0,   114.6,2.0,   32.42,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.0,9.0,     -999.0,9.0,20190418.0,1146.0,-66.4999,30.0011,     -999.0,     0.5057,2.0,      0.127,1.0,      0.063,1.0,      4.646,1.0
358,325020190403,       I06S,12.0,1.0,19.0,19.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,   944.9,   0.5757,  34.6890,2.0,  34.6935,3.0,    209.1,2.0,   208.6,2.0,   112.1,2.0,   32.34,2.0,    0.00,2.0,    2.23,2.0,   0.666,2.0,   0.350,2.0,   0.3093,2.0,  2258.0,2.0, 2356.30,2.0,7.5868,2.0, -999.00,9.0,  -999.0,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,    25.1755,3.0,20190418.0,1147.0,-66.4999,30.0011,      25.07,     0.5791,2.0,      0.127,1.0,      0.060,1.0,      4.646,1.0
359,325020190403,       I06S,12.0,1.0,20.0,20.0,2.0,20190418.0,1050.0,-66.4999,30.0011,     4366,   844.4,   0.6443,  34.6903,2.0,  34.6896,2.0,    208.0,2.0,   208.0,2.0,   109.6,2.0,   32.19,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0, -999.00,1.0, -999.00,1.0, -999.00,1.0,-999.0,1.0,     -999.0,9.0,20190418.0,1149.0,-66.4999,30.0011,     -999.0,     0.6520,2.0,      0.128,1.0,      0.062,1.0,      4.646,1.0
