,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA
234,33RO20100308,      A13.5,10.0,1.0,5.0,11704.0,2.0,20100316.0,1912.0,-49.4993,0.6255,       3892,  2750.2,   1.2004,  34.7306,2.0,  34.7283,2.0, 207.5000,2.0,   207.1,2.0,  104.22,2.0,   30.91,2.0,    0.00,2.0,    2.13,2.0,   0.238,2.0,   0.112,2.0,   0.0000,2.0,  2251.7,2.0,  2354.5,2.0,   1040.4,2.0,    20.00,7.6177,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.1999,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.389,3.0, -999.00,9.0, -999.00,9.0, 2750.20,   1.0128
235,33RO20100308,      A13.5,10.0,1.0,4.0,11030.0,2.0,20100316.0,1912.0,-49.4993,0.6255,       3892,  2950.3,   1.0433,  34.7177,2.0,  34.7156,2.0, 208.6000,2.0,   207.5,2.0,  109.22,2.0,   31.33,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2254.9,2.0,  2355.8,2.0,   -999.0,9.0,  -999.00,7.6108,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.0433,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0, -999.00,9.0, 2950.30,   0.8409
236,33RO20100308,      A13.5,10.0,1.0,3.0,11703.0,2.0,20100316.0,1912.0,-49.4993,0.6255,       3892,  3251.9,   0.7827,  34.7009,2.0,  34.7001,2.0, 210.8000,2.0,   210.2,2.0,  116.86,6.0,   31.95,6.0,    0.00,6.0,    2.21,6.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  2258.3,2.0,  2359.5,2.0,   1077.8,2.0,    20.00,7.6038,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.7825,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0, -999.00,9.0, 3251.90,   0.5584
237,33RO20100308,      A13.5,10.0,1.0,2.0,11702.0,2.0,20100316.0,1912.0,-49.4993,0.6255,       3892,  3600.0,   0.6141,  34.6909,2.0,  34.6888,2.0, 212.7000,2.0,   213.0,2.0,  122.82,6.0,   32.29,6.0,    0.00,6.0,    2.24,6.0,   0.414,2.0,   0.191,2.0,   0.0670,2.0,  2259.6,2.0,  2357.0,2.0,   -999.0,9.0,  -999.00,7.5993,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.6136,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.640,3.0, -999.00,9.0, -999.00,9.0, 3600.00,   0.3606
238,33RO20100308,      A13.5,10.0,1.0,1.0,11701.0,2.0,20100316.0,1912.0,-49.4993,0.6255,       3892,  3945.7,   0.5932,  34.6880,2.0,  34.6873,2.0, 214.4000,2.0,   213.1,2.0,  124.57,6.0,   32.38,6.0,    0.00,6.0,    2.25,6.0,   0.435,6.0,   0.201,6.0,   0.0000,2.0,  2262.4,6.0,  2360.3,6.0,   -999.0,9.0,  -999.00,7.6016,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.5925,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.655,3.0, -999.00,9.0, -999.00,9.0, 3945.70,   0.3055
239,33RO20100308,      A13.5,11.0,1.0,24.0,11714.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,     5.1,   5.6885,  33.7987,2.0,  33.8041,2.0, 307.2000,2.0,   307.0,2.0,    3.79,2.0,   19.92,2.0,    0.25,2.0,    1.43,2.0,   4.590,2.0,   2.548,2.0,   2.1160,2.0,  2116.5,6.0,  2275.3,6.0,    667.3,2.0,    20.00,7.7794,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   5.6879,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   6.316,3.0,   45.45,2.0,   25.06,2.0,    5.10,   5.6881
240,33RO20100308,      A13.5,11.0,1.0,23.0,11713.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,    84.5,   5.5651,  33.8064,2.0,  33.8088,2.0, 305.2000,2.0,   305.1,2.0,    3.94,2.0,   20.04,2.0,    0.27,2.0,    1.47,2.0,   4.640,2.0,   2.564,2.0,   2.2560,2.0,  2118.9,2.0,  2274.7,2.0,    677.7,6.0,    20.00,7.7751,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   5.5750,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   6.366,3.0,   43.24,2.0,   25.58,2.0,   84.50,   5.5583
241,33RO20100308,      A13.5,11.0,1.0,22.0,11712.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   135.1,   3.5999,  33.9737,2.0,  33.9749,2.0, 296.7000,2.0,   297.4,2.0,   12.36,6.0,   25.57,6.0,    0.03,6.0,    1.76,6.0,   4.928,6.0,   2.690,6.0,   2.1800,6.0,  2146.7,2.0,  2270.2,2.0,    820.2,2.0,    20.00,7.6998,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   3.5998,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   6.355,3.0,   42.48,2.0,   29.18,2.0,  135.10,   3.5911
242,33RO20100308,      A13.5,11.0,1.0,21.0,11010.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   179.6,   3.2399,  34.0602,2.0,  34.0671,2.0, 280.1000,2.0,   276.3,2.0,   17.67,2.0,   27.96,2.0,    0.01,2.0,    1.92,2.0,   4.499,2.0,   2.423,2.0,   1.7280,2.0,  2162.8,2.0,  2280.1,2.0,    892.8,2.0,    20.00,7.6655,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   3.2399,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   5.585,3.0,   41.81,2.0,   32.05,2.0,  179.60,   3.2287
243,33RO20100308,      A13.5,11.0,1.0,20.0,11715.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   249.2,   2.9364,  34.1347,2.0,  34.1363,2.0, 258.2000,2.0,   257.3,2.0,   25.29,2.0,   30.11,2.0,    0.01,2.0,    2.07,2.0,   3.998,2.0,   2.082,2.0,   1.3670,2.0,  2180.9,2.0,  2285.7,2.0,    968.3,2.0,    20.00,7.6353,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.9372,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   4.870,3.0,   40.46,2.0,   33.32,2.0,  249.20,   2.9213
244,33RO20100308,      A13.5,11.0,1.0,19.0,11007.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   300.3,   2.6535,  34.1490,2.0,  34.1509,2.0, 251.6000,2.0,   251.3,2.0,   29.36,6.0,   30.92,6.0,    0.01,6.0,    2.12,6.0,   3.835,2.0,   1.998,2.0,   1.3320,2.0,  2188.3,2.0,  2287.8,2.0,    998.6,2.0,    20.00,7.6222,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.6530,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   4.653,3.0,   39.31,2.0,   33.56,2.0,  300.30,   2.6358
245,33RO20100308,      A13.5,11.0,1.0,18.0,11710.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   399.8,   2.5470,  34.2377,2.0,  34.2377,2.0, 228.9000,2.0,   227.3,6.0,   39.69,6.0,   32.42,6.0,    0.00,6.0,    2.24,6.0,   3.050,2.0,   1.531,2.0,   0.8720,2.0,  2206.8,2.0,  2298.9,2.0,   1085.6,2.0,    20.00,7.5957,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5465,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   3.814,3.0,   39.53,2.0,   34.23,2.0,  399.80,   2.5234
246,33RO20100308,      A13.5,11.0,1.0,17.0,11025.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   500.8,   2.5937,  34.3218,2.0,  34.3217,2.0, 205.3000,2.0,   205.4,2.0,   48.99,6.0,   33.68,6.0,    0.01,6.0,    2.32,6.0,   2.274,2.0,   1.112,2.0,   0.5400,2.0,  2222.8,2.0,  2308.3,2.0,   1152.0,2.0,    20.00,7.5731,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5931,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   3.028,3.0,   39.25,2.0,   35.18,2.0,  500.80,   2.5635
247,33RO20100308,      A13.5,11.0,1.0,16.0,11709.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   600.3,   2.5887,  34.4041,2.0,  34.4038,2.0, 188.3000,2.0,   188.9,2.0,   57.39,2.0,   34.22,2.0,    0.00,2.0,    2.36,2.0,   1.548,2.0,   0.760,2.0,   0.2860,2.0,  2235.3,2.0,  2314.2,2.0,   1187.1,2.0,    20.00,7.5593,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5882,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   2.037,3.0,   39.38,2.0,   35.98,2.0,  600.30,   2.5519
248,33RO20100308,      A13.5,11.0,1.0,15.0,11006.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   700.2,   2.4881,  34.4708,2.0,  34.4709,2.0, 178.2000,2.0,   178.8,2.0,   64.75,2.0,   34.59,2.0,    0.00,2.0,    2.38,2.0,   1.132,2.0,   0.551,2.0,   0.3030,2.0,  2244.8,2.0,  2322.7,2.0,   1218.1,2.0,    20.00,7.5505,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4878,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   1.568,3.0,   39.45,2.0,   36.32,2.0,  700.20,   2.4451
249,33RO20100308,      A13.5,11.0,1.0,14.0,11708.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   800.5,   2.4856,  34.5209,2.0,  34.5239,2.0, 174.4000,2.0,   175.2,2.0,   68.21,2.0,   34.38,2.0,    0.00,2.0,    2.37,2.0,   0.830,2.0,   0.408,2.0,   0.1520,2.0,  2249.1,2.0,  2327.2,2.0,   1213.3,2.0,    20.00,7.5522,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4851,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   1.213,3.0,   38.80,2.0,   36.46,2.0,  800.50,   2.4357
250,33RO20100308,      A13.5,11.0,1.0,13.0,11031.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,   899.9,   2.4961,  34.5752,2.0,  34.5771,2.0, 173.9000,2.0,   174.2,2.0,   70.43,2.0,   33.64,2.0,    0.00,2.0,    2.32,2.0,   0.577,2.0,   0.275,2.0,   0.1690,2.0,  2249.8,2.0,  2334.3,2.0,   1185.4,2.0,    20.00,7.5615,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4959,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.901,3.0,   39.34,2.0,   35.28,2.0,  899.90,   2.4392
251,33RO20100308,      A13.5,11.0,1.0,12.0,11027.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  1100.1,   2.4251,  34.6555,2.0,  34.6564,2.0, 175.9000,4.0,   196.8,4.0,   74.54,2.0,   32.56,2.0,    0.00,2.0,    2.24,2.0,   0.356,2.0,   0.171,2.0,   0.1080,2.0,  2249.2,2.0,  2339.2,2.0,   1146.9,2.0,    20.00,7.5769,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4243,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.591,3.0,   38.83,2.0,   34.32,2.0, 1100.10,   2.3542
252,33RO20100308,      A13.5,11.0,1.0,11.0,11707.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  1300.0,   2.4061,  34.7163,2.0,  34.7155,2.0, 184.8000,2.0,   185.6,2.0,   74.15,2.0,   30.94,2.0,    0.00,2.0,    2.12,2.0,   0.235,2.0,   0.113,2.0,   0.0000,2.0,  2244.4,2.0,  2340.1,2.0,   1087.1,2.0,    20.00,7.6,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4055,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.442,3.0,   39.49,2.0,   33.00,2.0, 1300.00,   2.3203
253,33RO20100308,      A13.5,11.0,1.0,10.0,11003.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  1499.3,   2.3222,  34.7529,2.0,  34.7533,2.0, 192.5000,2.0,   193.2,2.0,   74.23,2.0,   29.84,2.0,    0.00,2.0,    2.05,2.0,   0.170,2.0,   0.082,2.0,   0.0000,2.0,  2240.6,2.0,  2341.7,2.0,   1039.4,2.0,    20.00,7.6167,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.3217,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.342,3.0,   38.67,2.0,   31.44,2.0, 1499.30,   2.2218
254,33RO20100308,      A13.5,11.0,1.0,9.0,11706.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  1799.5,   2.0978,  34.7688,2.0,  34.7689,2.0, 199.9000,2.0,   199.6,2.0,   78.27,2.0,   29.34,2.0,    0.00,2.0,    2.01,2.0,-999.000,5.0,-999.000,5.0,-999.0000,5.0,  2238.3,2.0,  2347.0,2.0,   1018.5,2.0,    20.00,7.6274,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.0974,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,5.0,   38.90,2.0,   31.38,2.0, 1799.50,   1.9761
255,33RO20100308,      A13.5,11.0,1.0,8.0,11033.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  2099.3,   1.8315,  34.7676,2.0,  34.7673,2.0, 204.8000,2.0,   204.5,2.0,   84.52,2.0,   29.36,2.0,    0.00,2.0,    2.02,2.0,   0.134,2.0,   0.065,2.0,   0.0000,2.0,  2239.9,2.0,  2349.4,2.0,   1002.3,2.0,    20.00,7.6323,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.8312,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.262,3.0,   38.54,2.0,   31.08,2.0, 2099.30,   1.6888
256,33RO20100308,      A13.5,11.0,1.0,7.0,11705.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  2399.7,   1.5066,  34.7487,2.0,  34.7488,2.0, 205.0000,2.0,   205.8,2.0,   94.94,2.0,   30.17,2.0,    0.00,2.0,    2.08,2.0,   0.175,2.0,   0.082,2.0,   0.0000,2.0,  2247.1,2.0,  2352.7,2.0,   1019.3,2.0,    20.00,7.6242,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.5065,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.305,3.0,   38.66,2.0,   31.47,2.0, 2399.70,   1.3439
257,33RO20100308,      A13.5,11.0,1.0,6.0,11029.0,4.0,20100317.0,101.0,-48.9998,0.6928,       3904,  2700.2,   1.2265,  34.7289,4.0,  34.7723,4.0, 205.7000,2.0,   204.1,2.0,   80.94,4.0,   29.12,4.0,    0.00,4.0,    2.00,4.0,   0.128,3.0,   0.062,3.0,   0.0000,2.0,  2237.7,4.0,  2347.2,4.0,    994.8,4.0,    20.00,7.6338,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   1.2265,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.262,3.0,   39.85,2.0,   30.40,2.0, 2700.20,   1.0428
258,33RO20100308,      A13.5,11.0,1.0,5.0,11704.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  2999.3,   0.9235,  34.7071,2.0,  34.7062,2.0, 207.4000,2.0,   206.3,2.0,  112.80,2.0,   31.88,2.0,    0.00,2.0,    2.20,2.0,   0.341,3.0,   0.164,3.0,   0.0000,2.0,  2257.3,2.0,  2358.1,2.0,   1075.4,6.0,    20.00,7.6038,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.9231,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.525,3.0,   40.06,2.0,   33.27,2.0, 2999.30,   0.7193
259,33RO20100308,      A13.5,11.0,1.0,4.0,11030.0,9.0,20100317.0,101.0,-48.9998,0.6928,       3904,  3300.7,   0.7133,  34.6965,2.0,-999.0000,9.0, 210.3000,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   -999.0,9.0,  -999.00,-999.0,9.0,  -999.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.7127,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0, -999.00,9.0, 3300.70,   0.4860
260,33RO20100308,      A13.5,11.0,1.0,3.0,11703.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  3601.0,   0.6240,  34.6919,2.0,  34.6921,2.0, 212.2000,2.0,   212.0,2.0,  123.71,6.0,   32.40,6.0,    0.00,6.0,    2.24,6.0,   0.381,6.0,   0.178,6.0,   0.0280,6.0,  2259.8,2.0,  2357.5,2.0,   1081.6,2.0,    20.00,7.6007,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.6234,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.602,3.0,   39.21,2.0,   33.90,2.0, 3601.00,   0.3701
261,33RO20100308,      A13.5,11.0,1.0,2.0,11702.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  3749.5,   0.5863,  34.6890,2.0,  34.6893,2.0, 212.5000,4.0,   206.4,4.0,  125.58,6.0,   32.50,6.0,    0.01,6.0,    2.25,6.0,   0.403,2.0,   0.191,2.0,   0.0000,2.0,  2260.5,2.0,  2357.3,2.0,   1089.5,2.0,    20.00,7.5997,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.5856,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.629,3.0,   39.25,2.0,   33.77,2.0, 3749.50,   0.3187
262,33RO20100308,      A13.5,11.0,1.0,1.0,11701.0,2.0,20100317.0,101.0,-48.9998,0.6928,       3904,  3937.6,   0.5580,  34.6862,2.0,  34.6902,2.0, 214.1000,2.0,   214.3,2.0,  125.88,6.0,   32.57,6.0,    0.01,6.0,    2.25,6.0,   0.435,2.0,   0.201,2.0,   0.0500,2.0,  2261.1,6.0,  2360.0,6.0,   1086.2,2.0,    20.00,7.5996,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   0.5569,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   0.679,3.0,   39.39,2.0,   33.87,2.0, 3937.60,   0.2722
263,33RO20100308,      A13.5,12.0,1.0,24.0,11714.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,     5.3,   6.2410,  33.7982,2.0,  33.7997,2.0, 303.6000,2.0,   302.5,2.0,    3.23,2.0,   19.36,2.0,    0.25,2.0,    1.41,2.0,   4.438,2.0,   2.494,2.0,   2.1200,2.0,  2110.0,6.0,  2271.0,6.0,    656.2,2.0,    20.00,7.789,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   6.2404,2.0,    1.81,2.0,   -47.5,2.0,     2.6,  -0.003,4.0, -999.00,9.0, -999.00,9.0,    5.30,   6.2406
264,33RO20100308,      A13.5,12.0,1.0,23.0,11713.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,    74.4,   5.9093,  33.8223,2.0,  33.8248,2.0, 299.2000,2.0,   299.6,2.0,    4.07,2.0,   19.82,2.0,    0.29,2.0,    1.47,2.0,   4.519,2.0,   2.527,2.0,   2.2160,2.0,  2114.3,2.0,  2273.6,2.0,    669.5,6.0,    20.00,7.7775,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   5.9558,2.0,    1.76,2.0,   -40.7,2.0,     3.4,   5.478,3.0, -999.00,9.0, -999.00,9.0,   74.40,   5.9032
265,33RO20100308,      A13.5,12.0,1.0,22.0,11712.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   100.3,   4.4818,  33.8998,2.0,  33.9000,2.0, 296.1000,2.0,   296.9,2.0,    9.63,2.0,   23.69,2.0,    0.23,2.0,    1.67,2.0,   4.823,6.0,   2.671,6.0,   2.2400,6.0,  2135.1,2.0,  2270.3,2.0,    767.3,2.0,    20.00,7.7246,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   4.4885,2.0,    1.50,2.0,   -35.5,2.0,     2.9,   6.181,3.0, -999.00,9.0, -999.00,9.0,  100.30,   4.4746
266,33RO20100308,      A13.5,12.0,1.0,21.0,11010.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   150.5,   3.2545,  33.9749,2.0,  33.9725,2.0, 296.2000,2.0,   295.2,2.0,   15.96,2.0,   26.49,2.0,    0.02,2.0,    1.83,2.0,   4.889,2.0,   2.668,2.0,   2.0700,2.0,  2152.5,2.0,  2275.0,2.0,    849.3,2.0,    20.00,7.6881,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   3.2543,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   6.085,3.0, -999.00,9.0, -999.00,9.0,  150.50,   3.2451
267,33RO20100308,      A13.5,12.0,1.0,20.0,11715.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   199.2,   2.9423,  34.0411,2.0,  34.0447,2.0, 278.9000,2.0,   279.1,6.0,   20.51,2.0,   28.36,2.0,    0.01,2.0,    1.95,2.0,   4.543,2.0,   2.461,2.0,   1.7440,2.0,  2164.9,2.0,  2279.9,2.0,    904.5,2.0,    20.00,7.6617,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.9438,2.0,    1.14,2.0,   -46.9,2.0,     2.7,   0.003,4.0, -999.00,9.0, -999.00,9.0,  199.20,   2.9303
268,33RO20100308,      A13.5,12.0,1.0,19.0,11007.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   250.5,   2.7842,  34.1044,2.0,  34.1046,2.0, 263.2000,2.0,   263.0,2.0,   25.82,2.0,   29.98,2.0,    0.01,2.0,    2.06,2.0,   4.191,2.0,   2.215,2.0,   1.5070,2.0,  2177.8,2.0,  2283.4,2.0,    960.3,2.0,    20.00,7.6373,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.7840,2.0,    1.03,2.0,   -51.0,2.0,     3.1,   4.947,3.0, -999.00,9.0, -999.00,9.0,  250.50,   2.7693
269,33RO20100308,      A13.5,12.0,1.0,18.0,11710.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   350.5,   2.5344,  34.1937,2.0,  34.1969,2.0, 237.1000,2.0,   239.2,2.0,   36.65,2.0,   31.91,2.0,    0.01,2.0,    2.19,2.0,   3.418,2.0,   1.763,2.0,   1.0410,2.0,  2197.3,2.0,  2292.4,2.0,   1045.0,2.0,    20.00,7.6069,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5330,2.0,    0.88,2.0,   -63.2,2.0,     3.3,  -0.006,4.0, -999.00,9.0, -999.00,9.0,  350.50,   2.5139
270,33RO20100308,      A13.5,12.0,1.0,17.0,11025.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   450.3,   2.5407,  34.2726,2.0,  34.2748,2.0, 217.3000,2.0,   217.5,2.0,   45.58,2.0,   33.14,2.0,    0.01,2.0,    2.28,2.0,   2.727,2.0,   1.360,2.0,   0.7110,2.0,  2213.3,2.0,  2301.6,2.0,   1114.7,2.0,    20.00,7.5841,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5401,2.0,    0.82,2.0,   -94.1,2.0,     2.6,   3.361,3.0, -999.00,9.0, -999.00,9.0,  450.30,   2.5139
271,33RO20100308,      A13.5,12.0,1.0,16.0,11709.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   548.9,   2.5631,  34.3493,2.0,  34.3517,2.0, 199.6000,2.0,   199.1,2.0,   53.95,2.0,   34.02,2.0,    0.00,2.0,    2.34,2.0,   2.029,2.0,   0.998,2.0,   0.4410,2.0,  2227.4,2.0,  2308.2,2.0,   1164.8,2.0,    20.00,7.5669,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5624,2.0,    0.71,2.0,  -114.0,2.0,     2.6,   2.490,3.0, -999.00,9.0, -999.00,9.0,  548.90,   2.5298
272,33RO20100308,      A13.5,12.0,1.0,15.0,11006.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   649.8,   2.5574,  34.4370,2.0,  34.4401,2.0, 183.4000,2.0,   183.4,2.0,   62.79,2.0,   34.45,2.0,    0.00,2.0,    2.38,2.0,   1.310,2.0,   0.639,2.0,   0.2780,2.0,  2239.7,2.0,  2321.1,2.0,   1200.8,2.0,    20.00,7.5552,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5570,2.0,    0.63,2.0,  -129.1,2.0,     2.6,   1.760,3.0, -999.00,9.0, -999.00,9.0,  649.80,   2.5174
273,33RO20100308,      A13.5,12.0,1.0,14.0,11708.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   750.4,   2.5362,  34.4946,2.0,  34.4969,2.0, 177.7000,2.0,   177.3,2.0,   67.59,2.0,   34.40,2.0,    0.00,2.0,    2.38,2.0,   0.951,2.0,   0.466,2.0,   0.2040,2.0,  2245.5,2.0,  2325.1,2.0,   1205.8,6.0,    20.00,7.5552,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.5355,2.0,    0.62,2.0,  -131.7,2.0,     2.5,   1.352,3.0, -999.00,9.0, -999.00,9.0,  750.40,   2.4895
274,33RO20100308,      A13.5,12.0,1.0,13.0,11031.0,2.0,20100317.0,705.0,-48.5007,0.7618,       4071,   849.7,   2.4791,  34.5472,2.0,  34.5469,2.0, 174.2000,2.0,   184.0,4.0,   71.67,2.0,   34.20,2.0,    0.00,2.0,    2.37,2.0,   0.711,2.0,   0.352,2.0,   0.1880,2.0,  2249.9,2.0,  2332.3,2.0,   1207.3,2.0,    20.00,7.5549,2.0,    25.00,-999.000,9.0,-999.0000,9.0, -999.00,9.0,   2.4790,2.0,    0.52,2.0,  -131.9,2.0,     2.9,   1.078,3.0, -999.00,9.0, -999.00,9.0,  849.70,   2.4258
