,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,THETA
582,  09AR20110104,  SR03,31.0,1.0,18.0,18.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    401.8,   2.5147,  34.3001,2.0,  34.3013,2.0,    213.1,2.0,    211.8,2.0,    48.50,2.0,    32.99,2.0,     2.28,2.0,   2.4910
583,  09AR20110104,  SR03,31.0,1.0,17.0,17.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    499.7,   2.5345,  34.3883,2.0,  34.3878,2.0,    192.5,2.0,    193.3,2.0,    57.10,2.0,    33.61,2.0,     2.32,2.0,   2.5045
584,  09AR20110104,  SR03,31.0,1.0,16.0,16.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    600.5,   2.5116,  34.4699,2.0,  34.4704,2.0,    181.3,2.0,    181.1,2.0,    64.30,2.0,    33.92,2.0,     2.33,2.0,   2.4751
585,  09AR20110104,  SR03,31.0,1.0,15.0,15.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    699.8,   2.4675,  34.5277,2.0,  34.5284,2.0,    176.4,2.0,    175.7,2.0,    69.10,2.0,    33.74,2.0,     2.35,2.0,   2.4246
586,  09AR20110104,  SR03,31.0,1.0,14.0,14.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    800.4,   2.4186,  34.5790,2.0,  34.5800,2.0,    174.8,2.0,    174.2,2.0,    72.50,2.0,    33.24,2.0,     2.31,2.0,   2.3691
587,  09AR20110104,  SR03,31.0,1.0,13.0,13.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,    999.4,   2.3401,  34.6583,2.0,  34.6586,2.0,    177.1,2.0,    177.8,2.0,    76.60,2.0,    32.28,2.0,     2.22,2.0,   2.2772
588,  09AR20110104,  SR03,31.0,1.0,12.0,12.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   1200.0,   2.2222,  34.7046,2.0,  34.7039,2.0,    183.6,2.0,    183.8,2.0,    78.10,2.0,    31.01,2.0,     2.14,2.0,   2.1457
589,  09AR20110104,  SR03,31.0,1.0,11.0,11.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   1398.9,   2.0978,  34.7333,2.0,  34.7323,2.0,    189.7,2.0,    189.3,2.0,  -999.00,9.0,    30.08,2.0,     2.09,2.0,   2.0077
590,  09AR20110104,  SR03,31.0,1.0,10.0,10.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   1599.7,   1.9612,  34.7452,2.0,  34.7447,2.0,    194.2,2.0,    193.9,2.0,    84.60,2.0,    29.78,2.0,     2.06,2.0,   1.8573
591,  09AR20110104,  SR03,31.0,1.0,9.0,9.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   1799.6,   1.7977,  34.7481,2.0,  34.7476,2.0,    197.2,2.0,    197.1,2.0,    89.50,2.0,    29.77,2.0,     2.06,2.0,   1.6802
592,  09AR20110104,  SR03,31.0,1.0,8.0,8.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   1998.6,   1.6202,  34.7456,2.0,  34.7451,2.0,    200.2,2.0,    200.0,2.0,    95.00,2.0,    30.06,2.0,     2.07,2.0,   1.4893
593,  09AR20110104,  SR03,31.0,1.0,7.0,7.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   2300.0,   1.3356,  34.7347,2.0,  34.7345,2.0,    203.4,2.0,    203.2,2.0,   103.90,2.0,    30.37,2.0,     2.10,2.0,   1.1844
594,  09AR20110104,  SR03,31.0,1.0,6.0,6.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   2600.3,   1.0771,  34.7222,2.0,  34.7209,2.0,    206.5,2.0,    206.4,2.0,   112.40,2.0,    30.97,2.0,     2.15,2.0,   0.9052
595,  09AR20110104,  SR03,31.0,1.0,5.0,5.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   2900.2,   0.8234,  34.7095,2.0,  34.7082,2.0,    210.2,2.0,    210.1,2.0,   120.10,2.0,    31.59,2.0,     2.20,2.0,   0.6304
596,  09AR20110104,  SR03,31.0,1.0,4.0,4.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   3199.2,   0.6287,  34.6999,2.0,  34.6983,2.0,    214.0,2.0,    213.9,2.0,   125.60,2.0,    31.43,2.0,     2.23,2.0,   0.4129
597,  09AR20110104,  SR03,31.0,1.0,3.0,3.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   3497.4,   0.5593,  34.6961,2.0,  34.6940,2.0,    215.6,2.0,    215.6,2.0,   129.50,2.0,    31.58,2.0,     2.20,2.0,   0.3171
598,  09AR20110104,  SR03,31.0,1.0,2.0,102.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   3801.8,   0.5420,  34.6940,2.0,  34.6929,2.0,    216.0,2.0,    216.6,2.0,  -999.00,9.0,    31.58,2.0,     2.21,2.0,   0.2703
599,  09AR20110104,  SR03,31.0,1.0,1.0,1.0,2.0,20110112.0,1259.0,-55.4925,140.743, 3922,   3985.8,   0.4862,  34.6909,2.0,  34.6876,2.0,    217.6,2.0,    217.9,2.0,   132.80,2.0,    31.58,2.0,     2.22,2.0,   0.1974
600,  09AR20110104,  SR03,32.0,1.0,24.0,24.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,      7.8,   4.4327,  33.8488,2.0,  33.8501,2.0,    319.2,2.0,    319.9,2.0,     1.80,2.0,    23.53,2.0,     1.59,2.0,   4.4322
601,  09AR20110104,  SR03,32.0,1.0,23.0,23.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,     45.8,   4.4124,  33.8497,2.0,  33.8505,2.0,    318.6,2.0,    319.5,2.0,     1.80,2.0,    23.55,2.0,     1.58,2.0,   4.4092
602,  09AR20110104,  SR03,32.0,1.0,22.0,22.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,     89.0,   4.1156,  33.8530,2.0,  33.8545,2.0,    318.6,2.0,    317.8,2.0,     3.30,2.0,    23.83,2.0,     1.65,2.0,   4.1095
603,  09AR20110104,  SR03,32.0,1.0,21.0,21.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    149.0,   2.3705,  33.8845,2.0,  33.8862,2.0,    322.2,2.0,    320.1,2.0,    13.20,2.0,    26.21,2.0,     1.85,2.0,   2.3623
604,  09AR20110104,  SR03,32.0,1.0,20.0,20.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    198.9,   2.1508,  33.9370,2.0,  33.9362,2.0,    307.8,2.0,    309.8,2.0,    17.40,2.0,    27.64,2.0,     1.91,2.0,   2.1401
605,  09AR20110104,  SR03,32.0,1.0,19.0,19.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    299.8,   2.6066,  34.1717,2.0,  34.1707,2.0,    245.9,2.0,    246.2,2.0,    34.80,2.0,    31.31,2.0,     2.15,2.0,   2.5890
606,  09AR20110104,  SR03,32.0,1.0,18.0,18.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    399.3,   2.5529,  34.2762,2.0,  34.2778,2.0,    219.8,2.0,    218.0,2.0,    45.80,2.0,    32.94,2.0,     2.27,2.0,   2.5293
607,  09AR20110104,  SR03,32.0,1.0,17.0,17.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    499.8,   2.5215,  34.3637,2.0,  34.3638,2.0,    198.1,2.0,    197.7,2.0,    54.90,2.0,    33.89,2.0,     2.35,2.0,   2.4916
608,  09AR20110104,  SR03,32.0,1.0,16.0,16.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    600.0,   2.5134,  34.4473,2.0,  34.4470,2.0,    184.5,2.0,    184.2,2.0,    62.10,2.0,    34.15,2.0,     2.36,2.0,   2.4769
609,  09AR20110104,  SR03,32.0,1.0,15.0,15.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    697.0,   2.5032,  34.5182,2.0,  34.5178,2.0,    176.9,2.0,    177.0,2.0,    67.30,2.0,    33.93,2.0,     2.35,2.0,   2.4603
610,  09AR20110104,  SR03,32.0,1.0,14.0,14.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    800.3,   2.4590,  34.5658,2.0,  34.5661,2.0,    174.4,2.0,    174.5,2.0,    70.60,2.0,    33.60,2.0,     2.32,2.0,   2.4093
611,  09AR20110104,  SR03,32.0,1.0,13.0,13.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,    900.6,   2.4127,  34.6141,2.0,  34.6153,2.0,    174.1,2.0,    174.8,2.0,    73.00,2.0,    33.03,2.0,     2.29,2.0,   2.3562
612,  09AR20110104,  SR03,32.0,1.0,12.0,12.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   1001.1,   2.3589,  34.6541,2.0,  34.6548,2.0,    176.0,2.0,    177.4,2.0,    74.70,2.0,    32.36,2.0,     2.25,2.0,   2.2957
613,  09AR20110104,  SR03,32.0,1.0,11.0,11.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   1199.3,   2.2534,  34.6995,2.0,  34.6999,2.0,    182.4,2.0,    182.6,2.0,    77.30,2.0,    31.35,2.0,     2.17,2.0,   2.1767
614,  09AR20110104,  SR03,32.0,1.0,10.0,10.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   1399.7,   2.1338,  34.7292,2.0,  34.7291,2.0,    188.7,2.0,    188.8,2.0,    80.00,2.0,    30.60,2.0,     2.13,2.0,   2.0432
615,  09AR20110104,  SR03,32.0,1.0,9.0,9.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   1599.8,   1.9818,  34.7451,2.0,  34.7448,2.0,    193.7,2.0,    193.5,2.0,    83.50,2.0,    30.15,2.0,     2.10,2.0,   1.8776
616,  09AR20110104,  SR03,32.0,1.0,8.0,8.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   1801.2,   1.8353,  34.7487,2.0,  34.7485,2.0,    196.7,2.0,    196.7,2.0,    87.60,2.0,    30.04,2.0,     2.09,2.0,   1.7171
617,  09AR20110104,  SR03,32.0,1.0,7.0,7.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   2099.9,   1.5445,  34.7430,2.0,  34.7425,2.0,    200.8,2.0,    200.9,2.0,    96.10,2.0,    30.31,2.0,     2.11,2.0,   1.4065
618,  09AR20110104,  SR03,32.0,1.0,6.0,6.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   2398.9,   1.2646,  34.7315,2.0,  34.7319,2.0,    203.7,2.0,    204.2,2.0,   104.90,2.0,    30.74,2.0,     2.15,2.0,   1.1064
619,  09AR20110104,  SR03,32.0,1.0,5.0,5.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   2700.1,   1.0261,  34.7194,2.0,  34.7192,2.0,    206.8,2.0,    207.0,2.0,   112.00,2.0,    31.16,2.0,     2.17,2.0,   0.8465
620,  09AR20110104,  SR03,32.0,1.0,4.0,4.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   3000.6,   0.8021,  34.7080,2.0,  34.7068,2.0,    210.6,2.0,    210.5,2.0,   118.80,2.0,    31.49,2.0,     2.20,2.0,   0.6005
621,  09AR20110104,  SR03,32.0,1.0,3.0,3.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   3299.3,   0.5837,  34.6977,2.0,  34.6959,2.0,    215.0,2.0,    215.2,2.0,   126.00,2.0,    31.74,2.0,     2.23,2.0,   0.3597
622,  09AR20110104,  SR03,32.0,1.0,2.0,102.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   3602.9,   0.4935,  34.6928,2.0,  34.6910,2.0,    217.6,2.0,    217.2,2.0,   130.70,2.0,    31.90,2.0,     2.25,2.0,   0.2428
623,  09AR20110104,  SR03,32.0,1.0,1.0,1.0,2.0,20110112.0,1828.0,-55.921,140.422, 3645,   3695.6,   0.4860,  34.6921,2.0,  34.6874,2.0,    218.3,2.0,    217.4,2.0,   131.40,2.0,    31.94,2.0,     2.24,2.0,   0.2265
624,  09AR20110104,  SR03,33.0,1.0,24.0,24.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,      9.6,   4.5434,  33.8262,2.0,  33.8265,2.0,    321.4,2.0,    321.3,2.0,     0.30,2.0,    23.41,2.0,     1.55,2.0,   4.5427
625,  09AR20110104,  SR03,33.0,1.0,23.0,23.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,     49.9,   4.4996,  33.8256,2.0,  33.8260,2.0,    320.1,2.0,    321.1,2.0,     0.30,2.0,    23.38,2.0,     1.55,2.0,   4.4960
626,  09AR20110104,  SR03,33.0,1.0,22.0,22.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,     90.3,   3.1746,  33.8543,2.0,  33.8575,2.0,    317.3,2.0,    319.8,2.0,     7.30,2.0,    24.47,2.0,     1.81,2.0,   3.1691
627,  09AR20110104,  SR03,33.0,1.0,21.0,21.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    148.8,   2.4628,  33.9192,2.0,  33.9180,2.0,    316.2,2.0,    316.3,2.0,    13.80,2.0,    26.61,2.0,     1.85,2.0,   2.4545
628,  09AR20110104,  SR03,33.0,1.0,20.0,20.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    199.5,   2.9884,  34.0806,2.0,  34.0793,2.0,    271.1,2.0,    271.8,2.0,    22.20,2.0,    28.84,2.0,     1.96,2.0,   2.9763
629,  09AR20110104,  SR03,33.0,1.0,19.0,19.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    301.6,   2.6083,  34.1839,2.0,  34.1836,2.0,    240.4,2.0,    242.2,2.0,    35.40,2.0,    31.64,2.0,     2.16,2.0,   2.5906
630,  09AR20110104,  SR03,33.0,1.0,18.0,18.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    397.8,   2.6555,  34.2983,2.0,  34.2981,2.0,    214.3,2.0,    212.5,2.0,    45.90,2.0,    33.03,2.0,     2.26,2.0,   2.6316
631,  09AR20110104,  SR03,33.0,1.0,17.0,17.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    499.9,   2.5795,  34.3870,2.0,  34.3881,2.0,    193.4,2.0,    193.6,2.0,    55.10,2.0,    33.85,2.0,     2.33,2.0,   2.5493
632,  09AR20110104,  SR03,33.0,1.0,16.0,16.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    600.6,   2.4995,  34.4488,2.0,  34.4497,2.0,    183.1,2.0,    184.0,2.0,    60.90,2.0,    33.95,2.0,     2.33,2.0,   2.4631
633,  09AR20110104,  SR03,33.0,1.0,15.0,15.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    801.8,   2.5088,  34.5769,2.0,  34.5743,2.0,    175.0,2.0,    174.8,2.0,    68.30,2.0,    33.03,2.0,     2.31,2.0,   2.4586
634,  09AR20110104,  SR03,33.0,1.0,14.0,14.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,    998.4,   2.3824,  34.6545,2.0,  34.6531,2.0,    177.5,2.0,    177.6,2.0,    72.80,2.0,    32.04,2.0,     2.22,2.0,   2.3192
635,  09AR20110104,  SR03,33.0,1.0,13.0,13.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   1199.5,   2.2596,  34.7032,2.0,  34.7043,2.0,    183.4,2.0,    183.2,2.0,    76.30,2.0,    31.18,2.0,     2.16,2.0,   2.1828
636,  09AR20110104,  SR03,33.0,1.0,12.0,12.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   1398.0,   2.1262,  34.7310,2.0,  34.7310,2.0,    189.0,2.0,    189.1,2.0,    78.50,2.0,    30.56,2.0,     2.10,2.0,   2.0359
637,  09AR20110104,  SR03,33.0,1.0,11.0,11.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   1598.7,   1.9735,  34.7450,2.0,  34.7439,2.0,    193.6,2.0,    193.8,2.0,    82.40,2.0,    30.08,2.0,     2.08,2.0,   1.8695
638,  09AR20110104,  SR03,33.0,1.0,10.0,10.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   1798.5,   1.8246,  34.7486,2.0,  34.7473,2.0,    196.6,2.0,   -999.0,9.0,    86.60,2.0,    30.02,2.0,     2.08,2.0,   1.7068
639,  09AR20110104,  SR03,33.0,1.0,9.0,9.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   2000.9,   1.6282,  34.7457,2.0,  34.7445,2.0,    199.2,2.0,    199.7,2.0,    91.40,2.0,    30.21,2.0,     2.09,2.0,   1.4969
640,  09AR20110104,  SR03,33.0,1.0,8.0,8.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   2299.7,   1.3477,  34.7352,2.0,  34.7342,2.0,    202.8,2.0,    203.0,2.0,    99.70,2.0,    30.66,2.0,     2.12,2.0,   1.1964
641,  09AR20110104,  SR03,33.0,1.0,7.0,7.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   2599.3,   1.0912,  34.7229,2.0,  34.7218,2.0,    205.9,2.0,    205.8,2.0,   107.50,2.0,    31.06,2.0,     2.16,2.0,   0.9191
642,  09AR20110104,  SR03,33.0,1.0,6.0,6.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   2901.7,   0.8505,  34.7102,2.0,  34.7096,2.0,    209.7,2.0,    209.4,2.0,   114.30,2.0,    31.47,2.0,     2.19,2.0,   0.6567
643,  09AR20110104,  SR03,33.0,1.0,5.0,5.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   3199.9,   0.6551,  34.7006,2.0,  34.6995,2.0,    213.8,2.0,    213.4,2.0,   120.10,2.0,    31.70,2.0,     2.21,2.0,   0.4386
644,  09AR20110104,  SR03,33.0,1.0,4.0,4.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   3401.0,   0.5508,  34.6957,2.0,  34.6941,2.0,    215.8,2.0,    215.7,2.0,   123.70,2.0,    31.84,2.0,     2.23,2.0,   0.3181
645,  09AR20110104,  SR03,33.0,1.0,3.0,3.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   3599.1,   0.4805,  34.6921,2.0,  34.6920,2.0,    217.4,2.0,    217.2,2.0,   126.20,2.0,    31.94,2.0,     2.23,2.0,   0.2305
646,  09AR20110104,  SR03,33.0,1.0,2.0,102.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   3800.8,   0.4482,  34.6901,2.0,  34.6886,2.0,    219.3,2.0,    218.6,2.0,   128.40,2.0,    31.99,2.0,     2.24,2.0,   0.1792
647,  09AR20110104,  SR03,33.0,1.0,1.0,1.0,2.0,20110113.0,136.0,-56.4252,140.122, 3864,   3918.1,   0.3963,  34.6875,2.0,  34.6850,2.0,    221.0,2.0,    219.7,2.0,   131.20,2.0,    32.07,2.0,     2.22,2.0,   0.1170
648,  09AR20110104,  SR03,34.0,1.0,24.0,24.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,     10.5,   3.4422,  33.8401,2.0,  33.8415,2.0,    329.8,2.0,    330.4,2.0,     3.80,2.0,    24.77,2.0,     1.57,2.0,   3.4415
649,  09AR20110104,  SR03,34.0,1.0,23.0,23.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,     38.9,   3.4225,  33.8396,2.0,  33.8409,2.0,    329.4,2.0,    330.5,2.0,     3.80,2.0,    24.78,2.0,     1.57,2.0,   3.4201
650,  09AR20110104,  SR03,34.0,1.0,22.0,22.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,     80.3,   2.0718,  33.8583,2.0,  33.8642,2.0,    328.1,2.0,    330.4,2.0,    12.20,2.0,    25.90,2.0,     1.85,2.0,   2.0676
651,  09AR20110104,  SR03,34.0,1.0,21.0,21.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    160.9,   1.1598,  33.8985,2.0,  33.8825,2.0,    325.6,2.0,    326.9,2.0,    19.40,2.0,    27.61,2.0,     1.95,2.0,   1.1526
652,  09AR20110104,  SR03,34.0,1.0,20.0,20.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    199.6,   1.4317,  33.9807,2.0,  33.9869,2.0,    299.8,2.0,    301.6,2.0,    24.80,2.0,    29.48,2.0,     2.04,2.0,   1.4222
653,  09AR20110104,  SR03,34.0,1.0,19.0,19.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    301.1,   2.2275,  34.2646,2.0,  34.2646,2.0,    221.7,2.0,    219.3,2.0,    47.80,2.0,    33.60,2.0,     2.31,2.0,   2.2107
654,  09AR20110104,  SR03,34.0,1.0,18.0,18.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    424.5,   2.3841,  34.4130,2.0,  34.4133,2.0,    187.8,2.0,    187.0,2.0,    61.20,2.0,    34.73,2.0,     2.38,2.0,   2.3594
655,  09AR20110104,  SR03,34.0,1.0,17.0,17.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    551.9,   2.4281,  34.5075,2.0,  34.5073,2.0,    176.6,2.0,    176.7,2.0,    67.10,2.0,    34.35,2.0,     2.36,2.0,   2.3951
656,  09AR20110104,  SR03,34.0,1.0,16.0,16.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    674.6,   2.3777,  34.5795,2.0,  34.5797,2.0,    173.2,2.0,    174.1,2.0,    71.40,2.0,    33.48,2.0,     2.32,2.0,   2.3369
657,  09AR20110104,  SR03,34.0,1.0,15.0,15.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    799.9,   2.3260,  34.6281,2.0,  34.6276,2.0,    174.0,2.0,    174.4,2.0,    73.70,2.0,    32.98,2.0,     2.28,2.0,   2.2770
658,  09AR20110104,  SR03,34.0,1.0,14.0,14.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,    999.9,   2.2320,  34.6865,2.0,  34.6865,2.0,    179.3,2.0,    179.9,2.0,    76.40,2.0,    31.74,2.0,     2.19,2.0,   2.1698
659,  09AR20110104,  SR03,34.0,1.0,13.0,13.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   1200.4,   2.1223,  34.7229,2.0,  34.7236,2.0,    186.2,2.0,    186.9,2.0,    78.60,2.0,    30.78,2.0,     2.11,2.0,   2.0467
660,  09AR20110104,  SR03,34.0,1.0,12.0,12.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   1400.3,   1.9941,  34.7430,2.0,  34.7424,2.0,    192.4,2.0,    192.5,2.0,    82.00,2.0,    30.29,2.0,     2.08,2.0,   1.9050
661,  09AR20110104,  SR03,34.0,1.0,11.0,11.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   1600.8,   1.8279,  34.7471,2.0,  34.7467,2.0,    195.7,2.0,    196.7,2.0,    86.50,2.0,    30.28,2.0,     2.08,2.0,   1.7255
662,  09AR20110104,  SR03,34.0,1.0,10.0,10.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   1799.0,   1.6575,  34.7462,2.0,  34.7453,2.0,    199.7,2.0,    199.6,2.0,    91.10,2.0,    30.27,2.0,     2.08,2.0,   1.5420
663,  09AR20110104,  SR03,34.0,1.0,9.0,9.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   1999.8,   1.4852,  34.7413,2.0,  34.7411,2.0,    202.2,2.0,    201.4,2.0,    95.90,2.0,    30.27,2.0,     2.11,2.0,   1.3562
664,  09AR20110104,  SR03,34.0,1.0,8.0,8.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   2300.1,   1.2301,  34.7304,2.0,  34.7303,2.0,    204.8,2.0,    204.5,2.0,   103.50,2.0,    30.73,2.0,     2.13,2.0,   1.0808
665,  09AR20110104,  SR03,34.0,1.0,7.0,7.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   2598.4,   1.0020,  34.7187,2.0,  34.7188,2.0,    207.3,2.0,    207.4,2.0,   110.90,2.0,    31.08,2.0,     2.17,2.0,   0.8317
666,  09AR20110104,  SR03,34.0,1.0,6.0,6.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   2899.5,   0.7597,  34.7063,2.0,  34.7070,2.0,    211.1,2.0,    211.4,2.0,   117.30,2.0,    31.43,2.0,     2.22,2.0,   0.5681
667,  09AR20110104,  SR03,34.0,1.0,5.0,5.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   3200.9,   0.5571,  34.6965,2.0,  34.6956,2.0,    216.1,2.0,    215.2,2.0,   123.80,2.0,    31.90,2.0,     2.22,2.0,   0.3429
668,  09AR20110104,  SR03,34.0,1.0,4.0,4.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   3499.6,   0.4159,  34.6901,2.0,  34.6892,2.0,    219.4,2.0,    218.7,2.0,   128.70,2.0,    31.89,2.0,     2.23,2.0,   0.1772
669,  09AR20110104,  SR03,34.0,1.0,3.0,3.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   3800.0,   0.2895,  34.6841,2.0,  34.6835,2.0,    222.7,2.0,    222.1,2.0,   134.30,2.0,    32.12,2.0,     2.23,2.0,   0.0250
670,  09AR20110104,  SR03,34.0,1.0,2.0,102.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   3998.2,   0.2525,  34.6816,2.0,  34.6805,2.0,    224.0,2.0,    225.0,2.0,   136.00,2.0,    32.10,2.0,     2.24,2.0,  -0.0308
671,  09AR20110104,  SR03,34.0,1.0,1.0,1.0,2.0,20110113.0,757.0,-56.9307,139.868, 4176,   4240.3,   0.2589,  34.6807,2.0,  34.6799,2.0,    223.8,2.0,    224.0,2.0,   134.60,2.0,    31.96,2.0,     2.24,2.0,  -0.0495
672,  09AR20110104,  SR03,35.0,1.0,24.0,24.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,     11.2,   3.1952,  33.8388,2.0,  33.8402,2.0,    331.2,2.0,    332.0,2.0,     4.10,2.0,    24.69,2.0,     1.56,2.0,   3.1945
673,  09AR20110104,  SR03,35.0,1.0,23.0,23.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,     48.7,   3.1296,  33.8396,2.0,  33.8411,2.0,    331.6,2.0,    331.6,2.0,     4.50,2.0,    24.81,2.0,     1.58,2.0,   3.1267
674,  09AR20110104,  SR03,35.0,1.0,22.0,22.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,    101.6,   1.4759,  33.8762,2.0,  33.8779,2.0,    331.2,2.0,    331.9,2.0,    16.40,2.0,    26.88,2.0,     1.90,2.0,   1.4711
675,  09AR20110104,  SR03,35.0,1.0,21.0,21.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,    150.2,   1.1599,  33.8956,2.0,  33.8979,2.0,    330.0,2.0,    333.5,2.0,    19.10,2.0,    27.24,2.0,     1.91,2.0,   1.1532
676,  09AR20110104,  SR03,35.0,1.0,20.0,20.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,    199.9,   1.1450,  33.9731,2.0,-999.0000,9.0,    316.4,2.0,    310.2,2.0,    25.50,2.0,    29.08,2.0,     2.01,2.0,   1.1359
677,  09AR20110104,  SR03,35.0,1.0,19.0,19.0,2.0,20110113.0,1511.0,-57.5983,139.849, 4271,    299.7,   2.2976,  34.2455,2.0,  34.2451,2.0,    225.8,2.0,    226.4,2.0,    45.10,2.0,    33.05,2.0,     2.26,2.0,   2.2808
