EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,XMISS
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UG/L,%TRANS
  325020080826,  P16N,    22,  1,      8,      8,2,20080908,2034, 42.0000,-152.0000, 5177,    757.8,   3.8840,  34.1750,2,  34.1740,2,     33.7,2,     35.6,6,  -999.00,9,    41.90,2,     0.00,2,     3.01,2,        0,2,    0.557,2,    0.278,3,        0,2,   2329.9,2,   2334.5,2,     0.03,    98.63
  325020080826,  P16N,    22,  1,      9,      9,2,20080908,2037, 42.0000,-152.0000, 5177,    630.7,   4.4120,  34.0750,2,  34.0720,2,     55.3,2,     57.8,6,  -999.00,9,    40.04,2,     0.01,6,     2.84,6,        0,6, -999.000,9, -999.000,9,     -999,9,   2300.3,2,   2313.4,2,    0.022,    98.57
  325020080826,  P16N,    22,  1,     10,     10,2,20080908,2040, 42.0000,-152.0000, 5177,    530.2,   5.0810,  33.9960,2,  33.9980,2,     89.0,2,     91.8,6,  -999.00,9,    36.63,2,     0.00,2,     2.56,2,        0,2,    1.872,2,    0.961,3,    0.297,2,   2261.9,2,   2294.8,2,     0.02,    98.49
  325020080826,  P16N,    22,  1,     11,     11,2,20080908,2042, 42.0000,-152.0000, 5177,    454.5,   5.6510,  33.9510,2,  33.9540,2,    116.7,2,    120.5,6,  -999.00,9,    33.39,2,     0.00,2,     2.32,2,        0,2,    2.551,2,    1.312,3,    0.545,2,   2231.3,2,   2283.5,2,    0.024,    98.40
  325020080826,  P16N,    22,  1,     12,     12,2,20080908,2045, 42.0000,-152.0000, 5177,    378.1,   6.7030,  33.9420,2,  33.9450,2,    158.6,2,    164.5,6,  -999.00,9,    27.31,2,     0.00,2,     1.88,2,        0,2,    3.209,2,    1.689,3,    0.851,2,   2183.4,2,   2273.3,2,    0.008,    98.35
  325020080826,  P16N,    22,  1,     13,     13,2,20080908,2046, 42.0000,-152.0000, 5177,    326.9,   7.3890,  33.9520,2,  33.9530,2,    186.2,2,    192.5,6,  -999.00,9,    23.46,2,     0.00,2,     1.60,2,        0,2, -999.000,9, -999.000,9,     -999,9,   2154.7,2,   2264.9,2,   -0.007,    98.37
  325020080826,  P16N,    22,  1,     14,     14,2,20080908,2048, 42.0000,-152.0000, 5177,    277.4,   8.2200,  33.9800,2,  33.9800,2,    206.8,2,    214.7,6,  -999.00,9,    19.95,2,     0.00,2,     1.35,2,        0,2,    3.699,2,    2.048,3,    1.288,2,   2130.1,2,   2260.2,2,   -0.024,    98.40
  325020080826,  P16N,    22,  1,     15,     15,2,20080908,2050, 42.0000,-152.0000, 5177,    251.9,   8.5540,  33.9730,2,  33.9740,2,    218.7,2,    226.1,6,  -999.00,9,    17.91,2,     0.02,2,     1.22,2,        0,2, -999.000,9, -999.000,9,     -999,9,   2115.9,2,   2253.4,2,   -0.031,    98.39
  325020080826,  P16N,    22,  1,     16,     16,2,20080908,2052, 42.0000,-152.0000, 5177,    222.1,   8.8460,  33.9460,2,  33.9410,2,    232.7,2,    240.7,6,  -999.00,9,    15.60,2,     0.04,2,     1.09,2,        0,2,    3.812,2,    2.154,3,    1.528,2,   2101.4,2,   2252.0,2,   -0.028,    98.37
  325020080826,  P16N,    22,  1,     17,     17,2,20080908,2053, 42.0000,-152.0000, 5177,    186.5,   9.0830,  33.9120,2,  33.9180,2,    237.3,2,    245.3,6,  -999.00,9,    14.59,2,     0.04,2,     1.01,2,        0,2,    3.613,2,    2.110,3,    1.639,2,   2090.3,2,   2248.4,2,   -0.028,    98.36
  325020080826,  P16N,    22,  1,     18,     18,2,20080908,2055, 42.0000,-152.0000, 5177,    150.9,   9.5130,  33.8420,2,  33.8520,2,    240.5,2,    248.6,6,  -999.00,9,    12.54,2,     0.02,2,     0.89,2,        0,2,    3.472,3,    2.082,3,    1.655,2,   2076.5,2,   2240.0,2,   -0.028,    98.31
  325020080826,  P16N,    22,  1,     19,     19,2,20080908,2057, 42.0000,-152.0000, 5177,    100.6,   9.4880,  33.5420,2,  33.5650,2,    256.2,2,    264.1,6,  -999.00,9,     5.60,2,     0.06,2,     0.75,2,        0,2,    3.855,2,    2.227,3,    1.742,2,   2053.0,2,   2229.0,2,    0.203,    98.09
  325020080826,  P16N,    22,  1,     20,     20,2,20080908,2058, 42.0000,-152.0000, 5177,     80.5,   9.7290,  33.4480,2,  33.4660,2,    259.4,2,    267.6,6,  -999.00,9,     4.93,2,     0.53,2,     0.75,2,        0,2,    3.542,2,    1.937,3,    1.742,2,   2047.0,2,   2221.0,2,    2.055,    96.85
  325020080826,  P16N,    22,  1,     21,     21,2,20080908,2100, 42.0000,-152.0000, 5177,     60.0,  10.8050,  33.4870,2,  33.4900,2,    279.8,2,    285.7,6,  -999.00,9,     3.66,2,     0.37,2,     0.41,2,      0.1,2,    3.739,2,    2.164,3,    1.689,2,   2020.9,2,   2223.0,2,     5.44,    94.87
  325020080826,  P16N,    22,  1,     22,     22,2,20080908,2101, 42.0000,-152.0000, 5177,     40.5,  14.0000,  33.4660,2,  33.4560,2,    286.2,2,    294.8,6,  -999.00,9,     0.07,2,     0.00,2,     0.21,2,     0.02,2,    3.179,2,    1.806,3,    1.549,2,   1991.1,2,   2219.8,2,    0.712,    96.11
  325020080826,  P16N,    22,  1,     23,     23,2,20080908,2103, 42.0000,-152.0000, 5177,     19.7,  18.3180,  33.1300,2,  33.1300,2,    231.2,2,    241.0,2,  -999.00,9,     0.00,2,     0.00,2,     0.18,2,        0,2,    2.590,6,    1.556,3,    1.388,6,   1981.2,2,   2208.6,2,    0.193,    97.07
  325020080826,  P16N,    22,  1,     24,     24,2,20080908,2104, 42.0000,-152.0000, 5177,      5.2,  18.3510,  33.1300,2,  33.1320,2,    230.2,2,    240.7,6,  -999.00,9,     0.07,2,     0.00,6,     0.18,6,        0,6,    2.559,2,    1.531,3,    1.344,2,   1980.7,6,   2208.7,2,    0.092,    97.25
  325020080826,  P16N,    23,  1,      1,      1,2,20080909,0321, 41.0000,-152.0000, 5053,   1009.6,   3.2550,  34.3120,2,  34.3150,2,     13.6,2,     15.2,6,   127.69,3,    43.55,3,     0.00,3,     3.19,3,        0,6,    0.079,2,    0.030,3,        0,2,   2370.4,6,   2374.3,2,     0.03,    98.62
  325020080826,  P16N,    23,  1,      2,      2,2,20080909,0324, 41.0000,-152.0000, 5053,    908.9,   3.5300,  34.2590,2,  34.2660,2,     22.3,2,     24.8,6,   118.78,3,    42.97,3,     0.00,3,     3.12,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2354.8,2,   -999.0,9,     0.03,    98.62
  325020080826,  P16N,    23,  1,      3,      3,2,20080909,0327, 41.0000,-152.0000, 5053,    858.8,   3.7000,  34.2240,2,  34.2290,2,     23.4,2,     23.5,6,   112.88,3,    42.89,3,     0.00,3,     3.10,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2348.6,2,   2351.1,2,    0.029,    98.61
  325020080826,  P16N,    23,  1,      4,      4,2,20080909,0329, 41.0000,-152.0000, 5053,    807.0,   3.8630,  34.1930,2,  34.1930,2,     28.4,2,     30.8,6,   106.55,3,    43.12,3,     0.00,3,     3.06,3,        0,2,    0.373,2,    0.176,3,        0,2,   2339.0,2,   -999.0,9,    0.022,    98.60
  325020080826,  P16N,    23,  1,      5,      5,2,20080909,0331, 41.0000,-152.0000, 5053,    757.3,   3.9870,  34.1570,2,  34.1590,2,     36.1,2,     38.1,6,   101.38,3,    43.80,3,     0.00,3,     3.02,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2329.6,2,   2331.6,2,    0.021,    98.60
  325020080826,  P16N,    23,  1,      6,      6,2,20080909,0334, 41.0000,-152.0000, 5053,    705.9,   4.1600,  34.1220,2,  34.1220,6,     43.3,2,     45.7,6,    95.11,3,    43.11,3,     0.00,3,     2.95,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2317.9,2,   2324.3,2,     0.03,    98.58
  325020080826,  P16N,    23,  1,      7,      7,2,20080909,0336, 41.0000,-152.0000, 5053,    655.9,   4.3890,  34.0810,2,  34.0820,2,     53.7,2,     55.7,6,    88.43,3,    42.28,3,     0.00,3,     2.89,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2305.6,2,   2316.3,2,    0.022,    98.53
  325020080826,  P16N,    23,  1,      8,      8,2,20080909,0339, 41.0000,-152.0000, 5053,    605.4,   4.6930,  34.0430,2,  34.0450,2,     68.1,2,     70.1,6,    80.45,3,    41.06,3,     0.00,3,     2.76,3,        0,2,    1.420,6,    0.704,3,    0.137,6,   2287.0,2,   2306.2,2,    0.025,    98.50
  325020080826,  P16N,    23,  1,      9,      9,2,20080909,0341, 41.0000,-152.0000, 5053,    556.1,   5.0100,  34.0150,2,  34.0130,2,     82.9,2,     87.6,6,    72.86,3,    39.28,3,     0.00,3,     2.61,3,        0,6, -999.000,9, -999.000,9,     -999,9,   2271.1,2,   2299.6,2,    0.013,    98.44
  325020080826,  P16N,    23,  1,     10,     10,2,20080909,0343, 41.0000,-152.0000, 5053,    505.2,   5.4150,  33.9790,2,  34.9800,4,    103.7,2,    108.2,6,    64.01,3,    37.04,3,     0.00,3,     2.45,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2248.7,2,   2293.0,2,    0.028,    98.37
  325020080826,  P16N,    23,  1,     11,     11,2,20080909,0345, 41.0000,-152.0000, 5053,    454.4,   5.8800,  33.9540,2,  33.9550,2,    125.2,2,    130.2,6,    54.85,3,    25.37,3,     0.00,3,     2.24,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2225.4,2,   2282.5,2,    0.009,    98.28
  325020080826,  P16N,    23,  1,     12,     12,2,20080909,0347, 41.0000,-152.0000, 5053,    403.1,   6.6040,  33.9560,2,  33.9580,2,    149.9,2,    154.8,6,    44.20,3,    22.64,3,     0.00,3,     1.76,3,        0,2,    3.002,2,    1.564,3,    0.792,2,   2197.8,2,   2273.5,2,    0.009,    98.18
  325020080826,  P16N,    23,  1,     13,     13,2,20080909,0350, 41.0000,-152.0000, 5053,    353.4,   7.4100,  33.9680,2,  33.9670,2,    180.5,2,    185.7,6,    34.26,3,    19.24,3,     0.00,3,     1.63,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2163.3,2,   2266.9,2,    0.004,    98.22
  325020080826,  P16N,    23,  1,     14,     14,2,20080909,0352, 41.0000,-152.0000, 5053,    301.9,   8.1760,  33.9950,2,  33.9940,2,    201.9,2,    208.1,6,    26.77,3,    16.51,3,     0.00,3,     1.39,3,        0,2,    3.532,2,    1.945,3,    1.273,2,   2138.8,2,   2262.9,2,   -0.024,    98.23
  325020080826,  P16N,    23,  1,     15,     15,2,20080909,0354, 41.0000,-152.0000, 5053,    252.2,   8.7770,  34.0090,2,  34.0090,2,    220.5,2,    226.0,6,    21.06,3,    14.09,3,     0.00,3,     1.19,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2117.7,2,   2259.4,2,   -0.012,    98.27
  325020080826,  P16N,    23,  1,     16,     16,2,20080909,0356, 41.0000,-152.0000, 5053,    201.5,   9.5500,  34.0170,2,  34.0210,2,    230.7,2,    237.0,6,    15.38,3,    11.59,3,     0.00,3,     0.98,3,        0,2,    3.676,2,    2.118,3,    1.496,2,   2098.9,2,   2254.6,2,   -0.036,    98.28
  325020080826,  P16N,    23,  1,     17,     17,2,20080909,0358, 41.0000,-152.0000, 5053,    161.3,   9.7700,  33.9210,2,  33.9280,6,    238.8,2,    245.2,6,    12.75,3,     9.69,3,     0.00,3,     0.85,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2084.3,2,   2245.8,2,   -0.023,    98.28
  325020080826,  P16N,    23,  1,     18,     18,2,20080909,0400, 41.0000,-152.0000, 5053,    121.2,   9.9760,  33.7400,2,  33.7450,2,    250.3,2,    257.8,6,     9.71,3,     7.34,3,     0.00,3,     0.70,3,        0,2,    3.722,2,    2.188,3,    1.656,2,   2062.9,2,   2234.4,2,    0.014,    98.17
  325020080826,  P16N,    23,  1,     19,     19,2,20080909,0402, 41.0000,-152.0000, 5053,    101.8,  10.0680,  33.6620,2,  33.6620,2,    249.9,2,    258.0,6,     8.83,3,     6.65,3,     0.02,3,     0.69,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2056.9,2,   2228.2,2,    0.154,    97.98
  325020080826,  P16N,    23,  1,     20,     20,2,20080909,0404, 41.0000,-152.0000, 5053,     80.8,  10.7900,  33.6520,2,  33.6270,2,    252.0,2,    259.9,6,     7.95,3,     5.06,3,     0.47,3,     0.62,3,        0,2, -999.000,9, -999.000,9,     -999,9,   2046.9,2,   2226.8,2,    1.276,    96.92
  325020080826,  P16N,    23,  1,     21,     21,2,20080909,0406, 41.0000,-152.0000, 5053,     60.7,  11.8910,  33.6640,2,  33.6660,2,    285.7,2,    288.7,6,     3.66,3,     0.43,3,     0.12,3,     0.26,3,        0,2,    3.511,2,    2.047,3,    1.639,2,   2013.2,2,   2227.6,2,    3.666,    92.87
  325020080826,  P16N,    23,  1,     22,     22,2,20080909,0408, 41.0000,-152.0000, 5053,     40.7,  14.3040,  33.6790,2,  33.6750,2,    285.8,2,    293.9,6,     3.87,3,     0.17,3,     0.00,3,     0.14,3,        0,2, -999.000,9, -999.000,9,     -999,9,   1988.3,2,   2224.8,2,     0.58,    94.79
  325020080826,  P16N,    23,  1,     23,     23,2,20080909,0409, 41.0000,-152.0000, 5053,     20.6,  19.7570,  33.4060,2,  33.2270,3,    224.6,2,    239.6,6,     1.95,3,     0.10,3,     0.00,3,     0.13,3,        0,2, -999.000,9, -999.000,9,     -999,9,   1981.3,2,   2212.6,2,    0.046,    96.96
  325020080826,  P16N,    23,  1,     24,     24,2,20080909,0411, 41.0000,-152.0000, 5053,      4.4,  19.8980,  33.4100,2,  33.3070,2,    223.9,2,    233.8,6,     2.80,3,     0.16,3,     0.01,3,     0.13,3,        0,6,    2.141,3,    1.321,3,    1.183,2,   1980.7,6,   2212.3,2,    0.008,    96.94
  325020080826,  P16N,    24,  1,      1,      1,2,20080909,1145, 40.0000,-152.0000, 5063,   1822.0,   2.1400,  34.5570,2,  34.5590,2,     35.4,2,     36.3,6,   160.22,3,    41.15,3,     0.00,3,     3.02,3,        0,6,    0.005,2,   -0.001,3,        0,2,   2392.6,6,   2408.4,2,    0.031,    98.74
  325020080826,  P16N,    24,  1,      2,      2,2,20080909,1149, 40.0000,-152.0000, 5063,   1670.0,   2.2800,  34.5290,2,  34.5280,2,     24.4,2,     24.8,6,   157.86,3,    42.37,3,     0.00,3,     3.07,3,        0,2,    0.001,6,   -0.002,3,        0,6,   2395.0,2,   2406.5,2,    0.036,    98.73
  325020080826,  P16N,    24,  1,      3,      3,2,20080909,1154, 40.0000,-152.0000, 5063,   1466.9,   2.5120,  34.4800,2,  34.4800,2,     12.7,2,     12.9,6,   151.83,3,    43.76,3,     0.00,3,     3.11,3,        0,2,   -0.002,2,   -0.003,3,        0,2,   2394.1,2,   2397.4,2,    0.044,    98.72
  325020080826,  P16N,    24,  1,      4,      4,2,20080909,1158, 40.0000,-152.0000, 5063,   1314.4,   2.7450,  34.4250,2,  34.4240,2,      8.7,2,      9.6,6,   146.03,3,    44.50,3,     0.00,3,     3.15,3,        0,2,    0.005,2,    0.000,3,        0,2,   2389.4,2,   2388.3,2,    0.038,    98.71
  325020080826,  P16N,    24,  1,      5,      5,2,20080909,1203, 40.0000,-152.0000, 5063,   1132.6,   3.0420,  34.3590,2,  34.3570,2,      9.7,2,     11.2,6,   133.86,3,    44.52,3,     0.00,3,     3.15,3,        0,2,    0.037,2,    0.020,3,    0.039,2,   2376.5,2,   2366.5,2,    0.029,    98.70
  325020080826,  P16N,    24,  1,      6,      6,2,20080909,1207, 40.0000,-152.0000, 5063,    959.2,   3.4740,  34.2760,2,  34.2730,2,     19.2,2,     19.6,6,   119.87,3,    43.94,3,     0.00,3,     3.07,3,        0,2,    0.173,2,    0.098,3,    0.166,4,   2354.8,2,   2357.3,2,    0.032,    98.67
  325020080826,  P16N,    24,  1,      7,      7,2,20080909,1211, 40.0000,-152.0000, 5063,    858.5,   3.7270,  34.2150,2,  34.2130,2,     27.2,2,     28.2,6,   110.86,3,    43.66,3,     0.00,3,     3.01,3,        0,2,    0.401,2,    0.197,3,        0,2,   2342.4,2,   2342.9,2,    0.042,    98.66
  325020080826,  P16N,    24,  1,      8,      8,2,20080909,1214, 40.0000,-152.0000, 5063,    756.9,   4.0690,  34.1470,2,  34.1450,2,     38.9,2,     40.8,6,    99.79,3,    42.44,3,     0.00,3,     2.94,3,        0,2,    0.642,2,    0.322,3,        0,2,   2323.4,2,   2330.4,2,     0.03,    98.62
  325020080826,  P16N,    24,  1,      9,      9,2,20080909,1217, 40.0000,-152.0000, 5063,    631.0,   4.6170,  34.0550,2,  34.0540,2,     64.4,2,     66.1,6,    83.93,3,    40.19,3,     0.00,3,     2.75,3,        0,2,    1.281,2,    0.644,3,    0.178,2,   2287.5,2,   2309.5,2,    0.024,    98.56
  325020080826,  P16N,    24,  1,     10,     10,2,20080909,1220, 40.0000,-152.0000, 5063,    529.7,   5.3300,  33.9900,2,  33.9930,2,     97.7,2,    101.6,6,    67.50,3,    36.19,3,     0.00,3,     2.45,3,        0,6,    2.083,6,    1.176,3,    0.389,6,   2248.8,2,   2294.5,2,    0.014,    98.45
  325020080826,  P16N,    24,  1,     11,     11,2,20080909,1223, 40.0000,-152.0000, 5063,    454.1,   6.2200,  33.9610,2,  33.9590,2,    133.9,2,    138.1,6,    51.49,3,    31.54,3,     0.00,3,     2.10,3,        0,2,    2.509,2,    1.361,3,    0.567,2,   2209.4,2,   2278.8,2,     0.02,    98.31
  325020080826,  P16N,    24,  1,     12,     12,2,20080909,1226, 40.0000,-152.0000, 5063,    378.3,   7.5500,  33.9920,2,  33.9890,2,    170.1,2,    174.5,6,    35.57,3,    25.49,3,     0.00,3,     1.66,3,        0,2,    3.235,2,    1.788,3,     0.91,2,   2164.6,2,   2271.1,2,   -0.022,    98.29
  325020080826,  P16N,    24,  1,     13,     13,2,20080909,1228, 40.0000,-152.0000, 5063,    328.1,   8.2090,  34.0130,2,  34.0100,2,    189.5,2,    195.8,6,    28.05,3,    16.09,3,     0.00,3,     1.44,3,        0,2,    3.629,2,    1.985,3,    1.215,2,   2142.6,2,   2264.9,2,   -0.034,    98.29
  325020080826,  P16N,    24,  1,     14,     14,2,20080909,1231, 40.0000,-152.0000, 5063,    276.2,   8.9230,  34.0390,2,  34.0370,2,    210.9,2,    218.3,6,    21.68,3,    13.33,3,     0.00,3,     1.20,3,        0,2,    3.751,4,    2.100,4,    1.425,4,   2118.4,2,   2260.4,2,   -0.034,    98.30
  325020080826,  P16N,    24,  1,     15,     15,2,20080909,1233, 40.0000,-152.0000, 5063,    251.7,   9.2620,  34.0440,2,  34.0460,2,    218.4,2,    224.2,6,    18.94,3,    12.54,3,     0.00,3,     1.12,3,        0,2,    3.245,3,    2.106,3,    1.496,2,   2109.5,2,   2251.4,2,   -0.034,    98.32
  325020080826,  P16N,    24,  1,     16,     16,2,20080909,1235, 40.0000,-152.0000, 5063,    221.0,   9.6820,  34.0520,2,  34.0540,2,    226.1,2,    233.0,6,    15.52,3,    11.09,3,     0.00,3,     1.00,3,        0,2,    3.813,2,    2.178,3,      1.6,2,   2098.9,2,   2257.6,2,   -0.036,    98.31
  325020080826,  P16N,    24,  1,     17,     17,2,20080909,1237, 40.0000,-152.0000, 5063,    186.5,  10.0430,  34.0390,2,  34.0420,2,    231.0,2,    238.0,6,    13.24,3,     9.71,3,     0.00,3,     0.89,3,        0,2,    3.701,2,    2.174,3,    1.594,2,   2088.0,2,   2253.2,2,   -0.036,    98.29
  325020080826,  P16N,    24,  1,     18,     18,2,20080909,1239, 40.0000,-152.0000, 5063,    151.1,  10.3230,  33.9850,2,  33.9990,2,    234.3,2,    241.1,6,    11.18,3,     8.63,3,     0.00,3,     0.81,3,        0,2,    3.594,2,    2.086,3,    1.625,2,   2080.5,2,   2251.8,2,   -0.028,    98.30
  325020080826,  P16N,    24,  1,     19,     19,2,20080909,1241, 40.0000,-152.0000, 5063,    100.6,  10.6550,  33.7480,2,  33.7660,2,    247.4,2,    253.6,6,     8.67,3,     6.01,3,     0.00,3,     0.62,3,        0,2,    3.641,6,    2.111,3,    1.667,6,   2053.6,2,   2233.6,2,      0.3,    97.95
  325020080826,  P16N,    24,  1,     20,     20,2,20080909,1242, 40.0000,-152.0000, 5063,     81.3,  11.2100,  33.7290,2,  33.7270,2,    250.6,2,    258.9,6,     7.52,3,     4.85,3,     0.00,3,     0.55,3,        0,2,    3.553,2,    2.209,3,    1.691,2,   2042.9,2,   2232.6,2,    1.569,    96.73
  325020080826,  P16N,    24,  1,     21,     21,2,20080909,1244, 40.0000,-152.0000, 5063,     60.5,  12.5350,  33.7540,2,  33.7570,2,    282.3,2,    291.4,6,     5.45,3,     0.56,3,     0.00,3,     0.20,3,        0,2,    3.442,2,    2.017,3,    1.627,2,   2002.8,2,   2231.6,2,    1.031,    95.06
  325020080826,  P16N,    24,  1,     22,     22,2,20080909,1246, 40.0000,-152.0000, 5063,     40.0,  14.4880,  33.7640,2,  33.7630,2,    281.5,2,    291.9,6,     4.30,3,     0.57,3,     0.00,3,     0.14,3,        0,2,    3.413,2,    2.023,3,    1.552,2,   1989.8,2,   2228.3,2,    0.224,    96.27
  325020080826,  P16N,    24,  1,     23,     23,2,20080909,1248, 40.0000,-152.0000, 5063,     20.4,  20.4130,  33.4440,2,  33.4890,2,    223.7,2,    242.0,6,     2.69,3,     0.65,3,     0.00,3,     0.12,3,        0,2,    2.327,2,    1.410,3,    1.327,2,   1980.9,2,   2219.6,2,    0.073,    96.90
  325020080826,  P16N,    24,  1,     24,     24,2,20080909,1250, 40.0000,-152.0000, 5063,      6.2,  20.9380,  33.4100,2,  33.3090,3,    220.2,2,    229.9,6,     2.46,3,     0.77,3,     0.00,3,     0.14,3,        0,6,    2.255,2,    1.425,3,    1.305,2,   1976.9,6,   2215.5,2,    0.027,    96.98
  325020080826,  P16N,    25,  1,      1,      1,2,20080909,2012, 39.0000,-152.0000, 5533,   4583.3,   1.5220,  34.6840,2,  34.6810,2,    143.0,2,    143.3,6,   166.38,3,    37.70,3,     0.00,3,     2.56,3,        0,6,    0.001,2,   -0.002,3,        0,2,   2338.4,6,   2428.0,2,    0.007,    98.90
  325020080826,  P16N,    25,  1,      2,      2,2,20080909,2022, 39.0000,-152.0000, 5533,   4069.4,   1.4810,  34.6820,2,  34.6790,3,    138.3,2,    140.8,6,   166.06,3,    38.16,3,     0.00,3,     2.59,3,        0,2,    0.015,2,   -0.001,3,        0,6,   2340.3,2,   2426.3,2,    0.005,    98.90
  325020080826,  P16N,    25,  1,      3,      3,2,20080909,2031, 39.0000,-152.0000, 5533,   3556.1,   1.4820,  34.6750,2,  34.6730,3,    130.4,2,    133.4,6,   162.42,3,    39.32,3,     0.00,3,     2.62,3,        0,2,    0.057,3,    0.023,4,        0,2,   2341.7,2,   2364.4,4,    0.014,    98.88
  325020080826,  P16N,    25,  1,      4,      4,2,20080909,2040, 39.0000,-152.0000, 5533,   3044.8,   1.5390,  34.6620,2,  34.6580,3,    113.1,2,    117.0,6,   166.74,3,    38.60,3,     0.00,3,     2.71,3,        0,2,    0.004,2,    0.001,3,        0,2,   2352.6,2,   2423.5,2,    0.012,    98.86
  325020080826,  P16N,    25,  1,      5,      5,2,20080909,2050, 39.0000,-152.0000, 5533,   2533.9,   1.6950,  34.6370,2,  34.6340,3,     84.9,2,     89.2,6,   171.76,3,    39.96,3,     0.00,3,     2.86,3,        0,2,    0.054,4,    0.022,4,        0,2,   2370.8,2,   2422.1,2,    0.011,    98.83
  325020080826,  P16N,    25,  1,      6,      6,2,20080909,2100, 39.0000,-152.0000, 5533,   2025.6,   1.9620,  34.5960,2,  34.5920,3,     53.2,2,     55.0,6,   173.51,3,    41.71,3,     0.00,3,     3.03,3,        0,2,   -0.003,2,   -0.004,3,        0,2,   2388.0,2,   2419.0,2,    0.031,    98.79
  325020080826,  P16N,    25,  1,      7,      7,2,20080909,2109, 39.0000,-152.0000, 5533,   1517.9,   2.4820,  34.5010,2,  34.5000,3,     16.7,2,     17.7,6,   162.12,3,    43.76,3,     0.00,3,     3.20,3,        0,2,    0.009,2,    0.003,3,        0,2,   2397.4,2,   2399.7,2,    0.034,    98.76
  325020080826,  P16N,    25,  1,      8,      8,2,20080909,2115, 39.0000,-152.0000, 5533,   1263.8,   2.8490,  34.4150,2,  34.4120,3,      7.6,2,      8.0,6,   148.83,3,    44.40,3,     0.00,3,     3.24,3,        0,2,    0.125,3,    0.064,4,        0,2,   2391.9,6,   2384.8,2,    0.044,    98.72
  325020080826,  P16N,    25,  1,      9,      9,2,20080909,2120, 39.0000,-152.0000, 5533,   1009.9,   3.3020,  34.3070,2,  34.3050,3,     11.1,2,     12.3,6,   133.64,3,    44.02,3,     0.00,3,     3.20,3,        0,2,    0.058,2,    0.026,3,        0,2,   2370.2,2,   2362.6,2,    0.028,    98.71
  325020080826,  P16N,    25,  1,     10,     10,2,20080909,2124, 39.0000,-152.0000, 5533,    858.4,   3.7200,  34.2180,2,  34.2160,3,     26.7,2,     28.7,6,   118.43,3,    42.97,3,     0.00,3,     3.10,3,        0,6,    0.375,2,    0.180,3,    0.016,2,   2344.8,2,   2342.4,2,    0.028,    98.68
  325020080826,  P16N,    25,  1,     11,     11,2,20080909,2127, 39.0000,-152.0000, 5533,    732.0,   4.1050,  34.1320,2,  34.1290,3,     40.5,2,     42.7,6,   104.39,3,    42.47,3,     0.00,3,     2.99,3,        0,2,    0.642,2,    0.363,3,    0.155,2,   2321.3,2,   2324.9,2,    0.026,    98.65
  325020080826,  P16N,    25,  1,     12,     12,2,20080909,2130, 39.0000,-152.0000, 5533,    604.6,   4.8340,  34.0270,2,-999.0000,5,     74.2,2,     77.0,6,    83.01,3,    39.54,3,     0.00,3,     2.72,3,        0,2,    1.567,2,    0.821,3,    0.259,2,   2277.6,2,   2303.9,2,    0.016,    98.55
  325020080826,  P16N,    25,  1,     13,     13,2,20080909,2133, 39.0000,-152.0000, 5533,    505.7,   5.6940,  33.9710,2,  33.9700,2,    114.2,2,    119.3,2,    63.46,3,    35.63,3,     0.00,3,     2.35,3,        0,2,    2.381,2,    1.198,3,    0.451,2,   2235.4,2,   2287.4,2,    0.008,    98.42
  325020080826,  P16N,    25,  1,     14,     14,2,20080909,2135, 39.0000,-152.0000, 5533,    428.9,   6.6220,  33.9720,2,  33.9740,2,    143.0,2,    149.2,6,    51.43,3,    23.65,3,     0.00,3,     2.02,3,        0,2,    2.891,2,    1.493,3,    0.726,2,   2199.5,2,   2280.0,2,    0.012,    98.33
