EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,MG/M^3,,UMOL/KG,,UMOL/KG,,UMOL/KG,,VOLTS,
09AR20080322,       SR03,      34,          1,         20,         20,2,20080405,       0733,   -55.9287,   140.4102,       3418,    79.2,   3.9646,  33.7391,2,  33.7396,2,   311.37,2,  311.59,2,     3.7,2,    1.72,2,   5.0125,2,   2.7110,2,   0.4858,2,  2129.8,2,  2273.2,2,   0.758,2,  -999.0,9, -999.00,9,   25.69,2,      0.001,2
09AR20080322,       SR03,      34,          1,         19,         19,2,20080405,       0733,   -55.9287,   140.4102,       3418,   112.0,   1.3644,  33.8813,2,  33.8850,2,   313.60,2,  315.53,2,    18.8,2,    2.00,2,   5.5723,2,   2.9531,2,   0.4939,2,  2161.2,2,  2280.2,2,   2.053,2,  -999.0,9, -999.00,9,   29.05,2,      0.001,2
09AR20080322,       SR03,      34,          1,         18,         18,2,20080405,       0733,   -55.9287,   140.4102,       3418,   182.2,   1.7263,  34.1156,2,  34.1152,2,   268.57,2,  264.80,2,    38.6,2,    2.19,2,   4.3331,2,   2.2434,2,   0.3496,2,  2196.9,2,  2293.3,2,  -0.019,2,  -999.0,9, -999.00,9,   31.96,2,      0.001,2
09AR20080322,       SR03,      34,          1,         17,         17,2,20080405,       0733,   -55.9287,   140.4102,       3418,   300.4,   2.0759,  34.2898,2,  34.2897,2,   211.36,2,  214.12,2,    54.2,2,    2.36,2,   2.6609,2,   1.3601,2,   0.1975,2,  2227.6,2,  2310.7,2,  -0.031,2,  -999.0,9, -999.00,9,   33.95,2,      0.001,2
09AR20080322,       SR03,      34,          1,         16,         16,2,20080405,       0733,   -55.9287,   140.4102,       3418,   404.0,   2.3286,  34.4085,2,  34.4078,2,   187.47,2,  187.33,2,    62.9,2,    2.39,2,-999.0000,9,-999.0000,9,-999.0000,9,  2241.2,2,  2316.4,6,  -0.028,2,  -999.0,9, -999.00,9,   34.21,2,      0.001,2
09AR20080322,       SR03,      34,          1,         15,         15,2,20080405,       0733,   -55.9287,   140.4102,       3418,   499.8,   2.3815,  34.4829,2,  34.4828,2,   177.42,2,  177.72,2,    68.8,2,    2.41,2,   1.1134,2,   0.5574,2,   0.0685,2,  2248.8,2,  2325.9,2,  -0.028,2,  -999.0,9, -999.00,9,   34.47,2,      0.001,2
09AR20080322,       SR03,      34,          1,         14,         14,2,20080405,       0733,   -55.9287,   140.4102,       3418,   601.8,   2.3651,  34.5419,2,  34.5425,2,   173.13,2,  173.28,2,    72.8,2,    2.39,2,-999.0000,9,-999.0000,9,-999.0000,9,  2252.6,2,  2329.0,2,  -0.031,2,  -999.0,9, -999.00,9,   34.20,2,      0.001,2
09AR20080322,       SR03,      34,          1,         13,         13,2,20080405,       0733,   -55.9287,   140.4102,       3418,   700.6,   2.3316,  34.5971,2,  34.5969,2,   171.79,2,  172.01,2,    76.1,2,    2.35,2,   0.5537,2,   0.2790,2,   0.0380,2,  2253.0,2,  2333.5,6,  -0.025,2,  -999.0,9, -999.00,9,   33.62,2,      0.001,2
09AR20080322,       SR03,      34,          1,         12,         12,2,20080405,       0733,   -55.9287,   140.4102,       3418,   897.8,   2.2729,  34.6710,2,  34.6708,2,   176.33,2,  176.82,2,    78.0,2,    2.25,2,   0.3024,2,   0.1518,2,   0.0211,2,  2251.9,6,  2339.8,2,  -0.027,2,  -999.0,9, -999.00,9,   32.46,2,      0.001,2
09AR20080322,       SR03,      34,          1,         11,         11,2,20080405,       0733,   -55.9287,   140.4102,       3418,  1099.8,   2.1653,  34.7122,2,  34.7121,2,   182.64,2,  182.77,2,    80.3,2,    2.17,2,   0.2174,2,   0.1071,2,   0.0101,2,  2250.3,2,  2342.4,2,  -0.024,2,  -999.0,9, -999.00,9,   31.44,2,      0.001,2
09AR20080322,       SR03,      34,          1,         10,         10,2,20080405,       0733,   -55.9287,   140.4102,       3418,  1299.4,   2.0408,  34.7368,2,  34.7376,2,   189.06,2,  189.37,2,    84.4,2,    2.15,2,-999.0000,9,-999.0000,9,-999.0000,9,  2248.4,2,  2344.6,2,  -0.026,2,  -999.0,9, -999.00,9,   30.64,2,      0.001,2
09AR20080322,       SR03,      34,          1,          9,          9,2,20080405,       0733,   -55.9287,   140.4102,       3418,  1497.3,   1.9105,  34.7474,2,  34.7477,2,   193.40,2,  193.62,2,    87.3,2,    2.14,2,   0.1322,2,   0.0645,2,   0.0001,2,  2248.2,2,  2348.4,2,  -0.029,2,  -999.0,9, -999.00,9,   30.36,2,      0.001,2
09AR20080322,       SR03,      34,          1,          8,          8,2,20080405,       0733,   -55.9287,   140.4102,       3418,  1801.5,   1.6194,  34.7466,2,-999.0000,9,   198.12,2,  198.66,2,    95.5,2,    2.15,2,   0.1221,2,   0.0597,2,   0.0078,2,  2251.3,2,  2353.6,2,  -0.029,2,  -999.0,9, -999.00,9,   30.17,2,      0.001,2
09AR20080322,       SR03,      34,          1,          7,          7,2,20080405,       0733,   -55.9287,   140.4102,       3418,  2098.9,   1.3694,  34.7377,2,  34.7421,2,   201.25,2,  201.35,2,   103.3,2,    2.17,2,   0.1178,2,   0.0572,2,   0.0034,2,  2254.4,2,  2356.4,2,  -0.037,2,  -999.0,9, -999.00,9,   30.49,2,      0.001,2
09AR20080322,       SR03,      34,          1,          6,          6,2,20080405,       0733,   -55.9287,   140.4102,       3418,  2400.3,   1.1209,  34.7259,2,  34.7258,2,   204.54,2,  204.43,2,   110.2,2,    2.21,2,   0.1320,2,   0.0654,2,   0.0078,2,  2256.7,2,  2359.9,2,  -0.032,2,  -999.0,9, -999.00,9,   30.58,2,      0.001,2
09AR20080322,       SR03,      34,          1,          5,          5,2,20080405,       0733,   -55.9287,   140.4102,       3418,  2700.0,   0.8968,  34.7142,2,  34.7146,2,   207.40,2,  207.43,2,   116.8,2,    2.27,2,   0.1652,2,   0.0813,2,   0.0064,2,  2258.8,2,  2358.6,2,  -0.036,2,  -999.0,9, -999.00,9,   31.41,2,      0.001,2
09AR20080322,       SR03,      34,          1,          4,          4,2,20080405,       0733,   -55.9287,   140.4102,       3418,  3002.2,   0.6365,  34.7017,2,  34.7019,2,   212.26,2,  211.90,2,   124.2,2,    2.26,2,   0.2535,6,   0.1248,6,   0.0123,6,  2260.5,2,  2359.5,2,  -0.037,2,  -999.0,9, -999.00,9,   31.29,2,      0.001,2
09AR20080322,       SR03,      34,          1,          3,          3,2,20080405,       0733,   -55.9287,   140.4102,       3418,  3249.3,   0.5235,  34.6966,2,  34.6967,2,   214.49,2,  214.59,2,   129.5,2,    2.27,2,   0.3316,2,   0.1636,2,   0.0083,2,  2261.7,2,  2361.3,2,  -0.040,2,  -999.0,9, -999.00,9,   31.24,2,      0.001,2
09AR20080322,       SR03,      34,          1,          2,          2,2,20080405,       0733,   -55.9287,   140.4102,       3418,  3551.3,   0.4538,  34.6929,2,  34.6930,2,   215.80,2,  216.21,2,   134.7,2,    2.27,2,   0.3899,2,   0.1915,2,   0.0171,2,  2262.4,2,  2360.0,6,  -0.039,2,  -999.0,9, -999.00,9,   33.03,2,      0.001,2
09AR20080322,       SR03,      34,          1,          1,          1,2,20080405,       0733,   -55.9287,   140.4102,       3418,  3652.1,   0.4512,  34.6923,2,  34.6920,2,   215.95,2,  216.60,2,   136.6,2,    2.29,2,   0.3914,2,   0.1906,2,   0.0171,2,  2262.5,6,  2359.8,2,  -0.038,2,  -999.0,9, -999.00,9,   32.83,2,      0.001,2
09AR20080322,       SR03,      35,          1,         24,         24,2,20080405,       1552,   -55.5015,   140.7323,       4106,     9.6,   4.0813,  33.7348,2,  33.7347,2,   312.80,2,  312.46,2,     3.5,2,    1.71,2,   4.9381,2,   2.7331,2,   0.4436,2,  2129.6,6,  2272.0,2,   0.823,2,    46.0,2,   29.91,2,   25.76,2,      0.001,2
09AR20080322,       SR03,      35,          1,         23,         23,2,20080405,       1552,   -55.5015,   140.7323,       4106,    69.0,   4.0832,  33.7345,2,-999.0000,9,   312.98,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.788,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      35,          1,         22,         22,2,20080405,       1552,   -55.5015,   140.7323,       4106,    68.9,   4.0843,  33.7345,2,-999.0000,9,   313.04,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.789,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      35,          1,         21,         21,2,20080405,       1552,   -55.5015,   140.7323,       4106,    69.0,   4.0812,  33.7336,2,  33.7347,2,   313.04,2,  312.38,2,     3.4,2,    1.70,2,   4.9509,2,   2.7174,2,   0.4611,2,  2128.5,2,  2272.4,6,   0.776,2,    45.5,2,   29.41,2,   25.59,2,      0.001,2
09AR20080322,       SR03,      35,          1,         20,         20,2,20080405,       1552,   -55.5015,   140.7323,       4106,   105.7,   1.0079,  33.8614,2,-999.0000,9,   306.40,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   2.663,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      35,          1,         19,         19,2,20080405,       1552,   -55.5015,   140.7323,       4106,   147.5,   1.4076,  34.0174,2,  34.0174,2,   271.08,2,  290.64,2,    30.8,2,    2.14,2,   4.7629,2,   2.5488,2,   0.4054,2,  2183.2,2,  2285.9,2,   0.119,2,    44.1,2,   33.70,2,   31.24,2,      0.001,2
09AR20080322,       SR03,      35,          1,         18,         18,2,20080405,       1552,   -55.5015,   140.7323,       4106,   198.1,   1.9020,  34.1762,2,  34.1772,2,   243.56,2,  244.48,2,    44.1,2,    2.27,2,   3.6427,2,   1.9208,2,   0.2852,2,  2206.8,2,  2296.5,2,  -0.024,2,    41.5,2,   34.92,2,   33.00,2,      0.001,2
09AR20080322,       SR03,      35,          1,         17,         17,2,20080405,       1552,   -55.5015,   140.7323,       4106,   301.4,   2.2486,  34.3410,2,  34.3409,2,   199.12,2,  201.43,2,    57.4,2,    2.37,2,   2.0395,2,   1.0365,2,   0.1567,2,  2232.9,2,  2309.6,2,  -0.021,2,    40.7,2,   36.35,2,   34.34,2,      0.001,2
09AR20080322,       SR03,      35,          1,         16,         16,2,20080405,       1552,   -55.5015,   140.7323,       4106,   498.7,   2.3374,  34.5087,2,  34.5087,2,   176.71,2,  176.37,2,    71.6,2,    2.42,2,   1.0267,2,   0.5148,2,   0.0673,2,  2251.8,2,  2325.2,6,  -0.027,2,    39.9,2,   35.84,2,   34.63,2,      0.001,2
09AR20080322,       SR03,      35,          1,         15,         15,2,20080405,       1552,   -55.5015,   140.7323,       4106,   597.7,   2.3340,  34.5614,2,  34.5600,2,   174.26,2,  173.49,2,    74.7,2,    2.40,2,   0.7250,2,   0.3642,2,   0.0432,2,  2252.6,2,  2329.7,2,  -0.027,2,    39.8,2,   35.69,2,   34.19,2,      0.001,2
09AR20080322,       SR03,      35,          1,         14,         14,2,20080405,       1552,   -55.5015,   140.7323,       4106,   700.8,   2.3141,  34.6167,2,  34.6164,2,   174.66,2,  174.01,2,    77.4,2,    2.34,2,   0.4734,2,   0.2376,2,   0.0312,2,  2253.3,3,  2334.2,2,  -0.027,2,    39.6,2,   35.03,2,   33.74,2,      0.001,2
09AR20080322,       SR03,      35,          1,         13,         13,2,20080405,       1552,   -55.5015,   140.7323,       4106,   897.1,   2.2371,  34.6799,2,  34.6802,2,   178.75,2,  177.95,2,    80.3,2,    2.26,2,   0.3138,2,   0.1558,2,   0.0225,2,  2251.8,2,  2340.6,2,  -0.026,2,    39.7,2,   33.61,2,   32.57,2,      0.001,2
09AR20080322,       SR03,      35,          1,         12,         12,2,20080405,       1552,   -55.5015,   140.7323,       4106,  1199.0,   2.0650,  34.7319,2,  34.7331,2,   188.38,2,  188.07,2,    84.2,2,    2.18,2,   0.1748,6,   0.0853,6,   0.0057,2,  2252.7,2,  2344.4,6,  -0.028,2,    39.7,2,   32.58,2,   31.24,2,      0.001,2
09AR20080322,       SR03,      35,          1,         11,         11,2,20080405,       1552,   -55.5015,   140.7323,       4106,  1499.3,   1.8355,  34.7486,2,  34.7453,2,   195.02,2,  195.10,2,    90.4,2,    2.15,2,   0.1230,2,   0.0607,2,   0.0099,2,  2249.0,2,  2349.6,2,  -0.029,2,    40.0,2,   32.05,2,   30.72,2,      0.001,2
09AR20080322,       SR03,      35,          1,         10,         10,2,20080405,       1552,   -55.5015,   140.7323,       4106,  1802.2,   1.5720,  34.7451,2,  34.7353,2,   198.57,2,  198.92,2,    98.6,2,    2.17,2,   0.1147,2,   0.0606,2,   0.0026,2,  2252.3,2,  2355.8,2,  -0.029,2,    39.7,2,   32.48,2,   30.79,2,      0.001,2
09AR20080322,       SR03,      35,          1,          9,          9,2,20080405,       1552,   -55.5015,   140.7323,       4106,  2099.5,   1.2936,  34.7344,2,  34.7347,2,   201.93,2,  202.39,2,   106.8,2,    2.20,2,   0.1168,2,   0.0584,2,   0.0087,2,  2255.6,2,  2354.5,2,  -0.029,2,    39.4,2,   32.48,2,   31.15,2,      0.001,2
09AR20080322,       SR03,      35,          1,          8,          8,2,20080405,       1552,   -55.5015,   140.7323,       4106,  2399.8,   1.0623,  34.7232,2,  34.7237,2,   205.88,2,  205.31,2,   114.2,2,    2.24,2,   0.1292,2,   0.0651,2,   0.0023,2,  2258.2,2,  2359.8,2,  -0.032,2,    39.6,2,   32.83,2,   31.37,2,      0.001,2
09AR20080322,       SR03,      35,          1,          7,          7,2,20080405,       1552,   -55.5015,   140.7323,       4106,  2702.5,   0.8303,  34.7112,2,  34.7109,2,   209.11,2,  208.73,2,   120.8,2,    2.26,2,   0.1978,2,   0.0959,2,   0.0000,2,  2259.7,3,  2359.8,2,  -0.032,2,    39.6,2,   33.17,2,   31.67,2,      0.001,2
09AR20080322,       SR03,      35,          1,          6,          6,2,20080405,       1552,   -55.5015,   140.7323,       4106,  3000.5,   0.6143,  34.7009,2,  34.6999,2,   213.61,2,  212.81,2,   127.3,2,    2.27,2,   0.2778,2,   0.1341,2,   0.0181,2,  2268.4,2,  2359.7,6,  -0.040,2,    39.4,2,   33.18,2,   31.59,3,      0.001,2
09AR20080322,       SR03,      35,          1,          5,          5,2,20080405,       1552,   -55.5015,   140.7323,       4106,  3294.9,   0.5214,  34.6964,2,  34.6971,2,   216.10,2,  216.90,2,  -999.0,9,    2.26,2,   0.3375,2,   0.1623,2,   0.0059,2,  2261.7,3,  2359.3,2,  -0.038,2,    39.5,2,   32.64,2,   31.30,3,      0.001,2
09AR20080322,       SR03,      35,          1,          4,          4,2,20080405,       1552,   -55.5015,   140.7323,       4106,  3598.5,   0.4899,  34.6941,2,  34.6934,2,   216.98,2,  216.03,2,   133.8,2,    2.28,2,   0.3597,2,   0.1750,2,   0.0116,2,  2267.2,2,  2359.8,2,  -0.038,2,    39.4,2,   33.04,2,   31.38,3,      0.001,2
09AR20080322,       SR03,      35,          1,          3,          3,2,20080405,       1552,   -55.5015,   140.7323,       4106,  3902.1,   0.4664,  34.6921,2,  34.6916,2,   217.93,2,  216.99,2,   135.8,2,    2.27,2,   0.3925,2,   0.1886,2,   0.0243,2,  2262.0,2,  2360.3,2,  -0.041,2,    39.3,2,   33.09,2,   31.30,3,      0.001,2
09AR20080322,       SR03,      35,          1,          2,          2,2,20080405,       1552,   -55.5015,   140.7323,       4106,  4170.3,   0.4721,  34.6913,2,  34.6908,2,   217.61,2,  217.99,2,   138.5,2,    2.30,2,   0.4095,2,   0.1971,2,   0.0127,2,  2262.9,6,  2359.9,2,  -0.039,2,    39.0,2,   33.49,2,   32.30,2,      0.001,2
09AR20080322,       SR03,      35,          1,          1,          1,2,20080405,       1552,   -55.5015,   140.7323,       4106,  4222.3,   0.4752,  34.6910,2,  34.6910,2,   217.46,2,  217.34,2,   138.1,2,    2.30,2,   0.4087,2,   0.2007,2,   0.0206,2,  2264.7,2,  2360.1,6,  -0.041,2,    39.3,2,   33.98,2,   32.14,2,      0.001,2
09AR20080322,       SR03,      36,          1,         24,         24,2,20080405,       2220,   -55.0197,   141.0185,       2921,    28.3,   4.1290,  33.7341,2,  33.7343,2,   312.52,2,  312.34,2,     3.3,2,    1.68,2,   4.9417,2,   2.7492,2,   0.4494,2,  2134.3,6,  2272.5,2,   0.765,2,  -999.0,9, -999.00,9,   24.28,3,      2.462,2
09AR20080322,       SR03,      36,          1,         23,         23,2,20080405,       2220,   -55.0197,   141.0185,       2921,    49.1,   4.1287,  33.7341,2,-999.0000,9,   312.31,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.779,2,  -999.0,9, -999.00,9, -999.00,9,      2.131,2
09AR20080322,       SR03,      36,          1,         22,         22,2,20080405,       2220,   -55.0197,   141.0185,       2921,    49.2,   4.1315,  33.7340,2,-999.0000,9,   312.31,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.768,2,  -999.0,9, -999.00,9, -999.00,9,      2.117,2
09AR20080322,       SR03,      36,          1,         21,         21,2,20080405,       2220,   -55.0197,   141.0185,       2921,    49.0,   4.1299,  33.7341,2,  33.7339,2,   312.31,2,  312.13,2,     3.4,2,    1.65,2,   4.7860,2,   2.6322,2,   0.4259,2,  2132.3,2,  2272.5,6,   0.767,2,  -999.0,9, -999.00,9,   24.85,2,      2.097,2
09AR20080322,       SR03,      36,          1,         20,         20,2,20080405,       2220,   -55.0197,   141.0185,       2921,    70.6,   4.0823,  33.7353,2,  33.7347,2,   312.39,2,  312.34,2,     3.5,2,    1.67,2,   4.8901,6,   2.7086,6,   0.4491,6,  2135.3,2,  2272.4,2,   0.839,2,  -999.0,9, -999.00,9,   25.15,2,      1.848,2
09AR20080322,       SR03,      36,          1,         19,         19,2,20080405,       2220,   -55.0197,   141.0185,       2921,   107.6,   1.3991,  33.8409,2,  33.8433,2,   322.73,2,  323.16,2,    15.5,2,    1.98,2,   4.0516,2,   2.2036,2,   0.3560,2,  2160.9,2,  2277.9,2,   2.006,2,  -999.0,9, -999.00,9,   27.50,2,      1.184,2
09AR20080322,       SR03,      36,          1,         18,         18,2,20080405,       2220,   -55.0197,   141.0185,       2921,   149.6,   1.5153,  34.0251,2,  34.0247,2,   287.34,2,  285.81,2,    30.9,2,    2.09,2,   4.8922,2,   2.5769,2,   0.4353,2,  2187.5,2,  2286.3,2,   0.084,2,  -999.0,9, -999.00,9,   30.86,2,      0.415,2
09AR20080322,       SR03,      36,          1,         17,         17,2,20080405,       2220,   -55.0197,   141.0185,       2921,   397.5,   2.3309,  34.4308,2,  34.4308,2,   183.91,2,  184.77,2,    65.2,2,    2.39,2,-999.0000,9,-999.0000,9,-999.0000,9,  2248.4,2,  2317.8,2,  -0.026,2,  -999.0,9, -999.00,9,   35.23,2,      0.001,2
09AR20080322,       SR03,      36,          1,         16,         16,2,20080405,       2220,   -55.0197,   141.0185,       2921,   499.8,   2.3423,  34.5060,2,  34.5056,2,   176.52,2,  177.54,2,    70.5,2,    2.38,2,   1.0011,2,   0.5026,2,   0.0758,2,  2255.4,2,  2324.3,6,  -0.026,2,  -999.0,9, -999.00,9,   34.98,2,      0.001,2
09AR20080322,       SR03,      36,          1,         15,         15,2,20080405,       2220,   -55.0197,   141.0185,       2921,   701.9,   2.3021,  34.6197,2,  34.6189,2,   173.68,2,  173.22,2,    76.9,2,    2.31,2,   0.4814,2,   0.2398,2,   0.0362,2,  2259.7,2,  2335.3,2,  -0.027,2,  -999.0,9, -999.00,9,   33.69,2,      0.001,2
09AR20080322,       SR03,      36,          1,         14,         14,2,20080405,       2220,   -55.0197,   141.0185,       2921,   901.0,   2.2334,  34.6838,2,  34.6836,2,   178.63,2,  177.95,2,    79.7,2,    2.22,2,-999.0000,9,-999.0000,9,-999.0000,9,  2255.5,2,  2340.0,2,  -0.026,2,  -999.0,9, -999.00,9,   32.42,2,      0.001,2
09AR20080322,       SR03,      36,          1,         13,         13,2,20080405,       2220,   -55.0197,   141.0185,       2921,  1099.7,   2.1220,  34.7219,2,  34.7219,2,   185.67,2,  185.59,2,    81.6,2,    2.16,2,   0.2794,2,   0.1396,2,   0.0000,2,  2251.7,6,  2341.3,2,  -0.029,2,  -999.0,9, -999.00,9,   31.48,2,      0.001,2
09AR20080322,       SR03,      36,          1,         12,         12,2,20080405,       2220,   -55.0197,   141.0185,       2921,  1300.2,   1.9937,  34.7417,2,  34.7429,2,   191.90,2,  191.49,2,    84.9,2,    2.12,2,-999.0000,9,-999.0000,9,-999.0000,9,  2250.6,2,  2347.4,2,  -0.030,2,  -999.0,9, -999.00,9,   30.71,2,      0.001,2
09AR20080322,       SR03,      36,          1,         11,         11,2,20080405,       2220,   -55.0197,   141.0185,       2921,  1497.6,   1.8303,  34.7486,2,  34.7463,2,   195.15,2,  195.71,2,    89.0,2,    2.11,2,   0.1455,2,   0.0736,2,   0.0153,2,  2252.5,2,  2348.7,2,  -0.028,2,  -999.0,9, -999.00,9,   30.56,2,      0.001,2
09AR20080322,       SR03,      36,          1,         10,         10,2,20080405,       2220,   -55.0197,   141.0185,       2921,  1700.7,   1.6451,  34.7471,2,-999.0000,9,   197.86,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,  -0.032,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      36,          1,          9,          9,2,20080405,       2220,   -55.0197,   141.0185,       2921,  1902.4,   1.4643,  34.7414,2,  34.7429,2,   200.40,2,  200.40,2,   100.4,2, -999.00,9,   0.1448,2,   0.0700,2,   0.0088,2,  2259.1,2,  2355.5,2,  -0.032,2,  -999.0,9, -999.00,9,   30.89,2,      0.001,2
09AR20080322,       SR03,      36,          1,          8,          8,2,20080405,       2220,   -55.0197,   141.0185,       2921,  2095.8,   1.2739,  34.7332,2,  34.7333,2,   202.15,2,  202.18,2,   106.2,2,    2.17,2,   0.1192,2,   0.0586,2,   0.0000,2,  2258.8,2,  2356.8,2,  -0.033,2,  -999.0,9, -999.00,9,   31.24,2,      0.001,2
09AR20080322,       SR03,      36,          1,          7,          7,2,20080405,       2220,   -55.0197,   141.0185,       2921,  2299.7,   1.0926,  34.7244,2,  34.7262,2,   204.50,2,  204.52,2,   112.0,2,    2.20,2,-999.0000,9,-999.0000,9,-999.0000,9,  2261.1,2,  2357.5,2,  -0.036,2,  -999.0,9, -999.00,9,   31.49,2,      0.001,2
09AR20080322,       SR03,      36,          1,          6,          6,2,20080405,       2220,   -55.0197,   141.0185,       2921,  2501.1,   0.9305,  34.7163,2,  34.7164,2,   206.76,2,  207.04,2,   116.9,2,    2.22,2,-999.0000,9,-999.0000,9,-999.0000,9,  2262.9,2,  2358.4,6,  -0.033,2,  -999.0,9, -999.00,9,   31.74,2,      0.001,2
09AR20080322,       SR03,      36,          1,          5,          5,2,20080405,       2220,   -55.0197,   141.0185,       2921,  2699.7,   0.7609,  34.7079,2,  34.7079,2,   209.77,2,  209.82,2,   121.9,2,    2.24,2,   0.2131,2,   0.1044,2,   0.0134,2,  2266.7,2,  2357.6,2,  -0.040,2,  -999.0,9, -999.00,9,   32.08,2,      0.001,2
09AR20080322,       SR03,      36,          1,          4,          4,2,20080405,       2220,   -55.0197,   141.0185,       2921,  2897.7,   0.6314,  34.7019,2,  34.7019,2,   211.90,2,  211.90,2,   128.5,2,    2.26,2,   0.2696,2,   0.1338,2,   0.0154,2,  2265.4,2,  2358.1,2,  -0.035,2,  -999.0,9, -999.00,9,   32.25,2,      0.001,2
09AR20080322,       SR03,      36,          1,          3,          3,2,20080405,       2220,   -55.0197,   141.0185,       2921,  3099.9,   0.6097,  34.7002,2,  34.6999,2,   212.78,2,  212.64,2,   130.2,2, -999.00,9,   0.2903,2,   0.1420,2,   0.0148,2,  2265.2,2,  2360.2,2,  -0.037,2,  -999.0,9, -999.00,9,   32.27,2,      0.001,2
09AR20080322,       SR03,      36,          1,          2,          2,2,20080405,       2220,   -55.0197,   141.0185,       2921,  3298.7,   0.6027,  34.6993,2,  34.6987,2,   213.51,2,  213.55,2,   129.8,2,    2.26,2,   0.3021,2,   0.1478,2,   0.0108,2,  2266.0,6,  2360.8,2,  -0.036,2,  -999.0,9, -999.00,9,   32.22,2,      0.001,2
09AR20080322,       SR03,      36,          1,          1,          1,2,20080405,       2220,   -55.0197,   141.0185,       2921,  3354.7,   0.6016,  34.6990,2,  34.6989,2,   213.82,2,  217.77,3,   130.2,2,    2.26,2,   0.3015,2,   0.1527,2,   0.0153,2,  2265.0,2,  2359.4,6,  -0.037,2,  -999.0,9, -999.00,9,   32.24,2,      0.001,2
09AR20080322,       SR03,      37,          1,         24,         24,2,20080406,       0833,   -54.5290,   141.3327,       2738,     7.4,   4.2666,  33.7288,2,  33.7284,2,   312.62,2,  312.56,2,     2.7,2,    1.66,2,   4.8908,2,   2.6814,2,   0.4589,2,  2127.6,6,  2271.7,2,   0.903,2,    46.3,2,   30.05,2,   25.53,2,      0.001,2
09AR20080322,       SR03,      37,          1,         23,         23,2,20080406,       0833,   -54.5290,   141.3327,       2738,    39.9,   4.2595,  33.7291,2,-999.0000,9,   311.63,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.951,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      37,          1,         22,         22,2,20080406,       0833,   -54.5290,   141.3327,       2738,    39.6,   4.2629,  33.7289,2,-999.0000,9,   311.63,2, -999.00,9,  -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.0,9,  -999.0,9,   0.960,2,  -999.0,9, -999.00,9, -999.00,9,      0.001,2
09AR20080322,       SR03,      37,          1,         21,         21,2,20080406,       0833,   -54.5290,   141.3327,       2738,    39.3,   4.2686,  33.7287,2,  33.7284,2,   311.63,2,  312.61,2,     2.7,2,    1.64,2,   4.7878,2,   2.6887,2,   0.4264,2,  2128.7,2,  2271.8,6,   0.995,2,    45.5,2,   28.81,2,   25.49,2,      0.001,2
09AR20080322,       SR03,      37,          1,         20,         20,2,20080406,       0833,   -54.5290,   141.3327,       2738,    81.2,   4.2199,  33.7303,2,  33.7310,2,   312.20,2,  311.60,2,     3.0,2,    1.65,2,   4.8556,2,   2.6928,2,   0.4119,2,  2130.4,2,  2272.3,2,   0.978,2,    44.9,2,   28.89,2,   25.45,2,      0.001,2
