BOTTLE,20141024CCHSIOCBG
# Original header:
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W
# 20090522OOCNOCBAK
# There are 12 instances of the bottle quality flag being set to 10. These correspond to cases where there was something anomalous about the bottle closure. The samples are believed to be good. In 9 of these cases the shallowest bottle was at 5 metres depth andappeared to have closed normally. The CFC sampler reported that a dribble leaked out of the bottom tap when it was pushed in even though the top vent was still closed. 
# The CTD PRS;  TMP;  SAL;  OXY; data are all calibrated and good .
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,UMOL/KG,
740H20090307,       A095,      89,          1,         10,         10,2,20090411,       1911,  -24.00141,   -1.53572,       5283,  2015.1,   2.9878,  34.8812,  34.8805,2,    227.7,   228.3,2,   37.56,2,    1.54,2,  2187.9,3,  2330.6,2,   2.8342,   23.32,2
740H20090307,       A095,      89,          1,         11,         11,2,20090411,       1911,  -24.00141,   -1.53572,       5283,  1763.7,   3.2341,  34.8668,  34.8666,2,    219.5,   219.7,2,   35.14,2,    1.61,2,  -999.0,9,  -999.0,9,   3.0998,   23.83,2
740H20090307,       A095,      89,          1,         12,         12,2,20090411,       1911,  -24.00141,   -1.53572,       5283,  1510.0,   3.4167,  34.8085,  34.8094,2,    204.1,   204.5,2,   36.57,2,    1.76,2,    2200,2,  2327.9,2,   3.3027,   26.27,2
740H20090307,       A095,      89,          1,         13,         13,2,20090411,       1911,  -24.00141,   -1.53572,       5283,  1258.0,   3.5130,  34.6834,  34.6848,2,    184.8,   185.1,2,   41.34,2,    1.99,2,  -999.0,9,  -999.0,9,   3.4197,   29.54,2
740H20090307,       A095,      89,          1,         14,         14,2,20090411,       1911,  -24.00141,   -1.53572,       5283,  1006.1,   3.5722,  34.5119,  34.5114,2,    173.5,   174.1,2,   44.88,2,    2.22,2,  2221.4,2,  2317.3,2,   3.4993,   32.89,2
740H20090307,       A095,      89,          1,         15,         15,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   880.6,   3.7904,  34.4307,  34.4293,2,    176.7,   176.9,2,   41.98,2,    2.24,2,  -999.0,9,  -999.0,9,   3.7261,   33.55,2
740H20090307,       A095,      89,          1,         16,         16,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   754.7,   4.4329,  34.3817,  34.3827,2,    180.8,   180.3,2,   33.62,2,    2.18,2,  2209.7,2,  2301.3,2,   4.3748,   32.71,2
740H20090307,       A095,      89,          1,         17,         17,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   628.6,   5.3365,  34.3681,  34.3679,2,    196.4,   196.8,2,   22.94,2,    1.97,2,  2186.2,2,  2290.4,2,   5.2843,   29.46,2
740H20090307,       A095,      89,          1,         18,         18,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   504.1,   7.3250,  34.5152,  34.5176,2,    189.1,   188.0,2,   15.67,2,    1.71,2,  -999.0,9,  -999.0,9,   7.2759,   25.49,2
740H20090307,       A095,      89,          1,         19,         19,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   378.1,  10.3807,  34.8439,  34.8354,2,    178.4,   180.1,2,    9.28,2,    1.31,2,  2158.5,2,  2300.5,2,  10.3354,   18.68,2
740H20090307,       A095,      89,          1,         20,         20,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   252.7,  12.9953,  35.1327,  35.1316,2,    195.3,   194.0,2,    5.50,2,    0.85,2,  -999.0,9,  -999.0,9,  12.9604,   11.27,2
740H20090307,       A095,      89,          1,         21,         25,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   176.8,  15.0470,  35.3672,  35.3633,2,    192.1,   191.9,2,    4.55,2,    0.66,2,  -999.0,9,  -999.0,9,  15.0201,    8.28,2
740H20090307,       A095,      89,          1,         22,         22,2,20090411,       1911,  -24.00141,   -1.53572,       5283,   103.5,  18.2978,  35.7619,  35.7626,2,    229.0,   229.2,2,    2.82,2,    0.21,2,  -999.0,9,  -999.0,9,  18.2798,    0.54,2
740H20090307,       A095,      89,          1,         23,         23,3,20090411,       1911,  -24.00141,   -1.53572,       5283,    52.6,  23.0817,  36.2817,  36.2958,2,    217.3,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,  23.0709, -999.00,9
740H20090307,       A095,      89,          1,         24,         24,2,20090411,       1911,  -24.00141,   -1.53572,       5283,     7.4,  23.1483,  36.2928,-999.0000,9,    211.0,   210.4,2,    2.43,2,    0.19,2,  -999.0,9,  -999.0,9,  23.1468,    0.04,2
740H20090307,       A095,      90,          1,          1,          1,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  5572.9,   2.5250,  34.8816,  34.8814,2,    228.4,   227.5,2,   54.39,2,    1.56,2,  2213.8,2,  2361.4,2,   1.9800,   23.33,2
740H20090307,       A095,      90,          1,          2,          2,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  5521.6,   2.5178,  34.8816,  34.8824,2,    228.5,   227.1,2,   53.81,2,    1.56,2,  2214.7,2,  2359.8,2,   1.9799,   23.05,2
740H20090307,       A095,      90,          1,          3,          3,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  4821.4,   2.4376,  34.8828,  34.8827,2,    227.1,   227.2,2,   53.50,2,    1.56,2,  2215.8,2,  2360.2,2,   1.9928,   23.43,2
740H20090307,       A095,      90,          1,          4,          4,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  4563.9,   2.4096,  34.8830,  34.8820,2,    227.3,   227.6,2,   53.50,2,    1.57,2,  2215.6,2,  2360.5,2,   1.9974,   22.77,2
740H20090307,       A095,      90,          1,          5,          5,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  4048.7,   2.3649,  34.8831,  34.8821,2,    227.3,   226.8,2,   53.01,2,    1.57,2,  2208.8,2,  2355.3,2,   2.0150,   23.16,2
740H20090307,       A095,      90,          1,          6,          6,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  3537.2,   2.3537,  34.8809,  34.8799,2,    228.3,   227.6,2,   52.47,2,    1.57,2,  2209.2,2,  2350.1,3,   2.0610,   23.38,2
740H20090307,       A095,      90,          1,          7,          7,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  3028.3,   2.4149,  34.8737,  34.8725,2,    231.2,   231.2,2,   49.78,2,    1.56,2,  2200.4,2,    2338,3,   2.1743,   23.33,2
740H20090307,       A095,      90,          1,          8,          8,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  2519.2,   2.5819,  34.8690,  34.8678,2,    230.5,   230.3,2,   45.69,2,    1.58,2,  2195.5,2,  2332.1,3,   2.3881,   23.28,2
740H20090307,       A095,      90,          1,          9,          9,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  2267.1,   2.7472,  34.8734,  34.8723,2,    229.2,   229.6,2,   41.48,2,    1.54,2,  -999.0,9,  -999.0,9,   2.5742,   22.58,2
740H20090307,       A095,      90,          1,         10,         10,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  2012.0,   2.9950,  34.8794,  34.8793,2,    227.6,   227.5,2,   36.63,2,    1.53,2,  2186.4,2,  2322.3,3,   2.8416,   22.60,2
740H20090307,       A095,      90,          1,         11,         11,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  1760.7,   3.2006,  34.8626,  34.8614,2,    219.7,   219.9,2,   35.05,2,    1.59,2,  -999.0,9,  -999.0,9,   3.0671,   23.28,2
740H20090307,       A095,      90,          1,         12,         12,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  1508.6,   3.3978,  34.8035,  34.8023,2,    204.1,   204.4,2,   36.43,2,    1.76,2,  2199.5,2,  2317.6,3,   3.2841,   25.41,2
740H20090307,       A095,      90,          1,         13,         13,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  1254.3,   3.4981,  34.6994,  34.6979,2,    187.0,   187.0,2,   40.97,2,    1.97,2,  -999.0,9,  -999.0,9,   3.4052,   29.78,2
740H20090307,       A095,      90,          1,         14,         14,2,20090412,       0459,  -23.99996,   -0.64292,       5476,  1003.3,   3.5009,  34.5133,  34.5155,2,    173.2,   173.1,2,   47.04,2,    2.25,2,    2223,2,  2311.6,3,   3.4288,   33.39,2
740H20090307,       A095,      90,          1,         15,         15,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   876.8,   3.8858,  34.4257,  34.4240,2,    174.0,   174.4,2,   41.27,2,    2.27,2,  -999.0,9,  -999.0,9,   3.8212,   33.98,2
740H20090307,       A095,      90,          1,         16,         16,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   752.4,   4.5686,  34.3800,  34.3795,2,    181.0,   181.5,2,   31.33,2,    2.18,2,  2203.3,2,  2296.2,3,   4.5099,   32.74,2
740H20090307,       A095,      90,          1,         17,         17,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   627.1,   5.8761,  34.4162,  34.4159,2,    183.0,   182.1,2,   21.15,2,    1.98,2,  2188.5,2,  2288.6,3,   5.8215,   29.82,2
740H20090307,       A095,      90,          1,         18,         18,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   501.8,   8.1729,  34.6040,  34.5992,2,    179.0,   178.1,2,   14.41,2,    1.66,2,  -999.0,9,  -999.0,9,   8.1208,   24.81,2
740H20090307,       A095,      90,          1,         19,         19,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   376.1,  10.8388,  34.8960,  34.8944,2,    192.6,   192.0,2,    7.91,2,    1.16,2,    2144,2,  2298.3,3,  10.7925,   16.63,2
740H20090307,       A095,      90,          1,         20,         20,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   251.6,  13.3429,  35.1680,  35.1668,2,    185.0,   184.1,2,    5.53,2,    0.88,2,  -999.0,9,  -999.0,9,  13.3075,   11.92,2
740H20090307,       A095,      90,          1,         21,         25,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   175.8,  15.4842,  35.4454,  35.4502,2,    203.1,   204.2,2,    4.07,2,    0.51,2,  -999.0,9,  -999.0,9,  15.4569,    5.70,2
740H20090307,       A095,      90,          1,         22,         22,2,20090412,       0459,  -23.99996,   -0.64292,       5476,   102.6,  17.9911,  35.7562,  35.7550,2,    224.3,   225.2,2,    2.96,2,    0.21,2,  -999.0,9,  -999.0,9,  17.9735,    0.21,2
740H20090307,       A095,      90,          1,         23,         23,2,20090412,       0459,  -23.99996,   -0.64292,       5476,    52.1,  22.6673,  36.1693,  36.1578,2,    217.4,   214.0,2,    2.56,2,    0.19,2,  2079.3,2,  2376.3,3,  22.6567,   -0.10,2
740H20090307,       A095,      90,          1,         24,         24,2,20090412,       0459,  -23.99996,   -0.64292,       5476,     7.0,  22.8234,  36.1857,  36.1891,2,    212.5,   210.7,2,    2.47,2,    0.19,2,  2078.5,2,  2376.9,3,  22.8220,   -0.11,2
740H20090307,       A095,      91,          1,          1,          1,2,20090412,       1508,  -23.99968,    0.24547,       4463,  4527.3,   2.4067,  34.8834,  34.8835,2,    226.1,   226.4,2,   54.05,2,    1.56,2,  2215.7,3,  2361.7,2,   1.9990,   23.23,2
740H20090307,       A095,      91,          1,          2,          2,2,20090412,       1508,  -23.99968,    0.24547,       4463,  4474.0,   2.4027,  34.8835,  34.8838,2,    226.7,   226.7,2,   53.74,2,    1.56,2,    2216,2,  2362.1,2,   2.0017,   23.35,2
740H20090307,       A095,      91,          1,          3,          3,3,20090412,       1508,  -23.99968,    0.24547,       4463,  4308.2,   2.3895,  34.8839,  34.8539,2,    226.9,   214.1,4,   35.64,4,    1.64,4,  -999.0,9,  -999.0,9,   2.0086,   24.48,4
740H20090307,       A095,      91,          1,          4,          4,2,20090412,       1508,  -23.99968,    0.24547,       4463,  4051.4,   2.3712,  34.8840,  34.8843,2,    227.1,   226.4,2,   53.45,2,    1.56,2,  2213.9,2,  2360.5,2,   2.0208,   23.37,2
740H20090307,       A095,      91,          1,          5,          5,2,20090412,       1508,  -23.99968,    0.24547,       4463,  3792.9,   2.3654,  34.8839,  34.8842,2,    227.2,   227.1,2,   53.05,2,    1.56,2,  2213.2,2,  2358.5,2,   2.0444,   23.14,2
740H20090307,       A095,      91,          1,          6,          6,2,20090412,       1508,  -23.99968,    0.24547,       4463,  3296.2,   2.4043,  34.8771,  34.8768,2,    230.1,   228.8,2,   51.09,2,    1.56,2,  2206.3,2,  2349.6,2,   2.1362,   23.37,2
740H20090307,       A095,      91,          1,          7,          7,2,20090412,       1508,  -23.99968,    0.24547,       4463,  2788.2,   2.5201,  34.8719,  34.8733,2,    232.0,   231.7,2,   47.54,2,    1.56,2,  2199.3,2,  2339.8,2,   2.3013,   22.90,2
740H20090307,       A095,      91,          1,          8,          8,2,20090412,       1508,  -23.99968,    0.24547,       4463,  2532.0,   2.6382,  34.8692,  34.8691,2,    230.1,   229.8,2,   45.32,2,    1.57,2,  -999.0,9,  -999.0,9,   2.4421,   23.18,2
740H20090307,       A095,      91,          1,          9,          9,2,20090412,       1508,  -23.99968,    0.24547,       4463,  2277.7,   2.8501,  34.8789,  34.8788,2,    229.4,   229.5,2,   40.19,2,    1.54,2,  2193.8,2,  2331.5,2,   2.6744,   22.93,2
740H20090307,       A095,      91,          1,         10,         10,2,20090412,       1508,  -23.99968,    0.24547,       4463,  2023.6,   3.1061,  34.8828,  34.8827,2,    226.5,   227.3,2,   35.80,2,    1.54,2,  -999.0,9,  -999.0,9,   2.9500,   22.77,2
740H20090307,       A095,      91,          1,         11,         11,2,20090412,       1508,  -23.99968,    0.24547,       4463,  1773.0,   3.3148,  34.8538,  34.8538,2,    214.8,   215.4,2,   35.24,2,    1.65,2,    2194,2,  2325.7,2,   3.1786,   24.24,2
740H20090307,       A095,      91,          1,         12,         12,2,20090412,       1508,  -23.99968,    0.24547,       4463,  1517.9,   3.4785,  34.7887,  34.7879,2,    197.7,   198.2,2,   37.17,2,    1.83,2,  -999.0,9,  -999.0,9,   3.3631,   27.22,2
740H20090307,       A095,      91,          1,         13,         13,2,20090412,       1508,  -23.99968,    0.24547,       4463,  1262.8,   3.5464,  34.6686,  34.6692,2,    180.1,   180.5,2,   42.30,2,    2.04,2,  2219.8,2,  2320.4,2,   3.4524,   30.11,2
740H20090307,       A095,      91,          1,         14,         14,2,20090412,       1508,  -23.99968,    0.24547,       4463,  1010.7,   3.7248,  34.5060,  34.5059,2,    174.6,   174.9,2,   41.38,2,    2.20,2,  -999.0,9,  -999.0,9,   3.6504,   32.61,2
740H20090307,       A095,      91,          1,         15,         15,2,20090412,       1508,  -23.99968,    0.24547,       4463,   884.6,   3.9845,  34.4414,  34.4420,2,    173.2,   173.0,2,   38.64,2,    2.23,2,  2218.1,2,  2307.3,2,   3.9185,   32.80,2
740H20090307,       A095,      91,          1,         16,         16,2,20090412,       1508,  -23.99968,    0.24547,       4463,   756.9,   4.6062,  34.4107,  34.4107,2,    171.4,   172.6,2,   31.81,2,    2.21,2,  -999.0,9,  -999.0,9,   4.5468,   32.97,2
740H20090307,       A095,      91,          1,         17,         17,2,20090412,       1508,  -23.99968,    0.24547,       4463,   630.7,   5.7813,  34.4454,  34.4471,2,    164.3,   163.8,2,   23.25,2,    2.09,2,  2203.5,2,  2294.3,2,   5.7268,   31.69,2
740H20090307,       A095,      91,          1,         18,         18,2,20090412,       1508,  -23.99968,    0.24547,       4463,   503.9,   7.6831,  34.5814,  34.5787,2,    153.8,   152.5,2,   16.72,2,    1.88,2,  2184.9,3,  2294.3,2,   7.6326,   28.08,2
740H20090307,       A095,      91,          1,         19,         19,2,20090412,       1508,  -23.99968,    0.24547,       4463,   376.6,  10.2926,  34.8337,  34.8360,2,    178.8,   178.6,2,    9.29,2,    1.32,2,  -999.0,9,  -999.0,9,  10.2477,   18.86,2
740H20090307,       A095,      91,          1,         20,         20,2,20090412,       1508,  -23.99968,    0.24547,       4463,   252.9,  12.7978,  35.1126,  35.1077,2,    192.7,   187.5,2,    6.04,2,    0.92,2,  2134.3,2,  2313.9,2,  12.7632,   12.66,2
740H20090307,       A095,      91,          1,         21,         25,2,20090412,       1508,  -23.99968,    0.24547,       4463,   178.2,  14.5263,  35.3051,  35.3055,2,    192.7,   191.4,2,    4.85,2,    0.70,2,  -999.0,9,  -999.0,9,  14.4998,    8.74,2
740H20090307,       A095,      91,          1,         22,         22,2,20090412,       1508,  -23.99968,    0.24547,       4463,   102.5,  17.8318,  35.6402,  35.6438,2,    230.2,   229.2,2,    2.97,2,    0.24,2,  2078.1,2,    2347,2,  17.8143,    0.61,2
740H20090307,       A095,      91,          1,         23,         23,2,20090412,       1508,  -23.99968,    0.24547,       4463,    52.2,  22.3399,  35.9166,  35.9105,2,    219.4,   216.1,2,    2.24,2,    0.20,2,  -999.0,9,  -999.0,9,  22.3294,    0.03,2
740H20090307,       A095,      91,          1,         24,         24,10,20090412,       1508,  -23.99968,    0.24547,       4463,     8.1,  22.6550,  35.9371,-999.0000,9,    212.8,   212.6,2,    2.08,2,    0.20,2,  -999.0,9,  -999.0,9,  22.6534,   -0.01,2
740H20090307,       A095,      92,          1,          1,          1,2,20090413,       0018,  -23.99954,    1.13292,       5201,  5284.3,   2.4905,  34.8820,  34.8834,2,    228.9,   226.9,2,   55.91,2,    1.56,2,  2214.3,2,  2355.3,3,   1.9849,   24.57,2
740H20090307,       A095,      92,          1,          2,          2,2,20090413,       0018,  -23.99954,    1.13292,       5201,  5233.4,   2.4837,  34.8821,  34.8830,2,    228.0,   227.2,2,   55.99,2,    1.57,2,  2215.1,2,  2357.6,3,   1.9850,   24.36,2
740H20090307,       A095,      92,          1,          3,          3,2,20090413,       0018,  -23.99954,    1.13292,       5201,  5080.2,   2.4640,  34.8823,  34.8823,2,    228.1,   226.7,2,   56.12,2,    1.57,2,  2215.1,2,  2356.1,3,   1.9857,   24.51,2
740H20090307,       A095,      92,          1,          4,          4,2,20090413,       0018,  -23.99954,    1.13292,       5201,  4562.5,   2.4056,  34.8826,  34.8839,2,    227.0,   226.4,2,   56.00,2,    1.57,2,  2214.6,2,  2357.4,3,   1.9937,   24.47,2
740H20090307,       A095,      92,          1,          5,          5,2,20090413,       0018,  -23.99954,    1.13292,       5201,  4048.0,   2.3675,  34.8823,  34.8833,2,    227.0,   226.6,2,   55.92,2,    1.58,2,  2213.5,2,  2356.2,3,   2.0176,   24.28,2
740H20090307,       A095,      92,          1,          6,          6,2,20090413,       0018,  -23.99954,    1.13292,       5201,  3537.9,   2.3777,  34.8781,  34.8794,2,    228.9,   228.1,2,   54.81,2,    1.59,2,  2209.1,2,  2346.8,3,   2.0844,   24.67,2
740H20090307,       A095,      92,          1,          7,          7,2,20090413,       0018,  -23.99954,    1.13292,       5201,  3027.3,   2.4878,  34.8696,  34.8702,2,    231.6,   231.4,2,   51.19,2,    1.59,2,  2198.4,2,  2335.1,3,   2.2456,   24.01,2
740H20090307,       A095,      92,          1,          8,          8,2,20090413,       0018,  -23.99954,    1.13292,       5201,  2519.8,   2.7623,  34.8775,  34.8778,2,    228.9,   228.5,2,   44.83,2,    1.57,2,  2195.2,2,    2324,3,   2.5650,   24.40,2
740H20090307,       A095,      92,          1,          9,          9,2,20090413,       0018,  -23.99954,    1.13292,       5201,  2265.6,   2.9456,  34.8843,  34.8850,2,    227.3,   227.5,2,   40.71,2,    1.56,2,  -999.0,9,  -999.0,9,   2.7695,   24.14,2
740H20090307,       A095,      92,          1,         10,         10,2,20090413,       0018,  -23.99954,    1.13292,       5201,  2012.6,   3.1371,  34.8785,  34.8788,2,    221.3,   221.3,2,   38.22,2,    1.59,2,  2192.5,2,    2319,3,   2.9815,   24.63,2
740H20090307,       A095,      92,          1,         11,         11,2,20090413,       0018,  -23.99954,    1.13292,       5201,  1758.9,   3.2173,  34.8310,  34.8307,2,    207.8,   207.9,2,   42.48,2,    1.74,2,  -999.0,9,  -999.0,9,   3.0837,   26.64,2
740H20090307,       A095,      92,          1,         12,         12,2,20090413,       0018,  -23.99954,    1.13292,       5201,  1506.9,   3.4592,  34.7882,  34.7883,2,    196.9,   197.6,2,   39.78,2,    1.84,2,  2204.7,2,    2314,3,   3.3450,   28.68,2
740H20090307,       A095,      92,          1,         13,         13,2,20090413,       0018,  -23.99954,    1.13292,       5201,  1254.8,   3.6112,  34.6696,  34.6691,2,    181.5,   181.8,2,   41.69,2,    2.04,2,  -999.0,9,  -999.0,9,   3.5173,   30.74,2
740H20090307,       A095,      92,          1,         14,         14,2,20090413,       0018,  -23.99954,    1.13292,       5201,  1002.3,   3.7531,  34.5216,  34.5214,2,    170.6,   171.3,2,   42.18,2,    2.21,2,  2213.8,2,  2302.1,3,   3.6791,   33.52,2
740H20090307,       A095,      92,          1,         15,         15,2,20090413,       0018,  -23.99954,    1.13292,       5201,   877.3,   4.0008,  34.4504,  34.4511,2,    164.0,   167.2,3,   40.30,2,    2.29,2,  -999.0,9,  -999.0,9,   3.9353,   34.97,2
740H20090307,       A095,      92,          1,         16,         16,2,20090413,       0018,  -23.99954,    1.13292,       5201,   751.2,   4.6253,  34.4046,  34.4052,2,    166.9,   164.2,3,   32.93,2,    2.24,2,  2210.9,2,  2296.5,3,   4.5663,   34.08,2
740H20090307,       A095,      92,          1,         17,         17,2,20090413,       0018,  -23.99954,    1.13292,       5201,   625.4,   5.9980,  34.4351,  34.4352,2,    172.5,   172.4,2,   22.44,2,    2.02,2,  2194.5,2,  2290.1,3,   5.9429,   30.91,2
740H20090307,       A095,      92,          1,         18,         18,2,20090413,       0018,  -23.99954,    1.13292,       5201,   500.0,   8.4717,  34.6346,  34.6350,2,    174.4,   175.5,2,   14.32,2,    1.62,2,  -999.0,9,  -999.0,9,   8.4186,   24.31,2
740H20090307,       A095,      92,          1,         19,         19,2,20090413,       0018,  -23.99954,    1.13292,       5201,   374.5,  11.1885,  34.9357,  34.9373,2,    190.6,   192.4,2,    8.07,2,    1.11,2,  2141.5,2,  2302.7,3,  11.1415,   16.53,2
740H20090307,       A095,      92,          1,         20,         20,2,20090413,       0018,  -23.99954,    1.13292,       5201,   250.8,  14.1163,  35.2550,  35.2611,2,    193.9,   193.8,2,    5.34,2,    0.72,2,  -999.0,9,  -999.0,9,  14.0797,    9.50,2
740H20090307,       A095,      92,          1,         21,         25,2,20090413,       0018,  -23.99954,    1.13292,       5201,   176.2,  16.4878,  35.6081,  35.6098,2,    220.2,   219.5,2,    4.35,2,    0.31,2,  -999.0,9,  -999.0,9,  16.4592,    2.92,2
740H20090307,       A095,      92,          1,         22,         22,2,20090413,       0018,  -23.99954,    1.13292,       5201,   100.8,  17.5008,  35.6697,  35.6683,2,    220.1,   221.3,2,    3.55,2,    0.27,2,  -999.0,9,  -999.0,9,  17.4838,    0.97,2
740H20090307,       A095,      92,          1,         23,         23,2,20090413,       0018,  -23.99954,    1.13292,       5201,    51.0,  21.9234,  35.9734,  35.8974,2,    226.0,   225.0,2,    3.06,2,    0.18,2,  2071.5,2,  2360.7,3,  21.9133,   -0.12,2
740H20090307,       A095,      92,          1,         24,         24,10,20090413,       0018,  -23.99954,    1.13292,       5201,     5.9,  22.2211,  36.0034,  36.0074,2,    215.7,   214.0,2,    2.89,2,    0.18,2,  2077.4,2,  2369.8,3,  22.2199,   -0.14,2
740H20090307,       A095,      93,          1,          1,          1,2,20090413,       1005,  -23.99975,    2.02108,       5288,  5374.0,   2.4895,  34.8801,  34.8814,2,    226.6,   226.6,2,   54.53,2,    1.56,2,  2212.1,3,  2363.4,2,   1.9722,   23.44,2
740H20090307,       A095,      93,          1,          2,          2,2,20090413,       1005,  -23.99975,    2.02108,       5288,  5319.9,   2.4818,  35.0055,  34.8818,2,    227.7,   227.2,2,   54.17,2,    1.56,2,  2213.8,2,  2364.3,2,   1.9709,   23.62,2
740H20090307,       A095,      93,          1,          3,          3,3,20090413,       1005,  -23.99975,    2.02108,       5288,  4822.8,   2.4258,  35.0562,  34.8701,2,    226.9,   231.1,2,   48.37,3,    1.57,2,  -999.0,9,  -999.0,9,   1.9800,   23.19,2
740H20090307,       A095,      93,          1,          4,          4,2,20090413,       1005,  -23.99975,    2.02108,       5288,  4309.5,   2.3836,  35.0702,  34.8846,2,    227.0,   226.4,2,   53.69,2,    1.57,2,  2212.5,2,  2358.4,2,   2.0015,   23.06,2
740H20090307,       A095,      93,          1,          5,          5,2,20090413,       1005,  -23.99975,    2.02108,       5288,  3795.2,   2.3717,  35.0896,  34.8857,2,    226.9,   227.1,2,   52.81,2,    1.57,2,  2209.7,2,  2351.7,2,   2.0491,   23.22,2
740H20090307,       A095,      93,          1,          6,          6,2,20090413,       1005,  -23.99975,    2.02108,       5288,  3285.0,   2.3935,  34.9626,  34.8774,2,    229.8,   229.3,2,   51.20,2,    1.57,2,  2202.6,2,  2345.8,2,   2.1264,   23.44,2
740H20090307,       A095,      93,          1,          7,          7,2,20090413,       1005,  -23.99975,    2.02108,       5288,  2776.6,   2.5084,  34.8560,  34.8695,2,    231.5,   231.2,2,   48.31,2,    1.58,2,  2194.4,2,  2281.9,4,   2.2910,   23.42,2
740H20090307,       A095,      93,          1,          8,          8,2,20090413,       1005,  -23.99975,    2.02108,       5288,  2522.2,   2.6222,  34.7859,  34.8699,2,    230.0,   230.1,2,   45.69,2,    1.57,2,  -999.0,9,  -999.0,9,   2.4277,   23.11,2
740H20090307,       A095,      93,          1,          9,          9,2,20090413,       1005,  -23.99975,    2.02108,       5288,  2269.7,   2.8125,  34.7339,  34.8743,2,    228.7,   228.9,2,   41.74,2,    1.57,2,  2189.6,2,  2326.9,2,   2.6387,   23.12,2
740H20090307,       A095,      93,          1,         10,         10,2,20090413,       1005,  -23.99975,    2.02108,       5288,  2015.1,   3.0663,  34.6373,  34.8807,2,    224.9,   226.0,2,   36.80,2,    1.55,2,    2186,2,  2322.4,2,   2.9124,   23.08,2
740H20090307,       A095,      93,          1,         11,         11,3,20090413,       1005,  -23.99975,    2.02108,       5288,  1762.2,   3.2898,  34.6075,-999.0000,9,    215.8,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,   3.1556, -999.00,9
740H20090307,       A095,      93,          1,         12,         12,2,20090413,       1005,  -23.99975,    2.02108,       5288,  1510.1,   3.4617,  34.5360,  34.7877,2,    197.6,   197.7,2,   37.53,2,    1.83,2,  2201.7,2,  2316.4,2,   3.3478,   26.91,2
740H20090307,       A095,      93,          1,         13,         13,2,20090413,       1005,  -23.99975,    2.02108,       5288,  1258.0,   3.5448,  34.4221,  34.6748,2,    180.6,   181.3,2,   42.06,2,    2.04,2,  2211.8,2,  2312.5,2,   3.4517,   30.30,2
740H20090307,       A095,      93,          1,         14,         14,2,20090413,       1005,  -23.99975,    2.02108,       5288,  1005.9,   3.6729,  34.2486,  34.5087,2,    170.5,   171.3,2,   43.41,2,    2.24,2,  -999.0,9,  -999.0,9,   3.5997,   32.74,2
740H20090307,       A095,      93,          1,         15,         15,2,20090413,       1005,  -23.99975,    2.02108,       5288,   879.9,   3.9510,  34.1739,  34.4408,2,    169.2,   169.2,2,   40.02,2,    2.27,2,    2217,2,  2310.3,2,   3.8860,   33.71,2
740H20090307,       A095,      93,          1,         16,         16,3,20090413,       1005,  -23.99975,    2.02108,       5288,   754.4,   4.3860,  34.1468,-999.0000,9,    176.1,   176.0,2,   38.35,2,    2.21,2,  -999.0,9,  -999.0,9,   4.3285,   32.69,2
