EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  18HU20070510, AR07W,   214,  1, 310187,      4,2,20070520,0548, 59.3000, -53.8335, 3243,   3048.6,   2.4100,  34.8979,2,  34.9050,2,    264.3,2,    282.2,2,    12.78,6,    15.45,6,     1.02,6,    3.083,2,    1.425,2,    0.216,2,    3.831,4,    6.210,2,   2163.9,2,   2312.0,2
  18HU20070510, AR07W,   214,  1, 310188,      5,2,20070520,0548, 59.3000, -53.8335, 3243,   2922.9,   2.5933,  34.9048,2,  34.9120,2,    262.2,2,    280.9,2,    12.56,6,    15.65,6,     1.02,6,    2.925,2,    1.331,2,    0.151,2,    3.594,4,    6.020,2,   2161.3,2,   2314.3,2
  18HU20070510, AR07W,   214,  1, 310189,      6,2,20070520,0548, 59.3000, -53.8335, 3243,   2768.7,   2.7585,  34.9082,2,  34.9158,6,    260.8,2,    279.5,2,    11.91,6,    15.87,6,     1.04,6,    2.955,2,    1.303,2,    0.147,2,    3.547,4,    6.101,2,   2163.0,2,   2318.4,3
  18HU20070510, AR07W,   214,  1, 310190,      7,2,20070520,0548, 59.3000, -53.8335, 3243,   2621.3,   2.9148,  34.9058,2,  34.9134,2,    260.1,2,    279.5,2,    11.41,6,    15.99,6,     1.04,6,    3.027,2,    1.345,2,    0.141,2,    3.662,4,    6.516,2,   2160.5,2,   2314.3,2
  18HU20070510, AR07W,   214,  1, 310191,      8,2,20070520,0548, 59.3000, -53.8335, 3243,   2464.5,   3.0493,  34.9099,2,  34.9166,2,    260.1,2,    280.0,2,    10.33,3,    15.76,6,     1.02,6,    3.432,2,    1.652,2,    0.221,2,    3.975,4,    6.450,2,   2161.9,2,   2308.7,2
  18HU20070510, AR07W,   214,  1, 310192,      9,2,20070520,0548, 59.3000, -53.8335, 3243,   2253.1,   3.1124,  34.8987,2,  34.9054,2,    259.1,2,    279.1,2,    11.00,6,    16.25,6,     1.06,6,    3.111,2,    1.458,2,    0.144,2,    3.748,4,    7.164,2,   2160.9,2,   2308.3,2
  18HU20070510, AR07W,   214,  1, 310193,     10,2,20070520,0548, 59.3000, -53.8335, 3243,   2057.4,   3.2735,  34.9020,2,  34.9091,6,    258.0,2,    278.4,2,    10.45,6,    16.29,6,     1.05,6,    3.400,2,    1.628,2,    0.171,2,    3.901,4,    7.279,2,   2162.0,2,   2310.4,2
  18HU20070510, AR07W,   214,  1, 310194,     11,2,20070520,0548, 59.3000, -53.8335, 3243,   1851.5,   3.4238,  34.9041,2,  34.9105,2,    256.2,2,    275.3,2,    10.29,6,    16.43,6,     1.03,6,    3.656,2,    1.745,2,    0.198,2,    4.183,4,    7.824,2,   2160.8,2,   2309.3,2
  18HU20070510, AR07W,   214,  1, 310195,     12,2,20070520,0548, 59.3000, -53.8335, 3243,   1641.6,   3.5124,  34.9001,2,  34.9069,2,    254.9,2,    275.5,2,    10.30,6,    16.69,6,     1.05,6,    3.654,2,    1.735,2,    0.208,2,    4.133,4,    7.654,2,   2162.0,2,   2310.8,2
  18HU20070510, AR07W,   214,  1, 310196,     13,2,20070520,0548, 59.3000, -53.8335, 3243,   1430.0,   3.5750,  34.8904,2,  34.8969,2,    256.2,2,    278.0,6,     9.96,6,    16.54,6,     1.06,6,    3.918,2,    1.981,2,    0.228,2,    4.226,4,    6.448,2,   2162.5,2,   2309.5,2
  18HU20070510, AR07W,   214,  1, 310197,     14,2,20070520,0548, 59.3000, -53.8335, 3243,   1230.2,   3.6060,  34.8786,2,  34.8847,2,    260.3,2,    282.1,2,     9.38,6,    16.38,6,     1.04,6,    4.369,2,    2.266,2,    0.265,2,    4.885,4,    6.216,2,   2162.1,2,   2307.6,2
  18HU20070510, AR07W,   214,  1, 310198,     15,2,20070520,0548, 59.3000, -53.8335, 3243,   1029.7,   3.5466,  34.8572,2,  34.8652,2,    268.5,2,    290.8,2,     8.58,6,    16.06,6,     1.02,6,    4.777,2,    2.658,2,    0.354,2,    5.462,4,    4.829,2,   2160.6,2,   2307.3,2
  18HU20070510, AR07W,   214,  1, 310199,     16,2,20070520,0548, 59.3000, -53.8335, 3243,    840.6,   3.5501,  34.8507,2,  34.8570,2,    270.4,2,    293.9,2,     8.29,6,    15.86,6,     1.01,6,    4.813,2,    2.658,2,    0.375,2,    5.562,4,    4.174,2,   2159.6,2,   2303.2,3
  18HU20070510, AR07W,   214,  1, 310200,     17,2,20070520,0548, 59.3000, -53.8335, 3243,    659.8,   3.6356,  34.8556,2,  34.8613,2,    269.2,2,    292.5,2,     8.31,6,    15.86,6,     1.01,6,    4.818,2,    2.604,2,    0.357,2,    5.623,4,    4.131,2,   2160.4,2,   2306.0,2
  18HU20070510, AR07W,   214,  1, 310201,     18,2,20070520,0548, 59.3000, -53.8335, 3243,    478.3,   3.8178,  34.8652,2,  34.8807,6,    268.9,2,    292.4,2,     7.97,6,    15.49,6,     0.99,6,    4.777,2,    2.664,2,    0.361,2,    5.612,4,    3.786,2,   2158.2,2,   2305.7,2
  18HU20070510, AR07W,   214,  1, 310202,     19,2,20070520,0548, 59.3000, -53.8335, 3243,    332.1,   3.9507,  34.8659,2,-999.0000,9,    269.8,2,    292.6,2,     7.59,6,    15.13,6,     0.97,6,    4.847,2,    2.718,2,    0.303,2,    5.720,4,    3.442,2,   2157.1,2,   2304.8,2
  18HU20070510, AR07W,   214,  1, 310203,     20,2,20070520,0548, 59.3000, -53.8335, 3243,    211.5,   4.0099,  34.8563,2,-999.0000,9,    272.7,2,    296.9,2,     7.24,6,    14.81,6,     0.95,6,    4.719,2,    2.652,2,    0.372,2,    5.670,4,    2.928,2,   2153.0,2,   2311.4,2
  18HU20070510, AR07W,   214,  1, 310204,     21,2,20070520,0548, 59.3000, -53.8335, 3243,    111.1,   4.0937,  34.8453,2,-999.0000,9,    273.4,2,    296.1,2,     7.00,6,    14.32,6,     0.94,6,    4.985,2,    2.815,2,    0.389,2,    6.024,4,    2.926,2,   2152.6,2,   2309.8,2
  18HU20070510, AR07W,   214,  1, 310205,     22,2,20070520,0548, 59.3000, -53.8335, 3243,     52.7,   4.0444,  34.7354,2,-999.0000,9,    308.6,2,    335.5,2,     5.52,6,     5.19,6,     0.52,6,    5.253,2,    2.966,2,    0.414,2,    6.750,4,    2.439,2,   2095.8,2,   2308.3,2
  18HU20070510, AR07W,   214,  1, 310206,     23,2,20070520,0548, 59.3000, -53.8335, 3243,     26.2,   4.0410,  34.7354,2,-999.0000,9,    308.9,2,    335.3,2,     5.51,6,     5.19,6,     0.53,6,    5.266,2,    2.979,2,    0.416,2,    6.802,4,    2.483,2,   2096.6,2,   2299.8,2
  18HU20070510, AR07W,   214,  1, 310207,     24,2,20070520,0548, 59.3000, -53.8335, 3243,      2.3,   4.0334,  34.7357,2,-999.0000,9,    310.6,2,    336.9,2,     5.47,6,     5.17,6,     0.53,6,    5.147,2,    2.975,2,    0.403,2,    6.647,4,    2.379,2,   2096.7,2,   2312.1,2
  18HU20070510, AR07W,   218,  1, 310208,      1,2,20070520,1356, 58.5833, -55.1167, -100,    202.8,   3.6950,  34.8411,2,-999.0000,9,    276.0,2,   -999.0,9,     7.77,6,    15.22,6,     0.97,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310209,      2,2,20070520,1356, 58.5833, -55.1167, -100,    149.7,   3.7107,  34.8278,2,-999.0000,9,    277.2,2,   -999.0,9,     7.66,6,    14.61,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310210,      3,2,20070520,1356, 58.5833, -55.1167, -100,    100.9,   3.7591,  34.7991,2,-999.0000,9,    294.0,2,   -999.0,9,     7.31,6,    11.98,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310211,      4,2,20070520,1356, 58.5833, -55.1167, -100,     79.6,   3.7586,  34.7995,2,-999.0000,9,    294.2,2,   -999.0,9,     7.29,6,    11.93,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310212,      5,2,20070520,1356, 58.5833, -55.1167, -100,     59.4,   3.7591,  34.7996,2,-999.0000,9,    294.4,2,   -999.0,9,     7.22,6,    11.95,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310213,      6,2,20070520,1356, 58.5833, -55.1167, -100,     49.8,   3.7552,  34.7993,2,-999.0000,9,    294.5,2,   -999.0,9,     7.21,6,    11.97,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310214,      7,2,20070520,1356, 58.5833, -55.1167, -100,     40.8,   3.7532,  34.7991,2,-999.0000,9,    294.9,2,   -999.0,9,     7.20,6,    11.90,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310215,      8,2,20070520,1356, 58.5833, -55.1167, -100,     30.4,   3.7511,  34.7993,2,-999.0000,9,    294.9,2,   -999.0,9,     7.13,6,    11.89,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310216,      9,2,20070520,1356, 58.5833, -55.1167, -100,     30.4,   3.7515,  34.7993,2,-999.0000,9,    294.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310217,     10,2,20070520,1356, 58.5833, -55.1167, -100,     20.7,   3.7517,  34.7993,2,-999.0000,9,    295.1,2,   -999.0,9,     7.15,6,    11.98,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310218,     11,2,20070520,1356, 58.5833, -55.1167, -100,     10.3,   3.7528,  34.7988,2,-999.0000,9,    296.2,2,   -999.0,9,     7.18,6,    12.01,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310219,     12,2,20070520,1356, 58.5833, -55.1167, -100,      1.9,   3.7543,  34.7996,2,-999.0000,9,    295.7,2,   -999.0,9,     7.24,6,    11.98,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   218,  1, 310220,     13,2,20070520,1356, 58.5833, -55.1167, -100,      1.8,   3.7546,  34.7995,2,-999.0000,9,    295.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   219,  1, 310221,      1,2,20070520,1534, 58.5833, -55.1333, 3261,   3378.8,   1.7339,  34.8836,2,-999.0000,9,    275.7,2,    292.9,2,    10.47,6,    14.31,6,     0.93,6,    4.344,2,    2.269,2,    0.279,2,    4.425,4,    5.324,2,   2160.5,6,   2305.5,2
  18HU20070510, AR07W,   219,  1, 310222,      2,2,20070520,1534, 58.5833, -55.1333, 3261,   3199.1,   2.1292,  34.8879,2,  34.8945,2,    270.5,2,    289.6,2,    11.04,6,    15.02,6,     0.97,6,    3.709,2,    1.933,2,    0.212,2,    3.967,4,    5.422,2,   2159.8,2,   2300.9,3
  18HU20070510, AR07W,   219,  1, 310223,      3,2,20070520,1534, 58.5833, -55.1333, 3261,   3121.4,   2.3122,  34.8923,2,  34.8993,2,    266.0,2,    283.1,2,    12.69,6,    15.47,6,     1.01,6,    3.217,2,    1.511,2,    0.168,2,    3.525,4,    5.276,2,   2162.2,2,   2305.1,3
  18HU20070510, AR07W,   219,  1, 310224,      4,2,20070520,1534, 58.5833, -55.1333, 3261,   3020.0,   2.5020,  34.9009,2,  34.9077,2,    262.6,2,    280.5,2,    13.20,6,    15.90,6,     1.02,6,    2.877,2,    1.381,2,    0.123,2,    3.169,4,    5.013,2,   2162.7,2,   2312.5,2
  18HU20070510, AR07W,   219,  1, 310225,      5,2,20070520,1534, 58.5833, -55.1333, 3261,   2903.9,   2.6503,  34.9067,2,  34.9136,2,    260.8,2,    278.6,2,    12.89,6,    16.14,6,     1.03,6,    2.878,2,    1.365,2,    0.114,2,    3.122,4,    5.189,2,   2160.9,2,   2307.5,2
  18HU20070510, AR07W,   219,  1, 310226,      6,2,20070520,1534, 58.5833, -55.1333, 3261,   2769.6,   2.7605,  34.9065,2,  34.9139,6,    260.5,2,    278.3,2,    12.26,6,    16.01,6,     1.02,6,    2.967,2,    1.401,2,    0.115,2,    3.154,4,    5.211,2,   2159.1,2,   2311.1,2
  18HU20070510, AR07W,   219,  1, 310227,      7,2,20070520,1534, 58.5833, -55.1333, 3261,   2620.9,   2.8872,  34.9050,2,  34.9115,2,    259.2,2,    278.4,2,    11.99,6,    16.27,6,     1.04,6,    2.946,2,    1.356,2,    0.100,2,    3.125,4,    5.407,2,   2158.6,2,   2308.3,2
  18HU20070510, AR07W,   219,  1, 310228,      8,2,20070520,1534, 58.5833, -55.1333, 3261,   2462.3,   3.0011,  34.9032,2,  34.9097,2,    259.6,2,    279.1,2,    11.25,6,    16.24,6,     1.04,6,    3.277,2,    1.554,2,    0.132,2,    3.446,4,    5.983,2,   2160.6,2,   2303.9,2
  18HU20070510, AR07W,   219,  1, 310229,      9,2,20070520,1534, 58.5833, -55.1333, 3261,   2260.7,   3.1118,  34.8973,2,  34.9036,2,    259.1,2,    279.1,2,    11.10,6,    16.59,6,     1.05,6,    3.302,2,    1.505,2,    0.158,2,    3.495,4,    6.448,2,   2157.1,2,   2302.7,2
  18HU20070510, AR07W,   219,  1, 310230,     10,2,20070520,1534, 58.5833, -55.1333, 3261,   2059.7,   3.2124,  34.8906,2,  34.8971,2,    259.0,2,    279.2,2,    10.77,6,    16.76,6,     1.06,6,    3.409,2,    1.641,2,    0.158,2,    3.518,4,    6.726,2,   2159.6,2,   2301.0,2
  18HU20070510, AR07W,   219,  1, 310231,     11,2,20070520,1534, 58.5833, -55.1333, 3261,   1849.3,   3.3749,  34.8949,2,  34.9013,6,    256.8,2,    277.0,2,    10.57,6,    16.92,6,     1.07,6,    3.675,2,    1.804,2,    0.190,2,    3.714,4,    6.941,2,   2159.7,2,   2304.6,2
  18HU20070510, AR07W,   219,  1, 310232,     12,2,20070520,1534, 58.5833, -55.1333, 3261,   1641.2,   3.5411,  34.8980,2,  34.9042,2,    254.9,2,    275.6,2,    10.28,6,    16.85,6,     1.07,6,    3.881,2,    1.845,2,    0.202,2,    3.846,4,    6.483,2,   2161.4,2,   2304.5,2
  18HU20070510, AR07W,   219,  1, 310233,     13,2,20070520,1534, 58.5833, -55.1333, 3261,   1431.4,   3.5272,  34.8716,2,  34.8776,2,    259.9,2,    281.8,6,     9.69,6,    16.75,6,     1.06,6,    4.344,2,    2.314,2,    0.284,2,    4.236,4,    5.663,2,   2160.5,2,   2301.7,2
  18HU20070510, AR07W,   219,  1, 310234,     14,2,20070520,1534, 58.5833, -55.1333, 3261,   1230.3,   3.5543,  34.8620,2,  34.8680,2,    264.9,2,    286.8,2,     9.14,6,    16.37,6,     1.05,6,    4.707,2,    2.419,2,    0.327,2,    4.744,4,    4.753,2,   2163.3,2,   2303.9,2
  18HU20070510, AR07W,   219,  1, 310235,     15,2,20070520,1534, 58.5833, -55.1333, 3261,   1030.5,   3.5059,  34.8460,2,  34.8524,2,    271.6,2,    294.4,2,     8.37,6,    15.88,6,     1.01,6,    5.104,2,    2.885,2,    0.382,2,    5.341,4,    3.794,2,   2159.6,2,   2300.9,2
  18HU20070510, AR07W,   219,  1, 310236,     16,2,20070520,1534, 58.5833, -55.1333, 3261,    837.8,   3.5084,  34.8420,2,  34.8485,2,    273.5,2,    296.8,2,     8.06,6,    15.65,6,     1.00,6,    5.169,2,    2.919,2,    0.407,2,    5.451,4,    3.333,2,   2159.1,2,   2298.3,2
  18HU20070510, AR07W,   219,  1, 310237,     17,2,20070520,1534, 58.5833, -55.1333, 3261,    660.0,   3.5350,  34.8403,2,  34.8456,2,    273.8,2,    298.7,2,     7.79,6,    15.31,6,     0.98,6,    5.173,2,    2.903,2,    0.407,2,    5.602,4,    2.976,2,   2157.6,2,   2297.0,2
  18HU20070510, AR07W,   219,  1, 310238,     18,2,20070520,1534, 58.5833, -55.1333, 3261,    480.9,   3.5711,  34.8397,2,  34.8438,2,    275.0,2,    298.8,2,     7.89,6,    15.40,6,     0.99,6,    5.152,2,    2.780,2,    0.410,2,    5.585,4,    2.968,2,   2160.1,2,   2304.7,2
  18HU20070510, AR07W,   219,  1, 310239,     19,2,20070520,1534, 58.5833, -55.1333, 3261,    330.2,   3.6086,  34.8399,2,  34.8438,2,    276.4,2,    300.6,2,     7.75,6,    15.41,6,     0.99,6,    5.090,2,    2.824,2,    0.394,2,    5.513,4,    2.768,2,   2156.8,2,   2300.1,3
  18HU20070510, AR07W,   219,  1, 310240,     20,2,20070520,1534, 58.5833, -55.1333, 3261,    210.9,   3.6923,  34.8422,2,-999.0000,9,    275.8,2,    299.6,2,     7.62,6,    15.25,6,     0.98,6,    5.098,2,    2.770,2,    0.379,2,    5.556,4,    2.595,2,   2156.7,2,   2305.1,2
  18HU20070510, AR07W,   219,  1, 310241,     21,2,20070520,1534, 58.5833, -55.1333, 3261,    110.1,   3.7621,  34.8013,2,-999.0000,9,    293.9,2,    319.7,2,     7.16,6,    11.98,6,     0.83,6,    5.406,2,    2.995,2,    0.436,2,    6.235,4,    2.233,2,   2139.5,2,   2303.8,2
  18HU20070510, AR07W,   219,  1, 310242,     22,2,20070520,1534, 58.5833, -55.1333, 3261,     50.4,   3.7595,  34.8005,2,-999.0000,9,    294.5,2,    320.3,2,     7.22,6,    11.91,6,     0.83,6,    5.291,2,    2.947,2,    0.420,2,    6.037,4,    2.179,2,   2141.5,2,   2300.1,2
  18HU20070510, AR07W,   219,  1, 310243,     23,2,20070520,1534, 58.5833, -55.1333, 3261,     24.2,   3.7593,  34.7999,2,-999.0000,9,    294.9,2,    320.8,2,     7.16,6,    11.96,6,     0.83,6,    5.245,2,    3.020,2,    0.429,2,    6.014,4,    2.130,2,   2140.0,2,   2298.2,2
  18HU20070510, AR07W,   219,  1, 310244,     24,2,20070520,1534, 58.5833, -55.1333, 3261,      2.6,   3.7572,  34.8003,2,-999.0000,9,    296.0,2,    321.8,2,     7.15,6,    11.91,6,     0.83,6,    5.393,2,    2.981,2,    0.435,2,    6.256,4,    2.219,2,   2138.7,2,   2300.6,2
  18HU20070510, AR07W,   222,  1, 310245,      1,2,20070520,2212, 58.0833, -56.0167, 3014,   3107.5,   1.7184,  34.8883,2,  34.8945,2,    276.1,2,    293.4,2,    10.08,6,    14.21,6,     0.93,6,    4.358,2,    2.184,2,    0.322,2,    5.013,4,   12.323,2,   2164.2,6,   2303.2,2
  18HU20070510, AR07W,   222,  1, 310246,      2,2,20070520,2212, 58.0833, -56.0167, 3014,   3031.9,   1.9737,  34.8886,2,  34.8951,2,    273.3,2,    291.5,2,    10.23,6,    14.56,6,     0.94,6,    4.002,2,    1.888,2,    0.291,2,    4.771,4,   12.348,2,   2162.7,2,   2304.1,2
  18HU20070510, AR07W,   222,  1, 310247,      3,2,20070520,2212, 58.0833, -56.0167, 3014,   2946.1,   2.2141,  34.8917,2,  34.9069,2,    268.4,2,    285.8,2,    11.73,6,    15.11,6,     0.97,6,    3.505,2,    1.635,2,    0.266,2,    4.096,4,   11.804,2,   2161.5,2,   2302.7,2
  18HU20070510, AR07W,   222,  1, 310248,      4,2,20070520,2212, 58.0833, -56.0167, 3014,   2796.4,   2.4870,  34.9007,2,  34.9069,2,    263.4,2,    281.4,2,    12.59,6,    15.70,6,     1.00,6,    3.169,2,    1.444,2,    0.202,2,    3.787,4,   11.868,2,   2162.1,2,   2306.8,2
  18HU20070510, AR07W,   222,  1, 310249,      5,2,20070520,2212, 58.0833, -56.0167, 3014,   2649.3,   2.7049,  34.9085,2,  34.9145,6,    260.0,2,    278.4,2,    12.71,6,    16.08,6,     1.03,6,    2.893,2,    1.257,2,    0.190,2,    3.480,4,   11.809,2,   2162.5,2,   2311.3,2
  18HU20070510, AR07W,   222,  1, 310250,      6,2,20070520,2212, 58.0833, -56.0167, 3014,   2498.0,   2.8454,  34.9052,2,  34.9126,6,    260.2,2,    278.9,2,    11.95,6,    16.08,6,     1.01,6,    3.089,2,    1.338,2,    0.184,2,    3.653,4,   12.508,2,   2161.0,2,   2316.7,2
  18HU20070510, AR07W,   222,  1, 310251,      7,2,20070520,2212, 58.0833, -56.0167, 3014,   2337.9,   2.9569,  34.9028,2,  34.9093,2,    259.3,2,    279.0,2,    11.80,6,    16.16,6,     1.02,6,    3.192,2,    1.462,2,    0.184,2,    3.775,4,   13.389,2,   2161.2,2,   2306.4,2
  18HU20070510, AR07W,   222,  1, 310252,      8,2,20070520,2212, 58.0833, -56.0167, 3014,   2161.2,   3.0893,  34.8983,2,  34.9048,2,    259.1,2,    278.7,2,    11.61,6,    16.41,6,     1.04,6,    3.316,2,    1.448,2,    0.226,2,    3.886,4,   14.319,2,   2161.1,2,   2307.9,2
  18HU20070510, AR07W,   222,  1, 310253,      9,2,20070520,2212, 58.0833, -56.0167, 3014,   1980.6,   3.1985,  34.8968,2,  34.9030,2,    258.7,2,    279.0,2,    11.12,6,    16.53,6,     1.04,6,    3.572,2,    1.607,2,    0.225,2,    4.108,4,   15.217,2,   2161.7,2,   2306.6,2
  18HU20070510, AR07W,   222,  1, 310254,     10,2,20070520,2212, 58.0833, -56.0167, 3014,   1780.4,   3.2893,  34.8931,2,  34.8995,2,    257.9,2,     -1.3,4,    10.98,6,    16.60,6,     1.06,6,    3.678,2,    1.721,2,    0.229,2,    4.244,4,   16.215,2,   2162.3,2,   2308.2,2
  18HU20070510, AR07W,   222,  1, 310255,     11,2,20070520,2212, 58.0833, -56.0167, 3014,   1580.4,   3.4831,  34.9015,2,  34.9087,2,    255.2,2,    276.4,6,    10.67,6,    16.66,6,     1.06,6,    3.774,2,    1.755,2,    0.286,2,    4.190,4,   14.433,2,   2163.3,2,   2305.5,2
  18HU20070510, AR07W,   222,  1, 310256,     12,2,20070520,2212, 58.0833, -56.0167, 3014,   1378.3,   3.5614,  34.8917,2,  34.8983,2,    255.9,2,    276.1,2,    10.53,6,    16.68,6,     1.05,6,    4.114,2,    1.993,2,    0.291,2,    4.662,4,   14.084,2,   2163.7,2,   2314.6,3
  18HU20070510, AR07W,   222,  1, 310257,     13,2,20070520,2212, 58.0833, -56.0167, 3014,   1183.6,   3.5403,  34.8674,2,  34.8735,2,    262.4,2,    284.3,2,     9.82,6,    16.50,6,     1.05,6,    4.694,2,    2.377,2,    0.354,2,    5.262,4,   12.408,2,   2162.1,2,   2309.8,2
  18HU20070510, AR07W,   222,  1, 310258,     14,2,20070520,2212, 58.0833, -56.0167, 3014,    981.6,   3.5309,  34.8545,2,  34.8607,2,    269.3,2,    292.6,2,     8.55,6,    15.91,6,     1.00,6,    4.931,2,    2.601,2,    0.412,2,    5.566,4,    9.283,2,   2160.0,2,   2304.1,2
  18HU20070510, AR07W,   222,  1, 310259,     15,2,20070520,2212, 58.0833, -56.0167, 3014,    801.6,   3.4954,  34.8434,2,-999.0000,9,    272.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   222,  1, 310260,     16,2,20070520,2212, 58.0833, -56.0167, 3014,    641.8,   3.5091,  34.8417,2,  34.8479,2,    273.1,2,    296.5,2,     8.08,6,    15.63,6,     0.98,6,    5.152,2,    2.771,2,    0.414,2,    6.105,4,    7.844,2,   2158.6,2,   2302.6,2
  18HU20070510, AR07W,   222,  1, 310261,     17,2,20070520,2212, 58.0833, -56.0167, 3014,    500.6,   3.6059,  34.8474,2,-999.0000,9,    273.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   222,  1, 310262,     18,2,20070520,2212, 58.0833, -56.0167, 3014,    379.1,   3.6020,  34.8409,2,  34.8465,2,    277.5,2,    298.3,6,     7.76,6,    15.29,6,     0.97,6,    5.162,2,    2.724,2,    0.468,2,    6.221,4,    6.182,2,   2156.5,2,   2304.2,2
  18HU20070510, AR07W,   222,  1, 310263,     19,2,20070520,2212, 58.0833, -56.0167, 3014,    260.1,   3.8274,  34.8578,2,-999.0000,9,    271.8,2,   -999.0,9,     7.70,6,    15.16,6,     0.96,6,    5.046,2,    2.712,2,    0.421,2,    6.132,4,    6.858,2,   2159.7,2,   2316.8,3
  18HU20070510, AR07W,   222,  1, 310264,     20,2,20070520,2212, 58.0833, -56.0167, 3014,    159.8,   3.8714,  34.8462,2,-999.0000,9,    273.8,2,    297.4,2,     7.27,6,    14.64,6,     0.94,6,    5.067,2,    2.651,2,    0.484,2,    6.093,4,    6.189,2,   2155.8,2,   2304.0,2
  18HU20070510, AR07W,   222,  1, 310265,     21,2,20070520,2212, 58.0833, -56.0167, 3014,     99.9,   3.9060,  34.8317,2,-999.0000,9,    287.0,2,    312.2,2,     7.02,6,    12.20,6,     0.84,6,    5.161,2,    2.801,2,    0.500,2,    6.374,4,    5.268,2,   2144.0,2,   2304.4,2
  18HU20070510, AR07W,   222,  1, 310266,     22,2,20070520,2212, 58.0833, -56.0167, 3014,     51.4,   3.9893,  34.8231,2,-999.0000,9,    296.6,2,    322.5,2,     6.68,6,    10.57,6,     0.76,6,    5.320,2,    2.892,2,    0.520,2,    6.697,4,    5.044,2,   2132.0,2,   2307.5,3
  18HU20070510, AR07W,   222,  1, 310267,     23,2,20070520,2212, 58.0833, -56.0167, 3014,     21.0,   3.9974,  34.8211,2,-999.0000,9,    297.9,2,   -999.0,9,     6.52,6,    10.33,6,     0.75,6,    5.223,2,    2.859,2,    0.516,2,    6.752,4,    5.151,2,   2129.3,2,   2303.9,2
