EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
29AH20120622,      OVIDE,      44,          1,         20,2,20120707,       0000,    50.9020,   -23.0916,       3916,   300.7,  11.3399,  35.5136,2,  35.5131,2,    255.4,2,   257.6,2,    3.00,2,    8.80,2,    0.48,2,   3.020,2,   1.769,2,  -999.0,9,   7.8541,2,    25.00,  11.3017
29AH20120622,      OVIDE,      44,          1,         21,2,20120707,       0000,    50.9020,   -23.0916,       3916,   201.1,  11.3781,  35.5069,2,  35.5058,2,    251.0,2,   253.9,2,    3.09,2,    9.11,2,    0.52,2,-999.000,9,-999.000,9,  -999.0,9,   7.8483,2,    25.00,  11.3526
29AH20120622,      OVIDE,      44,          1,         22,2,20120707,       0000,    50.9020,   -23.0916,       3916,   100.9,  11.4641,  35.4854,2,  35.4861,2,    244.9,2,   252.4,3,    2.36,2,    8.82,2,    0.49,2,-999.000,9,-999.000,9,  -999.0,9,   7.8495,2,    25.00,  11.4513
29AH20120622,      OVIDE,      44,          1,         23,2,20120707,       0000,    50.9020,   -23.0916,       3916,    40.2,  11.8519,  35.4721,2,  35.4731,2,    251.5,2,   249.2,2,    2.60,2,    8.27,2,    0.41,2,-999.000,9,-999.000,9,  -999.0,9,   7.8601,2,    25.00,  11.8467
29AH20120622,      OVIDE,      44,          1,         24,2,20120707,       0000,    50.9020,   -23.0916,       3916,     6.2,  14.0960,  35.4352,2,  35.4374,2,    257.0,2,   259.4,2,    0.57,2,    1.26,2,    0.05,2,   2.739,2,   1.629,2,  -999.0,9,   7.9695,2,    25.00,  14.0951
29AH20120622,      OVIDE,      45,          1,          1,2,20120707,       0000,    51.4012,   -23.4807,       3268,  3310.3,   2.7533,  34.9426,2,  34.9396,2,    256.3,2,   255.8,2,   30.08,2,   18.83,2,    1.21,2,-999.000,9,-999.000,9,  2331.6,2,   7.7332,2,    25.00,   2.4751
29AH20120622,      OVIDE,      45,          1,          2,2,20120707,       0000,    51.4012,   -23.4807,       3268,  3001.3,   2.9453,  34.9492,2,  34.9430,4,    265.2,2,   265.0,2,   21.09,2,   17.37,2,    1.11,2,-999.000,9,-999.000,9,  2320.1,2,   7.7327,2,    25.00,   2.6955
29AH20120622,      OVIDE,      45,          1,          3,2,20120707,       0000,    51.4012,   -23.4807,       3268,  2750.9,   3.0839,  34.9381,2,  34.9484,4,    268.3,2,   268.4,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  2312.9,2,   7.7347,2,    25.00,   2.8572
29AH20120622,      OVIDE,      45,          1,          4,2,20120707,       0000,    51.4012,   -23.4807,       3268,  2750.9,   3.0856,  34.9379,2,  34.9363,2,    268.3,2,   269.0,2,   17.79,2,   17.21,2,    1.10,2,-999.000,9,-999.000,9,  2314.6,2,   7.7315,2,    25.00,   2.8588
29AH20120622,      OVIDE,      45,          1,          5,2,20120707,       0000,    51.4012,   -23.4807,       3268,  2501.2,   3.2191,  34.9250,2,  34.9257,2,    272.8,2,   272.7,2,   15.22,3,   17.15,3,    1.09,3,-999.000,9,-999.000,9,  2307.7,2,   7.7320,2,    25.00,   3.0151
29AH20120622,      OVIDE,      45,          1,          6,2,20120707,       0000,    51.4012,   -23.4807,       3268,  2251.4,   3.3843,  34.9166,2,  34.9143,2,    273.1,2,   273.9,2,   13.46,2,   17.05,2,    1.08,2,-999.000,9,-999.000,9,  2306.8,2,   7.7297,2,    25.00,   3.2020
29AH20120622,      OVIDE,      45,          1,          7,2,20120707,       0000,    51.4012,   -23.4807,       3268,  2000.3,   3.5682,  34.9163,2,  34.9153,2,    271.6,2,   271.7,2,   12.70,2,   17.22,2,    1.09,2,-999.000,9,-999.000,9,  2305.8,2,   7.7279,2,    25.00,   3.4072
29AH20120622,      OVIDE,      45,          1,          8,2,20120707,       0000,    51.4012,   -23.4807,       3268,  1798.3,   3.7238,  34.9168,2,  34.9155,2,    271.3,2,   271.8,2,   12.20,2,   17.22,2,    1.08,2,-999.000,9,-999.000,9,  2307.9,2,   7.7239,2,    25.00,   3.5796
29AH20120622,      OVIDE,      45,          1,          9,2,20120707,       0000,    51.4012,   -23.4807,       3268,  1598.4,   3.8643,  34.9148,2,  34.9143,2,    271.0,2,   272.3,2,   11.43,2,   17.15,2,    1.07,2,-999.000,9,-999.000,9,  2305.3,2,   7.7224,2,    25.00,   3.7368
29AH20120622,      OVIDE,      45,          1,         10,2,20120707,       0000,    51.4012,   -23.4807,       3268,  1400.3,   4.0448,  34.9220,2,  34.9261,2,    268.3,2,   270.2,2,   11.04,2,   17.13,2,    1.08,2,-999.000,9,-999.000,9,  2306.9,2,   7.7190,2,    25.00,   3.9332
29AH20120622,      OVIDE,      45,          1,         11,2,20120707,       0000,    51.4012,   -23.4807,       3268,  1198.8,   4.5024,  34.9574,2,  34.9574,2,    260.2,2,   260.3,2,   11.05,2,   17.38,2,    1.11,2,-999.000,9,-999.000,9,  2309.9,2,   7.7153,2,    25.00,   4.4044
29AH20120622,      OVIDE,      45,          1,         12,2,20120707,       0000,    51.4012,   -23.4807,       3268,  1099.4,   4.8373,  34.9838,2,  34.9840,2,    253.8,2,   251.7,2,   11.07,2,   17.62,2,    1.12,2,-999.000,9,-999.000,9,  2312.0,2,   7.7127,2,    25.00,   4.7454
29AH20120622,      OVIDE,      45,          1,         13,2,20120707,       0000,    51.4012,   -23.4807,       3268,   999.5,   5.4119,  35.0351,2,  35.0335,2,    239.8,2,   239.7,2,   11.37,2,   17.93,2,    1.13,2,-999.000,9,-999.000,9,  2317.0,2,   7.7109,2,    25.00,   5.3247
29AH20120622,      OVIDE,      45,          1,         14,2,20120707,       0000,    51.4012,   -23.4807,       3268,   898.7,   6.0939,  35.0830,2,  35.0847,2,    227.9,2,   223.2,3,   11.39,2,   18.30,2,    1.15,2,-999.000,9,-999.000,9,  2319.5,2,   7.7107,2,    25.00,   6.0114
29AH20120622,      OVIDE,      45,          1,         15,2,20120707,       0000,    51.4012,   -23.4807,       3268,   799.9,   7.5358,  35.2211,2,  35.2188,2,    200.4,2,   201.5,2,   11.35,2,   18.72,2,    1.16,2,-999.000,9,-999.000,9,  2327.0,2,   7.7181,2,    25.00,   7.4542
29AH20120622,      OVIDE,      45,          1,         16,2,20120707,       0000,    51.4012,   -23.4807,       3268,   600.8,   9.7341,  35.3285,2,  35.3256,2,    194.3,2,   200.7,3,    8.44,2,   16.26,2,    0.99,2,-999.000,9,-999.000,9,  2330.6,2,   7.7601,2,    25.00,   9.6638
29AH20120622,      OVIDE,      45,          1,         17,2,20120707,       0000,    51.4012,   -23.4807,       3268,   501.1,  10.4152,  35.3873,2,  35.3878,2,    217.0,2,   230.8,3,    5.86,2,   12.63,2,    0.74,2,-999.000,9,-999.000,9,  2332.1,2,   7.8057,2,    25.00,  10.3544
29AH20120622,      OVIDE,      45,          1,         18,2,20120707,       0000,    51.4012,   -23.4807,       3268,   400.6,  11.1396,  35.4892,2,  35.4855,2,    237.4,2,   238.4,2,    4.61,2,   10.89,2,    0.63,2,-999.000,9,-999.000,9,  2337.5,2,   7.8305,2,    25.00,  11.0891
29AH20120622,      OVIDE,      45,          1,         19,2,20120707,       0000,    51.4012,   -23.4807,       3268,   299.4,  11.4180,  35.5094,2,  35.5082,2,    241.1,2,   247.9,3,    3.77,2,    9.64,2,    0.52,2,-999.000,9,-999.000,9,  2339.0,2,   7.8470,2,    25.00,  11.3798
29AH20120622,      OVIDE,      45,          1,         20,2,20120707,       0000,    51.4012,   -23.4807,       3268,   200.0,  11.6379,  35.5213,2,  35.5194,2,    241.0,2,   248.6,3,    3.35,2,    9.12,2,    0.49,2,-999.000,9,-999.000,9,  2340.3,2,   7.8546,2,    25.00,  11.6122
29AH20120622,      OVIDE,      45,          1,         21,2,20120707,       0000,    51.4012,   -23.4807,       3268,   149.9,  11.4864,  35.4499,2,  35.4482,2,    242.9,2,   241.1,2,    3.96,2,    9.95,2,    0.55,2,-999.000,9,-999.000,9,  2336.7,2,   7.8475,2,    25.00,  11.4673
29AH20120622,      OVIDE,      45,          1,         22,2,20120707,       0000,    51.4012,   -23.4807,       3268,    99.8,  11.2072,  35.3231,2,  35.3201,2,    246.2,2,   249.5,2,    3.06,2,    9.16,2,    0.48,2,-999.000,9,-999.000,9,  2330.0,2,   7.8482,2,    25.00,  11.1948
29AH20120622,      OVIDE,      45,          1,         23,2,20120707,       0000,    51.4012,   -23.4807,       3268,    30.2,  14.2929,  35.4395,2,  35.4420,2,    251.3,2,   254.2,2,    0.69,2,    1.30,2,    0.03,2,-999.000,9,-999.000,9,  2341.6,2,   7.9678,2,    25.00,  14.2885
29AH20120622,      OVIDE,      45,          1,         24,2,20120707,       0000,    51.4012,   -23.4807,       3268,     8.4,  14.4637,  35.4439,2,  35.4416,2,    257.1,2,   258.9,2,    0.60,2,    0.64,2,    0.02,2,-999.000,9,-999.000,9,  2342.3,2,   7.9835,2,    25.00,  14.4625
29AH20120622,      OVIDE,      46,          1,          1,2,20120707,       0000,    51.7693,   -23.7744,       3866,  3911.7,   2.7366,  34.9374,2,  34.9358,2,    250.8,2,   252.1,2,   32.97,2,   19.61,2,    1.29,2,   1.087,2,   0.558,2,  -999.0,9,   7.7335,2,    25.00,   2.3917
29AH20120622,      OVIDE,      46,          1,          2,2,20120707,       0000,    51.7693,   -23.7744,       3866,  3501.3,   2.8323,  34.9502,2,  34.9490,2,    260.2,2,   260.8,2,   24.88,2,   18.11,2,    1.15,2,   1.753,2,   0.899,2,  -999.0,9,   7.7303,2,    25.00,   2.5312
29AH20120622,      OVIDE,      46,          1,          3,2,20120707,       0000,    51.7693,   -23.7744,       3866,  3250.5,   2.9251,  34.9591,2,  34.9585,2,    266.7,2,   268.0,2,   19.24,2,   16.98,2,    1.07,2,-999.000,9,-999.000,9,  -999.0,9,   7.7302,2,    25.00,   2.6492
29AH20120622,      OVIDE,      46,          1,          4,2,20120707,       0000,    51.7693,   -23.7744,       3866,  3000.4,   3.0325,  34.9568,2,  34.9579,2,    270.2,2,   271.0,2,   15.85,2,   16.47,2,    1.05,2,   2.380,2,   1.188,2,  -999.0,9,   7.7313,2,    25.00,   2.7809
29AH20120622,      OVIDE,      46,          1,          5,2,20120707,       0000,    51.7693,   -23.7744,       3866,  2750.1,   3.1397,  34.9485,2,  34.9465,2,    272.6,2,   274.3,2,   13.60,2,   16.35,2,    1.05,2,-999.000,9,-999.000,9,  -999.0,9,   7.7328,2,    25.00,   2.9119
29AH20120622,      OVIDE,      46,          1,          6,2,20120707,       0000,    51.7693,   -23.7744,       3866,  2496.3,   3.2310,  34.9324,2,  34.9318,2,    273.1,2,   274.3,2,   13.07,2,   16.35,2,    1.04,2,-999.000,9,-999.000,9,  -999.0,9,   7.7309,2,    25.00,   3.0272
29AH20120622,      OVIDE,      46,          1,          7,2,20120707,       0000,    51.7693,   -23.7744,       3866,  2247.8,   3.3769,  34.9237,2,  34.9239,2,    273.2,2,   274.4,2,   12.42,2,   16.66,2,    1.04,2,-999.000,9,-999.000,9,  -999.0,9,   7.7315,2,    25.00,   3.1951
29AH20120622,      OVIDE,      46,          1,          8,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1992.4,   3.5351,  34.9212,2,  34.9284,4,    272.0,2,   273.6,2,   12.01,2,   16.89,2,    1.04,2,   2.982,2,   1.488,2,  -999.0,9,   7.7248,2,    25.00,   3.3753
29AH20120622,      OVIDE,      46,          1,          9,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1797.2,   3.6693,  34.9210,2,  34.9227,2,    271.1,2,   273.4,2,   11.47,2,   16.96,2,    1.05,2,-999.000,9,-999.000,9,  -999.0,9,   7.7213,2,    25.00,   3.5259
29AH20120622,      OVIDE,      46,          1,         10,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1606.4,   3.7613,  34.9159,2,  34.9155,2,    272.7,2,   272.7,2,   11.02,2,   16.81,2,    1.04,2,   3.483,2,   1.796,2,  -999.0,9,   7.7203,2,    25.00,   3.6343
29AH20120622,      OVIDE,      46,          1,         11,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1400.6,   3.8778,  34.9137,2,  34.9133,2,    272.7,2,   273.6,2,   10.76,2,   16.85,2,    1.05,2,   3.673,2,   1.906,2,  -999.0,9,   7.7190,2,    25.00,   3.7680
29AH20120622,      OVIDE,      46,          1,         12,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1200.7,   4.0649,  34.9194,2,  34.9188,2,    271.5,2,   272.7,2,   10.39,2,   16.85,2,    1.04,2,   3.786,2,   1.992,2,  -999.0,9,   7.7167,2,    25.00,   3.9708
29AH20120622,      OVIDE,      46,          1,         13,2,20120707,       0000,    51.7693,   -23.7744,       3866,  1097.0,   4.3535,  34.9495,2,  34.9530,2,    264.2,2,   262.8,2,   10.71,2,   17.23,2,    1.08,2,-999.000,9,-999.000,9,  -999.0,9,   7.7138,2,    25.00,   4.2659
29AH20120622,      OVIDE,      46,          1,         14,2,20120707,       0000,    51.7693,   -23.7744,       3866,   997.2,   4.4821,  34.9429,2,  34.9409,2,    262.5,2,   262.5,2,   10.27,2,   17.13,2,    1.08,2,-999.000,9,-999.000,9,  -999.0,9,   7.7114,2,    25.00,   4.4023
29AH20120622,      OVIDE,      46,          1,         15,2,20120707,       0000,    51.7693,   -23.7744,       3866,   901.4,   4.7094,  34.9538,2,  34.9536,2,    256.4,2,   255.6,2,   10.51,2,   17.54,2,    1.08,2,   3.539,2,   1.871,2,  -999.0,9,   7.7100,2,    25.00,   4.6363
29AH20120622,      OVIDE,      46,          1,         16,2,20120707,       0000,    51.7693,   -23.7744,       3866,   801.4,   5.4653,  35.0232,2,  35.0234,2,    238.1,2,   236.6,2,   11.06,2,   18.28,2,    1.12,2,-999.000,9,-999.000,9,  -999.0,9,   7.7080,2,    25.00,   5.3962
29AH20120622,      OVIDE,      46,          1,         17,2,20120707,       0000,    51.7693,   -23.7744,       3866,   600.2,   6.4277,  34.9453,2,  34.9451,2,    216.6,2,   214.8,2,   11.44,2,   18.98,2,    1.18,2,   2.771,2,   1.493,2,  -999.0,9,   7.6974,2,    25.00,   6.3725
29AH20120622,      OVIDE,      46,          1,         18,2,20120707,       0000,    51.7693,   -23.7744,       3866,   504.4,   7.3219,  34.9459,2,  34.9488,2,    203.0,2,   208.4,4,   10.60,2,   18.35,2,    1.13,2,-999.000,9,-999.000,9,  -999.0,9,   7.7067,2,    25.00,   7.2724
29AH20120622,      OVIDE,      46,          1,         19,2,20120707,       0000,    51.7693,   -23.7744,       3866,   401.6,   9.3621,  35.1662,2,  35.1619,2,    207.5,2,   208.9,2,    8.39,2,   16.17,2,    0.96,2,-999.000,9,-999.000,9,  -999.0,9,   7.7545,2,    25.00,   9.3168
29AH20120622,      OVIDE,      46,          1,         20,2,20120707,       0000,    51.7693,   -23.7744,       3866,   302.4,  10.5747,  35.3163,2,  35.3134,2,    222.6,2,   222.1,2,    6.35,2,   13.50,2,    0.76,2,-999.000,9,-999.000,9,  -999.0,9,   7.7961,2,    25.00,  10.5380
29AH20120622,      OVIDE,      46,          1,         21,2,20120707,       0000,    51.7693,   -23.7744,       3866,   202.9,  11.2008,  35.3640,2,  35.3643,2,    239.2,2,   242.2,2,    4.10,2,   10.25,2,    0.51,2,-999.000,9,-999.000,9,  -999.0,9,   7.8339,2,    25.00,  11.1754
29AH20120622,      OVIDE,      46,          1,         22,2,20120707,       0000,    51.7693,   -23.7744,       3866,   101.3,  11.5685,  35.3682,2,  35.3622,4,    243.0,2,   245.1,2,    3.47,2,    9.12,2,    0.42,2,-999.000,9,-999.000,9,  -999.0,9,   7.8486,2,    25.00,  11.5556
29AH20120622,      OVIDE,      46,          1,         23,2,20120707,       0000,    51.7693,   -23.7744,       3866,    47.5,  13.7971,  35.3283,2,  35.3310,2,    243.3,2,   252.9,3,    0.69,2,    1.27,2,    0.03,2,-999.000,9,-999.000,9,  -999.0,9,   7.9576,2,    25.00,  13.7903
29AH20120622,      OVIDE,      46,          1,         24,2,20120707,       0000,    51.7693,   -23.7744,       3866,     4.6,  14.2984,  35.3449,2,  35.3465,2,    263.0,2,   265.3,2,    0.63,2,    0.35,2,    0.02,2,-999.000,9,-999.000,9,  -999.0,9,   7.9852,2,    25.00,  14.2977
29AH20120622,      OVIDE,      47,          1,          1,2,20120708,       0000,    52.1475,   -24.0723,       3914,  3958.0,   2.6348,  34.9241,2,  34.9231,2,    244.7,2,   244.6,2,   39.91,2,   20.99,2,    1.37,2,-999.000,9,-999.000,9,  2345.2,2,   7.7377,2,    25.00,   2.2875
29AH20120622,      OVIDE,      47,          1,          2,2,20120708,       0000,    52.1475,   -24.0723,       3914,  3750.8,   2.7458,  34.9394,2,  34.9380,2,    252.9,2,   253.3,2,   32.91,2,   19.56,2,    1.25,2,-999.000,9,-999.000,9,  2333.6,2,   7.7326,2,    25.00,   2.4191
29AH20120622,      OVIDE,      47,          1,          3,2,20120708,       0000,    52.1475,   -24.0723,       3914,  3500.0,   2.8284,  34.9511,2,  34.9521,2,    261.0,2,   260.8,2,   25.26,2,   18.09,2,    1.18,2,-999.000,9,-999.000,9,  2322.4,2,   7.7319,2,    25.00,   2.5276
29AH20120622,      OVIDE,      47,          1,          4,2,20120708,       0000,    52.1475,   -24.0723,       3914,  3001.0,   2.9750,  34.9569,2,  34.9550,2,    269.0,2,   269.0,2,   18.07,2,   17.08,2,    1.08,2,-999.000,9,-999.000,9,  2313.0,2,   7.7311,2,    25.00,   2.7245
29AH20120622,      OVIDE,      47,          1,          5,2,20120708,       0000,    52.1475,   -24.0723,       3914,  2749.8,   3.0797,  34.9493,2,  34.9482,2,    272.0,2,   272.3,2,   14.95,2,   16.63,2,    1.04,2,-999.000,9,-999.000,9,  2307.1,2,   7.7328,2,    25.00,   2.8531
29AH20120622,      OVIDE,      47,          1,          6,2,20120708,       0000,    52.1475,   -24.0723,       3914,  2500.4,   3.1562,  34.9322,2,  34.9310,2,    272.7,2,   273.2,2,   14.61,2,   16.95,2,    1.04,2,-999.000,9,-999.000,9,  2305.9,2,   7.7319,2,    25.00,   2.9534
29AH20120622,      OVIDE,      47,          1,          7,2,20120708,       0000,    52.1475,   -24.0723,       3914,  2249.1,   3.2879,  34.9233,2,  34.9254,2,    273.6,2,   274.6,2,   13.53,2,   16.93,2,    1.06,2,-999.000,9,-999.000,9,  2303.3,2,   7.7319,2,    25.00,   3.1074
29AH20120622,      OVIDE,      47,          1,          8,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1999.1,   3.4264,  34.9184,2,  34.9182,2,    273.0,2,   273.9,2,   12.78,2,   17.14,2,    1.08,2,-999.000,9,-999.000,9,  2302.5,2,   7.7290,2,    25.00,   3.2676
29AH20120622,      OVIDE,      47,          1,          9,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1798.7,   3.5742,  34.9188,2,  34.9190,2,    271.8,2,   272.4,2,   12.28,2,   17.12,2,    1.09,2,-999.000,9,-999.000,9,  2302.9,2,   7.7259,2,    25.00,   3.4320
29AH20120622,      OVIDE,      47,          1,         10,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1600.1,   3.6867,  34.9171,2,  34.9181,2,    271.2,2,   271.3,2,   11.85,2,   17.17,2,    1.10,2,-999.000,9,-999.000,9,  2302.7,2,   7.7237,2,    25.00,   3.5612
29AH20120622,      OVIDE,      47,          1,         11,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1399.2,   3.7879,  34.9150,2,-999.0000,9,    271.7,2,  -999.0,9,   11.16,3,   17.23,3,    1.08,3,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   3.6792
29AH20120622,      OVIDE,      47,          1,         12,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1199.7,   3.9617,  34.9202,2,  34.9205,2,    270.5,2,   271.0,2,   11.00,2,   17.25,2,    1.06,2,-999.000,9,-999.000,9,  2302.8,2,   7.7192,2,    25.00,   3.8686
29AH20120622,      OVIDE,      47,          1,         13,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1099.4,   4.1127,  34.9302,2,  34.9350,2,    268.3,2,   269.0,2,   10.82,2,   17.33,2,    1.06,2,-999.000,9,-999.000,9,  2302.9,2,   7.7175,2,    25.00,   4.0270
29AH20120622,      OVIDE,      47,          1,         14,2,20120708,       0000,    52.1475,   -24.0723,       3914,  1000.3,   4.3301,  34.9483,2,  34.9490,2,    263.1,2,   262.6,2,   10.74,2,   17.24,2,    1.07,2,-999.000,9,-999.000,9,  2304.3,2,   7.7170,2,    25.00,   4.2511
29AH20120622,      OVIDE,      47,          1,         15,2,20120708,       0000,    52.1475,   -24.0723,       3914,   899.7,   4.5979,  34.9729,2,  34.9729,2,    258.8,2,   256.6,2,   10.75,2,   17.70,2,    1.08,2,-999.000,9,-999.000,9,  2307.2,2,   7.7140,2,    25.00,   4.5257
29AH20120622,      OVIDE,      47,          1,         16,2,20120708,       0000,    52.1475,   -24.0723,       3914,   799.8,   4.8723,  34.9945,2,  34.9934,2,    251.9,2,   251.4,2,   10.81,2,   17.71,2,    1.11,2,-999.000,9,-999.000,9,  2307.2,2,   7.7136,2,    25.00,   4.8070
29AH20120622,      OVIDE,      47,          1,         17,2,20120708,       0000,    52.1475,   -24.0723,       3914,   599.3,   5.5702,  35.0099,2,  35.0084,2,    234.2,2,   231.8,2,   11.29,2,   18.32,2,    1.16,2,-999.000,9,-999.000,9,  2310.1,2,   7.7051,2,    25.00,   5.5189
29AH20120622,      OVIDE,      47,          1,         18,2,20120708,       0000,    52.1475,   -24.0723,       3914,   499.4,   6.1205,  35.0018,2,  35.0047,2,    212.8,2,   218.1,3,   11.45,2,   19.01,2,    1.17,2,-999.000,9,-999.000,9,  2310.5,2,   7.6992,2,    25.00,   6.0760
29AH20120622,      OVIDE,      47,          1,         19,2,20120708,       0000,    52.1475,   -24.0723,       3914,   399.0,   6.7078,  34.9590,2,  34.9591,2,    212.8,2,   216.5,2,   10.71,2,   18.51,2,    1.13,2,-999.000,9,-999.000,9,  2308.3,2,   7.7066,2,    25.00,   6.6708
29AH20120622,      OVIDE,      47,          1,         20,2,20120708,       0000,    52.1475,   -24.0723,       3914,   299.5,   7.7353,  34.9693,2,  34.9635,4,    214.8,2,   214.5,2,    9.81,2,   17.63,2,    1.04,2,-999.000,9,-999.000,9,  2307.3,2,   7.7225,2,    25.00,   7.7054
29AH20120622,      OVIDE,      47,          1,         21,2,20120708,       0000,    52.1475,   -24.0723,       3914,   199.7,   9.4494,  35.1131,2,  35.1126,2,    224.5,2,   230.8,3,    6.56,2,   13.91,2,    0.79,2,-999.000,9,-999.000,9,  2317.0,2,   7.7809,2,    25.00,   9.4270
29AH20120622,      OVIDE,      47,          1,         22,2,20120708,       0000,    52.1475,   -24.0723,       3914,   101.3,  10.2363,  35.1312,2,  35.1278,2,    248.6,2,   250.4,2,    4.32,2,   10.25,2,    0.50,2,-999.000,9,-999.000,9,  2318.3,2,   7.8246,2,    25.00,  10.2244
29AH20120622,      OVIDE,      47,          1,         23,2,20120708,       0000,    52.1475,   -24.0723,       3914,    34.1,  13.6031,  35.1633,2,  35.1651,2,    254.7,2,   256.8,2,    0.30,2,    0.60,2,    0.02,2,-999.000,9,-999.000,9,  2323.0,2,   7.9596,2,    25.00,  13.5983
29AH20120622,      OVIDE,      47,          1,         24,2,20120708,       0000,    52.1475,   -24.0723,       3914,     8.0,  13.9034,  35.0324,2,  35.0330,2,    259.9,2,   262.1,2,    0.27,2,    0.40,2,    0.02,2,-999.000,9,-999.000,9,  2316.3,2,   7.9564,2,    25.00,  13.9023
29AH20120622,      OVIDE,      48,          1,          1,2,20120708,       0000,    52.5200,   -24.3583,       3610,  3642.4,   2.6736,  34.9329,2,  34.9308,2,    250.6,2,   249.8,2,   35.82,2,   19.91,2,    1.30,2,-999.000,9,-999.000,9,  -999.0,9,   7.7340,2,    25.00,   2.3610
29AH20120622,      OVIDE,      48,          1,          2,2,20120708,       0000,    52.5200,   -24.3583,       3610,  3501.5,   2.7635,  34.9448,2,  34.9457,2,    256.1,2,   256.5,2,   29.12,2,   18.65,2,    1.18,2,   1.498,2,   0.749,2,  -999.0,9,   7.7315,2,    25.00,   2.4641
29AH20120622,      OVIDE,      48,          1,          3,2,20120708,       0000,    52.5200,   -24.3583,       3610,  3245.5,   2.8757,  34.9545,2,  34.9528,2,    263.6,2,   265.2,2,   22.03,2,   17.37,2,    1.10,2,-999.000,9,-999.000,9,  -999.0,9,   7.7316,2,    25.00,   2.6015
29AH20120622,      OVIDE,      48,          1,          4,2,20120708,       0000,    52.5200,   -24.3583,       3610,  3000.1,   2.9660,  34.9560,2,  34.9538,2,    267.9,2,   269.4,2,   18.12,2,   16.91,2,    1.05,2,-999.000,9,-999.000,9,  -999.0,9,   7.7311,2,    25.00,   2.7158
29AH20120622,      OVIDE,      48,          1,          5,2,20120708,       0000,    52.5200,   -24.3583,       3610,  2751.3,   3.0820,  34.9500,2,  34.9488,2,    272.0,2,   273.5,2,   14.50,2,   16.33,2,    1.04,2,   2.561,2,   1.279,2,  -999.0,9,   7.7330,2,    25.00,   2.8552
29AH20120622,      OVIDE,      48,          1,          6,2,20120708,       0000,    52.5200,   -24.3583,       3610,  2502.1,   3.1407,  34.9354,2,  34.9334,2,    272.8,2,   273.3,2,   14.21,2,   16.57,2,    1.06,2,-999.000,9,-999.000,9,  -999.0,9,   7.7328,2,    25.00,   2.9380
29AH20120622,      OVIDE,      48,          1,          7,2,20120708,       0000,    52.5200,   -24.3583,       3610,  2252.2,   3.2483,  34.9251,2,  34.9235,2,    273.3,2,   274.2,2,   13.36,2,   16.68,2,    1.07,2,-999.000,9,-999.000,9,  -999.0,9,   7.7320,2,    25.00,   3.0682
29AH20120622,      OVIDE,      48,          1,          8,2,20120708,       0000,    52.5200,   -24.3583,       3610,  2000.4,   3.4017,  34.9201,2,  34.9178,2,    272.7,2,   274.3,2,   12.49,2,   16.88,2,    1.06,2,   2.856,2,   1.411,2,  -999.0,9,   7.7298,2,    25.00,   3.2432
29AH20120622,      OVIDE,      48,          1,          9,2,20120708,       0000,    52.5200,   -24.3583,       3610,  1802.4,   3.5375,  34.9179,2,  34.9168,2,    271.8,2,   272.6,2,   12.20,2,   17.01,2,    1.05,2,-999.000,9,-999.000,9,  -999.0,9,   7.7281,2,    25.00,   3.3955
29AH20120622,      OVIDE,      48,          1,         10,2,20120708,       0000,    52.5200,   -24.3583,       3610,  1602.0,   3.6814,  34.9172,2,  34.9194,2,    271.1,2,   271.9,2,   11.72,2,   17.16,2,    1.08,2,-999.000,9,-999.000,9,  -999.0,9,   7.7226,2,    25.00,   3.5558
29AH20120622,      OVIDE,      48,          1,         11,2,20120708,       0000,    52.5200,   -24.3583,       3610,  1400.2,   3.7793,  34.9135,2,  34.9133,2,    271.9,2,   273.4,2,   11.13,2,   16.94,2,    1.08,2,   3.513,2,   1.801,2,  -999.0,9,   7.7210,2,    25.00,   3.6706
