EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,C13ERR,THETA,SIG0,SBE35,SBE35_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TOC,TOC_FLAG_W,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3,ITS-90,,DBAR,,UMOL/KG,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,,,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3
49NZ20031106, A10, 66, 1, 34, 12034, 2, 20031124, 202, -29.9938, -5.6593, 4378,     99.7, 2,  17.6779, 2,  35.8762, 2,  35.8762, 2,    224.5, 1,    237.1, 2,     1.46, 2,    -0.01, 2,     0.01, 2,     0.21, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  17.6609, 26.03,  17.6760, 2, 101.4, 2, 237.33, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,     1.15, 2, 0.14, -999, 1, -999
49NZ20031106, A10, 66, 1, 33, 12033, 2, 20031124, 202, -29.9938, -5.6593, 4378,    151.1, 2,  16.3764, 2,  35.6596, 2,  35.6629, 4,    212.2, 1,    223.7, 2,     1.85, 2,     2.39, 2,     0.05, 2,     0.37, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  16.3520, 26.1767,  16.3755, 2, 157.6, 2, 224.09, 2, 0.12, 0.04, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 32, 12032, 2, 20031124, 202, -29.9938, -5.6593, 4378,    201.1, 2,  15.0760, 2,  35.4644, 2,  35.4640, 2,    207.3, 1,    217.9, 2,     2.52, 2,     5.19, 2,     0.01, 2,     0.52, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  15.0453, 26.3217,  15.0779, 2, 206.2, 2, 218.02, 2, 0.12, 0.05, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 4, 12040, 2, 20031124, 202, -29.9938, -5.6593, 4378,    201.4, 2,  15.0757, 2,  35.4641, 2, -999.0000, 9,    207.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  15.0450, 26.3215,  15.0762, 2, 206.4, 2, 217.94, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 31, 12031, 2, 20031124, 202, -29.9938, -5.6593, 4378,    251.0, 2,  14.1003, 2,  35.3230, 2,  35.3240, 2,    206.2, 1,    216.9, 2,     2.88, 2,     6.97, 2,     0.01, 2,     0.62, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  14.0637, 26.4234,  14.1065, 2, 254.4, 2, 216.83, 2, 0.13, 0.05, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 30, 12030, 2, 20031124, 202, -29.9938, -5.6593, 4378,    301.3, 2,  13.2070, 2,  35.1961, 2,  35.1954, 2,    204.2, 1,    214.2, 2,     3.53, 2,     9.15, 2,     0.01, 2,     0.75, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  13.1649, 26.513,  13.2040, 2, 305.5, 2, 214.34, 2, 0.13, 0.06, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 29, 12029, 2, 20031124, 202, -29.9938, -5.6593, 4378,    400.4, 2,  11.6605, 2,  34.9994, 2,  35.0013, 2,    202.1, 1,    212.3, 2,     4.30, 2,    12.57, 2,     0.01, 2,     0.95, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  11.6088, 26.6632,  11.6647, 2, 399.2, 2, 210.58, 2, 0.13, 0.07, 0.01, 0.01, -999, 9,     0.87, 2, 0.16, -999, 1, -999
49NZ20031106, A10, 66, 1, 28, 12028, 2, 20031124, 202, -29.9938, -5.6593, 4378,    501.6, 2,   9.9468, 2,  34.7909, 2,  34.7897, 2,    195.0, 1,    203.9, 2,     7.56, 2,    17.70, 2,     0.00, 2,     1.28, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   9.8880, 26.8084,   9.9415, 2, 497.7, 2, 202.93, 2, 0.14, 0.08, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 27, 12027, 2, 20031124, 202, -29.9938, -5.6593, 4378,    599.3, 2,   8.0567, 2,  34.5877, 2,  34.5879, 2,    189.7, 1,    198.3, 2,    11.76, 2,    22.95, 2,     0.00, 2,     1.61, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   7.9946, 26.9513,   8.0575, 2, 599.4, 2, 198.59, 2, 0.14, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 2, 12038, 2, 20031124, 202, -29.9938, -5.6593, 4378,    600.2, 2,   8.0589, 2,  34.5876, 2, -999.0000, 9,    189.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   7.9967, 26.9508,   8.0598, 2, 599.9, 2, 198.6, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 26, 12026, 2, 20031124, 202, -29.9938, -5.6593, 4378,    700.8, 2,   6.3460, 2,  34.4220, 2,  34.4239, 2,    200.8, 1,    209.2, 2,    15.44, 2,    26.25, 2,     0.00, 2,     1.82, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   6.2820, 27.0598,   6.3464, 2, 699.4, 2, 208.55, 2, 0.15, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 25, 12025, 2, 20031124, 202, -29.9938, -5.6593, 4378,    798.9, 2,   5.1487, 2,  34.3473, 2,  34.3476, 2,    204.1, 1,    213.3, 2,    21.05, 2,    28.75, 2,     0.00, 2,     1.98, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   5.0826, 27.1487,   5.1489, 2, 797.7, 2, 209.2, 2, 0.17, 0.11, 0.01, 0.02, -999, 9,     0.60, 2, 0.11, -999, 1, -999
49NZ20031106, A10, 66, 1, 24, 12024, 2, 20031124, 202, -29.9938, -5.6593, 4378,    900.1, 2,   4.2865, 2,  34.3238, 2,  34.3235, 2,    203.5, 1,    212.8, 2,    27.91, 2,    30.43, 2,     0.01, 2,     2.11, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.2174, 27.2259,   4.2869, 2, 900.1, 2, 213.93, 2, 0.18, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 3, 12039, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1000.6, 2,   3.8341, 2,  34.3712, 2, -999.0000, 9,    188.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.7599, 27.311,   3.8342, 2, 1003.2, 2, 200.19, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 23, 12023, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1000.7, 2,   3.8351, 2,  34.3709, 2,  34.3707, 2,    188.9, 1,    197.7, 2,    37.01, 2,    32.19, 2,     0.00, 2,     2.24, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.7609, 27.3107,   3.8349, 2, 1003.2, 2, 200.19, 2, 0.2, 0.12, 0.01, 0.02, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 22, 12022, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1199.8, 2,   3.2617, 2,  34.4596, 2,  34.4595, 2,    179.4, 1,    187.6, 2,    48.88, 2,    32.97, 2,     0.00, 2,     2.29, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.1760, 27.4381,   3.2616, 2, 1200.5, 2, 188.59, 2, 0.23, 0.13, 0.01, 0.02, -999, 9,  -999.00, 5, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 21, 12015, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1399.2, 2,   2.9443, 2,  34.5815, 2,  34.5816, 2,    178.1, 1,    186.2, 2,    55.55, 2,    32.00, 2,     0.00, 2,     2.21, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.8454, 27.5658,   2.9444, 2, 1400.8, 2, 186.1, 2, 0.24, 0.12, 0.01, 0.02, -999, 9,     0.02, 2, 0.02, -999, 1, -999
49NZ20031106, A10, 66, 1, 20, 12020, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1598.8, 2,   2.8468, 2,  34.6760, 2,  34.6752, 3,    184.7, 1,    193.1, 2,    55.74, 2,    30.24, 2,     0.00, 2,     2.08, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.7323, 27.6516,   2.8464, 2, 1600.4, 2, 192.44, 2, 0.24, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 19, 12019, 2, 20031124, 202, -29.9938, -5.6593, 4378,   1800.2, 2,   2.8480, 2,  34.7505, 2,  34.7510, 2,    193.9, 1,    203.1, 2,    52.19, 2,    28.26, 2,     0.01, 2,     1.95, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.7160, 27.7127,   2.8479, 2, 1799.7, 2, 203.2, 2, 0.23, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 18, 12018, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2000.8, 2,   2.7109, 2,  34.7902, 2,  34.7899, 2,    202.5, 1,    212.2, 2,    52.32, 2,    26.93, 2,     0.00, 2,     1.86, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.5631, 27.7577,   2.7107, 2, 2000.4, 2, 212.03, 2, 0.23, 0.11, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 5, 12041, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2001.1, 2,   2.7106, 2,  34.7901, 2, -999.0000, 9,    202.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.5628, 27.7577,   2.7106, 2, 2000.7, 2, 212.04, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 17, 12017, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2200.0, 2,   2.5901, 2,  34.8177, 2,  34.8178, 2,    210.3, 1,    220.4, 2,    52.18, 2,    25.87, 2,     0.00, 2,     1.78, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.4262, 27.7915,   2.5900, 2, 2200.3, 2, 220.06, 2, 0.23, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 16, 12016, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2401.3, 2,   2.5080, 2,  34.8376, 2,  34.8380, 2,    216.6, 1,    227.1, 2,    51.48, 2,    25.01, 2,     0.00, 2,     1.72, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.3268, 27.8158,   2.5080, 2, 2401.1, 2, 226.93, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 15, 12012, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2601.0, 2,   2.4509, 2,  34.8506, 2,  34.8505, 2,    220.8, 1,    231.8, 2,    50.89, 2,    24.41, 2,     0.00, 2,     1.67, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.2518, 27.8326,   2.4508, 2, 2600.5, 2, 231.5, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 14, 12014, 2, 20031124, 202, -29.9938, -5.6593, 4378,   2800.9, 2,   2.4027, 2,  34.8611, 2,  34.8609, 2,    224.2, 1,    235.0, 2,    50.24, 2,    23.90, 2,     0.00, 2,     1.64, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.1851, 27.8467,   2.4027, 2, 2800.6, 2, 234.89, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 13, 12013, 2, 20031124, 202, -29.9938, -5.6593, 4378,   3001.7, 2,   2.3798, 2,  34.8669, 2,  34.8668, 2,    225.8, 1,    236.2, 2,    50.16, 2,    23.74, 2,     0.00, 2,     1.63, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.1426, 27.8548,   2.3797, 2, 3001.5, 2, 236.32, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 12, 12048, 2, 20031124, 202, -29.9938, -5.6593, 4378,   3251.5, 2,   2.3621, 2,  34.8730, 2,  34.8733, 2,    226.6, 1,    236.6, 2,    50.32, 2,    23.50, 2,     0.00, 2,     1.60, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0997, 27.8633,   2.3619, 2, 3251.4, 2, 236.89, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 11, 12047, 2, 20031124, 202, -29.9938, -5.6593, 4378,   3501.3, 2,   2.3626, 2,  34.8768, 2,  34.8768, 2,    226.6, 1,    236.1, 2,    50.61, 2,    23.42, 2,     0.00, 2,     1.60, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0736, 27.8685,   2.3626, 2, 3501.1, 2, 236.18, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 10, 12046, 2, 20031124, 202, -29.9938, -5.6593, 4378,   3751.5, 2,   2.3681, 2,  34.8788, 2,  34.8791, 2,    226.5, 1,    235.1, 2,    51.13, 2,    23.51, 2,     0.00, 2,     1.60, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0516, 27.8719,   2.3680, 2, 3751.5, 2, 235.31, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 9, 12045, 2, 20031124, 202, -29.9938, -5.6593, 4378,   4000.3, 2,   2.3794, 2,  34.8807, 2,  34.8807, 2,    226.2, 1,    234.2, 2,    51.63, 2,    23.53, 2,     0.00, 2,     1.60, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0346, 27.8747,   2.3794, 2, 4000.2, 2, 234.09, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 66, 1, 6, 12042, 2, 20031124, 202, -29.9938, -5.6593, 4378,   4000.4, 2,   2.3792, 2,  34.8807, 2, -999.0000, 9,    226.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0344, 27.8747,   2.3793, 2, 4000.3, 2, 234.1, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 8, 12044, 2, 20031124, 202, -29.9938, -5.6593, 4378,   4251.2, 2,   2.3861, 2,  34.8794, 2,  34.8791, 2,    226.9, 1,    233.4, 2,    52.59, 2,    23.64, 2,     0.00, 2,     1.61, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0120, 27.8755,   2.3862, 2, 4251.2, 2, 233.33, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 1, 12037, 2, 20031124, 202, -29.9938, -5.6593, 4378,   4415.8, 2,   2.3949, 2,  34.8778, 2, -999.0000, 9,    228.1, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0011, 27.8751,   2.3950, 2, 4415.8, 2, 232.87, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 66, 1, 7, 12043, 2, 20031124, 202, -29.9938, -5.6593, 4378,   4416.1, 2,   2.3950, 2,  34.8780, 2,  34.8779, 2,    228.0, 1,    233.2, 2,    53.20, 2,    23.67, 2,     0.01, 2,     1.62, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.0011, 27.8751,   2.3951, 2, 4416.1, 2, 232.83, 2, 0.24, 0.1, 0.01, 0.01, -999, 9,  -999.00, 1, -999, -999, 1, -999
49NZ20031106, A10, 67, 1, 0, -999, 9, 20031124, 821, -29.9967, -4.8217, 4247,   -999.0, 9, -999.0000, 9, -999.0000, 9,  35.9413, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999, -999.0000, 9, -999, 9, -999, 9, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 6, 12042, 9, 20031124, 821, -29.9967, -4.8217, 4247,      5.0, 2,  19.0844, 2,  35.9360, 2, -999.0000, 9,    221.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0835, 25.716,  19.0857, 2, 5, 2, 233.88, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 5, 12041, 2, 20031124, 821, -29.9967, -4.8217, 4247,      5.1, 2,  19.0796, 2,  35.9360, 2, -999.0000, 9,    222.1, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0787, 25.7176,  19.0801, 2, 5.1, 2, 233.9, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 4, 12040, 2, 20031124, 821, -29.9967, -4.8217, 4247,      5.2, 2,  19.0755, 2,  35.9360, 2, -999.0000, 9,    221.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.0746, 25.7179,  19.0772, 2, 5.2, 2, 233.92, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 36, 12036, 2, 20031124, 821, -29.9967, -4.8217, 4247,     10.5, 2,  19.0856, 2,  35.9360, 2,  35.9336, 2,    221.8, 1,    234.6, 2,     1.54, 2,     0.05, 2,     0.01, 2,     0.19, 2,    2.595, 2,    1.426, 2,    0.233, 4,   2076.7, 2,   2358.7, 2,    7.9981, 2,     25.00, -999.000, 9, -999.000,     78.6, 2,      3.9,     1.42, 2,      0.0,  19.0837, 25.7171,  19.0753, 2, 10.5, 2, 234.57, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 35, 12035, 2, 20031124, 821, -29.9967, -4.8217, 4247,     50.1, 2,  18.8009, 2,  35.9240, 2,  35.9171, 3,    222.8, 1,    236.7, 2,     1.55, 2,     0.03, 2,     0.00, 2,     0.19, 2,    2.693, 2,    1.494, 2,    0.234, 4,   2075.0, 6,   2355.6, 2,    7.9989, 2,     25.00, -999.000, 9, -999.000,     76.8, 2,      3.9,     1.44, 2,      0.0,  18.7920, 25.7818,  18.8013, 2, 52.1, 2, 234.33, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 67, 1, 34, 12034, 2, 20031124, 821, -29.9967, -4.8217, 4247,     97.9, 2,  17.4740, 2,  35.8656, 2,  35.8617, 3,    225.2, 1,    237.8, 2,     1.65, 2,     0.03, 2,     0.01, 2,     0.21, 2,    2.725, 2,    1.524, 2,    0.261, 4,   2074.7, 2,   2352.7, 6,    7.9947, 2,     25.00, -999.000, 9, -999.000,     76.8, 2,      3.9,     1.35, 2,      0.0,  17.4575, 26.0692,  17.4742, 2, 99.9, 2, 237.73, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
