BOTTLE,20131114PRINUNIVRMK
# 11/12/13 Initialized README file 					 
# Data source: A.Rios, revised 11/14/2013				 
# SHIP: HESPERIDES					 
# Cruise: FICARAM_XV					 
# Region: Atlantic Ocean; A17 extended north to Gibralter 
# EXPOCODE: 29HE20130320					 
# DATES: 3/20 - 5/22/2013 					 
# Chief Scientist: A.F. Rios					 
# 108 stations with 24 place Rosette 
# Hydro: Who - Fiz F. Perez/Jose Luis Pelegri; Status - final 
# 	Notes:	CTDSAL only			 
# Nuts: Mercedes de la Paz/ Fernando Alonso/Elena Royo; Status - final	 
# 	Notes: 				 
# O2: Who - Anton Velo/Maribel Garcia-Ibañez; Status - final			 
# 	Notes: 				 
# TA: Who - Fiz F. Perez/A. Velo/Maribel Garcia-Ibañez  ; Status - final		 
# 	Notes: 				 
# pH: Who - Fiz F. Perez/Xose A. Padin/Maribel Garcia-Ibañez; Status - final 
# 	Notes: SWS @ 25C						 
# References:					 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  29HE20130320,     4,  1,     16,2,20130324,0613,-48.9060, -55.4340, 1220,    202.2,   4.3800,  34.1194,2,    289.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2282.1,2,-999.0000,9,  -999.00,   4.3655
  29HE20130320,     4,  1,     17,2,20130324,0613,-48.9060, -55.4340, 1220,    202.8,   4.3806,  34.1194,2,    288.9,2,    288.1,2,    11.78,2,    24.52,2,     1.61,2,   2282.2,2,   7.7039,2,    25.00,   4.3660
  29HE20130320,     4,  1,     18,2,20130324,0613,-48.9060, -55.4340, 1220,    151.8,   4.4859,  34.1120,2,    294.1,2,    292.8,2,     9.94,2,    23.76,2,     1.56,2,   2282.9,2,   7.7075,2,    25.00,   4.4749
  29HE20130320,     4,  1,     19,2,20130324,0613,-48.9060, -55.4340, 1220,     99.7,   4.7029,  34.1060,2,    293.6,2,    292.1,2,     8.86,2,    23.20,2,     1.54,2,   2283.6,2,   7.7124,2,    25.00,   4.6956
  29HE20130320,     4,  1,     20,2,20130324,0613,-48.9060, -55.4340, 1220,    100.3,   4.6996,  34.1055,2,    293.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2283.6,2,-999.0000,9,  -999.00,   4.6922
  29HE20130320,     4,  1,     21,2,20130324,0613,-48.9060, -55.4340, 1220,     49.6,   6.0117,  34.0544,2,    295.1,2,    295.0,2,     4.29,2,    20.04,2,     1.33,2,   2280.0,2,   7.7582,2,    25.00,   6.0076
  29HE20130320,     4,  1,     22,2,20130324,0613,-48.9060, -55.4340, 1220,     49.9,   6.0027,  34.0552,2,    295.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2280.1,2,-999.0000,9,  -999.00,   5.9985
  29HE20130320,     4,  1,     23,2,20130324,0613,-48.9060, -55.4340, 1220,      5.3,   7.3108,  34.0217,2,    300.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2276.1,2,-999.0000,9,  -999.00,   7.3103
  29HE20130320,     4,  1,     24,2,20130324,0613,-48.9060, -55.4340, 1220,      5.6,   7.3106,  34.0218,2,    299.5,2,    299.6,2,     1.55,2,    17.04,2,     1.06,2,   2276.1,2,   7.8050,2,    25.00,   7.3101
  29HE20130320,     5,  1,      1,2,20130324,1446,-48.3050, -54.9230, 4944,   4929.2,   0.2628,  34.6704,2,    222.3,2,   -999.0,9,   128.90,2,    32.83,2,     2.24,2,   2366.8,2,   7.5929,2,    25.00,  -0.1211
  29HE20130320,     5,  1,      2,2,20130324,1446,-48.3050, -54.9230, 4944,   4587.8,   0.2690,  34.6725,2,    221.3,2,   -999.0,9,   128.37,2,    32.82,2,     2.27,2,   2361.7,2,   7.5959,2,    25.00,  -0.0770
  29HE20130320,     5,  1,      3,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.2,   0.2692,  34.6725,2,    221.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,      4,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.6,   0.2689,  34.6725,2,    221.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0771
  29HE20130320,     5,  1,      5,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.1,   0.2692,  34.6724,2,    221.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,      6,2,20130324,1446,-48.3050, -54.9230, 4944,   4587.6,   0.2691,  34.6724,2,    221.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,      7,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.4,   0.2690,  34.6725,2,    221.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0770
  29HE20130320,     5,  1,      8,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.3,   0.2690,  34.6724,2,    221.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0770
  29HE20130320,     5,  1,      9,2,20130324,1446,-48.3050, -54.9230, 4944,   4587.5,   0.2691,  34.6725,2,    221.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,     10,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.2,   0.2692,  34.6724,2,    221.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,     11,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.9,   0.2692,  34.6725,2,    221.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0769
  29HE20130320,     5,  1,     12,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.0,   0.2692,  34.6724,2,    221.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0768
  29HE20130320,     5,  1,     13,2,20130324,1446,-48.3050, -54.9230, 4944,   4587.4,   0.2692,  34.6724,2,    221.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0767
  29HE20130320,     5,  1,     14,2,20130324,1446,-48.3050, -54.9230, 4944,   4587.1,   0.2692,  34.6725,2,    221.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0767
  29HE20130320,     5,  1,     15,2,20130324,1446,-48.3050, -54.9230, 4944,   4588.4,   0.2693,  34.6725,2,    221.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2361.7,2,-999.0000,9,  -999.00,  -0.0767
  29HE20130320,     5,  1,     16,2,20130324,1446,-48.3050, -54.9230, 4944,   4070.1,   0.4537,  34.6823,2,    216.7,2,   -999.0,9,   126.13,2,    32.96,2,     2.23,2,   2361.0,2,   7.5883,2,    25.00,   0.1572
  29HE20130320,     5,  1,     17,2,20130324,1446,-48.3050, -54.9230, 4944,   3559.6,   1.0940,  34.7137,2,    205.3,2,   -999.0,9,   114.81,2,    31.81,2,     2.14,2,   2364.5,2,   7.6005,2,    25.00,   0.8319
  29HE20130320,     5,  1,     18,2,20130324,1446,-48.3050, -54.9230, 4944,   3049.1,   1.3459,  34.7238,2,    199.5,2,   -999.0,9,   109.79,2,    31.88,2,     2.14,2,   2363.8,2,   7.5976,2,    25.00,   1.1276
  29HE20130320,     5,  1,     19,2,20130324,1446,-48.3050, -54.9230, 4944,   2539.3,   1.5237,  34.7429,2,    202.3,2,   -999.0,9,   100.47,2,    30.94,2,     2.08,2,   2360.9,2,   7.6108,2,    25.00,   1.3484
  29HE20130320,     5,  1,     20,2,20130324,1446,-48.3050, -54.9230, 4944,   2538.9,   1.5242,  34.7430,2,    202.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2360.9,2,-999.0000,9,  -999.00,   1.3490
  29HE20130320,     5,  1,     21,2,20130324,1446,-48.3050, -54.9230, 4944,   2540.0,   1.5243,  34.7429,2,    202.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2360.9,2,-999.0000,9,  -999.00,   1.3490
  29HE20130320,     5,  1,     22,2,20130324,1446,-48.3050, -54.9230, 4944,   2287.9,   2.0274,  34.7881,2,    209.4,2,   -999.0,9,    78.84,2,    28.61,2,     1.88,2,   2351.8,2,   7.6366,2,    25.00,   1.8651
  29HE20130320,     5,  1,     23,2,20130324,1446,-48.3050, -54.9230, 4944,   2026.9,   2.2305,  34.7882,2,    206.3,2,   -999.0,9,    75.13,2,    28.60,2,     1.89,2,   2347.9,2,   7.6315,2,    25.00,   2.0877
  29HE20130320,     5,  1,     24,2,20130324,1446,-48.3050, -54.9230, 4944,   1825.0,   2.2473,  34.7511,2,    193.9,2,   -999.0,9,    80.60,2,    30.37,2,     2.03,2,   2351.0,2,   7.6108,2,    25.00,   2.1215
  29HE20130320,     5,  2,      1,2,20130324,2003,-48.3050, -54.9230, 4944,   2028.0,   2.2868,  34.7924,2,    208.5,2,    207.1,2,    70.76,2,    28.25,2,     1.82,2,   2348.3,2,   7.6305,2,    25.00,   2.1430
  29HE20130320,     5,  2,      2,2,20130324,2003,-48.3050, -54.9230, 4944,   1821.8,   2.1090,  34.7227,2,    185.0,2,    184.5,2,    89.88,2,    31.79,2,     2.12,2,   2349.2,2,   7.5890,2,    25.00,   1.9854
  29HE20130320,     5,  2,      3,2,20130324,2003,-48.3050, -54.9230, 4944,   1620.5,   2.1060,  34.6932,2,    177.9,2,    177.3,2,    90.88,2,    33.40,2,     2.24,2,   2356.4,2,   7.5746,2,    25.00,   1.9988
  29HE20130320,     5,  2,      4,2,20130324,2003,-48.3050, -54.9230, 4944,   1413.8,   2.2914,  34.6672,2,    175.3,2,    174.4,2,    85.10,2,    33.20,2,     2.25,2,   2350.4,2,   7.5702,2,    25.00,   2.1982
  29HE20130320,     5,  2,      5,2,20130324,2003,-48.3050, -54.9230, 4944,   1215.4,   2.3330,  34.6126,2,    169.6,2,    168.7,2,    83.91,2,    34.63,2,     2.33,2,   2345.9,2,   7.5546,2,    25.00,   2.2545
  29HE20130320,     5,  2,      6,2,20130324,2003,-48.3050, -54.9230, 4944,   1012.1,   2.4629,  34.5509,2,    170.4,2,    170.4,2,    76.37,2,    34.76,2,     2.34,2,   2340.6,2,   7.5453,2,    25.00,   2.3983
  29HE20130320,     5,  2,      7,2,20130324,2003,-48.3050, -54.9230, 4944,   1011.3,   2.4629,  34.5507,2,    170.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2340.6,2,-999.0000,9,  -999.00,   2.3983
  29HE20130320,     5,  2,      8,2,20130324,2003,-48.3050, -54.9230, 4944,    808.3,   2.6170,  34.4596,2,    179.5,2,    179.4,2,    66.20,2,    35.51,2,     2.37,2,   2326.0,2,   7.5425,2,    25.00,   2.5658
  29HE20130320,     5,  2,      9,2,20130324,2003,-48.3050, -54.9230, 4944,    709.7,   2.7047,  34.4155,2,    186.4,2,    186.6,2,    60.74,2,    34.73,2,     2.33,2,   2323.1,2,   7.5567,2,    25.00,   2.6599
  29HE20130320,     5,  2,     10,2,20130324,2003,-48.3050, -54.9230, 4944,    608.9,   2.7502,  34.3339,2,    203.5,2,    203.1,2,    51.12,2,    34.03,2,     2.28,2,   2317.3,2,   7.5676,2,    25.00,   2.7121
  29HE20130320,     5,  2,     11,2,20130324,2003,-48.3050, -54.9230, 4944,    505.3,   2.8759,  34.2780,2,    216.5,2,    216.1,2,    42.72,2,    33.00,2,     2.21,2,   2305.5,2,   7.5884,2,    25.00,   2.8443
  29HE20130320,     5,  2,     12,2,20130324,2003,-48.3050, -54.9230, 4944,    403.0,   1.9004,  34.0949,2,    269.2,2,    268.2,2,    30.81,2,    30.98,2,     2.04,2,   2290.4,2,   7.6180,2,    25.00,   1.8788
  29HE20130320,     5,  2,     13,2,20130324,2003,-48.3050, -54.9230, 4944,    302.8,   2.9258,  34.1631,2,    251.1,2,    250.5,2,    29.62,2,    30.66,2,     2.03,2,   2292.0,2,   7.6220,2,    25.00,   2.9073
  29HE20130320,     5,  2,     14,2,20130324,2003,-48.3050, -54.9230, 4944,    303.0,   2.9253,  34.1631,2,    251.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2292.1,2,-999.0000,9,  -999.00,   2.9068
  29HE20130320,     5,  2,     15,2,20130324,2003,-48.3050, -54.9230, 4944,    202.1,   2.5762,  34.0135,2,    299.1,2,    298.5,2,    18.66,2,    27.78,2,     1.80,2,   2281.6,2,   7.6628,2,    25.00,   2.5646
  29HE20130320,     5,  2,     16,2,20130324,2003,-48.3050, -54.9230, 4944,    201.6,   2.5733,  34.0134,2,    299.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2281.7,2,-999.0000,9,  -999.00,   2.5618
  29HE20130320,     5,  2,     17,2,20130324,2003,-48.3050, -54.9230, 4944,    102.8,   4.3066,  33.9426,2,    311.1,2,    309.3,2,     5.81,2,    22.14,2,     1.56,2,   2279.6,2,   7.7303,2,    25.00,   4.2994
  29HE20130320,     5,  2,     18,2,20130324,2003,-48.3050, -54.9230, 4944,     36.9,   7.3538,  33.9300,2,    303.9,2,    303.5,2,     1.47,2,    18.30,2,     1.12,2,   2273.8,2,   7.8033,2,    25.00,   7.3503
  29HE20130320,     5,  2,     19,2,20130324,2003,-48.3050, -54.9230, 4944,     37.2,   7.3542,  33.9301,2,    304.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2273.9,2,-999.0000,9,  -999.00,   7.3507
  29HE20130320,     5,  2,     20,2,20130324,2003,-48.3050, -54.9230, 4944,      5.7,   7.3552,  33.9308,2,    304.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2273.6,2,-999.0000,9,  -999.00,   7.3547
  29HE20130320,     5,  2,     21,2,20130324,2003,-48.3050, -54.9230, 4944,      5.9,   7.3553,  33.9308,2,    303.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2273.6,2,-999.0000,9,  -999.00,   7.3547
  29HE20130320,     5,  2,     22,2,20130324,2003,-48.3050, -54.9230, 4944,      5.8,   7.3547,  33.9308,2,    304.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2273.6,2,-999.0000,9,  -999.00,   7.3542
  29HE20130320,     5,  2,     23,2,20130324,2003,-48.3050, -54.9230, 4944,      5.8,   7.3542,  33.9308,2,    304.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2273.6,2,-999.0000,9,  -999.00,   7.3537
  29HE20130320,     5,  2,     24,2,20130324,2003,-48.3050, -54.9230, 4944,      6.0,   7.3561,  33.9308,2,    303.8,2,    303.1,2,     1.52,2,    18.17,2,     1.03,2,   2273.6,2,   7.8091,2,    25.00,   7.3555
  29HE20130320,     6,  1,      1,2,20130325,0706,-47.7050, -54.3820, 5928,   5908.1,   0.3606,  34.6693,2,    226.3,2,    223.3,2,   127.98,2,    32.68,2,     2.24,2,   2366.2,2,   7.5928,2,    25.00,  -0.1447
  29HE20130320,     6,  1,      2,2,20130325,0706,-47.7050, -54.3820, 5928,   5101.2,   0.3257,  34.6727,2,    223.2,2,    222.5,2,   127.57,2,    32.69,2,     2.21,2,   2365.1,2,   7.5947,2,    25.00,  -0.0802
  29HE20130320,     6,  1,      3,2,20130325,0706,-47.7050, -54.3820, 5928,   4585.5,   0.3838,  34.6776,2,    220.8,2,    220.2,2,   126.26,2,    32.60,2,     2.21,2,   2361.3,2,   7.5942,2,    25.00,   0.0344
  29HE20130320,     6,  1,      4,2,20130325,0706,-47.7050, -54.3820, 5928,   4070.5,   0.6190,  34.6900,2,    215.2,2,    214.0,2,   121.27,2,    32.42,2,     2.23,2,   2360.0,2,   7.5958,2,    25.00,   0.3176
  29HE20130320,     6,  1,      5,2,20130325,0706,-47.7050, -54.3820, 5928,   3558.4,   1.0301,  34.7112,2,    207.1,2,    205.6,2,   114.04,2,    31.58,2,     2.16,2,   2362.3,2,   7.5985,2,    25.00,   0.7698
  29HE20130320,     6,  1,      6,2,20130325,0706,-47.7050, -54.3820, 5928,   3047.2,   1.4268,  34.7310,2,    201.0,2,    202.0,2,   105.78,2,    31.28,2,     2.10,2,   2362.6,2,   7.6051,2,    25.00,   1.2068
  29HE20130320,     6,  1,      7,2,20130325,0706,-47.7050, -54.3820, 5928,   2534.4,   1.9299,  34.7501,2,    196.1,2,    196.2,2,    90.63,2,    30.29,2,     2.03,2,   2353.4,2,   7.6095,2,    25.00,   1.7473
  29HE20130320,     6,  1,      8,2,20130325,0706,-47.7050, -54.3820, 5928,   2281.2,   2.2433,  34.7640,2,    197.3,2,    197.4,2,    79.32,2,    29.61,2,     1.96,2,   2346.7,2,   7.6177,2,    25.00,   2.0780
  29HE20130320,     6,  1,      9,2,20130325,0706,-47.7050, -54.3820, 5928,   2025.9,   2.4691,  34.7637,2,    195.8,2,    196.4,2,    73.57,2,    29.28,2,     1.96,2,   2343.2,2,   7.6169,2,    25.00,   2.3228
  29HE20130320,     6,  1,     10,2,20130325,0706,-47.7050, -54.3820, 5928,   1821.9,   2.4463,  34.7156,2,    184.3,2,    183.6,2,    79.11,2,    31.13,2,     2.10,2,   2342.2,2,   7.5903,2,    25.00,   2.3181
  29HE20130320,     6,  1,     11,2,20130325,0706,-47.7050, -54.3820, 5928,   1619.0,   2.5644,  34.6845,2,    180.4,2,    180.5,2,    75.16,2,    31.94,2,     2.16,2,   2347.5,2,   7.5832,2,    25.00,   2.4516
  29HE20130320,     6,  1,     12,2,20130325,0706,-47.7050, -54.3820, 5928,   1414.5,   2.7002,  34.6461,2,    178.6,2,    178.7,2,    69.48,2,    32.51,2,     2.20,2,   2342.9,2,   7.5756,2,    25.00,   2.6025
  29HE20130320,     6,  1,     13,2,20130325,0706,-47.7050, -54.3820, 5928,   1213.4,   2.7384,  34.5833,2,    176.4,2,    176.5,2,    67.71,2,    33.21,2,     2.24,2,   2337.8,2,   7.5674,2,    25.00,   2.6563
  29HE20130320,     6,  1,     14,2,20130325,0706,-47.7050, -54.3820, 5928,   1009.0,   2.7061,  34.4708,2,    177.4,2,    177.9,2,    65.36,2,    34.64,2,     2.34,2,   2329.6,2,   7.5502,2,    25.00,   2.6399
  29HE20130320,     6,  1,     15,2,20130325,0706,-47.7050, -54.3820, 5928,    808.2,   2.8526,  34.3666,2,    194.5,2,    194.7,2,    52.89,2,    33.98,2,     2.30,2,   2317.1,2,   7.5640,2,    25.00,   2.8001
  29HE20130320,     6,  1,     16,2,20130325,0706,-47.7050, -54.3820, 5928,    708.1,   2.9293,  34.3084,2,    208.3,2,    207.5,2,    44.88,2,    32.91,2,     2.24,2,   2311.4,2,   7.5763,2,    25.00,   2.8835
  29HE20130320,     6,  1,     17,2,20130325,0706,-47.7050, -54.3820, 5928,    607.5,   2.9871,  34.2472,2,    223.8,2,    224.6,2,    37.12,2,    32.31,2,     2.15,2,   2305.2,2,   7.5925,2,    25.00,   2.9481
  29HE20130320,     6,  1,     18,2,20130325,0706,-47.7050, -54.3820, 5928,    507.8,   3.0121,  34.1628,2,    248.8,2,    248.0,2,    28.66,2,    30.34,2,     2.01,2,   2293.3,2,   7.6196,2,    25.00,   2.9798
  29HE20130320,     6,  1,     19,2,20130325,0706,-47.7050, -54.3820, 5928,    402.6,   3.4160,  34.1420,2,    258.5,2,    258.8,2,    22.84,2,    29.02,2,     1.92,2,   2288.5,2,   7.6390,2,    25.00,   3.3895
  29HE20130320,     6,  1,     20,2,20130325,0706,-47.7050, -54.3820, 5928,    303.2,   3.5157,  34.0803,2,    281.9,2,    281.3,2,    15.85,2,    27.28,2,     1.78,2,   2281.7,2,   7.6665,2,    25.00,   3.4958
  29HE20130320,     6,  1,     21,2,20130325,0706,-47.7050, -54.3820, 5928,    202.6,   3.8874,  34.0749,2,    292.7,2,    292.5,2,    11.23,2,    25.47,2,     1.64,2,   2279.6,2,   7.6874,2,    25.00,   3.8736
  29HE20130320,     6,  1,     22,2,20130325,0706,-47.7050, -54.3820, 5928,    102.3,   5.2806,  34.0592,2,    289.8,2,    288.7,2,     5.94,2,    23.35,2,     1.45,2,   2276.3,2,   7.7098,2,    25.00,   5.2726
  29HE20130320,     6,  1,     23,2,20130325,0706,-47.7050, -54.3820, 5928,     36.2,  12.2670,  34.2661,2,    266.0,2,    266.4,2,     0.95,2,     6.34,2,     0.50,2,   2291.8,2,-999.0000,9,  -999.00,  12.2623
  29HE20130320,     6,  1,     24,2,20130325,0706,-47.7050, -54.3820, 5928,      6.1,  12.2737,  34.2663,2,    266.1,2,    266.5,2,     0.98,2,     6.43,2,     0.50,2,   2291.6,2,   7.9115,2,    25.00,  12.2729
  29HE20130320,     7,  1,      1,2,20130325,1811,-47.1050, -53.8640, 6166,   6146.4,   0.4053,  34.6708,2,    223.5,2,    224.7,2,   128.79,2,    32.20,2,     2.24,2,   2366.3,2,   7.5945,2,    25.00,  -0.1324
  29HE20130320,     7,  1,      2,2,20130325,1811,-47.1050, -53.8640, 6166,   5617.7,   0.3999,  34.6739,2,    223.1,2,    224.6,2,   127.03,2,    32.19,2,     2.26,2,   2365.6,2,   7.5951,2,    25.00,  -0.0707
  29HE20130320,     7,  1,      3,2,20130325,1811,-47.1050, -53.8640, 6166,   5099.4,   0.4553,  34.6788,2,    221.0,2,    220.2,2,   126.63,2,    32.11,2,     2.26,2,   2363.7,2,   7.5953,2,    25.00,   0.0450
  29HE20130320,     7,  1,      4,2,20130325,1811,-47.1050, -53.8640, 6166,   4584.2,   0.6082,  34.6862,2,    217.3,2,    218.9,2,   123.93,2,    31.96,2,     2.23,2,   2361.1,2,   7.5922,2,    25.00,   0.2517
  29HE20130320,     7,  1,      5,2,20130325,1811,-47.1050, -53.8640, 6166,   4071.2,   0.9667,  34.7053,2,    209.3,2,    212.4,2,   116.42,2,    31.45,2,     2.19,2,   2359.5,2,   7.5961,2,    25.00,   0.6551
  29HE20130320,     7,  1,      6,2,20130325,1811,-47.1050, -53.8640, 6166,   3558.4,   1.1105,  34.7133,2,    205.6,2,    205.9,2,   113.82,2,    31.23,2,     2.18,2,   2360.3,2,   7.5984,2,    25.00,   0.8481
  29HE20130320,     7,  1,      7,2,20130325,1811,-47.1050, -53.8640, 6166,   3046.0,   1.2688,  34.7221,2,    202.3,2,    203.1,2,   110.14,2,    31.19,2,     2.13,2,   2360.5,2,   7.5949,2,    25.00,   1.0525
  29HE20130320,     7,  1,      8,2,20130325,1811,-47.1050, -53.8640, 6166,   2540.6,   2.1218,  34.7926,2,    210.1,2,    212.2,2,    76.31,2,    27.52,2,     1.84,2,   2348.5,2,   7.6392,2,    25.00,   1.9349
  29HE20130320,     7,  1,      9,2,20130325,1811,-47.1050, -53.8640, 6166,   2027.9,   2.6371,  34.7900,2,    203.7,2,    206.8,2,    64.65,2,    27.78,2,     1.85,2,   2341.9,2,   7.6293,2,    25.00,   2.4880
  29HE20130320,     7,  1,     10,2,20130325,1811,-47.1050, -53.8640, 6166,   1825.1,   2.7993,  34.7690,2,    198.7,2,    199.8,2,    61.63,2,    28.20,2,     1.89,2,   2339.1,2,   7.6244,2,    25.00,   2.6657
  29HE20130320,     7,  1,     11,2,20130325,1811,-47.1050, -53.8640, 6166,   1620.4,   2.7333,  34.6985,2,    185.1,2,    186.9,2,    67.52,2,    30.56,2,     2.09,2,   2340.1,2,   7.5926,2,    25.00,   2.6183
  29HE20130320,     7,  1,     12,2,20130325,1811,-47.1050, -53.8640, 6166,   1417.9,   2.7295,  34.6251,2,    177.7,2,    180.4,2,    68.92,2,    31.96,2,     2.20,2,   2335.5,2,   7.5734,2,    25.00,   2.6313
  29HE20130320,     7,  1,     13,2,20130325,1811,-47.1050, -53.8640, 6166,   1215.2,   2.8133,  34.5552,2,    178.6,2,    179.6,2,    63.60,2,    33.10,2,     2.26,2,   2329.8,2,   7.5672,2,    25.00,   2.7304
  29HE20130320,     7,  1,     14,2,20130325,1811,-47.1050, -53.8640, 6166,   1010.6,   2.8344,  34.4363,2,    184.2,2,    186.5,2,    59.33,2,    33.92,2,     2.33,2,   2321.9,2,   7.5622,2,    25.00,   2.7671
  29HE20130320,     7,  1,     15,2,20130325,1811,-47.1050, -53.8640, 6166,    809.2,   3.0303,  34.3279,2,    205.2,2,    207.5,2,    46.04,2,    32.73,2,     2.26,2,   2311.9,2,   7.5791,2,    25.00,   2.9766
  29HE20130320,     7,  1,     16,2,20130325,1811,-47.1050, -53.8640, 6166,    709.6,   2.9491,  34.2423,2,    226.2,2,    225.7,2,    37.44,2,    31.83,2,     2.19,2,   2302.5,2,   7.5885,2,    25.00,   2.9031
  29HE20130320,     7,  1,     17,2,20130325,1811,-47.1050, -53.8640, 6166,    607.8,   3.2031,  34.1862,2,    243.6,2,    243.3,2,    29.87,2,    30.38,2,     2.07,2,   2295.1,2,   7.6163,2,    25.00,   3.1631
  29HE20130320,     7,  1,     18,2,20130325,1811,-47.1050, -53.8640, 6166,    507.1,   3.4260,  34.1486,2,    258.4,2,    258.2,2,    23.06,2,    28.97,2,     1.95,2,   2287.6,2,   7.6439,2,    25.00,   3.3921
  29HE20130320,     7,  1,     19,2,20130325,1811,-47.1050, -53.8640, 6166,    402.7,   3.8446,  34.1281,2,    271.3,2,    267.9,2,    17.00,2,    27.03,2,     1.80,2,   2282.4,2,   7.6636,2,    25.00,   3.8167
  29HE20130320,     7,  1,     20,2,20130325,1811,-47.1050, -53.8640, 6166,    303.7,   4.1557,  34.1140,2,    282.0,2,    280.6,2,    12.50,2,    25.45,2,     1.69,2,   2279.0,2,   7.6792,2,    25.00,   4.1342
  29HE20130320,     7,  1,     21,2,20130325,1811,-47.1050, -53.8640, 6166,    203.9,   4.7114,  34.1359,2,    277.8,2,    276.0,2,     9.75,2,    24.66,2,     1.61,2,   2277.7,2,   7.6938,2,    25.00,   4.6962
  29HE20130320,     7,  1,     22,2,20130325,1811,-47.1050, -53.8640, 6166,    102.1,   8.0073,  34.4223,2,    256.1,2,    256.2,2,     4.64,2,    18.60,2,     1.17,2,   2289.0,2,   7.7489,2,    25.00,   7.9971
  29HE20130320,     7,  1,     23,2,20130325,1811,-47.1050, -53.8640, 6166,     50.8,  13.0467,  34.4640,2,    262.5,2,    262.5,2,     0.78,2,     4.12,2,     0.38,2,   2300.4,2,   7.9284,2,    25.00,  13.0398
  29HE20130320,     7,  1,     24,2,20130325,1811,-47.1050, -53.8640, 6166,      6.3,  13.0213,  34.4279,2,    263.3,2,    263.5,2,     0.89,2,     4.43,2,     0.29,2,   2297.9,2,   7.9353,2,    25.00,  13.0204
