EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W,D14C-DOC,D14C-DOC_FLAG_W,D14C-DOC_ERROR,D13C-DOC,D13C-DOC_FLAG_W,D13C-DOC_ERROR
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,,/MILLE,,/MILLE,/MILLE,,/MILLE
33AT20120324,A22,56,1,23,23,2,20120409,1226,17.9571,-65.1337,4509,503.2,10.9436,35.2721,2,35.2729,2,124,2,123.9,2,11.36,2,24.26,2,0,2,1.53,2,1.6,2,-999,5,0.02,2,0.42,2,2197.2,2,2324.56,2,7.6763,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,45.69,2,27.62,2,-999,-999,10.8807,10.9408,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,22,22,2,20120409,1224,17.9571,-65.1337,4509,604,9.2151,35.0415,2,35.0385,2,122.7,2,121.6,2,15.28,2,27.94,2,0,2,1.79,2,1.159,2,0.605,2,0.011,2,0.32,2,2205.9,2,2315.11,2,7.6267,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,44.52,2,31.52,2,-999,-999,9.1469,9.2174,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,21,21,2,20120409,1222,17.9571,-65.1337,4509,704.4,7.9219,34.9061,2,34.9055,2,126.3,2,125.4,2,18.71,2,29.9,2,0,2,1.94,2,0.793,2,0.395,2,0.013,2,0.23,2,2209.6,6,2312.04,2,7.6022,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,43.29,2,32.98,2,-999,-999,7.8488,7.9369,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,20,20,2,20120409,1219,17.9571,-65.1337,4509,805.1,6.6168,34.8145,2,34.8127,2,134.1,2,134.9,2,22.51,2,30.96,2,0,2,2.05,2,0.423,2,0.206,2,0.009,2,0.13,2,2214.6,2,2311.21,2,7.591,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,42.33,2,34.02,2,-999,-999,6.5406,6.6173,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,19,19,2,20120409,1217,17.9571,-65.1337,4509,906,6.0707,34.8556,2,34.8569,2,150.7,2,149.7,2,23.03,2,29.24,2,0,2,1.95,2,0.319,2,0.151,2,0.005,2,0.09,2,2210.8,2,2315.68,2,7.6149,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.65,2,31.79,2,-999,-999,5.988,6.0713,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,18,18,2,20120409,1214,17.9571,-65.1337,4509,1006.9,5.5516,34.9185,2,34.9191,2,172.7,2,171.5,2,23.13,2,26.52,2,0,2,1.79,2,0.28,2,0.135,2,0.009,2,0.09,2,2203.8,2,2322.38,2,7.6491,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.05,2,30.01,2,-999,-999,5.4628,5.5509,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,17,17,2,20120409,1212,17.9571,-65.1337,4509,1108.4,5.0317,34.9483,2,34.9484,2,188.5,2,189.3,2,23.45,2,24.64,2,0,2,1.68,2,0.238,2,0.116,2,0.006,2,0.07,2,2199.6,2,2326.26,2,7.6728,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.58,2,27.61,2,-999,-999,4.9374,5.0325,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,16,16,2,20120409,1210,17.9571,-65.1337,4509,1185.3,4.8174,34.9615,2,34.9616,2,195.6,2,198.2,2,23.17,2,23.68,2,0,2,1.61,2,0.309,2,0.141,2,0.014,2,0.12,2,2198.2,2,2327.53,2,7.6831,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.16,2,26.58,2,-999,-999,4.7178,4.8174,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,15,15,2,20120409,1207,17.9571,-65.1337,4509,1309.5,4.5204,34.9651,2,34.9654,2,204.2,2,204.3,2,24.39,2,23.12,2,0,2,1.58,2,0.201,2,0.097,2,0.007,2,0.08,2,2196.1,2,2332.71,2,7.6909,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.36,2,25.96,2,-999,-999,4.4121,4.5203,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,14,14,2,20120409,1204,17.9571,-65.1337,4509,1412,4.3496,34.969,2,34.9689,2,209.2,2,208.8,2,25.13,2,22.67,2,0,2,1.55,2,0.206,2,0.102,2,0.01,2,0.09,2,2195.2,2,2334.75,2,7.6972,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.27,2,24.94,2,-999,-999,4.2336,4.3496,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,13,13,2,20120409,1202,17.9571,-65.1337,4509,1512.7,4.2083,34.9732,2,34.9731,2,215.7,2,217.6,2,24.32,2,21.84,2,0,2,1.49,2,0.376,2,0.176,2,0.022,2,0.15,2,2192.2,6,2330.74,2,7.706,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.45,2,24.17,2,-999,-999,4.0845,4.2083,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,12,12,2,20120409,1200,17.9571,-65.1337,4509,1614.4,4.0595,34.9775,2,34.9774,2,231.4,2,238.3,2,18.81,2,19.84,2,0,2,1.36,2,0.978,2,-999,5,0.042,2,0.18,2,2177.2,2,2319.84,2,7.7208,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.03,2,22.56,2,-999,-999,3.928,4.0594,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,11,11,2,20120409,1155,17.9571,-65.1337,4509,1817.6,3.8769,34.9756,2,34.9758,2,254.8,2,255.2,2,14.94,2,18.34,2,0,2,1.24,2,1.363,2,0.682,2,0.059,2,0.28,2,2166.3,2,2314.42,2,7.7314,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,41.15,2,20.88,2,-999,-999,3.7287,3.8772,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,10,10,2,20120409,1151,17.9571,-65.1337,4509,2020,3.8255,34.9736,2,34.9737,2,257.7,2,257.5,2,14.66,2,18.14,2,0,2,1.23,2,1.346,2,0.661,2,0.06,2,0.3,2,2164.8,2,2312.11,2,7.7343,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.61,2,20.78,2,-999,-999,3.6586,3.8255,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,9,9,2,20120409,1146,17.9571,-65.1337,4509,2274.2,3.814,34.9729,2,34.9731,2,258.7,2,258.4,2,14.71,2,18.09,2,0,2,1.22,2,1.254,2,0.621,2,0.057,2,0.4,2,2163.5,2,2313.94,2,7.7365,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.39,2,20.19,2,-999,-999,3.6221,3.8141,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,8,8,2,20120409,1140,17.9571,-65.1337,4509,2528.2,3.8311,34.9736,2,34.9736,2,258.7,2,259.2,2,14.86,2,18.15,2,0,2,1.22,2,1.153,2,0.574,2,0.06,2,0.49,2,2162.9,2,2314.56,2,7.7367,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.44,2,20.87,2,-999,-999,3.6129,3.8313,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,7,7,2,20120409,1135,17.9571,-65.1337,4509,2783,3.854,34.9741,2,34.9744,2,258.6,2,258.5,2,14.87,2,18.13,2,0,2,1.23,2,1.054,2,0.528,2,0.058,2,0.55,2,2163.3,2,2315.01,2,7.7388,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,39.78,2,21.25,2,-999,-999,3.6084,3.8543,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,6,6,2,20120409,1130,17.9571,-65.1337,4509,3037.3,3.8807,34.9745,2,34.9746,2,258.7,2,258.5,2,14.93,2,18.13,2,0,2,1.23,2,1.024,2,0.506,2,0.054,2,0.62,2,2163.5,2,2314.97,2,7.7401,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.64,2,21.61,2,-999,-999,3.6067,3.881,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,5,5,2,20120409,1124,17.9571,-65.1337,4509,3337.1,3.914,34.9748,2,34.9748,2,258.6,2,258.6,2,14.99,2,18.15,2,0,2,1.23,2,0.999,2,0.496,2,0.056,2,0.67,2,2163.8,2,2316.02,2,7.7398,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.89,2,21.23,2,-999,-999,3.6054,3.9141,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,4,4,2,20120409,1118,17.9571,-65.1337,4509,3648.9,3.9512,34.9748,2,34.9748,2,258.4,2,259.2,2,15.08,2,18.17,2,0,2,1.23,2,0.992,2,0.484,2,0.059,2,0.72,2,2163,2,2317.16,2,7.7397,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.54,2,21.16,2,-999,-999,3.6051,3.9512,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,3,3,2,20120409,1113,17.9571,-65.1337,4509,3952.4,3.9882,34.9747,2,34.9748,2,258.4,2,258.6,2,15.03,2,18.15,2,0,2,1.23,2,0.993,2,0.491,2,0.061,2,0.83,2,2164.2,2,2316.79,2,7.7393,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.69,2,21.03,2,-999,-999,3.6044,3.988,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,2,2,2,20120409,1107,17.9571,-65.1337,4509,4262,4.0272,34.9745,2,34.9748,2,258.6,2,258.7,2,15.07,2,18.2,2,0,2,1.23,2,1.01,2,0.507,2,0.063,2,0.86,2,2165.2,2,2316.37,6,7.7403,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,39.72,2,21.7,2,-999,-999,3.6036,4.0272,2,-999,9,-999,-999,9,-999
33AT20120324,A22,56,1,1,1,2,20120409,1101,17.9571,-65.1337,4509,4574.7,4.0697,34.9742,2,34.9748,2,258.9,2,259,2,15.01,2,18.15,2,0,2,1.23,2,1.009,2,0.499,2,0.063,2,0.93,2,2165.8,6,2315.49,2,7.7404,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,40.64,2,21.77,2,-999,-999,3.6045,4.0699,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,14,14,2,20120409,1758,17.9366,-65.997,437,3.9,27.6238,35.8299,2,35.8346,2,200.7,2,200.8,2,1.28,2,0,2,0,2,0,2,1.531,2,1.033,2,0.118,2,1.07,4,1993.2,6,2337.34,3,8.1008,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.3,2,-999,9,-999,9,-999,-999,27.6229,27.618,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,13,13,2,20120409,1755,17.9366,-65.997,437,36,26.5585,36.0058,2,36.0016,2,202.1,2,202.1,2,1.2,2,0,2,0,2,0,2,1.593,2,1.039,2,0.121,2,1.12,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.36,2,-999,9,-999,9,-999,-999,26.5503,26.5633,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,12,12,2,20120409,1752,17.9366,-65.997,437,61.3,26.4248,36.1569,2,36.1685,2,201.5,2,202.6,2,1.09,2,0,2,0,2,0,2,1.609,2,1.042,2,0.119,2,0.83,4,2017.6,2,2372.38,2,8.1086,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.34,2,-999,9,-999,9,-999,-999,26.4109,26.4262,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,11,11,2,20120409,1750,17.9366,-65.997,437,85.8,25.8853,36.6449,2,36.6472,2,188.8,2,188.5,2,0.76,2,0.03,2,0.1,2,0,2,1.657,2,1.081,2,0.111,2,1.09,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.73,2,-999,9,-999,9,-999,-999,25.8661,25.8847,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,10,10,2,20120409,1746,17.9366,-65.997,437,111,25.4511,36.8493,2,36.8549,2,181.2,2,181.1,2,0.65,2,0.32,2,0.17,2,0.01,2,1.713,2,1.132,2,0.108,2,0.95,4,2080.2,2,2409.16,6,8.0593,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.56,2,-999,9,-999,9,-999,-999,25.4265,25.4502,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,9,9,2,20120409,1745,17.9366,-65.997,437,135.2,24.7834,37.0022,2,37.0056,2,178,2,178.2,2,0.56,2,0.93,2,0.09,2,0.04,2,1.755,2,1.128,2,0.106,2,0.89,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.48,2,-999,9,-999,9,-999,-999,24.754,24.7814,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,8,8,2,20120409,1743,17.9366,-65.997,437,160.3,23.3523,37.0565,2,37.0554,2,173.5,2,173.6,2,0.65,2,1.77,2,0.04,2,0.08,2,1.848,2,1.197,2,0.084,2,0.76,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.34,2,-999,9,-999,9,-999,-999,23.3189,23.3809,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,7,7,2,20120409,1741,17.9366,-65.997,437,186.3,21.3542,36.9465,2,36.919,2,167.5,2,168,2,0.87,2,3.22,2,0.02,2,0.15,2,1.986,2,1.299,2,0.044,2,0.79,4,2133.5,2,2413.26,2,7.972,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.2,2,-999,9,-999,9,-999,-999,21.3178,21.3616,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,6,6,2,20120409,1739,17.9366,-65.997,437,211,19.6745,36.7583,2,36.756,2,169.7,2,168.5,2,1.17,2,4.71,2,0.01,2,0.22,2,2.104,2,1.323,2,0.024,2,1.26,4,2137.9,2,-999,9,7.9495,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.23,2,-999,9,-999,9,-999,-999,19.6355,19.6676,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,5,5,2,20120409,1738,17.9366,-65.997,437,236.1,18.9043,36.6516,2,36.6388,2,172.8,2,173,2,1.38,2,5.57,2,0.01,2,0.27,2,2.159,2,1.354,2,0.021,2,1.31,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.27,2,-999,9,-999,9,-999,-999,18.8619,18.906,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,4,4,2,20120409,1736,17.9366,-65.997,437,266.3,18.0335,36.5296,2,36.5318,2,177.1,2,177.4,2,1.61,2,6.32,2,0,2,0.32,2,2.188,2,1.378,2,0.02,2,0.75,4,2133.4,2,2387.91,2,7.9376,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.3,2,-999,9,-999,9,-999,-999,17.9872,18.0413,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,3,3,2,20120409,1734,17.9366,-65.997,437,316.5,17.2461,36.3913,2,36.3767,2,172.7,2,172.5,2,2.3,2,8.38,2,0,2,0.46,2,2.206,2,1.352,2,0.021,2,0.82,4,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.32,2,-999,9,-999,9,-999,-999,17.1927,17.2367,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,2,2,2,20120409,1733,17.9366,-65.997,437,366.5,16.2657,36.2091,2,36.2108,2,162.2,2,161.9,2,3.32,2,10.92,2,0,2,0.62,2,2.17,2,1.32,2,0.019,2,0.51,4,2149.9,2,2370.37,2,7.8736,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.29,2,-999,9,-999,9,-999,-999,16.2062,16.2597,2,-999,9,-999,-999,9,-999
33AT20120324,A22,57,1,1,1,2,20120409,1731,17.9366,-65.997,437,421.4,14.4474,35.8899,2,35.9153,2,148.9,2,148.3,2,5.3,2,15.05,2,0,2,0.9,2,2.039,2,1.183,2,0.02,2,0.35,4,2164.3,2,2353.44,6,7.8129,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.3,2,-999,9,-999,9,-999,-999,14.3842,14.5952,3,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,22,22,2,20120409,2017,17.734,-66.0002,1005,3,27.2376,35.9475,2,35.9508,2,201.1,2,201.7,2,1.4,2,0,2,0,2,0,2,1.634,2,1.054,2,0.132,2,1.12,2,2007.5,6,2358.98,2,8.1115,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,27.2369,27.2359,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,21,21,2,20120409,2015,17.734,-66.0002,1005,20.7,26.8299,36.0103,2,36.0109,2,202.7,2,203.3,2,1.31,2,0,2,0,2,0,2,1.648,2,1.067,2,0.138,2,1.26,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,26.8252,26.8339,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,20,20,2,20120409,2013,17.734,-66.0002,1005,40.5,26.6079,36.0525,2,36.0542,2,205.1,2,204.3,2,1.23,2,0,2,0,2,0,2,-999,5,0,2,0.138,2,1.09,2,2010.7,2,-999,9,8.1129,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,26.5987,26.6048,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,19,19,2,20120409,2011,17.734,-66.0002,1005,65.7,26.4418,36.1477,2,36.1561,2,205.5,2,203.9,2,1.13,2,0,2,0,2,0,2,1.66,2,1.05,2,0.137,2,1.12,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,26.4269,26.4416,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,18,18,2,20120409,2009,17.734,-66.0002,1005,91.5,26.2208,36.2935,2,36.332,2,200.2,2,198.3,2,0.95,2,0,2,0,2,0,2,1.674,2,1.072,2,0.117,2,1.15,2,2029.3,2,2381.86,2,8.1043,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,26.2002,26.2199,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,17,17,2,20120409,2007,17.734,-66.0002,1005,115.4,25.4285,36.91,2,36.9171,2,179.8,2,179.8,2,0.63,2,0.34,2,0.11,2,0,2,1.754,2,1.088,2,0.114,2,1.14,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,25.403,25.4345,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,16,16,2,20120409,2005,17.734,-66.0002,1005,140.2,24.0152,37.0672,2,37.0529,2,167.6,2,174.9,2,0.7,2,1.82,2,0.05,2,0.08,2,1.836,2,1.164,2,0.102,2,1.14,2,2111.8,2,-999,9,8.0245,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,23.9854,24.0182,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,15,15,2,20120409,2004,17.734,-66.0002,1005,164.9,22.864,37.0383,2,37.0394,2,173.9,2,175,2,0.59,2,1.78,2,0.04,2,0.06,2,1.93,2,1.241,2,0.094,2,1.17,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,22.8302,22.86,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,14,14,2,20120409,2002,17.734,-66.0002,1005,191.4,21.1546,36.9257,2,36.9295,2,168.7,2,167.6,2,0.84,2,3.22,2,0.01,2,0.13,2,2.047,2,1.268,2,0.045,2,1.12,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,21.1174,21.1774,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,13,13,2,20120409,2000,17.734,-66.0002,1005,216,19.8867,36.7448,2,36.7555,2,159.6,2,158,2,1.6,2,5.9,2,0.01,2,0.28,2,2.106,2,1.295,2,0.017,2,1.09,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.8465,19.8637,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,12,12,2,20120409,1959,17.734,-66.0002,1005,240.6,19.1948,36.6844,2,36.6882,2,155.1,2,166.7,2,1.37,2,5.61,2,0.01,2,0.26,2,2.178,2,1.333,2,0.024,2,1.16,2,2140.5,2,2396.73,2,7.9383,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,19.1511,19.1943,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,11,11,2,20120409,1957,17.734,-66.0002,1005,285.8,17.7112,36.4216,2,36.4195,2,159.3,2,156.2,2,2.71,2,9.35,2,0.01,2,0.51,2,2.209,2,1.263,2,0.019,2,0.99,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,17.6621,17.7103,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,10,10,2,20120409,1956,17.734,-66.0002,1005,336.3,16.0101,36.1428,2,36.1445,2,158.8,2,155.4,2,3.87,2,12.15,2,0.01,2,0.69,2,2.242,2,1.164,2,0.014,2,0.89,2,2155.7,2,-999,9,7.8539,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,15.9562,16.0004,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,9,9,2,20120409,1954,17.734,-66.0002,1005,386.7,13.8352,35.7134,2,35.7153,2,134,2,133.4,2,6.94,2,18.09,2,0,2,1.1,2,2.077,2,1.165,2,0.016,2,0.62,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,13.779,13.8372,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,8,8,2,20120409,1952,17.734,-66.0002,1005,416,13.1832,35.5982,2,35.5992,2,129.7,2,130.4,2,7.89,2,19.67,2,0,2,1.2,2,2.023,2,1.067,2,0.024,2,0.61,2,2182,2,2338.1,2,7.7403,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,13.1247,13.1795,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,7,7,2,20120409,1950,17.734,-66.0002,1005,487.7,11.64,35.376,2,35.3783,2,125.2,2,126.3,2,10.14,2,22.84,2,0,2,1.4,2,1.757,2,0.956,2,0.018,2,0.43,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,11.5766,11.6393,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,6,6,2,20120409,1948,17.734,-66.0002,1005,568.6,9.6304,35.0952,2,35.0977,2,122.7,2,121.7,2,14.23,2,26.98,2,0,2,1.7,2,1.306,2,0.699,2,0.016,2,0.32,2,2202.1,2,-999,9,7.6392,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,9.5646,9.6308,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,5,5,2,20120409,1945,17.734,-66.0002,1005,669.8,8.1021,34.9189,2,34.9255,2,125.9,2,124.1,2,18.27,2,29.71,2,0,2,1.89,2,0.873,2,0.44,2,0.018,2,0.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,8.0318,8.1054,2,-999,9,-999,-999,9,-999
33AT20120324,A22,58,1,4,4,2,20120409,1943,17.734,-66.0002,1005,768.9,7.2322,34.8712,2,34.8732,2,132.7,2,131.7,2,20.86,2,30.23,2,0,2,1.95,2,0.585,2,0.301,2,0.004,2,0.21,2,2211.8,2,2311.93,2,7.6011,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,7.156,7.2314,2,-999,9,-999,-999,9,-999
