EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,,
  18HU20030713, AR07W,   186,  1, 266016,     17,2,20030726,1522, 57.3772, -51.7918, 3459,      2.8,   9.9121,  34.7266,2,-999.0000,9,    301.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.9118, 20030726,     1534
  18HU20030713, AR07W,   187,  1, 266017,      1,2,20030726,1742, 57.3777, -51.7908, 3459,   3583.8,   1.5409,  34.8831,2,-999.0000,9,    293.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.2639, 20030726,     1742
  18HU20030713, AR07W,   187,  1, 266018,      2,2,20030726,1742, 57.3777, -51.7908, 3459,   3499.4,   1.6955,  34.8783,2,  34.8780,2,    291.4,2,    294.4,2,    10.06,6,    13.81,6,     0.91, 6,    3.866,6,    3.000,3,    0.134,4,    4.691,4,    6.415,6,   2157.4,2,   2295.4,3,   1.4233, 20030726,     1744
  18HU20030713, AR07W,   187,  1, 266019,      3,2,20030726,1742, 57.3777, -51.7908, 3459,   3409.4,   1.9182,  34.8808,2,  34.8814,2,    289.3,2,    290.0,2,     9.95,6,    13.36,6,     0.90, 6,    3.697,2,    2.823,4,    0.200,4,    4.534,4,    6.289,2,   2155.9,2,   2292.4,2,   1.6498, 20030726,     1746
  18HU20030713, AR07W,   187,  1, 266020,      4,2,20030726,1742, 57.3777, -51.7908, 3459,   3299.0,   2.2394,  34.8916,2,  34.8922,2,    283.5,2,    285.2,2,    11.50,6,    13.69,6,     0.94, 6,    3.084,2,    2.267,4,    0.096,4,    3.707,4,    5.667,2,   2155.2,2,   2301.4,2,   1.9747, 20030726,     1749
  18HU20030713, AR07W,   187,  1, 266021,      5,2,20030726,1742, 57.3777, -51.7908, 3459,   3178.2,   2.4522,  34.8998,2,  34.9004,2,    280.3,2,    280.9,2,    11.73,6,    14.18,6,     0.94, 6,    2.802,2,    3.155,4,    0.081,4,    3.480,4,    5.618,2,   2159.3,2,   2291.0,2,   2.1951, 20030726,     1751
  18HU20030713, AR07W,   187,  1, 266022,      6,2,20030726,1742, 57.3777, -51.7908, 3459,   3038.0,   2.6506,  34.9109,2,  34.9115,6,    277.0,2,    277.9,2,    11.69,6,    14.11,6,     0.95, 6,    2.562,2,    2.133,4,    0.123,4,    3.226,4,    5.344,2,   2156.9,2,   2303.0,2,   2.4036, 20030726,     1754
  18HU20030713, AR07W,   187,  1, 266023,      7,2,20030726,1742, 57.3777, -51.7908, 3459,   2878.5,   2.7944,  34.9098,2,  34.9101,2,    277.4,2,    278.1,2,    12.27,6,    15.94,6,     1.05, 6,    2.757,2,    2.099,4,    0.100,4,    3.375,4,    5.608,2,   2155.0,2,   2297.1,2,   2.5607, 20030726,     1757
  18HU20030713, AR07W,   187,  1, 266024,      8,2,20030726,1742, 57.3777, -51.7908, 3459,   2689.8,   2.9359,  34.9048,2,  34.9054,2,    277.6,2,    278.3,2,    11.46,6,    15.82,6,     1.03, 6,    2.795,2,    3.181,4,    0.083,4,    3.347,4,    5.971,2,   2156.0,2,   2298.0,2,   2.7184, 20030726,     1801
  18HU20030713, AR07W,   187,  1, 266025,      9,2,20030726,1742, 57.3777, -51.7908, 3459,   2480.1,   3.0463,  34.8979,2,  34.8985,2,    278.5,2,   -999.0,9,    10.43,3,    15.19,3,     0.98, 3,    3.017,2,    2.317,4,    0.089,4,    3.582,4,    6.615,2,   2155.4,2,   2295.0,2,   2.8476, 20030726,     1805
  18HU20030713, AR07W,   187,  1, 266026,     10,2,20030726,1742, 57.3777, -51.7908, 3459,   2249.0,   3.1127,  34.8848,2,  34.8859,2,    281.1,2,    281.0,2,    10.11,3,    15.45,3,     1.01, 3,    3.425,2,    2.686,4,    0.098,4,    4.074,4,    7.694,2,   2155.1,2,   2291.4,2,   2.9353, 20030726,     1809
  18HU20030713, AR07W,   187,  1, 266027,     11,2,20030726,1742, 57.3777, -51.7908, 3459,   2008.4,   3.1812,  34.8778,2,  34.8790,6,    281.9,2,    281.6,2,    10.13,6,    15.82,6,     1.06, 6,    3.665,2,    2.015,3,    0.162,4,    4.101,4,    8.159,2,   2155.2,2,   2295.6,2,   3.0253, 20030726,     1814
  18HU20030713, AR07W,   187,  1, 266028,     12,2,20030726,1742, 57.3777, -51.7908, 3459,   1769.6,   3.3288,  34.8828,2,  34.8837,2,    278.6,2,    278.1,2,    10.14,6,    16.32,6,     1.05, 6,    3.665,2,    3.330,4,    0.148,4,    4.129,4,    7.888,2,   2157.9,2,   2285.8,2,   3.1926, 20030726,     1818
  18HU20030713, AR07W,   187,  1, 266029,     13,2,20030726,1742, 57.3777, -51.7908, 3459,   1529.3,   3.4131,  34.8748,2,  34.8747,2,    280.5,2,    281.4,6,     9.31,6,    15.45,6,     1.03, 6,    3.973,2,    1.555,4,    0.129,4,    4.701,4,    6.973,2,   2156.2,2,   2302.3,3,   3.2972, 20030726,     1822
  18HU20030713, AR07W,   187,  1, 266030,     14,2,20030726,1742, 57.3777, -51.7908, 3459,   1291.2,   3.2431,  34.8368,2,  34.8379,2,    294.0,2,    294.2,2,     7.90,3,    14.14,3,     0.97, 6,    4.742,2,    3.481,4,    0.330,4,    5.617,4,    5.485,2,   2154.1,2,   2290.9,2,   3.1493, 20030726,     1827
  18HU20030713, AR07W,   187,  1, 266031,     15,2,20030726,1742, 57.3777, -51.7908, 3459,   1068.9,   3.2311,  34.8334,2,  34.8340,2,    295.0,2,    294.8,2,     8.87,6,    16.03,6,     1.04, 6,    4.760,2,    3.565,4,    0.321,4,    5.379,4,    5.358,2,   2154.6,2,   2294.4,2,   3.1554, 20030726,     1831
  18HU20030713, AR07W,   187,  1, 266032,     16,2,20030726,1742, 57.3777, -51.7908, 3459,    869.6,   3.2312,  34.8316,2,  34.8326,2,    296.2,2,    295.9,2,     7.89,3,    14.44,6,     0.96, 6,    4.736,2,    3.276,4,    0.342,4,    5.912,4,    5.333,2,   2152.5,2,   2298.9,2,   3.1710, 20030726,     1835
  18HU20030713, AR07W,   187,  1, 266033,     17,2,20030726,1742, 57.3777, -51.7908, 3459,    680.1,   3.2531,  34.8317,2,  34.8318,2,    295.6,2,    294.2,6,     7.03,4,    12.82,3,     0.88, 3,    4.912,2,    3.679,4,    0.327,4,    5.806,4,    5.290,2,   2153.7,2,   2292.9,2,   3.2069, 20030726,     1839
  18HU20030713, AR07W,   187,  1, 266034,     18,2,20030726,1742, 57.3777, -51.7908, 3459,    510.0,   3.3306,  34.8358,2,  34.8365,2,    294.4,2,   -999.0,9,     8.48,6,    15.97,6,     1.04, 6,    4.666,2,    0.891,4,    0.354,4,    5.964,4,    5.190,2,   2154.3,2,   2297.8,2,   3.2963, 20030726,     1842
  18HU20030713, AR07W,   187,  1, 266035,     19,2,20030726,1742, 57.3777, -51.7908, 3459,    358.6,   3.5516,  34.8504,2,-999.0000,9,    292.6,2,    292.7,6,     8.24,6,    15.86,6,     1.03, 6,    4.902,2,    3.687,4,    0.348,4,    5.612,4,    4.675,2,   2154.4,2,   2294.0,2,   3.5273, 20030726,     1845
  18HU20030713, AR07W,   187,  1, 266036,     20,2,20030726,1742, 57.3777, -51.7908, 3459,    240.5,   3.7869,  34.8610,2,-999.0000,9,    290.4,2,    289.6,2,     8.25,6,    16.02,6,     1.06, 6,    4.884,2,    3.817,4,    0.337,4,    5.676,4,    4.440,2,   2155.0,2,   2290.0,2,   3.7704, 20030726,     1847
  18HU20030713, AR07W,   187,  1, 266037,     21,2,20030726,1742, 57.3777, -51.7908, 3459,    139.3,   4.2430,  34.8808,2,-999.0000,9,    285.6,2,    284.6,2,     7.36,6,    14.57,6,     0.95, 6,    4.504,2,    1.808,3,    0.580,4,    5.558,4,    3.933,2,   2155.5,2,   2295.2,2,   4.2330, 20030726,     1850
  18HU20030713, AR07W,   187,  1, 266038,     22,2,20030726,1742, 57.3777, -51.7908, 3459,     70.5,   4.7585,  34.8969,2,-999.0000,9,    283.2,2,    281.6,2,     7.16,6,    14.67,6,     0.97, 6,    4.822,2,    3.911,4,    0.311,4,    5.475,4,    3.745,2,   2150.5,2,   2298.5,2,   4.7532, 20030726,     1851
  18HU20030713, AR07W,   187,  1, 266039,     23,2,20030726,1742, 57.3777, -51.7908, 3459,     34.2,   4.8974,  34.8087,2,-999.0000,9,    294.6,2,   -999.0,9,     5.66,6,     8.16,6,     0.83, 6,    5.142,2,    4.495,4,    0.371,4,    6.258,4,    3.588,2,   2139.9,2,   2299.5,2,   4.8948, 20030726,     1852
  18HU20030713, AR07W,   187,  1, 266040,     24,2,20030726,1742, 57.3777, -51.7908, 3459,      2.5,   9.9277,  34.7076,2,-999.0000,9,    302.1,2,    305.2,2,     0.76,6,     0.60,6,     0.24, 6,    4.321,2,    3.183,4,    0.358,4,    5.472,4,    2.572,2,   2059.3,2,   2302.2,2,   9.9274, 20030726,     1853
  18HU20030713, AR07W,   196,  1, 266041,      1,2,20030726,2312, 57.8003, -51.3390, 3530,   3678.4,   1.5733,  34.8790,2,  34.8800,2,    292.2,2,    291.8,2,    10.06,6,    13.18,6,     0.94, 6,    3.026,2,    1.904,4,    0.035,4,    2.680,4,    2.287,2,   2159.3,2,   2299.5,2,   1.2856, 20030726,     2312
  18HU20030713, AR07W,   196,  1, 266042,      2,2,20030726,2312, 57.8003, -51.3390, 3530,   3591.0,   1.6083,  34.8763,2,  34.8774,2,    291.4,2,    290.4,2,    10.28,6,    13.83,6,     0.88, 6,    2.909,2,    1.800,2,    0.204,4,    2.512,4,    2.163,2,   2158.3,2,   2291.3,2,   1.3288, 20030726,     2314
  18HU20030713, AR07W,   196,  1, 266043,      3,2,20030726,2312, 57.8003, -51.3390, 3530,   3490.2,   1.7611,  34.8791,2,  34.8857,2,    290.5,2,    289.7,2,     8.00,6,    11.12,6,     0.70, 6,    3.598,2,    2.122,2,    0.231,4,    3.353,4,    3.070,2,   2157.7,2,   2292.4,2,   1.4882, 20030726,     2316
  18HU20030713, AR07W,   196,  1, 266044,      4,2,20030726,2312, 57.8003, -51.3390, 3530,   3380.6,   2.0635,  34.8844,2,  34.8806,2,    287.0,2,    286.0,2,     9.52,6,    12.43,6,     0.80, 6,    3.497,2,    2.699,4,    0.190,4,    4.161,4,    6.193,2,   2158.2,2,   2293.9,2,   1.7946, 20030726,     2319
  18HU20030713, AR07W,   196,  1, 266045,      5,2,20030726,2312, 57.8003, -51.3390, 3530,   3250.0,   2.3730,  34.8963,2,  34.8973,2,    281.2,2,    280.1,2,    11.23,6,    13.57,6,     0.87, 6,    2.108,2,    1.307,2,    0.275,4,    1.957,4,    1.913,2,   2159.6,2,   2298.8,2,   2.1103, 20030726,     2321
  18HU20030713, AR07W,   196,  1, 266046,      6,2,20030726,2312, 57.8003, -51.3390, 3530,   3119.4,   2.5707,  34.9030,2,  34.9039,6,    279.0,2,    279.7,2,    10.59,6,    12.99,6,     0.82, 6,    2.467,2,    1.436,2,    0.047,4,    2.351,4,    2.439,2,   2159.0,2,   2297.3,2,   2.3170, 20030726,     2324
  18HU20030713, AR07W,   196,  1, 266047,      7,2,20030726,2312, 57.8003, -51.3390, 3530,   2989.4,   2.6945,  34.9070,2,  34.9081,2,    278.5,2,    277.7,2,    10.02,6,    12.96,6,     0.81, 6,    2.131,2,    1.062,2,    0.032,4,    1.970,4,    1.960,2,   2159.1,2,   2294.2,2,   2.4515, 20030726,     2327
  18HU20030713, AR07W,   196,  1, 266048,      8,2,20030726,2312, 57.8003, -51.3390, 3530,   2739.9,   2.8657,  34.9034,2,  34.9044,2,    278.1,2,    277.0,2,    10.12,6,    13.80,6,     0.86, 6,    2.215,2,    1.358,2,    0.193,4,    2.040,4,    2.111,2,   2157.7,2,   2295.0,2,   2.6446, 20030726,     2331
  18HU20030713, AR07W,   196,  1, 266049,      9,2,20030726,2312, 57.8003, -51.3390, 3530,   2519.8,   3.0113,  34.8998,2,  34.9008,2,    278.4,2,    277.5,2,    11.34,6,    16.22,6,     1.10, 6,    2.749,2,    1.565,2,    0.018,4,    2.491,4,    2.683,2,   2158.4,2,   2301.8,2,   2.8093, 20030726,     2335
  18HU20030713, AR07W,   196,  1, 266050,     10,2,20030726,2312, 57.8003, -51.3390, 3530,   2291.0,   3.0942,  34.8897,2,  34.8908,2,    280.0,2,    279.4,2,    10.99,6,    16.18,6,     1.02, 6,    2.522,2,    1.536,2,    0.059,4,    2.301,4,    2.540,2,   2157.1,2,   2298.4,2,   2.9131, 20030726,     2339
  18HU20030713, AR07W,   196,  1, 266051,     11,2,20030726,2312, 57.8003, -51.3390, 3530,   2040.4,   3.1732,  34.8819,2,  34.8832,6,    281.3,2,    280.7,2,    10.61,6,    16.75,6,     1.03, 6,    2.778,2,    1.668,2,    0.165,4,    2.454,4,    2.791,2,   2157.6,2,   2293.7,2,   3.0145, 20030726,     2344
  18HU20030713, AR07W,   196,  1, 266052,     12,2,20030726,2312, 57.8003, -51.3390, 3530,   1790.3,   3.3532,  34.8892,2,  34.8902,2,    278.2,2,    277.0,2,    10.60,6,    16.67,6,     1.02, 6,    3.107,2,    1.843,2,    0.146,4,    2.736,4,    3.056,2,   2157.8,2,   2292.2,2,   3.2148, 20030726,     2348
  18HU20030713, AR07W,   196,  1, 266053,     13,2,20030726,2312, 57.8003, -51.3390, 3530,   1549.2,   3.4489,  34.8818,2,  34.8825,2,    279.3,2,    278.5,6,    10.22,6,    16.55,6,     1.03, 6,    4.056,2,    2.305,2,    0.231,4,    3.624,4,    3.576,2,   2157.6,2,   2294.5,2,   3.3308, 20030726,     2353
  18HU20030713, AR07W,   196,  1, 266054,     14,2,20030726,2312, 57.8003, -51.3390, 3530,   1199.8,   3.2411,  34.8358,2,  34.8369,2,    294.4,2,    293.6,2,     8.75,6,    15.90,6,     0.98, 6,    4.898,2,    2.872,2,    0.306,4,    4.471,4,    2.803,2,   2153.3,2,   2289.4,2,   3.1548, 20030727,        1
  18HU20030713, AR07W,   196,  1, 266055,     15,2,20030726,2312, 57.8003, -51.3390, 3530,   1070.5,   3.2317,  34.8333,2,-999.0000,9,    295.1,2,    294.0,2,     8.86,6,    15.85,6,     0.99, 6,    4.982,2,    2.912,2,    0.292,4,    4.528,4,    2.761,2,   2154.3,2,   2289.6,2,   3.1559, 20030727,        3
  18HU20030713, AR07W,   196,  1, 266056,     16,2,20030726,2312, 57.8003, -51.3390, 3530,    870.6,   3.2393,  34.8329,2,  34.8344,2,    295.6,2,    294.6,2,     8.75,6,    15.85,6,     0.99, 6,    4.881,2,    2.891,2,    0.361,4,    4.498,4,    2.655,2,   2153.5,2,   2287.4,2,   3.1789, 20030727,        7
  18HU20030713, AR07W,   196,  1, 266057,     17,2,20030726,2312, 57.8003, -51.3390, 3530,    679.8,   3.3186,  34.8405,2,  34.8410,2,    293.3,2,    293.4,2,     8.72,6,    15.77,6,     1.07, 6,    4.820,2,    2.848,2,    0.350,4,    4.345,4,    2.624,2,   2154.6,2,   2293.9,2,   3.2720, 20030727,       10
  18HU20030713, AR07W,   196,  1, 266058,     18,2,20030726,2312, 57.8003, -51.3390, 3530,    510.9,   3.4748,  34.8518,2,  34.8523,2,    290.7,2,    289.5,2,     8.35,6,    15.25,6,     0.96, 6,    4.804,2,    2.834,2,    0.244,4,    4.363,4,    2.589,2,   2155.0,2,   2290.1,2,   3.4398, 20030727,       13
  18HU20030713, AR07W,   196,  1, 266059,     19,2,20030726,2312, 57.8003, -51.3390, 3530,    360.5,   3.8572,  34.8854,2,  34.8841,2,    283.3,2,    282.1,2,     8.97,6,    16.04,6,     1.00, 6,    4.540,2,    2.684,2,    0.307,4,    4.074,4,    2.547,2,   2155.8,2,   2294.7,2,   3.8318, 20030727,       16
  18HU20030713, AR07W,   196,  1, 266060,     20,2,20030726,2312, 57.8003, -51.3390, 3530,    240.3,   3.8968,  34.8624,2,-999.0000,9,    287.0,2,    285.4,2,     8.38,6,    15.82,6,     0.97, 6,    4.816,2,    2.866,2,    0.286,4,    4.349,4,    2.313,2,   2152.8,2,   2292.4,2,   3.8801, 20030727,       18
  18HU20030713, AR07W,   196,  1, 266061,     21,2,20030726,2312, 57.8003, -51.3390, 3530,    140.7,   4.2441,  34.8520,2,-999.0000,9,    287.7,2,    286.3,2,     8.00,6,    15.18,6,     0.94, 6,    4.962,2,    2.973,2,    0.281,4,    4.523,4,    2.086,2,   2152.8,2,   2297.2,2,   4.2340, 20030727,       20
  18HU20030713, AR07W,   196,  1, 266062,     22,2,20030726,2312, 57.8003, -51.3390, 3530,     70.5,   4.6619,  34.8138,2,-999.0000,9,    293.0,2,    290.4,2,     7.05,6,    12.48,6,     0.84, 6,    4.987,2,    3.029,2,    0.404,4,    4.549,4,    1.910,2,   2141.2,2,   2297.4,2,   4.6567, 20030727,       22
  18HU20030713, AR07W,   196,  1, 266063,     23,2,20030726,2312, 57.8003, -51.3390, 3530,     35.9,   5.6692,  34.7104,2,-999.0000,9,    298.1,2,    296.3,2,     2.97,6,     5.60,6,     0.65, 6,    5.175,2,    3.117,2,    0.347,4,    4.882,4,    1.799,2,   2115.0,2,   2302.6,2,   5.6663, 20030727,       23
  18HU20030713, AR07W,   196,  1, 266064,     24,2,20030726,2312, 57.8003, -51.3390, 3530,      3.6,   9.7547,  34.5290,2,-999.0000,9,    299.0,2,    300.9,2,     0.94,3,     0.33,3,     0.55, 3,    4.562,2,    2.826,2,    0.356,4,    4.405,4,    1.470,2,   2052.5,2,   2288.4,2,   9.7543, 20030727,       24
  18HU20030713, AR07W,   207,  1, 266065,      1,2,20030727,0606, 58.2132, -50.8900, 3461,   3603.6,   1.5795,  34.8771,2,  34.8786,2,    292.1,2,    291.9,2,    10.44,6,    13.97,6,     0.96, 6,    3.976,2,    3.147,4,    0.168,4,    4.608,4,    6.472,2,   2157.2,2,   2295.5,2,   1.2995, 20030727,      606
  18HU20030713, AR07W,   207,  1, 266066,      2,2,20030727,0606, 58.2132, -50.8900, 3461,   3516.4,   1.7040,  34.8775,2,  34.8784,2,    291.2,2,    289.9,2,    10.64,6,    14.13,6,     0.89, 6,    4.014,2,    2.899,4,    0.189,4,    4.568,4,    6.554,2,   2156.3,2,   2294.3,2,   1.4299, 20030727,      609
  18HU20030713, AR07W,   207,  1, 266067,      3,2,20030727,0606, 58.2132, -50.8900, 3461,   3428.0,   1.9431,  34.8813,2,  34.8825,2,    288.7,2,    287.5,2,    10.91,6,    14.56,6,     0.92, 6,    3.551,2,    2.060,3,    0.199,4,    4.328,4,    6.307,2,   2153.0,2,   2297.6,2,   1.6722, 20030727,      610
  18HU20030713, AR07W,   207,  1, 266068,      4,2,20030727,0606, 58.2132, -50.8900, 3461,   3318.9,   2.2065,  34.8900,2,  34.8902,2,    283.6,2,    282.9,2,    12.47,6,    15.31,6,     0.96, 6,    3.190,2,    1.346,3,    0.159,4,    3.848,4,    6.032,2,   2155.2,2,   2294.2,3,   1.9405, 20030727,      613
  18HU20030713, AR07W,   207,  1, 266069,      5,2,20030727,0606, 58.2132, -50.8900, 3461,   3200.3,   2.4191,  34.8986,2,  34.8993,2,    280.1,2,    279.2,2,    12.09,6,    14.11,6,     0.89, 6,    2.755,2,    2.206,4,    0.095,4,    3.363,4,    5.565,2,   2154.8,2,   2298.2,2,   2.1605, 20030727,      616
  18HU20030713, AR07W,   207,  1, 266070,      6,2,20030727,0606, 58.2132, -50.8900, 3461,   2999.8,   2.6436,  34.9047,2,  34.9044,6,    278.4,2,    277.9,2,    12.44,6,    15.80,6,     0.99, 6,    2.802,2,    1.178,3,    0.134,4,    3.390,4,    5.705,2,   2156.8,2,   2293.3,2,   2.4007, 20030727,      620
  18HU20030713, AR07W,   207,  1, 266071,      7,2,20030727,0606, 58.2132, -50.8900, 3461,   2798.8,   2.7845,  34.9039,2,  34.9046,2,    278.3,2,    277.4,2,    11.63,6,    15.52,6,     0.97, 6,    2.829,2,    2.304,4,    0.110,4,    3.449,4,    5.831,2,   2155.1,2,   2301.0,2,   2.5591, 20030727,      624
  18HU20030713, AR07W,   207,  1, 266072,      8,2,20030727,0606, 58.2132, -50.8900, 3461,   2611.6,   2.8865,  34.9014,2,  34.9024,2,    278.2,2,    278.4,2,    11.66,6,    15.96,6,     1.00, 6,    2.841,2,    2.326,4,    0.170,4,    3.547,4,    6.019,2,   2155.5,2,   2296.8,2,   2.6778, 20030727,      628
  18HU20030713, AR07W,   207,  1, 266073,      9,2,20030727,0606, 58.2132, -50.8900, 3461,   2509.4,   2.9735,  34.9033,2,  34.9038,2,    277.3,2,    277.4,2,    11.80,6,    15.93,6,     1.08, 6,    2.806,2,    2.033,4,    0.107,4,    3.414,4,    6.267,2,   2153.3,2,   2284.3,2,   2.7732, 20030727,      630
  18HU20030713, AR07W,   207,  1, 266074,     10,2,20030727,0606, 58.2132, -50.8900, 3461,   2210.6,   3.1072,  34.8877,2,  34.8886,2,    280.3,2,    279.9,2,    10.49,6,    16.23,6,     0.98, 6,    3.464,2,    2.426,4,    0.177,4,    4.056,4,    7.635,2,   2153.4,2,   2287.2,2,   2.9335, 20030727,      636
  18HU20030713, AR07W,   207,  1, 266075,     11,2,20030727,0606, 58.2132, -50.8900, 3461,   1950.9,   3.2240,  34.8832,2,  34.8843,6,    280.5,2,    279.6,2,    10.79,6,    16.36,6,     1.04, 6,    3.587,2,    2.697,4,    0.231,4,    4.220,4,    8.074,2,   2154.3,2,   2287.2,2,   3.0728, 20030727,      641
  18HU20030713, AR07W,   207,  1, 266076,     12,2,20030727,0606, 58.2132, -50.8900, 3461,   1700.0,   3.3918,  34.8871,2,  34.8880,2,    277.5,2,    276.6,2,    10.79,6,    16.90,6,     1.05, 6,    3.721,2,    2.084,3,    0.178,4,    4.316,4,    7.857,2,   2155.8,2,   2291.0,2,   3.2611, 20030727,      645
  18HU20030713, AR07W,   207,  1, 266077,     13,2,20030727,0606, 58.2132, -50.8900, 3461,   1490.1,   3.3958,  34.8674,2,-999.0000,9,    283.5,2,    282.6,6,     9.76,6,    16.58,6,     1.01, 6,    4.115,2,    3.076,4,    0.239,4,    4.821,4,    6.551,2,   2154.8,2,   2285.6,2,   3.2835, 20030727,      649
  18HU20030713, AR07W,   207,  1, 266078,     14,2,20030727,0606, 58.2132, -50.8900, 3461,   1290.4,   3.2483,  34.8371,2,  34.8371,2,    294.8,2,    293.8,2,     8.86,6,    15.84,6,     0.99, 6,    5.013,2,    3.621,4,    0.239,4,    5.795,4,    5.697,2,   2152.2,2,   2281.2,3,   3.1546, 20030727,      653
  18HU20030713, AR07W,   207,  1, 266079,     15,2,20030727,0606, 58.2132, -50.8900, 3461,   1069.2,   3.2280,  34.8335,2,  34.8332,2,    295.5,2,    294.7,2,     8.81,6,    15.98,6,     1.00, 6,    4.751,2,    3.539,4,    0.275,4,    5.698,4,    5.342,2,   2151.5,2,   2283.8,3,   3.1523, 20030727,      658
  18HU20030713, AR07W,   207,  1, 266080,     16,2,20030727,0606, 58.2132, -50.8900, 3461,    900.7,   3.2241,  34.8316,2,  34.8314,2,    296.1,2,    295.4,2,     8.72,6,    15.99,6,     1.00, 6,    4.681,2,    3.521,4,    0.524,4,    5.870,4,    5.031,2,   2151.3,2,   2279.4,3,   3.1616, 20030727,      701
  18HU20030713, AR07W,   207,  1, 266081,     17,2,20030727,0606, 58.2132, -50.8900, 3461,    718.3,   3.2434,  34.8328,2,  34.8332,2,    295.9,2,    294.6,2,     8.69,6,    15.97,6,     1.07, 6,    4.874,2,    3.546,4,    0.298,4,    5.542,4,    5.068,2,   2152.5,2,   2299.5,2,   3.1944, 20030727,      705
  18HU20030713, AR07W,   207,  1, 266082,     18,2,20030727,0606, 58.2132, -50.8900, 3461,    559.3,   3.3010,  34.8356,2,  34.8355,2,    294.4,2,    293.1,2,     8.67,6,    15.82,6,     1.00, 6,    4.801,2,    3.859,4,    0.295,4,    5.970,4,    5.076,2,   2151.4,2,   2292.6,2,   3.2633, 20030727,      708
  18HU20030713, AR07W,   207,  1, 266083,     19,2,20030727,0606, 58.2132, -50.8900, 3461,    431.7,   3.3571,  34.8311,2,  34.8261,2,    295.3,2,    293.0,2,     8.68,6,    15.80,6,     0.98, 6,    4.457,2,    3.196,4,    0.257,4,    5.783,4,    4.628,2,   2146.3,2,   2295.4,2,   3.3283, 20030727,      711
  18HU20030713, AR07W,   207,  1, 266084,     20,2,20030727,0606, 58.2132, -50.8900, 3461,    239.9,   3.9600,  34.8721,2,-999.0000,9,    286.2,2,    285.2,2,     8.38,6,    16.26,6,     0.99, 6,    4.716,2,    3.575,4,    0.286,4,    5.455,4,    4.383,2,   2149.0,2,   2298.5,2,   3.9432, 20030727,      714
  18HU20030713, AR07W,   207,  1, 266085,     21,2,20030727,0606, 58.2132, -50.8900, 3461,    140.7,   4.3522,  34.8848,2,-999.0000,9,    284.3,2,    283.0,2,     7.98,6,    15.29,6,     1.03, 6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2148.1,2,   2293.7,2,   4.3420, 20030727,      717
  18HU20030713, AR07W,   207,  1, 266086,     22,2,20030727,0606, 58.2132, -50.8900, 3461,     70.1,   4.9095,  34.8779,2,-999.0000,9,    290.1,2,    288.3,2,     7.15,6,    13.00,6,     0.93, 6,    4.837,2,    3.866,4,    0.237,4,    5.510,4,    3.599,2,   2142.6,2,   2301.6,2,   4.9041, 20030727,      718
  18HU20030713, AR07W,   207,  1, 266087,     23,2,20030727,0606, 58.2132, -50.8900, 3461,     36.8,   5.7596,  34.7248,2,-999.0000,9,    299.4,2,    298.4,2,     1.37,6,     4.20,6,     0.60, 6,    4.912,2,    4.218,4,    0.450,4,    6.104,4,    3.169,2,   2099.0,2,   2296.9,2,   5.7566, 20030727,      720
  18HU20030713, AR07W,   207,  1, 266088,     24,2,20030727,0606, 58.2132, -50.8900, 3461,      2.9,   9.3799,  34.6289,2,-999.0000,9,    299.1,2,    298.6,2,     0.65,6,     0.35,6,     0.24, 6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2054.1,2,   2303.0,2,   9.3796, 20030727,      721
  18HU20030713, AR07W,   219,  1, 266089,      1,2,20030727,1042, 58.6403, -50.4162, 3560,    200.5,   4.1565,  34.8762,2,-999.0000,9,    287.4,2,   -999.0,9,     8.25,6,    15.76,6,     1.04, 6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.1422, 20030727,     1042
