EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
  33LG20060321,  SR01,     5,  1,     78,      3,2,20060323,1700,-56.4210, -64.4940, 3689,   2029.8,   1.6700,  34.7240,2,  34.7230,2,    191.6,2,    98.66,2,    34.18,2,     0.02,2,     2.16,2,   2264.5,2,    525.4,2,     1.67,   -999.0,9,   -999.0,  -999.00,9,   1.5358
  33LG20060321,  SR01,     5,  1,     79,      4,2,20060323,1710,-56.4210, -64.4940, 3689,   1519.7,   2.0600,  34.6990,2,  34.6990,2,    183.8,2,    79.12,2,    33.55,2,     0.02,2,     2.09,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9612
  33LG20060321,  SR01,     5,  1,     80,      5,2,20060323,1720,-56.4210, -64.4940, 3689,   1011.3,   2.3400,  34.6060,2,  34.6070,2,    176.6,2,    70.95,2,    35.11,2,     0.02,2,     2.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,     0.39,2,   2.2763
  33LG20060321,  SR01,     5,  1,     81,      6,2,20060323,1724,-56.4210, -64.4940, 3689,    808.5,   2.4700,  34.5310,2,  34.5320,2,    179.7,2,    60.00,2,    34.80,2,     0.07,2,     2.32,2,   2252.8,2,    591.1,2,     2.47,   -999.0,9,   -999.0,  -999.00,9,   2.4197
  33LG20060321,  SR01,     5,  1,     82,      7,2,20060323,1729,-56.4210, -64.4940, 3689,    606.3,   2.5900,  34.4010,2,  34.4070,2,    196.1,2,    48.84,2,    34.84,2,     0.02,2,     2.36,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.5528
  33LG20060321,  SR01,     5,  1,     83,      8,2,20060323,1732,-56.4210, -64.4940, 3689,    507.1,   2.5500,  34.3200,2,  34.3230,2,    216.7,2,    41.15,2,    33.13,2,     0.02,2,     2.16,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.5195
  33LG20060321,  SR01,     5,  1,     84,      9,2,20060323,1734,-56.4210, -64.4940, 3689,    403.1,   2.5100,  34.2540,2,  34.2590,2,    235.0,2,    34.64,2,    29.73,2,     0.02,2,     2.10,2,   2208.0,2,    533.7,2,     2.51,   -999.0,9,   -999.0,     0.77,2,   2.4863
  33LG20060321,  SR01,     5,  1,     85,     10,2,20060323,1737,-56.4210, -64.4940, 3689,    352.8,   2.2900,  34.1900,2,  34.1960,2,    258.4,2,    30.81,2,    29.64,2,     0.02,2,     2.14,2,   2193.1,2,    494.2,2,     2.29,   -999.0,9,   -999.0,  -999.00,9,   2.2701
  33LG20060321,  SR01,     5,  1,     86,     11,2,20060323,1739,-56.4210, -64.4940, 3689,    301.6,   2.5500,  34.1980,2,  34.2010,2,    254.6,2,    28.71,2,    31.87,2,     0.07,2,     2.01,2,   2190.9,2,    496.7,2,     2.55,   -999.0,9,   -999.0,     0.90,2,   2.5325
  33LG20060321,  SR01,     5,  1,     87,     12,2,20060323,1741,-56.4210, -64.4940, 3689,    201.5,   2.4300,  34.0830,2,  34.0970,2,    292.0,2,    19.30,2,    30.11,2,     0.03,2,     1.99,2,   2166.7,2,    441.9,2,     2.43,   -999.0,9,   -999.0,  -999.00,9,   2.4187
  33LG20060321,  SR01,     5,  1,     88,     13,2,20060323,1744,-56.4210, -64.4940, 3689,    151.2,   2.6600,  34.0630,2,  34.0650,2,    299.7,2,    16.38,2,    29.08,2,     0.07,2,     1.95,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.6513
  33LG20060321,  SR01,     5,  1,     89,     14,2,20060323,1746,-56.4210, -64.4940, 3689,    100.7,   2.9800,  34.0270,2,  34.0290,2,    311.2,2,    12.41,2,    27.36,2,     0.18,2,     1.82,2,   2147.5,2,    409.0,2,     2.98,   -999.0,9,   -999.0,     1.26,2,   2.9740
  33LG20060321,  SR01,     5,  1,     90,     15,2,20060323,1747,-56.4210, -64.4940, 3689,     79.5,   4.1400,  33.9810,2,  33.9890,2,    316.6,2,     7.49,2,    25.16,2,     0.36,2,     1.75,2,   2131.3,2,    393.2,2,     4.14,   -999.0,9,   -999.0,  -999.00,9,   4.1345
  33LG20060321,  SR01,     5,  1,     91,     16,2,20060323,1749,-56.4210, -64.4940, 3689,     60.8,   5.3200,  33.9430,2,  33.9480,2,    312.6,2,     3.85,2,    23.89,2,     0.30,2,     1.69,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   5.3153
  33LG20060321,  SR01,     5,  1,     92,     17,2,20060323,1749,-56.4210, -64.4940, 3689,     50.2,   6.0600,  33.9190,2,  33.9290,2,    309.2,2,     2.42,2,    23.02,2,     0.27,2,     1.59,2,   2114.7,2,    379.5,2,     6.06,   -999.0,9,   -999.0,  -999.00,9,   6.0558
  33LG20060321,  SR01,     5,  1,     93,     18,2,20060323,1751,-56.4210, -64.4940, 3689,     25.8,   6.4500,  33.9140,2,  33.9140,2,    306.3,2,     1.61,2,    22.28,2,     0.26,2,     1.56,2,   2107.0,2,    373.2,2,     6.45,   -999.0,9,   -999.0,     1.76,2,   6.4478
  33LG20060321,  SR01,     5,  1,     94,     19,2,20060323,1752,-56.4210, -64.4940, 3689,     10.4,   6.4200,  33.9090,2,  33.9110,2,    306.4,2,     1.35,2,    22.12,2,     0.76,2,     1.54,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.4191
  33LG20060321,  SR01,     5,  1,     95,     20,2,20060323,1752,-56.4210, -64.4940, 3689,      9.9,   6.4200,  33.9080,2,  33.9100,2,    306.8,2,     1.31,2,    22.41,2,     0.27,2,     1.57,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.4191
  33LG20060321,  SR01,     5,  1,     96,     21,2,20060323,1753,-56.4210, -64.4940, 3689,      4.7,   6.4200,  33.9080,2,  33.9110,2,    305.5,2,     1.31,2,    22.15,2,     0.26,2,     1.37,2,   2110.0,2,    373.8,2,     6.42,   -999.0,9,   -999.0,     1.78,2,   6.4196
  33LG20060321,  SR01,     5,  1,     97,     22,2,20060323,1753,-56.4210, -64.4940, 3689,      5.0,   6.4200,  33.9080,2,  33.9110,2,    305.7,2,     1.38,2,    21.68,2,     0.27,2,     1.43,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.4196
  33LG20060321,  SR01,     6,  1,     98,      1,2,20060323,2125,-56.7770, -64.3690, 3977,   3966.7,   0.8300,  34.7120,2,  34.7090,2,    213.3,2,   119.28,2,    33.31,2,     0.02,2,     2.16,2,   2260.7,2,    499.0,2,     0.83,   -164.6,2,      2.2,     0.42,2,   0.5333
  33LG20060321,  SR01,     6,  1,     99,      2,2,20060323,2133,-56.7770, -64.3690, 3977,   3562.0,   0.8400,  34.7150,2,  34.7120,2,    212.0,2,   115.99,2,    32.95,2,     0.02,2,     2.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.5842
  33LG20060321,  SR01,     6,  1,    100,      3,2,20060323,2143,-56.7770, -64.3690, 3977,   3050.6,   1.0400,  34.7200,2,  34.7190,2,    207.1,2,   115.20,2,    30.74,2,     0.02,2,     2.14,2,   2260.2,2,    503.8,2,     1.04,   -999.0,9,   -999.0,  -999.00,9,   0.8284
  33LG20060321,  SR01,     6,  1,    101,      4,2,20060323,2153,-56.7770, -64.3690, 3977,   2539.0,   1.3900,  34.7270,2,  34.7260,2,    199.7,2,   104.31,2,    30.06,2,     0.02,2,     2.13,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.2174
  33LG20060321,  SR01,     6,  1,    102,      5,2,20060323,2203,-56.7770, -64.3690, 3977,   2027.7,   1.7700,  34.7240,2,  34.7230,2,    189.6,2,    95.26,2,    30.68,2,     0.02,2,     2.10,2,   2258.6,2,   -999.0,9,     -999,   -166.5,2,      2.2,     0.33,2,   1.6344
  33LG20060321,  SR01,     6,  1,    103,      6,2,20060323,2213,-56.7770, -64.3690, 3977,   1520.2,   2.0400,  34.6940,2,  34.6940,2,    180.0,2,    89.47,2,    28.37,2,     0.02,2,     2.27,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9414
  33LG20060321,  SR01,     6,  1,    104,      7,2,20060323,2222,-56.7770, -64.3690, 3977,   1011.1,   2.3600,  34.5970,2,  34.5980,2,    175.0,2,    66.07,2,    31.51,2,     0.02,2,     2.27,2,   2256.7,2,    590.9,2,     2.36,   -151.8,2,      2.2,     0.40,2,   2.2962
  33LG20060321,  SR01,     6,  1,    105,      8,2,20060323,2226,-56.7770, -64.3690, 3977,    811.1,   2.5000,  34.4960,2,  34.4970,2,    182.2,2,    57.32,2,    32.08,2,     0.02,2,     2.27,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.4493
  33LG20060321,  SR01,     6,  1,    106,      9,2,20060323,2229,-56.7770, -64.3690, 3977,    606.0,   2.5700,  34.3650,2,  34.3620,2,    204.8,2,    45.76,2,    31.98,2,     0.02,2,     2.24,2,   2229.7,2,    574.3,2,     2.57,   -999.0,9,   -999.0,  -999.00,9,   2.5330
  33LG20060321,  SR01,     6,  1,    107,     10,2,20060323,2234,-56.7770, -64.3690, 3977,    403.9,   2.0800,  34.1570,2,  34.1560,2,    270.8,2,    28.37,2,    29.14,2,     0.02,2,     2.02,2,   -999.0,9,    479.1,2,     2.08,   -999.0,9,   -999.0,  -999.00,9,   2.0577
  33LG20060321,  SR01,     6,  1,    108,     11,2,20060323,2236,-56.7770, -64.3690, 3977,    303.7,   3.2000,  34.2090,2,  34.2060,2,    247.7,2,    25.68,2,    28.38,2,     0.02,2,     1.98,2,   2188.4,2,    494.7,2,      3.2,    -67.6,2,      2.2,     0.97,2,   3.1807
  33LG20060321,  SR01,     6,  1,    109,     12,2,20060323,2238,-56.7770, -64.3690, 3977,    223.3,   2.8900,  34.1080,2,  34.1080,2,    283.7,2,    18.58,2,    26.89,2,     0.02,2,     1.84,2,   2177.7,2,    448.0,2,     2.89,   -999.0,9,   -999.0,  -999.00,9,   2.8766
  33LG20060321,  SR01,     6,  1,    110,     13,2,20060323,2240,-56.7770, -64.3690, 3977,    151.3,   3.3500,  34.0790,2,  34.0780,2,    292.0,2,    13.75,2,    24.99,2,     0.02,2,     1.72,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.3404
  33LG20060321,  SR01,     6,  1,    111,     14,2,20060323,2242,-56.7770, -64.3690, 3977,    100.6,   3.3200,  34.0340,2,  34.0340,2,    310.9,2,    10.96,2,    24.70,2,     0.18,2,     1.66,2,   2145.9,2,    418.8,2,     3.32,    -32.4,2,      2.2,     1.06,2,   3.3137
  33LG20060321,  SR01,     6,  1,    112,     15,2,20060323,2244,-56.7770, -64.3690, 3977,     74.9,   3.7400,  34.0120,2,  34.0180,2,    316.1,2,     7.65,2,    22.77,2,     0.44,2,     1.68,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.7351
  33LG20060321,  SR01,     6,  1,    113,     16,2,20060323,2245,-56.7770, -64.3690, 3977,     49.7,   5.8100,  33.9410,2,  33.9450,2,    308.8,2,     2.09,2,    20.10,2,     0.30,2,     1.56,2,   2117.4,2,    378.0,2,     5.81,    -31.0,2,      2.2,     1.62,2,   5.8059
  33LG20060321,  SR01,     6,  1,    114,     17,2,20060323,2247,-56.7770, -64.3690, 3977,     24.2,   6.2600,  33.9110,2,  33.9100,2,    307.3,2,     1.53,2,    20.21,2,     0.27,2,     1.49,2,   2114.6,2,    371.4,2,     6.26,    -27.0,2,      2.2,     1.74,2,   6.2579
  33LG20060321,  SR01,     6,  1,    115,     18,2,20060323,2248,-56.7770, -64.3690, 3977,     11.0,   6.2900,  33.9130,2,  33.9170,2,    306.6,2,     1.44,2,    19.50,2,     0.56,2,     1.61,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.2891
  33LG20060321,  SR01,     6,  1,    116,     19,2,20060323,2249,-56.7770, -64.3690, 3977,      5.2,   6.3100,  33.9130,2,  33.9160,2,    306.0,2,     1.36,2,    19.09,2,     0.26,2,     1.57,2,   2110.6,2,    372.0,2,     6.31,   -999.0,9,   -999.0,     1.54,2,   6.3096
  33LG20060321,  SR01,     6,  1,    117,     20,2,20060323,2249,-56.7770, -64.3690, 3977,      5.5,   6.3100,  33.9130,2,  33.9150,2,    306.5,2,     1.45,2,    20.05,2,     0.40,2,     1.56,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.3095
  33LG20060321,  SR01,     7,  1,    118,      1,2,20060324,0638,-57.1320, -64.2530, 3998,   3845.9,   0.8600,  34.7120,2,  34.7130,2,    213.7,2,   123.66,2,    29.83,2,     0.02,2,     2.19,2,   2263.1,2,    502.4,2,     0.86,   -999.0,9,   -999.0,     0.42,2,   0.5750
  33LG20060321,  SR01,     7,  1,    119,      2,2,20060324,0649,-57.1320, -64.2530, 3998,   3561.3,   0.8800,  34.7140,2,  34.7170,2,    211.7,2,   121.11,2,    29.93,2,     0.02,2,     2.24,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.6232
  33LG20060321,  SR01,     7,  1,    120,      3,2,20060324,0702,-57.1320, -64.2530, 3998,   3051.2,   1.0800,  34.7200,2,  34.7290,2,    206.4,2,   113.22,2,    30.61,2,     0.02,2,     2.19,2,   2262.4,2,    502.1,2,     1.08,   -999.0,9,   -999.0,  -999.00,9,   0.8674
  33LG20060321,  SR01,     7,  1,    121,      4,2,20060324,0713,-57.1320, -64.2530, 3998,   2540.1,   1.4300,  34.7270,2,  34.7340,2,    198.7,2,   106.87,2,    29.93,2,     0.02,2,     2.16,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.2565
  33LG20060321,  SR01,     7,  1,    122,      5,2,20060324,0725,-57.1320, -64.2530, 3998,   2029.8,   1.7800,  34.7200,2,  34.7340,2,    187.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.6441
  33LG20060321,  SR01,     7,  1,    123,      6,2,20060324,0738,-57.1320, -64.2530, 3998,   1517.0,   2.1000,  34.6860,2,  34.6940,2,    180.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2263.0,2,    559.8,2,      2.1,   -999.0,9,   -999.0,     0.39,2,   2.0009
  33LG20060321,  SR01,     7,  1,    124,      7,2,20060324,0748,-57.1320, -64.2530, 3998,   1010.9,   2.3800,  34.5770,2,  34.5870,2,    176.7,2,    65.43,2,    31.38,2,     0.02,2,     2.34,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.3160
  33LG20060321,  SR01,     7,  1,    125,      8,2,20060324,0754,-57.1320, -64.2530, 3998,    811.0,   2.5600,  34.5010,2,-999.0000,9,    181.1,2,    59.50,2,    31.85,2,     0.02,2,     2.38,2,   2249.0,2,    598.4,2,     2.56,   -999.0,9,   -999.0,     0.47,2,   2.5090
  33LG20060321,  SR01,     7,  1,    126,      9,2,20060324,0759,-57.1320, -64.2530, 3998,    603.9,   2.6400,  34.3620,2,  34.3720,2,    204.7,2,    46.29,2,    31.22,2,     0.02,2,     2.35,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.6028
  33LG20060321,  SR01,     7,  1,    127,     10,2,20060324,0802,-57.1320, -64.2530, 3998,    502.8,   2.8100,  34.3280,2,  34.3390,2,    212.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2216.3,2,    552.8,2,     2.81,   -999.0,9,   -999.0,     0.57,2,   2.7787
  33LG20060321,  SR01,     7,  1,    128,     11,2,20060324,0805,-57.1320, -64.2530, 3998,    403.1,   2.7700,  34.2630,2,  34.2710,2,    233.1,2,    33.42,2,    29.61,2,     0.06,2,     2.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.7454
  33LG20060321,  SR01,     7,  1,    129,     12,2,20060324,0809,-57.1320, -64.2530, 3998,    302.0,   1.7600,  34.0830,2,-999.0000,9,    295.6,2,    22.67,2,    28.03,2,     0.03,2,     1.96,2,   2173.8,2,    441.4,2,     1.76,   -999.0,9,   -999.0,  -999.00,9,   1.7444
  33LG20060321,  SR01,     7,  1,    130,     13,2,20060324,0813,-57.1320, -64.2530, 3998,    203.1,   1.4800,  33.9930,2,  33.9920,2,    325.8,2,    16.91,2,    26.23,2,     0.07,2,     1.90,2,   2155.9,2,    402.8,2,     1.48,   -999.0,9,   -999.0,     1.24,2,   1.4702
  33LG20060321,  SR01,     7,  1,    131,     14,2,20060324,0815,-57.1320, -64.2530, 3998,    152.3,   1.9500,  33.9790,2,  33.9850,2,    333.7,2,    15.84,2,    25.20,2,     0.38,2,     1.80,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.9421
  33LG20060321,  SR01,     7,  1,    132,     15,2,20060324,0817,-57.1320, -64.2530, 3998,    101.1,   3.8400,  33.9080,2,  33.9250,2,    322.7,2,     7.42,2,    21.99,2,     0.30,2,     1.80,2,   2134.6,2,    387.3,2,     3.84,   -999.0,9,   -999.0,  -999.00,9,   3.8333
  33LG20060321,  SR01,     7,  1,    133,     16,2,20060324,0819,-57.1320, -64.2530, 3998,     73.0,   5.6000,  33.9070,2,  33.9090,2,    311.8,2,     2.21,2,    20.63,2,     0.27,2,     1.50,2,   2114.0,2,    376.5,2,      5.6,   -999.0,9,   -999.0,  -999.00,9,   5.5941
  33LG20060321,  SR01,     7,  1,    134,     17,2,20060324,0821,-57.1320, -64.2530, 3998,     51.3,   6.3000,  33.9100,2,  33.9140,2,    310.0,2,     1.30,2,    19.83,2,     0.27,2,     1.47,2,   2107.5,2,    399.5,2,      6.3,   -999.0,9,   -999.0,     1.72,2,   6.2956
  33LG20060321,  SR01,     7,  1,    135,     18,2,20060324,0822,-57.1320, -64.2530, 3998,     24.5,   6.3300,  33.9100,2,  33.9120,2,    306.1,2,     1.99,2,    20.38,2,     0.27,2,     1.44,2,   2107.7,2,    372.5,2,     6.33,   -999.0,9,   -999.0,  -999.00,9,   6.3279
  33LG20060321,  SR01,     7,  1,    136,     19,2,20060324,0823,-57.1320, -64.2530, 3998,      9.1,   6.3200,  33.9100,2,  33.9090,2,    305.2,2,     2.28,2,    18.98,2,     0.27,2,     1.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.3192
  33LG20060321,  SR01,     7,  1,    137,     20,2,20060324,0824,-57.1320, -64.2530, 3998,      6.0,   6.3300,  33.9080,2,  33.9110,2,    306.6,2,     1.19,2,    19.39,2,     0.27,2,     1.50,2,   2107.9,2,    373.9,2,     6.33,   -999.0,9,   -999.0,     1.46,2,   6.3295
  33LG20060321,  SR01,     7,  1,    138,     21,2,20060324,0824,-57.1320, -64.2530, 3998,      6.9,   6.3300,  33.9090,2,  33.9100,2,    305.7,2,     1.02,2,    15.65,2,     0.22,2,     1.24,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.3294
  33LG20060321,  SR01,     9,  1,    140,      1,2,20060325,1222,-57.8390, -64.0230, 4467,   4456.7,   0.8100,  34.7110,2,  34.7090,2,    214.4,2,   123.56,2,    28.20,2,     0.02,2,     2.21,2,   2264.6,2,    504.6,2,     0.81,   -999.0,9,   -999.0,     0.45,2,   0.4611
  33LG20060321,  SR01,     9,  1,    141,      2,2,20060325,1233,-57.8390, -64.0230, 4467,   4076.8,   0.9600,  34.7160,2,  34.7220,2,    211.5,2,   116.75,2,    29.05,2,     0.02,2,     2.13,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.6479
  33LG20060321,  SR01,     9,  1,    142,      3,2,20060325,1245,-57.8390, -64.0230, 4467,   3562.6,   1.0500,  34.7190,2,  34.7200,2,    208.6,2,   112.86,2,    29.32,2,     0.16,2,     2.26,2,   2257.1,2,    502.3,2,     1.05,   -999.0,9,   -999.0,  -999.00,9,   0.7887
  33LG20060321,  SR01,     9,  1,    143,      4,2,20060325,1256,-57.8390, -64.0230, 4467,   3046.9,   1.2500,  34.7260,2,  34.7230,2,    204.6,2,   103.13,2,    29.05,2,     0.03,2,     2.20,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.0340
  33LG20060321,  SR01,     9,  1,    144,      5,2,20060325,1307,-57.8390, -64.0230, 4467,   2536.9,   1.5700,  34.7290,2,  34.7270,2,    195.9,2,   101.19,2,    28.78,2,     0.02,2,     2.10,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.3941
  33LG20060321,  SR01,     9,  1,    145,      6,2,20060325,1318,-57.8390, -64.0230, 4467,   2027.9,   1.9300,  34.7170,2,  34.7160,2,    186.0,2,    92.82,2,    29.38,2,     0.02,2,     2.12,2,   2264.3,2,    537.9,2,     1.93,   -999.0,9,   -999.0,     0.17,2,   1.7920
  33LG20060321,  SR01,     9,  1,    146,      7,2,20060325,1330,-57.8390, -64.0230, 4467,   1517.4,   2.2400,  34.6650,2,  34.6690,2,    179.5,2,    70.55,2,    29.84,2,     0.02,2,     2.12,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.1393
  33LG20060321,  SR01,     9,  1,    147,      8,2,20060325,1341,-57.8390, -64.0230, 4467,   1011.9,   2.6100,  34.5030,2,  34.5040,2,    181.1,2,    59.07,2,    31.87,2,     0.02,2,     2.23,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.5443
  33LG20060321,  SR01,     9,  1,    148,      9,2,20060325,1346,-57.8390, -64.0230, 4467,    809.7,   2.8700,  34.4140,2,  34.4140,2,    193.0,2,    50.03,2,    31.19,2,     0.02,2,     2.22,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.8172
  33LG20060321,  SR01,     9,  1,    149,     10,2,20060325,1350,-57.8390, -64.0230, 4467,    606.2,   3.2100,  34.2950,2,  34.2960,2,    220.0,2,    36.50,2,    29.17,2,     0.02,2,     2.09,2,   2208.4,2,    546.7,2,     3.21,   -999.0,9,   -999.0,     0.80,2,   3.1699
  33LG20060321,  SR01,     9,  1,    150,     11,2,20060325,1353,-57.8390, -64.0230, 4467,    504.5,   3.3100,  34.2200,2,  34.2210,2,    243.5,2,    26.09,2,    26.83,2,     0.02,2,     2.11,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.2767
  33LG20060321,  SR01,     9,  1,    151,     12,2,20060325,1356,-57.8390, -64.0230, 4467,    404.0,   3.1000,  34.1250,2,  34.1260,2,    278.0,2,    18.11,2,    25.61,2,     0.02,2,     1.98,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.0744
  33LG20060321,  SR01,     9,  1,    152,     13,2,20060325,1359,-57.8390, -64.0230, 4467,    304.7,   3.4200,  34.0990,2,  34.1000,2,    286.1,2,    14.21,2,    25.24,2,     0.05,2,     1.69,2,   2159.2,2,    436.7,2,     3.42,   -999.0,9,   -999.0,     1.19,2,   3.4002
  33LG20060321,  SR01,     9,  1,    153,     14,2,20060325,1402,-57.8390, -64.0230, 4467,    202.0,   3.6800,  34.0670,2,  34.0700,2,    301.3,2,    10.13,2,    22.23,2,     0.02,2,     1.72,2,   2146.1,2,    416.0,2,     3.68,   -999.0,9,   -999.0,  -999.00,9,   3.6666
  33LG20060321,  SR01,     9,  1,    154,     15,2,20060325,1403,-57.8390, -64.0230, 4467,    151.9,   3.9000,  34.0650,2,  34.0680,2,    304.0,2,     9.06,2,    21.94,2,     0.02,2,     1.78,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.8897
  33LG20060321,  SR01,     9,  1,    155,     16,2,20060325,1405,-57.8390, -64.0230, 4467,    102.1,   4.0500,  34.0570,2,  34.0610,2,    308.5,2,     8.37,2,    21.71,2,     0.07,2,     1.62,2,   2139.0,2,    403.7,2,     4.05,   -999.0,9,   -999.0,     1.30,2,   4.0430
  33LG20060321,  SR01,     9,  1,    156,     17,2,20060325,1406,-57.8390, -64.0230, 4467,     76.3,   4.3200,  34.0470,2,  34.0490,2,    312.3,2,     6.23,2,    21.05,2,     0.40,2,     1.59,2,   2135.0,2,    396.2,2,     4.32,   -999.0,9,   -999.0,  -999.00,9,   4.3146
  33LG20060321,  SR01,     9,  1,    157,     18,2,20060325,1408,-57.8390, -64.0230, 4467,     51.6,   6.0200,  33.9430,2,  33.9470,2,    306.1,2,     0.39,2,    19.33,2,     0.27,2,     1.47,2,   2112.8,2,    439.9,2,     6.02,   -999.0,9,   -999.0,     1.39,2,   6.0157
  33LG20060321,  SR01,     9,  1,    158,     19,2,20060325,1409,-57.8390, -64.0230, 4467,     25.5,   6.1000,  33.9430,2,  33.9540,2,    305.9,2,     0.39,2,    19.34,2,     0.28,2,     1.45,2,   2114.0,2,    394.0,2,      6.1,   -999.0,9,   -999.0,  -999.00,9,   6.0979
  33LG20060321,  SR01,     9,  1,    159,     20,2,20060325,1411,-57.8390, -64.0230, 4467,      9.3,   6.1000,  33.9430,2,  33.9490,2,    306.0,2,     0.39,2,    19.30,2,     0.28,2,     1.59,2,   2112.2,2,    369.9,2,      6.1,   -999.0,9,   -999.0,     1.46,2,   6.0992
  33LG20060321,  SR01,     9,  1,    160,     21,2,20060325,1411,-57.8390, -64.0230, 4467,      6.0,   6.1000,  33.9430,2,  33.9470,2,    306.1,2,     0.39,2,    18.36,2,     0.28,2,     1.44,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   6.0995
  33LG20060321,  SR01,     9,  1,    161,     22,2,20060325,1411,-57.8390, -64.0230, 4467,      3.6,   6.1000,  33.9430,2,  33.9510,2,    305.4,2,     1.22,2,    19.33,2,     0.27,2,     1.41,2,   2111.5,2,    369.0,2,      6.1,   -999.0,9,   -999.0,     1.72,2,   6.0997
  33LG20060321,  SR01,    10,  1,    162,      1,2,20060325,1718,-58.1960, -63.8900, 4136,   1012.1,   2.4800,  34.5410,2,  34.5460,2,    178.7,2,    60.85,2,    31.08,2,     0.07,2,     2.49,2,   2252.2,2,    589.9,2,     2.48,   -999.0,9,   -999.0,     0.34,2,   2.4152
