EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  318M20130321,   P02,    84,  1,      7,      7,2,20130501,2221, 30.0004,-170.9170, 5410,   3752.4,   1.4820,  34.6788,2,  34.6793,2,    141.8,2,    141.8,2,   155.88,2,    36.63,2,     0.00,2,     2.57,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2334.5,2,   2418.1,2,   7.5548,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1901
  318M20130321,   P02,    84,  1,      6,      6,2,20130501,2221, 30.0004,-170.9170, 5410,   4163.9,   1.4725,  34.6845,2,  34.6857,2,    149.1,2,    149.3,2,   154.32,2,    36.16,2,     0.00,2,     2.54,2,    0.005,2,    0.009,2,    0.006,2,     0.08,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1363
  318M20130321,   P02,    84,  1,      5,     37,2,20130501,2221, 30.0004,-170.9170, 5410,   4573.6,   1.4863,  34.6882,2,  34.6889,2,    153.6,2,    153.8,2,   152.07,2,    35.83,2,     0.00,2,     2.52,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2324.9,2,   2417.6,6,   7.5735,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1031
  318M20130321,   P02,    84,  1,      4,      4,2,20130501,2221, 30.0004,-170.9170, 5410,   4987.7,   1.5066,  34.6908,2,  34.6920,2,    157.8,2,    159.3,2,   147.39,2,    35.46,2,     0.00,2,     2.49,2,    0.009,2,    0.012,2,    0.001,2,     0.07,2,   2317.7,2,   2413.6,2,   7.5811,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0735
  318M20130321,   P02,    84,  1,      3,      3,2,20130501,2221, 30.0004,-170.9170, 5410,   5294.6,   1.5249,  34.6924,2,  34.6928,2,    163.8,2,    163.1,2,   143.87,2,    35.17,2,     0.00,2,     2.45,2,    0.009,2,    0.011,2,    0.004,2,     0.09,2,   2315.2,2,   2409.5,2,   7.5866,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0533
  318M20130321,   P02,    84,  1,      1,      1,2,20130501,2221, 30.0004,-170.9170, 5410,   5510.6,   1.5497,  34.6924,2,  34.6936,2,    164.1,2,    163.8,2,   142.80,2,    35.14,2,     0.00,2,     2.46,2,    0.021,2,    0.019,2,    0.003,2,        0,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0498
  318M20130321,   P02,    84,  1,      2,      2,2,20130501,2221, 30.0004,-170.9170, 5410,   5510.8,   1.5494,  34.6925,2,  34.6940,2,    164.1,2,    163.9,2,   142.80,2,    35.11,2,     0.00,2,     2.46,2,    0.011,2,    0.014,2,    0.003,2,     0.08,2,   2315.2,6,   2410.3,2,   7.5864,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0495
  318M20130321,   P02,    85,  1,     36,     36,2,20130502,0723, 30.0002,-169.7624, 5467,      3.2,  17.7768,  34.6877,2,  34.6877,2,    239.8,2,    239.4,2,     2.73,2,     0.00,2,     0.00,2,     0.08,2,    2.573,2,    1.547,2,    0.214,2,     1.86,2,   2014.0,2,   2277.6,2,   7.9881,2,    25.00,     59.5,2,     3.67,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     49.4,2,      2.9,     0.66,2,  17.7763
  318M20130321,   P02,    85,  1,     34,     34,2,20130502,0723, 30.0002,-169.7624, 5467,     21.6,  17.7844,  34.6903,2,  34.6907,2,    239.9,2,    239.4,2,     2.73,2,     0.00,2,     0.00,2,     0.07,2,    2.558,2,    1.545,2,    0.216,2,     1.69,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     59.0,2,  -999.00,5, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.7807
  318M20130321,   P02,    85,  1,     33,     33,2,20130502,0723, 30.0002,-169.7624, 5467,     42.1,  17.6887,  34.7028,2,  34.7038,2,    240.6,2,    239.4,2,     2.64,2,     0.00,2,     0.00,2,     0.10,2,    2.548,2,    1.558,2,    0.221,2,     1.62,2,   2019.3,3,   2278.4,6,   7.9877,2,    25.00,     58.9,2,     3.80,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.6816
  318M20130321,   P02,    85,  1,     32,     32,2,20130502,0723, 30.0002,-169.7624, 5467,     67.7,  17.6493,  34.7159,2,  34.7141,2,    239.8,2,    239.9,2,     2.64,2,     0.00,2,     0.00,2,     0.07,2,    2.569,2,    1.577,2,    0.219,2,     1.61,2,   2018.4,3,   2278.2,2,   7.9885,6,    25.00,     59.7,2,     4.36,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     51.3,2,      3.2,     0.71,2,  17.6379
  318M20130321,   P02,    85,  1,     31,     31,2,20130502,0723, 30.0002,-169.7624, 5467,     92.4,  16.6848,  34.5948,2,  34.5970,2,    225.6,2,    224.8,2,     3.61,2,     2.07,2,     0.07,2,     0.24,2,    2.680,2,    1.612,2,    0.179,2,     1.74,2,   2030.8,2,   2270.9,2,   7.9492,2,    25.00,     50.3,2,     5.43,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     51.9,2,      2.8,     0.55,2,  16.6698
  318M20130321,   P02,    85,  1,     30,     30,2,20130502,0723, 30.0002,-169.7624, 5467,    136.1,  15.8042,  34.5366,2,  34.5371,2,    217.3,2,    225.1,3,     4.49,2,     3.71,2,     0.03,2,     0.28,2,    2.754,2,    1.651,2,    0.160,2,     1.48,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     48.7,2,     7.33,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  15.7830
  318M20130321,   P02,    85,  1,     29,     29,2,20130502,0723, 30.0002,-169.7624, 5467,    188.5,  14.9220,  34.4900,2,  34.4917,2,    212.9,2,    213.8,2,     6.64,2,     6.62,2,     0.02,2,     0.46,2,    2.878,2,    1.710,2,    0.081,2,      1.5,2,   2055.9,3,   2266.9,2,   7.8927,2,    25.00,     47.1,2,    10.13,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     52.8,2,      2.7,     0.38,2,  14.8937
  318M20130321,   P02,    85,  1,     28,     28,2,20130502,0723, 30.0002,-169.7624, 5467,    238.6,  13.8680,  34.4291,2,  34.4299,2,    213.6,2,    213.5,2,     9.08,2,     8.60,2,     0.01,2,     0.59,2,    3.021,2,    1.760,2,    0.088,2,     1.46,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     44.3,2,    12.28,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  13.8339
  318M20130321,   P02,    85,  1,     27,     27,2,20130502,0723, 30.0002,-169.7624, 5467,    284.4,  13.0317,  34.3768,2,  34.3783,2,    211.3,2,    212.1,2,    11.23,2,    10.21,2,     0.01,2,     0.68,2,    3.104,2,    1.808,2,    0.080,2,     1.47,2,   2075.8,2,   2265.8,2,   7.8392,6,    25.00,     42.6,2,    13.25,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     43.8,2,      3.4,     0.29,2,  12.9926
  318M20130321,   P02,    85,  1,     26,     26,2,20130502,0723, 30.0002,-169.7624, 5467,    335.5,  11.9106,  34.3050,2,  34.3049,2,    211.4,2,    211.3,2,    14.25,2,    12.33,2,     0.01,2,     0.86,2,    3.230,2,    1.882,2,    0.089,2,     1.47,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     42.9,2,    15.75,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  11.8671
  318M20130321,   P02,    85,  1,     25,     25,2,20130502,0723, 30.0002,-169.7624, 5467,    386.4,  11.0788,  34.2491,2,  34.2388,2,    209.7,2,    208.7,2,    17.67,2,    14.33,2,     0.00,2,     0.99,2,    0.000,4,    0.000,4,    0.000,4,     1.33,4,   2104.1,2,   2265.2,2,   7.7738,2,    25.00,     41.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     24.2,2,      3.3,     0.26,2,  11.0309
  318M20130321,   P02,    85,  1,     24,     24,2,20130502,0723, 30.0002,-169.7624, 5467,    468.0,   9.2036,  34.1180,2,  34.1157,2,    197.1,2,    192.9,2,    27.15,2,    19.17,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     42.5,2,  -999.00,9, -999.000,9, -999.000,   1.8130,2,   0.0076,     4.70,2,     0.15,    7.650,2,    0.035,   -999.0,9,   -999.0,  -999.00,9,   9.1519
  318M20130321,   P02,    85,  1,     23,     23,2,20130502,0723, 30.0002,-169.7624, 5467,    568.7,   7.2599,  34.0246,2,  34.0253,2,    155.7,2,    154.6,2,    44.92,2,    26.25,2,     0.00,2,     1.88,2,    2.601,2,    1.395,2,    0.111,2,     0.73,2,   2187.8,2,   2278.4,2,   7.5836,2,    25.00,     42.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -29.3,2,      3.4,    -0.04,2,   7.2049
  318M20130321,   P02,    85,  1,     22,     22,2,20130502,0723, 30.0002,-169.7624, 5467,    670.4,   5.5184,  34.0157,2,  34.0173,2,    107.2,2,    107.2,2,    69.73,2,    33.61,2,     0.00,2,     2.45,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2250.0,2,   2295.0,2,   7.4548,2,    25.00,     38.7,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -92.0,2,      2.5,    -0.27,2,   5.4620
  318M20130321,   P02,    85,  1,     21,     21,2,20130502,0723, 30.0002,-169.7624, 5467,    772.4,   4.7316,  34.0885,2,  34.0892,2,     61.2,2,     64.4,2,    88.08,2,    38.71,2,     0.00,2,     2.81,2,    0.000,4,    0.000,4,    0.000,4,      0.2,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     37.1,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   4.6706
  318M20130321,   P02,    85,  1,     20,     20,2,20130502,0723, 30.0002,-169.7624, 5467,    868.9,   4.0768,  34.1938,2,  34.1939,2,     32.8,2,     31.1,2,   107.80,2,    42.33,2,     0.00,2,     3.07,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2334.4,2,   2335.5,2,   7.3090,2,    25.00,     36.9,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -165.0,2,      2.3,    -0.54,2,   4.0118
  318M20130321,   P02,    85,  1,     19,     19,2,20130502,0723, 30.0002,-169.7624, 5467,    969.4,   3.7113,  34.2873,2,  34.2871,2,     19.8,2,     19.1,2,   120.58,2,    43.62,2,     0.00,2,     3.14,2,    0.103,2,    0.064,2,    0.009,2,     0.06,2,   2356.3,2,   2352.3,2,   7.2959,2,    25.00,     35.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -190.5,2,      2.1,    -0.58,2,   3.6407
  318M20130321,   P02,    85,  1,     18,     18,2,20130502,0723, 30.0002,-169.7624, 5467,   1071.9,   3.4732,  34.3613,2,  34.3616,2,     18.4,2,     18.4,2,   128.77,2,    43.94,2,     0.00,2,     3.20,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2366.1,2,   2364.7,2,   7.3037,2,    25.00,     35.3,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -208.1,2,      2.2,    -0.56,2,   3.3961
  318M20130321,   P02,    85,  1,     17,     17,2,20130502,0723, 30.0002,-169.7624, 5467,   1172.7,   3.2309,  34.4240,2,  34.4223,2,     24.4,2,     22.5,2,   135.60,2,    43.92,2,     0.00,2,     3.17,2,    0.008,2,    0.018,2,    0.004,2,     0.04,2,   2375.7,3,   2375.7,2,   7.3189,2,    25.00,     36.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -213.1,2,      2.2,    -0.54,2,   3.1477
  318M20130321,   P02,    85,  1,     16,     16,2,20130502,0723, 30.0002,-169.7624, 5467,   1275.8,   3.0304,  34.4673,2,  34.4686,2,     28.9,2,     30.1,2,   141.06,2,    43.69,2,     0.00,2,     3.14,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2375.7,6,   2388.4,2,   7.3357,6,    25.00,     35.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -220.3,2,      2.2,    -0.46,2,   2.9408
  318M20130321,   P02,    85,  1,     15,     15,2,20130502,0723, 30.0002,-169.7624, 5467,   1377.6,   2.8515,  34.5019,2,  34.5028,2,     36.6,2,     36.6,2,   145.06,2,    43.36,2,     0.00,2,     3.14,2,    0.000,4,    0.000,4,    0.000,4,        0,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     33.6,2,  -999.00,9, -999.000,9, -999.000,   1.8644,2,   0.0078,    20.23,2,     0.15,    7.767,2,    0.036,   -999.0,9,   -999.0,  -999.00,9,   2.7555
  318M20130321,   P02,    85,  1,     14,     14,2,20130502,0723, 30.0002,-169.7624, 5467,   1547.5,   2.5264,  34.5456,2,  34.5464,2,     48.3,2,     47.9,2,   152.67,2,    42.77,2,     0.00,2,     3.07,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2378.9,3,   2400.8,2,   7.3775,2,    25.00,     34.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -235.0,2,      2.5,    -0.37,2,   2.4203
  318M20130321,   P02,    85,  1,     13,     13,2,20130502,0723, 30.0002,-169.7624, 5467,   1751.0,   2.2280,  34.5806,2,  34.5823,2,     62.1,2,     62.5,2,   158.72,2,    41.83,2,     0.00,2,     2.99,2,    0.000,2,    0.007,2,    0.007,2,     0.05,4,   2373.2,2,   2408.3,2,   7.4055,2,    25.00,     32.6,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -248.5,2,      2.2,    -0.34,2,   2.1090
  318M20130321,   P02,    85,  1,     12,     12,2,20130502,0723, 30.0002,-169.7624, 5467,   1955.7,   2.0048,  34.6060,2,  34.6071,2,     74.9,2,     75.9,2,   162.72,2,    40.98,2,     0.00,2,     2.94,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2370.6,2,   2415.0,2,   7.4317,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -244.9,2,      2.4,    -0.24,2,   1.8720
  318M20130321,   P02,    85,  1,     11,     11,2,20130502,0723, 30.0002,-169.7624, 5467,   2184.7,   1.8557,  34.6245,2,  34.6257,2,     88.4,2,     86.8,2,   165.16,2,    40.26,2,     0.00,2,     2.89,2,    0.001,2,    0.010,2,    0.005,2,     0.05,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     33.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.7059
  318M20130321,   P02,    85,  1,     10,     10,2,20130502,0723, 30.0002,-169.7624, 5467,   2439.2,   1.7144,  34.6414,2,  34.6427,2,    100.3,2,     99.8,2,   166.33,2,    39.46,2,     0.00,2,     2.74,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2361.1,2,   2420.6,2,   7.4802,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.5449
  318M20130321,   P02,    85,  1,      9,      9,2,20130502,0723, 30.0002,-169.7624, 5467,   2691.6,   1.6242,  34.6531,2,  34.6535,2,    109.4,2,    109.9,2,   165.84,2,    38.83,2,     0.00,2,     2.72,2,    0.015,2,    0.010,2,    0.008,2,     0.05,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     35.0,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.4336
  318M20130321,   P02,    85,  1,      8,      8,2,20130502,0723, 30.0002,-169.7624, 5467,   2948.3,   1.5544,  34.6626,2,  34.6639,2,    121.5,2,    121.2,2,   163.59,2,    38.18,2,     0.00,2,     2.70,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2346.5,2,   2420.3,2,   7.5195,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.3413
  318M20130321,   P02,    85,  1,      7,      7,2,20130502,0723, 30.0002,-169.7624, 5467,   3240.1,   1.4988,  34.6717,2,  34.6723,2,    129.5,2,    130.9,2,   161.25,2,    37.48,2,     0.00,2,     2.65,2,    0.000,4,    0.000,4,    0.000,4,     0.04,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     34.1,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.2588
  318M20130321,   P02,    85,  1,      6,      6,2,20130502,0723, 30.0002,-169.7624, 5467,   3550.2,   1.4748,  34.6779,2,  34.6786,2,    138.9,2,    138.2,2,   159.00,2,    36.99,2,     0.00,2,     2.60,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.2041
  318M20130321,   P02,    85,  1,      5,     37,2,20130502,0723, 30.0002,-169.7624, 5467,   3920.4,   1.4602,  34.6836,2,  34.6837,2,    145.5,2,    145.8,2,   156.66,2,    36.44,2,     0.00,2,     2.56,2,    0.000,4,    0.000,4,    0.000,4,        0,2,   2329.0,2,   2420.5,6,   7.5641,2,    25.00,   -999.0,5,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1510
  318M20130321,   P02,    85,  1,      4,      4,2,20130502,0723, 30.0002,-169.7624, 5467,   4329.1,   1.4748,  34.6868,2,  34.6871,2,    150.6,2,    150.1,2,   156.56,2,    36.13,2,     0.00,2,     2.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1200
  318M20130321,   P02,    85,  1,      3,      3,2,20130502,0723, 30.0002,-169.7624, 5467,   4742.8,   1.5084,  34.6885,2,  34.6893,2,    153.0,2,    152.4,2,   156.07,2,    35.93,2,     0.00,2,     2.53,2,    0.000,4,    0.000,4,    0.000,4,        0,2,   2324.6,2,   2419.5,2,   7.5737,6,    25.00,     35.4,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.1047
  318M20130321,   P02,    85,  1,      2,      2,2,20130502,0723, 30.0002,-169.7624, 5467,   5156.9,   1.5451,  34.6900,2,  34.6908,2,    155.6,2,    156.2,2,   151.29,2,    35.72,2,     0.00,2,     2.48,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2322.9,6,   2418.9,2,   7.5795,2,    25.00,     33.2,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0900
  318M20130321,   P02,    85,  1,      1,      1,2,20130502,0723, 30.0002,-169.7624, 5467,   5545.8,   1.5656,  34.6921,2,  34.6928,2,    161.7,2,    161.6,2,   145.34,2,    35.30,2,     0.00,2,     2.47,2,    0.000,4,    0.000,4,    0.000,4,     0.02,4,   2315.5,2,   2414.4,2,   7.5842,2,    25.00,     33.5,2,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   1.0606
  318M20130321,   P02,    86,  1,     36,     36,2,20130502,1629, 30.0001,-168.6079, 5488,      3.1,  19.0674,  34.9139,2,  34.9154,2,    231.1,2,    231.4,2,     2.05,2,     0.00,2,     0.00,2,     0.09,2,    2.367,2,    1.446,2,    0.206,2,     1.53,2,   2017.9,2,   2290.7,2,   8.0065,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.0668
  318M20130321,   P02,    86,  1,     34,     34,2,20130502,1629, 30.0001,-168.6079, 5488,     25.7,  19.0719,  34.9136,2,  34.9140,2,    231.5,2,    231.2,2,     2.05,2,     0.00,2,     0.00,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.0673
  318M20130321,   P02,    86,  1,     33,     33,2,20130502,1629, 30.0001,-168.6079, 5488,     50.8,  19.0714,  34.9126,2,  34.9119,2,    232.9,2,    231.5,2,     2.05,2,     0.00,2,     0.00,2,     0.07,2,    2.368,2,    1.444,2,    0.203,2,     1.64,2,   2017.4,2,   2290.4,6,   8.0078,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  19.0623
  318M20130321,   P02,    86,  1,     32,     32,2,20130502,1629, 30.0001,-168.6079, 5488,     75.4,  18.4000,  34.8045,2,  34.8061,2,    238.9,2,    235.1,2,     2.34,2,     0.00,2,     0.00,2,     0.04,2,    2.448,2,    1.500,2,    0.214,2,      1.4,2,   2018.9,2,   2282.6,2,   8.0055,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  18.3869
  318M20130321,   P02,    86,  1,     31,     31,2,20130502,1629, 30.0001,-168.6079, 5488,    100.2,  17.5512,  34.6789,2,  34.6864,2,    234.4,2,    234.1,2,     2.73,2,     0.00,2,     0.01,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  17.5344
  318M20130321,   P02,    86,  1,     30,     30,2,20130502,1629, 30.0001,-168.6079, 5488,    151.0,  15.3303,  34.4759,2,  34.4795,2,    218.6,2,    217.1,2,     5.27,2,     4.96,2,     0.03,2,     0.36,2,    2.870,2,    1.696,2,    0.141,2,     1.55,2,   2050.7,2,   2266.0,2,   7.9034,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  15.3072
  318M20130321,   P02,    86,  1,     29,     29,2,20130502,1629, 30.0001,-168.6079, 5488,    200.9,  14.2042,  34.4233,2,  34.4255,2,    210.1,2,    212.9,2,     7.52,2,     7.48,2,     0.01,2,     0.53,2,    2.992,2,    1.767,2,    0.082,2,     1.43,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,  14.1750
