EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/CUM
    49NZ20050525,   P10,    45,  1,     16, X12028,2,20050618,0610, 10.0050, 149.3287, 5555,   2400.1,2,   1.8857,2,   1.88560,2,  34.6514,2,  34.6515,2,    96.74,1,   2400.5,2,   120.08,2,   120.81,2,   145.71,2,     0.44,    38.07,2,     0.14,     0.00,2,     0.01,    2.697,2,    0.017,    0.003,2,   -0.002,2,    0.000,2,   2338.3,6,   2416.6,2,   7.5474,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.7165,  27.7143
    49NZ20050525,   P10,    45,  1,     15, X12027,2,20050618,0610, 10.0050, 149.3287, 5555,   2600.6,2,   1.7542,2,   1.75413,2,  34.6601,2,  34.6601,2,   101.18,1,   2601.2,2,   126.37,2,   127.13,2,   147.31,2,     0.44,    37.76,2,     0.14,     0.00,2,     0.01,    2.670,2,    0.017,   -0.002,2,   -0.002,2,    0.000,2,   2338.6,2,   2420.8,6,   7.5564,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.5694,  27.7323
    49NZ20050525,   P10,    45,  1,     14, X12026,2,20050618,0610, 10.0050, 149.3287, 5555,   2800.3,2,   1.6655,2,   1.66550,2,  34.6664,2,  34.6660,2,   104.90,1,   2800.2,2,   132.47,2,   132.54,2,   147.88,2,     0.44,    37.34,2,     0.14,     0.00,2,     0.01,    2.634,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2337.4,2,   2422.6,2,   7.5644,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.4640,  27.7451
    49NZ20050525,   P10,    45,  1,     13, X12025,2,20050618,0610, 10.0050, 149.3287, 5555,   3000.5,2,   1.6072,2,   1.60715,2,  34.6713,2,  34.6712,2,   108.48,1,   3000.5,2,   137.50,2,   137.57,6,   147.33,2,     0.44,    37.00,2,     0.14,     0.00,2,     0.01,    2.610,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2332.9,2,   2419.3,2,   7.5720,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3880,  27.7544
    49NZ20050525,   P10,    45,  1,     12, X12024,2,20050618,0610, 10.0050, 149.3287, 5555,   3251.0,2,   1.5474,2,   1.54737,2,  34.6768,2,  34.6764,6,   112.47,1,   3250.7,2,   143.76,2,   143.49,2,   146.66,2,     0.44,    36.67,2,     0.14,     0.00,2,     0.01,    2.577,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2328.2,2,   2419.6,2,   7.5803,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3052,  27.7648
    49NZ20050525,   P10,    45,  1,     11, X12023,2,20050618,0610, 10.0050, 149.3287, 5555,   3501.5,2,   1.4970,2,   1.49697,2,  34.6821,2,  34.6820,2,   117.21,1,   3501.4,2,   150.11,2,   149.92,2,   144.54,2,     0.44,    36.23,2,     0.13,     0.00,2,     0.01,    2.541,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2321.8,2,   2418.0,2,   7.5917,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.2308,  27.7742
    49NZ20050525,   P10,    45,  1,     10, X12022,2,20050618,0610, 10.0050, 149.3287, 5555,   3751.6,2,   1.4650,2,   1.46499,2,  34.6861,2,  34.6856,2,   121.28,1,   3751.6,2,   155.32,2,   155.56,2,   142.49,2,     0.43,    35.75,2,     0.13,     0.00,2,     0.01,    2.516,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2317.8,2,   2417.3,2,   7.5971,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1737,  27.7814
    49NZ20050525,   P10,    45,  1,      9, X12021,2,20050618,0610, 10.0050, 149.3287, 5555,   5653.1,2,   1.5229,2,   1.52299,2,  34.6985,2,  34.6982,2,   140.59,1,   5653.1,2,   176.45,2,   176.21,2,   132.56,2,     0.41,    34.33,2,     0.13,     0.00,2,     0.01,    2.403,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2298.8,2,   2406.1,2,   7.6210,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0057,  27.8027
    49NZ20050525,   P10,    45,  1,      8, X12020,2,20050618,0610, 10.0050, 149.3287, 5555,   4252.4,2,   1.4295,2,   1.42950,2,  34.6929,2,  34.6921,2,   128.95,1,   4252.2,2,   166.21,2,   166.18,2,   137.62,2,     0.42,    35.01,2,     0.13,     0.00,2,     0.01,    2.457,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2309.2,6,   2410.2,2,   7.6114,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0847,  27.7929
    49NZ20050525,   P10,    45,  1,      7, X12019,2,20050618,0610, 10.0050, 149.3287, 5555,   4500.4,2,   1.4263,2,   1.42629,2,  34.6950,2,  34.6951,6,   132.09,1,   4500.3,2,   169.85,2,   169.98,2,   135.72,2,     0.42,    34.76,2,     0.13,     0.00,2,     0.01,    2.442,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2305.1,2,   2408.3,6,   7.6151,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0535,  27.7967
    49NZ20050525,   P10,    45,  1,      6, X12018,2,20050618,0610, 10.0050, 149.3287, 5555,   4749.5,2,   1.4328,2,   1.43276,2,  34.6967,2,  34.6970,2,   134.66,1,   4749.5,2,   172.58,2,   172.94,2,   134.09,2,     0.41,    34.58,2,     0.13,     0.00,2,     0.01,    2.420,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2300.6,2,   2407.2,2,   7.6207,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0308,  27.7996
    49NZ20050525,   P10,    45,  1,      5, X12051,2,20050618,0610, 10.0050, 149.3287, 5555,   4999.8,2,   1.4466,2,   1.44661,2,  34.6981,2,  34.6987,2,   136.97,1,   4999.8,2,   174.96,2,   175.15,6,   132.94,2,     0.41,    34.42,2,     0.13,     0.00,2,     0.01,    2.414,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2298.7,2,   2405.2,2,   7.6228,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0141,  27.8018
    49NZ20050525,   P10,    45,  1,      4, X12016,2,20050618,0610, 10.0050, 149.3287, 5555,   5249.6,2,   1.4742,2,   1.47420,2,  34.6983,2,  34.6984,2,   138.27,1,   5249.7,2,   175.65,2,   175.62,2,   132.86,2,     0.41,    34.35,2,     0.13,     0.00,2,     0.01,    2.408,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2299.5,2,   2405.5,2,   7.6241,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0101,  27.8023
    49NZ20050525,   P10,    45,  1,      3, X12015,2,20050618,0610, 10.0050, 149.3287, 5555,   5499.8,2,   1.5047,2,   1.50464,2,  34.6982,2,  34.6984,2,   139.47,1,   5499.8,2,   176.00,2,   175.96,2,   132.54,2,     0.41,    34.31,2,     0.13,     0.00,2,     0.01,    2.406,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2297.5,2,   2402.7,2,   7.6253,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0079,  27.8023
    49NZ20050525,   P10,    45,  1,      2, X12014,2,20050618,0610, 10.0050, 149.3287, 5555,   4000.4,2,   1.4395,2,   1.43959,2,  34.6900,2,  34.6905,2,   125.63,1,   4000.2,2,   161.35,2,   161.63,2,   139.85,2,     0.43,    35.42,2,     0.13,     0.00,2,     0.01,    2.484,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2314.1,2,   2414.2,2,   7.6075,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1222,  27.7881
    49NZ20050525,   P10,    45,  1,      1, X12013,2,20050618,0610, 10.0050, 149.3287, 5555,   5653.6,2,   1.5230,2,   1.52300,2,  34.6985,2,  34.6987,6,   140.65,1,   5653.6,2,   176.46,2,   176.30,2,   132.40,2,     0.41,    34.28,2,     0.13,     0.00,2,     0.01,    2.402,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2294.6,2,   2404.0,2,   7.6252,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0058,  27.8027
    49NZ20050525,   P10,    44,  1,      0,   -999,9,20050618,1147,  9.7068, 149.3302, 5376,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  33.9849,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20050525,   P10,    44,  1,     36, X12048,2,20050618,1147,  9.7068, 149.3302, 5376,     10.2,2,  29.2262,2,  29.22528,2,  33.9815,2,  33.9785,2,   172.30,1,     12.4,2,   195.40,2,   195.90,6,     0.87,2,     0.12,     0.02,2,     0.03,     0.00,2,     0.01,    0.068,2,    0.028,    1.428,2,    0.897,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.2237,  21.2249
    49NZ20050525,   P10,    44,  1,     35, X12047,2,20050618,1147,  9.7068, 149.3302, 5376,     49.6,2,  29.1765,2,  29.17905,2,  34.0002,2,  34.0586,2,   172.80,1,     52.3,2,   197.10,2,   197.08,2,     0.88,2,     0.12,     0.01,2,     0.03,     0.00,2,     0.01,    0.073,2,    0.027,    1.441,2,    0.901,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  29.1645,  21.2587
    49NZ20050525,   P10,    44,  1,     34, X12046,2,20050618,1147,  9.7068, 149.3302, 5376,     99.9,2,  27.7889,2,  27.78607,2,  34.3808,2,  34.4156,2,   177.99,1,     97.8,2,   202.04,2,   202.52,2,     0.96,2,     0.12,     0.01,2,     0.03,     0.00,2,     0.01,    0.090,2,    0.023,    1.563,2,    0.961,2, -999.000,5,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  27.7655,  22.0053
    49NZ20050525,   P10,    44,  1,     33, X12003,2,20050618,1147,  9.7068, 149.3302, 5376,    150.0,2,  22.2006,2,  22.19942,2,  34.9996,2,  34.9436,2,   156.13,1,    142.9,2,   173.30,2,   170.91,2,     3.65,2,     0.13,     3.34,2,     0.04,     0.13,2,     0.01,    0.421,2,    0.013,    2.025,2,    1.199,2,    0.167,4,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  22.1707,  24.1696
    49NZ20050525,   P10,    44,  1,     32, X12044,2,20050618,1147,  9.7068, 149.3302, 5376,    198.6,2,  14.9834,2,  14.98509,2,  34.5743,2,  34.5272,2,   118.55,1,    196.6,2,   141.26,2,   135.35,2,    13.62,2,     0.15,    15.35,2,     0.08,     0.01,2,     0.01,    1.203,2,    0.013,    2.229,2,    1.145,2,    0.049,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  14.9534,  25.6539
    49NZ20050525,   P10,    44,  1,     31, X12043,2,20050618,1147,  9.7068, 149.3302, 5376,    249.1,2,  11.2537,2,  11.25611,2,  34.4713,2,  34.4810,2,    79.31,1,    247.3,2,    88.52,2,    87.75,2,    27.75,2,     0.18,    26.04,2,     0.11,     0.00,2,     0.01,    1.935,2,    0.015,    1.263,6,    0.627,6,    0.027,6,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  11.2226,  26.3234
    49NZ20050525,   P10,    44,  1,     30, X12042,2,20050618,1147,  9.7068, 149.3302, 5376,    299.9,2,   9.7895,2,   9.79164,2,  34.5446,2,  34.5417,2,    59.86,1,    301.8,2,    69.35,2,    68.75,2,    35.22,2,     0.20,    30.74,2,     0.12,     0.00,2,     0.01,    2.236,2,    0.016,    0.653,2,    0.310,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   9.7552,  26.6377
    49NZ20050525,   P10,    44,  1,     29, X12041,2,20050618,1147,  9.7068, 149.3302, 5376,    399.5,2,   8.7458,2,   8.74735,2,  34.5878,2,  34.5856,2,    50.79,1,    398.0,2,    60.22,2,    58.09,2,    39.66,2,     0.21,    33.98,2,     0.13,     0.00,2,     0.01,    2.444,2,    0.016,    0.288,2,    0.122,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   8.7029,  26.8424
    49NZ20050525,   P10,    44,  1,     28, X12007,2,20050618,1147,  9.7068, 149.3302, 5376,    499.5,2,   7.9869,2,   7.98826,2,  34.5691,2,  34.5669,6,    55.29,1,    499.1,2,    64.02,2,    63.82,2,    44.76,2,     0.22,    35.00,2,     0.13,     0.00,2,     0.01,    2.519,2,    0.016,    0.194,2,    0.090,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   7.9357,  26.9450
    49NZ20050525,   P10,    44,  1,     27, X12039,2,20050618,1147,  9.7068, 149.3302, 5376,    597.7,2,   6.9962,2,   6.99696,2,  34.5164,2,  34.5164,2,    69.41,1,    599.6,2,    81.10,2,    81.15,2,    53.61,2,     0.24,    34.99,2,     0.13,     0.00,2,     0.01,    2.530,2,    0.016,    0.196,2,    0.093,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.9391,  27.0462
    49NZ20050525,   P10,    44,  1,     26, X12038,2,20050618,1147,  9.7068, 149.3302, 5376,    698.5,2,   6.4361,2,   6.43679,2,  34.5338,2,  34.5337,2,    59.83,1,    699.4,2,    68.32,2,    69.52,2,    62.12,2,     0.26,    37.36,2,     0.14,     0.00,2,     0.01,    2.700,2,    0.017,    0.066,2,    0.034,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.3718,  27.1362
    49NZ20050525,   P10,    44,  1,     25, X12037,2,20050618,1147,  9.7068, 149.3302, 5376,    800.8,2,   5.8604,2,   5.86141,2,  34.5347,2,  34.5341,2,    59.82,1,    801.9,2,    70.05,2,    70.05,2,    70.02,2,     0.27,    38.26,2,     0.14,     0.00,2,     0.01,    2.763,2,    0.017,    0.036,6,    0.014,6,    0.000,6,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.7896,  27.2114
    49NZ20050525,   P10,    44,  1,     24, X12008,2,20050618,1147,  9.7068, 149.3302, 5376,    899.7,2,   5.3147,2,   5.31656,2,  34.5306,2,  34.5305,2,    64.84,1,    900.5,2,    76.07,2,    76.28,2,    78.62,2,     0.29,    38.36,2,     0.14,     0.00,2,     0.01,    2.766,2,    0.017,    0.034,2,    0.014,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   5.2382,  27.2753
    49NZ20050525,   P10,    44,  1,     23, X12035,2,20050618,1147,  9.7068, 149.3302, 5376,    999.8,2,   4.7993,2,   4.79987,2,  34.5417,2,  34.5414,6,    66.27,1,   1002.4,2,    78.58,2,    78.31,2,    88.05,2,     0.31,    38.86,2,     0.14,     0.00,2,     0.01,    2.799,2,    0.017,    0.022,2,    0.011,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.7175,  27.3441
    49NZ20050525,   P10,    44,  1,     22, X12034,2,20050618,1147,  9.7068, 149.3302, 5376,   1201.7,2,   3.8927,2,   3.89350,2,  34.5646,2,  34.5647,2,    70.98,1,   1206.4,2,    84.76,2,    84.97,6,   105.97,2,     0.35,    39.26,2,     0.14,     0.00,2,     0.01,    2.827,2,    0.017,    0.009,2,    0.003,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.8008,  27.4602
    49NZ20050525,   P10,    44,  1,     21, X12033,2,20050618,1147,  9.7068, 149.3302, 5376,   1399.5,2,   3.2848,2,   3.28509,2,  34.5833,2,  34.5844,2,    74.17,1,   1404.0,2,    88.60,2,    89.36,2,   119.17,2,     0.38,    39.46,2,     0.14,     0.00,2,     0.01,    2.836,2,    0.017,    0.009,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.1822,  27.5355
    49NZ20050525,   P10,    44,  1,     20, X12032,2,20050618,1147,  9.7068, 149.3302, 5376,   1600.5,2,   2.7388,2,   2.73891,2,  34.6036,2,  34.6041,2,    79.00,1,   1602.9,2,    94.37,2,    96.13,2,   130.79,2,     0.41,    39.46,2,     0.14,     0.00,2,     0.01,    2.821,2,    0.017,    0.005,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.6256,  27.6022
    49NZ20050525,   P10,    44,  1,     19, X12031,2,20050618,1147,  9.7068, 149.3302, 5376,   1801.7,2,   2.4292,2,   2.42919,2,  34.6207,2,  34.6207,2,    85.78,1,   1803.7,2,   103.25,2,   105.15,2,   135.90,2,     0.42,    38.95,2,     0.14,     0.00,2,     0.01,    2.773,2,    0.017,    0.001,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.3032,  27.6432
    49NZ20050525,   P10,    44,  1,     18, X12030,2,20050618,1147,  9.7068, 149.3302, 5376,   2003.8,2,   2.1759,2,   2.17605,2,  34.6326,2,  34.6325,2,    88.93,1,   2004.0,2,   109.50,2,   109.48,2,   141.51,2,     0.43,    38.79,2,     0.14,     0.00,2,     0.01,    2.759,2,    0.017,    0.005,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.0365,  27.6745
    49NZ20050525,   P10,    44,  1,     17, X12049,2,20050618,1147,  9.7068, 149.3302, 5376,   2199.5,2,   1.9751,2,   1.97510,2,  34.6447,2,  34.6450,6,    93.64,1,   2199.1,2,   116.36,2,   116.13,2,   144.95,2,     0.44,    38.46,2,     0.14,     0.00,2,     0.01,    2.723,2,    0.017,   -0.001,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8220,  27.7009
    49NZ20050525,   P10,    44,  1,     16, X12028,2,20050618,1147,  9.7068, 149.3302, 5376,   2400.8,2,   1.8581,2,   1.85811,2,  34.6536,2,  34.6536,2,    96.98,1,   2399.9,2,   121.83,2,   120.95,2,   146.83,2,     0.44,    38.18,2,     0.14,     0.00,2,     0.01,    2.700,2,    0.017,    0.000,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.6893,  27.7181
    49NZ20050525,   P10,    44,  1,     15, X12027,2,20050618,1147,  9.7068, 149.3302, 5376,   2600.7,2,   1.7402,2,   1.74023,2,  34.6611,2,  34.6613,2,   101.83,1,   2600.3,2,   127.89,2,   127.91,2,   147.66,2,     0.44,    37.74,2,     0.14,     0.00,2,     0.01,    2.663,2,    0.017,    0.009,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.5556,  27.7341
    49NZ20050525,   P10,    44,  1,     14, X12026,2,20050618,1147,  9.7068, 149.3302, 5376,   2800.5,2,   1.6495,2,   1.64968,2,  34.6679,2,  34.6678,2,   105.44,1,   2800.1,2,   133.14,2,   133.14,2,   148.47,2,     0.45,    37.47,2,     0.14,     0.00,2,     0.01,    2.634,2,    0.017,   -0.002,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.4483,  27.7474
    49NZ20050525,   P10,    44,  1,     13, X12025,2,20050618,1147,  9.7068, 149.3302, 5376,   3000.5,2,   1.5966,2,   1.59659,2,  34.6725,2,  34.6724,2,   108.55,1,   3000.2,2,   137.56,2,   137.58,6,   148.20,2,     0.45,    37.13,2,     0.14,     0.00,2,     0.01,    2.606,2,    0.016,   -0.012,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3776,  27.7561
    49NZ20050525,   P10,    44,  1,     12, X12024,2,20050618,1147,  9.7068, 149.3302, 5376,   3250.2,2,   1.5503,2,   1.55031,2,  34.6766,2,  34.6770,6,   112.24,1,   3249.9,2,   143.19,2,   142.78,2,   146.97,2,     0.44,    36.66,2,     0.14,     0.00,2,     0.01,    2.574,2,    0.016,   -0.002,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3081,  27.7644
    49NZ20050525,   P10,    44,  1,     11, X12023,2,20050618,1147,  9.7068, 149.3302, 5376,   3499.9,2,   1.5120,2,   1.51196,2,  34.6808,2,  34.6810,2,   116.56,1,   3499.5,2,   149.00,2,   148.89,2,   145.02,2,     0.44,    36.33,2,     0.13,     0.00,2,     0.01,    2.549,2,    0.016,    0.001,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.2456,  27.7721
    49NZ20050525,   P10,    44,  1,     10, X12022,2,20050618,1147,  9.7068, 149.3302, 5376,   5000.0,2,   1.4485,2,   1.44839,2,  34.6978,2,  34.6982,2,   137.56,1,   5000.0,2,   174.95,2,   174.80,2,   133.41,2,     0.41,    34.51,2,     0.13,     0.00,2,     0.01,    2.412,2,    0.016,   -0.003,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0159,  27.8014
    49NZ20050525,   P10,    44,  1,      9, X12021,2,20050618,1147,  9.7068, 149.3302, 5376,   3999.3,2,   1.4507,2,   1.45063,2,  34.6891,2,  34.6889,2,   124.85,1,   3999.3,2,   159.90,2,   160.31,2,   140.71,2,     0.43,    35.50,2,     0.13,     0.00,2,     0.01,    2.491,2,    0.016,    0.002,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1332,  27.7866
    49NZ20050525,   P10,    44,  1,      8, X12020,2,20050618,1147,  9.7068, 149.3302, 5376,   4251.2,2,   1.4347,2,   1.43466,2,  34.6923,2,  34.6920,2,   128.79,1,   4251.2,2,   164.95,2,   165.16,2,   138.27,2,     0.42,    35.11,2,     0.13,     0.00,2,     0.01,    2.460,2,    0.016,    0.002,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0899,  27.7921
    49NZ20050525,   P10,    44,  1,      7, X12019,2,20050618,1147,  9.7068, 149.3302, 5376,   4499.8,2,   1.4323,2,   1.43218,2,  34.6944,2,  34.6946,6,   132.08,1,   4499.8,2,   168.85,2,   169.30,2,   136.26,2,     0.42,    34.86,2,     0.13,     0.00,2,     0.01,    2.438,2,    0.016,    0.001,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0594,  27.7959
    49NZ20050525,   P10,    44,  1,      6, X12018,2,20050618,1147,  9.7068, 149.3302, 5376,   4752.3,2,   1.4311,2,   1.43091,2,  34.6968,2,  34.6974,2,   135.54,1,   4752.3,2,   173.18,2,   173.26,2,   134.17,2,     0.41,    34.54,2,     0.13,     0.00,2,     0.01,    2.415,2,    0.016,   -0.001,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0288,  27.7998
    49NZ20050525,   P10,    44,  1,      5, X12051,2,20050618,1147,  9.7068, 149.3302, 5376,   4999.5,2,   1.4485,2,   1.44840,2,  34.6978,2,  34.6970,3,   137.55,1,   4999.5,2,   175.00,2,   174.93,6,   133.37,2,     0.41,    34.47,2,     0.13,     0.00,2,     0.01,    2.409,2,    0.016,    0.002,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0160,  27.8014
    49NZ20050525,   P10,    44,  1,      4, X12016,2,20050618,1147,  9.7068, 149.3302, 5376,   5248.8,2,   1.4739,2,   1.47381,2,  34.6981,2,  34.6985,2,   139.16,1,   5248.8,2,   175.95,2,   175.73,2,   132.80,2,     0.41,    34.48,2,     0.13,     0.00,2,     0.01,    2.407,2,    0.016,    0.000,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.0099,  27.8021
    49NZ20050525,   P10,    44,  1,      3, X12015,9,20050618,1147,  9.7068, 149.3302, 5376,    199.4,2,  14.8519,2,  14.82576,2,  34.5658,2,-999.0000,9,   118.63,1,    197.0,2,   141.78,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  14.8220,  25.6760
    49NZ20050525,   P10,    44,  1,      2, X12014,2,20050618,1147,  9.7068, 149.3302, 5376,   3750.2,2,   1.4711,2,   1.47104,2,  34.6856,2,  34.6856,2,   121.10,1,   3750.0,2,   154.95,2,   155.26,2,   143.02,2,     0.43,    35.91,2,     0.13,     0.00,2,     0.01,    2.512,2,    0.016,    0.006,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1797,  27.7805
