EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  74DI20080820, AR07W,    63,  1,      5,2,20080908,1857, 59.9605, -42.1878,  468,    356.7,   5.5810,  34.9509,2,  34.9531,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.5511
  74DI20080820, AR07W,    63,  1,      6,2,20080908,1857, 59.9605, -42.1878,  468,    356.8,   5.5826,  34.9510,2,-999.0000,9,   -999.0,9,     7.57,2,    14.94,2,     1.09,2,   -999.0,9,   -999.0,9,   5.5527
  74DI20080820, AR07W,    63,  1,      7,2,20080908,1857, 59.9605, -42.1878,  468,    306.0,   5.5833,  34.9486,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.5577
  74DI20080820, AR07W,    63,  1,      8,2,20080908,1857, 59.9605, -42.1878,  468,    305.9,   5.5772,  34.9478,2,-999.0000,9,   -999.0,9,     7.46,2,    14.98,2,     1.07,2,   -999.0,9,   -999.0,9,   5.5517
  74DI20080820, AR07W,    63,  1,      9,2,20080908,1857, 59.9605, -42.1878,  468,    255.3,   5.4446,  34.9023,2,  34.9103,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.4237
  74DI20080820, AR07W,    63,  1,     10,2,20080908,1857, 59.9605, -42.1878,  468,    255.1,   5.4367,  34.9006,2,-999.0000,9,   -999.0,9,     7.02,2,    14.66,2,     1.06,2,   -999.0,9,   -999.0,9,   5.4158
  74DI20080820, AR07W,    63,  1,     11,2,20080908,1857, 59.9605, -42.1878,  468,    204.1,   5.3250,  34.8713,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.3085
  74DI20080820, AR07W,    63,  1,     12,2,20080908,1857, 59.9605, -42.1878,  468,    204.2,   5.3257,  34.8712,2,-999.0000,9,   -999.0,9,     6.82,2,    14.56,2,     1.05,2,   -999.0,9,   -999.0,9,   5.3092
  74DI20080820, AR07W,    63,  1,     13,2,20080908,1857, 59.9605, -42.1878,  468,    153.6,   5.4450,  34.8709,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.4325
  74DI20080820, AR07W,    63,  1,     14,2,20080908,1857, 59.9605, -42.1878,  468,    153.5,   5.4516,  34.8716,2,-999.0000,9,   -999.0,9,     6.60,2,    14.24,2,     1.03,2,   -999.0,9,   -999.0,9,   5.4391
  74DI20080820, AR07W,    63,  1,     15,2,20080908,1857, 59.9605, -42.1878,  468,    102.8,   5.9910,  34.8978,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.9822
  74DI20080820, AR07W,    63,  1,     16,2,20080908,1857, 59.9605, -42.1878,  468,    102.8,   5.9960,  34.8983,2,-999.0000,9,   -999.0,9,     6.03,2,    13.67,2,     1.00,2,   -999.0,9,   -999.0,9,   5.9872
  74DI20080820, AR07W,    63,  1,     17,2,20080908,1857, 59.9605, -42.1878,  468,     77.4,   5.7383,  34.7860,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.7319
  74DI20080820, AR07W,    63,  1,     18,2,20080908,1857, 59.9605, -42.1878,  468,     77.5,   5.7234,  34.7817,2,-999.0000,9,   -999.0,9,     5.51,2,    12.74,2,     0.95,2,   -999.0,9,   -999.0,9,   5.7170
  74DI20080820, AR07W,    63,  1,     19,2,20080908,1857, 59.9605, -42.1878,  468,     52.1,   6.0574,  34.7353,2,  34.7303,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.0530
  74DI20080820, AR07W,    63,  1,     20,2,20080908,1857, 59.9605, -42.1878,  468,     52.2,   6.1162,  34.7379,2,-999.0000,9,   -999.0,9,     4.79,2,    11.68,2,     0.89,2,   -999.0,9,   -999.0,9,   6.1117
  74DI20080820, AR07W,    63,  1,     21,2,20080908,1857, 59.9605, -42.1878,  468,     26.8,   6.1279,  34.5859,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.1256
  74DI20080820, AR07W,    63,  1,     22,2,20080908,1857, 59.9605, -42.1878,  468,     26.8,   6.1463,  34.5846,2,-999.0000,9,   -999.0,9,     3.74,2,     9.20,2,     0.76,2,   -999.0,9,   -999.0,9,   6.1440
  74DI20080820, AR07W,    63,  1,     23,2,20080908,1857, 59.9605, -42.1878,  468,      6.6,   7.3875,  34.5447,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   7.3869
  74DI20080820, AR07W,    63,  1,     24,2,20080908,1857, 59.9605, -42.1878,  468,      6.5,   7.3857,  34.5356,2,-999.0000,9,   -999.0,9,     2.96,2,     7.40,2,     0.62,2,   -999.0,9,   -999.0,9,   7.3851
  74DI20080820, AR07W,    64,  1,      1,2,20080908,1719, 59.9953, -42.5048,  185,    175.6,   3.9841,  34.4674,2,  34.4561,2,    301.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.9720
  74DI20080820, AR07W,    64,  1,      2,2,20080908,1719, 59.9953, -42.5048,  185,    175.5,   3.9865,  34.4683,2,-999.0000,9,   -999.0,9,     5.80,2,    11.90,2,     0.93,2,   -999.0,9,   -999.0,9,   3.9744
  74DI20080820, AR07W,    64,  1,      3,2,20080908,1719, 59.9953, -42.5048,  185,    156.0,   3.9331,  34.4442,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.9224
  74DI20080820, AR07W,    64,  1,      4,2,20080908,1719, 59.9953, -42.5048,  185,    155.9,   3.8534,  34.4145,2,-999.0000,9,   -999.0,9,     5.55,2,    11.40,2,     1.01,2,   -999.0,9,   -999.0,9,   3.8428
  74DI20080820, AR07W,    64,  1,      5,2,20080908,1719, 59.9953, -42.5048,  185,    128.6,   3.5577,  34.2864,2,-999.0000,9,    311.6,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.5493
  74DI20080820, AR07W,    64,  1,      6,2,20080908,1719, 59.9953, -42.5048,  185,    128.6,   3.5646,  34.2837,2,-999.0000,9,   -999.0,9,     4.91,2,    10.35,2,     0.83,2,   -999.0,9,   -999.0,9,   3.5562
  74DI20080820, AR07W,    64,  1,      7,2,20080908,1719, 59.9953, -42.5048,  185,    105.2,   3.2825,  34.1857,2,  34.2034,2,    313.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.2759
  74DI20080820, AR07W,    64,  1,      8,2,20080908,1719, 59.9953, -42.5048,  185,    105.3,   3.0847,  34.1545,2,-999.0000,9,   -999.0,9,     4.86,2,    10.08,2,     0.82,2,   -999.0,9,   -999.0,9,   3.0783
  74DI20080820, AR07W,    64,  1,      9,2,20080908,1719, 59.9953, -42.5048,  185,     79.1,   2.6661,  34.0259,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.6616
  74DI20080820, AR07W,    64,  1,     10,2,20080908,1719, 59.9953, -42.5048,  185,     79.2,   2.6730,  34.0164,2,  34.0243,2,   -999.0,9,     4.87,2,     9.47,2,     0.82,2,   -999.0,9,   -999.0,9,   2.6685
  74DI20080820, AR07W,    64,  1,     11,2,20080908,1719, 59.9953, -42.5048,  185,     54.3,   2.8599,  33.8774,2,-999.0000,9,    321.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.8567
  74DI20080820, AR07W,    64,  1,     12,2,20080908,1719, 59.9953, -42.5048,  185,     54.3,   2.8155,  33.8655,2,-999.0000,9,   -999.0,9,     4.08,2,     8.17,2,     0.75,2,   -999.0,9,   -999.0,9,   2.8124
  74DI20080820, AR07W,    64,  1,     13,2,20080908,1719, 59.9953, -42.5048,  185,     34.1,   1.7823,  33.6199,2,-999.0000,9,    330.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.7806
  74DI20080820, AR07W,    64,  1,     14,2,20080908,1719, 59.9953, -42.5048,  185,     34.1,   1.7723,  33.6161,2,-999.0000,9,   -999.0,9,     4.32,2,     7.85,2,     0.75,2,   -999.0,9,   -999.0,9,   1.7706
  74DI20080820, AR07W,    64,  1,     15,2,20080908,1719, 59.9953, -42.5048,  185,     23.6,   1.6286,  33.5281,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.6275
  74DI20080820, AR07W,    64,  1,     16,2,20080908,1719, 59.9953, -42.5048,  185,     23.6,   1.6326,  33.5184,2,-999.0000,9,   -999.0,9,     3.98,2,     7.14,2,     0.72,2,   -999.0,9,   -999.0,9,   1.6315
  74DI20080820, AR07W,    64,  1,     17,2,20080908,1719, 59.9953, -42.5048,  185,      8.6,   2.7726,  33.2176,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.7721
  74DI20080820, AR07W,    64,  1,     18,2,20080908,1719, 59.9953, -42.5048,  185,      8.6,   3.0607,  33.1496,2,  33.2068,2,   -999.0,9,     2.56,2,     4.11,2,     0.54,2,   -999.0,9,   -999.0,9,   3.0602
  74DI20080820, AR07W,    65,  1,      1,2,20080908,1526, 59.9665, -42.8422,  174,    155.0,   4.3049,  34.5283,2,  34.4920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.2938
  74DI20080820, AR07W,    65,  1,      2,2,20080908,1526, 59.9665, -42.8422,  174,    155.1,   4.3164,  34.5338,2,-999.0000,9,   -999.0,9,     5.86,2,    12.02,2,     0.92,2,   -999.0,9,   -999.0,9,   4.3053
  74DI20080820, AR07W,    65,  1,      3,2,20080908,1526, 59.9665, -42.8422,  174,    145.7,   4.1226,  34.4543,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.1124
  74DI20080820, AR07W,    65,  1,      4,2,20080908,1526, 59.9665, -42.8422,  174,    145.9,   4.0725,  34.4395,2,-999.0000,9,   -999.0,9,     5.63,2,    11.55,2,     0.91,2,   -999.0,9,   -999.0,9,   4.0623
  74DI20080820, AR07W,    65,  1,      5,2,20080908,1526, 59.9665, -42.8422,  174,    130.6,   4.0565,  34.4220,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.0474
  74DI20080820, AR07W,    65,  1,      6,2,20080908,1526, 59.9665, -42.8422,  174,    130.6,   4.0698,  34.4221,2,-999.0000,9,   -999.0,9,     5.53,2,    11.50,2,     0.90,2,   -999.0,9,   -999.0,9,   4.0607
  74DI20080820, AR07W,    65,  1,      7,2,20080908,1526, 59.9665, -42.8422,  174,    105.0,   3.8593,  34.3761,2,  34.3801,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.8522
  74DI20080820, AR07W,    65,  1,      8,2,20080908,1526, 59.9665, -42.8422,  174,    104.9,   3.7675,  34.3601,2,-999.0000,9,   -999.0,9,     5.29,2,    11.12,2,     0.89,2,   -999.0,9,   -999.0,9,   3.7605
  74DI20080820, AR07W,    65,  1,      9,2,20080908,1526, 59.9665, -42.8422,  174,     78.9,   3.1443,  34.2202,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.1395
  74DI20080820, AR07W,    65,  1,     10,2,20080908,1526, 59.9665, -42.8422,  174,     78.8,   3.0689,  34.1957,2,-999.0000,9,   -999.0,9,     4.93,2,    10.60,2,     0.86,2,   -999.0,9,   -999.0,9,   3.0641
  74DI20080820, AR07W,    65,  1,     11,2,20080908,1526, 59.9665, -42.8422,  174,     54.4,   4.1890,  34.2170,2,  34.2440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.1852
  74DI20080820, AR07W,    65,  1,     12,2,20080908,1526, 59.9665, -42.8422,  174,     54.5,   3.9754,  34.1671,2,-999.0000,9,   -999.0,9,     3.89,2,     8.53,2,     0.76,2,   -999.0,9,   -999.0,9,   3.9717
  74DI20080820, AR07W,    65,  1,     13,2,20080908,1526, 59.9665, -42.8422,  174,     34.3,   4.4297,  34.0879,2,  34.0939,2,   -999.0,9,     3.39,2,     7.20,2,     0.67,2,   -999.0,9,   -999.0,9,   4.4273
  74DI20080820, AR07W,    65,  1,     14,2,20080908,1526, 59.9665, -42.8422,  174,     34.3,   4.5180,  34.0877,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.5155
  74DI20080820, AR07W,    65,  1,     15,2,20080908,1526, 59.9665, -42.8422,  174,     24.0,   5.1689,  34.0914,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.1671
  74DI20080820, AR07W,    65,  1,     16,2,20080908,1526, 59.9665, -42.8422,  174,     24.0,   5.2517,  34.0780,2,-999.0000,9,   -999.0,9,     2.99,2,     6.37,2,     0.62,2,   -999.0,9,   -999.0,9,   5.2498
  74DI20080820, AR07W,    65,  1,     17,2,20080908,1526, 59.9665, -42.8422,  174,      8.9,   4.5667,  33.0926,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.5661
  74DI20080820, AR07W,    65,  1,     18,2,20080908,1526, 59.9665, -42.8422,  174,      8.8,   4.5599,  33.0902,2,-999.0000,9,   -999.0,9,     1.84,2,     2.44,2,     0.42,2,   -999.0,9,   -999.0,9,   4.5593
  74DI20080820, AR07W,    66,  1,      1,2,20080908,1353, 59.9465, -44.2463,  151,    141.5,   2.5180,  33.9067,2,  33.9059,2,    322.1,2,     4.60,2,     8.61,2,     0.78,2,   -999.0,9,   -999.0,9,   2.5101
  74DI20080820, AR07W,    66,  1,      2,2,20080908,1353, 59.9465, -44.2463,  151,    141.4,   2.5197,  33.9069,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.5118
  74DI20080820, AR07W,    66,  1,      3,2,20080908,1353, 59.9465, -44.2463,  151,    141.4,   2.5225,  33.9076,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.5146
  74DI20080820, AR07W,    66,  1,      4,2,20080908,1353, 59.9465, -44.2463,  151,    141.5,   2.5270,  33.9087,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.5191
  74DI20080820, AR07W,    66,  1,      5,2,20080908,1353, 59.9465, -44.2463,  151,    126.2,   2.2763,  33.7558,2,  33.7534,2,   -999.0,9,     4.31,2,     7.86,2,     0.74,2,   -999.0,9,   -999.0,9,   2.2695
  74DI20080820, AR07W,    66,  1,      6,2,20080908,1353, 59.9465, -44.2463,  151,    126.2,   2.2677,  33.7542,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.2609
  74DI20080820, AR07W,    66,  1,      7,2,20080908,1353, 59.9465, -44.2463,  151,    102.1,   1.0473,  33.4146,2,-999.0000,9,    338.7,2,     4.63,2,     7.27,2,     0.74,2,   -999.0,9,   -999.0,9,   1.0429
  74DI20080820, AR07W,    66,  1,      8,2,20080908,1353, 59.9465, -44.2463,  151,    102.4,   1.0489,  33.4154,2,-999.0000,9,   -999.0,9,     4.59,2,     7.29,2,     0.75,2,   -999.0,9,   -999.0,9,   1.0445
  74DI20080820, AR07W,    66,  1,      9,2,20080908,1353, 59.9465, -44.2463,  151,     78.1,   0.6193,  33.0695,2,  33.0677,2,   -999.0,9,     3.72,2,     6.09,2,     0.70,2,   -999.0,9,   -999.0,9,   0.6163
  74DI20080820, AR07W,    66,  1,     10,2,20080908,1353, 59.9465, -44.2463,  151,     78.2,   0.6171,  33.0683,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.6141
  74DI20080820, AR07W,    66,  1,     11,2,20080908,1353, 59.9465, -44.2463,  151,     54.2,   1.7829,  32.8295,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.7803
  74DI20080820, AR07W,    66,  1,     12,2,20080908,1353, 59.9465, -44.2463,  151,     54.1,   1.7630,  32.7882,2,-999.0000,9,    351.1,2,     2.48,2,     3.69,2,     0.56,2,   -999.0,9,   -999.0,9,   1.7605
  74DI20080820, AR07W,    66,  1,     13,2,20080908,1353, 59.9465, -44.2463,  151,     34.0,   1.1072,  32.2714,2,  32.3023,2,   -999.0,9,     2.01,2,     2.89,2,     0.57,2,   -999.0,9,   -999.0,9,   1.1058
  74DI20080820, AR07W,    66,  1,     14,2,20080908,1353, 59.9465, -44.2463,  151,     33.8,   1.1095,  32.2588,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1081
  74DI20080820, AR07W,    66,  1,     15,2,20080908,1353, 59.9465, -44.2463,  151,     23.6,   1.5049,  31.7623,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.5039
  74DI20080820, AR07W,    66,  1,     16,2,20080908,1353, 59.9465, -44.2463,  151,     23.5,   1.7920,  31.6125,2,-999.0000,9,   -999.0,9,     1.61,2,     1.77,2,     0.41,2,   -999.0,9,   -999.0,9,   1.7909
  74DI20080820, AR07W,    66,  1,     17,2,20080908,1353, 59.9465, -44.2463,  151,      8.3,   2.6476,  30.6978,2,  30.7799,2,    364.2,2,     1.15,2,     0.45,2,     0.28,2,   -999.0,9,   -999.0,9,   2.6472
  74DI20080820, AR07W,    66,  1,     18,2,20080908,1353, 59.9465, -44.2463,  151,      8.3,   2.6371,  30.7157,2,-999.0000,9,   -999.0,9,     1.10,2,     0.43,2,     0.28,2,   -999.0,9,   -999.0,9,   2.6367
  74DI20080820, AR07W,    67,  1,      1,2,20080913,2154, 59.1815, -39.5531, -999,   3074.3,   1.4322,  34.8979,2,  34.8999,2,    307.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.2087
  74DI20080820, AR07W,    67,  1,      3,2,20080913,2154, 59.1815, -39.5531, -999,   2552.1,   2.8394,  34.9313,2,  34.9336,2,    282.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.6373
  74DI20080820, AR07W,    67,  1,      5,2,20080913,2154, 59.1815, -39.5531, -999,   2043.5,   3.0649,  34.9193,2,  34.9217,2,    284.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.9074
  74DI20080820, AR07W,    67,  1,      7,2,20080913,2154, 59.1815, -39.5531, -999,   1529.3,   3.3540,  34.9133,2,  34.9160,2,    283.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.2387
  74DI20080820, AR07W,    67,  1,      8,2,20080913,2154, 59.1815, -39.5531, -999,   1023.0,   3.6908,  34.9165,2,  34.9191,2,    279.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.6149
  74DI20080820, AR07W,    67,  1,     11,2,20080913,2154, 59.1815, -39.5531, -999,    767.7,   3.5958,  34.8771,2,  34.8792,2,    291.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.5410
  74DI20080820, AR07W,    67,  1,     13,2,20080913,2154, 59.1815, -39.5531, -999,    514.0,   3.6540,  34.8714,2,  34.8745,2,    299.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.6181
  74DI20080820, AR07W,    67,  1,     15,2,20080913,2154, 59.1815, -39.5531, -999,    310.6,   3.6272,  34.8460,2,  34.8487,2,    303.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.6061
  74DI20080820, AR07W,    67,  1,     17,2,20080913,2154, 59.1815, -39.5531, -999,    209.2,   4.0678,  34.8276,2,  34.8306,2,    308.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.0530
  74DI20080820, AR07W,    67,  1,     19,2,20080913,2154, 59.1815, -39.5531, -999,    107.9,   4.9921,  34.8693,2,  34.8726,2,    296.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.9838
  74DI20080820, AR07W,    67,  1,     21,2,20080913,2154, 59.1815, -39.5531, -999,     37.0,   9.1615,  34.8252,2,  34.8277,2,    287.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.1575
  74DI20080820, AR07W,    67,  1,     23,2,20080913,2154, 59.1815, -39.5531, -999,     16.6,   9.1797,  34.8223,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.1779
  74DI20080820, AR07W,    68,  1,      1,2,20080914,1609, 59.2435, -36.3704, 3115,   3073.5,   2.4589,  34.9176,2,  34.9202,2,    288.5,2,    12.74,2,    15.44,2,     1.12,2,   -999.0,9,   -999.0,9,   2.2124
  74DI20080820, AR07W,    68,  1,      2,2,20080914,1609, 59.2435, -36.3704, 3115,   2963.1,   2.5841,  34.9216,2,-999.0000,9,   -999.0,9,    13.42,2,    15.83,2,     1.15,2,   -999.0,9,   -999.0,9,   2.3461
  74DI20080820, AR07W,    68,  1,      3,2,20080914,1609, 59.2435, -36.3704, 3115,   2859.4,   2.7024,  34.9257,2,-999.0000,9,   -999.0,9,    13.89,2,    16.10,2,     1.16,2,   -999.0,9,   -999.0,9,   2.4725
  74DI20080820, AR07W,    68,  1,      4,2,20080914,1609, 59.2435, -36.3704, 3115,   2753.8,   2.8347,  34.9301,2,-999.0000,9,   -999.0,9,    14.07,2,    16.40,2,     1.18,2,   -999.0,9,   -999.0,9,   2.6127
  74DI20080820, AR07W,    68,  1,      5,2,20080914,1609, 59.2435, -36.3704, 3115,   2650.3,   2.9077,  34.9314,2,-999.0000,9,   -999.0,9,    13.96,2,    16.81,2,     1.19,2,   -999.0,9,   -999.0,9,   2.6946
  74DI20080820, AR07W,    68,  1,      6,2,20080914,1609, 59.2435, -36.3704, 3115,   2551.8,   2.9768,  34.9343,2,  34.9366,2,   -999.0,9,    13.84,2,    16.55,2,     1.18,2,   -999.0,9,   -999.0,9,   2.7722
  74DI20080820, AR07W,    68,  1,      7,2,20080914,1609, 59.2435, -36.3704, 3115,   2451.8,   3.0140,  34.9329,2,-999.0000,9,    282.0,2,    13.60,2,    16.67,2,     1.18,2,   -999.0,9,   -999.0,9,   2.8185
  74DI20080820, AR07W,    68,  1,      8,2,20080914,1609, 59.2435, -36.3704, 3115,   2350.5,   3.0631,  34.9332,2,-999.0000,9,   -999.0,9,    13.30,2,    16.60,2,     1.18,2,   -999.0,9,   -999.0,9,   2.8766
  74DI20080820, AR07W,    68,  1,      9,2,20080914,1609, 59.2435, -36.3704, 3115,   2249.2,   3.1306,  34.9348,2,-999.0000,9,   -999.0,9,    12.94,2,    16.60,2,     1.19,2,   -999.0,9,   -999.0,9,   2.9527
  74DI20080820, AR07W,    68,  1,     10,2,20080914,1609, 59.2435, -36.3704, 3115,   2146.2,   3.1875,  34.9344,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.0185
  74DI20080820, AR07W,    68,  1,     11,2,20080914,1609, 59.2435, -36.3704, 3115,   2044.4,   3.2473,  34.9332,2,  34.9363,2,   -999.0,9,    12.24,2,    16.58,2,     1.19,2,   -999.0,9,   -999.0,9,   3.0869
  74DI20080820, AR07W,    68,  1,     12,2,20080914,1609, 59.2435, -36.3704, 3115,   1837.5,   3.3541,  34.9318,2,-999.0000,9,   -999.0,9,    11.81,2,    16.71,2,     1.20,2,   -999.0,9,   -999.0,9,   3.2113
  74DI20080820, AR07W,    68,  1,     13,2,20080914,1609, 59.2435, -36.3704, 3115,   1634.9,   3.5150,  34.9338,2,-999.0000,9,    281.3,2,    11.57,2,    16.92,2,     1.20,2,   -999.0,9,   -999.0,9,   3.3884
  74DI20080820, AR07W,    68,  1,     14,2,20080914,1609, 59.2435, -36.3704, 3115,   1430.0,   3.6256,  34.9222,2,-999.0000,9,   -999.0,9,    11.29,2,    17.08,2,     1.21,2,   -999.0,9,   -999.0,9,   3.5159
  74DI20080820, AR07W,    68,  1,     15,2,20080914,1609, 59.2435, -36.3704, 3115,   1225.8,   3.6736,  34.9023,2,-999.0000,9,   -999.0,9,    10.79,2,    17.18,2,     1.21,2,   -999.0,9,   -999.0,9,   3.5810
  74DI20080820, AR07W,    68,  1,     16,2,20080914,1609, 59.2435, -36.3704, 3115,   1021.2,   3.7015,  34.8781,2,-999.0000,9,   -999.0,9,     9.78,2,    16.86,2,     1.19,2,   -999.0,9,   -999.0,9,   3.6258
  74DI20080820, AR07W,    68,  1,     17,2,20080914,1609, 59.2435, -36.3704, 3115,    815.4,   3.9394,  34.8948,2,-999.0000,9,    296.3,2,     9.22,2,    16.72,2,     1.17,2,   -999.0,9,   -999.0,9,   3.8787
  74DI20080820, AR07W,    68,  1,     18,2,20080914,1609, 59.2435, -36.3704, 3115,    613.0,   4.1164,  34.9066,2,-999.0000,9,   -999.0,9,     9.06,2,    16.48,2,     1.17,2,   -999.0,9,   -999.0,9,   4.0708
  74DI20080820, AR07W,    68,  1,     19,2,20080914,1609, 59.2435, -36.3704, 3115,    410.4,   4.7910,  34.9458,2,-999.0000,9,   -999.0,9,     9.90,2,    17.43,2,     1.23,2,   -999.0,9,   -999.0,9,   4.7589
  74DI20080820, AR07W,    68,  1,     20,2,20080914,1609, 59.2435, -36.3704, 3115,    208.5,   5.6640,  34.9557,2,  34.9584,2,   -999.0,9,     8.84,2,    16.92,2,     1.18,2,   -999.0,9,   -999.0,9,   5.6466
  74DI20080820, AR07W,    68,  1,     21,2,20080914,1609, 59.2435, -36.3704, 3115,    108.1,   6.4167,  34.9952,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.4071
  74DI20080820, AR07W,    68,  1,     22,2,20080914,1609, 59.2435, -36.3704, 3115,     82.9,   6.3960,  34.9519,2,-999.0000,9,    281.7,2,     7.09,2,    15.34,2,     1.10,2,   -999.0,9,   -999.0,9,   6.3887
