EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C,,
  18HU20110506, AR07W,   104,  1, 378340,     22,2,20110514,1424, 57.5185, -51.6415, 3644,     69.6,   3.8430,  34.8364,2,  34.8399,2,    288.1,2,    307.0,2,     7.00,6,    13.07,6,     0.58,6,     0.86,6,     0.58,6,   2149.8,2,   2297.2,2,-999.0000,9,  -999.00,   3.8383, 20110514,     1523
  18HU20110506, AR07W,   104,  1, 378341,     23,2,20110514,1424, 57.5185, -51.6415, 3644,     35.9,   3.8422,  34.8358,2,  34.8388,2,    288.0,2,    307.2,2,     6.92,6,    12.96,6,     0.57,6,     0.88,6,     0.57,6,   2149.1,2,   2295.4,2,-999.0000,9,  -999.00,   3.8398, 20110514,     1525
  18HU20110506, AR07W,   104,  1, 378342,     24,2,20110514,1424, 57.5185, -51.6415, 3644,      2.7,   3.9259,  34.8371,2,  34.8411,2,    288.9,2,    307.3,2,     6.99,6,    12.95,6,     0.67,6,     1.36,4,     0.67,6,   2151.8,2,   2299.9,2,-999.0000,9,  -999.00,   3.9257, 20110514,     1526
  18HU20110506, AR07W,   114,  1, 378343,      1,2,20110514,1917, 57.7995, -51.3402, 3605,   3674.7,   1.6221,  34.8927,2,-999.0000,9,    287.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   1.3334, 20110514,     1917
  18HU20110506, AR07W,   114,  1, 378344,      2,2,20110514,1917, 57.7995, -51.3402, 3605,   3675.3,   1.6218,  34.8928,2,  34.8969,2,    287.6,2,    297.9,2,     9.28,6,    13.39,6,     0.20,6,     1.02,6,      0.2,6,   2163.7,2,   2297.2,2,-999.0000,9,  -999.00,   1.3330, 20110514,     1917
  18HU20110506, AR07W,   114,  1, 378345,      3,2,20110514,1917, 57.7995, -51.3402, 3605,   3575.5,   1.6888,  34.8893,2,-999.0000,9,    286.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   1.4088, 20110514,     1920
  18HU20110506, AR07W,   114,  1, 378346,      4,2,20110514,1917, 57.7995, -51.3402, 3605,   3450.8,   1.9173,  34.8924,2,  34.8969,2,    283.5,2,    294.3,2,     9.65,6,    13.76,6,     0.24,6,     0.97,6,     0.24,6,   2160.9,2,   2296.3,2,-999.0000,9,  -999.00,   1.6446, 20110514,     1923
  18HU20110506, AR07W,   114,  1, 378347,      5,2,20110514,1917, 57.7995, -51.3402, 3605,   3301.4,   2.2458,  34.8986,2,  34.9025,2,    276.1,2,    286.4,2,    11.95,6,    14.58,6,     0.13,6,     1.05,6,     0.13,6,   2160.8,2,   2297.5,2,-999.0000,9,  -999.00,   1.9807, 20110514,     1926
  18HU20110506, AR07W,   114,  1, 378348,      6,2,20110514,1917, 57.7995, -51.3402, 3605,   3120.0,   2.4903,  34.9075,2,  34.9108,2,    271.1,2,    281.0,2,    13.34,6,    15.30,6,     0.35,6,     1.07,6,     0.35,6,   2162.7,2,   2298.9,2,-999.0000,9,  -999.00,   2.2383, 20110514,     1930
  18HU20110506, AR07W,   114,  1, 378349,      7,2,20110514,1917, 57.7995, -51.3402, 3605,   2941.0,   2.7007,  34.9160,2,  34.9198,2,    268.5,2,    278.9,2,    13.00,6,    15.50,6,     0.15,6,     1.06,6,     0.15,6,   2160.2,2,   2303.4,2,-999.0000,9,  -999.00,   2.4625, 20110514,     1933
  18HU20110506, AR07W,   114,  1, 378350,      8,2,20110514,1917, 57.7995, -51.3402, 3605,   2739.8,   2.8800,  34.9160,2,  34.9194,2,    268.3,2,    278.8,2,    12.05,6,    15.74,6,     0.17,6,     1.08,6,     0.17,6,   2160.7,2,   2304.0,2,-999.0000,9,  -999.00,   2.6585, 20110514,     1938
  18HU20110506, AR07W,   114,  1, 378351,      9,2,20110514,1917, 57.7995, -51.3402, 3605,   2521.1,   3.0169,  34.9136,2,  34.9170,2,    267.5,2,    278.0,2,    11.83,6,    15.76,6,     0.19,6,     1.09,6,     0.19,6,   2162.1,2,   2308.0,2,-999.0000,9,  -999.00,   2.8146, 20110514,     1942
  18HU20110506, AR07W,   114,  1, 378352,     10,2,20110514,1917, 57.7995, -51.3402, 3605,   2290.7,   3.1777,  34.9118,2,  34.9152,2,    267.1,2,    277.4,2,    11.26,6,    15.81,6,     0.25,6,     1.08,6,     0.25,6,   2162.0,2,   2301.0,2,-999.0000,9,  -999.00,   2.9951, 20110514,     1947
  18HU20110506, AR07W,   114,  1, 378353,     11,2,20110514,1917, 57.7995, -51.3402, 3605,   2040.8,   3.3420,  34.9112,2,  34.9148,2,    266.2,2,    275.5,2,    10.92,6,    16.02,6,     0.23,6,     1.18,3,     0.23,6,   2162.7,2,   2297.5,2,-999.0000,9,  -999.00,   3.1806, 20110514,     1952
  18HU20110506, AR07W,   114,  1, 378354,     12,2,20110514,1917, 57.7995, -51.3402, 3605,   1788.7,   3.5489,  34.9159,2,  34.9189,6,    264.5,2,    274.7,2,    10.54,6,    16.06,6,     0.11,6,     1.10,6,     0.11,6,   2162.3,2,   2300.3,2,-999.0000,9,  -999.00,   3.4080, 20110514,     1956
  18HU20110506, AR07W,   114,  1, 378355,     13,2,20110514,1917, 57.7995, -51.3402, 3605,   1550.3,   3.6614,  34.9090,2,-999.0000,9,    265.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.5407, 20110514,     2001
  18HU20110506, AR07W,   114,  1, 378356,     14,2,20110514,1917, 57.7995, -51.3402, 3605,   1300.4,   3.6259,  34.8784,2,  34.8809,2,    273.4,2,    283.5,2,     9.38,6,    16.08,6,     0.18,6,     1.09,6,     0.18,6,   2163.8,2,   2292.5,2,-999.0000,9,  -999.00,   3.5275, 20110514,     2006
  18HU20110506, AR07W,   114,  1, 378357,     15,2,20110514,1917, 57.7995, -51.3402, 3605,   1071.1,   3.6329,  34.8677,2,  34.8704,2,    276.9,2,    286.5,2,     9.00,6,    15.83,6,     0.30,6,     1.07,6,      0.3,6,   2163.9,2,   2296.2,2,-999.0000,9,  -999.00,   3.5536, 20110514,     2010
  18HU20110506, AR07W,   114,  1, 378358,     16,2,20110514,1917, 57.7995, -51.3402, 3605,   1071.3,   3.6328,  34.8676,2,  34.8700,2,    276.9,2,    287.0,2,     9.01,6,    15.91,6,     0.16,6,     1.06,6,     0.16,6,   2164.0,2,   2292.9,2,-999.0000,9,  -999.00,   3.5535, 20110514,     2011
  18HU20110506, AR07W,   114,  1, 378359,     17,2,20110514,1917, 57.7995, -51.3402, 3605,    871.0,   3.7550,  34.8732,2,  34.8757,2,    278.6,2,    287.4,6,     7.83,6,    15.10,6,     0.22,6,     1.02,6,     0.22,6,   2164.2,2,   2296.9,2,-999.0000,9,  -999.00,   3.6910, 20110514,     2015
  18HU20110506, AR07W,   114,  1, 378360,     18,2,20110514,1917, 57.7995, -51.3402, 3605,    599.7,   3.8130,  34.8681,2,  34.8704,2,    285.6,2,    295.1,2,     7.72,6,    14.99,6,     0.12,6,     1.02,6,     0.08,6,   2159.4,2,   2292.8,2,-999.0000,9,  -999.00,   3.7699, 20110514,     2021
  18HU20110506, AR07W,   114,  1, 378361,     19,2,20110514,1917, 57.7995, -51.3402, 3605,    398.5,   3.7427,  34.8500,2,  34.8524,2,    290.4,2,    298.8,2,     7.56,6,    14.65,6,     0.14,6,     1.00,6,     0.11,6,   2155.5,2,   2290.9,2,-999.0000,9,  -999.00,   3.7149, 20110514,     2025
  18HU20110506, AR07W,   114,  1, 378362,     20,2,20110514,1917, 57.7995, -51.3402, 3605,    239.2,   4.0022,  34.8765,2,  34.8788,2,    287.0,2,    295.4,2,     7.43,6,    14.84,6,     0.22,6,     1.05,6,     0.22,6,   2156.8,2,   2293.9,2,-999.0000,9,  -999.00,   3.9853, 20110514,     2029
  18HU20110506, AR07W,   114,  1, 378363,     21,2,20110514,1917, 57.7995, -51.3402, 3605,    140.0,   3.8344,  34.8311,2,  34.8359,2,    297.9,2,    306.4,2,     6.94,6,    13.07,6,     0.58,6,     0.92,6,     0.58,6,   2151.7,2,   2296.1,2,-999.0000,9,  -999.00,   3.8248, 20110514,     2031
  18HU20110506, AR07W,   114,  1, 378364,     22,2,20110514,1917, 57.7995, -51.3402, 3605,     71.5,   4.3961,  34.8580,2,  34.8597,2,    285.1,2,    293.2,2,     6.81,6,    13.85,6,     0.39,6,     0.95,6,     0.39,6,   2150.7,2,   2296.8,2,-999.0000,9,  -999.00,   4.3909, 20110514,     2032
  18HU20110506, AR07W,   114,  1, 378365,     23,2,20110514,1917, 57.7995, -51.3402, 3605,     35.8,   2.5643,  34.4108,2,  34.4054,2,    338.2,2,    348.2,2,     4.39,6,     3.50,6,     0.67,6,     0.40,6,     0.67,6,   2086.2,2,   2279.5,2,-999.0000,9,  -999.00,   2.5623, 20110514,     2034
  18HU20110506, AR07W,   114,  1, 378366,     24,2,20110514,1917, 57.7995, -51.3402, 3605,      2.9,   2.2406,  34.2681,2,  34.2696,2,    368.6,2,    379.2,2,     3.68,6,     0.32,6,     0.20,6,     0.23,6,      0.2,6,   2057.1,2,   2287.0,2,-999.0000,9,  -999.00,   2.2404, 20110514,     2035
  18HU20110506, AR07W,   130,  1, 378367,      1,2,20110515,0147, 58.2212, -50.8863, 3533,   3605.2,   1.8492,  34.8914,2,-999.0000,9,    283.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   1.5620, 20110515,      147
  18HU20110506, AR07W,   130,  1, 378368,      2,2,20110515,0147, 58.2212, -50.8863, 3533,   3605.9,   1.8494,  34.8912,2,  34.8944,2,    284.2,2,    293.5,2,    10.24,6,    14.10,6,     0.17,6,     0.94,6,     0.12,6,   2162.0,2,   2303.1,2,-999.0000,9,  -999.00,   1.5621, 20110515,      148
  18HU20110506, AR07W,   130,  1, 378369,      3,2,20110515,0147, 58.2212, -50.8863, 3533,   3499.3,   2.1913,  34.8972,2,  34.9005,2,    277.2,2,    288.1,2,    11.76,6,    14.72,6,     0.37,6,     1.00,6,     0.37,6,   2161.1,2,   2305.6,2,-999.0000,9,  -999.00,   1.9066, 20110515,      150
  18HU20110506, AR07W,   130,  1, 378370,      4,2,20110515,0147, 58.2212, -50.8863, 3533,   3368.6,   2.5732,  34.9093,2,  34.9117,2,    269.8,2,    280.7,2,    13.21,6,    15.56,6,     0.39,6,     1.10,6,     0.39,6,   2160.3,2,   2305.3,2,-999.0000,9,  -999.00,   2.2931, 20110515,      153
  18HU20110506, AR07W,   130,  1, 378371,      5,2,20110515,0147, 58.2212, -50.8863, 3533,   3220.2,   2.8224,  34.9167,2,  34.9189,2,    267.8,2,    278.4,2,    12.74,6,    16.00,6,     0.12,6,     1.07,6,     0.12,6,   2161.5,2,   2305.6,2,-999.0000,9,  -999.00,   2.5523, 20110515,      155
  18HU20110506, AR07W,   130,  1, 378372,      6,2,20110515,0147, 58.2212, -50.8863, 3533,   3059.1,   2.9858,  34.9130,2,  34.9146,2,    268.8,2,    280.1,2,    11.33,6,    15.74,6,     0.14,6,     1.05,6,     0.14,6,   2155.6,2,   2303.8,2,-999.0000,9,  -999.00,   2.7292, 20110515,      158
  18HU20110506, AR07W,   130,  1, 378373,      7,2,20110515,0147, 58.2212, -50.8863, 3533,   2890.3,   3.0674,  34.9119,2,  34.9142,2,    268.9,2,    280.0,2,    11.04,6,    15.74,6,     0.18,6,     1.06,6,     0.18,6,   2161.1,2,   2301.6,2,-999.0000,9,  -999.00,   2.8267, 20110515,      201
  18HU20110506, AR07W,   130,  1, 378374,      8,2,20110515,0147, 58.2212, -50.8863, 3533,   2708.4,   3.1219,  34.9120,2,  34.9147,2,    268.8,2,    279.3,6,    10.88,6,    15.81,6,     0.15,6,     1.05,6,     0.11,6,   2159.6,2,   2301.1,2,-999.0000,9,  -999.00,   2.8989, 20110515,      204
  18HU20110506, AR07W,   130,  1, 378375,      9,2,20110515,0147, 58.2212, -50.8863, 3533,   2499.5,   3.1912,  34.9147,2,  34.9171,2,    267.7,2,    278.2,2,    10.86,6,    15.88,6,     0.13,6,     1.05,6,     0.13,6,   2160.0,6,   2305.9,6,-999.0000,9,  -999.00,   2.9879, 20110515,      208
  18HU20110506, AR07W,   130,  1, 378376,     10,2,20110515,0147, 58.2212, -50.8863, 3533,   2269.1,   3.2893,  34.9190,2,  34.9214,2,    265.9,2,    277.2,2,    10.74,6,    15.99,6,     0.19,6,     1.04,6,     0.19,6,   2161.6,2,   2306.4,2,-999.0000,9,  -999.00,   3.1069, 20110515,      211
  18HU20110506, AR07W,   130,  1, 378377,     11,2,20110515,0147, 58.2212, -50.8863, 3533,   2019.6,   3.3637,  34.9209,2,  34.9233,2,    264.7,2,    275.1,2,    10.67,6,    16.08,6,     0.10,6,     1.06,6,     0.05,6,   2160.7,2,   2304.7,2,-999.0000,9,  -999.00,   3.2039, 20110515,      215
  18HU20110506, AR07W,   130,  1, 378378,     12,2,20110515,0147, 58.2212, -50.8863, 3533,   1770.3,   3.4447,  34.9164,2,  34.9188,2,    265.9,2,    277.1,2,    10.48,6,    16.21,6,     0.10,6,     1.12,6,      0.1,6,   2162.2,2,   2308.5,2,-999.0000,9,  -999.00,   3.3068, 20110515,      219
  18HU20110506, AR07W,   130,  1, 378379,     13,2,20110515,0147, 58.2212, -50.8863, 3533,   1530.7,   3.5653,  34.9129,2,  34.9152,2,    264.9,2,   -999.0,9,    10.56,6,    16.54,6,     0.14,6,     1.07,6,     0.14,6,   2161.8,2,   2308.7,2,-999.0000,9,  -999.00,   3.4474, 20110515,      223
  18HU20110506, AR07W,   130,  1, 378380,     14,2,20110515,0147, 58.2212, -50.8863, 3533,   1291.7,   3.6073,  34.8796,2,  34.8823,2,    272.2,2,    284.3,2,     9.79,6,    16.51,6,     0.21,6,     1.07,6,     0.21,6,   2160.5,2,   2305.0,2,-999.0000,9,  -999.00,   3.5098, 20110515,      227
  18HU20110506, AR07W,   130,  1, 378381,     15,2,20110515,0147, 58.2212, -50.8863, 3533,   1070.0,   3.6353,  34.8648,2,  34.8673,2,    276.5,2,    290.9,2,     9.16,6,    16.31,6,     0.12,6,     1.05,6,     0.12,6,   2161.7,2,   2301.9,2,-999.0000,9,  -999.00,   3.5561, 20110515,      231
  18HU20110506, AR07W,   130,  1, 378382,     16,2,20110515,0147, 58.2212, -50.8863, 3533,    868.7,   3.7721,  34.8652,2,  34.8677,2,    281.5,2,    290.5,2,     8.41,6,    15.72,6,     0.18,6,     1.02,6,     0.18,6,   2159.8,2,   2304.0,2,-999.0000,9,  -999.00,   3.7082, 20110515,      234
  18HU20110506, AR07W,   130,  1, 378383,     17,2,20110515,0147, 58.2212, -50.8863, 3533,    680.5,   3.6352,  34.8369,2,  34.8402,2,    292.2,2,    302.1,2,     7.62,6,    14.91,6,     0.11,6,     0.99,6,     0.11,6,   2154.3,2,   2302.3,2,-999.0000,9,  -999.00,   3.5869, 20110515,      237
  18HU20110506, AR07W,   130,  1, 378384,     18,2,20110515,0147, 58.2212, -50.8863, 3533,    509.6,   3.6474,  34.8394,2,  34.8413,2,    293.8,2,    302.9,2,     7.58,6,    14.75,6,     0.14,6,     0.98,6,     0.14,6,   2154.2,2,   2304.8,2,-999.0000,9,  -999.00,   3.6119, 20110515,      240
  18HU20110506, AR07W,   130,  1, 378385,     19,2,20110515,0147, 58.2212, -50.8863, 3533,    361.3,   3.6535,  34.8396,2,  34.8411,2,    296.5,2,    304.6,2,     7.54,6,    14.69,6,     0.15,6,     0.96,6,     0.15,6,   2153.3,2,   2298.1,2,-999.0000,9,  -999.00,   3.6287, 20110515,      243
  18HU20110506, AR07W,   130,  1, 378386,     20,2,20110515,0147, 58.2212, -50.8863, 3533,    240.5,   3.8851,  34.8549,2,  34.8566,2,    291.7,2,    299.9,2,     7.47,6,    14.47,6,     0.29,6,     1.01,6,     0.29,6,   2152.4,2,   2305.6,2,-999.0000,9,  -999.00,   3.8684, 20110515,      245
  18HU20110506, AR07W,   130,  1, 378387,     21,2,20110515,0147, 58.2212, -50.8863, 3533,    140.5,   3.8979,  34.8345,2,  34.8363,2,    296.2,2,    305.4,2,     7.03,6,    13.10,6,     0.62,6,     0.89,6,     0.62,6,   2146.2,2,   2303.7,2,-999.0000,9,  -999.00,   3.8882, 20110515,      247
  18HU20110506, AR07W,   130,  1, 378388,     22,2,20110515,0147, 58.2212, -50.8863, 3533,     69.9,   4.0535,  34.8384,2,  34.8395,2,    297.4,2,    305.5,2,     7.07,6,    12.95,6,     0.43,6,     0.87,6,     0.43,6,   2144.7,2,   2306.8,2,-999.0000,9,  -999.00,   4.0486, 20110515,      248
  18HU20110506, AR07W,   130,  1, 378389,     23,2,20110515,0147, 58.2212, -50.8863, 3533,     34.9,   4.1715,  34.8490,2,  34.8501,2,    296.7,2,    304.9,2,     7.10,6,    13.25,6,     0.37,6,     0.89,6,     0.37,6,   2147.0,2,   2303.1,2,-999.0000,9,  -999.00,   4.1690, 20110515,      250
  18HU20110506, AR07W,   130,  1, 378390,     24,2,20110515,0147, 58.2212, -50.8863, 3533,      2.3,   4.1977,  34.8515,2,  34.8522,2,    298.0,2,    305.7,2,     7.21,6,    13.02,6,     0.36,6,     0.87,6,     0.36,6,   2145.0,2,   2305.0,2,-999.0000,9,  -999.00,   4.1975, 20110515,      251
  18HU20110506, AR07W,   144,  1, 378391,      1,2,20110515,0621, 58.6397, -50.4170, 3505,    200.7,   4.3362,  34.8781,2,-999.0000,9,    287.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.3216, 20110515,      621
  18HU20110506, AR07W,   144,  1, 378392,      2,2,20110515,0621, 58.6397, -50.4170, 3505,    200.7,   4.3367,  34.8781,2,-999.0000,9,    287.5,2,   -999.0,9,     6.99,6,    14.30,6,     0.43,6,     1.02,6,     0.43,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.3221, 20110515,      621
  18HU20110506, AR07W,   144,  1, 378393,      3,2,20110515,0621, 58.6397, -50.4170, 3505,    149.8,   4.3828,  34.8740,2,-999.0000,9,    286.6,2,   -999.0,9,     6.94,6,    14.14,6,     0.30,6,     0.99,6,      0.3,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.3719, 20110515,      623
  18HU20110506, AR07W,   144,  1, 378394,      4,2,20110515,0621, 58.6397, -50.4170, 3505,    100.5,   4.5187,  34.8735,2,-999.0000,9,    284.4,2,   -999.0,9,     6.79,6,    13.96,6,     0.51,6,     0.99,6,     0.51,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.5113, 20110515,      625
  18HU20110506, AR07W,   144,  1, 378395,      5,2,20110515,0621, 58.6397, -50.4170, 3505,     80.1,   4.5139,  34.8628,2,-999.0000,9,    283.9,2,   -999.0,9,     6.74,6,    13.63,6,     0.71,6,     0.98,6,     0.71,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.5080, 20110515,      626
  18HU20110506, AR07W,   144,  1, 378396,      6,2,20110515,0621, 58.6397, -50.4170, 3505,     60.2,   4.3410,  34.8149,2,-999.0000,9,    284.6,2,   -999.0,9,     6.45,6,    13.06,6,     1.12,6,     0.95,6,     1.12,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   4.3367, 20110515,      627
  18HU20110506, AR07W,   144,  1, 378397,      7,2,20110515,0621, 58.6397, -50.4170, 3505,     50.3,   3.7285,  34.7088,2,-999.0000,9,    293.6,2,   -999.0,9,     6.08,6,    11.21,6,     1.74,6,     0.88,6,     1.74,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.7252, 20110515,      628
  18HU20110506, AR07W,   144,  1, 378398,      8,2,20110515,0621, 58.6397, -50.4170, 3505,     39.2,   3.0642,  34.5825,2,-999.0000,9,    309.3,2,   -999.0,9,     5.70,6,     9.47,6,     2.12,6,     0.81,6,     2.12,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.0618, 20110515,      629
  18HU20110506, AR07W,   144,  1, 378399,      9,2,20110515,0621, 58.6397, -50.4170, 3505,     29.8,   2.3175,  34.3533,2,-999.0000,9,    347.1,2,   -999.0,9,     4.42,6,     4.45,6,     1.38,6,     0.53,6,     1.38,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.3159, 20110515,      630
  18HU20110506, AR07W,   144,  1, 378400,     10,2,20110515,0621, 58.6397, -50.4170, 3505,     19.9,   2.1730,  34.2526,2,-999.0000,9,    358.0,2,   -999.0,9,     2.99,6,     0.20,6,     0.44,6,     0.25,6,     0.44,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.1719, 20110515,      631
  18HU20110506, AR07W,   144,  1, 378401,     11,2,20110515,0621, 58.6397, -50.4170, 3505,      9.7,   2.2328,  34.2448,2,-999.0000,9,    365.2,2,   -999.0,9,     2.89,6,     0.00,6,     0.27,6,     0.21,6,     0.27,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.2323, 20110515,      632
  18HU20110506, AR07W,   144,  1, 378402,     12,2,20110515,0621, 58.6397, -50.4170, 3505,      2.1,   2.2633,  34.2450,2,-999.0000,9,    365.5,2,   -999.0,9,     2.92,6,     0.06,6,     0.27,6,     0.21,6,     0.27,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   2.2632, 20110515,      632
  18HU20110506, AR07W,   145,  1, 378403,      1,2,20110515,0853, 58.6400, -50.4160, 3505,   3567.7,   1.6220,  34.8918,2,-999.0000,9,    287.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   1.3445, 20110515,      853
  18HU20110506, AR07W,   145,  1, 378404,      2,2,20110515,0853, 58.6400, -50.4160, 3505,   3519.9,   1.6222,  34.8917,2,  34.8925,2,    287.2,2,   -999.0,9,     9.34,6,    13.63,6,     0.21,6,     0.97,6,     0.21,6,   2166.0,2,   2304.8,2,-999.0000,9,  -999.00,   1.3497, 20110515,      856
  18HU20110506, AR07W,   145,  1, 378405,      3,2,20110515,0853, 58.6400, -50.4160, 3505,   3431.6,   1.9050,  34.8928,2,  34.8927,2,    283.2,2,    292.7,2,     9.60,6,    14.01,6,     0.25,6,     1.00,6,     0.25,6,   2164.1,2,   2310.8,2,-999.0000,9,  -999.00,   1.6346, 20110515,      858
  18HU20110506, AR07W,   145,  1, 378406,      4,2,20110515,0853, 58.6400, -50.4160, 3505,   3318.4,   2.2183,  34.8988,2,  34.8999,2,    276.7,2,    287.2,2,    11.77,6,    14.83,6,     0.22,6,     1.04,6,     0.22,6,   2163.6,2,   2306.6,2,-999.0000,9,  -999.00,   1.9521, 20110515,      900
  18HU20110506, AR07W,   145,  1, 378407,      5,2,20110515,0853, 58.6400, -50.4160, 3505,   3200.4,   2.4154,  34.9051,2,  34.9058,2,    271.6,2,    282.2,2,    13.17,6,    15.31,6,     0.28,6,     1.10,6,     0.28,6,   2165.9,2,   2311.6,2,-999.0000,9,  -999.00,   2.1568, 20110515,      902
  18HU20110506, AR07W,   145,  1, 378408,      6,2,20110515,0853, 58.6400, -50.4160, 3505,   3060.9,   2.5975,  34.9124,2,  34.9176,2,    269.2,2,    279.0,2,    12.74,6,    15.74,6,     0.28,6,     1.13,6,     0.28,6,   2163.5,2,   2311.0,2,-999.0000,9,  -999.00,   2.3492, 20110515,      905
  18HU20110506, AR07W,   145,  1, 378409,      7,2,20110515,0853, 58.6400, -50.4160, 3505,   2901.5,   2.7741,  34.9176,2,  34.9181,2,    267.9,2,    278.1,2,    12.77,6,    15.75,6,     0.18,6,     1.13,6,     0.18,6,   2161.8,2,   2305.8,2,-999.0000,9,  -999.00,   2.5384, 20110515,      907
  18HU20110506, AR07W,   145,  1, 378410,      8,2,20110515,0853, 58.6400, -50.4160, 3505,   2711.4,   2.9270,  34.9159,2,  34.9169,2,    267.0,2,    277.5,2,    12.24,6,    15.86,6,     0.29,6,     1.19,6,     0.29,6,   2162.1,2,   2302.5,2,-999.0000,9,  -999.00,   2.7075, 20110515,      910
  18HU20110506, AR07W,   145,  1, 378411,      9,2,20110515,0853, 58.6400, -50.4160, 3505,   2500.4,   3.0732,  34.9139,2,  34.9148,2,    266.8,2,   -999.0,9,    11.69,6,    15.99,6,     0.17,6,     1.12,6,     0.17,6,   2158.0,2,   2307.3,2,-999.0000,9,  -999.00,   2.8720, 20110515,      913
  18HU20110506, AR07W,   145,  1, 378412,     10,2,20110515,0853, 58.6400, -50.4160, 3505,   2270.5,   3.2684,  34.9137,2,  34.9141,2,    266.9,2,    277.0,2,    10.96,6,    16.15,6,     0.16,6,     1.15,6,     0.16,6,   2160.5,2,   2305.2,2,-999.0000,9,  -999.00,   3.0862, 20110515,      918
  18HU20110506, AR07W,   145,  1, 378413,     11,2,20110515,0853, 58.6400, -50.4160, 3505,   2020.6,   3.4830,  34.9171,2,  34.9179,2,    265.2,2,    275.0,2,    10.64,6,    16.22,6,     0.16,6,     1.13,6,     0.16,6,   2162.7,2,   2302.7,2,-999.0000,9,  -999.00,   3.3213, 20110515,      922
  18HU20110506, AR07W,   145,  1, 378414,     12,2,20110515,0853, 58.6400, -50.4160, 3505,   1769.7,   3.6489,  34.9169,2,  34.9176,2,    264.1,2,    273.2,6,    10.40,6,    16.29,6,     0.19,6,     1.14,6,     0.19,6,   2160.4,2,   2303.0,6,-999.0000,9,  -999.00,   3.5084, 20110515,      926
  18HU20110506, AR07W,   145,  1, 378415,     13,2,20110515,0853, 58.6400, -50.4160, 3505,   1530.0,   3.6788,  34.8945,2,-999.0000,9,    270.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   3.5597, 20110515,      930
  18HU20110506, AR07W,   145,  1, 378416,     14,2,20110515,0853, 58.6400, -50.4160, 3505,   1288.8,   3.6402,  34.8688,2,  34.8690,2,    276.1,2,   -999.0,9,     9.05,6,    15.91,6,     0.22,6,     1.12,6,     0.22,6,   2162.8,2,   2302.3,2,-999.0000,9,  -999.00,   3.5427, 20110515,      934
  18HU20110506, AR07W,   145,  1, 378417,     15,2,20110515,0853, 58.6400, -50.4160, 3505,   1071.4,   3.8130,  34.8818,2,  34.8822,2,    275.6,2,    285.2,2,     8.87,6,    16.03,6,     0.12,6,     1.12,6,     0.12,6,   2161.5,2,   2296.1,2,-999.0000,9,  -999.00,   3.7322, 20110515,      937
