BOTTLE,20070703WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20070703
#original HYD file: i08s_20030103hy.txt   Tue Jul  3 13:08:35 2007
#original SUM file: i08s_20030103su.txt   Mon Jul  2 17:56:24 2007
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,,DBAR,DEGC,PSS-78,,PSS-78,,UMOL/KG,,DEGC,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  09AR20030103,  I08S,    35,  1,     24,     24,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,     10.6,   2.4266,  33.8285,2,  33.8294,2,    326.6,2,  2.4266,    327.8,2,    22.00,2,    24.61,3,     1.37,2
  09AR20030103,  I08S,    35,  1,     21,     21,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,     50.8,   2.4055,  33.8291,2,  33.8304,2,    329.0,2,  2.4033,    327.6,2,    22.00,2,    24.49,3,     1.38,2
  09AR20030103,  I08S,    35,  1,     20,     20,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,     70.8,   0.0860,  34.0600,2,  34.0573,2,    307.6,2,  0.0835,    307.6,2,    48.50,2,    29.74,3,     1.94,2
  09AR20030103,  I08S,    35,  1,     19,     19,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,    150.5,   0.9780,  34.4429,2,  34.4483,2,    227.4,2,  0.9716,    207.1,2,    72.40,2,    33.59,3,     2.19,2
  09AR20030103,  I08S,    35,  1,     18,     18,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,    400.7,   1.8827,  34.7041,2,  34.7066,2,    185.9,2,  1.8613,    183.6,2,    83.80,2,    32.13,3,     2.07,2
  09AR20030103,  I08S,    35,  1,     17,     17,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,    651.7,   1.7163,  34.7380,2,  34.7382,2,    192.1,2,  1.6807,    192.5,2,    87.90,2,    30.62,3,     1.98,2
  09AR20030103,  I08S,    35,  1,     16,     16,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,    900.6,   1.4649,  34.7418,2,  34.7421,2,    197.2,2,  1.4154,    198.7,2,    95.00,2,    30.27,3,     1.97,2
  09AR20030103,  I08S,    35,  1,     15,     15,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   1150.0,   1.2397,  34.7347,2,  34.7345,2,    200.6,2,  1.1760,    202.0,2,   101.60,2,    31.38,3,     2.02,2
  09AR20030103,  I08S,    35,  1,     14,     14,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   1402.4,   1.0155,  34.7222,2,  34.7204,2,    203.5,2,  0.9373,    205.0,2,   107.60,2,    31.11,3,     2.04,2
  09AR20030103,  I08S,    35,  1,     12,     12,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   1402.4,   1.0188,  34.7219,2,-999.0000,9,    203.5,2,  0.9406,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    35,  1,     13,     13,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   1403.1,   1.0169,  34.7220,2,-999.0000,9,    203.5,2,  0.9386,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    35,  1,     11,     11,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   1654.5,   0.7836,  34.7100,2,  34.7105,2,    205.9,2,  0.6908,    206.1,2,   114.20,2,    31.29,3,     2.06,2
  09AR20030103,  I08S,    35,  1,     10,     10,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   2001.8,   0.5706,  34.6985,2,  34.6998,2,    209.8,2,  0.4559,    208.9,2,   120.10,2,    32.53,3,     2.09,2
  09AR20030103,  I08S,    35,  1,      9,      9,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   2501.4,   0.2740,  34.6847,2,  34.6850,2,    216.1,2,  0.1260,    216.5,2,   125.50,2,    32.69,3,     2.13,2
  09AR20030103,  I08S,    35,  1,      8,      8,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   3001.5,   0.1297,  34.6792,2,  34.6794,2,    222.3,2, -0.0568,    222.6,2,   125.90,2,    32.81,3,     2.11,2
  09AR20030103,  I08S,    35,  1,      7,      7,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   3300.8,   0.0522,  34.6777,2,  34.6774,2,    226.2,2, -0.1589,    225.8,2,   127.00,2,    32.59,3,     2.10,2
  09AR20030103,  I08S,    35,  1,      6,      6,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   3601.1,   0.0015,  34.6753,2,  34.6746,2,    228.8,2, -0.2360,    228.6,2,   127.70,2,    31.83,3,     2.09,2
  09AR20030103,  I08S,    35,  1,      5,      5,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   3850.8,  -0.0049,  34.6742,2,  34.6737,2,    230.0,2, -0.2662,    229.6,2,   127.40,2,    31.95,3,     2.11,2
  09AR20030103,  I08S,    35,  1,      4,      4,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   4102.9,  -0.0187,  34.6728,2,  34.6727,2,    231.5,2, -0.3047,    232.5,2,   128.20,2,    31.56,3,     2.10,2
  09AR20030103,  I08S,    35,  1,      3,      3,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   4301.5,  -0.0323,  34.6712,2,  34.6717,2,    231.9,2, -0.3382,    231.5,2,   129.30,2,    32.10,3,     2.11,2
  09AR20030103,  I08S,    35,  1,      2,      2,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   4471.5,  -0.0231,  34.6706,2,  34.6709,2,    232.0,2, -0.3472,    231.9,2,   129.40,2,    32.07,3,     2.11,2
  09AR20030103,  I08S,    35,  1,      1,      1,2,20030216,1927,-57.7425,  83.4060, 4479,   -999,   4567.7,  -0.0169,  34.6703,2,  34.6699,2,    231.9,2, -0.3515,    232.1,2,   129.70,2,    32.59,3,     2.09,2
  09AR20030103,  I08S,    36,  1,     24,     24,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,     10.2,   2.0224,  33.7890,2,  33.7900,2,    331.9,2,  2.0224,    332.3,2,    26.00,2,    22.55,2,     1.28,2
  09AR20030103,  I08S,    36,  1,     23,     23,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,     10.5,   2.0227,  33.7891,2,-999.0000,9,    331.9,2,  2.0227,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    36,  1,     22,     22,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,     10.6,   2.0229,  33.7891,2,-999.0000,9,    331.9,2,  2.0228,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    36,  1,     21,     21,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,     50.7,   2.0055,  33.7950,2,  33.7982,2,    332.8,2,  2.0034,    331.3,2,    26.30,2,    23.14,2,     1.31,2
  09AR20030103,  I08S,    36,  1,     20,     20,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,     99.8,   0.3820,  34.2226,2,  34.2117,2,    261.4,2,  0.3782,    264.3,2,    61.20,2,    31.37,2,     2.12,2
  09AR20030103,  I08S,    36,  1,     19,     19,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,    199.6,   1.7151,  34.5756,2,  34.5756,2,    201.3,2,  1.7053,    182.9,2,    82.20,2,    32.75,2,     2.22,2
  09AR20030103,  I08S,    36,  1,     18,     18,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,    401.7,   1.9549,  34.7044,2,  34.7047,2,    186.8,2,  1.9332,    183.0,2,    86.40,2,    30.92,2,     2.07,2
  09AR20030103,  I08S,    36,  1,     17,     17,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,    601.2,   1.7939,  34.7302,2,  34.7312,2,    191.2,2,  1.7610,    190.2,2,    90.80,2,    30.12,2,     2.01,2
  09AR20030103,  I08S,    36,  1,     16,     16,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,    799.7,   1.4492,  34.7239,2,  34.7245,2,    196.7,2,  1.4061,    198.2,2,    95.10,2,    30.13,2,     2.01,2
  09AR20030103,  I08S,    36,  1,     15,     15,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,    999.8,   1.3698,  34.7354,2,  34.7376,2,    198.8,2,  1.3147,    200.8,2,    99.20,2,    29.81,2,     1.99,2
  09AR20030103,  I08S,    36,  1,     12,     12,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   1249.9,   1.0740,  34.7229,2,-999.0000,9,    201.4,2,  1.0054,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    36,  1,     14,     14,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   1250.1,   1.0741,  34.7229,2,  34.7235,2,    201.4,2,  1.0054,    203.1,2,   108.70,2,    30.31,2,     2.03,2
  09AR20030103,  I08S,    36,  1,     13,     13,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   1250.1,   1.0740,  34.7228,2,-999.0000,9,    201.4,2,  1.0053,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    36,  1,     11,     11,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   1501.6,   0.8684,  34.7132,2,  34.7139,2,    204.2,2,  0.7851,    205.1,2,   115.70,2,    30.78,2,     2.05,2
  09AR20030103,  I08S,    36,  1,     10,     10,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   1749.7,   0.6906,  34.7047,2,  34.7052,2,    206.8,2,  0.5924,    207.2,2,   122.00,2,    31.13,2,     2.08,2
  09AR20030103,  I08S,    36,  1,      9,      9,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   2000.3,   0.4931,  34.6934,2,  34.6929,2,    210.1,2,  0.3797,    209.8,2,   126.40,2,    31.02,2,     2.08,2
  09AR20030103,  I08S,    36,  1,      8,      8,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   2501.5,   0.2577,  34.6846,2,  34.6848,2,    217.3,2,  0.1100,    217.4,2,   131.20,2,    31.28,2,     2.13,2
  09AR20030103,  I08S,    36,  1,      7,      7,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   3001.0,   0.0990,  34.6795,2,  34.6796,2,    223.7,2, -0.0867,    223.7,2,   133.00,2,    31.58,2,     2.12,2
  09AR20030103,  I08S,    36,  1,      6,      6,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   3300.0,   0.0451,  34.6773,2,  34.6776,2,    226.5,2, -0.1657,    226.3,2,   133.00,2,    30.78,3,     2.11,2
  09AR20030103,  I08S,    36,  1,      5,      5,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   3600.2,  -0.0073,  34.6750,2,  34.6756,2,    229.0,2, -0.2445,    228.8,2,   134.40,2,    31.18,3,     2.11,2
  09AR20030103,  I08S,    36,  1,      4,      4,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   3851.3,  -0.0245,  34.6734,2,  34.6737,2,    230.5,2, -0.2853,    230.2,2,   133.80,2,    31.52,2,     2.11,2
  09AR20030103,  I08S,    36,  1,      3,      3,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   4102.3,  -0.0266,  34.6721,2,  34.6725,2,    231.4,2, -0.3123,    231.0,2,   133.40,2,    31.62,2,     2.11,2
  09AR20030103,  I08S,    36,  1,      2,      2,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   4299.5,  -0.0437,  34.6704,2,  34.6705,2,    232.1,2, -0.3491,    232.3,2,   135.60,2,    31.44,2,     2.11,2
  09AR20030103,  I08S,    36,  1,      1,      1,2,20030217,1659,-57.6420,  83.6490, 4277,   -999,   4413.0,  -0.0353,  34.6702,2,  34.6699,2,    232.1,2, -0.3528,    232.2,2,   136.40,2,    31.34,2,     2.12,2
  09AR20030103,  I08S,    37,  1,     24,     24,2,20030218,1349,-57.5403,  83.8742, -999,   -999,      8.2,   2.0476,  33.7897,2,  33.7907,2,    330.5,2,  2.0477,    333.2,2,    25.80,2,    23.17,2,     1.26,2
  09AR20030103,  I08S,    37,  1,     22,     22,2,20030218,1349,-57.5403,  83.8742, -999,   -999,      8.2,   2.0510,  33.7898,2,-999.0000,9,    330.5,2,  2.0511,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    37,  1,     23,     23,2,20030218,1349,-57.5403,  83.8742, -999,   -999,      8.3,   2.0593,  33.7903,2,-999.0000,9,    330.5,2,  2.0594,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    37,  1,     21,     21,2,20030218,1349,-57.5403,  83.8742, -999,   -999,     35.7,   1.9891,  33.7871,2,  33.7880,2,    335.1,2,  1.9878,    332.5,2,    26.20,2,    23.14,2,     1.27,2
  09AR20030103,  I08S,    37,  1,     20,     20,2,20030218,1349,-57.5403,  83.8742, -999,   -999,     86.8,  -0.5868,  34.1096,2,  34.1073,2,    284.7,2, -0.5895,    284.3,2,    61.30,2,    29.55,2,     2.04,2
  09AR20030103,  I08S,    37,  1,     19,     19,2,20030218,1349,-57.5403,  83.8742, -999,   -999,    150.4,   0.8317,  34.4195,2,  34.4199,2,    231.9,2,  0.8254,    206.3,2,    76.60,2,    32.97,2,     2.26,2
  09AR20030103,  I08S,    37,  1,     18,     18,2,20030218,1349,-57.5403,  83.8742, -999,   -999,    400.4,   1.4290,  34.6398,2,  34.6389,2,    183.8,2,  1.4091,    192.8,2,    87.60,2,    31.84,2,     2.10,2
  09AR20030103,  I08S,    37,  1,     17,     17,2,20030218,1349,-57.5403,  83.8742, -999,   -999,    599.2,   1.3391,  34.6806,2,  34.6799,2,    191.4,2,  1.3084,    199.8,2,    90.30,2,    30.95,2,     2.03,2
  09AR20030103,  I08S,    37,  1,     16,     16,2,20030218,1349,-57.5403,  83.8742, -999,   -999,    798.5,   1.4629,  34.7248,2,  34.7237,2,    198.8,2,  1.4198,    198.8,2,    94.60,2,    30.15,2,     2.00,2
  09AR20030103,  I08S,    37,  1,     15,     15,2,20030218,1349,-57.5403,  83.8742, -999,   -999,    998.3,   1.3850,  34.7380,2,  34.7382,2,    201.6,2,  1.3299,    200.8,2,    99.80,2,    29.72,2,     1.99,2
  09AR20030103,  I08S,    37,  1,     12,     12,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   1247.7,   1.1594,  34.7297,2,-999.0000,9,    203.9,2,  1.0901,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    37,  1,     14,     14,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   1247.8,   1.1619,  34.7298,2,  34.7286,2,    203.9,2,  1.0925,    202.8,2,   107.40,2,    30.02,2,     2.01,2
  09AR20030103,  I08S,    37,  1,     13,     13,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   1248.0,   1.1612,  34.7299,2,-999.0000,9,    203.9,2,  1.0918,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    37,  1,     11,     11,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   1500.8,   0.8930,  34.7147,2,  34.7133,2,    205.7,2,  0.8095,    205.2,2,   115.00,2,    31.05,2,     2.05,2
  09AR20030103,  I08S,    37,  1,     10,     10,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   1750.5,   0.7184,  34.7063,2,  34.7068,2,    207.6,2,  0.6197,    207.3,2,   122.30,2,    31.32,2,     2.09,2
  09AR20030103,  I08S,    37,  1,      9,      9,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   2000.3,   0.5298,  34.6964,2,  34.6953,2,    210.3,2,  0.4158,    210.1,2,   126.50,2,    31.64,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      8,      8,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   2498.7,   0.3099,  34.6854,2,  34.6844,2,    216.2,2,  0.1615,    216.2,2,   131.40,2,    31.31,2,     2.13,2
  09AR20030103,  I08S,    37,  1,      7,      7,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   2998.7,   0.1283,  34.6788,2,-999.0000,9,    223.3,2, -0.0579,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    37,  1,      6,      6,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   3501.5,   0.0221,  34.6758,2,  34.6754,2,    228.5,2, -0.2066,    228.1,2,   132.50,2,    31.64,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      5,      5,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   3749.9,  -0.0149,  34.6736,2,  34.6725,2,    230.7,2, -0.2661,    230.1,2,   131.80,2,    31.61,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      4,      4,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   3999.6,  -0.0391,  34.6720,2,  34.6707,2,    232.3,2, -0.3141,    232.1,2,   132.70,2,    31.61,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      3,      3,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   4247.0,  -0.0562,  34.6701,2,  34.6699,2,    233.3,2, -0.3558,    232.8,2,   133.80,2,    31.68,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      2,      2,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   4378.8,  -0.0506,  34.6696,2,  34.6692,2,    233.4,2, -0.3640,    233.3,2,   134.90,2,    31.73,2,     2.11,2
  09AR20030103,  I08S,    37,  1,      1,      1,2,20030218,1349,-57.5403,  83.8742, -999,   -999,   4501.4,  -0.0491,  34.6689,2,  34.6688,2,    233.0,2, -0.3755,    232.7,2,   136.60,2,    31.78,2,     2.11,2
  09AR20030103,  I08S,    38,  1,     24,     24,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,     10.6,   3.0013,  33.8391,2,  33.8406,2,    322.4,2,  3.0014,    322.0,2,    18.50,2,    24.67,2,     1.52,2
  09AR20030103,  I08S,    38,  1,     22,     22,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,     10.8,   3.0000,  33.8389,2,-999.0000,9,    322.4,2,  3.0001,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    38,  1,     23,     23,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,     10.9,   3.0005,  33.8390,2,-999.0000,9,    322.4,2,  3.0006,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    38,  1,     21,     21,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,    100.5,   1.0624,  33.9363,2,  33.9362,2,    322.7,2,  1.0583,    321.3,2,    30.70,2,    27.55,2,     1.81,2
  09AR20030103,  I08S,    38,  1,     20,     20,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,    300.7,   1.5660,  34.4597,2,  34.4564,2,    210.1,2,  1.5512,    197.4,2,    74.60,2,    33.41,2,     2.25,2
  09AR20030103,  I08S,    38,  1,     19,     19,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,    501.8,   2.1131,  34.6581,2,  34.6593,2,    180.1,2,  2.0849,    175.3,2,    83.70,2,    32.04,2,     2.15,2
  09AR20030103,  I08S,    38,  1,     18,     18,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,    701.1,   1.9996,  34.7115,2,  34.7117,2,    183.2,2,  1.9595,    184.1,2,    86.30,2,    30.34,3,     2.05,2
  09AR20030103,  I08S,    38,  1,     17,     17,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,    901.1,   1.8391,  34.7389,2,  34.7392,2,    190.9,2,  1.7870,    192.3,2,    89.40,2,    30.34,2,     1.98,2
  09AR20030103,  I08S,    38,  1,     16,     16,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1101.2,   1.6613,  34.7409,2,  34.7412,2,    194.9,2,  1.5972,    196.0,2,    93.00,2,    29.93,2,     1.98,2
  09AR20030103,  I08S,    38,  1,     15,     15,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1350.9,   1.4257,  34.7402,2,  34.7410,2,    199.5,2,  1.3466,    200.3,2,   100.90,2,    29.67,2,     1.99,2
  09AR20030103,  I08S,    38,  1,     12,     12,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1603.0,   1.1661,  34.7270,2,-999.0000,9,    202.4,2,  1.0721,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    38,  1,     14,     14,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1603.4,   1.1660,  34.7270,2,  34.7280,2,    202.4,2,  1.0720,    202.8,2,   108.10,2,    30.74,2,     2.02,2
  09AR20030103,  I08S,    38,  1,     13,     13,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1603.4,   1.1660,  34.7271,2,-999.0000,9,    202.4,2,  1.0720,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    38,  1,     11,     11,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   1850.9,   0.9936,  34.7197,2,  34.7204,2,    205.3,2,  0.8838,    204.7,2,   114.40,2,    31.09,2,     2.04,2
  09AR20030103,  I08S,    38,  1,     10,     10,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   2202.1,   0.7442,  34.7053,2,  34.7054,2,    208.2,2,  0.6114,    207.4,2,   121.60,2,    31.33,2,     2.08,2
  09AR20030103,  I08S,    38,  1,      9,      9,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   2601.0,   0.4725,  34.6914,2,  34.6921,2,    213.0,2,  0.3126,    212.5,2,   128.50,2,    31.59,2,     2.11,2
  09AR20030103,  I08S,    38,  1,      8,      8,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   3101.3,   0.2447,  34.6817,2,  34.6821,2,    219.8,2,  0.0469,    219.9,2,   132.30,2,    31.56,2,     2.12,2
  09AR20030103,  I08S,    38,  1,      7,      7,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   3402.6,   0.1585,  34.6779,2,  34.6782,2,    223.4,2, -0.0645,    223.1,2,   133.00,2,    32.07,2,     2.11,2
  09AR20030103,  I08S,    38,  1,      6,      6,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   3651.9,   0.1004,  34.6756,2,  34.6760,2,    226.1,2, -0.1445,    225.6,2,   133.40,2,    32.00,2,     2.11,2
  09AR20030103,  I08S,    38,  1,      5,      5,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   3901.4,   0.0612,  34.6736,2,  34.6740,2,    228.3,2, -0.2069,    227.6,2,   132.30,2,    31.86,2,     2.10,2
  09AR20030103,  I08S,    38,  1,      4,      4,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   4149.7,   0.0323,  34.6719,2,  34.6721,2,    230.0,2, -0.2599,    229.6,2,   132.40,2,    31.51,2,     2.12,2
  09AR20030103,  I08S,    38,  1,      3,      3,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   4351.5,   0.0127,  34.6704,2,  34.6709,2,    231.5,2, -0.2998,    230.8,2,   133.20,2,    32.07,2,     2.11,2
  09AR20030103,  I08S,    38,  1,      2,      2,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   4605.0,  -0.0072,  34.6684,2,  34.6692,2,    232.8,2, -0.3461,    232.3,2,   133.30,2,    31.66,2,     2.11,2
  09AR20030103,  I08S,    38,  1,      1,      1,2,20030219,0140,-57.3145,  84.3587, 4631,   -999,   4700.0,  -0.0143,  34.6675,2,  34.6682,2,    232.9,2, -0.3633,    233.0,2,   136.50,2,    31.34,2,     2.12,2
  09AR20030103,  I08S,    39,  1,     22,     22,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,      9.8,   3.0813,  33.8485,2,-999.0000,9,    316.4,2,  3.0815,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    39,  1,     24,     24,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,      9.9,   3.0826,  33.8486,2,  33.8486,2,    316.4,2,  3.0827,    318.9,2,    16.20,2,    24.33,2,     1.54,2
  09AR20030103,  I08S,    39,  1,     23,     23,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,      9.9,   3.0812,  33.8485,2,-999.0000,9,    316.4,2,  3.0814,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    39,  1,     21,     21,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,     70.3,   2.9061,  33.8587,2,  33.8566,2,    321.4,2,  2.9027,    318.4,2,    17.20,2,    24.03,2,     1.54,2
  09AR20030103,  I08S,    39,  1,     20,     20,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    136.2,   0.7635,  34.0814,2,  34.0815,2,    284.7,2,  0.7580,    287.1,2,    44.70,2,    29.77,2,     1.98,2
  09AR20030103,  I08S,    39,  1,     19,     19,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    198.9,   1.8070,  34.3233,2,  34.3212,2,    228.0,2,  1.7972,    215.6,2,    60.20,2,    33.24,2,     2.19,2
  09AR20030103,  I08S,    39,  1,     18,     18,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    401.1,   2.1177,  34.6001,2,  34.6001,2,    179.1,2,  2.0957,    174.7,2,    80.10,2,    32.73,2,     2.19,2
  09AR20030103,  I08S,    39,  1,     17,     17,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    599.9,   2.1279,  34.6935,2,  34.6933,2,    179.3,2,  2.0936,    180.9,2,    82.60,2,    31.40,2,     2.05,2
  09AR20030103,  I08S,    39,  1,     16,     16,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    800.1,   1.9440,  34.7173,2,  34.7168,2,    183.7,2,  1.8978,    185.6,2,    88.10,2,    30.98,2,     2.04,2
  09AR20030103,  I08S,    39,  1,     15,     15,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,    999.5,   1.8241,  34.7390,2,  34.7380,2,    190.6,2,  1.7655,    192.2,2,    89.70,2,    30.21,2,     1.98,2
  09AR20030103,  I08S,    39,  1,     12,     12,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,   1250.4,   1.6120,  34.7441,2,-999.0000,9,    196.1,2,  1.5381,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    39,  1,     13,     13,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,   1250.6,   1.6122,  34.7441,2,-999.0000,9,    196.1,2,  1.5383,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  09AR20030103,  I08S,    39,  1,     14,     14,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,   1250.9,   1.6122,  34.7442,2,  34.7439,2,    196.1,2,  1.5382,    197.1,2,    95.10,2,    30.02,2,     1.95,2
  09AR20030103,  I08S,    39,  1,     11,     11,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,   1498.6,   1.3746,  34.7389,2,  34.7384,2,    200.2,2,  1.2856,    200.5,2,   102.50,2,    30.09,2,     1.98,2
  09AR20030103,  I08S,    39,  1,     10,     10,2,20030221,0901,-56.9825,  84.7870, 4721,   -999,   1749.7,   1.1721,  34.7293,2,  34.7286,2,    202.6,2,  1.0673,    203.0,2,   109.70,2,    30.64,2,     2.00,2
