EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,HELIUM,HELIER,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,NEON,NEONE,NEON_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/L,,NMOL/KG,NMOL/KG,,PERCNT,PERCNT,,NMOL/KG,NMOL/KG,,DEG C
  06MT20010717,   358,  1,     20,2,20010730,0000, 51.5330, -29.9670, 3888,    301.8,   7.1602,  34.8965,2,    219.1,2,     9.45,2,    17.72,2,     0.01,2,     0.83,2,    2.823,2,    1.466,2,   2159.8,2,   2303.8,2,   7.7305,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   7.1314
  06MT20010717,   358,  1,     19,2,20010730,0000, 51.5330, -29.9670, 3888,    505.0,   5.1830,  34.8969,2,    238.0,2,    10.50,2,    18.43,2,     0.01,2,     0.89,2,    3.006,2,    1.532,2,   2169.2,2,   2307.6,2,   7.7088,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   5.1417
  06MT20010717,   358,  1,     18,2,20010730,0000, 51.5330, -29.9670, 3888,    707.1,   4.3258,  34.9126,2,    260.6,2,    10.09,2,    17.65,2,     0.00,2,     0.82,2,    3.284,2,    1.613,2,   2165.2,2,   2303.5,2,   7.7216,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.2716
  06MT20010717,   358,  1,     17,2,20010730,0000, 51.5330, -29.9670, 3888,   1010.8,   3.8610,  34.9102,2,    169.0,4,    10.23,2,    17.25,2,     0.00,2,     0.82,2,    3.121,2,    1.518,2,   2158.3,4,   2301.7,2,   7.7285,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.7848
  06MT20010717,   358,  1,     16,2,20010730,0000, 51.5330, -29.9670, 3888,   1414.1,   3.4725,  34.8947,2,    279.5,2,    10.52,2,    17.33,2,     0.00,2,     0.81,2,    2.893,2,    1.389,2,   2154.6,2,   -999.0,9,   7.7344,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,     6.00,  -999.00,2,    0.000, -999.000,2,   3.3659
  06MT20010717,   358,  1,     15,2,20010730,0000, 51.5330, -29.9670, 3888,   1720.6,   3.2300,  34.8810,2,    285.5,2,    10.63,2,    16.98,2,     0.00,2,     0.80,2,    3.131,2,    1.445,2,   2156.6,2,   2303.2,2,   7.7335,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.0995
  06MT20010717,   358,  1,     14,2,20010730,0000, 51.5330, -29.9670, 3888,   2024.6,   3.1348,  34.8972,2,    282.6,2,    11.60,2,    16.99,2,     0.00,2,     0.80,2,    2.669,2,    1.243,2,   2157.5,2,   2305.0,2,   7.7374,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.9781
  06MT20010717,   358,  1,     13,2,20010730,0000, 51.5330, -29.9670, 3888,   2380.1,   3.1160,  34.9085,2,    279.7,2,    12.39,2,    16.92,2,     0.00,2,     0.79,2,    2.256,2,    1.094,2,   2158.1,2,   2303.0,2,   7.7384,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,     7.17,  -999.00,2,    0.000, -999.000,2,   2.9258
  06MT20010717,   358,  1,     12,2,20010730,0000, 51.5330, -29.9670, 3888,   2533.0,   3.1044,  34.9128,2,    277.9,2,    13.10,2,    16.69,2,     0.01,2,     0.82,2,    2.282,3,    1.070,2,   2156.0,2,   2303.2,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8994
  06MT20010717,   358,  1,     11,2,20010730,0000, 51.5330, -29.9670, 3888,   2687.3,   3.0438,  34.9225,2,    277.2,2,    14.24,2,    16.77,2,     0.01,2,     0.82,2,    1.990,2,    0.965,2,   2160.2,2,   2309.3,2,   7.7404,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8244
  06MT20010717,   358,  1,     10,2,20010730,0000, 51.5330, -29.9670, 3888,   2839.4,   3.0037,  34.9287,2,    274.4,2,    15.45,2,    17.02,2,     0.01,2,     0.83,2,    1.881,2,    0.908,2,   2163.9,2,   2307.7,2,   7.7384,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7696
  06MT20010717,   358,  1,      9,2,20010730,0000, 51.5330, -29.9670, 3888,   2992.1,   2.9864,  34.9340,2,    273.9,2,    15.57,2,    16.86,2,     0.01,2,     0.84,2,    1.846,2,    0.900,2,   2164.4,2,   2313.2,2,   7.7384,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7367
  06MT20010717,   358,  1,      8,2,20010730,0000, 51.5330, -29.9670, 3888,   3094.9,   2.9812,  34.9355,2,    273.6,2,    15.72,2,    16.78,2,     0.01,2,     0.83,2,    1.851,2,    0.896,2,   2163.9,2,   2309.4,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7208
  06MT20010717,   358,  1,      7,2,20010730,0000, 51.5330, -29.9670, 3888,   3195.8,   2.9724,  34.9382,2,    273.9,2,    15.73,2,    16.66,2,     0.00,2,     0.82,2,    1.852,2,    0.902,2,   2161.2,2,   2309.1,2,   7.7404,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    16.62,  -999.00,2,    0.000, -999.000,2,   2.7014
  06MT20010717,   358,  1,      6,2,20010730,0000, 51.5330, -29.9670, 3888,   3296.8,   2.9567,  34.9391,2,    272.9,2,    16.10,2,    16.74,2,     0.00,2,     0.85,2,    1.882,2,    0.890,2,   2165.4,2,   2309.5,2,   7.7384,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    17.74,  -999.00,2,    0.000, -999.000,2,   2.6751
  06MT20010717,   358,  1,      5,2,20010730,0000, 51.5330, -29.9670, 3888,   3401.1,   2.9418,  34.9412,2,    273.4,2,    16.16,2,    16.63,2,     0.01,2,     0.84,2,    1.913,2,    0.901,2,   2165.0,2,   2312.4,2,   7.7384,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    16.69,  -999.00,2,    0.000, -999.000,2,   2.6492
  06MT20010717,   358,  1,      4,2,20010730,0000, 51.5330, -29.9670, 3888,   3504.1,   2.9316,  34.9423,2,    272.5,2,    16.39,2,    16.67,2,     0.00,2,     0.82,2,    1.867,2,    0.909,2,   2165.9,2,   2314.5,2,   7.7394,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6278
  06MT20010717,   358,  1,      3,2,20010730,0000, 51.5330, -29.9670, 3888,   3656.5,   2.9290,  34.9424,2,    272.4,2,    16.60,2,    16.88,2,     0.01,2,     0.84,2,    1.862,2,    0.904,2,   2166.2,2,   2309.5,2,   7.7374,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    21.52,  -999.00,2,    0.000, -999.000,2,   2.6082
  06MT20010717,   358,  1,      2,2,20010730,0000, 51.5330, -29.9670, 3888,   3757.4,   2.9268,  34.9422,2,    272.3,2,    16.96,2,    16.87,2,     0.01,2,     0.84,2,    1.842,2,    0.894,2,   2165.8,2,   2311.4,2,   7.7394,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    21.19,  -999.00,2,    0.000, -999.000,2,   2.5946
  06MT20010717,   358,  1,      1,2,20010730,0000, 51.5330, -29.9670, 3888,   3844.6,   2.9350,  34.9422,2,    272.9,2,    17.02,2,    16.98,2,     0.01,2,     0.86,2,    1.831,2,    0.894,2,   2167.3,2,   2311.8,2,   7.7374,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.5925
  06MT20010717,   359,  1,     22,2,20010730,0000, 50.9510, -29.9610, 3623,     12.8,  15.4600,  35.4323,2,    254.0,2,     0.33,2,     0.00,2,     0.02,2,     0.05,2,    2.960,2,    1.611,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  15.4580
  06MT20010717,   359,  1,     21,2,20010730,0000, 50.9510, -29.9610, 3623,    202.0,  10.6119,  35.3533,2,    233.5,2,     5.52,2,    12.55,2,     0.02,2,     0.46,2,    2.946,2,    1.598,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  10.5874
  06MT20010717,   359,  1,     20,2,20010730,0000, 50.9510, -29.9610, 3623,    404.5,   7.8036,  35.0038,2,    194.5,2,    10.57,2,    19.25,2,     0.01,2,     0.90,2,    2.272,2,    1.171,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   7.7627
  06MT20010717,   359,  1,     19,2,20010730,0000, 50.9510, -29.9610, 3623,    707.0,   5.1911,  34.9594,2,    237.1,2,    10.77,2,    18.54,2,     0.00,2,     0.89,2,    2.735,2,    1.359,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   5.1321
  06MT20010717,   359,  1,     18,2,20010730,0000, 50.9510, -29.9610, 3623,   1111.5,   3.9940,  34.9114,2,    268.8,2,    10.19,2,    17.54,2,     0.00,2,     0.80,2,    3.225,2,    1.587,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.9083
  06MT20010717,   359,  1,     17,2,20010730,0000, 50.9510, -29.9610, 3623,   1516.2,   3.5903,  34.9047,2,    275.6,2,    10.51,2,    17.30,2,     0.00,2,     0.80,2,    2.999,2,    1.428,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,     6.48,  -999.00,2,    0.000, -999.000,2,   3.4734
  06MT20010717,   359,  1,     16,2,20010730,0000, 50.9510, -29.9610, 3623,   2024.6,   3.1826,  34.8904,2,    284.1,2,    11.13,2,    17.05,2,     0.00,2,     0.80,2,    2.913,2,    1.333,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.0252
  06MT20010717,   359,  1,     15,2,20010730,0000, 50.9510, -29.9610, 3623,   2330.1,   3.1217,  34.9038,2,    280.2,2,    12.44,2,    16.89,2,     0.00,2,     0.80,2,    2.391,2,    1.112,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.9363
  06MT20010717,   359,  1,     14,2,20010730,0000, 50.9510, -29.9610, 3623,   2533.2,   3.0671,  34.9172,2,    276.6,2,    13.84,2,    16.95,2,     0.00,2,     0.80,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,     7.54,  -999.00,2,    0.000, -999.000,2,   2.8627
  06MT20010717,   359,  1,     13,2,20010730,0000, 50.9510, -29.9610, 3623,   2735.8,   3.0058,  34.9267,2,    274.2,2,    14.79,2,    16.96,2,     0.00,2,     0.80,2,    1.932,2,    0.924,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,     9.49,  -999.00,2,    0.000, -999.000,2,   2.7822
  06MT20010717,   359,  1,     12,2,20010730,0000, 50.9510, -29.9610, 3623,   2840.4,   2.9872,  34.9297,2,    273.8,2,    15.46,2,    16.91,2,     0.00,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7533
  06MT20010717,   359,  1,     11,2,20010730,0000, 50.9510, -29.9610, 3623,   2942.6,   2.9483,  34.9336,2,    271.2,2,    16.93,2,    17.12,2,     0.00,2,     0.82,2,    1.756,2,    0.834,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,     9.18,  -999.00,2,    0.000, -999.000,2,   2.7046
  06MT20010717,   359,  1,     10,2,20010730,0000, 50.9510, -29.9610, 3623,   3042.8,   2.9395,  34.9351,2,    271.9,2,    17.22,2,    17.29,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,    11.41,  -999.00,2,    0.000, -999.000,2,   2.6855
  06MT20010717,   359,  1,      9,2,20010730,0000, 50.9510, -29.9610, 3623,   3145.1,   2.9316,  34.9366,2,    271.1,2,    17.10,2,    17.25,2,     0.00,2,     0.85,2,    1.775,2,    0.851,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,    12.89,  -999.00,2,    0.000, -999.000,2,   2.6670
  06MT20010717,   359,  1,      8,2,20010730,0000, 50.9510, -29.9610, 3623,   3196.7,   2.9313,  34.9373,2,    271.2,2,    17.08,2,    17.05,2,     0.00,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6611
  06MT20010717,   359,  1,      7,2,20010730,0000, 50.9510, -29.9610, 3623,   3248.2,   2.9313,  34.9375,2,    271.1,2,    17.14,2,    16.99,2,     0.00,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6556
  06MT20010717,   359,  1,      6,2,20010730,0000, 50.9510, -29.9610, 3623,   3298.5,   2.9306,  34.9381,2,    271.0,2,    17.04,2,    17.12,2,     0.00,2,     0.83,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6495
  06MT20010717,   359,  1,      5,2,20010730,0000, 50.9510, -29.9610, 3623,   3348.6,   2.9320,  34.9385,2,    271.0,2,    17.07,2,    16.98,2,     0.01,2,     0.83,2,    1.765,2,    0.841,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,    14.13,  -999.00,2,    0.000, -999.000,2,   2.6454
  06MT20010717,   359,  1,      4,2,20010730,0000, 50.9510, -29.9610, 3623,   3400.8,   2.9320,  34.9389,2,    271.5,2,    17.07,2,    17.00,2,     0.01,2,     0.83,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6396
  06MT20010717,   359,  1,      3,2,20010730,0000, 50.9510, -29.9610, 3623,   3451.2,   2.9355,  34.9409,2,    271.9,2,    16.82,2,    16.96,2,     0.01,2,     0.87,2,    1.893,2,    0.895,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6375
  06MT20010717,   359,  1,      2,2,20010730,0000, 50.9510, -29.9610, 3623,   3553.6,   2.9448,  34.9411,2,    272.3,2,    16.80,2,    16.71,2,     0.01,2,     0.81,2,    1.970,2,    0.895,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6352
  06MT20010717,   359,  1,      1,2,20010730,0000, 50.9510, -29.9610, 3623,   3613.2,   2.9509,  34.9409,2,    271.9,2,    16.81,2,    16.87,2,     0.01,2,     0.82,2,    2.003,2,    0.905,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6344
  06MT20010717,   360,  1,     22,2,20010731,0000, 51.3840, -29.9150, 3766,     13.9,  14.4797,  35.1209,2,    256.4,2,     0.44,2,     0.72,2,     0.12,2,     0.11,2,    3.076,2,    1.697,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  14.4777
  06MT20010717,   360,  1,     21,2,20010731,0000, 51.3840, -29.9150, 3766,    145.8,  10.5033,  35.3299,2,    243.9,2,     4.51,2,    11.61,2,     0.01,2,     0.42,2, -999.000,9, -999.000,9,   2133.8,2,   2327.5,2,   7.8322,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  10.4858
  06MT20010717,   360,  1,     20,2,20010731,0000, 51.3840, -29.9150, 3766,    303.3,   8.2188,  34.9939,2,    217.0,2,     8.57,2,    16.74,2,     0.02,2,     0.71,2,    2.799,2,    1.465,2,   2155.6,2,   2312.4,2,   7.7473,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   8.1874
  06MT20010717,   360,  1,     19,2,20010731,0000, 51.3840, -29.9150, 3766,    505.3,   5.8468,  34.9003,2,    217.8,2,    11.11,2,    19.31,2,     0.01,2,     0.88,2,    2.644,2,    1.331,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   5.8029
  06MT20010717,   360,  1,     18,2,20010731,0000, 51.3840, -29.9150, 3766,    908.4,   4.1243,  34.9157,2,    264.7,2,    10.22,2,    17.59,2,     0.00,2,     0.77,2,    3.266,2,    1.597,2,   2160.0,2,   2302.3,2,   7.7197,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.0547
  06MT20010717,   360,  1,     17,2,20010731,0000, 51.3840, -29.9150, 3766,   1314.1,   3.6059,  34.9023,2,    276.0,2,    10.42,2,    17.44,2,     0.00,2,     0.76,2,    3.020,2,    1.452,2,   2157.9,2,   2304.2,2,   7.7275,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   3.5065
  06MT20010717,   360,  1,     16,2,20010731,0000, 51.3840, -29.9150, 3766,   1720.9,   3.2804,  34.8945,2,    282.7,2,    10.69,2,    16.83,2,     0.00,2,     0.75,2,    3.023,2,    1.392,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,     5.24,  -999.00,2,    0.000, -999.000,2,   3.1492
  06MT20010717,   360,  1,     15,2,20010731,0000, 51.3840, -29.9150, 3766,   2125.6,   3.1143,  34.9037,2,    280.1,2,    12.42,2,    17.38,2,     0.00,2,     0.76,2, -999.000,9, -999.000,9,   2156.4,2,   2306.4,2,   7.7354,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,     7.99,  -999.00,2,    0.000, -999.000,2,   2.9485
  06MT20010717,   360,  1,     14,2,20010731,0000, 51.3840, -29.9150, 3766,   2533.2,   3.0410,  34.9205,2,    275.9,2,    14.22,2,    16.94,2,     0.00,2,     0.76,2,    2.097,2,    0.973,2,   2159.3,2,   2308.7,2,   7.7374,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.8371
  06MT20010717,   360,  1,     13,2,20010731,0000, 51.3840, -29.9150, 3766,   2736.3,   3.0042,  34.9273,2,    274.4,2,    15.16,2,    16.84,2,     0.01,2,     0.76,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,    10.03,  -999.00,2,    0.000, -999.000,2,   2.7806
  06MT20010717,   360,  1,     12,2,20010731,0000, 51.3840, -29.9150, 3766,   2839.7,   2.9790,  34.9305,2,    273.0,2,    15.83,2,    16.98,2,     0.01,2,     0.77,2, -999.000,9, -999.000,9,   2162.2,2,   2311.1,2,   7.7364,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7453
  06MT20010717,   360,  1,     11,2,20010731,0000, 51.3840, -29.9150, 3766,   2941.6,   2.9755,  34.9317,2,    272.7,2,    16.13,2,    17.10,2,     0.00,2,     0.79,2,    1.782,2,    0.862,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,   0.0000,-999.0000,2,    10.95,  -999.00,2,    0.000, -999.000,2,   2.7314
  06MT20010717,   360,  1,     10,2,20010731,0000, 51.3840, -29.9150, 3766,   2990.3,   2.9726,  34.9325,2,    272.7,2,    16.25,2,    17.05,2,     0.00,2,     0.77,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7234
  06MT20010717,   360,  1,      9,2,20010731,0000, 51.3840, -29.9150, 3766,   3044.3,   2.9633,  34.9363,2,    272.5,2,    15.95,2,    16.75,2,     0.00,2,     0.77,2,    1.852,2,    0.878,2,   2162.3,2,   2312.0,2,   7.7364,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    12.00,  -999.00,2,    0.000, -999.000,2,   2.7086
  06MT20010717,   360,  1,      8,2,20010731,0000, 51.3840, -29.9150, 3766,   3093.8,   2.9627,  34.9376,2,    273.1,2,    15.72,2,    16.79,2,     0.00,2,     0.78,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.7028
  06MT20010717,   360,  1,      7,2,20010731,0000, 51.3840, -29.9150, 3766,   3146.0,   2.9516,  34.9381,2,    272.5,2,    16.04,2,    16.75,2,     0.00,2,     0.78,2,    1.824,2,    0.884,2,   2162.2,2,   2310.6,2,   7.7374,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    15.06,  -999.00,2,    0.000, -999.000,2,   2.6864
  06MT20010717,   360,  1,      6,2,20010731,0000, 51.3840, -29.9150, 3766,   3194.9,   2.9414,  34.9395,2,    272.9,2,  -999.00,9,  -999.00,9,     0.00,2,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6712
  06MT20010717,   360,  1,      5,2,20010731,0000, 51.3840, -29.9150, 3766,   3247.3,   2.9430,  34.9399,2,    272.9,2,    16.11,2,    16.67,2,     0.01,2,     0.78,2,    1.826,2,    0.891,2,   2163.3,2,   2308.9,2,   7.7364,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    14.17,  -999.00,2,    0.000, -999.000,2,   2.6671
  06MT20010717,   360,  1,      4,2,20010731,0000, 51.3840, -29.9150, 3766,   3400.6,   2.9297,  34.9407,2,    273.1,2,    16.56,2,    16.83,2,     0.01,2,     0.78,2, -999.000,9, -999.000,9,   2163.6,2,   2312.6,2,   7.7364,2,    25.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6374
  06MT20010717,   360,  1,      3,2,20010731,0000, 51.3840, -29.9150, 3766,   3503.9,   2.9364,  34.9409,2,    272.4,2,    16.35,2,    16.74,2,     0.01,2,     0.80,2,    1.814,2,    0.887,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6325
  06MT20010717,   360,  1,      2,2,20010731,0000, 51.3840, -29.9150, 3766,   3550.0,   2.9413,  34.9410,2,    271.9,2,    16.64,2,    16.79,2,     0.01,2,     0.79,2,    1.820,2,    0.887,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   2.6322
  06MT20010717,   360,  1,      1,2,20010731,0000, 51.3840, -29.9150, 3766,   3638.1,   2.9493,  34.9408,2,    271.5,2,    16.74,2,    16.61,2,     0.01,2,     0.80,2,    1.884,4,    0.881,2,   2163.4,2,   2316.2,2,   7.7354,2,    25.00,  -999.00,9,   0.0000,-999.0000,2,    16.84,  -999.00,2,    0.000, -999.000,2,   2.6301
  06MT20010717,   361,  1,     22,2,20010731,0000, 51.7500, -30.0160, 3385,     11.8,  14.2642,  34.8728,2,    265.1,2,     0.15,2,     0.01,2,     0.03,2,     0.12,2,    3.131,2,    1.721,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,  14.2625
  06MT20010717,   361,  1,     21,2,20010731,0000, 51.7500, -30.0160, 3385,    202.6,   6.8277,  34.8115,2,    252.2,2,     7.94,2,    14.98,2,     0.01,2,     0.68,2,    3.575,2,    1.860,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   6.8090
  06MT20010717,   361,  1,     20,2,20010731,0000, 51.7500, -30.0160, 3385,    301.7,   6.0352,  34.8327,2,    224.1,2,    10.45,2,    17.96,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   6.0090
  06MT20010717,   361,  1,     19,2,20010731,0000, 51.7500, -30.0160, 3385,    502.5,   4.9993,  34.9096,2,    243.5,2,    10.31,2,    18.45,2,     0.01,2,     0.96,2,    3.191,2,    1.551,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.9589
  06MT20010717,   361,  1,     18,2,20010731,0000, 51.7500, -30.0160, 3385,    813.2,   4.1791,  34.9137,2,    264.7,2,    10.03,2,    17.44,2,     0.00,2,     0.85,2,    3.460,2,    1.640,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,-999.0000,-999.0000,9,  -999.00,  -999.00,9, -999.000, -999.000,9,   4.1170
