EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,DEG C
58JH19990615, 75N, 500, 1, 4, 2, 19990626, 0, 74.5010, 1.0027, 3712,   1500.9,  -0.7740,  34.9079, 2,  34.8810, 3,    302.1, 2,    10.32, 2,    14.84, 2,     0.00, 2,     1.00, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8382
58JH19990615, 75N, 500, 1, 3, 2, 19990626, 0, 74.5010, 1.0027, 3712,   2001.0,  -0.8930,  34.9095, 2,  34.8820, 3,    302.1, 2,    11.20, 2,    15.12, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9856
58JH19990615, 75N, 500, 1, 2, 2, 19990626, 0, 74.5010, 1.0027, 3712,   2500.1,  -0.9370,  34.9084, 2,  34.8810, 3,    304.3, 2,    11.57, 2,    15.13, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0626
58JH19990615, 75N, 500, 1, 1, 2, 19990626, 0, 74.5010, 1.0027, 3712,   3701.9,  -0.9300,  34.9025, 2,  34.8750, 3,    306.9, 2,    12.30, 2,    15.22, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.1532
58JH19990615, 75N, 501, 1, 12, 2, 19990626, 0, 74.5010, 3.0030, 3273,    601.3,  -0.9071,  34.8729, 2,  34.8708, 3,    321.7, 2,     7.51, 2,    13.89, 2,     0.00, 2,     0.93, 2,    4.330, 2,    2.216, 2,    0.304, 2,    5.350, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9272
58JH19990615, 75N, 501, 1, 11, 2, 19990626, 0, 74.5010, 3.0030, 3273,    798.4,  -0.8590,  34.8819, 2,  34.8540, 3,    320.4, 2,     7.87, 2,    14.07, 2,     0.00, 2,     0.94, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8875
58JH19990615, 75N, 501, 1, 10, 2, 19990626, 0, 74.5010, 3.0030, 3273,   1000.0,  -0.8530,  34.8871, 2,  34.8850, 3,    320.0, 2,     8.12, 2,    14.14, 2,     0.00, 2,  -999.00, 9,    3.923, 2,    1.972, 2,    0.266, 2,    4.928, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8906
58JH19990615, 75N, 501, 1, 9, 2, 19990626, 0, 74.5010, 3.0030, 3273,   1252.4,  -0.8040,  34.8976, 2,  34.8710, 3,    312.1, 2,     9.11, 2,    14.48, 2,     0.00, 2,     0.97, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8545
58JH19990615, 75N, 501, 1, 8, 2, 19990626, 0, 74.5010, 3.0030, 3273,   1501.2,  -0.7786,  34.9094, 2,  34.9073, 3,    300.8, 2,    10.55, 2,    15.03, 2,     0.00, 2,     1.01, 2,    1.386, 2,    0.641, 2,    0.041, 2,    2.729, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8428
58JH19990615, 75N, 501, 1, 7, 2, 19990626, 0, 74.5010, 3.0030, 3273,   1750.8,  -0.8510,  34.9101, 2,  34.8830, 3,    301.2, 2,    11.01, 2,    15.11, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9287
58JH19990615, 75N, 501, 1, 6, 2, 19990626, 0, 74.5010, 3.0030, 3273,   1999.7,  -0.9035,  34.9096, 2,  34.9075, 3,    298.6, 2,    11.40, 2,    15.19, 2,     0.00, 2,     1.02, 2,    0.931, 2,    0.415, 2,    0.025, 2,    2.464, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9958
58JH19990615, 75N, 501, 1, 5, 2, 19990626, 0, 74.5010, 3.0030, 3273,   2248.8,  -0.9290,  34.9095, 2,  34.8820, 3,    303.0, 2,    11.58, 2,    15.17, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0372
58JH19990615, 75N, 501, 1, 4, 2, 19990626, 0, 74.5010, 3.0030, 3273,   2501.5,  -0.9497,  34.9081, 2,  34.9060, 3,    303.4, 2,    11.81, 2,    15.26, 2,     0.00, 2,     1.02, 2,    0.833, 2,    0.392, 2,    0.019, 2,    2.470, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0752
58JH19990615, 75N, 501, 1, 3, 2, 19990626, 0, 74.5010, 3.0030, 3273,   2751.3,  -0.9610,  34.9061, 2,  34.8790, 3,    304.3, 2,    11.99, 2,    15.27, 2,     0.00, 2,     1.02, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.1046
58JH19990615, 75N, 501, 1, 2, 2, 19990626, 0, 74.5010, 3.0030, 3273,   3000.1,  -0.9649,  34.9043, 2,  34.9022, 3,    305.1, 2,    12.05, 2,    15.20, 2,     0.00, 2,     1.02, 2,    0.854, 2,    0.383, 2,    0.017, 2,    2.565, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.1277
58JH19990615, 75N, 501, 1, 1, 2, 19990626, 0, 74.5010, 3.0030, 3273,   3263.2,  -0.9570,  34.9034, 2,  34.9010, 3,    304.3, 2,    12.19, 2,    15.24, 2,     0.00, 2,     1.02, 2,    0.849, 2,    0.387, 2,    0.024, 2,    2.584, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.1414
58JH19990615, 75N, 501, 2, 12, 2, 19990626, 0, 74.5010, 3.0030, 3273,     10.3,   2.1621,  34.7383, 2,  34.7362, 3,    351.4, 2,     0.24, 2,     5.55, 2,     0.03, 2,     0.41, 2,    5.825, 2,    3.249, 2,    0.486, 2,    7.871, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   2.1615
58JH19990615, 75N, 501, 2, 11, 2, 19990626, 0, 74.5010, 3.0030, 3273,     21.0,   2.0350,  34.7383, 2,  34.7362, 3,    352.7, 2,     0.24, 2,     5.56, 2,     0.03, 2,     0.41, 2,    5.794, 2,    3.235, 2,    0.478, 2,    7.869, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   2.0339
58JH19990615, 75N, 501, 2, 10, 2, 19990626, 0, 74.5010, 3.0030, 3273,     29.6,   2.0270,  34.7400, 2,  34.6950, 3,    351.8, 2,     0.37, 2,     8.37, 2,     0.05, 2,     0.54, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   2.0254
58JH19990615, 75N, 501, 2, 9, 2, 19990626, 0, 74.5010, 3.0030, 3273,     41.4,   1.6760,  34.7477, 2,  34.6790, 3,    361.0, 2,     1.79, 2,     8.30, 2,     0.05, 2,     0.62, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   1.6739
58JH19990615, 75N, 501, 2, 8, 2, 19990626, 0, 74.5010, 3.0030, 3273,     50.7,  -0.1425,  34.7744, 2,  34.7723, 3,    360.5, 2,     2.58, 2,     9.07, 2,     0.06, 2,     0.67, 2,    6.232, 2,    3.405, 2,    0.517, 2,    8.376, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.1443
58JH19990615, 75N, 501, 2, 7, 2, 19990626, 0, 74.5010, 3.0030, 3273,     75.1,  -1.0290,  34.8030, 2,  34.7660, 3,    354.4, 2,     4.06, 2,    10.85, 2,     0.17, 2,     0.77, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0310
58JH19990615, 75N, 501, 2, 6, 2, 19990626, 0, 74.5010, 3.0030, 3273,    101.1,  -1.0852,  34.8131, 2,  34.8114, 3,    353.5, 2,     3.89, 2,    11.07, 2,     0.15, 2,     0.78, 2,    6.009, 2,    3.361, 2,    0.495, 2,    8.120, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0879
58JH19990615, 75N, 501, 2, 5, 2, 19990626, 0, 74.5010, 3.0030, 3273,    150.9,  -0.9370,  34.8401, 2,  34.8080, 3,    340.9, 2,     5.97, 2,    12.59, 2,     0.00, 2,     0.85, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9414
58JH19990615, 75N, 501, 2, 4, 2, 19990626, 0, 74.5010, 3.0030, 3273,    201.1,  -0.7068,  34.8582, 2,  34.8563, 3,    330.4, 2,     6.42, 2,    13.15, 2,     0.00, 2,     0.88, 2,    4.836, 6,    2.606, 6,    0.378, 6,    6.209, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7131
58JH19990615, 75N, 501, 2, 3, 2, 19990626, 0, 74.5010, 3.0030, 3273,    300.7,  -0.7750,  34.8756, 2,  34.8360, 3,    328.7, 2,     6.71, 2,    13.45, 2,     0.00, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7845
58JH19990615, 75N, 501, 2, 2, 2, 19990626, 0, 74.5010, 3.0030, 3273,    399.4,  -0.7582,  34.8729, 2,  34.8708, 3,    325.6, 2,     7.06, 2,    13.66, 2,     0.00, 2,     0.92, 2,    4.479, 2,    2.394, 2,    0.322, 2,    5.478, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7713
58JH19990615, 75N, 501, 2, 1, 2, 19990626, 0, 74.5010, 3.0030, 3273,    501.1,  -0.8010,  34.8748, 2,  34.8480, 3,    321.3, 2,     7.50, 2,    14.55, 2,     0.00, 2,     0.93, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8177
58JH19990615, 75N, 502, 1, 12, 2, 19990627, 0, 74.4988, 5.0038, 3372,      9.6,   4.3500,  34.9389, 2,  34.9030, 3,    331.3, 2,     3.00, 2,     6.24, 2,     0.05, 2,     0.47, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.3493
58JH19990615, 75N, 502, 1, 11, 2, 19990627, 0, 74.4988, 5.0038, 3372,     30.1,   4.1040,  34.9306, 2,  34.8780, 3,    331.3, 2,     2.83, 2,     6.19, 2,     0.05, 2,     0.49, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.1019
58JH19990615, 75N, 502, 1, 10, 2, 19990627, 0, 74.4988, 5.0038, 3372,     50.6,   2.2330,  34.8660, 2,  34.8450, 3,    340.9, 2,     3.43, 2,     8.85, 2,     0.08, 2,     0.67, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   2.2302
58JH19990615, 75N, 502, 1, 9, 2, 19990627, 0, 74.4988, 5.0038, 3372,    101.4,   0.4710,  34.8880, 2,  34.8380, 3,    334.8, 2,     5.50, 2,    12.05, 2,     0.12, 2,     0.82, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   0.4669
58JH19990615, 75N, 502, 1, 8, 2, 19990627, 0, 74.4988, 5.0038, 3372,    200.0,  -0.1270,  34.8373, 2,  34.8040, 3,    341.3, 2,     5.58, 2,    12.10, 2,     0.01, 2,     0.81, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.1343
58JH19990615, 75N, 502, 1, 7, 2, 19990627, 0, 74.4988, 5.0038, 3372,    301.0,  -0.0580,  34.8799, 2,  34.8400, 3,    320.8, 2,     6.42, 2,    13.19, 2,     0.00, 2,     0.88, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.0694
58JH19990615, 75N, 502, 1, 6, 2, 19990627, 0, 74.4988, 5.0038, 3372,    500.8,  -0.4130,  34.8844, 2,  34.8550, 3,    314.3, 2,     7.37, 2,    14.01, 2,     0.00, 2,     0.94, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.4314
58JH19990615, 75N, 502, 1, 5, 2, 19990627, 0, 74.4988, 5.0038, 3372,   1000.8,  -0.7770,  34.8888, 2,  34.8600, 3,    316.5, 2,     8.16, 2,    14.18, 2,     0.00, 2,     0.95, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8153
58JH19990615, 75N, 502, 1, 4, 2, 19990627, 0, 74.4988, 5.0038, 3372,   1500.0,  -0.7510,  34.9095, 2,  34.8820, 3,    303.0, 2,    10.23, 2,    14.87, 2,     0.00, 2,     1.00, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8155
58JH19990615, 75N, 502, 1, 3, 2, 19990627, 0, 74.4988, 5.0038, 3372,   2000.6,  -0.8670,  34.9120, 2,  34.8840, 3,    301.2, 2,    11.42, 2,    15.23, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9600
58JH19990615, 75N, 502, 1, 2, 2, 19990627, 0, 74.4988, 5.0038, 3372,   2500.2,  -0.9200,  34.9099, 2,  34.8830, 3,    303.0, 2,    11.88, 2,    15.27, 2,     0.00, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0459
58JH19990615, 75N, 502, 1, 1, 2, 19990627, 0, 74.4988, 5.0038, 3372,   3001.9,  -0.9000,  34.9090, 2,  34.8810, 3,    306.0, 2,    12.02, 2,    15.64, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -1.0644
58JH19990615, 75N, 503, 1, 11, 2, 19990627, 0, 74.5010, 7.0040, 2412,    499.2,  -0.3287,  34.8842, 2,  34.8821, 3,    319.1, 2,     6.96, 2,    13.71, 2,     0.00, 2,     0.92, 2,    4.327, 2,    2.152, 2,    0.230, 2,    5.692, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.3474
58JH19990615, 75N, 503, 1, 10, 2, 19990627, 0, 74.5010, 7.0040, 2412,    599.4,  -0.6051,  34.8773, 2,  34.8753, 3,    318.7, 2,     7.25, 2,    13.85, 2,     0.00, 2,     0.93, 2,    4.217, 2,    2.123, 2,    0.220, 2,    5.584, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.6267
58JH19990615, 75N, 503, 1, 9, 2, 19990627, 0, 74.5010, 7.0040, 2412,    699.6,  -0.7216,  34.8760, 2,  34.8739, 3,    320.4, 2,     7.28, 2,    13.88, 2,     0.00, 2,     0.94, 2,    4.375, 2,    2.172, 2,    0.283, 2,    5.645, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.7467
58JH19990615, 75N, 503, 1, 8, 2, 19990627, 0, 74.5010, 7.0040, 2412,    799.6,  -0.8887,  34.8714, 2,  34.8693, 3,    322.1, 2,     7.53, 2,    14.00, 2,     0.00, 2,     0.95, 2,    4.304, 2,    2.135, 2,    0.246, 2,    5.548, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9170
58JH19990615, 75N, 503, 1, 7, 2, 19990627, 0, 74.5010, 7.0040, 2412,    894.2,  -0.8025,  34.8825, 2,  34.8810, 3,    317.8, 2,     7.89, 2,    14.16, 2,     0.00, 2,     0.95, 2,    3.901, 2,    2.004, 2,    0.215, 2,    5.042, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8356
58JH19990615, 75N, 503, 1, 6, 2, 19990627, 0, 74.5010, 7.0040, 2412,    998.7,  -0.8090,  34.8854, 2,  34.8580, 3,    318.7, 2,     8.09, 2,    14.24, 2,     0.00, 2,     0.96, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8469
58JH19990615, 75N, 503, 1, 5, 2, 19990627, 0, 74.5010, 7.0040, 2412,   1248.5,  -0.7874,  34.8974, 2,  34.8944, 3,    306.9, 2,     8.98, 2,    14.47, 2,     0.00, 2,     0.98, 2,    2.907, 2,    1.479, 2,    0.151, 2,    4.045, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8378
58JH19990615, 75N, 503, 1, 4, 2, 19990627, 0, 74.5010, 7.0040, 2412,   1499.0,  -0.7581,  34.9109, 2,  34.9088, 3,    301.2, 2,    10.59, 2,    15.09, 2,     0.00, 2,     1.02, 2,    1.394, 2,    0.683, 2,    0.042, 2,    2.733, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.8224
58JH19990615, 75N, 503, 1, 3, 2, 19990627, 0, 74.5010, 7.0040, 2412,   1751.4,  -0.8338,  34.9120, 2,  34.9099, 3,    300.3, 2,    11.41, 2,    15.30, 2,     0.00, 2,     1.03, 2,    0.967, 2,    0.466, 2,    0.009, 2,    2.436, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9119
58JH19990615, 75N, 503, 1, 2, 2, 19990627, 0, 74.5010, 7.0040, 2412,   2251.0,  -0.8633,  34.9110, 2,  34.9089, 3,    300.3, 2,    11.86, 2,    15.34, 2,     0.00, 2,     1.03, 2,    0.842, 2,    0.416, 2,    0.013, 2,    2.315, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9728
58JH19990615, 75N, 503, 1, 1, 2, 19990627, 0, 74.5010, 7.0040, 2412,   2401.5,  -0.8580,  34.9111, 2,  34.9080, 3,    300.3, 2,    11.90, 2,    15.37, 2,     0.00, 2,     1.04, 2,    0.826, 2,    0.404, 2,    0.003, 2,    2.266, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.9781
58JH19990615, 75N, 503, 2, 12, 2, 19990627, 0, 74.5010, 7.0040, 2412,      5.3,   4.1442,  34.9223, 2,  34.9202, 3,    323.4, 2,     3.71, 2,     7.06, 2,     0.09, 2,     0.51, 2,    5.129, 6,    2.695, 6,    0.394, 6,    6.926, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.1438
58JH19990615, 75N, 503, 2, 11, 2, 19990627, 0, 74.5010, 7.0040, 2412,     11.1,   4.1397,  34.9224, 2,  34.9203, 3,    323.4, 2,     3.70, 2,     7.06, 2,     0.09, 2,     0.51, 2,    5.181, 2,    2.745, 2,    0.422, 2,    6.914, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.1389
58JH19990615, 75N, 503, 2, 10, 2, 19990627, 0, 74.5010, 7.0040, 2412,     20.7,   3.9779,  34.9137, 2,  34.9116, 3,    325.2, 2,     3.70, 2,     7.11, 2,     0.08, 2,     0.54, 2,    5.277, 2,    2.757, 2,    0.441, 2,    7.055, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.9765
58JH19990615, 75N, 503, 2, 9, 2, 19990627, 0, 74.5010, 7.0040, 2412,     30.2,   4.5690,  34.9264, 2,  34.9700, 3,    323.4, 2,     3.97, 2,     7.50, 2,     0.09, 2,     0.54, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.5668
58JH19990615, 75N, 503, 2, 8, 2, 19990627, 0, 74.5010, 7.0040, 2412,     41.2,   3.9640,  35.0258, 2,  35.0237, 3,    321.7, 2,     4.04, 2,     7.72, 2,     0.10, 2,     0.56, 2,    5.104, 2,    2.726, 2,    0.379, 2,    6.916, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.9611
58JH19990615, 75N, 503, 2, 7, 2, 19990627, 0, 74.5010, 7.0040, 2412,     52.0,   4.1070,  35.0365, 2,  34.9960, 3,    311.2, 2,     4.85, 2,    10.68, 2,     0.21, 2,     0.75, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.1034
58JH19990615, 75N, 503, 2, 6, 2, 19990627, 0, 74.5010, 7.0040, 2412,     73.8,   3.4825,  35.0337, 2,  35.0317, 3,    307.3, 2,     5.49, 2,    11.85, 2,     0.04, 2,     0.80, 2,    5.113, 2,    2.696, 2,    0.376, 2,    6.249, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.4776
58JH19990615, 75N, 503, 2, 5, 2, 19990627, 0, 74.5010, 7.0040, 2412,    100.1,   3.3038,  35.0267, 2,  35.0247, 3,    308.2, 2,     5.21, 2,    12.49, 2,     0.12, 2,     0.83, 2,    5.184, 2,    2.707, 2,    0.393, 2,    6.359, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   3.2974
58JH19990615, 75N, 503, 2, 4, 2, 19990627, 0, 74.5010, 7.0040, 2412,    150.0,   2.7550,  34.9827, 2,  34.9590, 3,    309.9, 2,     5.31, 2,    12.71, 2,     0.05, 2,     0.84, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   2.7460
58JH19990615, 75N, 503, 2, 3, 2, 19990627, 0, 74.5010, 7.0040, 2412,    200.7,   1.6491,  34.9428, 2,  34.9371, 3,    313.8, 2,     5.50, 2,    12.88, 2,     0.07, 2,     0.86, 2,    5.570, 6,    2.913, 6,    0.406, 6,    7.581, 6, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   1.6388
58JH19990615, 75N, 503, 2, 2, 2, 19990627, 0, 74.5010, 7.0040, 2412,    300.7,  -0.4190,  34.8149, 2,  34.7850, 3,    344.0, 2,     5.87, 2,    13.25, 2,     0.02, 2,     0.88, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.4294
58JH19990615, 75N, 503, 2, 1, 2, 19990627, 0, 74.5010, 7.0040, 2412,    401.0,  -0.2199,  34.8685, 2,  34.8672, 3,    317.8, 2,     6.57, 2,    13.42, 2,     0.01, 2,     0.90, 2,    4.714, 2,    2.385, 2,    0.307, 2,    6.329, 2, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,  -0.2349
58JH19990615, 75N, 504, 1, 12, 2, 19990627, 0, 74.5013, 9.0083, 2550,      9.7,   5.8470,  35.0383, 2,  35.0070, 3,    323.4, 2,     3.07, 2,     6.11, 2,     0.09, 2,     0.41, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.8462
58JH19990615, 75N, 504, 1, 11, 2, 19990627, 0, 74.5013, 9.0083, 2550,     29.8,   5.2710,  35.0201, 2,  34.9910, 3,    323.4, 2,     3.08, 2,     6.54, 2,     0.10, 2,     0.44, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.2686
58JH19990615, 75N, 504, 1, 10, 2, 19990627, 0, 74.5013, 9.0083, 2550,     50.2,   5.1530,  35.0198, 2,  34.9870, 3,    318.6, 2,     3.55, 2,     7.28, 2,     0.13, 2,     0.51, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   5.1491
58JH19990615, 75N, 504, 1, 9, 2, 19990627, 0, 74.5013, 9.0083, 2550,    100.2,   4.1380,  35.0653, 2,  35.0410, 3,    306.4, 2,     5.06, 2,    12.29, 2,     0.03, 2,     0.81, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, -999.0000, 9, -999.0000,  -999.00, 9,  -999.00,   4.1309
