EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,,
  18MF20120601, AR07W,    18,  1, 380073,      2,2,20120604,1544, 54.4908, -54.7568,  166,    149.7,  -0.2019,  33.7408,2,  33.7396,2,    317.1,2,    318.8,6,     7.37,6,    10.47,6,     0.31,6,     0.65,6,     0.31,6,    2.880,2,    2.704,2,   -999.0,9,   -999.0,9,   7.6860,2,    25.00, 20120604,     1545
  18MF20120601, AR07W,    18,  1, 380074,      3,2,20120604,1544, 54.4908, -54.7568,  166,    126.7,  -0.5883,  33.6125,2,  33.6087,2,    318.0,2,    319.5,2,     6.91,6,     9.82,6,     0.34,6,     0.68,6,     0.34,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6860,2,    25.00, 20120604,     1547
  18MF20120601, AR07W,    18,  1, 380075,      4,2,20120604,1544, 54.4908, -54.7568,  166,    101.6,  -0.8815,  33.4346,2,  33.4275,2,    320.7,2,   -999.0,9,     7.18,6,     9.45,6,     0.29,6,     0.86,6,     0.29,6,    2.965,2,    2.845,2,   2118.9,2,   2235.4,3,   7.6720,2,    25.00, 20120604,     1549
  18MF20120601, AR07W,    18,  1, 380076,      5,2,20120604,1544, 54.4908, -54.7568,  166,     80.7,  -1.1043,  33.3110,2,-999.0000,9,    318.6,2,   -999.0,9,     7.62,6,     9.07,6,     0.30,6,     0.86,6,      0.3,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6720,2,    25.00, 20120604,     1551
  18MF20120601, AR07W,    18,  1, 380077,      6,2,20120604,1544, 54.4908, -54.7568,  166,     63.4,  -1.1932,  33.1084,2,-999.0000,9,    323.4,2,    325.4,2,     7.76,6,     8.41,6,     0.36,6,     0.84,6,     0.36,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6640,2,    25.00, 20120604,     1552
  18MF20120601, AR07W,    18,  1, 380078,      7,2,20120604,1544, 54.4908, -54.7568,  166,     49.7,  -1.1767,  32.9498,2,  32.9406,2,    329.3,2,   -999.0,9,     7.77,6,     7.81,6,     0.42,6,     0.81,6,     0.42,6,    3.039,2,    2.872,2,   2107.4,2,   2221.6,3,   7.6670,2,    25.00, 20120604,     1553
  18MF20120601, AR07W,    18,  1, 380079,      8,2,20120604,1544, 54.4908, -54.7568,  166,     41.7,  -1.2403,  32.7063,2,-999.0000,9,    332.3,2,   -999.0,9,     8.01,6,     7.12,6,     0.47,6,     0.80,6,     0.47,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6900,2,    25.00, 20120604,     1554
  18MF20120601, AR07W,    18,  1, 380080,      9,2,20120604,1544, 54.4908, -54.7568,  166,     29.7,  -1.2348,  32.3644,2,-999.0000,9,    338.8,2,    341.4,6,     7.76,6,     6.20,6,     0.68,6,     0.78,6,     0.68,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6830,2,    25.00, 20120604,     1555
  18MF20120601, AR07W,    18,  1, 380081,     10,2,20120604,1544, 54.4908, -54.7568,  166,     20.1,  -0.1222,  31.6840,2,-999.0000,9,    385.3,2,    394.9,2,     2.02,6,     0.50,6,     0.29,6,     0.35,6,     0.29,6,    3.226,2,    3.072,2,   -999.0,9,   -999.0,9,   7.8170,2,    25.00, 20120604,     1556
  18MF20120601, AR07W,    18,  1, 380082,     11,2,20120604,1544, 54.4908, -54.7568,  166,     11.9,   0.1750,  31.5630,2,  31.5659,2,    399.9,2,    402.2,2,     1.29,6,     0.16,6,     0.23,6,     0.27,6,     0.23,6,    3.258,2,    3.093,2,   1984.4,2,   2163.9,3,   7.8270,2,    25.00, 20120604,     1557
  18MF20120601, AR07W,    18,  1, 380083,     12,2,20120604,1544, 54.4908, -54.7568,  166,      0.4,   0.1683,  31.5637,2,-999.0000,9,    399.3,2,    402.7,2,     1.37,6,     0.19,6,     0.24,6,     0.26,6,     0.24,6,    3.236,2,    3.142,2,   1987.9,2,   2152.9,3,   7.8500,2,    25.00, 20120604,     1558
  18MF20120601, AR07W,    21,  1, 380084,      1,2,20120604,2011, 54.7595, -54.4838,  197,    228.6,   1.0845,  34.1890,2,  34.1916,6,    308.2,2,   -999.0,9,     7.09,6,    12.13,6,     0.26,6,     1.00,6,     0.26,6,    2.719,2,    2.555,2,   2134.7,2,   2274.7,3,   7.7060,2,    25.00, 20120604,     2011
  18MF20120601, AR07W,    21,  1, 380085,      2,2,20120604,2011, 54.7595, -54.4838,  197,    199.9,   0.7025,  34.1144,2,  34.1100,2,    312.9,2,    314.4,2,     6.51,6,    11.63,6,     0.31,6,     0.91,6,     0.31,6,    2.769,2,    2.754,2,   2133.2,2,   2272.1,3,   7.7090,2,    25.00, 20120604,     2013
  18MF20120601, AR07W,    21,  1, 380086,      3,2,20120604,2011, 54.7595, -54.4838,  197,    153.8,  -0.2395,  33.7958,2,  33.7861,2,    318.4,2,    320.4,6,     6.44,6,    10.38,6,     0.31,6,     0.87,6,     0.31,6,    2.885,2,    2.769,2,   2125.3,2,   -999.0,9,   7.7020,2,    25.00, 20120604,     2015
  18MF20120601, AR07W,    21,  1, 380087,      4,2,20120604,2011, 54.7595, -54.4838,  197,    125.0,  -0.7173,  33.5819,2,  33.5783,2,    319.0,2,    321.1,2,     6.84,6,     9.55,6,     0.36,6,     0.84,6,     0.36,6, -999.000,9,     -999,9,   2120.5,2,   2244.9,3,   7.6940,2,    25.00, 20120604,     2016
  18MF20120601, AR07W,    21,  1, 380088,      5,2,20120604,2011, 54.7595, -54.4838,  197,     96.8,  -0.9367,  33.3871,2,  33.3983,2,    331.3,2,    330.1,2,     6.58,6,     8.02,6,     0.33,6,     0.76,6,     0.33,6,    3.001,2,    2.769,2,   -999.0,9,   -999.0,9,   7.7040,2,    25.00, 20120604,     2017
  18MF20120601, AR07W,    21,  1, 380089,      6,2,20120604,2011, 54.7595, -54.4838,  197,     83.6,  -1.2234,  33.1755,2,-999.0000,9,    327.3,2,   -999.0,9,     7.75,6,     8.00,6,     0.25,6,     0.86,6,     0.25,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6840,2,    25.00, 20120604,     2019
  18MF20120601, AR07W,    21,  1, 380090,      7,2,20120604,2011, 54.7595, -54.4838,  197,     61.9,  -0.6524,  32.8861,2,-999.0000,9,    342.9,2,   -999.0,9,     6.43,6,     6.66,6,     0.41,6,     0.66,6,     0.41,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7010,2,    25.00, 20120604,     2020
  18MF20120601, AR07W,    21,  1, 380091,      8,2,20120604,2011, 54.7595, -54.4838,  197,     50.2,  -0.7051,  32.8162,2,  32.8181,2,    345.6,2,   -999.0,9,     6.90,6,     6.50,6,     0.32,6,     0.70,6,     0.32,6,    3.075,2,     2.89,2,   2087.8,2,   2246.5,3,   7.7000,2,    25.00, 20120604,     2021
  18MF20120601, AR07W,    21,  1, 380092,      9,2,20120604,2011, 54.7595, -54.4838,  197,     40.1,  -0.6571,  32.7178,2,-999.0000,9,    341.8,2,   -999.0,9,     7.56,6,     6.63,6,     0.36,6,     0.74,6,     0.36,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6710,2,    25.00, 20120604,     2022
  18MF20120601, AR07W,    21,  1, 380093,     10,2,20120604,2011, 54.7595, -54.4838,  197,     32.0,  -0.4716,  32.6601,2,-999.0000,9,    347.6,2,    350.1,2,     7.48,6,     6.44,6,     0.38,6,     0.73,6,     0.38,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6940,2,    25.00, 20120604,     2023
  18MF20120601, AR07W,    21,  1, 380094,     11,2,20120604,2011, 54.7595, -54.4838,  197,     19.4,  -0.6071,  32.5487,2,-999.0000,9,    351.9,2,   -999.0,9,     7.18,6,     5.31,6,     0.33,6,     0.71,6,     0.33,6,    3.119,2,    3.042,2,   2086.3,2,   2211.7,3,   7.7030,2,    25.00, 20120604,     2024
  18MF20120601, AR07W,    21,  1, 380095,     12,2,20120604,2011, 54.7595, -54.4838,  197,     10.6,  -0.6118,  32.4978,2,  32.4805,2,    356.6,2,    356.8,2,     6.70,6,     5.05,6,     0.31,6,     0.69,6,     0.31,6,    3.114,2,    2.981,2,   -999.0,9,   -999.0,9,   7.7170,2,    25.00, 20120604,     2025
  18MF20120601, AR07W,    21,  1, 380096,     13,2,20120604,2011, 54.7595, -54.4838,  197,      1.3,  -0.1537,  31.7923,2,-999.0000,9,    396.7,2,   -999.0,9,     2.26,6,     0.35,6,     0.19,6,     0.38,6,     0.19,6,    3.199,2,    3.108,2,   2051.8,2,   2252.2,3,   7.8470,2,    25.00, 20120604,     2026
  18MF20120601, AR07W,    24,  1, 380097,      1,2,20120604,2323, 54.9568, -54.2963,  247,    349.3,   4.3820,  34.8118,2,  34.8104,6,    276.5,2,    279.1,2,     7.37,6,    14.22,6,     0.32,6,     1.01,6,     0.32,6,    2.267,2,    2.009,2,   2153.4,2,   2307.7,3,   7.7260,2,    25.00, 20120604,     2323
  18MF20120601, AR07W,    24,  1, 380098,      2,2,20120604,2323, 54.9568, -54.2963,  247,    335.8,   4.4316,  34.8196,2,  34.8200,2,    276.6,2,    279.9,2,     7.34,6,    14.16,6,     0.23,6,     0.95,6,     0.23,6,    2.284,2,    2.168,2,   2156.7,2,   2303.5,3,   7.7150,2,    25.00, 20120604,     2325
  18MF20120601, AR07W,    24,  1, 380099,      3,2,20120604,2323, 54.9568, -54.2963,  247,    289.9,   4.2027,  34.7590,2,  34.7594,2,    279.8,2,    282.8,2,     6.78,6,    13.59,6,     0.28,6,     0.94,6,     0.28,6, -999.000,9,     -999,9,   2150.4,2,   2297.6,3,   7.7380,2,    25.00, 20120604,     2326
  18MF20120601, AR07W,    24,  1, 380100,      4,2,20120604,2323, 54.9568, -54.2963,  247,    249.5,   3.6553,  34.6565,2,  34.6572,2,    281.0,2,    285.8,2,     6.86,6,    13.26,6,     0.27,6,     0.93,6,     0.27,6,    2.380,2,    2.237,2,   2149.8,2,   2284.4,3,   7.7210,2,    25.00, 20120604,     2328
  18MF20120601, AR07W,    24,  1, 380101,      5,2,20120604,2323, 54.9568, -54.2963,  247,    199.6,   3.1480,  34.5317,2,  34.5315,2,    281.4,2,    285.8,6,     7.38,6,    13.11,6,     0.25,6,     0.94,6,     0.25,6, -999.000,9,     -999,9,   2149.1,2,   2292.2,3,   7.7110,2,    25.00, 20120604,     2329
  18MF20120601, AR07W,    24,  1, 380102,      6,2,20120604,2323, 54.9568, -54.2963,  247,    149.4,   1.2212,  34.1737,2,  34.1683,2,    303.6,2,    305.2,2,     6.76,6,    11.36,6,     0.30,6,     0.85,6,      0.3,6,    2.680,2,    2.439,2,   2133.0,2,   2274.2,3,   7.6860,2,    25.00, 20120604,     2331
  18MF20120601, AR07W,    24,  1, 380103,      7,2,20120604,2323, 54.9568, -54.2963,  247,    100.1,   0.6217,  33.8105,2,  33.8127,2,    353.0,2,    359.0,2,     1.33,6,     2.74,6,     0.71,6,     0.28,6,     0.71,6,    3.043,2,     3.01,2,   2083.1,3,   2257.5,3,   7.8010,2,    25.00, 20120604,     2332
  18MF20120601, AR07W,    24,  1, 380104,      8,2,20120604,2323, 54.9568, -54.2963,  247,     82.7,   0.5692,  33.7722,2,-999.0000,9,    361.6,2,   -999.0,9,     1.19,6,     2.66,6,     0.83,6,     0.34,6,     0.83,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8030,2,    25.00, 20120604,     2334
  18MF20120601, AR07W,    24,  1, 380105,      9,2,20120604,2323, 54.9568, -54.2963,  247,     59.9,  -0.3006,  33.6181,2,-999.0000,9,    342.0,2,   -999.0,9,     5.02,6,     6.68,6,     0.56,6,     0.68,6,     0.56,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7380,2,    25.00, 20120604,     2335
  18MF20120601, AR07W,    24,  1, 380106,     10,2,20120604,2323, 54.9568, -54.2963,  247,     51.9,  -0.7314,  33.5051,2,-999.0000,9,    336.9,2,    335.3,2,     6.78,6,     7.91,6,     0.36,6,     0.71,6,     0.36,6,    3.002,2,    2.789,2,   2108.2,3,   2241.4,3,   7.7050,2,    25.00, 20120604,     2336
  18MF20120601, AR07W,    24,  1, 380107,     11,2,20120604,2323, 54.9568, -54.2963,  247,     40.2,  -0.8618,  33.3201,2,-999.0000,9,    338.3,2,   -999.0,9,     6.59,6,     7.39,6,     0.40,6,     0.65,6,      0.4,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7070,2,    25.00, 20120604,     2338
  18MF20120601, AR07W,    24,  1, 380108,     12,2,20120604,2323, 54.9568, -54.2963,  247,     29.4,  -0.1993,  33.0936,2,-999.0000,9,    344.2,2,    345.2,2,     6.42,6,     5.93,6,     0.33,6,     0.52,6,     0.33,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7230,2,    25.00, 20120604,     2339
  18MF20120601, AR07W,    24,  1, 380109,     13,2,20120604,2323, 54.9568, -54.2963,  247,     21.4,   0.6854,  32.9303,2,-999.0000,9,    354.7,2,   -999.0,9,     5.42,6,     4.62,6,     0.39,6,     0.38,6,     0.39,6,    3.066,2,    2.893,2,   2070.1,2,   2212.8,3,   7.7330,2,    25.00, 20120604,     2341
  18MF20120601, AR07W,    24,  1, 380110,     14,2,20120604,2323, 54.9568, -54.2963,  247,     10.2,   0.4953,  32.8300,2,  32.8312,2,    355.1,2,    355.6,2,     6.21,6,     5.52,6,     0.45,6,     0.41,6,     0.45,6,    3.122,2,    2.991,2,   2075.4,2,   2206.9,3,   7.7120,2,    25.00, 20120604,     2342
  18MF20120601, AR07W,    24,  1, 380111,     15,2,20120604,2323, 54.9568, -54.2963,  247,     -0.5,   0.5000,  32.8310,2,-999.0000,9,    353.4,2,   -999.0,9,     6.06,6,     5.44,6,     0.46,6,     0.36,6,     0.46,6,    3.130,2,    2.871,2,   2077.0,2,   2200.1,3,   7.6990,2,    25.00, 20120604,     2343
  18MF20120601, AR07W,    27,  1, 380112,      1,2,20120605,0254, 55.1115, -54.1492,  369,   1033.5,   3.8878,  34.8921,2,  34.8924,6,    276.5,2,    280.5,2,     8.64,6,    15.99,6,     0.21,6,     0.96,6,     0.21,6,    2.187,2,    1.739,2,   2162.0,2,   2320.8,3,   7.7040,2,    25.00, 20120605,      254
  18MF20120601, AR07W,    27,  1, 380113,      2,2,20120605,0254, 55.1115, -54.1492,  369,    947.2,   3.8937,  34.8920,2,  34.8926,2,    276.5,2,    281.0,2,     8.49,6,    16.06,6,     0.17,6,     0.98,6,     0.17,6,    2.142,2,    1.694,2,   2160.0,2,   2307.1,3,   7.7050,2,    25.00, 20120605,      256
  18MF20120601, AR07W,    27,  1, 380114,      3,2,20120605,0254, 55.1115, -54.1492,  369,    829.8,   3.9548,  34.8896,2,  34.8902,2,    277.5,2,    282.0,2,     8.34,6,    15.89,6,     0.23,6,     1.10,6,     0.23,6,    2.195,2,     1.78,2,   2160.3,2,   2296.8,3,   7.6990,2,    25.00, 20120605,      259
  18MF20120601, AR07W,    27,  1, 380115,      4,2,20120605,0254, 55.1115, -54.1492,  369,    710.9,   4.1542,  34.9012,2,  34.9026,2,    274.5,2,    279.2,2,     8.27,6,    15.97,6,     0.29,6,     1.03,6,     0.29,6,    2.196,2,     1.95,2,   2162.5,2,   2306.3,3,   7.7150,2,    25.00, 20120605,      302
  18MF20120601, AR07W,    27,  1, 380116,      5,2,20120605,0254, 55.1115, -54.1492,  369,    589.1,   4.2715,  34.8894,2,  34.8896,2,    277.8,2,    282.8,6,     7.56,6,    15.29,6,     0.20,6,     0.92,6,      0.2,6,    2.244,2,    1.994,2,   2160.1,2,   2316.9,3,   7.7160,2,    25.00, 20120605,      304
  18MF20120601, AR07W,    27,  1, 380117,      6,2,20120605,0254, 55.1115, -54.1492,  369,    470.0,   4.5302,  34.8996,2,  34.6792,2,    276.0,2,    280.5,2,     7.36,6,    14.94,6,     0.27,6,     0.85,6,     0.27,6,    2.216,2,    1.962,2,   2159.2,2,   2307.3,3,   7.7030,2,    25.00, 20120605,      307
  18MF20120601, AR07W,    27,  1, 380118,      7,2,20120605,0254, 55.1115, -54.1492,  369,    359.1,   4.7589,  34.9042,2,  34.9047,2,    273.0,2,    277.4,2,     7.45,6,    15.05,6,     0.25,6,     0.82,6,     0.25,6, -999.000,9,     -999,9,   2159.5,2,   2314.6,3,   7.7190,2,    25.00, 20120605,      309
  18MF20120601, AR07W,    27,  1, 380119,      8,2,20120605,0254, 55.1115, -54.1492,  369,    260.0,   4.6403,  34.8474,2,  34.8465,2,    274.3,2,    278.4,2,     7.10,6,    14.55,6,     0.23,6,     0.76,6,     0.23,6,    2.263,2,    2.131,2,   2154.8,2,   2304.5,3,   7.7260,2,    25.00, 20120605,      310
  18MF20120601, AR07W,    27,  1, 380120,      9,2,20120605,0254, 55.1115, -54.1492,  369,    171.8,   3.4200,  34.6184,2,  34.6143,2,    287.0,2,    289.8,2,     6.47,6,    13.31,6,     0.36,6,     0.67,6,     0.36,6, -999.000,9,     -999,9,   2147.2,2,   2299.1,3,   7.7190,2,    25.00, 20120605,      312
  18MF20120601, AR07W,    27,  1, 380121,     10,2,20120605,0254, 55.1115, -54.1492,  369,    102.4,   1.4436,  34.1602,2,-999.0000,9,    298.1,2,    297.5,2,     7.45,6,    11.79,6,     0.27,6,     0.61,6,     0.27,6,    2.645,2,     2.38,2,   2137.7,2,   2285.8,3,   7.6930,2,    25.00, 20120605,      314
  18MF20120601, AR07W,    27,  1, 380122,     11,2,20120605,0254, 55.1115, -54.1492,  369,     81.2,   0.8298,  34.0012,2,-999.0000,9,    302.3,2,   -999.0,9,     7.69,6,    11.16,6,     0.23,6,     0.55,6,     0.23,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6830,2,    25.00, 20120605,      315
  18MF20120601, AR07W,    27,  1, 380123,     12,2,20120605,0254, 55.1115, -54.1492,  369,     61.1,  -0.4772,  33.7854,2,-999.0000,9,    328.5,2,   -999.0,9,     5.89,6,     9.18,6,     0.33,6,     0.42,6,     0.33,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6980,2,    25.00, 20120605,      316
  18MF20120601, AR07W,    27,  1, 380124,     13,2,20120605,0254, 55.1115, -54.1492,  369,     50.7,  -0.3385,  33.6713,2,-999.0000,9,    317.9,2,    315.2,2,     7.52,6,     9.94,6,     0.21,6,     0.57,6,     0.21,6,    2.875,2,    2.691,2,   2125.6,2,   2256.4,3,   7.6760,2,    25.00, 20120605,      317
  18MF20120601, AR07W,    27,  1, 380125,     14,2,20120605,0254, 55.1115, -54.1492,  369,     41.7,  -0.8177,  33.5943,2,-999.0000,9,    323.7,2,   -999.0,9,     6.87,6,     8.66,6,     0.38,6,     0.55,6,     0.38,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6870,2,    25.00, 20120605,      318
  18MF20120601, AR07W,    27,  1, 380126,     15,2,20120605,0254, 55.1115, -54.1492,  369,     31.8,  -0.5381,  33.4335,2,-999.0000,9,    341.1,2,    347.9,2,     5.64,6,     6.02,6,     0.36,6,     0.44,6,     0.36,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7310,2,    25.00, 20120605,      319
  18MF20120601, AR07W,    27,  1, 380127,     16,2,20120605,0254, 55.1115, -54.1492,  369,     19.9,   0.8047,  33.0848,2,-999.0000,9,    351.9,2,   -999.0,9,     5.45,6,     5.15,6,     0.41,6,     0.42,6,     0.41,6,    3.090,2,    2.952,2,   2070.4,2,   2216.5,3,   7.7370,2,    25.00, 20120605,      319
  18MF20120601, AR07W,    27,  1, 380128,     17,2,20120605,0254, 55.1115, -54.1492,  369,      9.6,   0.8719,  33.0783,2,  33.0807,2,    353.0,2,    355.7,2,     5.43,6,     5.02,6,     0.50,6,     0.47,6,      0.5,6,    3.058,2,     2.91,2,   2070.5,2,   2218.1,3,   7.7440,2,    25.00, 20120605,      320
  18MF20120601, AR07W,    27,  1, 380129,     18,2,20120605,0254, 55.1115, -54.1492,  369,      5.1,   0.8788,  33.0773,2,-999.0000,9,    352.0,2,   -999.0,9,     5.38,6,     5.00,6,     0.47,6,     0.52,6,     0.47,6,    3.071,2,    2.935,2,   2070.1,2,   2212.2,3,   7.7360,2,    25.00, 20120605,      320
  18MF20120601, AR07W,    37,  1, 380130,      1,2,20120605,1435, 55.2662, -53.9767, 1030,   2086.5,   2.7849,  34.9125,2,  34.9169,2,    273.5,2,    274.5,6,    11.81,6,    15.57,6,     0.30,6,     1.17,6,      0.3,6,    1.555,2,    2.381,4,   2161.9,2,   2313.3,3,   7.7230,2,    25.00, 20120605,     1435
  18MF20120601, AR07W,    37,  1, 380131,      2,2,20120605,1435, 55.2662, -53.9767, 1030,   1990.5,   2.9003,  34.9135,2,  34.9151,2,    272.0,2,    276.8,2,    11.43,6,    15.71,6,     0.31,6,     1.12,6,     0.31,6,    1.582,2,    0.881,2,   2163.7,2,   2325.7,3,   7.7210,2,    25.00, 20120605,     1448
  18MF20120601, AR07W,    37,  1, 380132,      3,2,20120605,1435, 55.2662, -53.9767, 1030,   1899.9,   3.0031,  34.9146,2,  34.9170,2,    271.1,2,    275.8,2,    11.38,6,    15.95,6,     0.32,6,     1.12,6,     0.32,6,    1.616,2,    0.958,2,   2162.4,2,   2308.6,3,   7.7180,2,    25.00, 20120605,     1450
  18MF20120601, AR07W,    37,  1, 380133,      4,2,20120605,1435, 55.2662, -53.9767, 1030,   1812.4,   3.0943,  34.9148,2,  34.9160,2,    270.5,2,    275.4,2,    11.09,6,    15.89,6,     0.24,6,     1.12,6,     0.24,6,    1.617,2,     0.96,2,   2162.0,2,   2307.5,3,   7.7180,2,    25.00, 20120605,     1452
  18MF20120601, AR07W,    37,  1, 380134,      5,2,20120605,1435, 55.2662, -53.9767, 1030,   1691.6,   3.2437,  34.9153,2,  34.9170,2,    270.3,2,    274.7,2,    10.72,6,    15.97,6,     0.22,6,     1.12,6,     0.22,6, -999.000,9,     -999,9,   2161.4,2,   2291.2,3,   7.7230,2,    25.00, 20120605,     1455
  18MF20120601, AR07W,    37,  1, 380135,      6,2,20120605,1435, 55.2662, -53.9767, 1030,   1551.8,   3.4170,  34.9181,2,  34.9203,2,    269.3,2,    273.9,2,    10.27,6,    16.31,6,     0.27,6,     1.15,6,     0.27,6,    1.705,2,    0.959,2,   2165.3,2,   2305.6,3,   7.7160,2,    25.00, 20120605,     1500
  18MF20120601, AR07W,    37,  1, 380136,      7,2,20120605,1435, 55.2662, -53.9767, 1030,   1387.8,   3.6007,  34.9184,2,  34.9193,2,    268.5,2,    271.9,2,    10.32,6,    16.31,6,     0.33,6,     1.17,6,     0.33,6,    1.809,2,    1.083,2,   2162.4,2,   2308.7,3,   7.7170,2,    25.00, 20120605,     1504
  18MF20120601, AR07W,    37,  1, 380137,      8,2,20120605,1435, 55.2662, -53.9767, 1030,   1211.8,   3.7158,  34.9116,2,  34.9127,2,    269.8,2,    273.3,2,     9.92,6,    16.51,6,     0.40,6,     1.16,6,      0.4,6, -999.000,9,     -999,9,   2162.5,2,   2299.9,2,   7.7110,2,    25.00, 20120605,     1508
  18MF20120601, AR07W,    37,  1, 380138,      9,2,20120605,1435, 55.2662, -53.9767, 1030,   1030.8,   3.6504,  34.8769,2,  34.8769,2,    281.3,2,    285.4,2,     8.84,6,    15.88,6,     0.44,6,     1.14,6,     0.44,6,    2.229,2,    1.789,2,   2161.5,2,   2297.3,2,   7.7150,2,    25.00, 20120605,     1513
  18MF20120601, AR07W,    37,  1, 380139,     10,2,20120605,1435, 55.2662, -53.9767, 1030,    852.8,   3.7534,  34.8792,2,  34.8790,2,    281.4,2,    267.9,3,     8.66,6,    15.87,6,     0.45,6,     1.14,6,     0.45,6,    2.270,2,    1.823,2,   2161.6,2,   2300.3,2,   7.7130,2,    25.00, 20120605,     1518
  18MF20120601, AR07W,    37,  1, 380140,     11,2,20120605,1435, 55.2662, -53.9767, 1030,    669.8,   4.0749,  34.8970,2,  34.8979,2,    276.4,2,    280.3,2,     8.71,6,    15.88,6,     0.26,6,     1.13,6,     0.26,6,    2.182,2,     1.83,2,   2165.6,2,   2302.6,2,   7.7140,2,    25.00, 20120605,     1522
  18MF20120601, AR07W,    37,  1, 380141,     12,2,20120605,1435, 55.2662, -53.9767, 1030,    511.0,   4.4076,  34.9145,2,  34.9153,2,    270.8,2,    274.0,2,     8.83,6,    15.92,6,     0.31,6,     1.15,6,     0.31,6,    2.163,2,     1.81,2,   2167.2,2,   2298.6,2,   7.7150,2,    25.00, 20120605,     1527
  18MF20120601, AR07W,    37,  1, 380142,     13,2,20120605,1435, 55.2662, -53.9767, 1030,    371.4,   4.6936,  34.9239,2,  34.9220,2,    273.0,2,    276.2,2,     8.08,6,    15.47,6,     0.20,6,     1.10,6,      0.2,6, -999.000,9,     -999,9,   2159.0,2,   2298.0,2,   7.7230,2,    25.00, 20120605,     1530
  18MF20120601, AR07W,    37,  1, 380143,     14,2,20120605,1435, 55.2662, -53.9767, 1030,    250.2,   4.7741,  34.8846,2,  34.8834,2,    275.2,2,    278.5,2,     7.54,6,    14.78,6,     0.29,6,     1.08,6,     0.29,6,    2.191,2,    1.982,2,   2156.4,2,   2294.8,2,   7.7280,2,    25.00, 20120605,     1533
  18MF20120601, AR07W,    37,  1, 380144,     15,2,20120605,1435, 55.2662, -53.9767, 1030,    150.5,   3.9032,  34.7063,2,-999.0000,9,    280.9,2,    283.6,2,     7.72,6,    13.80,6,     0.25,6,     1.01,6,     0.25,6,    2.341,2,    2.201,2,   2152.2,2,   2281.1,2,   7.7140,2,    25.00, 20120605,     1535
  18MF20120601, AR07W,    37,  1, 380145,     16,2,20120605,1435, 55.2662, -53.9767, 1030,     99.2,   2.7385,  34.4682,2,  34.4651,2,    288.2,2,    289.2,2,     7.56,6,    13.29,6,     0.27,6,     1.03,6,     0.27,6,    2.481,2,    2.218,2,   2148.2,2,   2276.1,2,   7.7030,2,    25.00, 20120605,     1537
