EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,PMOL/KG,,ITS-90,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,BQ/CUM,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20070724,        P01,      78,          1,          1,     X12929,2,          1,2,20070819,       2131,    47.0000,  -161.4863,       5082,  5171.3,2,   1.5714,2,  34.6883,2,  34.6890,6,   148.56,2,  148.89,2,  163.26,2,   36.59,2,    0.01,2,   2.539,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.57133,2,       0.48,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1137,    27.7872
49NZ20070724,        P01,      79,          1,          0,     -999.0,9,          0,2,20070820,       0444,    46.9975,  -160.3612,       5128,  -999.0,9,-999.0000,9,-999.0000,9,  32.8162,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,      79,          1,         36,     X12042,2,         36,2,20070820,       0444,    46.9975,  -160.3612,       5128,     9.6,2,  13.7917,2,  32.8124,2,  32.8139,2,   277.98,2,  276.67,2,   11.94,2,    7.72,2,    0.14,2,   0.835,2,   3.258,2,   1.850,2,   0.312,2,  2002.4,2,  2216.4,2,   7.9158,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  13.77774,2,       0.15,       0.05,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  13.7904,    24.5400
49NZ20070724,        P01,      79,          1,         35,     X12041,2,         35,2,20070820,       0444,    46.9975,  -160.3612,       5128,    48.6,2,   6.2842,2,  33.1305,2,  33.1286,2,   297.21,2,  300.08,2,   19.62,2,   12.67,2,    0.55,2,   1.236,2,   4.502,2,   2.502,2,   0.399,2,  2069.5,2,  2226.1,2,   7.7920,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.28573,2,       0.16,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.2801,    26.0405
49NZ20070724,        P01,      79,          1,         34,     X12036,2,         34,2,20070820,       0444,    46.9975,  -160.3612,       5128,    99.8,2,   6.5393,2,  33.3352,2,  33.3381,2,   292.41,2,  294.10,2,   20.99,2,   13.66,2,    0.54,2,   1.223,2,   4.343,2,   2.413,2,   0.390,2,  2078.5,2,  2234.2,2,   7.7870,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.53721,2,       0.17,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.5306,    26.1698
49NZ20070724,        P01,      79,          1,         33,     X12033,2,         33,2,20070820,       0444,    46.9975,  -160.3612,       5128,   150.4,2,   6.9296,2,  33.7375,2,  33.7510,2,   252.14,2,  250.77,2,   26.32,2,   18.15,2,    0.02,2,   1.392,2,   3.994,2,   2.199,2,   0.276,2,  2118.3,2,  2256.2,2,   7.7336,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.93000,2,       0.18,       0.08,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.9159,    26.4357
49NZ20070724,        P01,      79,          1,         32,     X12038,2,         32,2,20070820,       0444,    46.9975,  -160.3612,       5128,   200.1,2,   6.2040,2,  33.8084,2,  33.8081,2,   218.32,2,  219.93,2,   37.02,2,   22.64,2,    0.02,2,   1.698,2,   3.756,2,   2.014,2,   0.252,2,  2154.7,2,  2267.8,2,   7.6650,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.20399,2,       0.20,       0.10,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.1869,    26.5875
49NZ20070724,        P01,      79,          1,         31,     X12003,2,         31,2,20070820,       0444,    46.9975,  -160.3612,       5128,   250.3,2,   5.6012,2,  33.8440,2,  33.8435,6,   173.81,2,  175.04,2,   49.70,2,   27.65,2,    0.01,2,   2.040,2,   3.316,6,   1.723,6,   0.203,6,  2194.9,2,  2277.0,2,   7.5782,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   5.59494,2,       0.23,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.5808,    26.6907
49NZ20070724,        P01,      79,          1,         30,     X12008,2,         30,2,20070820,       0444,    46.9975,  -160.3612,       5128,   328.9,2,   4.9268,2,  33.9016,2,  33.9032,2,   123.26,2,  122.60,2,   66.75,2,   33.46,2,    0.01,2,   2.437,2,   2.646,2,   1.326,2,   0.155,2,  2243.8,6,  2290.2,2,   7.4768,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   4.92671,2,       0.27,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.9015,    26.8156
49NZ20070724,        P01,      79,          1,         29,     X12035,2,         29,2,20070820,       0444,    46.9975,  -160.3612,       5128,   430.2,2,   4.4881,2,  33.9805,2,  33.9812,2,    86.32,2,   85.89,2,   81.27,2,   37.51,2,    0.01,2,   2.697,2,   1.980,2,   0.968,2,   0.105,2,  2280.1,2,  2304.9,6,   7.4110,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   4.48820,2,       0.30,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.4561,    26.9273
49NZ20070724,        P01,      79,          1,         28,     X12034,2,         28,2,20070820,       0444,    46.9975,  -160.3612,       5128,   532.2,2,   4.1706,2,  34.0849,2,  34.0866,6,    56.38,2,   56.14,2,   96.33,2,   40.24,2,    0.01,2,   2.889,2,   1.269,2,   0.613,2,   0.081,2,  2310.1,2,  2322.8,2,   7.3683,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   4.17064,2,       0.33,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.1319,    27.0446
49NZ20070724,        P01,      79,          1,         27,     X12049,2,         27,2,20070820,       0444,    46.9975,  -160.3612,       5128,   632.7,2,   3.9007,2,  34.1778,2,  34.1764,2,    40.43,2,   40.81,2,  108.10,2,   41.61,2,    0.01,2,   2.986,2,   0.734,2,   0.348,2,   0.042,2,  2330.7,2,  2337.5,2,   7.3529,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.90114,2,       0.36,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.8554,    27.1468
49NZ20070724,        P01,      79,          1,         26,     X12032,2,         26,2,20070820,       0444,    46.9975,  -160.3612,       5128,   728.8,2,   3.6845,2,  34.2348,2,  34.2340,2,    33.69,2,   34.15,2,  116.28,2,   42.43,2,    0.00,2,   3.040,2,   0.440,6,   0.209,6,   0.019,6,  2344.5,6,  2348.1,2,   7.3469,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.68425,2,       0.37,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.6330,    27.2144
49NZ20070724,        P01,      79,          1,         25,     X12043,2,         25,2,20070820,       0444,    46.9975,  -160.3612,       5128,   831.0,2,   3.3853,2,  34.2868,2,  34.2858,2,    28.26,2,   28.62,2,  125.69,2,   43.04,2,    0.01,2,   3.084,2,   0.291,2,   0.139,2,   0.015,2,  2359.6,2,  2360.0,6,   7.3405,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.38539,2,       0.40,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.3278,    27.2853
49NZ20070724,        P01,      79,          1,         24,     X12030,2,         24,2,20070820,       0444,    46.9975,  -160.3612,       5128,   931.3,2,   3.1552,2,  34.3320,2,  34.3313,2,    25.62,2,   25.94,2,  133.17,2,   43.54,2,    0.01,2,   3.103,2,   0.184,2,   0.088,2,   0.014,2,  2364.4,2,  2368.6,2,   7.3460,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.15504,2,       0.41,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.0916,    27.3435
49NZ20070724,        P01,      79,          1,         23,     X12027,2,         23,2,20070820,       0444,    46.9975,  -160.3612,       5128,  1070.8,2,   2.9097,2,  34.3839,2,  34.3845,6,    24.42,2,   24.52,2,  141.41,2,   43.83,2,    0.01,2,   3.124,2,   0.095,2,   0.045,2,   0.006,2,  2375.6,2,  2378.8,2,   7.3421,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.90948,2,       0.43,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.8374,    27.4079
49NZ20070724,        P01,      79,          1,         22,     X12028,2,         22,2,20070820,       0444,    46.9975,  -160.3612,       5128,  1270.7,2,   2.5908,2,  34.4454,2,  34.4451,2,    24.31,2,   24.12,2,  151.76,2,   44.16,2,    0.00,2,   3.135,2,   0.032,2,   0.018,2,   0.009,2,  2382.9,2,  2392.1,2,   7.3536,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.59076,2,       0.45,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.5060,    27.4859
49NZ20070724,        P01,      79,          1,         21,     X12009,2,         21,2,20070820,       0444,    46.9975,  -160.3612,       5128,  1472.2,2,   2.3835,2,  34.4937,2,  34.4934,2,    21.61,2,   21.32,2,  159.67,2,   44.49,2,    0.00,2,   3.141,2,   0.000,2,   0.000,2,   0.000,2,  2396.7,2,  2401.8,2,   7.3495,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.38336,2,       0.47,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.2852,    27.5431
49NZ20070724,        P01,      79,          1,         20,     X12026,2,         20,2,20070820,       0444,    46.9975,  -160.3612,       5128,  1669.8,2,   2.2045,2,  34.5351,2,  34.5350,2,    27.02,2,   26.87,2,  165.48,2,   44.25,2,    0.00,2,   3.117,2,   0.000,2,   0.000,2,   0.000,2,  2401.4,2,  2408.3,2,   7.3602,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.20460,2,       0.48,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.0926,    27.5919
49NZ20070724,        P01,      79,          1,         19,     X12025,2,         19,2,20070820,       0444,    46.9975,  -160.3612,       5128,  1870.9,2,   2.0538,2,  34.5673,2,  34.5668,2,    39.29,2,   38.97,2,  168.69,2,   43.71,2,    0.00,2,   3.064,2,   0.000,2,   0.002,2,   0.000,2,  2396.5,2,  2414.2,2,   7.3841,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.05392,2,       0.49,       0.16,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.9275,    27.6307
49NZ20070724,        P01,      79,          1,         18,     X12024,2,         18,2,20070820,       0444,    46.9975,  -160.3612,       5128,  2071.1,2,   1.9274,2,  34.5915,2,  34.5913,2,    54.97,2,   54.71,2,  169.60,2,   42.69,2,    0.00,2,   2.997,2,   0.000,2,   0.001,2,   0.007,2,  2388.1,2,  2417.6,2,   7.4141,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.92736,2,       0.49,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.7862,    27.6610
49NZ20070724,        P01,      79,          1,         17,     X12023,2,         17,2,20070820,       0444,    46.9975,  -160.3612,       5128,  2269.3,2,   1.8145,2,  34.6123,2,  34.6122,2,    69.48,2,   69.35,2,  169.70,2,   41.69,2,    0.00,2,   2.933,2,   0.001,2,   0.001,2,   0.000,2,  2379.7,2,  2419.3,2,   7.4437,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.81460,2,       0.49,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.6582,    27.6874
49NZ20070724,        P01,      79,          1,         16,     X12022,2,         16,2,20070820,       0444,    46.9975,  -160.3612,       5128,  2471.8,2,   1.7433,2,  34.6261,2,  34.6260,2,    79.55,2,   79.27,2,  169.65,2,   40.99,2,    0.00,2,   2.886,2,   0.000,2,   0.000,2,   0.000,2,  2373.3,6,  2420.4,2,   7.4611,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.74344,2,       0.49,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.5704,    27.7050
49NZ20070724,        P01,      79,          1,         15,     X12021,2,         15,2,20070820,       0444,    46.9975,  -160.3612,       5128,  2670.1,2,   1.6690,2,  34.6394,2,  34.6394,6,    92.31,2,   92.00,2,  167.91,2,   40.12,2,    0.00,2,   2.827,2,-999.000,9,-999.000,9,-999.000,9,  2367.5,2,  2421.8,6,   7.4850,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.66917,2,       0.49,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.4796,    27.7223
49NZ20070724,        P01,      79,          1,         14,     X12020,2,         14,2,20070820,       0444,    46.9975,  -160.3612,       5128,  2870.1,2,   1.6171,2,  34.6492,2,  34.6494,2,   102.65,2,  102.43,2,  166.16,2,   39.63,2,    0.00,2,   2.777,2,-999.000,9,-999.000,9,-999.000,9,  2362.2,2,  2421.6,2,   7.5015,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.61707,2,       0.48,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.4102,    27.7351
49NZ20070724,        P01,      79,          1,         13,     X12019,2,         13,2,20070820,       0444,    46.9975,  -160.3612,       5128,  3081.0,2,   1.5729,2,  34.6578,2,  34.6576,2,   112.64,2,  112.38,2,  164.30,2,   38.94,2,    0.00,2,   2.726,2,-999.000,9,-999.000,9,-999.000,9,  2354.2,2,  2422.1,2,   7.5248,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.57292,2,       0.48,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.3468,    27.7466
49NZ20070724,        P01,      79,          1,         12,     X12040,2,         12,2,20070820,       0444,    46.9975,  -160.3612,       5128,  3329.7,2,   1.5203,2,  34.6674,2,  34.6679,2,   124.62,2,  124.52,2,  161.26,2,   38.04,2,    0.01,2,   2.658,2,-999.000,9,-999.000,9,-999.000,9,  2346.0,2,  2422.0,2,   7.5450,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.52028,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.2709,    27.7596
49NZ20070724,        P01,      79,          1,         11,     X12047,2,         11,2,20070820,       0444,    46.9975,  -160.3612,       5128,  3581.7,2,   1.4968,2,  34.6739,2,  34.6739,2,   132.18,2,  132.03,2,  160.22,2,   37.46,2,    0.00,2,   2.623,2,-999.000,9,-999.000,9,-999.000,9,  2342.1,2,  2423.1,2,   7.5585,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.49680,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.2224,    27.7682
49NZ20070724,        P01,      79,          1,         10,     X12010,2,         10,2,20070820,       0444,    46.9975,  -160.3612,       5128,  3830.7,2,   1.4813,2,  34.6790,2,  34.6790,2,   138.41,2,  138.24,2,  160.07,2,   37.17,2,    0.00,2,   2.598,2,-999.000,9,-999.000,9,-999.000,9,  2336.7,2,  2424.4,2,   7.5716,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.48134,2,       0.47,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1812,    27.7752
49NZ20070724,        P01,      79,          1,          9,     X12015,2,          9,2,20070820,       0444,    46.9975,  -160.3612,       5128,  4080.9,2,   1.4834,2,  34.6824,2,  34.6823,6,   142.02,2,  142.03,2,  160.70,2,   36.94,2,    0.00,2,   2.577,2,-999.000,9,-999.000,9,-999.000,9,  2336.8,2,  2425.7,2,   7.5802,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.48353,2,       0.47,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1561,    27.7796
49NZ20070724,        P01,      79,          1,          8,     X12046,2,          8,2,20070820,       0444,    46.9975,  -160.3612,       5128,  4331.1,2,   1.4952,2,  34.6847,2,  34.6849,2,   144.42,2,  144.29,2,  161.64,2,   36.69,2,    0.00,2,   2.562,2,-999.000,9,-999.000,9,-999.000,9,  2335.3,6,  2426.5,2,   7.5852,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.49525,2,       0.47,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1397,    27.7826
49NZ20070724,        P01,      79,          1,          7,     X12044,2,          7,2,20070820,       0444,    46.9975,  -160.3612,       5128,  4581.2,2,   1.5147,2,  34.6863,2,  34.6864,2,   145.55,2,  145.49,2,  163.39,2,   36.63,2,    0.00,2,   2.556,2,-999.000,9,-999.000,9,-999.000,9,  2337.0,2,  2427.3,2,   7.5889,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.51471,2,       0.48,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1299,    27.7845
49NZ20070724,        P01,      79,          1,          6,     X12048,2,          6,2,20070820,       0444,    46.9975,  -160.3612,       5128,  4829.9,2,   1.5392,2,  34.6870,2,  34.6873,2,   146.26,2,  146.44,2,  164.37,2,   36.71,2,    0.00,2,   2.553,2,-999.000,9,-999.000,9,-999.000,9,  2335.2,2,  2428.7,2,   7.5917,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.53918,2,       0.48,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1242,    27.7855
49NZ20070724,        P01,      79,          1,          5,     X12017,2,          5,2,20070820,       0444,    46.9975,  -160.3612,       5128,  5079.2,2,   1.5663,2,  34.6877,2,  34.6877,2,   146.84,2,  147.04,2,  165.57,2,   36.69,2,    0.01,2,   2.550,2,-999.000,9,-999.000,9,-999.000,9,  2334.6,2,  2429.7,2,   7.5925,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.56621,2,       0.48,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1201,    27.7863
49NZ20070724,        P01,      79,          1,          4,     X12928,9,          4,2,20070820,       0444,    46.9975,  -160.3612,       5128,    10.3,2,  13.5985,2,  32.8229,2,-999.0000,9,   280.77,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  13.58568,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  13.5971,    24.5875
49NZ20070724,        P01,      79,          1,          3,     X12931,9,          3,2,20070820,       0444,    46.9975,  -160.3612,       5128,    48.8,2,   6.2878,2,  33.1288,2,-999.0000,9,   297.46,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.28887,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.2837,    26.0387
49NZ20070724,        P01,      79,          1,          2,     X12930,2,          2,2,20070820,       0444,    46.9975,  -160.3612,       5128,    45.5,2,   6.3843,2,  33.1193,2,-999.0000,9,   298.23,2,  300.38,2,   19.54,2,   12.55,2,    0.45,2,   1.231,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   6.37982,2,       0.16,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.3804,    26.0188
49NZ20070724,        P01,      79,          1,          1,     X12929,2,          1,2,20070820,       0444,    46.9975,  -160.3612,       5128,  5214.8,2,   1.5836,2,  34.6877,2,  34.6879,6,   146.68,2,  147.14,2,  165.55,2,   36.58,2,    0.01,2,   2.546,2,-999.000,9,-999.000,9,-999.000,9,  2336.0,2,  2429.5,2,   7.5934,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.58340,2,       0.48,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1201,    27.7863
49NZ20070724,        P01,      80,          1,          0,     -999.0,9,          0,2,20070820,       1124,    46.9885,  -159.2583,       5189,  -999.0,9,-999.0000,9,-999.0000,9,  32.7940,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,      80,          1,         36,     X12042,2,         36,2,20070820,       1124,    46.9885,  -159.2583,       5189,     9.9,2,  13.2128,2,  32.7903,2,  32.7999,2,   279.55,2,  281.01,2,   11.87,2,    7.98,2,    0.14,2,   0.861,2,   3.378,2,   1.889,2,   0.370,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   4.397,4,  13.23160,2,       0.15,       0.06,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  13.2115,    24.6396
49NZ20070724,        P01,      80,          1,         35,     X12041,2,         35,2,20070820,       1124,    46.9885,  -159.2583,       5189,    49.3,2,   6.8045,2,  33.1191,2,  33.1235,2,   296.80,2,  299.06,2,   17.55,2,   11.77,2,    0.40,2,   1.166,2,   4.374,2,   2.430,2,   0.377,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   5.601,4,   6.79537,2,       0.16,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.8002,    25.9640
49NZ20070724,        P01,      80,          1,         34,     X12036,2,         34,2,20070820,       1124,    46.9885,  -159.2583,       5189,   100.4,2,   6.3782,2,  33.2807,2,  33.2859,2,   293.24,2,  295.22,2,   21.38,2,   14.04,2,    0.54,2,   1.254,2,-999.000,5,-999.000,5,-999.000,5,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   5.614,4,   6.37553,2,       0.17,       0.07,       0.00,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.3696,    26.1476
49NZ20070724,        P01,      80,          1,         33,     X12033,2,         33,2,20070820,       1124,    46.9885,  -159.2583,       5189,   151.2,2,   6.3513,2,  33.5127,2,  33.5393,2,   276.93,2,  276.17,2,   24.12,2,   16.50,2,    0.03,2,   1.322,2,   4.321,6,   2.340,6,   0.373,6,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   4.519,4,   6.35581,2,       0.17,       0.08,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.3383,    26.3347
49NZ20070724,        P01,      80,          1,         32,     X12038,2,         32,2,20070820,       1124,    46.9885,  -159.2583,       5189,   199.2,2,   6.0538,2,  33.7680,2,  33.7677,2,   227.71,2,  228.36,2,   36.05,2,   22.45,2,    0.02,2,   1.684,2,   3.930,2,   2.094,2,   0.280,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   3.310,4,   6.05627,2,       0.20,       0.10,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   6.0370,    26.5745
49NZ20070724,        P01,      80,          1,         31,     X12003,2,         31,2,20070820,       1124,    46.9885,  -159.2583,       5189,   250.3,2,   5.2997,2,  33.8148,2,  33.8184,6,   172.17,2,  170.85,2,   52.26,2,   28.81,2,    0.02,2,   2.115,2,   3.344,2,   1.723,2,   0.212,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   2.551,4,   5.29983,2,       0.23,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.2799,    26.7034
49NZ20070724,        P01,      80,          1,         30,     X12008,2,         30,2,20070820,       1124,    46.9885,  -159.2583,       5189,   280.5,2,   4.9630,2,  33.8386,2,  33.8388,2,   147.89,2,  147.63,2,   59.65,2,   31.56,2,    0.02,2,   2.298,2,-999.000,5,-999.000,5,-999.000,5,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,   2.311,4,   4.96348,2,       0.25,       0.12,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.9415,    26.7611
