BOTTLE,20090511PRINUNIVRMK
# 9/26/07 this file initialized 
# Data from Rios 9/5/07 and 9/12/07 
# Ship: Hesperides 
# Cruise: HE081; FICARAM IV 
# Dates: 3/4-4/9/2002 
# EXPOCODE 29HE20020304 
# Region:Southwest Atlantic along A17 line 
# Chief Scientist: F.Perez 
# 19 full depth stations with 24 place Rosette 
# Hydro: Who - ; Status - final  
# 	Notes: Bottom depths estimated from global topography 
# Nuts/O2: Who - C. Castro; Status - final 
# 	Notes:The analytical error was  
# 		0.05 umole/kg for nitrate, 
# 		0.05 umole/kg for silicic acid and  
# 		0.01 umole/kg for phosphate. 
# TA: Who - A. Rios; Status - final 
# 	Notes: CRM batch 54, uncertainty of 0.7umol/kg 
# pH: Who - A. Rios; Status - final   
# 	Notes: Converted to SWS@25C. Originally reported as pHTot@25 
# 	spectrophotometrically following Clayton and Byrne (1993) 
# 	CRM batch 54, uncertainty of 0.002 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC,,DEGC
  29HE20020304,   A17,    12, 12,     17,20020325, -3.7570, -26.9730, 5284,    302.0,  11.0370,  34.9930,2,    109.8,2,    10.71,2,    26.46,2,     0.05,2,     1.60,2,   2307.7,2,   7.6403,    25.00,2,  10.9995
  29HE20020304,   A17,    12, 12,     18,20020325, -3.7570, -26.9730, 5284,    202.0,  12.4360,  35.2000,2,    103.1,2,     8.69,2,    23.61,2,     0.04,2,     1.36,2,   2318.4,2,   7.6493,    25.00,2,  12.4090
  29HE20020304,   A17,    12, 12,     19,20020325, -3.7570, -26.9730, 5284,    151.0,  13.0850,  35.2830,2,    131.6,2,     7.42,2,    20.49,2,     0.04,2,     1.28,2,   2321.5,2,   7.7233,    25.00,2,  13.0641
  29HE20020304,   A17,    12, 12,     20,20020325, -3.7570, -26.9730, 5284,    102.0,  14.3420,  35.4550,2,    132.6,2,     5.52,2,    16.16,2,     0.08,2,     1.08,2,   2328.2,2,   7.7463,    25.00,2,  14.3270
  29HE20020304,   A17,    12, 12,     21,20020325, -3.7570, -26.9730, 5284,     81.0,  16.4980,  35.6720,2,   -999.0,9,     4.95,2,    16.63,2,     0.34,2,     1.04,2,   2342.2,2,   7.7773,    25.00,2,  16.4849
  29HE20020304,   A17,    12, 12,     22,20020325, -3.7570, -26.9730, 5284,     51.0,  26.3960,  36.1100,2,    210.7,2,     1.21,2,     0.02,2,     0.00,2,     0.03,2,   2369.7,2,   8.0512,    25.00,2,  26.3845
  29HE20020304,   A17,    12, 12,     23,20020325, -3.7570, -26.9730, 5284,     25.0,  28.2550,  35.7640,2,    201.1,2,     0.78,2,     0.00,2,     0.03,2,     0.00,2,   2345.7,2,   8.0763,    25.00,2,  28.2491
  29HE20020304,   A17,    12, 12,     24,20020325, -3.7570, -26.9730, 5284,      5.0,  28.2620,  35.7100,2,    199.8,2,     0.79,2,     0.01,2,     0.01,2,     0.00,2,   2342.2,2,   8.0753,    25.00,2,  28.2608
  29HE20020304,   A17,    13, 13,      1,20020326,  0.0010, -26.0730, 3810,   3003.0,   2.6450,  34.9140,2,    252.7,2,    33.63,2,    21.30,2,     0.00,2,     1.41,2,   2331.7,2,   7.7263,    25.00,2,   2.4017
  29HE20020304,   A17,    13, 13,      2,20020326,  0.0010, -26.0730, 3810,   2800.0,   2.7420,  34.9230,2,    250.8,2,    26.99,2,    20.89,2,     0.00,2,     1.29,2,   2330.2,2,   7.7253,    25.00,2,   2.5172
  29HE20020304,   A17,    13, 13,      3,20020326,  0.0010, -26.0730, 3810,   2598.0,   3.0000,  34.9420,2,    252.8,2,    27.12,2,    21.22,2,     0.01,2,     1.19,2,   2325.9,2,   7.7293,    25.00,2,   2.7903
  29HE20020304,   A17,    13, 13,      4,20020326,  0.0010, -26.0730, 3810,   2399.0,   3.0740,  34.9510,2,    254.4,2,    22.30,2,    20.91,2,     0.02,2,     1.32,2,   2326.5,2,   7.7323,    25.00,2,   2.8825
  29HE20020304,   A17,    13, 13,      5,20020326,  0.0010, -26.0730, 3810,   2202.0,   3.4000,  34.9630,2,    250.9,2,    16.75,2,    19.26,2,     0.04,2,     1.26,2,   2321.3,2,   7.7313,    25.00,2,   3.2221
  29HE20020304,   A17,    13, 13,      6,20020326,  0.0010, -26.0730, 3810,   1999.0,   3.5740,  34.9700,2,    250.5,2,    20.60,2,    19.94,2,     0.02,2,     1.27,2,   2322.7,2,   7.7313,    25.00,2,   3.4129
  29HE20020304,   A17,    13, 13,      7,20020326,  0.0010, -26.0730, 3810,   1798.0,   3.7630,  34.9800,2,    248.2,2,    15.63,2,    19.91,2,     0.01,2,     1.46,2,   2317.8,2,   7.7263,    25.00,2,   3.6181
  29HE20020304,   A17,    13, 13,      8,20020326,  0.0010, -26.0730, 3810,   1600.0,   4.0150,  34.9910,2,    246.8,2,    19.30,2,    22.82,2,     0.02,2,     1.62,2,   2313.5,2,   7.7263,    25.00,2,   3.8854
  29HE20020304,   A17,    13, 13,      9,20020326,  0.0010, -26.0730, 3810,   1401.0,   4.3380,  34.9550,2,    221.4,2,    21.06,2,    24.45,2,     0.01,2,     1.63,2,   2315.3,2,   7.6943,    25.00,2,   4.2232
  29HE20020304,   A17,    13, 13,     10,20020326,  0.0010, -26.0730, 3810,   1201.0,   4.5730,  34.8680,2,    190.6,2,    21.00,2,    24.07,2,     0.01,2,     1.80,2,   2312.6,2,   7.6443,    25.00,2,   4.4744
  29HE20020304,   A17,    13, 13,     11,20020326,  0.0010, -26.0730, 3810,    998.0,   4.5670,  34.5910,2,    159.9,2,    25.95,2,    27.69,2,     0.00,2,     2.06,2,   2308.5,2,   7.5714,    25.00,2,   4.4870
  29HE20020304,   A17,    13, 13,     12,20020326,  0.0010, -26.0730, 3810,    798.0,   4.7900,  34.4790,2,    153.7,2,    30.26,2,    34.02,2,     0.00,2,     2.28,2,   2304.3,2,   7.5584,    25.00,2,   4.7260
  29HE20020304,   A17,    13, 13,     13,20020326,  0.0010, -26.0730, 3810,    698.0,   5.2710,  34.4710,2,    151.3,2,    27.39,2,    34.88,2,     0.06,2,     2.17,2,   2300.9,2,   7.5554,    25.00,2,   5.2130
  29HE20020304,   A17,    13, 13,     14,20020326,  0.0010, -26.0730, 3810,    599.0,   5.8870,  34.4940,2,    145.4,2,    22.76,2,    33.98,2,     0.06,2,     2.11,2,   2295.9,2,   7.5604,    25.00,2,   5.8348
  29HE20020304,   A17,    13, 13,     15,20020326,  0.0010, -26.0730, 3810,    501.0,   6.7430,  34.5600,2,    138.3,2,    20.81,2,    33.02,2,     0.05,2,     1.92,2,   2297.4,2,   7.5624,    25.00,2,   6.6963
  29HE20020304,   A17,    13, 13,     16,20020326,  0.0010, -26.0730, 3810,    397.0,   8.0800,  34.6710,2,    129.0,2,    15.75,2,    31.27,2,     0.03,2,     1.73,2,   2300.2,2,   7.5843,    25.00,2,   8.0393
  29HE20020304,   A17,    13, 13,     17,20020326,  0.0010, -26.0730, 3810,    300.0,   9.9750,  34.8360,2,    148.3,2,    11.09,2,    23.25,2,     0.02,2,     1.26,2,   2305.1,2,   7.6873,    25.00,2,   9.9401
  29HE20020304,   A17,    13, 13,     18,20020326,  0.0010, -26.0730, 3810,    200.0,  13.4060,  35.3230,2,    153.8,2,     6.30,2,    17.17,2,     0.06,2,     0.86,2,   2326.3,2,   7.7723,    25.00,2,  13.3778
  29HE20020304,   A17,    13, 13,     19,20020326,  0.0010, -26.0730, 3810,    148.0,  14.3600,  35.4470,2,    176.4,2,     4.61,2,    12.50,2,     0.03,2,     0.69,2,   2334.1,2,   7.8313,    25.00,2,  14.3382
  29HE20020304,   A17,    13, 13,     20,20020326,  0.0010, -26.0730, 3810,    100.0,  16.9370,  35.7980,2,    174.7,2,     3.58,2,     9.97,2,     0.07,2,     0.44,2,   2356.1,2,   7.8783,    25.00,2,  16.9205
  29HE20020304,   A17,    13, 13,     21,20020326,  0.0010, -26.0730, 3810,     75.0,  20.8860,  36.1600,2,    173.9,2,     2.55,2,     6.37,2,     0.14,2,     0.36,2,   2376.9,2,   7.9402,    25.00,2,  20.8716
  29HE20020304,   A17,    13, 13,     22,20020326,  0.0010, -26.0730, 3810,     52.0,  26.0250,  36.4960,2,    201.3,2,     0.91,2,     0.00,2,     0.03,2,     0.02,2,   2394.9,2,   8.0552,    25.00,2,  26.0133
  29HE20020304,   A17,    13, 13,     23,20020326,  0.0010, -26.0730, 3810,     30.0,  27.4430,  36.1240,2,    203.6,2,     0.97,2,     0.00,2,     0.02,2,     0.00,2,   2369.8,2,   8.0742,    25.00,2,  27.4360
  29HE20020304,   A17,    13, 13,     24,20020326,  0.0010, -26.0730, 3810,      0.0,  28.2660,  35.8510,2,    203.8,2,     0.97,2,     0.00,2,     0.02,2,     0.02,2,   2351.4,2,   8.0793,    25.00,2,  28.2660
  29HE20020304,   A17,    14, 14,      1,20020327,  4.6670, -26.8310, 4316,   2588.0,   2.9080,  34.9150,2,    247.8,2,    31.89,2,    19.92,2,     0.02,2,     1.32,2,   2340.8,2,   7.7223,    25.00,2,   2.7012
  29HE20020304,   A17,    14, 14,      2,20020327,  4.6670, -26.8310, 4316,   2397.0,   3.1040,  34.9270,2,    246.2,2,    30.58,2,    21.64,2,     0.04,2,     1.38,2,   2330.7,2,   7.7233,    25.00,2,   2.9123
  29HE20020304,   A17,    14, 14,      3,20020327,  4.6670, -26.8310, 4316,   2181.0,   3.3620,  34.9390,2,    244.2,2,    25.46,2,    21.41,2,     0.03,2,     1.38,2,   2330.9,2,   7.7213,    25.00,2,   3.1868
  29HE20020304,   A17,    14, 14,      4,20020327,  4.6670, -26.8310, 4316,   2000.0,   3.5160,  34.9450,2,    242.0,2,    25.10,2,    21.83,2,     0.01,2,     1.39,2,   2325.2,2,   7.7203,    25.00,2,   3.3557
  29HE20020304,   A17,    14, 14,      5,20020327,  4.6670, -26.8310, 4316,   1800.0,   3.7940,  34.9540,2,    238.9,2,    22.49,2,    21.45,2,     0.01,2,     1.40,2,   2322.8,2,   7.7163,    25.00,2,   3.6486
  29HE20020304,   A17,    14, 14,      6,20020327,  4.6670, -26.8310, 4316,   1601.0,   4.2300,  34.9520,2,    226.8,2,    20.92,2,    24.62,2,     0.02,2,     1.46,2,   2321.6,2,   7.7013,    25.00,2,   4.0978
  29HE20020304,   A17,    14, 14,      7,20020327,  4.6670, -26.8310, 4316,   1402.0,   4.5460,  34.9050,2,    201.0,2,    23.48,2,    26.09,2,     0.03,2,     1.69,2,   2319.8,2,   7.6623,    25.00,2,   4.4290
  29HE20020304,   A17,    14, 14,      8,20020327,  4.6670, -26.8310, 4316,   1202.0,   4.6560,  34.7630,2,    168.8,2,    20.67,2,    26.32,2,     0.02,2,     1.70,2,   2319.4,2,   7.6043,    25.00,2,   4.5567
  29HE20020304,   A17,    14, 14,      9,20020327,  4.6670, -26.8310, 4316,    943.0,   4.7270,  34.5840,2,    152.9,2,    26.36,2,    26.83,2,     0.02,2,     1.99,2,   2318.1,2,   7.5564,    25.00,2,   4.6507
  29HE20020304,   A17,    14, 14,     10,20020327,  4.6670, -26.8310, 4316,    797.0,   5.0590,  34.5380,2,    142.0,2,    26.04,2,    29.11,2,     0.02,2,     2.18,2,   2318.3,2,   7.5364,    25.00,2,   4.9934
  29HE20020304,   A17,    14, 14,     11,20020327,  4.6670, -26.8310, 4316,    686.0,   5.5210,  34.5410,2,    133.0,2,    27.67,2,    34.21,2,     0.02,2,     2.32,2,   2316.9,2,   7.5314,    25.00,2,   5.4626
  29HE20020304,   A17,    14, 14,     12,20020327,  4.6670, -26.8310, 4316,    601.0,   6.0480,  34.5660,2,    128.0,2,    20.68,2,    29.65,2,     0.02,2,     1.99,2,   2303.9,2,   7.5364,    25.00,2,   5.9948
  29HE20020304,   A17,    14, 14,     13,20020327,  4.6670, -26.8310, 4316,    502.0,   7.1060,  34.6630,2,    106.7,2,    22.25,2,    35.50,2,     0.04,2,     2.26,2,   2304.2,2,   7.5263,    25.00,2,   7.0578
  29HE20020304,   A17,    14, 14,     14,20020327,  4.6670, -26.8310, 4316,    401.0,   8.5010,  34.8010,2,     93.1,2,    17.02,2,    34.65,2,     0.05,2,     2.11,2,   2303.1,2,   7.5293,    25.00,2,   8.4585
  29HE20020304,   A17,    14, 14,     15,20020327,  4.6670, -26.8310, 4316,    298.0,  10.0480,  34.9470,2,     83.6,2,    11.14,2,    27.30,2,     0.04,2,     1.72,2,   2302.3,2,   7.5503,    25.00,2,  10.0132
  29HE20020304,   A17,    14, 14,     16,20020327,  4.6670, -26.8310, 4316,    201.0,  11.9440,  35.1450,2,    125.5,2,     8.96,2,    23.54,2,     0.06,2,     1.52,2,   2302.4,2,   7.6883,    25.00,2,  11.9178
  29HE20020304,   A17,    14, 14,     17,20020327,  4.6670, -26.8310, 4316,    149.0,  12.8050,  35.2730,2,    138.5,2,     7.33,2,    20.02,2,     0.04,2,     1.30,2,   2305.4,2,   7.7353,    25.00,2,  12.7847
  29HE20020304,   A17,    14, 14,     18,20020327,  4.6670, -26.8310, 4316,    105.0,  14.0720,  35.4500,2,    131.8,2,     6.54,2,    18.73,2,     0.04,2,     1.23,2,   2309.1,2,   7.7493,    25.00,2,  14.0568
  29HE20020304,   A17,    14, 14,     19,20020327,  4.6670, -26.8310, 4316,    105.0,  14.0720,  35.4330,2,    132.5,2,     6.60,2,    19.16,2,     0.04,2,     1.20,2,   2308.0,2,   7.7503,    25.00,2,  14.0568
  29HE20020304,   A17,    14, 14,     20,20020327,  4.6670, -26.8310, 4316,    104.0,  14.1910,  35.4260,2,    136.7,2,     6.60,2,    19.23,2,     0.04,2,     1.19,2,   2310.2,2,   7.7503,    25.00,2,  14.1758
  29HE20020304,   A17,    14, 14,     21,20020327,  4.6670, -26.8310, 4316,     74.0,  17.6310,  35.8790,2,    142.0,2,     4.60,2,    13.77,2,     0.16,2,     0.85,2,   2334.7,2,   7.8343,    25.00,2,  17.6184
  29HE20020304,   A17,    14, 14,     22,20020327,  4.6670, -26.8310, 4316,     51.0,  24.6770,  36.1810,2,    193.2,2,     1.57,2,     0.21,2,     0.04,2,     0.04,2,   2344.0,2,   8.0322,    25.00,2,  24.6660
  29HE20020304,   A17,    14, 14,     23,20020327,  4.6670, -26.8310, 4316,     26.0,  28.0190,  35.7270,2,    203.2,2,     0.97,2,     0.00,2,     0.02,2,     0.00,2,   2364.4,3,   8.0983,    25.00,2,  28.0129
  29HE20020304,   A17,    14, 14,     24,20020327,  4.6670, -26.8310, 4316,      1.0,  28.0340,  35.7290,2,    202.3,2,     0.73,2,     0.02,2,     0.00,2,     0.00,2,   2364.8,2,   8.0983,    25.00,2,  28.0338
  29HE20020304,   A17,    15, 15,      1,20020328,  8.7510, -27.5040, 5167,   3018.0,   2.7170,  34.9050,2,    251.4,2,    31.60,2,    19.68,2,     0.03,2,     1.24,2,   2327.8,2,   7.7263,    25.00,2,   2.4706
  29HE20020304,   A17,    15, 15,      2,20020328,  8.7510, -27.5040, 5167,   2799.0,   2.8250,  34.9150,2,    249.5,2,    31.27,2,    20.97,2,     0.05,2,     1.35,2,   2325.2,2,   7.7313,    25.00,2,   2.5987
  29HE20020304,   A17,    15, 15,      3,20020328,  8.7510, -27.5040, 5167,   2600.0,   2.9440,  34.9230,2,    250.0,2,    28.52,2,    19.29,2,     0.03,2,     1.29,2,   2322.7,2,   7.7283,    25.00,2,   2.7353
  29HE20020304,   A17,    15, 15,      4,20020328,  8.7510, -27.5040, 5167,   2400.0,   3.1050,  34.9340,2,    250.3,2,    25.58,2,    20.07,2,     0.02,2,     1.35,2,   2322.6,2,   7.7303,    25.00,2,   2.9130
  29HE20020304,   A17,    15, 15,      5,20020328,  8.7510, -27.5040, 5167,   2199.0,   3.2830,  34.9430,2,    248.4,2,    24.60,2,    20.28,2,     0.03,2,     1.33,2,   2318.7,2,   7.7283,    25.00,2,   3.1074
  29HE20020304,   A17,    15, 15,      6,20020328,  8.7510, -27.5040, 5167,   2000.0,   3.4650,  34.9510,2,    248.2,2,    20.33,2,    20.25,2,     0.01,2,     1.34,2,   2315.8,2,   7.7293,    25.00,2,   3.3054
  29HE20020304,   A17,    15, 15,      7,20020328,  8.7510, -27.5040, 5167,   1800.0,   3.7060,  34.9590,2,    244.8,2,    20.08,2,    20.70,2,     0.00,2,     1.35,2,   2315.9,2,   7.7223,    25.00,2,   3.5618
  29HE20020304,   A17,    15, 15,      8,20020328,  8.7510, -27.5040, 5167,   1601.0,   4.0090,  34.9590,2,    232.6,2,    19.68,2,    21.23,2,     0.00,2,     1.39,2,   2310.9,2,   7.7103,    25.00,2,   3.8794
  29HE20020304,   A17,    15, 15,      9,20020328,  8.7510, -27.5040, 5167,   1399.0,   4.3530,  34.9440,2,    213.1,2,    20.47,2,    24.20,2,     0.02,2,     1.54,2,   2303.7,2,   7.6813,    25.00,2,   4.2382
  29HE20020304,   A17,    15, 15,     10,20020328,  8.7510, -27.5040, 5167,   1297.0,   4.5960,  34.9130,2,    191.6,2,    22.38,2,    26.37,2,     0.03,2,     1.69,2,   2301.7,2,   7.6523,    25.00,2,   4.4883
  29HE20020304,   A17,    15, 15,     11,20020328,  8.7510, -27.5040, 5167,    999.0,   5.1120,  34.7330,2,    138.1,2,    27.90,2,    33.49,2,     0.02,2,     2.22,2,   2297.5,2,   7.5553,    25.00,2,   5.0275
  29HE20020304,   A17,    15, 15,     12,20020328,  8.7510, -27.5040, 5167,    798.0,   5.7060,  34.6720,2,    115.7,2,    24.62,2,    32.35,2,     0.01,2,     2.20,2,   2296.4,2,   7.5213,    25.00,2,   5.6362
  29HE20020304,   A17,    15, 15,     13,20020328,  8.7510, -27.5040, 5167,    697.0,   6.4810,  34.7240,2,     99.9,2,    24.62,2,    37.23,2,     0.02,2,     2.38,2,   2295.7,2,   7.5013,    25.00,2,   6.4164
  29HE20020304,   A17,    15, 15,     14,20020328,  8.7510, -27.5040, 5167,    601.0,   7.3660,  34.7990,2,     80.0,2,    22.39,2,    36.84,2,     0.02,2,     2.33,2,   2299.0,2,   7.4883,    25.00,2,   7.3066
  29HE20020304,   A17,    15, 15,     15,20020328,  8.7510, -27.5040, 5167,    497.0,   8.4790,  34.8570,2,     78.6,2,    15.17,2,    31.75,2,     0.01,2,     2.03,2,   2307.1,2,   7.5043,    25.00,2,   8.4261
  29HE20020304,   A17,    15, 15,     16,20020328,  8.7510, -27.5040, 5167,    400.0,   9.2690,  34.9200,2,     78.0,2,    12.15,2,    28.22,2,     0.01,2,     1.81,2,   2314.3,2,   7.5293,    25.00,2,   9.2243
  29HE20020304,   A17,    15, 15,     17,20020328,  8.7510, -27.5040, 5167,    298.0,  10.1960,  34.9690,2,    104.7,2,    12.21,2,    29.09,2,     0.04,2,     1.79,2,   2318.8,2,   7.5933,    25.00,2,  10.1608
  29HE20020304,   A17,    15, 15,     18,20020328,  8.7510, -27.5040, 5167,    198.0,  11.4580,  35.1120,2,    103.0,2,    10.21,2,    27.25,2,     0.02,2,     1.66,2,   2329.9,2,   7.6243,    25.00,2,  11.4329
  29HE20020304,   A17,    15, 15,     19,20020328,  8.7510, -27.5040, 5167,    146.0,  12.4380,  35.2310,2,    126.9,2,     7.91,2,    21.02,2,     0.02,2,     1.37,2,   2331.6,2,   7.6953,    25.00,2,  12.4185
  29HE20020304,   A17,    15, 15,     20,20020328,  8.7510, -27.5040, 5167,    102.0,  13.4620,  35.3420,2,    117.9,2,     7.43,2,    21.77,2,     0.04,2,     1.36,2,   2332.4,2,   7.7013,    25.00,2,  13.4476
  29HE20020304,   A17,    15, 15,     21,20020328,  8.7510, -27.5040, 5167,     77.0,  14.8060,  35.4880,2,    105.2,2,     4.95,2,    16.89,2,     0.05,2,     1.15,2,   2344.8,2,   7.7073,    25.00,2,  14.7944
  29HE20020304,   A17,    15, 15,     22,20020328,  8.7510, -27.5040, 5167,     52.0,  18.8490,  35.8010,2,    142.0,2,     3.68,2,     9.67,2,     0.25,2,     0.62,2,   2373.8,3,   7.8403,    25.00,2,  18.8398
  29HE20020304,   A17,    15, 15,     23,20020328,  8.7510, -27.5040, 5167,     25.0,  25.6090,  36.0740,2,    204.4,2,     0.97,2,     0.23,2,     0.00,2,     0.00,2,   2341.7,2,   8.0752,    25.00,2,  25.6035
  29HE20020304,   A17,    15, 15,     24,20020328,  8.7510, -27.5040, 5167,      1.0,  25.6100,  36.0840,2,    207.2,2,     0.66,2,     0.00,2,     0.00,2,     0.00,2,   2342.3,2,   8.0832,    25.00,2,  25.6098
  29HE20020304,   A17,    16, 16,      1,20020329, 13.0510, -28.2140, 5226,   3008.0,   2.7100,  34.9130,2,    251.4,2,  -999.00,9,    20.01,2,     0.01,2,  -999.00,9,   2332.0,2,   7.7303,    25.00,2,   2.4648
  29HE20020304,   A17,    16, 16,      2,20020329, 13.0510, -28.2140, 5226,   2799.0,   2.8280,  34.9230,2,    248.5,2,  -999.00,9,    21.47,2,     0.02,2,  -999.00,9,   2330.3,2,   7.7293,    25.00,2,   2.6016
  29HE20020304,   A17,    16, 16,      3,20020329, 13.0510, -28.2140, 5226,   2599.0,   2.9640,  34.9320,2,    247.4,2,  -999.00,9,    21.79,2,     0.01,2,  -999.00,9,   2330.5,2,   7.7273,    25.00,2,   2.7550
  29HE20020304,   A17,    16, 16,      4,20020329, 13.0510, -28.2140, 5226,   2400.0,   3.1190,  34.9430,2,    242.4,2,  -999.00,9,    21.72,2,     0.01,2,  -999.00,9,   2326.8,2,   7.7253,    25.00,2,   2.9267
  29HE20020304,   A17,    16, 16,      5,20020329, 13.0510, -28.2140, 5226,   2199.0,   3.2880,  34.9510,2,    243.6,2,  -999.00,9,    22.00,2,     0.00,2,  -999.00,9,   2323.3,2,   7.7263,    25.00,2,   3.1122
  29HE20020304,   A17,    16, 16,      6,20020329, 13.0510, -28.2140, 5226,   2000.0,   3.5100,  34.9610,2,    244.0,2,  -999.00,9,    21.34,2,     0.01,2,  -999.00,9,   2320.6,2,   7.7263,    25.00,2,   3.3497
  29HE20020304,   A17,    16, 16,      7,20020329, 13.0510, -28.2140, 5226,   1802.0,   3.7820,  34.9710,2,    235.3,2,  -999.00,9,    20.07,2,     0.01,2,  -999.00,9,   2319.2,2,   7.7143,    25.00,2,   3.6365
  29HE20020304,   A17,    16, 16,      8,20020329, 13.0510, -28.2140, 5226,   1599.0,   4.1330,  34.9760,2,    223.8,2,  -999.00,9,    23.16,2,     0.01,2,  -999.00,9,   2319.4,2,   7.7013,    25.00,2,   4.0021
  29HE20020304,   A17,    16, 16,      9,20020329, 13.0510, -28.2140, 5226,   1399.0,   4.6080,  34.9740,2,    199.8,2,  -999.00,9,    25.34,2,     0.04,2,  -999.00,9,   2318.8,2,   7.6713,    25.00,2,   4.4905
  29HE20020304,   A17,    16, 16,     10,20020329, 13.0510, -28.2140, 5226,   1201.0,   5.2050,  34.9440,2,    164.0,2,  -999.00,9,    28.67,2,     0.04,2,  -999.00,9,   2318.8,2,   7.6213,    25.00,2,   5.1005
  29HE20020304,   A17,    16, 16,     11,20020329, 13.0510, -28.2140, 5226,    999.0,   5.7710,  34.8530,2,    127.7,2,  -999.00,9,    32.80,2,     0.02,2,  -999.00,9,   2313.5,2,   7.5613,    25.00,2,   5.6814
  29HE20020304,   A17,    16, 16,     12,20020329, 13.0510, -28.2140, 5226,    800.0,   6.6760,  34.8260,2,     95.1,2,  -999.00,9,    36.52,2,     0.04,2,  -999.00,9,   2306.7,2,   7.5153,    25.00,2,   6.5999
  29HE20020304,   A17,    16, 16,     13,20020329, 13.0510, -28.2140, 5226,    700.0,   7.4990,  34.8850,2,     83.3,2,  -999.00,9,    36.92,2,     0.02,2,  -999.00,9,   2308.3,2,   7.5033,    25.00,2,   7.4286
  29HE20020304,   A17,    16, 16,     14,20020329, 13.0510, -28.2140, 5226,    601.0,   8.5760,  34.9890,2,     67.4,2,  -999.00,9,    36.31,2,     0.02,2,  -999.00,9,   2308.3,2,   7.5063,    25.00,2,   8.5110
  29HE20020304,   A17,    16, 16,     15,20020329, 13.0510, -28.2140, 5226,    497.0,   9.4570,  35.0740,2,     62.6,2,  -999.00,9,    35.41,2,     0.01,2,  -999.00,9,   2311.1,2,   7.5013,    25.00,2,   9.4003
  29HE20020304,   A17,    16, 16,     16,20020329, 13.0510, -28.2140, 5226,    404.0,  10.2080,  35.1300,2,     69.1,2,  -999.00,9,    32.64,2,     0.02,2,  -999.00,9,   2312.4,2,   7.5463,    25.00,2,  10.1599
  29HE20020304,   A17,    16, 16,     17,20020329, 13.0510, -28.2140, 5226,    302.0,  10.9730,  35.1650,2,     78.4,2,  -999.00,9,    30.40,2,     0.02,2,  -999.00,9,   2313.3,2,   7.5743,    25.00,2,  10.9356
  29HE20020304,   A17,    16, 16,     18,20020329, 13.0510, -28.2140, 5226,    200.0,  11.6200,  35.2040,2,     84.6,2,  -999.00,9,    29.21,2,     0.01,2,  -999.00,9,   2314.7,2,   7.5933,    25.00,2,  11.5944
  29HE20020304,   A17,    16, 16,     19,20020329, 13.0510, -28.2140, 5226,    151.0,  12.1490,  35.2950,2,     93.4,2,  -999.00,9,    26.96,2,     0.02,2,  -999.00,9,   2319.1,2,   7.6233,    25.00,2,  12.1291
  29HE20020304,   A17,    16, 16,     20,20020329, 13.0510, -28.2140, 5226,     99.0,  15.2080,  35.7550,2,     89.8,2,  -999.00,9,    23.02,2,     0.04,2,  -999.00,9,   2340.1,2,   7.6813,    25.00,2,  15.1928
  29HE20020304,   A17,    16, 16,     21,20020329, 13.0510, -28.2140, 5226,     75.0,  17.7270,  35.9850,2,     98.6,2,  -999.00,9,    17.91,2,     0.11,2,  -999.00,9,   2355.6,2,   7.7422,    25.00,2,  17.7142
  29HE20020304,   A17,    16, 16,     22,20020329, 13.0510, -28.2140, 5226,     49.0,  24.3370,  36.0200,2,    212.3,2,  -999.00,9,     0.01,2,     0.02,2,  -999.00,9,   2359.1,2,   8.0722,    25.00,2,  24.3265
  29HE20020304,   A17,    16, 16,     23,20020329, 13.0510, -28.2140, 5226,     23.0,  24.3650,  36.0230,2,    209.4,2,  -999.00,9,     0.01,2,     0.01,2,  -999.00,9,   2359.9,2,   8.0842,    25.00,2,  24.3601
  29HE20020304,   A17,    16, 16,     24,20020329, 13.0510, -28.2140, 5226,      2.0,  24.4040,  36.0250,2,    211.2,2,  -999.00,9,     0.00,2,     0.02,2,  -999.00,9,   2360.9,2,   8.0852,    25.00,2,  24.4036
  29HE20020304,   A17,    17, 17,      1,20020330, 17.3240, -28.8300, 4599,   2888.0,   2.9010,  34.9290,2,    243.9,2,  -999.00,9,    21.80,2,     0.02,2,  -999.00,9,   2334.0,2,   7.7273,    25.00,2,   2.6640
  29HE20020304,   A17,    17, 17,      2,20020330, 17.3240, -28.8300, 4599,   2765.0,   2.9820,  34.9350,2,    244.0,2,  -999.00,9,    21.47,2,     0.01,2,  -999.00,9,   2333.7,2,   7.7303,    25.00,2,   2.7559
  29HE20020304,   A17,    17, 17,      3,20020330, 17.3240, -28.8300, 4599,   2601.0,   3.1230,  34.9440,2,    243.0,2,  -999.00,9,    20.17,2,     0.00,2,  -999.00,9,   2330.5,2,   7.7303,    25.00,2,   2.9107
