BOTTLE,20111107CCHDOSIOCBG
#BOTTLE,20110804OOCNOCBAK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
74DI20110715,A16N,6,1,5,5,2,20110722,345,45.00241,-20.00674,4285,2796.5,3.0498,34.9385,34.9378,2,265.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.8191
74DI20110715,A16N,6,1,4,4,2,20110722,345,45.00241,-20.00674,4285,3306.5,2.7599,34.9346,34.9344,2,251.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.482
74DI20110715,A16N,6,1,3,3,2,20110722,345,45.00241,-20.00674,4285,3817.9,2.5905,34.9166,34.918,2,242.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2605
74DI20110715,A16N,6,1,2,2,2,20110722,345,45.00241,-20.00674,4285,4295.1,2.5867,34.9108,34.9116,2,239.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2013
74DI20110715,A16N,6,1,1,1,2,20110722,345,45.00241,-20.00674,4285,4348,2.584,34.9096,34.9097,2,239.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1924
74DI20110715,A16N,7,1,24,24,2,20110722,1245,44.00914,-20.01555,3986,2.9,18.3825,35.9556,35.9548,2,237.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.382
74DI20110715,A16N,7,1,23,23,2,20110722,1245,44.00914,-20.01555,3986,34,17.7255,35.9305,35.9297,2,238.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.7197
74DI20110715,A16N,7,1,22,22,2,20110722,1245,44.00914,-20.01555,3986,48.5,16.1104,35.9012,35.9028,2,241.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.1026
74DI20110715,A16N,7,1,21,21,2,20110722,1245,44.00914,-20.01555,3986,85,13.7737,35.8265,35.8214,2,232.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.7615
74DI20110715,A16N,7,1,20,20,2,20110722,1245,44.00914,-20.01555,3986,109.8,13.2498,35.803,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.2345
74DI20110715,A16N,7,1,19,19,2,20110722,1245,44.00914,-20.01555,3986,184.9,12.5108,35.7402,35.74,2,237.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.4859
74DI20110715,A16N,7,1,18,18,2,20110722,1245,44.00914,-20.01555,3986,260.4,12.2078,35.6987,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.1731
74DI20110715,A16N,7,1,17,17,2,20110722,1245,44.00914,-20.01555,3986,386.7,11.5347,35.6019,35.5994,2,225.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.4849
74DI20110715,A16N,7,1,16,16,2,20110722,1245,44.00914,-20.01555,3986,512.2,11.0157,35.5596,35.5582,2,208,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.9512
74DI20110715,A16N,7,1,15,15,2,20110722,1245,44.00914,-20.01555,3986,637.2,10.5011,35.6181,35.613,2,187,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.4227
74DI20110715,A16N,7,1,14,14,2,20110722,1245,44.00914,-20.01555,3986,760.1,10.2373,35.7046,35.7114,2,182.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.1446
74DI20110715,A16N,7,1,13,13,2,20110722,1245,44.00914,-20.01555,3986,884.5,9.8346,35.7765,35.778,2,184.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.7284
74DI20110715,A16N,7,1,11,11,2,20110722,1245,44.00914,-20.01555,3986,1009.3,8.8844,35.6751,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.7696
74DI20110715,A16N,7,1,12,12,2,20110722,1245,44.00914,-20.01555,3986,1010,8.8912,35.6764,35.673,2,195.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.7762
74DI20110715,A16N,7,1,10,10,2,20110722,1245,44.00914,-20.01555,3986,1258.6,5.4698,35.1275,35.1277,2,240.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.357
74DI20110715,A16N,7,1,9,9,2,20110722,1245,44.00914,-20.01555,3986,1509.7,4.2888,34.977,34.9772,2,262,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.1644
74DI20110715,A16N,7,1,8,8,2,20110722,1245,44.00914,-20.01555,3986,1764,3.8633,34.9438,34.9441,2,267.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.7204
74DI20110715,A16N,7,1,7,7,2,20110722,1245,44.00914,-20.01555,3986,2017.5,3.4954,34.9204,34.92,2,273.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.3339
74DI20110715,A16N,7,1,6,6,2,20110722,1245,44.00914,-20.01555,3986,2271.3,3.2925,34.9206,34.9202,2,272.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1098
74DI20110715,A16N,7,1,5,5,2,20110722,1245,44.00914,-20.01555,3986,2527.8,3.1395,34.9352,34.9345,2,267.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9343
74DI20110715,A16N,7,1,4,4,2,20110722,1245,44.00914,-20.01555,3986,3041.5,2.8052,34.9398,34.9393,2,252.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5543
74DI20110715,A16N,7,1,3,3,2,20110722,1245,44.00914,-20.01555,3986,3551.1,2.5651,34.9175,34.9168,2,242,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2655
74DI20110715,A16N,7,1,2,2,2,20110722,1245,44.00914,-20.01555,3986,3981.3,2.5458,34.911,34.9123,2,239.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1984
74DI20110715,A16N,7,1,1,1,2,20110722,1245,44.00914,-20.01555,3986,4033.7,2.5513,34.9108,34.9107,2,240.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1977
74DI20110715,A16N,8,1,24,24,2,20110722,2209,43.00296,-19.99108,5137,7.3,18.4468,35.833,35.8335,2,236.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.4455
74DI20110715,A16N,8,1,23,23,2,20110722,2209,43.00296,-19.99108,5137,39.1,15.4311,35.9486,35.9498,2,247.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.425
74DI20110715,A16N,8,1,22,22,2,20110722,2209,43.00296,-19.99108,5137,114.8,13.5532,35.8402,35.8407,2,239.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.5369
74DI20110715,A16N,8,1,21,21,2,20110722,2209,43.00296,-19.99108,5137,190.3,13.2485,35.8028,35.8008,2,238.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.2218
74DI20110715,A16N,8,1,20,20,2,20110722,2209,43.00296,-19.99108,5137,266.1,13.0515,35.7883,35.7886,2,236,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.0144
74DI20110715,A16N,8,1,19,19,2,20110722,2209,43.00296,-19.99108,5137,392,12.3657,35.6843,35.6833,2,224.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.3128
74DI20110715,A16N,8,1,18,18,2,20110722,2209,43.00296,-19.99108,5137,518.3,11.535,35.5594,35.5572,2,216.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.4678
74DI20110715,A16N,8,1,17,17,2,20110722,2209,43.00296,-19.99108,5137,644,10.6842,35.492,35.4912,2,191,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.6042
74DI20110715,A16N,8,1,16,16,2,20110722,2209,43.00296,-19.99108,5137,769.1,9.5071,35.3984,35.3952,2,183.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.4176
74DI20110715,A16N,8,1,15,15,2,20110722,2209,43.00296,-19.99108,5137,895.5,8.7711,35.4121,35.4025,2,189.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.6709
74DI20110715,A16N,8,1,14,14,2,20110722,2209,43.00296,-19.99108,5137,1024,9.2161,35.7115,35.7084,2,191.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.097
74DI20110715,A16N,8,1,13,13,2,20110722,2209,43.00296,-19.99108,5137,1275.1,5.6107,35.1474,35.1449,2,239.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.4948
74DI20110715,A16N,8,1,12,12,2,20110722,2209,43.00296,-19.99108,5137,1528.8,4.4873,35.0086,35.0074,2,257.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.3588
74DI20110715,A16N,8,1,11,11,2,20110722,2209,43.00296,-19.99108,5137,1782.6,3.9366,34.9506,34.95,2,265.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.791
74DI20110715,A16N,8,1,10,10,2,20110722,2209,43.00296,-19.99108,5137,2037,3.4993,34.9157,34.917,2,272.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.3359
74DI20110715,A16N,8,1,9,9,2,20110722,2209,43.00296,-19.99108,5137,2291.9,3.2855,34.9172,34.9164,2,273.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1009
74DI20110715,A16N,8,1,8,8,2,20110722,2209,43.00296,-19.99108,5137,2544.4,3.1354,34.9307,34.9312,2,269.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9286
74DI20110715,A16N,8,1,7,7,2,20110722,2209,43.00296,-19.99108,5137,2798.5,2.9939,34.9392,34.939,2,263.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.7642
74DI20110715,A16N,8,1,6,6,2,20110722,2209,43.00296,-19.99108,5137,3312.9,2.729,34.9324,34.9325,2,250.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.4511
74DI20110715,A16N,8,1,5,5,2,20110722,2209,43.00296,-19.99108,5137,3823.2,2.5959,34.9174,34.9169,2,242.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2651
74DI20110715,A16N,8,1,4,4,2,20110722,2209,43.00296,-19.99108,5137,4332.8,2.599,34.9121,34.9123,2,240.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2088
74DI20110715,A16N,8,1,3,3,2,20110722,2209,43.00296,-19.99108,5137,4850.2,2.658,34.9115,34.9115,2,239.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2022
74DI20110715,A16N,8,1,2,2,2,20110722,2209,43.00296,-19.99108,5137,5177.1,2.7008,34.9116,34.9102,2,239.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2017
74DI20110715,A16N,8,1,1,1,4,20110722,2209,43.00296,-19.99108,5137,5229,2.7079,34.9114,35.8333,4,239.6,3,-999,9,-999,9,-999,9,-999,9,-999,9,2.2018
74DI20110715,A16N,9,1,24,24,2,20110723,706,42.04753,-20.00085,3415,10.4,19.5993,36.1482,36.148,2,232.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.5974
74DI20110715,A16N,9,1,23,23,2,20110723,706,42.04753,-20.00085,3415,25.6,19.6005,36.1483,36.1482,2,232.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.5958
74DI20110715,A16N,9,1,22,22,2,20110723,706,42.04753,-20.00085,3415,50.8,17.2004,36.0709,36.0712,2,250.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.192
74DI20110715,A16N,9,1,21,21,2,20110723,706,42.04753,-20.00085,3415,80.7,15.3464,36.0355,36.0397,2,247,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.334
74DI20110715,A16N,9,1,20,20,3,20110723,706,42.04753,-20.00085,3415,106.1,14.2424,35.9199,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.2268
74DI20110715,A16N,9,1,19,19,2,20110723,706,42.04753,-20.00085,3415,181.8,13.5716,35.8787,35.8751,2,231.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.5456
74DI20110715,A16N,9,1,18,18,3,20110723,706,42.04753,-20.00085,3415,257.2,13.0192,35.8005,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.9835
74DI20110715,A16N,9,1,17,17,2,20110723,706,42.04753,-20.00085,3415,379.3,12.2587,35.6885,35.6874,2,220.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.2078
74DI20110715,A16N,9,1,16,16,2,20110723,706,42.04753,-20.00085,3415,504.5,11.5224,35.5818,35.5823,2,217.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.457
74DI20110715,A16N,9,1,15,15,2,20110723,706,42.04753,-20.00085,3415,628.4,10.7283,35.504,35.504,2,195.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.6501
74DI20110715,A16N,9,1,13,13,2,20110723,706,42.04753,-20.00085,3415,706.2,10.8236,35.6391,35.6403,2,182.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.7348
74DI20110715,A16N,9,1,14,14,2,20110723,706,42.04753,-20.00085,3415,706.3,10.8241,35.6392,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,10.7352
74DI20110715,A16N,9,1,12,12,2,20110723,706,42.04753,-20.00085,3415,883.3,10.3087,35.7743,35.7737,2,180.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.1997
74DI20110715,A16N,9,1,10,10,2,20110723,706,42.04753,-20.00085,3415,1008.5,9.6513,35.765,35.7672,2,185.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.5309
74DI20110715,A16N,9,1,11,11,2,20110723,706,42.04753,-20.00085,3415,1008.7,9.6515,35.7653,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.531
74DI20110715,A16N,9,1,9,9,2,20110723,706,42.04753,-20.00085,3415,1259.5,8.2579,35.6582,35.6599,2,203.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.1183
74DI20110715,A16N,9,1,8,8,2,20110723,706,42.04753,-20.00085,3415,1509,5.7267,35.2367,35.2368,2,237.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.5857
74DI20110715,A16N,9,1,7,7,2,20110723,706,42.04753,-20.00085,3415,1758.7,4.6072,35.0933,35.0895,2,252.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.4547
74DI20110715,A16N,9,1,6,6,2,20110723,706,42.04753,-20.00085,3415,2009.1,3.9282,35.0038,35.0038,2,261.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.7608
74DI20110715,A16N,9,1,5,5,2,20110723,706,42.04753,-20.00085,3415,2261.6,3.3371,34.9368,34.9369,2,269,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1546
74DI20110715,A16N,9,1,4,4,2,20110723,706,42.04753,-20.00085,3415,2516.3,3.116,34.9423,34.9427,2,263,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9123
74DI20110715,A16N,9,1,3,3,3,20110723,706,42.04753,-20.00085,3415,3032,2.7886,34.9358,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.5391
74DI20110715,A16N,9,1,2,2,2,20110723,706,42.04753,-20.00085,3415,3405.3,2.6039,34.921,34.9217,2,244.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3191
74DI20110715,A16N,9,1,1,1,4,20110723,706,42.04753,-20.00085,3415,3457.8,2.6155,34.9212,36.0704,4,250,3,-999,9,-999,9,-999,9,-999,9,-999,9,2.3247
74DI20110715,A16N,10,1,24,24,2,20110723,1625,41.00092,-20.00858,4691,5.3,19.8652,36.2475,36.2473,2,232.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.8643
74DI20110715,A16N,10,1,23,23,2,20110723,1625,41.00092,-20.00858,4691,36.4,16.8835,35.9813,35.9805,2,255.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.8775
74DI20110715,A16N,10,1,22,22,2,20110723,1625,41.00092,-20.00858,4691,55.8,15.5755,35.9478,35.9484,2,252.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.5668
74DI20110715,A16N,10,1,21,21,2,20110723,1625,41.00092,-20.00858,4691,112.5,14.072,35.9213,35.9198,2,230.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.0556
74DI20110715,A16N,10,1,20,20,2,20110723,1625,41.00092,-20.00858,4691,188,12.6943,35.7734,35.7704,2,233.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.6687
74DI20110715,A16N,10,1,19,19,2,20110723,1625,41.00092,-20.00858,4691,263.2,12.2947,35.701,35.7007,2,229.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.2594
74DI20110715,A16N,10,1,18,18,2,20110723,1625,41.00092,-20.00858,4691,389.1,11.7733,35.6239,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.7224
74DI20110715,A16N,10,1,17,17,2,20110723,1625,41.00092,-20.00858,4691,514.8,11.1221,35.542,35.541,2,210.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.0568
74DI20110715,A16N,10,1,16,16,2,20110723,1625,41.00092,-20.00858,4691,640.3,10.4133,35.5039,35.5032,2,190.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.335
74DI20110715,A16N,10,1,15,15,2,20110723,1625,41.00092,-20.00858,4691,766.5,9.8868,35.5795,35.5837,2,183.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.7953
74DI20110715,A16N,10,1,14,14,2,20110723,1625,41.00092,-20.00858,4691,893.5,9.1844,35.6018,35.6083,2,189.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.0815
74DI20110715,A16N,10,1,13,13,2,20110723,1625,41.00092,-20.00858,4691,1020.7,8.7138,35.6306,35.6296,2,197,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.5989
74DI20110715,A16N,10,1,12,12,2,20110723,1625,41.00092,-20.00858,4691,1274.1,7.0086,35.4547,35.4513,2,219.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,6.8792
74DI20110715,A16N,10,1,11,11,2,20110723,1625,41.00092,-20.00858,4691,1528.2,4.9335,35.1341,35.1351,2,247.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.7997
74DI20110715,A16N,10,1,10,10,2,20110723,1625,41.00092,-20.00858,4691,1780.9,4.1165,35.0144,35.0144,2,259.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.9684
74DI20110715,A16N,10,1,9,9,2,20110723,1625,41.00092,-20.00858,4691,2033.5,3.6106,34.9578,34.9586,2,267.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.4457
74DI20110715,A16N,10,1,8,8,2,20110723,1625,41.00092,-20.00858,4691,2288.3,3.3383,34.958,34.958,2,263,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1531
74DI20110715,A16N,10,1,7,7,2,20110723,1625,41.00092,-20.00858,4691,2543.3,3.145,34.9606,34.9605,2,256.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.938
74DI20110715,A16N,10,1,6,6,2,20110723,1625,41.00092,-20.00858,4691,2798.1,2.9065,34.9447,34.9453,2,255.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.6786
74DI20110715,A16N,10,1,5,5,2,20110723,1625,41.00092,-20.00858,4691,3306.7,2.6564,34.9271,34.9268,2,246.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.381
74DI20110715,A16N,10,1,4,4,2,20110723,1625,41.00092,-20.00858,4691,3815.2,2.5712,34.9152,34.9149,2,241.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.242
74DI20110715,A16N,10,1,3,3,2,20110723,1625,41.00092,-20.00858,4691,4328.2,2.518,34.9044,34.9043,2,241.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1307
74DI20110715,A16N,10,1,2,2,2,20110723,1625,41.00092,-20.00858,4691,4715.4,2.5057,34.8982,34.898,2,241.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0718
74DI20110715,A16N,10,1,1,1,2,20110723,1625,41.00092,-20.00858,4691,4767.9,2.5116,34.898,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.071
74DI20110715,A16N,11,1,24,24,2,20110724,151,39.99442,-19.98323,4788,7.8,20.2473,36.0803,36.0797,2,230.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,20.2458
74DI20110715,A16N,11,1,23,23,2,20110724,151,39.99442,-19.98323,4788,62.3,15.0826,36.0628,36.0626,2,232.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.0731
74DI20110715,A16N,11,1,22,22,2,20110724,151,39.99442,-19.98323,4788,87.4,14.3594,35.9434,35.9464,2,234,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.3465
74DI20110715,A16N,11,1,21,21,2,20110724,151,39.99442,-19.98323,4788,113.2,13.9283,35.8864,35.8822,2,235.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.9119
74DI20110715,A16N,11,1,20,20,2,20110724,151,39.99442,-19.98323,4788,188.4,13.3515,35.829,35.8278,2,228.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.325
74DI20110715,A16N,11,1,19,19,2,20110724,151,39.99442,-19.98323,4788,264.1,13.0005,35.7928,35.7925,2,230.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.9638
74DI20110715,A16N,11,1,18,18,2,20110724,151,39.99442,-19.98323,4788,389,12.1499,35.6656,35.6664,2,220,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.098
74DI20110715,A16N,11,1,17,17,2,20110724,151,39.99442,-19.98323,4788,515.2,11.4078,35.5849,35.5906,2,203.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.3414
74DI20110715,A16N,11,1,16,16,2,20110724,151,39.99442,-19.98323,4788,642.6,10.9608,35.6058,35.609,2,185,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.8796
74DI20110715,A16N,11,1,15,15,2,20110724,151,39.99442,-19.98323,4788,768.8,10.5074,35.6793,35.6737,2,178.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.4121
74DI20110715,A16N,11,1,14,14,2,20110724,151,39.99442,-19.98323,4788,895.4,10.022,35.7454,35.7439,2,179.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.9134
74DI20110715,A16N,11,1,13,13,2,20110724,151,39.99442,-19.98323,4788,1021.5,9.8335,35.8452,35.8523,2,183.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.7101
74DI20110715,A16N,11,1,12,12,2,20110724,151,39.99442,-19.98323,4788,1274,7.8583,35.5937,35.5956,2,207.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.7207
74DI20110715,A16N,11,1,11,11,2,20110724,151,39.99442,-19.98323,4788,1527.3,5.5005,35.221,35.2184,2,239.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.3601
74DI20110715,A16N,11,1,10,10,2,20110724,151,39.99442,-19.98323,4788,1781.3,4.3394,35.0528,35.0522,2,255.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.1883
74DI20110715,A16N,11,1,9,9,2,20110724,151,39.99442,-19.98323,4788,2035.2,3.6313,34.9661,34.9657,2,266,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.4659
74DI20110715,A16N,11,1,8,8,2,20110724,151,39.99442,-19.98323,4788,2288.9,3.3734,34.9585,34.9585,2,263.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.1875
74DI20110715,A16N,11,1,7,7,2,20110724,151,39.99442,-19.98323,4788,2544,3.121,34.9531,34.9525,2,259.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9145
74DI20110715,A16N,11,1,6,6,2,20110724,151,39.99442,-19.98323,4788,3054.9,2.7964,34.9399,34.9397,2,250,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5443
74DI20110715,A16N,11,1,5,5,2,20110724,151,39.99442,-19.98323,4788,3563.5,2.6124,34.9219,34.9209,2,243.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3102
74DI20110715,A16N,11,1,4,4,2,20110724,151,39.99442,-19.98323,4788,4078.8,2.5258,34.9082,34.9078,2,242.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1676
74DI20110715,A16N,11,1,3,3,2,20110724,151,39.99442,-19.98323,4788,4590.1,2.5034,34.8995,34.8991,2,242.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.085
74DI20110715,A16N,11,1,2,2,2,20110724,151,39.99442,-19.98323,4788,4813.8,2.5146,34.8979,34.8979,2,242.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0682
74DI20110715,A16N,11,1,1,1,4,20110724,151,39.99442,-19.98323,4788,4864.2,2.517,34.8972,36.0617,4,232.8,4,-999,9,-999,9,-999,9,-999,9,-999,9,2.0642
74DI20110715,A16N,12,1,24,24,2,20110724,1108,38.99802,-20.00699,4716,5.4,20.5096,36.2746,36.2752,2,229.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,20.5086
74DI20110715,A16N,12,1,22,22,2,20110724,1108,38.99802,-20.00699,4716,76.8,15.4736,36.086,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.4616
74DI20110715,A16N,12,1,23,23,2,20110724,1108,38.99802,-20.00699,4716,77.1,15.4805,36.0872,36.0881,2,241.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.4685
74DI20110715,A16N,12,1,21,21,2,20110724,1108,38.99802,-20.00699,4716,112.4,14.3952,36.0229,36.0226,2,229.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.3786
74DI20110715,A16N,12,1,20,20,2,20110724,1108,38.99802,-20.00699,4716,186.8,13.6699,35.901,35.9027,2,229.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.6432
74DI20110715,A16N,12,1,19,19,2,20110724,1108,38.99802,-20.00699,4716,262.8,13.138,35.8143,35.8124,2,231.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.1013
74DI20110715,A16N,12,1,18,18,2,20110724,1108,38.99802,-20.00699,4716,388.9,12.4477,35.7156,35.7147,2,226,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.3949
74DI20110715,A16N,12,1,17,17,2,20110724,1108,38.99802,-20.00699,4716,515.5,11.8822,35.6419,35.6417,2,224.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.814
74DI20110715,A16N,12,1,16,16,2,20110724,1108,38.99802,-20.00699,4716,640.9,11.2918,35.5813,35.5789,2,204.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.2094
74DI20110715,A16N,12,1,15,15,2,20110724,1108,38.99802,-20.00699,4716,766.9,10.8156,35.6414,35.6498,2,180.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.7189
74DI20110715,A16N,12,1,14,14,2,20110724,1108,38.99802,-20.00699,4716,893.7,10.6869,35.8083,35.8071,2,179.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.5742
74DI20110715,A16N,12,1,13,13,2,20110724,1108,38.99802,-20.00699,4716,1009.1,10.43,35.8757,35.8744,2,179.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.3038
74DI20110715,A16N,12,1,12,12,2,20110724,1108,38.99802,-20.00699,4716,1268.4,8.7093,35.7163,35.7146,2,196.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.5645
