EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT20010507,    97,  1,     20,2,20010523,   0, 49.7550, -41.4880, 4456,    100.2,  12.8533,  35.7203,2,    250.9,2,     3.11,2,     7.31,2,     0.28,2,     0.20,2,    3.004,2,    1.677,2,   2109.2,2,   2348.1,2,   7.9169,2,    25.00,  12.8396
  06MT20010507,    97,  1,     19,2,20010523,   0, 49.7550, -41.4880, 4456,    202.0,  11.6197,  35.5285,2,    247.8,2,     4.41,2,     9.93,2,     0.09,2,     0.32,2,    3.086,2,    1.690,2,   2123.1,2,   2338.4,2,   7.8743,2,    25.00,  11.5937
  06MT20010507,    97,  1,     18,2,20010523,   0, 49.7550, -41.4880, 4456,    509.6,   4.6384,  34.6616,2,    265.6,2,     9.23,2,    15.78,2,     0.04,2,     0.76,2,    4.037,2,    2.094,2,   2150.4,2,   2304.7,2,   7.7235,2,    25.00,   4.5991
  06MT20010507,    97,  1,     17,2,20010523,   0, 49.7550, -41.4880, 4456,    795.2,   4.3332,  34.9140,2,    274.6,2,     9.58,2,    16.67,2,     0.02,2,     0.85,2,    3.955,2,    2.015,2,   2156.6,2,   2303.2,2,   7.7303,2,    25.00,   4.2717
  06MT20010507,    97,  1,     16,2,20010523,   0, 49.7550, -41.4880, 4456,    999.1,   3.8986,  34.8906,2,    283.0,2,     9.22,2,    16.59,2,     0.02,2,     0.85,2,    4.026,2,    2.050,2,   2157.4,2,   2302.9,2,   7.7312,2,    25.00,   3.8231
  06MT20010507,    97,  1,     15,2,20010523,   0, 49.7550, -41.4880, 4456,   1195.0,   3.8247,  34.9082,2,    276.2,2,    10.27,2,    16.99,2,     0.02,2,     0.91,2,    3.320,2,    1.658,2,   2158.0,2,   2306.7,2,   7.7321,2,    25.00,   3.7333
  06MT20010507,    97,  1,     14,2,20010523,   0, 49.7550, -41.4880, 4456,   1496.7,   3.5777,  34.9038,2,    279.2,2,    10.71,2,    17.12,2,     0.02,2,     0.90,2,    3.027,2,    1.483,2,   2155.2,2,   2305.1,2,   7.7329,2,    25.00,   3.4627
  06MT20010507,    97,  1,     13,2,20010523,   0, 49.7550, -41.4880, 4456,   1695.6,   3.4550,  34.8969,2,    281.2,2,    10.87,2,    17.04,2,     0.02,2,     0.90,2,    2.996,2,    1.453,2,   2151.6,2,   2304.0,2,   7.7336,2,    25.00,   3.3238
  06MT20010507,    97,  1,     12,2,20010523,   0, 49.7550, -41.4880, 4456,   1897.0,   3.2873,  34.8838,2,    285.7,2,    10.64,2,    16.83,2,     0.02,2,     0.87,2,    3.225,2,    1.552,2,   2153.3,2,   2307.0,2,   7.7370,2,    25.00,   3.1401
  06MT20010507,    97,  1,     11,2,20010523,   0, 49.7550, -41.4880, 4456,   1996.8,   3.2097,  34.8777,2,    287.9,2,    10.54,2,    16.73,2,     0.02,2,     0.81,2,    3.310,2,    1.562,2,   2153.4,2,   2300.2,2,   7.7365,2,    25.00,   3.0545
  06MT20010507,    97,  1,     10,2,20010523,   0, 49.7550, -41.4880, 4456,   2194.7,   3.1765,  34.8851,2,    287.2,2,    11.07,2,    16.76,2,     0.03,2,     0.85,2,    2.983,2,    1.438,2,   2152.3,2,   2308.2,2,   7.7376,2,    25.00,   3.0032
  06MT20010507,    97,  1,      9,2,20010523,   0, 49.7550, -41.4880, 4456,   2398.3,   3.0479,  34.8847,2,    288.3,2,    10.74,2,    16.23,2,     0.03,2,     0.82,2,    3.056,2,    1.468,2,   2152.1,2,   2304.6,2,   7.7378,2,    25.00,   2.8572
  06MT20010507,    97,  1,      8,2,20010523,   0, 49.7550, -41.4880, 4456,   2596.0,   3.0008,  34.8957,2,    285.2,2,    11.53,2,    16.11,2,     0.03,2,     0.80,2,    2.711,2,    1.287,2,   2153.7,2,   2303.3,2,   7.7395,2,    25.00,   2.7915
  06MT20010507,    97,  1,      7,2,20010523,   0, 49.7550, -41.4880, 4456,   2795.2,   2.9362,  34.9036,2,    283.0,2,    12.37,2,    16.12,2,     0.03,2,     0.83,2,    2.351,2,    1.113,2,   2151.6,2,   2310.4,2,   7.7414,2,    25.00,   2.7081
  06MT20010507,    97,  1,      6,2,20010523,   0, 49.7550, -41.4880, 4456,   3093.5,   2.7057,  34.9067,2,    282.5,2,    13.62,2,    16.07,2,     0.03,2,     0.83,2,    2.121,2,    0.989,2,   2155.9,2,   2309.2,2,   7.7428,2,    25.00,   2.4517
  06MT20010507,    97,  1,      5,2,20010523,   0, 49.7550, -41.4880, 4456,   3502.0,   2.3663,  34.8973,2,    283.9,2,    15.07,2,    16.03,2,     0.03,2,     0.83,2,    2.201,2,    1.039,2,   2158.0,2,   2308.9,2,   7.7412,2,    25.00,   2.0770
  06MT20010507,    97,  1,      4,2,20010523,   0, 49.7550, -41.4880, 4456,   3692.5,   2.2409,  34.8913,2,    284.8,2,    15.53,2,    15.67,2,     0.03,2,     0.83,2,    2.356,2,    1.098,2,   2157.8,2,   2310.0,2,   7.7405,2,    25.00,   1.9341
  06MT20010507,    97,  1,      3,2,20010523,   0, 49.7550, -41.4880, 4456,   3993.1,   2.0294,  34.8800,2,    291.9,2,    13.19,2,    14.99,2,     0.03,2,     0.77,2,    3.031,2,    1.455,2,   2154.5,2,   2307.3,2,   7.7350,2,    25.00,   1.6951
  06MT20010507,    97,  1,      2,2,20010523,   0, 49.7550, -41.4880, 4456,   4197.3,   1.9096,  34.8734,2,    295.8,2,    11.61,2,    14.54,2,     0.04,2,     0.73,2,    3.483,2,    1.675,2,   2155.0,2,   2301.5,2,   7.7342,2,    25.00,   1.5557
  06MT20010507,    97,  1,      1,2,20010523,   0, 49.7550, -41.4880, 4456,   4446.1,   1.7810,  34.8677,2,    300.3,2,    10.85,2,    14.14,2,     0.04,2,     0.71,2,    3.924,2,    1.869,2,   2146.5,3,   2313.9,2,   7.7341,2,    25.00,   1.4023
  06MT20010507,    98,  1,     22,2,20010524,   0, 49.5500, -42.0330, 4559,     16.3,  12.3592,  35.5601,2,    260.8,2,     2.32,2,     5.74,2,     0.28,2,     0.19,2,    3.111,2,    1.737,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,  12.3570
  06MT20010507,    98,  1,     21,2,20010524,   0, 49.5500, -42.0330, 4559,    200.4,  11.1656,  35.4335,2,    216.9,2,     6.21,2,    13.04,2,     0.05,2,     0.46,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,  11.1405
  06MT20010507,    98,  1,     20,2,20010524,   0, 49.5500, -42.0330, 4559,    396.1,   8.3843,  35.0828,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.799,2,    0.934,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   8.3425
  06MT20010507,    98,  1,     19,2,20010524,   0, 49.5500, -42.0330, 4559,    701.7,   4.2366,  34.8581,2,    274.9,2,     9.25,2,    16.04,2,     0.03,2,     0.77,2,    4.034,2,    2.110,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.1834
  06MT20010507,    98,  1,     18,2,20010524,   0, 49.5500, -42.0330, 4559,   1007.5,   3.8134,  34.8820,2,    283.4,2,     9.31,2,    16.14,2,     0.01,2,     0.81,2,    4.002,2,    2.078,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.7379
  06MT20010507,    98,  1,     17,2,20010524,   0, 49.5500, -42.0330, 4559,   1210.0,   3.8024,  34.9072,2,    275.5,2,    10.25,2,    16.73,2,     0.01,2,     0.84,2,    3.220,2,    1.639,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.7100
  06MT20010507,    98,  1,     16,2,20010524,   0, 49.5500, -42.0330, 4559,   1412.7,   3.7590,  34.9230,2,    273.5,2,    10.85,2,    16.96,2,     0.01,2,     0.86,2,    2.717,2,    1.341,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.6494
  06MT20010507,    98,  1,     15,2,20010524,   0, 49.5500, -42.0330, 4559,   1615.7,   3.5161,  34.9012,2,    279.0,2,    10.79,2,    16.59,2,     0.01,2,     0.88,2,    2.913,2,    1.452,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.3913
  06MT20010507,    98,  1,     14,2,20010524,   0, 49.5500, -42.0330, 4559,   1818.0,   3.2565,  34.8743,2,    287.0,2,    10.17,2,    16.39,2,     0.00,2,     0.86,2,    3.442,2,    1.718,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.1170
  06MT20010507,    98,  1,     13,2,20010524,   0, 49.5500, -42.0330, 4559,   2021.0,   3.1602,  34.8701,2,    290.0,2,    10.23,2,    16.15,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.0035
  06MT20010507,    98,  1,     12,2,20010524,   0, 49.5500, -42.0330, 4559,   2225.2,   3.1482,  34.8801,2,    287.1,2,    10.83,2,    16.28,2,     0.00,2,     0.86,2,    3.086,2,    1.532,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9725
  06MT20010507,    98,  1,     11,2,20010524,   0, 49.5500, -42.0330, 4559,   2430.3,   3.0863,  34.8864,2,    286.4,2,    11.03,2,    16.00,2,     0.00,2,     0.87,2,    2.833,2,    1.397,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8918
  06MT20010507,    98,  1,     10,2,20010524,   0, 49.5500, -42.0330, 4559,   2631.4,   3.0451,  34.8972,2,    283.5,2,    11.57,2,    16.04,2,     0.01,2,     0.85,2,    2.514,2,    1.227,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8314
  06MT20010507,    98,  1,      9,2,20010524,   0, 49.5500, -42.0330, 4559,   2840.2,   2.9401,  34.9043,2,    281.9,2,    12.20,2,    15.82,2,     0.00,2,     0.84,2,    2.272,2,    1.105,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.7073
  06MT20010507,    98,  1,      8,2,20010524,   0, 49.5500, -42.0330, 4559,   3041.4,   2.8053,  34.9084,2,    281.1,2,    12.94,2,    15.87,2,     0.00,2,     0.83,2,    2.098,2,    1.018,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.5545
  06MT20010507,    98,  1,      7,2,20010524,   0, 49.5500, -42.0330, 4559,   3244.7,   2.6593,  34.9071,2,    281.2,2,    13.74,2,    15.65,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.3904
  06MT20010507,    98,  1,      6,2,20010524,   0, 49.5500, -42.0330, 4559,   3552.8,   2.4188,  34.8991,2,    282.5,2,    14.87,2,    15.69,2,     0.00,2,     0.86,2,    2.083,2,    1.001,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.1227
  06MT20010507,    98,  1,      5,2,20010524,   0, 49.5500, -42.0330, 4559,   3758.3,   2.3033,  34.8932,2,    284.9,2,    15.01,2,    15.34,2,     0.00,2,     0.85,2,    2.236,2,    1.092,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.9876
  06MT20010507,    98,  1,      4,2,20010524,   0, 49.5500, -42.0330, 4559,   4065.5,   2.1136,  34.8839,2,    288.7,2,    13.91,2,    14.98,2,     0.00,2,     0.80,2,    2.749,2,    1.345,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.7687
  06MT20010507,    98,  1,      3,2,20010524,   0, 49.5500, -42.0330, 4559,   4269.2,   1.9797,  34.8764,2,    293.2,2,    12.11,2,    14.25,2,     0.00,2,     0.77,2,    3.206,2,    1.577,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.6154
  06MT20010507,    98,  1,      2,2,20010524,   0, 49.5500, -42.0330, 4559,   4375.3,   1.8733,  34.8714,2,    296.6,2,    11.17,2,    13.95,2,     0.00,2,     0.76,2,    3.476,2,    1.733,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.5000
  06MT20010507,    98,  1,      1,2,20010524,   0, 49.5500, -42.0330, 4559,   4549.2,   1.7124,  34.8658,2,    298.5,2,    10.75,2,    13.62,2,     0.00,2,     0.72,2,    3.836,2,    1.906,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.3237
  06MT20010507,    99,  1,     22,2,20010524,   0, 49.3513, -42.6250, 4272,      9.9,  12.7482,  35.5155,2,    261.4,2,     1.23,2,     3.85,2,     0.21,2,     0.14,2,    3.120,2,    1.735,2,   2087.9,2,   2340.2,2,   7.9533,2,    25.00,  12.7469
  06MT20010507,    99,  1,     21,2,20010524,   0, 49.3513, -42.6250, 4272,     50.8,  12.7381,  35.5074,2,    261.9,2,     1.41,2,     3.79,2,     0.22,2,     0.13,2, -999.000,9, -999.000,9,   2086.4,2,   2343.3,2,   7.9487,2,    25.00,  12.7312
  06MT20010507,    99,  1,     20,2,20010524,   0, 49.3513, -42.6250, 4272,    103.1,   5.3476,  34.2590,2,    320.7,2,     1.46,2,     5.74,2,     0.21,2,     0.23,2, -999.000,9, -999.000,9,   2096.7,2,   2277.2,2,   7.8175,2,    25.00,   5.3394
  06MT20010507,    99,  1,     19,2,20010524,   0, 49.3513, -42.6250, 4272,    203.4,   3.7237,  34.4585,2,    302.3,2,     7.19,2,    11.95,2,     0.21,2,     0.56,2,    4.912,2,    2.577,2,   2131.5,2,   2288.5,2,   7.7514,2,    25.00,   3.7100
  06MT20010507,    99,  1,     18,2,20010524,   0, 49.3513, -42.6250, 4272,    492.6,   4.6963,  34.9484,2,    257.6,2,    10.40,2,    17.27,2,     0.01,2,     0.86,2,    3.117,2,    1.605,2,   2160.5,2,   2310.8,2,   7.7249,2,    25.00,   4.6579
  06MT20010507,    99,  1,     17,2,20010524,   0, 49.3513, -42.6250, 4272,    797.6,   3.8357,  34.8925,2,    282.1,2,     9.47,2,    16.05,2,     0.00,2,     0.82,2,    3.831,2,    1.967,2,   2155.0,2,   2305.0,2,   7.7307,2,    25.00,   3.7771
  06MT20010507,    99,  1,     16,2,20010524,   0, 49.3513, -42.6250, 4272,    997.1,   7.2258,-999.0000,9,    270.3,2,     9.75,2,    16.21,2,     0.00,2,     0.82,2,    3.332,2,    1.685,2,   2155.9,2,   2304.5,2,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    99,  1,     15,2,20010524,   0, 49.3513, -42.6250, 4272,   1198.8,   3.6278,  34.9099,2,    278.2,2,    10.65,2,    16.88,2,     0.00,2,     0.88,2,    2.956,2,    1.464,2,   2155.9,2,   2303.1,2,   7.7320,2,    25.00,   3.5379
  06MT20010507,    99,  1,     14,2,20010524,   0, 49.3513, -42.6250, 4272,   1296.2,   3.3972,  34.8802,2,    284.9,2,     9.99,2,    16.39,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   2155.1,2,   2301.6,2,   7.7308,2,    25.00,   3.3014
  06MT20010507,    99,  1,     13,2,20010524,   0, 49.3513, -42.6250, 4272,   1499.4,   3.3838,  34.8931,2,    282.4,2,    10.78,2,    16.58,2,     0.00,2,     0.88,2,    2.862,2,    1.403,2,   2152.8,2,   2302.9,2,   7.7344,2,    25.00,   3.2708
  06MT20010507,    99,  1,     12,2,20010524,   0, 49.3513, -42.6250, 4272,   1698.0,   3.2598,  34.8872,2,    285.4,2,    10.82,2,    16.48,2,     0.00,2,     0.86,2,    2.974,2,    1.444,2,   2154.0,2,   2303.6,2,   7.7349,2,    25.00,   3.1309
  06MT20010507,    99,  1,     11,2,20010524,   0, 49.3513, -42.6250, 4272,   1996.2,   3.1150,  34.8813,2,    288.2,2,    10.90,2,    16.44,2,     0.00,2,     0.88,2,    2.978,2,    1.457,2,   2150.1,2,   2303.6,2,   7.7370,2,    25.00,   2.9612
  06MT20010507,    99,  1,     10,2,20010524,   0, 49.3513, -42.6250, 4272,   2196.3,   3.0921,  34.8956,2,    284.5,2,    11.64,2,    16.18,2,     0.00,2,     0.90,2,    2.496,2,    1.203,2,   2152.7,2,   2301.6,2,   7.7397,2,    25.00,   2.9200
  06MT20010507,    99,  1,      9,2,20010524,   0, 49.3513, -42.6250, 4272,   2467.5,   3.0091,  34.9061,2,    281.6,2,    12.37,2,    16.29,2,     0.00,2,     0.88,2,    2.160,2,    1.047,2,   2153.9,2,   2303.7,2,   7.7413,2,    25.00,   2.8123
  06MT20010507,    99,  1,      8,2,20010524,   0, 49.3513, -42.6250, 4272,   2795.8,   2.7966,  34.9098,2,    280.6,2,    13.56,2,    16.04,2,     0.00,2,     0.84,2,    1.955,2,    0.943,2,   2156.0,2,   2306.2,2,   7.7426,2,    25.00,   2.5712
  06MT20010507,    99,  1,      7,2,20010524,   0, 49.3513, -42.6250, 4272,   3094.8,   2.5643,  34.9041,2,    282.9,2,    13.91,2,    15.76,2,     0.00,2,     0.86,2,    2.069,2,    0.998,2,   2157.1,2,   2303.4,2,   7.7423,2,    25.00,   2.3133
  06MT20010507,    99,  1,      6,2,20010524,   0, 49.3513, -42.6250, 4272,   3395.5,   2.3279,  34.8974,2,    282.9,2,    16.13,2,    16.03,2,     0.00,2,     0.89,2,    1.950,2,    0.937,2,   2158.0,2,   2312.4,2,   7.7416,2,    25.00,   2.0509
  06MT20010507,    99,  1,      5,2,20010524,   0, 49.3513, -42.6250, 4272,   3695.9,   2.1711,  34.8892,2,    284.4,2,    16.57,2,    15.68,2,     0.00,2,     0.87,2,    2.245,2,    1.083,2,   2159.4,2,   2311.4,2,   7.7376,2,    25.00,   1.8658
  06MT20010507,    99,  1,      4,2,20010524,   0, 49.3513, -42.6250, 4272,   3990.0,   1.9787,  34.8763,2,    294.0,2,    11.79,2,    14.34,2,     0.00,2,     0.79,2,    3.198,2,    1.584,2,   2155.7,2,   2302.5,2,   7.7355,2,    25.00,   1.6462
  06MT20010507,    99,  1,      3,2,20010524,   0, 49.3513, -42.6250, 4272,   4094.9,   1.8961,  34.8728,2,    295.3,2,    11.73,2,    14.26,2,     0.01,2,     0.76,2,    3.290,2,    1.634,2,   2158.2,2,   2300.6,2,   7.7331,2,    25.00,   1.5542
  06MT20010507,    99,  1,      2,2,20010524,   0, 49.3513, -42.6250, 4272,   4194.4,   1.7711,  34.8681,2,    299.3,2,    10.68,2,    13.86,2,     0.00,2,     0.72,2,    3.648,2,    1.836,2,   2157.8,2,   2302.8,2,   7.7328,2,    25.00,   1.4216
  06MT20010507,    99,  1,      1,2,20010524,   0, 49.3513, -42.6250, 4272,   4262.4,   1.7046,  34.8662,2,    300.2,2,    10.69,2,    13.89,2,     0.01,2,     0.71,2,    3.792,2,    1.881,2,   2155.3,2,   2302.7,2,   7.7348,2,    25.00,   1.3493
  06MT20010507,   100,  1,     22,2,20010524,   0, 49.1333, -43.1670, 4113,      9.5,  10.0775,  34.7968,2,    295.1,2,     0.39,2,     0.76,2,     0.09,2,     0.13,2,    3.847,2,    2.140,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,  10.0764
  06MT20010507,   100,  1,     21,2,20010524,   0, 49.1333, -43.1670, 4113,    100.7,   4.1687,  34.4918,2,    294.5,2,     6.96,2,    12.36,2,     0.28,2,     0.49,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.1616
  06MT20010507,   100,  1,     20,2,20010524,   0, 49.1333, -43.1670, 4113,    101.5,   4.1728,  34.4930,2,    293.1,2,     7.03,2,    12.61,2,     0.26,2,     0.56,2,    4.754,2,    2.540,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.1657
  06MT20010507,   100,  1,     19,2,20010524,   0, 49.1333, -43.1670, 4113,    301.1,   5.1654,  34.9530,2,    250.5,2,    10.40,2,    17.40,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   5.1412
  06MT20010507,   100,  1,     18,2,20010524,   0, 49.1333, -43.1670, 4113,    603.1,   4.0965,  34.9188,2,    270.5,2,    10.02,2,    16.58,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.0518
  06MT20010507,   100,  1,     17,2,20010524,   0, 49.1333, -43.1670, 4113,    802.4,   3.7944,  34.9023,2,    270.8,2,    10.09,2,    16.60,2,     0.01,2,     0.89,2,    3.389,2,    1.750,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.7356
  06MT20010507,   100,  1,     16,2,20010524,   0, 49.1333, -43.1670, 4113,   1007.9,   3.6335,  34.8994,2,    277.1,2,    10.22,2,    16.48,2,     0.00,2,     0.87,2,    3.194,2,    1.642,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.5594
  06MT20010507,   100,  1,     15,2,20010524,   0, 49.1333, -43.1670, 4113,   1210.7,   3.5483,  34.9048,2,    278.2,2,    10.70,2,    16.68,2,     0.00,2,     0.87,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.4582
  06MT20010507,   100,  1,     14,2,20010524,   0, 49.1333, -43.1670, 4113,   1415.1,   3.3684,  34.8908,2,    282.6,2,    10.57,2,    16.48,2,     0.00,2,     0.85,2,    3.003,2,    1.496,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.2628
  06MT20010507,   100,  1,     13,2,20010524,   0, 49.1333, -43.1670, 4113,   1616.8,   3.1724,  34.8749,2,    288.5,2,    10.10,2,    16.15,2,     0.00,2,     0.81,2,    3.424,2,    1.719,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.0518
  06MT20010507,   100,  1,     12,2,20010524,   0, 49.1333, -43.1670, 4113,   1820.1,   3.1299,  34.8803,2,    287.9,2,    10.64,2,    16.22,2,     0.00,2,     0.80,2,    3.054,2,    1.517,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.9919
  06MT20010507,   100,  1,     11,2,20010524,   0, 49.1333, -43.1670, 4113,   2021.4,   3.0224,  34.8770,2,    289.5,2,    10.08,2,    15.67,2,     0.00,2,     0.78,2,    3.295,2,    1.648,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8677
  06MT20010507,   100,  1,     10,2,20010524,   0, 49.1333, -43.1670, 4113,   2224.6,   2.9801,  34.8955,2,    284.1,2,    11.23,2,    15.74,2,     0.00,2,     0.79,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.8072
  06MT20010507,   100,  1,      9,2,20010524,   0, 49.1333, -43.1670, 4113,   2532.6,   2.8126,  34.9043,2,    282.4,2,    12.12,2,    15.58,2,     0.01,2,     0.80,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.6130
  06MT20010507,   100,  1,      8,2,20010524,   0, 49.1333, -43.1670, 4113,   2532.7,   2.8115,  34.9043,2,    283.4,2,    12.13,2,    15.67,2,     0.00,2,     0.81,2,    2.292,2,    1.119,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.6120
  06MT20010507,   100,  1,      7,2,20010524,   0, 49.1333, -43.1670, 4113,   2837.0,   2.5255,  34.8982,2,    284.9,2,    12.71,2,    15.19,2,     0.00,2,     0.79,2,    2.400,2,    1.182,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.3016
  06MT20010507,   100,  1,      6,2,20010524,   0, 49.1333, -43.1670, 4113,   3041.3,   2.3798,  34.9004,2,    282.3,2,    15.50,2,    15.60,2,     0.00,2,     0.84,2,    1.939,2,    0.940,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   2.1384
  06MT20010507,   100,  1,      5,2,20010524,   0, 49.1333, -43.1670, 4113,   3246.2,   2.2295,  34.8944,2,    283.8,2,    16.28,2,    15.48,2,     0.00,2,     0.84,2,    2.051,2,    1.001,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.9705
  06MT20010507,   100,  1,      4,2,20010524,   0, 49.1333, -43.1670, 4113,   3451.1,   2.0765,  34.8834,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.00,0,  -999.00,9, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.7999
  06MT20010507,   100,  1,      3,2,20010524,   0, 49.1333, -43.1670, 4113,   3655.0,   1.9342,  34.8758,2,    293.6,2,    11.71,2,    14.32,2,     0.00,2,     0.76,2,    3.141,2,    1.570,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.6396
  06MT20010507,   100,  1,      2,2,20010524,   0, 49.1333, -43.1670, 4113,   3862.5,   1.8074,  34.8703,2,    298.5,2,    10.55,2,    13.94,2,     0.01,2,     0.75,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.4937
  06MT20010507,   100,  1,      1,2,20010524,   0, 49.1333, -43.1670, 4113,   4022.3,   1.6954,  34.8669,2,    304.9,2,    10.52,2,    13.72,2,     0.00,2,     0.72,2,    3.757,2,    1.894,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   1.3673
  06MT20010507,   101,  1,     22,2,20010524,   0, 48.9667, -43.5830, 3647,     14.9,   7.3728,  34.3957,2,    319.8,2,     0.68,2,     3.41,2,     0.19,2,     0.18,2,    4.456,2,    2.439,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   7.3714
  06MT20010507,   101,  1,     21,2,20010524,   0, 48.9667, -43.5830, 3647,     47.3,   6.4414,  34.4417,2,    312.6,2,     2.80,2,     6.86,2,     0.17,2,     0.34,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   6.4373
  06MT20010507,   101,  1,     20,2,20010524,   0, 48.9667, -43.5830, 3647,     98.9,   4.1383,  34.5059,2,    299.2,2,     7.11,2,    12.66,2,     0.26,2,     0.59,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.1314
  06MT20010507,   101,  1,     19,2,20010524,   0, 48.9667, -43.5830, 3647,    199.8,   4.7479,  34.8535,2,    248.1,2,    10.70,2,    17.24,2,     0.02,2,     0.96,2,    3.246,2,    1.714,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   4.7327
  06MT20010507,   101,  1,     18,2,20010524,   0, 48.9667, -43.5830, 3647,    402.3,   3.9787,  34.8656,2,    280.3,2,     9.22,2,    16.29,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.9499
  06MT20010507,   101,  1,     17,2,20010524,   0, 48.9667, -43.5830, 3647,    602.6,   3.7171,  34.8702,2,    283.9,2,     9.46,2,    16.20,2,     0.01,2,     0.90,2,    4.037,2,    2.113,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,   3.6743
