BOTTLE,20131017PRINUNIVRMK
# 10/28/2013 Initialized README file  
# Data source: CCHDO 10/17/13 
# SHIP: Aurora Australis 
# Cruise: I09S 
# Region: South of Australia on 117E 
# EXPOCODE: 09AR20120105 
# DATES: 1/5 - 2/12/2012 
# Chief Scientist: S. Rintoul 
# 88 stations with 24 place Rosette 
# Hydro: Who - S.Rintoul; Status - final 
# 	Notes: 	 
# Nuts: Who - S.Rintoul; Status - final  
# 	Notes: nitrate is really NO3+NO2 
# O2: Who - S.Rintoul; Status - final 
# 	Notes: 
# TCO2: Who - ; Status - 
# 	Notes:  
# Other: CTD values for fluorescence, par and transmiss.  
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,%TRANS,,VOLTS,,VOLTS,
  09AR20120105,  I09S,    43,  1,     10,     10,2,20120129,1251,-53.2097, 115.0160, 3968,   1550.9,   1.7586,  34.7468,2,  34.7469,2,    197.4,2,    197.3,2,    90.90,2,    30.59,2,  -999.00,9,    97.45,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      9,      9,2,20120129,1251,-53.2097, 115.0160, 3968,   1800.6,   1.5409,  34.7426,2,  34.7427,2,    200.2,2,    200.4,2,    97.60,2,    30.74,2,  -999.00,9,    97.41,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      8,      8,2,20120129,1251,-53.2097, 115.0160, 3968,   2100.1,   1.2623,  34.7310,2,  34.7311,2,    203.6,2,    203.7,2,   106.40,2,    31.26,2,  -999.00,9,    97.34,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      7,      7,2,20120129,1251,-53.2097, 115.0160, 3968,   2399.7,   0.9812,  34.7167,2,  34.7162,2,    207.2,2,    207.1,2,   114.70,2,    31.68,2,  -999.00,9,    97.28,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      6,      6,2,20120129,1251,-53.2097, 115.0160, 3968,   2700.1,   0.6907,  34.7014,2,  34.7015,2,    211.2,2,    211.5,2,   122.10,2,    32.27,2,  -999.00,9,    97.23,2,   -0.187,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      5,      5,2,20120129,1251,-53.2097, 115.0160, 3968,   3000.2,   0.4925,  34.6918,2,  34.6916,2,    215.6,2,    215.4,2,   127.30,2,    32.34,2,  -999.00,9,    97.18,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      4,      4,2,20120129,1251,-53.2097, 115.0160, 3968,   3350.1,   0.3417,  34.6844,2,  34.6838,2,    219.3,2,    219.5,2,   132.90,2,    32.47,2,  -999.00,9,    97.17,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      3,      3,2,20120129,1251,-53.2097, 115.0160, 3968,   3649.3,   0.2717,  34.6805,2,  34.6796,2,    221.8,2,    221.8,2,   135.80,2,    32.43,2,  -999.00,9,    97.16,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      2,      2,2,20120129,1251,-53.2097, 115.0160, 3968,   3900.6,   0.2520,  34.6785,2,  34.6777,2,    223.1,2,    222.8,2,   137.60,2,    32.48,2,  -999.00,9,    97.16,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    43,  1,      1,      1,2,20120129,1251,-53.2097, 115.0160, 3968,   4032.2,   0.2571,  34.6778,2,  34.6771,2,    223.6,2,    223.0,2,   137.90,2,    32.48,2,  -999.00,9,    97.17,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     24,     24,2,20120129,2003,-52.6113, 115.0020, 3771,      9.5,   4.4435,  33.8285,2,  33.8284,2,    318.0,2,    317.1,2,    11.50,2,    24.88,2,     1.63,2,    98.57,2,    0.742,2,   30.690,2
  09AR20120105,  I09S,    44,  1,     23,     23,2,20120129,2003,-52.6113, 115.0020, 3771,      9.5,   4.4372,  33.8282,2,-999.0000,9,    318.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.88,2,    0.721,2,   31.240,2
  09AR20120105,  I09S,    44,  1,     22,     22,2,20120129,2003,-52.6113, 115.0020, 3771,      9.5,   4.4367,  33.8281,2,-999.0000,9,    318.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.80,2,    0.695,2,   32.000,2
  09AR20120105,  I09S,    44,  1,     21,     21,2,20120129,2003,-52.6113, 115.0020, 3771,     34.4,   4.4335,  33.8278,2,  33.8284,2,    317.3,2,    317.8,2,    11.40,2,    24.78,2,     1.64,2,    97.07,2,    0.794,2,    5.242,2
  09AR20120105,  I09S,    44,  1,     20,     20,2,20120129,2003,-52.6113, 115.0020, 3771,     89.5,   3.9507,  33.8360,2,  33.8372,2,    319.1,2,    319.5,2,    13.60,2,    25.00,2,     1.69,2,    97.13,2,    1.148,2,    0.376,2
  09AR20120105,  I09S,    44,  1,     19,     19,2,20120129,2003,-52.6113, 115.0020, 3771,    109.9,   2.8969,  33.8722,2,  33.8703,2,    322.1,2,    321.8,2,    16.90,2,    25.61,2,     1.79,2,    98.13,2,    0.490,2,    0.081,2
  09AR20120105,  I09S,    44,  1,     18,     18,2,20120129,2003,-52.6113, 115.0020, 3771,    169.6,   1.5045,  33.9347,2,  33.9334,2,    316.8,2,    315.3,2,    24.20,2,    28.33,2,     1.95,2,    97.82,2,   -0.160,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     17,     17,2,20120129,2003,-52.6113, 115.0020, 3771,    250.3,   1.8625,  34.1706,2,  34.1783,2,    243.8,2,    249.4,2,    43.90,2,    32.44,2,     2.22,2,    97.89,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     16,     16,2,20120129,2003,-52.6113, 115.0020, 3771,    375.1,   2.2034,  34.3887,2,  34.3872,2,    198.8,2,    197.9,2,    61.50,2,    34.67,2,     2.36,2,    97.64,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     15,     15,2,20120129,2003,-52.6113, 115.0020, 3771,    500.5,   2.2733,  34.4993,2,  34.4993,2,    182.4,2,    181.5,2,    69.90,2,    34.67,2,     2.37,2,    97.58,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     14,     14,2,20120129,2003,-52.6113, 115.0020, 3771,    625.8,   2.2861,  34.5817,2,  34.5820,2,    177.9,2,    177.4,2,    74.50,2,    33.96,2,     2.33,2,    97.57,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     13,     13,2,20120129,2003,-52.6113, 115.0020, 3771,    801.0,   2.2180,  34.6606,2,  34.6622,2,    180.6,2,    179.7,2,    78.30,2,    32.73,2,     2.25,2,    97.56,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     12,     12,2,20120129,2003,-52.6113, 115.0020, 3771,    999.7,   2.1409,  34.7148,2,  34.7148,2,    186.0,2,    187.1,2,    80.40,2,    31.35,2,     2.16,2,    97.54,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     11,     11,2,20120129,2003,-52.6113, 115.0020, 3771,   1249.6,   1.9406,  34.7386,2,  34.7388,2,    192.5,2,    192.3,2,    85.50,2,    30.72,2,     2.13,2,    97.49,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    44,  1,     10,     10,2,20120129,2003,-52.6113, 115.0020, 3771,   1499.2,   1.7429,  34.7461,2,  34.7480,2,    197.4,2,    197.3,2,    90.80,2,    30.39,2,     2.11,2,    97.44,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      9,      9,2,20120129,2003,-52.6113, 115.0020, 3771,   1750.4,   1.5086,  34.7411,2,  34.7410,2,    200.3,2,    200.6,2,    97.50,2,    30.55,2,     2.13,2,    97.39,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      8,      8,2,20120129,2003,-52.6113, 115.0020, 3771,   2000.5,   1.2849,  34.7323,2,  34.7323,2,    203.0,2,    203.0,2,   104.50,2,    30.81,2,     2.16,2,    97.34,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      7,      7,2,20120129,2003,-52.6113, 115.0020, 3771,   2301.4,   0.9925,  34.7176,2,  34.7180,2,    206.4,2,    206.6,2,   112.40,2,    31.13,2,     2.19,2,    97.28,2,   -0.188,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      6,      6,2,20120129,2003,-52.6113, 115.0020, 3771,   2602.3,   0.7656,  34.7055,2,  34.7052,2,    209.8,2,    209.8,2,   119.30,2,    31.58,2,     2.22,2,    97.23,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      5,      5,2,20120129,2003,-52.6113, 115.0020, 3771,   2898.8,   0.5161,  34.6934,2,  34.6930,2,    214.9,2,    215.2,2,   126.90,2,    32.08,2,     2.26,2,    97.18,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      4,      4,2,20120129,2003,-52.6113, 115.0020, 3771,   3201.2,   0.3693,  34.6858,2,  34.6855,2,    218.7,2,    218.6,2,   132.60,2,    32.57,2,     2.27,2,    97.16,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      3,      3,2,20120129,2003,-52.6113, 115.0020, 3771,   3450.2,   0.3217,  34.6829,2,  34.6826,2,    220.4,2,    220.3,2,   134.40,2,    32.62,2,     2.28,2,    97.16,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      2,      2,2,20120129,2003,-52.6113, 115.0020, 3771,   3699.5,   0.2640,  34.6796,2,  34.6796,2,    222.6,2,    222.2,2,   136.40,2,    32.62,2,     2.29,2,    97.14,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    44,  1,      1,      1,2,20120129,2003,-52.6113, 115.0020, 3771,   3824.3,   0.2503,  34.6785,2,  34.6783,2,    223.5,2,    222.7,2,   137.60,2,    32.64,2,     2.29,2,    97.16,2,   -0.187,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     24,     24,2,20120130,0211,-51.9742, 114.9990, 3679,     10.6,   3.9214,  33.8433,2,  33.8443,2,    324.1,2,    323.0,2,    15.00,2,    25.39,2,     1.66,2,    97.62,2,    0.120,2,  168.500,2
  09AR20120105,  I09S,    45,  1,     23,     23,2,20120130,0211,-51.9742, 114.9990, 3679,     40.7,   3.8257,  33.8439,2,-999.0000,9,    323.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.52,2,    0.709,2,   33.280,2
  09AR20120105,  I09S,    45,  1,     22,     22,2,20120130,0211,-51.9742, 114.9990, 3679,     40.8,   3.8217,  33.8440,2,-999.0000,9,    323.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.51,2,    0.698,2,   32.820,2
  09AR20120105,  I09S,    45,  1,     21,     21,2,20120130,0211,-51.9742, 114.9990, 3679,     40.7,   3.8137,  33.8439,2,  33.8449,2,    323.1,2,    323.7,2,    15.10,2,    25.54,2,     1.68,2,    96.66,2,    0.750,2,   32.730,2
  09AR20120105,  I09S,    45,  1,     20,     20,2,20120130,0211,-51.9742, 114.9990, 3679,     74.2,   3.5937,  33.8445,2,  33.8457,2,    324.1,2,    323.6,2,    15.40,2,    25.77,2,     1.69,2,    96.51,2,    1.247,2,    6.246,2
  09AR20120105,  I09S,    45,  1,     19,     19,2,20120130,0211,-51.9742, 114.9990, 3679,    101.2,   2.8153,  33.8680,2,  33.8656,2,    323.2,2,    324.0,2,    17.60,2,    26.38,2,     1.78,2,    97.66,2,    0.842,2,    1.597,2
  09AR20120105,  I09S,    45,  1,     18,     18,2,20120130,0211,-51.9742, 114.9990, 3679,    144.3,   1.3592,  33.9509,2,  33.9510,2,    314.4,2,    312.2,2,    26.40,2,    29.37,2,     1.97,2,    97.90,2,   -0.145,2,    0.264,2
  09AR20120105,  I09S,    45,  1,     17,     17,2,20120130,0211,-51.9742, 114.9990, 3679,    251.1,   2.0574,  34.2393,2,  34.2387,2,    229.5,2,    230.7,2,    48.50,2,    33.88,2,     2.28,2,    97.92,2,   -0.188,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     16,     16,2,20120130,0211,-51.9742, 114.9990, 3679,    400.1,   2.2339,  34.4351,2,  34.4353,2,    190.9,2,    190.3,2,    65.20,2,    35.16,2,     2.36,2,    97.57,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     15,     15,2,20120130,0211,-51.9742, 114.9990, 3679,    599.1,   2.2487,  34.5905,2,  34.5902,2,    177.1,2,    177.1,2,    75.30,2,    34.22,2,     2.32,2,    97.57,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     14,     14,2,20120130,0211,-51.9742, 114.9990, 3679,    799.8,   2.1757,  34.6715,2,  34.6728,2,    181.1,2,    180.7,2,    79.00,2,    32.62,2,     2.24,2,    97.55,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     13,     13,2,20120130,0211,-51.9742, 114.9990, 3679,   1051.3,   2.0240,  34.7216,2,  34.7215,2,    188.5,2,    188.6,2,    82.80,2,    31.33,2,     2.14,2,    97.51,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     12,     12,2,20120130,0211,-51.9742, 114.9990, 3679,   1300.2,   1.8617,  34.7411,2,  34.7414,2,    193.6,2,    193.7,2,    87.50,2,    30.84,2,     2.12,2,    97.47,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     11,     11,2,20120130,0211,-51.9742, 114.9990, 3679,   1500.8,   1.6942,  34.7438,2,  34.7441,2,    197.8,2,    197.3,2,    91.80,2,    30.67,2,     2.11,2,    97.44,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    45,  1,     10,     10,2,20120130,0211,-51.9742, 114.9990, 3679,   1500.6,   1.6945,  34.7437,2,  34.7443,2,    197.8,2,    197.4,2,    91.70,2,    30.74,2,     2.10,2,    97.44,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      9,      9,2,20120130,0211,-51.9742, 114.9990, 3679,   1705.0,   1.5006,  34.7401,2,  34.7402,2,    200.8,2,    200.1,2,    96.80,2,    30.87,2,     2.14,2,    97.39,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      8,      8,2,20120130,0211,-51.9742, 114.9990, 3679,   1898.3,   1.3174,  34.7334,2,  34.7335,2,    202.9,2,    202.4,2,   103.20,2,    31.16,2,     2.15,2,    97.34,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      7,      7,2,20120130,0211,-51.9742, 114.9990, 3679,   2099.1,   1.1459,  34.7250,2,  34.7250,2,    205.0,2,    204.3,2,   107.50,2,    31.44,2,     2.16,2,    97.29,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      6,      6,2,20120130,0211,-51.9742, 114.9990, 3679,   2400.8,   0.8822,  34.7112,2,  34.7111,2,    207.9,2,    207.6,2,   116.30,2,    31.94,2,     2.23,2,    97.24,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      5,      5,2,20120130,0211,-51.9742, 114.9990, 3679,   2699.3,   0.6545,  34.6992,2,  34.6991,2,    211.6,2,    211.3,2,   122.10,2,    32.30,2,     2.25,2,    97.20,2,   -0.175,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      4,      4,2,20120130,0211,-51.9742, 114.9990, 3679,   3000.5,   0.4272,  34.6889,2,  34.6891,2,    217.3,2,    217.1,2,   128.20,2,    32.53,2,     2.27,2,    97.17,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      3,      3,2,20120130,0211,-51.9742, 114.9990, 3679,   3298.5,   0.3177,  34.6835,2,  34.6834,2,    220.4,2,    220.1,2,   134.20,2,    32.57,2,     2.28,2,    97.15,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      2,      2,2,20120130,0211,-51.9742, 114.9990, 3679,   3600.8,   0.2574,  34.6797,2,  34.6791,2,    221.8,2,    222.2,2,   135.80,2,    32.63,2,     2.28,2,    97.13,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    45,  1,      1,      1,2,20120130,0211,-51.9742, 114.9990, 3679,   3732.2,   0.2295,  34.6780,2,  34.6773,2,    223.0,2,    222.8,2,   136.90,2,    32.60,2,     2.28,2,    97.16,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     24,     24,2,20120130,0805,-51.4747, 115.0150, 3511,     10.6,   4.2584,  33.8427,2,  33.8445,2,    321.0,2,    320.4,2,    13.00,2,    25.21,2,     1.65,2,    97.32,2,    0.496,2,   22.590,2
  09AR20120105,  I09S,    46,  1,     23,     23,2,20120130,0805,-51.4747, 115.0150, 3511,     39.8,   3.8934,  33.8443,2,-999.0000,9,    320.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.11,2,    0.906,2,    5.546,2
  09AR20120105,  I09S,    46,  1,     22,     22,2,20120130,0805,-51.4747, 115.0150, 3511,     39.6,   3.8967,  33.8443,2,-999.0000,9,    320.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.09,2,    0.899,2,    5.638,2
  09AR20120105,  I09S,    46,  1,     21,     21,2,20120130,0805,-51.4747, 115.0150, 3511,     39.8,   3.8934,  33.8442,2,  33.8451,2,    320.6,2,    321.5,2,    13.20,2,    25.25,2,     1.65,2,    96.09,2,    0.898,2,    5.699,2
  09AR20120105,  I09S,    46,  1,     20,     20,2,20120130,0805,-51.4747, 115.0150, 3511,     80.1,   3.7266,  33.8465,2,  33.8469,2,    318.4,2,    320.6,2,    13.90,2,    25.43,2,     1.68,2,    97.09,2,    1.074,2,    0.645,2
  09AR20120105,  I09S,    46,  1,     19,     19,2,20120130,0805,-51.4747, 115.0150, 3511,    100.9,   2.7986,  33.8678,2,  33.8688,2,    315.9,2,    323.1,2,    17.70,2,    26.30,2,     1.79,2,    97.97,2,    0.432,2,    0.179,2
  09AR20120105,  I09S,    46,  1,     18,     18,2,20120130,0805,-51.4747, 115.0150, 3511,    150.9,   1.5313,  33.9146,2,  33.9148,2,    299.0,2,    319.3,2,    22.70,2,    28.56,2,     1.93,2,    97.84,2,   -0.124,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     17,     17,2,20120130,0805,-51.4747, 115.0150, 3511,    200.0,   1.7873,  34.0678,2,  34.0690,2,    280.1,2,    277.5,2,    34.10,2,    31.12,2,     2.11,2,    97.85,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     16,     16,2,20120130,0805,-51.4747, 115.0150, 3511,    274.0,   2.2222,  34.2575,2,  34.2546,2,    221.9,2,    225.0,2,    48.60,2,    33.59,2,     2.29,2,    97.96,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     15,     15,2,20120130,0805,-51.4747, 115.0150, 3511,    421.1,   2.4468,  34.4323,2,  34.4322,2,    187.5,2,    187.9,2,    62.90,2,    34.60,2,     2.36,2,    97.60,2,   -0.175,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     14,     14,2,20120130,0805,-51.4747, 115.0150, 3511,    625.3,   2.3088,  34.5899,2,  34.5912,2,    177.2,2,    177.3,2,    74.70,2,    33.83,2,     2.31,2,    97.57,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     13,     13,2,20120130,0805,-51.4747, 115.0150, 3511,    851.6,   2.1256,  34.6791,2,  34.6792,2,    180.5,2,    180.9,2,    80.60,2,    32.59,2,     2.23,2,    97.54,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     12,     12,2,20120130,0805,-51.4747, 115.0150, 3511,   1024.6,   2.1032,  34.7170,2,  34.7166,2,    187.2,2,    186.8,2,    81.30,2,    31.53,2,     2.16,2,    97.52,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     11,     11,2,20120130,0805,-51.4747, 115.0150, 3511,   1199.9,   1.9456,  34.7354,2,  34.7357,2,    191.5,2,    191.0,2,    86.20,2,    31.17,2,     2.13,2,    97.49,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    46,  1,     10,     10,2,20120130,0805,-51.4747, 115.0150, 3511,   1401.4,   1.7960,  34.7431,2,  34.7435,2,    195.5,2,    195.1,2,    89.90,2,    30.92,2,     2.12,2,    97.44,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      9,      9,2,20120130,0805,-51.4747, 115.0150, 3511,   1599.4,   1.6167,  34.7434,2,  34.7463,2,    198.3,2,    198.2,2,    94.70,2,    30.94,2,     2.13,2,    97.42,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      8,      8,2,20120130,0805,-51.4747, 115.0150, 3511,   1799.4,   1.4170,  34.7373,2,  34.7400,2,    200.6,2,    201.0,2,   100.70,2,    31.23,2,     2.15,2,    97.36,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      7,      7,2,20120130,0805,-51.4747, 115.0150, 3511,   2000.7,   1.2319,  34.7295,2,  34.7292,2,    202.8,2,    203.1,2,   106.70,2,    31.56,2,     2.19,2,    97.32,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      6,      6,2,20120130,0805,-51.4747, 115.0150, 3511,   2303.4,   0.9554,  34.7155,2,  34.7154,2,    206.1,2,    206.7,2,   115.10,2,    31.98,2,     2.21,2,    97.26,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      5,      5,2,20120130,0805,-51.4747, 115.0150, 3511,   2599.0,   0.6805,  34.7013,2,  34.7013,2,    210.6,2,    211.0,2,   122.50,2,    32.35,2,     2.26,2,    97.20,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      4,      4,2,20120130,0805,-51.4747, 115.0150, 3511,   2899.2,   0.4634,  34.6903,2,  34.6901,2,    215.2,2,    215.5,2,   127.50,2,    32.63,2,     2.27,2,    97.17,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      3,      3,2,20120130,0805,-51.4747, 115.0150, 3511,   3199.5,   0.3228,  34.6837,2,  34.6830,2,    219.1,2,    219.1,2,   133.10,2,    32.68,2,     2.28,2,    97.15,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      2,      2,2,20120130,0805,-51.4747, 115.0150, 3511,   3451.1,   0.3138,  34.6823,2,  34.6918,4,    220.2,2,    220.0,2,   135.10,2,    32.68,2,     2.28,2,    97.15,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    46,  1,      1,      1,2,20120130,0805,-51.4747, 115.0150, 3511,   3559.8,   0.3179,  34.6822,2,  34.6814,2,    220.6,2,    220.5,2,   135.40,2,    32.65,2,     2.29,2,    97.16,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     24,     24,2,20120130,1337,-50.9940, 115.0170, 4001,      9.9,   4.9164,  33.8287,2,  33.8288,2,    318.2,2,    316.6,2,     6.90,2,    24.17,2,     1.58,2,    98.34,2,    0.539,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     23,     23,2,20120130,1337,-50.9940, 115.0170, 4001,     22.1,   4.8806,  33.8286,2,-999.0000,9,    317.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.60,2,    0.579,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     22,     22,2,20120130,1337,-50.9940, 115.0170, 4001,     21.9,   4.9132,  33.8285,2,-999.0000,9,    317.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    97.67,2,    0.585,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     21,     21,2,20120130,1337,-50.9940, 115.0170, 4001,     38.6,   4.6227,  33.8298,2,  33.8300,2,    319.1,2,    318.0,2,     7.20,2,    24.19,2,     1.58,2,    97.11,2,    0.816,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     20,     20,2,20120130,1337,-50.9940, 115.0170, 4001,     79.5,   4.3290,  33.8293,2,  33.8300,2,    316.8,2,    318.2,2,     7.60,2,    24.29,2,     1.60,2,    96.44,2,    1.633,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     19,     19,2,20120130,1337,-50.9940, 115.0170, 4001,    109.3,   2.8345,  33.8701,2,  33.8715,2,    314.8,2,    321.4,2,    14.40,2,    25.50,2,     1.75,2,    97.86,2,    0.699,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     18,     18,2,20120130,1337,-50.9940, 115.0170, 4001,    150.4,   2.0984,  33.9520,2,  33.9518,2,    304.6,2,    302.9,2,    21.30,2,    28.33,2,     1.92,2,    97.87,2,   -0.127,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     17,     17,2,20120130,1337,-50.9940, 115.0170, 4001,    259.3,   2.3247,  34.1556,2,  34.1554,2,    234.8,2,    247.5,2,    37.60,2,    31.61,2,     2.16,2,    97.83,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     16,     16,2,20120130,1337,-50.9940, 115.0170, 4001,    374.4,   2.4489,  34.3162,2,  34.3166,2,    210.5,2,    208.4,2,    51.90,2,    33.57,2,     2.31,2,    97.66,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     15,     15,2,20120130,1337,-50.9940, 115.0170, 4001,    501.5,   2.2703,  34.4245,2,  34.4273,2,    191.2,2,    190.1,2,    64.00,2,    34.66,2,     2.38,2,    97.60,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     14,     14,2,20120130,1337,-50.9940, 115.0170, 4001,    700.6,   2.3750,  34.5643,2,  34.5639,2,    176.6,2,    177.5,2,    72.50,2,    34.11,2,     2.34,2,    97.60,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     13,     13,2,20120130,1337,-50.9940, 115.0170, 4001,    924.9,   2.2369,  34.6665,2,  34.6665,2,    179.4,2,    180.4,2,    78.40,2,    32.72,2,     2.25,2,    97.57,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     12,     12,2,20120130,1337,-50.9940, 115.0170, 4001,   1098.8,   2.1703,  34.7113,2,  34.7111,2,    185.4,2,    186.2,2,    80.00,2,    31.66,2,     2.17,2,    97.55,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     11,     11,2,20120130,1337,-50.9940, 115.0170, 4001,   1349.1,   2.0028,  34.7380,2,  34.7378,2,    191.8,2,    191.6,2,    84.30,2,    31.01,2,     2.12,2,    97.51,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    47,  1,     10,     10,2,20120130,1337,-50.9940, 115.0170, 4001,   1600.2,   1.7742,  34.7452,2,  34.7447,2,    196.5,2,    196.4,2,    91.00,2,    30.89,2,     2.12,2,    97.44,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    47,  1,      9,      9,2,20120130,1337,-50.9940, 115.0170, 4001,   1901.7,   1.4910,  34.7400,2,  34.7400,2,    200.6,2,    200.7,2,    99.30,2,    31.08,2,     2.15,2,    97.39,2,   -0.179,2,    0.000,2
