EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
  33LG20090916,  SR01,    17,  1,    307,      1,2,20090922,2055,-61.5020, -62.7510, 3549,   3495.8,   0.5080,  34.6980,2,  34.7070,2,   129.51,2,    36.10,2,     2.32,2,   2259.2,2,    492.5,2,    0.508,   -999.0,9,   -999.0,     0.29,2,   0.2672
  33LG20090916,  SR01,    17,  1,    308,      2,2,20090922,2112,-61.5020, -62.7510, 3549,   2843.0,   0.5610,  34.7040,2,  34.7150,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.3786
  33LG20090916,  SR01,    17,  1,    309,      3,2,20090922,2132,-61.5020, -62.7510, 3549,   2028.3,   0.9390,  34.7150,2,  34.7260,2,   114.09,2,    36.09,2,     2.21,2,   2255.8,2,    499.2,2,    0.939,   -999.0,9,   -999.0,  -999.00,9,   0.8163
  33LG20090916,  SR01,    17,  1,    310,      4,2,20090922,2144,-61.5020, -62.7510, 3549,   1519.2,   1.2950,  34.7260,2,  34.7370,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.2052
  33LG20090916,  SR01,    17,  1,    311,      5,2,20090922,2156,-61.5020, -62.7510, 3549,   1012.9,   1.6990,  34.7270,2,-999.0000,9,    96.82,2,    35.07,2,     2.29,2,   2251.8,2,    523.1,2,    1.699,   -999.0,9,   -999.0,  -999.00,9,   1.6401
  33LG20090916,  SR01,    17,  1,    312,      6,2,20090922,2201,-61.5020, -62.7510, 3549,    808.4,   1.8950,  34.7160,2,  34.7350,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    538.8,2,    1.895,   -999.0,9,   -999.0,  -999.00,9,   1.8481
  33LG20090916,  SR01,    17,  1,    313,      7,2,20090922,2206,-61.5020, -62.7510, 3549,    606.1,   2.0080,  34.6870,2,-999.0000,9,    74.51,2,    37.00,2,     2.32,2,   2252.3,2,    565.4,2,    2.008,   -999.0,9,   -999.0,     0.43,2,   1.9733
  33LG20090916,  SR01,    17,  1,    314,      8,2,20090922,2209,-61.5020, -62.7510, 3549,    502.7,   2.0380,  34.6520,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.0096
  33LG20090916,  SR01,    17,  1,    315,      9,2,20090922,2212,-61.5020, -62.7510, 3549,    406.2,   2.1200,  34.6130,2,  34.6240,2,  -999.00,9,  -999.00,9,  -999.00,9,   2249.6,2,    596.9,2,     2.12,   -999.0,9,   -999.0,     0.33,2,   2.0971
  33LG20090916,  SR01,    17,  1,    316,     10,2,20090922,2215,-61.5020, -62.7510, 3549,    303.0,   2.1660,  34.5590,2,-999.0000,9,    65.66,2,    38.47,2,     2.47,2,   2251.0,2,    608.0,2,    2.166,   -999.0,9,   -999.0,  -999.00,9,   2.1491
  33LG20090916,  SR01,    17,  1,    317,     11,2,20090922,2218,-61.5020, -62.7510, 3549,    200.3,   1.5480,  34.4100,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2237.5,2,    587.1,2,    1.548,   -999.0,9,   -999.0,     0.47,2,   1.5381
  33LG20090916,  SR01,    17,  1,    318,     12,2,20090922,2220,-61.5020, -62.7510, 3549,    181.2,   1.3820,  34.3760,2,  34.3820,2,    58.67,2,    38.50,2,     2.48,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.3733
  33LG20090916,  SR01,    17,  1,    319,     13,2,20090922,2222,-61.5020, -62.7510, 3549,    161.2,   0.9840,  34.3100,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2225.5,2,    544.8,2,    0.984,   -999.0,9,   -999.0,  -999.00,9,   0.9769
  33LG20090916,  SR01,    17,  1,    320,     14,2,20090922,2223,-61.5020, -62.7510, 3549,    140.1,   0.7660,  34.2580,2,-999.0000,9,    49.22,2,    38.12,2,     2.35,2,   2217.1,2,    522.4,2,    0.766,   -999.0,9,   -999.0,  -999.00,9,   0.7601
  33LG20090916,  SR01,    17,  1,    321,     15,2,20090922,2225,-61.5020, -62.7510, 3549,    102.1,  -1.0000,  34.0440,2,  34.0530,2,  -999.00,9,  -999.00,9,  -999.00,9,   2186.7,2,    412.8,2,       -1,   -999.0,9,   -999.0,     0.94,2,  -1.0027
  33LG20090916,  SR01,    17,  1,    322,     16,2,20090922,2227,-61.5020, -62.7510, 3549,     80.5,  -1.7950,  33.9170,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2167.8,2,    365.7,2,   -1.795,   -999.0,9,   -999.0,  -999.00,9,  -1.7965
  33LG20090916,  SR01,    17,  1,    323,     17,2,20090922,2228,-61.5020, -62.7510, 3549,     39.8,  -1.8260,  33.9020,2,  33.9140,2,  -999.00,9,  -999.00,9,  -999.00,9,   2167.1,2,    364.3,2,   -1.826,   -999.0,9,   -999.0,  -999.00,9,  -1.8267
  33LG20090916,  SR01,    17,  1,    324,     18,2,20090922,2229,-61.5020, -62.7510, 3549,      9.2,  -1.8160,  33.8960,2,-999.0000,9,    28.97,2,    31.17,2,     1.87,2,   2161.4,2,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.8162
  33LG20090916,  SR01,    17,  1,    325,     19,2,20090922,2231,-61.5020, -62.7510, 3549,      3.8,  -1.8110,  33.8950,2,  33.9090,2,    28.25,2,    30.92,2,     1.95,2,   -999.0,9,    366.1,2,   -1.811,   -999.0,9,   -999.0,     1.19,2,  -1.8111
  33LG20090916,  SR01,    18,  1,    326,      1,2,20090923,0502,-61.9990, -62.5800, 4795,   4784.8,   0.4030,  34.6770,2,  34.6900,2,   124.37,2,    38.62,2,     2.34,2,   2256.6,2,    492.2,2,    0.403,   -999.0,9,   -999.0,  -999.00,9,   0.0306
  33LG20090916,  SR01,    18,  1,    327,      2,2,20090923,0522,-61.9990, -62.5800, 4795,   4076.9,   0.3810,  34.6810,2,  34.6960,2,  -999.00,9,  -999.00,9,  -999.00,9,   2251.8,2,    491.8,2,    0.381,   -999.0,9,   -999.0,  -999.00,9,   0.0858
  33LG20090916,  SR01,    18,  1,    328,      3,2,20090923,0549,-61.9990, -62.5800, 4795,   3051.8,   0.4760,  34.6980,2,  34.7130,2,   134.65,2,    35.18,2,     2.32,2,   2259.7,2,    493.6,2,    0.476,   -999.0,9,   -999.0,     0.42,2,   0.2771
  33LG20090916,  SR01,    18,  1,    329,      4,2,20090923,0613,-61.9990, -62.5800, 4795,   2027.6,   0.7590,  34.7100,2,  34.7250,2,  -999.00,9,  -999.00,9,  -999.00,9,   2256.4,2,    498.9,2,    0.759,   -999.0,9,   -999.0,  -999.00,9,   0.6392
  33LG20090916,  SR01,    18,  1,    330,      5,2,20090923,0636,-61.9990, -62.5800, 4795,   1010.3,   1.4430,  34.7290,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2255.1,2,    514.1,2,    1.443,   -999.0,9,   -999.0,  -999.00,9,   1.3863
  33LG20090916,  SR01,    18,  1,    331,      6,2,20090923,0642,-61.9990, -62.5800, 4795,    808.9,   1.6350,  34.7260,2,  34.7420,2,    95.07,2,    35.03,2,     2.28,2,   2254.6,2,    527.8,2,    1.635,   -999.0,9,   -999.0,     0.39,2,   1.5897
  33LG20090916,  SR01,    18,  1,    332,      7,2,20090923,0647,-61.9990, -62.5800, 4795,    607.7,   1.7720,  34.7030,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2255.2,2,    553.8,2,    1.772,   -999.0,9,   -999.0,  -999.00,9,   1.7384
  33LG20090916,  SR01,    18,  1,    333,      8,2,20090923,0653,-61.9990, -62.5800, 4795,    407.3,   1.9710,  34.6720,2,  34.6880,2,    71.22,2,    37.05,2,     2.37,2,   2255.7,2,    578.3,2,    1.971,   -999.0,9,   -999.0,  -999.00,9,   1.9485
  33LG20090916,  SR01,    18,  1,    334,      9,2,20090923,0659,-61.9990, -62.5800, 4795,    203.5,   1.9440,  34.5510,2,  34.5670,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    605.9,2,    1.944,   -999.0,9,   -999.0,  -999.00,9,   1.9332
  33LG20090916,  SR01,    18,  1,    335,     10,2,20090923,0701,-61.9990, -62.5800, 4795,    151.4,   1.3390,  34.4270,2,  34.4430,2,    60.52,2,    38.46,2,     2.44,2,   2240.9,2,    579.3,2,    1.339,   -999.0,9,   -999.0,     0.43,2,   1.3318
  33LG20090916,  SR01,    18,  1,    336,     11,2,20090923,0704,-61.9990, -62.5800, 4795,    102.1,  -1.2090,  34.0990,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2196.0,2,    416.4,2,   -1.209,   -999.0,9,   -999.0,  -999.00,9,  -1.2115
  33LG20090916,  SR01,    18,  1,    337,     12,2,20090923,0706,-61.9990, -62.5800, 4795,     77.1,  -1.7170,  34.0280,2,  34.0400,2,  -999.00,9,  -999.00,9,  -999.00,9,   2187.1,2,    386.6,2,   -1.717,   -999.0,9,   -999.0,  -999.00,9,  -1.7185
  33LG20090916,  SR01,    18,  1,    338,     13,2,20090923,0708,-61.9990, -62.5800, 4795,     50.6,  -1.7850,  34.0160,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.7860
  33LG20090916,  SR01,    18,  1,    339,     14,2,20090923,0709,-61.9990, -62.5800, 4795,     25.2,  -1.8000,  34.0150,2,  34.0310,2,    41.81,2,    32.77,2,     1.96,2,   2182.9,2,    381.5,2,     -1.8,   -152.9,3,      2.2,     1.06,2,  -1.8005
  33LG20090916,  SR01,    18,  1,    340,     15,2,20090923,0710,-61.9990, -62.5800, 4795,      8.8,  -1.7910,  34.0140,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.7912
  33LG20090916,  SR01,    18,  1,    341,     16,2,20090923,0710,-61.9990, -62.5800, 4795,      5.8,  -1.7910,  34.0140,2,  34.0320,2,    42.23,2,    32.23,2,     2.05,2,   2182.3,2,    381.9,2,   -1.791,   -999.0,9,   -999.0,     1.06,2,  -1.7911
  33LG20090916,  SR01,    19,  1,    343,      1,2,20090923,1621,-62.5010, -62.4100, 2046,    412.1,   1.5500,  34.6870,2,  34.7060,2,    92.91,2,    36.32,2,     2.33,2,   2252.6,2,    543.4,2,     1.55,   -999.0,9,   -999.0,     0.32,2,   1.5286
  33LG20090916,  SR01,    19,  1,    344,      2,2,20090923,1624,-62.5010, -62.4100, 2046,    365.2,   1.5400,  34.6590,2,  34.6780,2,    75.64,2,    32.42,2,     2.18,2,   2253.7,2,    554.3,2,     1.54,   -999.0,9,   -999.0,  -999.00,9,   1.5213
  33LG20090916,  SR01,    19,  1,    345,      3,2,20090923,1628,-62.5010, -62.4100, 2046,    287.6,   1.3360,  34.6010,2,-999.0000,9,    74.10,2,    37.97,2,     2.35,2,   2252.8,2,    555.7,2,    1.336,   -999.0,9,   -999.0,     0.38,2,   1.3220
  33LG20090916,  SR01,    19,  1,    346,      4,2,20090923,1632,-62.5010, -62.4100, 2046,    224.3,   0.6860,  34.4820,2,  34.4990,2,  -999.00,9,  -999.00,9,  -999.00,9,   2242.7,2,    526.5,2,    0.686,   -999.0,9,   -999.0,  -999.00,9,   0.6764
  33LG20090916,  SR01,    19,  1,    347,      5,2,20090923,1636,-62.5010, -62.4100, 2046,    177.7,  -0.2210,  34.3480,2,-999.0000,9,    66.07,2,    35.97,2,     2.26,2,   2225.6,2,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -0.2271
  33LG20090916,  SR01,    19,  1,    348,      6,2,20090923,1638,-62.5010, -62.4100, 2046,    149.6,  -0.5910,  34.2910,2,  34.3080,2,    62.78,2,    34.71,2,     2.21,2,   2215.4,2,    454.2,2,   -0.591,   -124.8,2,      2.2,     0.70,2,  -0.5956
  33LG20090916,  SR01,    19,  1,    349,      7,2,20090923,1640,-62.5010, -62.4100, 2046,    115.2,  -1.4430,  34.1340,2,-999.0000,9,    53.53,2,    33.71,2,     2.11,2,   2203.9,2,    408.9,2,   -1.443,   -999.0,9,   -999.0,  -999.00,9,  -1.4456
  33LG20090916,  SR01,    19,  1,    350,      8,2,20090923,1642,-62.5010, -62.4100, 2046,    103.2,  -1.8050,  34.0740,2,  34.0920,2,  -999.00,9,  -999.00,9,  -999.00,9,   2193.8,2,    389.2,2,   -1.805,   -999.0,9,   -999.0,  -999.00,9,  -1.8070
  33LG20090916,  SR01,    19,  1,    351,      9,2,20090923,1644,-62.5010, -62.4100, 2046,     73.6,  -1.7770,  34.0680,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2196.2,2,    394.3,2,   -1.777,   -999.0,9,   -999.0,  -999.00,9,  -1.7784
  33LG20090916,  SR01,    19,  1,    352,     10,2,20090923,1645,-62.5010, -62.4100, 2046,     51.0,  -1.7740,  34.0620,2,  34.0810,2,    55.38,2,    29.69,2,     2.05,2,   2195.4,2,    401.6,2,   -1.774,   -999.0,9,   -999.0,  -999.00,9,  -1.7750
  33LG20090916,  SR01,    19,  1,    353,     11,2,20090923,1647,-62.5010, -62.4100, 2046,     23.0,  -1.7670,  34.0590,2,  34.0800,2,  -999.00,9,  -999.00,9,  -999.00,9,   2194.4,2,    397.9,2,   -1.767,   -999.0,9,   -999.0,  -999.00,9,  -1.7674
  33LG20090916,  SR01,    19,  1,    354,     12,2,20090923,1648,-62.5010, -62.4100, 2046,      9.8,  -1.7030,  34.0580,2,  34.0790,2,    53.53,2,    29.18,2,     2.07,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.7032
  33LG20090916,  SR01,    19,  1,    355,     13,2,20090923,1649,-62.5010, -62.4100, 2046,      4.3,  -1.6820,  34.0570,2,  34.0780,2,    55.07,2,    29.38,2,     2.10,2,   2194.0,2,    398.9,2,   -1.682,   -999.0,9,   -999.0,     0.89,2,  -1.6821
  33LG20090916,  SR01,    20,  1,    356,      1,2,20090923,2225,-63.0000, -62.2370,  883,    872.7,   0.4820,  34.6080,2,  34.6300,2,    91.78,2,    35.87,2,     2.28,2,   2247.0,2,    497.7,2,    0.482,   -145.5,2,      2.2,  -999.00,9,   0.4410
  33LG20090916,  SR01,    20,  1,    357,      2,2,20090923,2231,-63.0000, -62.2370,  883,    809.4,   0.5960,  34.6120,2,  34.6340,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    503.4,2,    0.596,   -999.0,9,   -999.0,  -999.00,9,   0.5577
  33LG20090916,  SR01,    20,  1,    358,      3,2,20090923,2235,-63.0000, -62.2370,  883,    707.4,   0.7380,  34.6220,2,  34.6440,2,    91.06,2,    30.73,2,     2.29,2,   2251.4,2,    508.5,2,    0.738,   -141.8,2,      2.2,     0.45,2,   0.7043
  33LG20090916,  SR01,    20,  1,    359,      4,2,20090923,2238,-63.0000, -62.2370,  883,    608.2,   0.7540,  34.6130,2,  34.6410,2,    97.64,2,    31.45,2,     2.24,2,   2249.7,2,    509.3,2,    0.754,   -999.0,9,   -999.0,  -999.00,9,   0.7255
  33LG20090916,  SR01,    20,  1,    360,      6,2,20090923,2240,-63.0000, -62.2370,  883,    555.4,   1.1150,  34.6320,2,  34.6530,2,    90.65,2,    31.35,2,     2.30,2,   2248.6,2,    522.5,2,    1.115,   -999.0,9,   -999.0,  -999.00,9,   1.0875
  33LG20090916,  SR01,    20,  1,    361,      7,2,20090923,2245,-63.0000, -62.2370,  883,    404.1,   1.0260,  34.5860,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    529.6,2,    1.026,   -999.0,9,   -999.0,  -999.00,9,   1.0069
  33LG20090916,  SR01,    20,  1,    362,      8,2,20090923,2248,-63.0000, -62.2370,  883,    303.6,   0.5320,  34.4970,2,  34.5210,2,    70.09,2,    32.17,2,     2.24,2,   2239.1,2,    509.4,2,    0.532,   -999.0,9,   -999.0,  -999.00,9,   0.5192
  33LG20090916,  SR01,    20,  1,    363,      9,2,20090923,2250,-63.0000, -62.2370,  883,    252.9,   0.4480,  34.4680,2,-999.0000,9,    71.94,2,    36.19,2,     2.29,2,   2238.3,2,    507.6,2,    0.448,   -999.0,9,   -999.0,  -999.00,9,   0.4377
  33LG20090916,  SR01,    20,  1,    364,     10,2,20090923,2252,-63.0000, -62.2370,  883,    201.1,  -0.3960,  34.3390,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    468.0,2,   -0.396,   -999.0,9,   -999.0,  -999.00,9,  -0.4026
  33LG20090916,  SR01,    20,  1,    365,     11,2,20090923,2255,-63.0000, -62.2370,  883,    151.3,  -1.0240,  34.2460,2,  34.2700,2,    62.78,2,    30.83,2,     2.19,2,   2214.0,2,    438.0,2,   -1.024,   -118.6,2,      2.2,     0.73,2,  -1.0281
  33LG20090916,  SR01,    20,  1,    366,     12,2,20090923,2256,-63.0000, -62.2370,  883,    122.7,  -1.3260,  34.1770,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    425.8,2,   -1.326,   -999.0,9,   -999.0,  -999.00,9,  -1.3289
  33LG20090916,  SR01,    20,  1,    367,     13,2,20090923,2258,-63.0000, -62.2370,  883,    102.1,  -1.5930,  34.1350,2,  34.1560,2,    58.67,2,    30.00,2,     2.05,2,   2203.3,2,    411.6,2,   -1.593,   -999.0,9,   -999.0,  -999.00,9,  -1.5952
  33LG20090916,  SR01,    20,  1,    368,     14,2,20090923,2300,-63.0000, -62.2370,  883,     60.0,  -1.7740,  34.1040,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    404.4,2,   -1.774,   -999.0,9,   -999.0,  -999.00,9,  -1.7752
  33LG20090916,  SR01,    20,  1,    369,     15,2,20090923,2301,-63.0000, -62.2370,  883,     30.1,  -1.7780,  34.1010,2,  34.1260,2,    55.79,2,    30.00,2,     2.05,2,   2200.7,2,    404.1,2,   -1.778,   -999.0,9,   -999.0,  -999.00,9,  -1.7786
  33LG20090916,  SR01,    20,  1,    370,     16,2,20090923,2302,-63.0000, -62.2370,  883,      9.7,  -1.7590,  34.0980,2,  34.1230,2,    59.08,2,    29.38,2,     2.05,2,   2199.1,2,    403.7,2,   -1.759,   -114.5,2,      2.2,     0.82,2,  -1.7592
  33LG20090916,  SR01,    20,  1,    371,     17,2,20090923,2303,-63.0000, -62.2370,  883,      4.8,  -1.7610,  34.0980,2,  34.1210,2,    56.10,2,    29.59,2,     1.97,2,   2198.6,2,    403.4,2,   -1.761,   -103.6,2,      2.2,     0.84,2,  -1.7611
  33LG20090916,  SR01,   101,  1,    375,      2,2,20090928,0002,-64.9320, -64.3990, 1320,   1310.3,   1.5200,  34.6660,2,  34.6750,2,  -999.00,9,  -999.00,9,  -999.00,9,   2258.6,2,    566.5,2,     1.52,   -999.0,9,   -999.0,  -999.00,9,   1.4426
  33LG20090916,  SR01,   101,  1,    376,      3,2,20090928,0010,-64.9320, -64.3990, 1320,   1011.5,   1.4910,  34.6620,2,  34.6640,2,  -999.00,9,  -999.00,9,  -999.00,9,   2257.8,2,    563.8,2,    1.491,   -999.0,9,   -999.0,  -999.00,9,   1.4340
  33LG20090916,  SR01,   101,  1,    377,      4,2,20090928,0019,-64.9320, -64.3990, 1320,    606.1,   1.4280,  34.6500,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2258.6,2,    561.7,2,    1.428,   -999.0,9,   -999.0,  -999.00,9,   1.3962
  33LG20090916,  SR01,   101,  1,    378,      5,2,20090928,0023,-64.9320, -64.3990, 1320,    508.0,   1.3770,  34.6370,2,  34.6390,2,  -999.00,9,  -999.00,9,  -999.00,9,   2256.7,2,    558.0,2,    1.377,   -999.0,9,   -999.0,  -999.00,9,   1.3510
  33LG20090916,  SR01,   101,  1,    379,      6,2,20090928,0026,-64.9320, -64.3990, 1320,    403.9,   1.2810,  34.6150,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.2610
  33LG20090916,  SR01,   101,  1,    380,      7,2,20090928,0029,-64.9320, -64.3990, 1320,    303.1,   0.9670,  34.5450,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2246.8,2,    534.7,2,    0.967,   -999.0,9,   -999.0,  -999.00,9,   0.9531
  33LG20090916,  SR01,   101,  1,    381,      8,2,20090928,0032,-64.9320, -64.3990, 1320,    202.2,   0.4770,  34.4440,2,  34.4470,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    509.1,2,    0.477,   -999.0,9,   -999.0,  -999.00,9,   0.4688
  33LG20090916,  SR01,   101,  1,    382,      9,2,20090928,0033,-64.9320, -64.3990, 1320,    151.8,   0.2230,  34.3830,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2223.3,2,    497.8,2,    0.223,   -999.0,9,   -999.0,  -999.00,9,   0.2172
  33LG20090916,  SR01,   101,  1,    383,     10,2,20090928,0035,-64.9320, -64.3990, 1320,    130.3,  -0.1730,  34.3210,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2227.5,2,    479.3,2,   -0.173,   -999.0,9,   -999.0,  -999.00,9,  -0.1775
  33LG20090916,  SR01,   101,  1,    384,     11,2,20090928,0037,-64.9320, -64.3990, 1320,    100.6,  -0.2960,  34.2690,2,  34.2790,2,  -999.00,9,  -999.00,9,  -999.00,9,   2225.5,2,    478.1,2,   -0.296,   -999.0,9,   -999.0,  -999.00,9,  -0.2993
  33LG20090916,  SR01,   101,  1,    385,     12,2,20090928,0039,-64.9320, -64.3990, 1320,     80.9,  -0.6650,  34.1990,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    459.4,2,   -0.665,   -999.0,9,   -999.0,  -999.00,9,  -0.6674
  33LG20090916,  SR01,   101,  1,    386,     13,2,20090928,0042,-64.9320, -64.3990, 1320,     60.4,  -0.8180,  34.1260,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2215.0,2,    460.2,2,   -0.818,   -999.0,9,   -999.0,  -999.00,9,  -0.8197
  33LG20090916,  SR01,   101,  1,    387,     14,2,20090928,0044,-64.9320, -64.3990, 1320,     40.1,  -1.6870,  34.0310,2,  34.0350,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.6878
  33LG20090916,  SR01,   101,  1,    388,     15,2,20090928,0045,-64.9320, -64.3990, 1320,     19.8,  -1.7060,  34.0280,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2198.5,2,    408.8,2,   -1.706,   -999.0,9,   -999.0,  -999.00,9,  -1.7064
  33LG20090916,  SR01,   101,  1,    389,     16,2,20090928,0046,-64.9320, -64.3990, 1320,     10.0,  -1.7060,  34.0250,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -1.7062
  33LG20090916,  SR01,   101,  1,    390,     17,2,20090928,0047,-64.9320, -64.3990, 1320,      4.9,  -1.7040,  34.0250,2,  34.0350,2,  -999.00,9,  -999.00,9,  -999.00,9,   2197.0,2,    409.5,2,   -1.704,   -999.0,9,   -999.0,  -999.00,9,  -1.7041
  33LG20090916,  SR01,   102,  1,    393,      1,2,20091002,1434,-64.5740, -65.3380,  607,    597.4,   1.5350,  34.6870,2,  34.6890,2,  -999.00,9,  -999.00,9,  -999.00,9,   2260.0,2,    567.7,2,    1.535,   -999.0,9,   -999.0,  -999.00,9,   1.5032
  33LG20090916,  SR01,   102,  1,    394,      2,2,20091002,1435,-64.5740, -65.3380,  607,    583.7,   1.5340,  34.6870,2,  34.6900,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    565.6,2,    1.534,   -999.0,9,   -999.0,  -999.00,9,   1.5030
  33LG20090916,  SR01,   102,  1,    395,      3,2,20091002,1440,-64.5740, -65.3380,  607,    503.6,   1.5210,  34.6690,2,  34.6710,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    563.7,2,    1.521,   -999.0,9,   -999.0,  -999.00,9,   1.4946
  33LG20090916,  SR01,   102,  1,    396,      4,2,20091002,1444,-64.5740, -65.3380,  607,    406.0,   1.4180,  34.6400,2,  34.6410,2,  -999.00,9,  -999.00,9,  -999.00,9,   2255.4,2,    559.3,2,    1.418,   -999.0,9,   -999.0,  -999.00,9,   1.3975
  33LG20090916,  SR01,   102,  1,    397,      5,2,20091002,1449,-64.5740, -65.3380,  607,    305.5,   1.2000,  34.5760,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.1854
  33LG20090916,  SR01,   102,  1,    398,      6,2,20091002,1452,-64.5740, -65.3380,  607,    262.0,   0.9170,  34.5180,2,  34.5200,2,  -999.00,9,  -999.00,9,  -999.00,9,   2243.2,2,    529.0,2,    0.917,   -999.0,9,   -999.0,  -999.00,9,   0.9052
  33LG20090916,  SR01,   102,  1,    399,      7,2,20091002,1457,-64.5740, -65.3380,  607,    203.7,   0.3580,  34.4250,2,  34.4190,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,    494.4,2,    0.358,   -999.0,9,   -999.0,  -999.00,9,   0.3499
  33LG20090916,  SR01,   102,  1,    400,      8,2,20091002,1500,-64.5740, -65.3380,  607,    151.6,  -0.3680,  34.3060,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,  -0.3730
  33LG20090916,  SR01,   102,  1,    401,      9,2,20091002,1501,-64.5740, -65.3380,  607,    141.3,  -1.0550,  34.2220,2,  34.2360,2,  -999.00,9,  -999.00,9,  -999.00,9,   2210.5,2,    426.7,2,   -1.055,   -999.0,9,   -999.0,  -999.00,9,  -1.0588
  33LG20090916,  SR01,   102,  1,    402,     10,2,20091002,1504,-64.5740, -65.3380,  607,     92.2,  -1.7820,  34.1210,2,  34.1240,2,  -999.00,9,  -999.00,9,  -999.00,9,   2197.7,2,    394.9,2,   -1.782,   -999.0,9,   -999.0,  -999.00,9,  -1.7838
  33LG20090916,  SR01,   102,  1,    403,     11,2,20091002,1506,-64.5740, -65.3380,  607,     77.6,  -1.8030,  34.1150,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   2196.2,2,    392.5,2,   -1.803,   -999.0,9,   -999.0,  -999.00,9,  -1.8045
