BOTTLE,20090511PRINUNIVRMK
# 9/26/07 this file initialized 
# Data from Rios 9/6/07 
# Cruise dates:3/5-4/17/2001 
# Chief Scientist:A. Rios 
# Ship and cruise designation:Hesperides HE073; FICARAM II 
# EXPOCODEL 29HE20010305 
# Region:Western South Atlantic; A17 repeat 
# 29 full depth stations;  with 24 place Rosette 
# Hydro: Who - ; Status - final 
# 	Notes: 	Bottom depth estimated from global topography 
# Nuts/O2: Who - C. Castro; Status - final 
# 	Notes:  
# TA: Who - A. Rios; Status - final 
# 	Notes: potentiometric titrations with hydrochloric acid to a  
# 		final pH of 4.40 (Pérez and Fraga, 1987). The electrodes were 
# 		standardized using a buffer of pH 4.42 made in CO2 free  
# 		seawater (Pérez et al., 2002). 
# 	CRM batch 41 & 51, uncertainty of 1.4umol/kg 
# pH: Who -  A. Rios; Status - final   
# 	Notes: converted to SWS@25C. Originally eported on total H scale at 25C 
# 	spectrophotometric following Clayton and Byrne (1993) 
# 	CRM batch 41 & 51, uncertainty of 0.002 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC,,DEGC
  29HE20010305,   A17,    23, 27,      9,20010406, 29.6198, -28.0000, 3012,   1401.2,   6.2172,  35.3103,2,    217.3,2,    13.04,2,    19.01,2,     0.04,2,     1.20,2,   2337.4,2,   7.7433,    25.00,2,   6.0820
  29HE20010305,   A17,    23, 27,     10,20010406, 29.6198, -28.0000, 3012,   1203.2,   7.1671,  35.3835,2,    202.1,2,    10.18,2,    20.06,2,     0.06,2,     1.21,2,   2342.6,2,   7.7458,    25.00,2,   7.0441
  29HE20010305,   A17,    23, 27,     11,20010406, 29.6198, -28.0000, 3012,   1000.8,   8.0110,  35.3668,2,    185.2,2,    14.83,2,    20.35,2,     0.09,2,     1.23,2,   2344.5,2,   7.7432,    25.00,2,   7.9039
  29HE20010305,   A17,    23, 27,     12,20010406, 29.6198, -28.0000, 3012,    899.8,   8.6729,  35.4062,2,    176.1,2,    11.90,2,    20.31,2,     0.05,2,     1.26,2,   2337.5,2,   7.7270,    25.00,2,   8.5728
  29HE20010305,   A17,    23, 27,     13,20010406, 29.6198, -28.0000, 3012,    701.1,  10.4002,  35.4439,2,    183.7,2,     7.81,2,    16.38,2,     0.05,2,     1.02,2,   2333.6,2,   7.7692,    25.00,2,  10.3143
  29HE20010305,   A17,    23, 27,     14,20010406, 29.6198, -28.0000, 3012,    501.3,  12.9163,  35.7043,2,    192.4,2,     4.80,2,    12.85,2,     0.07,2,     0.77,2,   2344.9,2,   7.8346,    25.00,2,  12.8464
  29HE20010305,   A17,    23, 27,     15,20010406, 29.6198, -28.0000, 3012,    399.8,  14.7451,  35.9568,2,    197.1,2,     3.30,2,    10.10,2,     0.04,2,     0.56,2,   2354.9,2,   7.8802,    25.00,2,  14.6844
  29HE20010305,   A17,    23, 27,     16,20010406, 29.6198, -28.0000, 3012,    299.5,  16.1247,  36.1722,2,    199.1,2,     2.29,2,     7.05,2,     0.05,2,     0.39,2,   2365.3,2,   7.9218,    25.00,2,  16.0765
  29HE20010305,   A17,    23, 27,     17,20010406, 29.6198, -28.0000, 3012,    200.4,  17.7793,  36.3895,2,    203.7,2,     1.29,2,     3.85,2,     0.05,2,     0.20,2,   2381.7,2,   7.9643,    25.00,2,  17.7449
  29HE20010305,   A17,    23, 27,     18,20010406, 29.6198, -28.0000, 3012,    151.6,  18.9599,  36.5833,2,    215.1,2,     1.40,2,     1.46,2,     0.09,2,     0.10,2,   2392.4,2,   7.9992,    25.00,2,  18.9327
  29HE20010305,   A17,    23, 27,     19,20010406, 29.6198, -28.0000, 3012,    124.8,  19.2457,  36.6495,2,    222.2,2,     0.79,2,     0.39,2,     0.11,2,     0.07,2,   2399.0,2,   8.0188,    25.00,2,  19.2230
  29HE20010305,   A17,    23, 27,     20,20010406, 29.6198, -28.0000, 3012,    101.1,  19.2552,  36.6524,2,    225.4,2,     0.68,2,     0.00,2,     0.14,2,     0.06,2,   2400.9,2,   8.0229,    25.00,2,  19.2369
  29HE20010305,   A17,    23, 27,     21,20010406, 29.6198, -28.0000, 3012,     74.6,  19.3433,  36.6719,2,    227.0,2,     0.54,2,     0.00,2,     0.06,2,     0.05,2,   2400.2,2,   8.0289,    25.00,2,  19.3297
  29HE20010305,   A17,    23, 27,     22,20010406, 29.6198, -28.0000, 3012,     50.9,  19.4789,  36.7110,2,    215.7,2,     2.90,2,     4.92,2,     0.06,2,     0.29,2,   2379.8,2,   7.9609,    25.00,2,  19.4696
  29HE20010305,   A17,    23, 27,     23,20010406, 29.6198, -28.0000, 3012,     24.2,  19.5110,  36.7261,2,    215.9,2,     2.80,2,     3.46,2,     0.06,2,     0.26,2,   2382.4,2,   7.9571,    25.00,2,  19.5066
  29HE20010305,   A17,    23, 27,     24,20010406, 29.6198, -28.0000, 3012,      5.8,  19.5066,  36.7241,2,    230.0,2,     0.72,2,     0.00,2,     0.05,2,     0.03,2,   2401.7,2,   8.0193,    25.00,2,  19.5055
  29HE20010305,   A17,    24, 28,      1,20010407, 33.0121, -27.9911, 3881,   3002.9,   2.7970,  34.9317,2,    251.6,2,    28.89,2,    20.55,2,     0.03,2,     1.27,2,   2341.0,2,   7.7297,    25.00,2,   2.5503
  29HE20010305,   A17,    24, 28,      3,20010407, 33.0121, -27.9911, 3881,   2600.9,   3.0786,  34.9467,2,    257.9,2,    23.94,2,    19.57,2,     0.29,2,     1.21,2,   2333.5,2,   7.7320,    25.00,2,   2.8671
  29HE20010305,   A17,    24, 28,      4,20010407, 33.0121, -27.9911, 3881,   2400.2,   3.2550,  34.9540,2,    261.8,2,    20.42,2,    19.14,2,     0.17,2,     1.18,2,   2328.2,2,   7.7356,    25.00,2,   3.0602
  29HE20010305,   A17,    24, 28,      6,20010407, 33.0121, -27.9911, 3881,   1997.2,   3.8352,  35.0112,2,    257.3,2,    16.42,2,    18.98,2,     0.13,2,     1.17,2,   2327.1,2,   7.7381,    25.00,2,   3.6702
  29HE20010305,   A17,    24, 28,      7,20010407, 33.0121, -27.9911, 3881,   1801.1,   4.2843,  35.0491,2,    255.6,2,    13.50,2,    18.44,2,     0.16,2,     1.15,2,   2323.6,2,   7.7395,    25.00,2,   4.1320
  29HE20010305,   A17,    24, 28,      8,20010407, 33.0121, -27.9911, 3881,   1600.7,   4.9923,  35.1400,2,    245.2,2,    13.04,2,    18.85,2,     0.43,2,     1.17,2,   2327.0,2,   7.7422,    25.00,2,   4.8506
  29HE20010305,   A17,    24, 28,      9,20010407, 33.0121, -27.9911, 3881,   1400.4,   6.4320,  35.3470,2,    226.8,2,    11.66,2,    19.56,2,     0.24,2,     1.35,2,   2339.0,2,   7.7469,    25.00,2,   6.2946
  29HE20010305,   A17,    24, 28,     10,20010407, 33.0121, -27.9911, 3881,   1199.5,   7.8635,  35.5145,2,    205.9,2,    10.98,2,    18.60,2,     0.35,2,     1.11,2,   2349.8,2,   7.7497,    25.00,2,   7.7346
  29HE20010305,   A17,    24, 28,     11,20010407, 33.0121, -27.9911, 3881,   1099.1,   8.4488,  35.5552,2,    196.2,2,     9.86,2,    20.11,2,     0.03,2,     1.13,2,   2350.9,2,   7.7518,    25.00,2,   8.3267
  29HE20010305,   A17,    24, 28,     12,20010407, 33.0121, -27.9911, 3881,    999.8,   9.0475,  35.5496,2,    186.6,2,    10.44,2,    19.24,2,     0.04,2,     1.13,2,   2349.7,2,   7.7525,    25.00,2,   8.9328
  29HE20010305,   A17,    24, 28,     13,20010407, 33.0121, -27.9911, 3881,    798.4,  10.1465,  35.4997,2,    185.6,2,     8.57,2,    18.34,2,     0.33,2,     1.01,2,   2340.4,2,   7.7646,    25.00,2,  10.0496
  29HE20010305,   A17,    24, 28,     14,20010407, 33.0121, -27.9911, 3881,    600.8,  11.6726,  35.5778,2,    199.6,2,     4.34,2,    12.05,2,     0.04,2,     0.78,2,   2339.7,2,   7.8095,    25.00,2,  11.5938
  29HE20010305,   A17,    24, 28,     15,20010407, 33.0121, -27.9911, 3881,    501.0,  12.6722,  35.6914,2,    202.0,2,     2.91,2,     9.83,2,     0.01,2,     0.66,2,   2343.8,2,   7.8377,    25.00,2,  12.6032
  29HE20010305,   A17,    24, 28,     16,20010407, 33.0121, -27.9911, 3881,    401.3,  13.7439,  35.8291,2,    200.9,2,     2.10,2,     7.68,2,     0.02,2,     0.52,2,   2352.4,2,   7.8670,    25.00,2,  13.6858
  29HE20010305,   A17,    24, 28,     17,20010407, 33.0121, -27.9911, 3881,    296.7,  15.1819,  35.9840,2,    207.4,2,     2.54,2,     7.48,2,     0.21,2,     0.38,2,   2359.1,2,   7.9104,    25.00,2,  15.1361
  29HE20010305,   A17,    24, 28,     20,20010407, 33.0121, -27.9911, 3881,    123.5,  17.9729,  36.3987,2,    231.5,2,     0.64,2,     0.13,2,     0.19,2,     0.04,2,   2387.5,2,   8.0092,    25.00,2,  17.9516
  29HE20010305,   A17,    24, 28,     21,20010407, 33.0121, -27.9911, 3881,    100.3,  18.0254,  36.4129,2,    232.4,2,     0.68,2,     0.00,2,     0.35,2,     0.03,2,   2385.1,2,   8.0146,    25.00,2,  18.0080
  29HE20010305,   A17,    24, 28,     22,20010407, 33.0121, -27.9911, 3881,     69.3,  18.0475,  36.4207,2,    234.2,2,     0.27,2,     0.00,2,     0.03,2,     0.04,2,   2386.2,2,   8.0117,    25.00,2,  18.0355
  29HE20010305,   A17,    24, 28,     23,20010407, 33.0121, -27.9911, 3881,     31.1,  18.1153,  36.4325,2,    236.6,2,     0.64,2,     0.00,2,     0.21,2,     0.01,2,   2384.1,2,   8.0121,    25.00,2,  18.1099
  29HE20010305,   A17,    24, 28,     24,20010407, 33.0121, -27.9911, 3881,      4.8,  18.6725,  36.4688,2,    236.3,2,     0.27,2,     0.00,2,     0.04,2,     0.05,2,   2385.7,2,   8.0196,    25.00,2,  18.6716
  29HE20010305,   A17,    25, 29,      1,20010408, 34.9997, -28.6534, 3531,   3000.6,   2.8731,  34.9387,2,    254.2,2,    27.73,2,    20.19,2,     0.06,2,     1.28,2,   2330.9,2,   7.7255,    25.00,2,   2.6250
  29HE20010305,   A17,    25, 29,      3,20010408, 34.9997, -28.6534, 3531,   2599.1,   3.0655,  34.9473,2,    259.6,2,    19.30,2,    19.19,2,     0.03,2,     1.16,2,   2325.0,2,   7.7267,    25.00,2,   2.8544
  29HE20010305,   A17,    25, 29,      4,20010408, 34.9997, -28.6534, 3531,   2398.6,   3.2353,  34.9503,2,    261.6,2,    18.27,2,    18.83,2,     0.06,2,     1.15,2,   2317.1,2,   7.7316,    25.00,2,   3.0410
  29HE20010305,   A17,    25, 29,      5,20010408, 34.9997, -28.6534, 3531,   2200.1,   3.4479,  34.9626,2,    264.6,2,    14.07,2,    16.80,2,     0.04,2,     1.16,2,   2311.8,2,   7.7259,    25.00,2,   3.2694
  29HE20010305,   A17,    25, 29,      6,20010408, 34.9997, -28.6534, 3531,   1999.6,   3.8053,  34.9939,2,    263.3,2,     9.10,2,    16.58,2,     0.04,2,     1.01,2,   2312.6,2,   7.7349,    25.00,2,   3.6406
  29HE20010305,   A17,    25, 29,      7,20010408, 34.9997, -28.6534, 3531,   1798.3,   4.0508,  35.0026,2,    262.9,2,    11.50,2,    16.46,2,     0.03,2,     1.06,2,   2311.9,2,   7.7302,    25.00,2,   3.9020
  29HE20010305,   A17,    25, 29,      8,20010408, 34.9997, -28.6534, 3531,   1598.9,   4.7057,  35.0860,2,    251.3,2,    10.32,2,    17.38,2,     0.06,2,     1.10,2,   2316.5,2,   7.7333,    25.00,2,   4.5677
  29HE20010305,   A17,    25, 29,     10,20010408, 34.9997, -28.6534, 3531,   1200.4,   6.9686,  35.3725,2,    217.4,2,     5.14,2,    15.97,2,     0.05,2,     0.91,2,   2333.8,2,   7.7416,    25.00,2,   6.8477
  29HE20010305,   A17,    25, 29,     11,20010408, 34.9997, -28.6534, 3531,    998.7,   8.0905,  35.4637,2,    201.9,2,     8.83,2,    18.14,2,     0.07,2,     1.05,2,   2339.7,2,   7.7381,    25.00,2,   7.9829
  29HE20010305,   A17,    25, 29,     13,20010408, 34.9997, -28.6534, 3531,    599.5,  10.7109,  35.4841,2,    187.6,2,     5.08,2,    13.39,2,     0.03,2,     0.88,2,   2331.2,2,   7.7745,    25.00,2,  10.6364
  29HE20010305,   A17,    25, 29,     14,20010408, 34.9997, -28.6534, 3531,    500.7,  11.7759,  35.5717,2,    193.6,2,     5.55,2,    14.36,2,     0.07,2,     0.85,2,   2334.9,2,   7.8063,    25.00,2,  11.7102
  29HE20010305,   A17,    25, 29,     15,20010408, 34.9997, -28.6534, 3531,    401.2,  13.0206,  35.7136,2,    194.5,2,     3.32,2,    10.46,2,     0.03,2,     0.68,2,   2341.3,2,   7.8432,    25.00,2,  12.9646
  29HE20010305,   A17,    25, 29,     16,20010408, 34.9997, -28.6534, 3531,    300.4,  14.5361,  35.9200,2,    200.5,2,     1.63,2,     6.75,2,     0.03,2,     0.45,2,   2352.4,2,   7.8906,    25.00,2,  14.4911
  29HE20010305,   A17,    25, 29,     17,20010408, 34.9997, -28.6534, 3531,    201.1,  15.7418,  36.0616,2,    212.6,2,     1.63,2,     4.83,2,     0.02,2,     0.29,2,   2359.2,2,   7.9309,    25.00,2,  15.7101
  29HE20010305,   A17,    25, 29,     18,20010408, 34.9997, -28.6534, 3531,    152.6,  16.3854,  36.1827,2,    202.3,2,     1.96,2,     6.37,2,     0.11,2,     0.29,2,   2367.2,2,   7.9401,    25.00,2,  16.3607
  29HE20010305,   A17,    25, 29,     19,20010408, 34.9997, -28.6534, 3531,    119.5,  16.7149,  36.2363,2,    203.7,2,     1.76,2,     5.63,2,     0.11,2,     0.27,2,   2367.4,2,   7.9488,    25.00,2,  16.6953
  29HE20010305,   A17,    25, 29,     20,20010408, 34.9997, -28.6534, 3531,    101.4,  16.8611,  36.2335,2,    213.8,2,     0.95,2,     2.92,2,     0.09,2,     0.18,2,   2368.8,2,   7.9638,    25.00,2,  16.8444
  29HE20010305,   A17,    25, 29,     21,20010408, 34.9997, -28.6534, 3531,     75.5,  16.9684,  36.2303,2,    226.4,2,     1.08,2,     2.15,2,     0.45,2,     0.11,2,   2369.8,2,   7.9748,    25.00,2,  16.9559
  29HE20010305,   A17,    25, 29,     22,20010408, 34.9997, -28.6534, 3531,     50.1,  17.3213,  36.3057,2,    223.4,2,     1.02,2,     2.13,2,     0.43,2,     0.11,2,   2374.3,2,   7.9846,    25.00,2,  17.3129
  29HE20010305,   A17,    25, 29,     23,20010408, 34.9997, -28.6534, 3531,     24.7,  17.7560,  36.3765,2,    245.6,2,     0.14,2,     0.00,2,     0.06,2,     0.04,2,   2379.9,2,   8.0240,    25.00,2,  17.7518
  29HE20010305,   A17,    25, 29,     24,20010408, 34.9997, -28.6534, 3531,      5.6,  18.2929,  36.4023,2,    246.5,2,     0.07,2,     0.00,2,     0.10,2,     0.05,2,   2381.1,2,   8.0162,    25.00,2,  18.2919
  29HE20010305,   A17,    26, 30,      1,20010412, 40.0020, -21.9988, 3962,   3003.2,   2.8636,  34.9265,2,    258.2,2,    28.52,2,    19.99,2,     0.07,2,     1.25,2,   2334.7,2,   7.7317,    25.00,2,   2.6155
  29HE20010305,   A17,    26, 30,      2,20010412, 40.0020, -21.9988, 3962,   2800.3,   3.0108,  34.9415,2,    258.9,2,    24.03,2,    18.99,2,     0.02,2,     1.21,2,   2330.1,2,   7.7289,    25.00,2,   2.7805
  29HE20010305,   A17,    26, 30,      3,20010412, 40.0020, -21.9988, 3962,   2598.5,   3.1852,  34.9482,2,    260.8,2,    17.01,2,    17.37,2,     0.07,2,     1.09,2,   2325.5,2,   7.7285,    25.00,2,   2.9719
  29HE20010305,   A17,    26, 30,      4,20010412, 40.0020, -21.9988, 3962,   2297.1,   3.6227,  34.9829,2,    263.0,2,    12.74,2,    16.51,2,     0.05,2,     1.03,2,   2319.2,2,   7.7357,    25.00,2,   3.4317
  29HE20010305,   A17,    26, 30,      5,20010412, 40.0020, -21.9988, 3962,   2000.3,   4.0570,  35.0109,2,    263.1,2,     8.54,2,    16.23,2,     0.02,2,     1.00,2,   2316.4,2,   7.7327,    25.00,2,   3.8885
  29HE20010305,   A17,    26, 30,      6,20010412, 40.0020, -21.9988, 3962,   1800.9,   4.3862,  35.0394,2,    260.9,2,     7.19,2,    16.29,2,     0.03,2,     1.01,2,   2318.5,2,   7.7351,    25.00,2,   4.2326
  29HE20010305,   A17,    26, 30,      7,20010412, 40.0020, -21.9988, 3962,   1600.1,   5.4989,  35.2111,2,    243.6,2,     9.36,2,    17.10,2,     0.08,2,     1.06,2,   2330.6,2,   7.7341,    25.00,2,   5.3511
  29HE20010305,   A17,    26, 30,      8,20010412, 40.0020, -21.9988, 3962,   1400.8,   7.4570,  35.5479,2,    218.8,2,    10.58,2,    17.64,2,     0.09,2,     1.03,2,   2352.1,2,   7.7581,    25.00,2,   7.3088
  29HE20010305,   A17,    26, 30,      9,20010412, 40.0020, -21.9988, 3962,   1200.7,   9.3967,  35.8561,2,    197.2,2,     8.24,2,    15.25,2,     0.05,2,     0.93,2,   2372.2,2,   7.7734,    25.00,2,   9.2540
  29HE20010305,   A17,    26, 30,     10,20010412, 40.0020, -21.9988, 3962,   1100.1,   9.5685,  35.8386,2,    192.6,2,     9.36,2,    17.07,2,     0.11,2,     0.99,2,   2372.0,2,   7.7742,    25.00,2,   9.4371
  29HE20010305,   A17,    26, 30,     11,20010412, 40.0020, -21.9988, 3962,   1001.5,   9.7044,  35.7680,2,    190.8,2,     5.46,2,    14.99,2,     0.05,2,     0.94,2,   2364.2,2,   7.7686,    25.00,2,   9.5845
  29HE20010305,   A17,    26, 30,     12,20010412, 40.0020, -21.9988, 3962,    900.9,   9.7463,  35.6569,2,    188.4,2,     4.51,2,    15.38,2,     0.04,2,     0.97,2,   2359.5,2,   7.7634,    25.00,2,   9.6388
  29HE20010305,   A17,    26, 30,     13,20010412, 40.0020, -21.9988, 3962,    800.8,  10.4471,  35.6689,2,    188.6,2,     5.36,2,    15.25,2,     0.04,2,     0.94,2,   2352.8,2,   7.7722,    25.00,2,  10.3480
  29HE20010305,   A17,    26, 30,     14,20010412, 40.0020, -21.9988, 3962,    601.3,  10.9475,  35.5116,2,    201.7,2,     4.65,2,    12.73,2,     0.05,2,     0.80,2,   2339.9,2,   7.7856,    25.00,2,  10.8718
  29HE20010305,   A17,    26, 30,     15,20010412, 40.0020, -21.9988, 3962,    499.8,  11.5513,  35.5572,2,    208.3,2,     3.26,2,    11.87,2,     0.04,2,     0.73,2,   2339.4,2,   7.8003,    25.00,2,  11.4865
  29HE20010305,   A17,    26, 30,     16,20010412, 40.0020, -21.9988, 3962,    399.9,  12.0908,  35.6044,2,    218.4,2,     2.04,2,     9.72,2,     0.04,2,     0.59,2,   2337.8,2,   7.8272,    25.00,2,  12.0376
  29HE20010305,   A17,    26, 30,     17,20010412, 40.0020, -21.9988, 3962,    300.2,  12.9989,  35.7146,2,    219.5,2,     2.14,2,     9.52,2,     0.05,2,     0.57,2,   2343.5,2,   7.8515,    25.00,2,  12.9572
  29HE20010305,   A17,    26, 30,     18,20010412, 40.0020, -21.9988, 3962,    199.2,  13.6768,  35.7920,2,    229.0,2,     1.90,2,     6.17,2,     0.05,2,     0.38,2,   2350.2,2,   7.8882,    25.00,2,  13.6482
  29HE20010305,   A17,    26, 30,     19,20010412, 40.0020, -21.9988, 3962,    151.3,  14.4428,  35.8885,2,    239.8,2,     1.76,2,     4.92,2,     0.07,2,     0.27,2,   2355.1,2,   7.9158,    25.00,2,  14.4203
  29HE20010305,   A17,    26, 30,     20,20010412, 40.0020, -21.9988, 3962,    125.3,  14.6651,  35.9339,2,    251.6,2,     1.39,2,     1.98,2,     0.30,2,     0.17,2,   2359.9,2,   7.9385,    25.00,2,  14.6463
  29HE20010305,   A17,    26, 30,     21,20010412, 40.0020, -21.9988, 3962,    101.4,  14.9122,  36.0021,2,    250.5,2,     0.81,2,     1.74,2,     0.23,2,     0.16,2,   2363.8,2,   7.9486,    25.00,2,  14.8968
  29HE20010305,   A17,    26, 30,     22,20010412, 40.0020, -21.9988, 3962,     76.1,  15.0333,  36.0322,2,    246.4,2,     1.09,2,     2.02,2,     0.26,2,     0.14,2,   2368.3,2,   7.9459,    25.00,2,  15.0217
  29HE20010305,   A17,    26, 30,     23,20010412, 40.0020, -21.9988, 3962,     30.6,  15.2847,  36.0125,2,    247.0,2,     0.81,2,     1.55,2,     0.22,2,     0.12,2,   2369.0,2,   7.9520,    25.00,2,  15.2800
  29HE20010305,   A17,    26, 30,     24,20010412, 40.0020, -21.9988, 3962,      3.1,  15.8839,  36.0109,2,    263.1,2,     0.68,2,     0.00,2,     0.02,2,     0.05,2,   2377.1,2,   7.9896,    25.00,2,  15.8834
  29HE20010305,   A17,    27, 31,      1,20010413, 38.7338, -18.1979, 5050,   3007.1,   2.8196,  34.9277,2,    252.6,2,    31.51,2,    20.28,2,     0.01,2,     1.23,2,   2340.5,2,   7.7295,    25.00,2,   2.5720
  29HE20010305,   A17,    27, 31,      2,20010413, 38.7338, -18.1979, 5050,   2802.5,   2.9440,  34.9359,2,    254.0,2,    27.96,2,    20.09,2,     0.02,2,     1.17,2,   2334.7,2,   7.7320,    25.00,2,   2.7148
  29HE20010305,   A17,    27, 31,      3,20010413, 38.7338, -18.1979, 5050,   2603.5,   3.1130,  34.9511,2,    255.3,2,    24.04,2,    19.40,2,     0.02,2,     1.19,2,   2335.7,2,   7.7328,    25.00,2,   2.9006
  29HE20010305,   A17,    27, 31,      4,20010413, 38.7338, -18.1979, 5050,   2402.5,   3.3759,  34.9728,2,    255.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2327.2,2,   7.7317,    25.00,2,   3.1787
  29HE20010305,   A17,    27, 31,      5,20010413, 38.7338, -18.1979, 5050,   2202.9,   3.6909,  35.0013,2,    257.2,2,    17.38,2,    19.02,2,     0.02,2,     1.10,2,   2324.4,2,   7.7364,    25.00,2,   3.5081
  29HE20010305,   A17,    27, 31,      6,20010413, 38.7338, -18.1979, 5050,   2001.5,   4.1199,  35.0399,2,    255.7,2,    15.20,2,    18.29,2,     0.02,2,     1.13,2,   2325.0,2,   7.7412,    25.00,2,   3.9502
  29HE20010305,   A17,    27, 31,      7,20010413, 38.7338, -18.1979, 5050,   1802.9,   4.6373,  35.1055,2,    252.5,2,    12.51,2,    17.87,2,     0.02,2,     1.03,2,   2322.5,2,   7.7400,    25.00,2,   4.4799
  29HE20010305,   A17,    27, 31,      8,20010413, 38.7338, -18.1979, 5050,   1602.6,   4.6705,  35.0752,2,    255.0,2,    11.31,2,    17.72,2,     0.02,2,     1.00,2,   2322.7,2,   7.7330,    25.00,2,   4.5326
  29HE20010305,   A17,    27, 31,      9,20010413, 38.7338, -18.1979, 5050,   1401.7,   5.9901,  35.2687,2,    237.3,2,    10.92,2,    17.76,2,     0.01,2,     0.98,2,   2334.2,2,   7.7380,    25.00,2,   5.8573
  29HE20010305,   A17,    27, 31,     10,20010413, 38.7338, -18.1979, 5050,   1202.1,   9.0590,  35.8252,2,    199.4,2,     9.98,2,    16.92,2,     0.02,2,     0.98,2,   2370.1,2,   7.7762,    25.00,2,   8.9190
  29HE20010305,   A17,    27, 31,     11,20010413, 38.7338, -18.1979, 5050,   1100.5,   9.9815,  35.9523,2,    191.2,2,     9.25,2,    16.77,2,     0.01,2,     0.86,2,   2376.9,2,   7.7844,    25.00,2,   9.8467
  29HE20010305,   A17,    27, 31,     12,20010413, 38.7338, -18.1979, 5050,   1002.7,  10.1158,  35.9238,2,    192.6,2,     9.43,2,    17.08,2,     0.01,2,     0.96,2,   2368.1,2,   7.7706,    25.00,2,   9.9926
  29HE20010305,   A17,    27, 31,     13,20010413, 38.7338, -18.1979, 5050,    802.0,   9.9898,  35.6274,2,    195.0,2,     8.27,2,    16.54,2,     0.02,2,     0.97,2,   2347.6,2,   7.7646,    25.00,2,   9.8932
  29HE20010305,   A17,    27, 31,     14,20010413, 38.7338, -18.1979, 5050,    603.2,  10.5132,  35.4522,2,    201.2,2,     6.69,2,    16.01,2,     0.01,2,     0.89,2,   2333.4,2,   7.7761,    25.00,2,  10.4391
  29HE20010305,   A17,    27, 31,     15,20010413, 38.7338, -18.1979, 5050,    500.9,  11.1122,  35.5008,2,    212.8,2,     5.14,2,    13.60,2,     0.02,2,     0.75,2,   2334.4,2,   7.8013,    25.00,2,  11.0488
  29HE20010305,   A17,    27, 31,     16,20010413, 38.7338, -18.1979, 5050,    402.3,  11.7108,  35.5541,2,    219.1,2,     4.46,2,    12.34,2,     0.02,2,     0.68,2,   2333.4,2,   7.8226,    25.00,2,  11.6584
  29HE20010305,   A17,    27, 31,     18,20010413, 38.7338, -18.1979, 5050,    200.8,  12.9853,  35.6965,2,    228.1,2,     2.83,2,     8.49,2,     0.02,2,     0.46,2,   2343.1,2,   7.8723,    25.00,2,  12.9575
  29HE20010305,   A17,    27, 31,     19,20010413, 38.7338, -18.1979, 5050,    152.6,  13.4676,  35.7491,2,    238.2,2,     2.27,2,     6.97,2,     0.05,2,     0.32,2,   2346.3,2,   7.9033,    25.00,2,  13.4460
  29HE20010305,   A17,    27, 31,     20,20010413, 38.7338, -18.1979, 5050,    126.6,  13.7001,  35.7675,2,    245.2,2,     1.54,2,     4.24,2,     0.07,2,     0.24,2,   2348.8,2,   7.9162,    25.00,2,  13.6820
  29HE20010305,   A17,    27, 31,     21,20010413, 38.7338, -18.1979, 5050,    102.2,  13.9928,  35.7815,2,    247.1,2,     1.03,2,     2.91,2,     0.43,2,     0.22,2,   2348.8,2,   7.9300,    25.00,2,  13.9780
  29HE20010305,   A17,    27, 31,     22,20010413, 38.7338, -18.1979, 5050,     69.5,  14.1609,  35.7709,2,    250.8,2,     0.86,2,     1.94,2,     0.21,2,     0.18,2,   2350.4,2,   7.9383,    25.00,2,  14.1508
  29HE20010305,   A17,    27, 31,     23,20010413, 38.7338, -18.1979, 5050,     31.9,  14.5219,  35.7772,2,    267.6,2,     0.17,2,     0.00,2,     0.02,2,     0.06,2,   2351.2,2,   7.9771,    25.00,2,  14.5172
  29HE20010305,   A17,    27, 31,     24,20010413, 38.7338, -18.1979, 5050,      0.0,  15.4216,  35.8115,2,    263.1,2,     0.17,2,     0.00,2,     0.01,2,     0.05,2,   2351.9,2,   7.9504,    25.00,2,  15.4216
  29HE20010305,   A17,    28, 32,      1,20010414, 37.1674, -13.2515, 4100,   3000.6,   2.7481,  34.9264,2,    246.0,2,    35.67,2,    20.85,2,     0.01,2,     1.31,2,   2348.2,2,   7.7308,    25.00,2,   2.5027
  29HE20010305,   A17,    28, 32,      2,20010414, 37.1674, -13.2515, 4100,   2800.3,   2.9113,  34.9467,2,    248.2,2,    33.30,2,    20.48,2,     0.01,2,     1.28,2,   2338.3,2,   7.7288,    25.00,2,   2.6830
  29HE20010305,   A17,    28, 32,      3,20010414, 37.1674, -13.2515, 4100,   2597.9,   3.1191,  34.9609,2,    248.8,2,    29.14,2,    19.83,2,     0.01,2,     1.23,2,   2339.0,2,   7.7279,    25.00,2,   2.9071
