EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,CCL4,CCL4_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,PMOL/KG,,DEG C
74DI20040404,        A05,      75,          1,          4,2,20040425,       0000,    24.4973,   -48.7748,       4495,  3866.3,   2.3960,  34.8999,0,  34.8990,2,    253.6,0,  -999.0,9,   42.18,2,   20.70,2,    1.43,2,   0.036,2,   0.010,2,   0.002,2,  2188.8,2,  2337.4,2,   340.7,2,      15,   0.196,2,   2.0658
74DI20040404,        A05,      75,          1,          5,2,20040425,       0000,    24.4973,   -48.7748,       4495,  3610.5,   2.4820,  34.9082,0,  34.9070,2,    252.5,0,   263.4,2,   40.91,2,   20.99,2,    1.43,2,   0.031,2,   0.010,2,  -0.001,2,  2189.3,2,  2339.6,2,   339.9,2,      15,   0.155,2,   2.1779
74DI20040404,        A05,      75,          1,          6,2,20040425,       0000,    24.4973,   -48.7748,       4495,  3354.5,   2.6030,  34.9206,0,  34.9190,2,    251.3,0,   264.9,2,   39.64,2,   21.29,2,    1.45,2,   0.028,2,   0.006,2,  -0.001,2,  2188.2,2,  2340.2,2,   343.3,2,      15,   0.139,2,   2.3237
74DI20040404,        A05,      75,          1,          7,2,20040425,       0000,    24.4973,   -48.7748,       4495,  3099.4,   2.7030,  34.9313,0,  34.9290,2,    250.9,0,   262.7,2,   37.59,2,   21.19,2,    1.43,2,   0.033,2,   0.012,2,   0.001,2,  2186.2,2,  2338.5,2,   343.6,2,      15,   0.153,2,   2.4483
74DI20040404,        A05,      75,          1,          8,2,20040425,       0000,    24.4973,   -48.7748,       4495,  2844.9,   2.8360,  34.9416,0,  34.9410,2,    250.6,0,   261.6,2,   34.86,2,   20.99,2,    1.39,2,   0.041,2,   0.016,2,   0.004,2,  2182.9,2,  2337.1,2,   345.0,2,      15,   0.181,2,   2.6047
74DI20040404,        A05,      75,          1,          9,2,20040425,       0000,    24.4973,   -48.7748,       4495,  2591.1,   3.0150,  34.9584,0,  34.9580,2,    250.5,0,   262.1,2,   32.03,2,   20.02,2,    1.40,2,   0.058,2,   0.021,2,   0.000,2,  2175.7,2,  2334.4,2,   346.3,2,      15,   0.254,2,   2.8057
74DI20040404,        A05,      75,          1,         10,2,20040425,       0000,    24.4973,   -48.7748,       4495,  2337.3,   3.2810,  34.9795,0,  34.9810,2,    250.1,0,   264.7,2,   27.83,2,   20.02,2,    1.35,2,   0.093,2,   0.036,2,   0.000,2,  2172.9,2,  2329.6,2,   352.2,2,      15,   0.327,2,   3.0918
74DI20040404,        A05,      75,          1,         11,2,20040425,       0000,    24.4973,   -48.7748,       4495,  2134.1,   3.5680,  35.0047,0,  35.0030,2,    248.0,0,   260.5,2,   24.80,2,   19.23,2,    1.32,2,   0.084,2,   0.034,2,   0.000,2,  2171.3,2,  2327.7,2,   353.8,2,      15,   0.325,2,   3.3938
74DI20040404,        A05,      75,          1,         12,2,20040425,       0000,    24.4973,   -48.7748,       4495,  1931.3,   3.8440,  35.0143,0,  35.0170,2,    244.1,0,   257.2,2,   22.16,2,   19.82,2,    1.33,2,   0.058,2,   0.023,2,   0.002,2,  2168.1,2,  2326.7,2,   362.5,2,      15,   0.279,2,   3.6852
74DI20040404,        A05,      75,          1,         13,2,20040425,       0000,    24.4973,   -48.7748,       4495,  1728.0,   4.2270,  35.0340,0,  35.0340,2,    239.8,0,   251.6,2,   19.72,2,   19.72,2,    1.34,2,   0.084,2,   0.036,2,   0.005,2,  2169.0,2,  2323.6,2,   372.2,2,      15,   0.351,2,   4.0825
74DI20040404,        A05,      75,          1,         14,2,20040425,       0000,    24.4973,   -48.7748,       4495,  1525.2,   4.7470,  35.0408,0,  35.0470,2,    230.0,0,   244.1,2,   16.89,2,   20.41,2,    1.36,2,   0.222,2,   0.104,2,   0.005,2,  2169.1,2,  2321.0,2,  -999.0,9, -999.00,   0.595,2,   4.6158
74DI20040404,        A05,      75,          1,         15,2,20040425,       0000,    24.4973,   -48.7748,       4495,  1322.3,   5.3070,  35.0558,0,  35.0600,2,    212.7,0,   221.2,2,   18.06,2,   22.65,2,    1.47,2,   0.167,2,   0.081,2,   0.003,2,  2178.5,2,  2324.1,2,   423.9,2,      15,   0.405,2,   5.1896
74DI20040404,        A05,      75,          1,         16,2,20040425,       0000,    24.4973,   -48.7748,       4495,  1119.5,   5.9820,  35.0273,0,  35.0290,2,    184.0,0,   190.5,2,   19.82,2,   25.29,2,    1.68,2,   0.136,2,   0.061,2,   0.004,2,  2189.4,2,  2323.6,2,   480.2,2,      15,   0.235,2,   5.8786
74DI20040404,        A05,      75,          1,         17,2,20040425,       0000,    24.4973,   -48.7748,       4495,   917.6,   7.4940,  35.1266,0,  35.1280,2,    155.6,0,  -999.0,9,   18.45,2,   25.97,2,    1.70,2,   0.210,2,   0.106,2,   0.003,2,  2194.9,2,  2325.3,2,   521.8,2,      15,   0.137,2,   7.4001
74DI20040404,        A05,      75,          1,         18,2,20040425,       0000,    24.4973,   -48.7748,       4495,   715.8,  10.2210,  35.4082,0,  35.4150,2,    158.3,0,   163.4,2,   11.71,2,   21.86,2,    1.37,2,   0.970,2,   0.467,2,   0.009,2,  2177.8,2,  2333.7,2,   512.3,2,      15,   0.257,2,  10.1342
74DI20040404,        A05,      75,          1,         19,2,20040425,       0000,    24.4973,   -48.7748,       4495,   513.8,  14.0740,  35.8665,0,  35.9020,2,    175.6,0,   184.1,2,    4.98,2,   12.68,2,    0.76,2,   2.194,2,   1.146,2,   0.007,2,  2144.8,2,  2356.9,2,   450.3,2,      15,   0.447,2,  13.9981
74DI20040404,        A05,      75,          1,         20,2,20040425,       0000,    24.4973,   -48.7748,       4495,   362.7,  16.5540,  36.2780,0,  36.2930,2,    192.2,0,   202.3,2,    2.54,2,    7.32,2,    0.38,2,   2.337,2,   1.271,2,   0.033,2,  2120.9,2,  2376.4,2,   405.0,2,      15,   0.526,2,  16.4944
74DI20040404,        A05,      75,          1,         21,2,20040425,       0000,    24.4973,   -48.7748,       4495,   211.3,  18.7270,  36.6054,0,  36.6020,2,    196.0,0,   207.5,2,    1.46,2,    3.32,2,    0.14,2,   2.238,2,   1.274,2,   0.028,2,  2106.9,2,  2397.8,2,   383.7,2,      15,   0.450,2,  18.6893
74DI20040404,        A05,      75,          1,         22,2,20040425,       0000,    24.4973,   -48.7748,       4495,   111.4,  22.4550,  37.1465,0,  37.1340,2,    214.2,0,   221.6,2,    0.78,2,    0.10,2,    0.00,2,   1.945,2,   1.166,2,   0.100,2,  2082.0,2,  2429.7,2,   391.3,2,      15,   1.619,2,  22.4324
74DI20040404,        A05,      75,          1,         23,2,20040425,       0000,    24.4973,   -48.7748,       4495,    61.1,  23.5960,  37.2509,0,  37.2520,2,    217.5,0,   228.0,2,    0.78,2,    0.00,2,    0.00,2,   1.880,2,   1.137,2,   0.086,2,  2073.7,2,  2436.4,2,   387.7,2,      15,   1.855,2,  23.5832
74DI20040404,        A05,      75,          1,         24,2,20040425,       0000,    24.4973,   -48.7748,       4495,    20.4,  24.6860,  37.2656,0,  37.2620,2,    213.4,0,   222.9,2,    0.88,2,    0.10,2,    0.00,2,   1.777,2,   1.092,2,   0.097,2,  2068.9,2,  2440.6,2,   395.7,2,      15,   2.050,2,  24.6816
74DI20040404,        A05,      76,          1,          1,2,20040425,       0000,    24.5054,   -47.9626,       4020,  4010.5,   2.2910,  34.8896,9,  34.8900,2,    252.6,9,   267.0,2,   44.13,2,   21.48,2,    1.47,2,   0.042,2,   0.018,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.195,2,   1.9474
74DI20040404,        A05,      76,          1,          2,2,20040425,       0000,    24.5054,   -47.9626,       4020,  3862.9,   2.3740,  34.8985,0,  34.8990,2,    252.8,0,   267.5,2,   42.28,2,   20.90,2,    1.43,2,   0.045,2,   0.021,2,   0.003,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.199,2,   2.0447
74DI20040404,        A05,      76,          1,          3,2,20040425,       0000,    24.5054,   -47.9626,       4020,  3658.0,   2.4680,  34.9072,0,  34.9070,2,    252.2,0,   269.9,2,   40.62,2,   20.70,2,    1.41,2,   0.043,2,   0.022,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.196,2,   2.1591
74DI20040404,        A05,      76,          1,          4,2,20040425,       0000,    24.5054,   -47.9626,       4020,  3453.4,   2.5790,  34.9171,0,  34.9170,2,    251.0,0,   267.4,2,   39.15,2,   21.38,2,    1.42,2,   0.044,2,   0.020,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.182,2,   2.2896
74DI20040404,        A05,      76,          1,          5,2,20040425,       0000,    24.5054,   -47.9626,       4020,  3249.9,   2.7080,  34.9278,0,  34.9290,2,    250.5,0,   264.6,2,   37.10,2,   21.09,2,    1.41,2,   0.061,2,   0.024,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.197,2,   2.4373
74DI20040404,        A05,      76,          1,          6,2,20040425,       0000,    24.5054,   -47.9626,       4020,  3045.9,   2.7840,  34.9363,0,  34.9370,2,    250.1,0,   263.5,2,   37.10,2,   21.68,2,    1.41,2,   0.067,2,   0.031,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.224,2,   2.5331
74DI20040404,        A05,      76,          1,          7,2,20040425,       0000,    24.5054,   -47.9626,       4020,  2841.7,   2.8810,  34.9451,0,  34.9460,2,    249.9,0,   285.1,3,   33.88,2,   20.21,2,    1.40,2,   0.080,2,   0.039,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.264,2,   2.6491
74DI20040404,        A05,      76,          1,          8,2,20040425,       0000,    24.5054,   -47.9626,       4020,  2638.4,   2.9980,  34.9562,0,  34.9570,2,    249.6,0,   262.7,2,   32.03,2,   20.70,2,    1.38,2,   0.090,2,   0.045,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.296,2,   2.7843
74DI20040404,        A05,      76,          1,          9,2,20040425,       0000,    24.5054,   -47.9626,       4020,  2434.3,   3.1400,  34.9694,0,  34.9700,2,    249.2,0,   261.9,2,   29.78,2,   20.21,2,    1.36,2,   0.094,2,   0.043,2,  -0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.298,2,   2.9438
74DI20040404,        A05,      76,          1,         10,2,20040425,       0000,    24.5054,   -47.9626,       4020,  2230.9,   3.3730,  34.9893,0,  34.9910,2,    248.1,0,   261.3,2,   27.24,2,   19.92,2,    1.38,2,   0.114,2,   0.060,2,   0.003,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.357,2,   3.1926
74DI20040404,        A05,      76,          1,         11,2,20040425,       0000,    24.5054,   -47.9626,       4020,  2027.1,   3.7400,  35.0244,0,  35.0230,2,    245.9,0,   277.6,3,   23.14,2,   19.62,2,    1.34,2,   0.180,2,   0.094,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.509,2,   3.5735
74DI20040404,        A05,      76,          1,         12,2,20040425,       0000,    24.5054,   -47.9626,       4020,  1824.4,   4.2080,  35.0575,0,  35.0620,2,    240.9,0,   255.1,2,   20.21,2,   20.11,2,    1.32,2,   0.214,2,   0.112,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.539,2,   4.0544
74DI20040404,        A05,      76,          1,         13,2,20040425,       0000,    24.5054,   -47.9626,       4020,  1622.1,   4.5920,  35.0621,0,  35.0690,2,    231.4,0,   244.2,2,   19.04,2,   20.80,2,    1.38,2,   0.164,2,   0.082,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.435,2,   4.4531
74DI20040404,        A05,      76,          1,         14,2,20040425,       0000,    24.5054,   -47.9626,       4020,  1419.3,   5.1270,  35.0722,0,  35.0720,2,    219.7,0,   232.0,2,   17.57,2,   21.67,2,    1.43,2,   0.209,2,   0.112,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.505,2,   5.0019
74DI20040404,        A05,      76,          1,         15,2,20040425,       0000,    24.5054,   -47.9626,       4020,  1216.4,   5.6520,  35.0351,0,  35.0410,2,    196.3,0,   192.9,2,   19.04,2,   24.02,2,    1.60,2,   0.168,2,   0.092,2,   0.003,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.336,2,   5.5418
74DI20040404,        A05,      76,          1,         16,2,20040425,       0000,    24.5054,   -47.9626,       4020,  1014.7,   6.7480,  35.0661,0,  35.0540,2,    163.9,0,    -1.0,4,   20.11,2,   26.56,2,    1.75,2,   0.153,2,   0.079,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.155,2,   6.6492
74DI20040404,        A05,      76,          1,         17,2,20040425,       0000,    24.5054,   -47.9626,       4020,   863.1,   8.2290,  35.2216,0,  35.1940,2,    152.9,0,   158.9,2,   17.08,2,   25.58,2,    1.65,2,   0.338,2,   0.172,2,   0.004,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.155,2,   8.1362
74DI20040404,        A05,      76,          1,         18,2,20040425,       0000,    24.5054,   -47.9626,       4020,   712.0,  10.6860,  35.4767,0,  35.4700,2,    161.3,0,   168.1,2,   10.64,2,   20.40,2,    1.27,2,   1.200,6,   0.626,6,   0.009,6,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.309,6,  10.5973
74DI20040404,        A05,      76,          1,         19,2,20040425,       0000,    24.5054,   -47.9626,       4020,   509.5,  14.0780,  35.8378,0,  35.9000,2,    169.4,0,   176.1,2,    5.37,2,   14.05,2,    0.82,2,   2.028,2,   1.079,2,   0.025,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.372,2,  14.0027
74DI20040404,        A05,      76,          1,         20,2,20040425,       0000,    24.5054,   -47.9626,       4020,   358.7,  16.5950,  36.2562,0,  36.2880,2,    176.8,0,   183.4,2,    2.93,2,    9.17,2,    0.50,2,   2.297,2,   1.259,2,   0.015,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.409,2,  16.5360
74DI20040404,        A05,      76,          1,         21,2,20040425,       0000,    24.5054,   -47.9626,       4020,   207.8,  19.7370,  36.8590,0,  36.8150,2,    192.5,0,   197.0,2,    1.17,2,    2.44,2,    0.11,2,   2.211,2,   1.271,2,   0.035,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.518,2,  19.6985
74DI20040404,        A05,      76,          1,         22,2,20040425,       0000,    24.5054,   -47.9626,       4020,   107.1,  23.2440,  37.3262,0,  37.3160,2,    214.7,0,   224.3,2,    0.68,2,    0.10,2,    0.00,2,   1.925,2,   1.165,2,   0.096,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   1.819,2,  23.2217
74DI20040404,        A05,      76,          1,         23,2,20040425,       0000,    24.5054,   -47.9626,       4020,    56.5,  24.0800,  37.3683,0,  37.3820,2,    215.2,0,   223.9,2,    0.68,2,    0.00,2,    0.00,2,   1.858,2,   1.129,2,   0.100,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   1.903,2,  24.0680
74DI20040404,        A05,      76,          1,         24,2,20040425,       0000,    24.5054,   -47.9626,       4020,    16.8,  24.3430,  37.2564,9,  37.2510,2,    214.4,9,   222.3,2,    0.78,2,    0.00,2,    0.00,2,   1.843,2,   1.125,2,   0.107,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   2.118,2,  24.3394
74DI20040404,        A05,      77,          1,          1,2,20040425,       0000,    24.4988,   -47.1249,       3548,  3537.8,   2.5030,  34.9110,0,  34.9110,2,    250.1,0,   261.9,2,   40.42,2,   21.19,2,    1.46,2,   0.045,2,   0.015,2,   0.000,2,  2191.5,2,  2351.8,2,  -999.0,9, -999.00,   0.170,2,   2.2063
74DI20040404,        A05,      77,          1,          2,2,20040425,       0000,    24.4988,   -47.1249,       3548,  3349.3,   2.6790,  34.9254,0,  34.9260,2,    248.9,0,   256.6,2,   38.28,2,   21.38,2,    1.44,2,   0.043,2,   0.019,2,  -0.001,2,  2187.3,2,  2337.7,2,  -999.0,9, -999.00,   0.150,2,   2.3984
74DI20040404,        A05,      77,          1,          3,2,20040425,       0000,    24.4988,   -47.1249,       3548,  3196.2,   2.7310,  34.9310,0,  34.9310,2,    248.6,0,   255.3,2,   36.91,2,   19.82,2,    1.42,2,   0.051,2,   0.028,2,   0.003,2,  2185.2,2,  2335.5,2,  -999.0,9, -999.00,   0.171,2,   2.4655
74DI20040404,        A05,      77,          1,          4,2,20040425,       0000,    24.4988,   -47.1249,       3548,  3043.3,   2.8030,  34.9385,0,  34.9390,2,    248.3,0,   254.7,2,   35.64,2,   20.50,2,    1.43,2,   0.061,2,   0.028,2,   0.001,2,  2189.7,2,  2341.9,2,  -999.0,9, -999.00,   0.188,2,   2.5519
74DI20040404,        A05,      77,          1,          5,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2890.5,   2.8610,  34.9441,0,  34.9440,2,    248.0,0,   256.8,2,   35.05,2,   20.80,2,    1.43,2,   0.060,2,   0.027,2,   0.002,2,  -999.0,9,  2335.9,2,  -999.0,9, -999.00,   0.189,2,   2.6245
74DI20040404,        A05,      77,          1,          6,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2738.0,   2.9380,  34.9507,0,  34.9520,2,    247.6,0,   254.1,2,   33.20,2,   20.80,2,    1.42,2,   0.066,2,   0.032,2,   0.000,2,  2188.4,2,  2333.4,2,  -999.0,9, -999.00,   0.206,2,   2.7154
74DI20040404,        A05,      77,          1,          7,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2585.5,   3.0320,  34.9603,0,  34.9600,2,    247.5,0,   253.7,2,   32.03,2,   20.70,2,    1.43,2,   0.075,2,   0.034,2,   0.000,2,  2184.4,2,  2331.6,2,  -999.0,9, -999.00,   0.244,2,   2.8229
74DI20040404,        A05,      77,          1,          8,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2432.6,   3.1660,  34.9711,0,  34.9720,2,    247.6,0,   253.9,2,   29.39,2,   20.80,2,    1.38,2,   0.089,2,   0.046,2,  -0.002,2,  2177.3,2,  2330.6,2,  -999.0,9, -999.00,   0.288,2,   2.9695
74DI20040404,        A05,      77,          1,          9,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2279.6,   3.3710,  34.9874,0,  34.9890,2,    247.2,0,   252.4,2,   26.95,2,   20.31,2,    1.36,2,   0.112,2,   0.049,2,   0.002,2,  2172.3,2,  2328.7,2,  -999.0,9, -999.00,   0.351,2,   3.1859
74DI20040404,        A05,      77,          1,         10,2,20040425,       0000,    24.4988,   -47.1249,       3548,  2128.1,   3.5620,  35.0063,0,  35.0050,2,    244.8,0,   250.9,2,   24.90,2,   20.70,2,    1.33,2,   0.122,2,   0.063,2,   0.006,2,  2176.4,2,  2327.4,2,  -999.0,9, -999.00,   0.376,2,   3.3885
74DI20040404,        A05,      77,          1,         11,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1971.8,   3.8700,  35.0286,0,  35.0300,2,    242.4,0,   249.8,2,   22.36,2,   20.41,2,    1.33,2,   0.145,2,   0.075,2,   0.004,2,  2172.2,2,  2325.4,2,  -999.0,9, -999.00,   0.437,2,   3.7069
74DI20040404,        A05,      77,          1,         12,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1816.7,   4.1810,  35.0485,0,  35.0500,2,    237.8,0,   244.6,2,   20.60,2,   20.70,2,    1.35,2,   0.148,2,   0.076,2,   0.005,2,  2170.5,2,  2323.1,2,  -999.0,9, -999.00,   0.425,2,   4.0285
74DI20040404,        A05,      77,          1,         13,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1667.6,   4.4820,  35.0628,0,  35.0640,2,    232.0,0,   238.5,2,   19.43,2,   20.60,2,    1.36,2,   0.149,2,   0.080,2,   0.005,2,  2173.6,2,  2322.6,2,  -999.0,9, -999.00,   0.404,2,   4.3401
74DI20040404,        A05,      77,          1,         14,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1517.9,   4.8110,  35.0732,0,  35.0770,2,    225.3,0,   233.0,2,   17.96,2,   21.19,2,    1.45,2,   0.196,2,   0.100,2,   0.006,2,  -999.0,9,  2322.0,2,  -999.0,9, -999.00,   0.489,2,   4.6797
74DI20040404,        A05,      77,          1,         15,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1317.1,   5.4900,  35.0750,0,  35.0690,2,    207.1,0,   209.6,2,   17.96,2,   22.94,2,    1.56,2,   0.199,2,   0.105,2,   0.004,2,  2179.8,2,  2320.5,2,  -999.0,9, -999.00,   0.417,2,   5.3713
74DI20040404,        A05,      77,          1,         16,2,20040425,       0000,    24.4988,   -47.1249,       3548,  1115.8,   6.3280,  35.0595,0,  35.0650,2,    180.5,0,   179.9,2,   19.33,2,   25.58,2,    1.73,2,   0.170,2,   0.083,2,   0.002,2,  2192.3,2,  2324.1,2,  -999.0,9, -999.00,   0.233,2,   6.2220
74DI20040404,        A05,      77,          1,         17,2,20040425,       0000,    24.4988,   -47.1249,       3548,   913.8,   7.4340,  35.1012,0,  35.0780,2,    150.4,0,   153.0,2,   19.23,2,   27.24,2,    1.79,2,   0.222,2,   0.121,2,   0.005,2,  2197.2,2,  2320.1,2,  -999.0,9, -999.00,   0.150,2,   7.3410
74DI20040404,        A05,      77,          1,         18,2,20040425,       0000,    24.4988,   -47.1249,       3548,   711.5,  10.7160,  35.4673,0,  35.4430,2,    155.9,0,   161.3,2,   10.93,2,   20.40,2,    1.31,2,   1.060,2,   0.548,2,   0.009,2,  2174.5,2,  2331.2,2,  -999.0,9, -999.00,   0.278,2,  10.6272
74DI20040404,        A05,      77,          1,         19,2,20040425,       0000,    24.4988,   -47.1249,       3548,   509.2,  14.0780,  35.9091,0,  35.8990,2,    164.7,0,   161.5,2,    5.56,2,   14.44,2,    0.86,2,   2.078,2,   1.127,2,   0.019,2,  2156.0,2,  2351.0,2,  -999.0,9, -999.00,   0.371,2,  14.0028
74DI20040404,        A05,      77,          1,         20,2,20040425,       0000,    24.4988,   -47.1249,       3548,   358.4,  16.5520,  36.3004,0,  36.2810,2,    174.6,0,   173.9,2,    3.02,2,    9.75,2,    0.56,2,   2.307,2,   1.297,2,   0.019,2,  2139.1,2,  2373.6,2,  -999.0,9, -999.00,   0.394,2,  16.4931
74DI20040404,        A05,      77,          1,         21,2,20040425,       0000,    24.4988,   -47.1249,       3548,   208.1,  20.5330,  36.9493,0,  36.9820,2,    189.4,0,   193.4,2,    0.97,2,    1.85,2,    0.08,2,   2.176,2,   1.268,2,   0.070,2,  2121.9,2,  2417.2,2,  -999.0,9, -999.00,   0.665,2,  20.4934
74DI20040404,        A05,      77,          1,         22,2,20040425,       0000,    24.4988,   -47.1249,       3548,   107.6,  23.9230,  37.4418,0,  37.4410,2,    209.0,0,   213.5,2,    0.68,2,    0.10,2,    0.00,2,   1.877,2,   1.154,2,   0.104,2,  2087.2,2,  2451.1,2,  -999.0,9, -999.00,   1.817,2,  23.9002
74DI20040404,        A05,      77,          1,         23,2,20040425,       0000,    24.4988,   -47.1249,       3548,    57.3,  24.1380,  37.3877,9,  37.3530,2,    212.0,9,   216.1,2,    0.58,2,    0.10,2,    0.00,2,   1.862,2,   1.162,2,   0.100,2,  2080.2,2,  2438.6,2,  -999.0,9, -999.00,   2.099,2,  24.1258
74DI20040404,        A05,      77,          1,         24,2,20040425,       0000,    24.4988,   -47.1249,       3548,    17.1,  24.1740,  37.3542,0,  37.3550,2,    212.0,0,   216.0,2,    0.58,2,    0.10,2,    0.02,2,   1.859,2,   1.137,2,   0.100,2,  2084.7,2,  2440.0,2,  -999.0,9, -999.00,   2.080,2,  24.1704
74DI20040404,        A05,      78,          1,          1,2,20040426,       0000,    24.4958,   -46.5747,       3340,  3330.4,   2.6880,  34.9267,0,  34.9270,2,    248.4,0,   250.5,2,   37.10,2,   20.70,2,    1.44,2,   0.049,2,   0.021,2,   0.005,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.179,2,   2.4092
74DI20040404,        A05,      78,          1,          2,2,20040426,       0000,    24.4958,   -46.5747,       3340,  3127.6,   2.7470,  34.9321,0,  34.9330,2,    248.3,0,   250.3,2,   36.13,2,   20.41,2,    1.42,2,   0.054,2,   0.028,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.189,2,   2.4884
74DI20040404,        A05,      78,          1,          3,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2926.0,   2.8650,  34.9423,0,  34.9440,2,    248.0,0,   249.7,2,   33.98,2,   20.50,2,    1.39,2,   0.063,2,   0.026,2,   0.005,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.215,2,   2.6248
74DI20040404,        A05,      78,          1,          4,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2777.2,   2.9240,  34.9480,0,  34.9500,2,    247.9,0,   250.8,2,   33.20,2,   19.92,2,    1.39,2,   0.070,2,   0.028,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.236,2,   2.6977
74DI20040404,        A05,      78,          1,          5,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2627.6,   2.9680,  34.9541,0,  34.9540,2,    247.7,0,   249.4,2,   31.93,2,   20.70,2,    1.38,2,   0.080,2,   0.037,2,   0.000,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.260,2,   2.7559
74DI20040404,        A05,      78,          1,          6,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2471.8,   3.1120,  34.9660,0,  34.9680,2,    247.6,0,   247.7,2,   29.78,2,   20.02,2,    1.39,2,   0.094,2,   0.045,2,   0.001,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.302,2,   2.9127
74DI20040404,        A05,      78,          1,          7,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2313.6,   3.2580,  34.9838,0,  34.9800,2,    247.2,0,   248.5,2,   27.73,2,   20.11,2,    1.37,2,   0.109,2,   0.055,2,   0.003,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.330,2,   3.0716
74DI20040404,        A05,      78,          1,          8,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2158.2,   3.5430,  35.0053,0,  35.0040,2,    245.2,0,   246.6,2,   24.60,2,   19.92,2,    1.34,2,   0.127,2,   0.059,2,   0.002,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.387,2,   3.3669
74DI20040404,        A05,      78,          1,          9,2,20040426,       0000,    24.4958,   -46.5747,       3340,  2009.9,   3.7800,  35.0206,0,  35.0240,2,    243.1,0,   245.0,2,   22.65,2,   19.82,2,    1.34,2,   0.163,2,   0.081,2,   0.004,2,  -999.0,9,  -999.0,9,  -999.0,9, -999.00,   0.445,2,   3.6146
