EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT19990711,   492, 86,      7,2,19990805,0000, 46.6670, -43.8170, 2542,   1163.6,   3.1550,  34.8660,2,    291.5,2,    10.48,2,    17.08,2,     0.00, 2,     1.13,2,    3.877,2,    1.972,2,   2150.8,2,   7.7362,2,    25.00,   3.0724
  06MT19990711,   492, 86,      8,2,19990805,0000, 46.6670, -43.8170, 2542,    909.1,   3.3500,  34.8680,2,    289.2,2,    10.33,2,    17.02,2,     0.01, 2,     1.14,2,    4.078,2,    2.087,2,   2153.0,2,   7.7344,2,    25.00,   3.2859
  06MT19990711,   492, 86,      9,2,19990805,0000, 46.6670, -43.8170, 2542,    657.2,   3.4560,  34.8520,2,    289.9,2,    10.19,2,    16.73,2,     0.00, 2,     1.20,2,    4.353,2,    2.245,2,   2151.9,2,   7.7378,2,    25.00,   3.4104
  06MT19990711,   492, 86,     10,2,19990805,0000, 46.6670, -43.8170, 2542,    405.1,   3.5070,  34.8240,2,    294.4,2,     8.55,2,    16.09,2,     0.03, 2,     1.28,2,    4.677,2,    2.469,2,   2150.3,2,   7.7399,2,    25.00,   3.4795
  06MT19990711,   492, 86,     11,2,19990805,0000, 46.6670, -43.8170, 2542,    200.5,   3.5830,  34.7970,2,    290.3,2,     8.73,2,    16.07,2,     0.02, 2,     1.11,2,    4.686,2,    2.453,2,   2151.1,2,   7.7345,2,    25.00,   3.5696
  06MT19990711,   492, 86,     12,2,19990805,0000, 46.6670, -43.8170, 2542,    160.5,   3.5790,  34.7850,2,    291.1,2,     8.46,2,    15.84,2,     0.04, 2,     1.03,2, -999.000,2, -999.000,2,   2149.0,2,   7.7326,2,    25.00,   3.5683
  06MT19990711,   492, 86,     13,2,19990805,0000, 46.6670, -43.8170, 2542,    129.6,   3.4280,  34.6990,2,    292.9,2,     7.68,2,    15.37,2,     0.08, 2,     1.02,2, -999.000,2, -999.000,2,   2147.7,2,   7.7345,2,    25.00,   3.4196
  06MT19990711,   492, 86,     14,2,19990805,0000, 46.6670, -43.8170, 2542,    100.9,   3.3520,  34.6160,2,    296.1,2,     6.20,2,    14.13,2,     0.17, 2,     0.95,2, -999.000,2, -999.000,2,   2142.4,2,   7.7298,2,    25.00,   3.3456
  06MT19990711,   492, 86,     15,2,19990805,0000, 46.6670, -43.8170, 2542,     70.6,   3.4710,  34.4400,2,    301.9,2,     4.00,2,    11.39,2,     0.27, 2,     0.83,2, -999.000,2, -999.000,2,   2131.4,2,   7.7507,2,    25.00,   3.4665
  06MT19990711,   492, 86,     16,2,19990805,0000, 46.6670, -43.8170, 2542,     40.3,   5.0320,  34.2640,2,    306.9,2,     2.15,2,     5.86,2,     0.28, 2,     0.55,2, -999.000,2, -999.000,2,   2098.4,2,   7.8244,2,    25.00,   5.0289
  06MT19990711,   492, 86,     17,2,19990805,0000, 46.6670, -43.8170, 2542,     10.6,  12.8890,  33.8890,2,    307.4,2,     0.77,2,     0.13,2,     0.05, 2,     0.20,2, -999.000,2, -999.000,2,   2027.0,2,   7.9541,2,    25.00,  12.8876
  06MT19990711,   492, 86,     18,2,19990805,0000, 46.6670, -43.8170, 2542,     10.4,  12.8890,  33.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.8876
  06MT19990711,   492, 86,     19,2,19990805,0000, 46.6670, -43.8170, 2542,     10.2,  12.8890,  33.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.8876
  06MT19990711,   492, 86,     20,2,19990805,0000, 46.6670, -43.8170, 2542,     10.5,  12.8890,  33.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.8876
  06MT19990711,   492, 86,     21,2,19990805,0000, 46.6670, -43.8170, 2542,     10.4,  12.8890,  33.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.8876
  06MT19990711,   492, 86,     22,2,19990805,0000, 46.6670, -43.8170, 2542,     10.5,  12.8890,  33.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.8876
  06MT19990711,   493, 87,      1,2,19990806,0000, 46.7220, -43.9220, 1089,   1091.5,   3.2460,  34.8680,2,    288.9,2,    10.35,2,    17.00,2,     0.00, 2,     1.06,2,    3.944,2,    2.008,2,   2153.5,2,   7.7333,2,    25.00,   3.1683
  06MT19990711,   493, 87,      2,2,19990806,0000, 46.7220, -43.9220, 1089,   1011.7,   3.2640,  34.8670,2,    288.8,2,    10.32,2,    17.01,2,     0.00, 2,     1.07,2,    3.929,2,    2.018,2,   2153.2,2,   7.7345,2,    25.00,   3.1925
  06MT19990711,   493, 87,      3,2,19990806,0000, 46.7220, -43.9220, 1089,    807.9,   3.3820,  34.8640,2,    289.0,2,     9.87,2,    16.87,2,     0.00, 2,     1.06,2,    4.203,2,    2.162,2,   2153.5,2,   7.7347,2,    25.00,   3.3254
  06MT19990711,   493, 87,      4,2,19990806,0000, 46.7220, -43.9220, 1089,    605.6,   3.5230,  34.8530,2,    289.6,2,     9.41,2,    16.56,2,     0.00, 2,     1.05,2,    4.398,2,    2.277,2,   2151.9,2,   7.7377,2,    25.00,   3.4809
  06MT19990711,   493, 87,      5,2,19990806,0000, 46.7220, -43.9220, 1089,    404.1,   3.5120,  34.8290,2,    293.4,2,     8.88,2,    16.06,2,     0.01, 2,     1.03,2,    4.569,2,    2.366,2,   2148.3,2,   7.7389,2,    25.00,   3.4846
  06MT19990711,   493, 87,      6,2,19990806,0000, 46.7220, -43.9220, 1089,    200.6,   3.5010,  34.7990,2,    293.7,2,     8.34,2,    15.87,2,     0.03, 2,     1.02,2,    4.793,2,    2.509,2,   2148.9,2,   7.7376,2,    25.00,   3.4877
  06MT19990711,   493, 87,      7,2,19990806,0000, 46.7220, -43.9220, 1089,    159.7,   3.4970,  34.7760,2,    292.6,2,     8.41,2,    15.87,2,     0.03, 2,     1.01,2, -999.000,2, -999.000,2,   2149.6,2,   7.7373,2,    25.00,   3.4865
  06MT19990711,   493, 87,      8,2,19990806,0000, 46.7220, -43.9220, 1089,    129.7,   3.4980,  34.7560,2,    291.0,2,     8.12,2,    15.91,2,     0.04, 2,     1.01,2, -999.000,2, -999.000,2,   2149.9,2,   7.7343,2,    25.00,   3.4895
  06MT19990711,   493, 87,      9,2,19990806,0000, 46.7220, -43.9220, 1089,     99.8,   3.4330,  34.6950,2,    291.0,2,     7.89,2,    15.54,2,     0.05, 2,     0.98,2, -999.000,2, -999.000,2,   2149.3,2,   7.7313,2,    25.00,   3.4266
  06MT19990711,   493, 87,     10,2,19990806,0000, 46.7220, -43.9220, 1089,     71.3,   3.4340,  34.5620,2,    295.1,2,     6.49,2,    13.39,2,     0.14, 2,     0.89,2, -999.000,2, -999.000,2,   2140.7,2,   7.7370,2,    25.00,   3.4294
  06MT19990711,   493, 87,     11,2,19990806,0000, 46.7220, -43.9220, 1089,     40.0,   6.4440,  34.1120,2,    314.9,2,     1.57,2,     6.01,2,     0.19, 2,     0.50,2, -999.000,2, -999.000,2,   2091.2,2,   7.8281,2,    25.00,   6.4405
  06MT19990711,   493, 87,     12,2,19990806,0000, 46.7220, -43.9220, 1089,     10.6,  12.4820,  33.8800,2,    286.2,2,     0.43,2,     0.05,2,     0.03, 2,     0.11,2, -999.000,2, -999.000,2,   2011.6,2,   7.9733,2,    25.00,  12.4806
  06MT19990711,   493, 87,     13,2,19990806,0000, 46.7220, -43.9220, 1089,     10.4,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     14,2,19990806,0000, 46.7220, -43.9220, 1089,     10.4,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     15,2,19990806,0000, 46.7220, -43.9220, 1089,     10.5,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     16,2,19990806,0000, 46.7220, -43.9220, 1089,     10.3,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     17,2,19990806,0000, 46.7220, -43.9220, 1089,     10.6,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     18,2,19990806,0000, 46.7220, -43.9220, 1089,     10.5,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     19,2,19990806,0000, 46.7220, -43.9220, 1089,     10.6,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     20,2,19990806,0000, 46.7220, -43.9220, 1089,     10.5,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     21,2,19990806,0000, 46.7220, -43.9220, 1089,     10.3,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   493, 87,     22,2,19990806,0000, 46.7220, -43.9220, 1089,     10.6,  12.4820,  33.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.4806
  06MT19990711,   494, 88,      1,2,19990806,0000, 48.5000, -44.9980,  789,    786.2,   3.4600,  34.8570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.470,2,    2.322,2,   -999.0,9,-999.0000,9,  -999.00,   3.4046
  06MT19990711,   494, 88,      2,2,19990806,0000, 48.5000, -44.9980,  789,    708.0,   3.4960,  34.8580,2,    284.9,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.348,2,    2.229,2,   -999.0,9,-999.0000,9,  -999.00,   3.4464
  06MT19990711,   494, 88,      3,2,19990806,0000, 48.5000, -44.9980,  789,    504.1,   3.6340,  34.8450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.537,2,    2.354,2,   -999.0,9,-999.0000,9,  -999.00,   3.5989
  06MT19990711,   494, 88,      4,2,19990806,0000, 48.5000, -44.9980,  789,    303.5,   3.6220,  34.8020,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.6014
  06MT19990711,   494, 88,      5,2,19990806,0000, 48.5000, -44.9980,  789,    303.4,   3.6220,  34.8020,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.784,2,    2.510,2,   -999.0,9,-999.0000,9,  -999.00,   3.6014
  06MT19990711,   494, 88,      6,2,19990806,0000, 48.5000, -44.9980,  789,     10.4,  12.1450,  33.3620,2,    298.4,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.1437
  06MT19990711,   495, 89,      7,2,19990806,0000, 48.5918, -44.7670, 1086,   1081.3,   3.1640,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.925,2,    1.969,2,   -999.0,9,-999.0000,9,  -999.00,   3.0878
  06MT19990711,   495, 89,      8,2,19990806,0000, 48.5918, -44.7670, 1086,   1009.8,   3.2450,  34.8680,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.963,2,    2.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.1738
  06MT19990711,   495, 89,      9,2,19990806,0000, 48.5918, -44.7670, 1086,    806.1,   3.4270,  34.8630,2,    287.5,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.221,2,    2.160,2,   -999.0,9,-999.0000,9,  -999.00,   3.3703
  06MT19990711,   495, 89,     10,2,19990806,0000, 48.5918, -44.7670, 1086,    606.8,   3.5700,  34.8480,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.455,2,    2.302,2,   -999.0,9,-999.0000,9,  -999.00,   3.5276
  06MT19990711,   495, 89,     11,2,19990806,0000, 48.5918, -44.7670, 1086,    401.9,   3.6070,  34.8200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.673,2,    2.422,2,   -999.0,9,-999.0000,9,  -999.00,   3.5794
  06MT19990711,   495, 89,     12,2,19990806,0000, 48.5918, -44.7670, 1086,     10.2,  11.7910,  33.0210,2,    293.0,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  11.7897
  06MT19990711,   496, 90,     13,2,19990806,0000, 48.6622, -44.5700, 1434,   1442.3,   3.0540,  34.8640,2,    290.5,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.806,2,    1.877,2,   -999.0,9,-999.0000,9,  -999.00,   2.9496
  06MT19990711,   496, 90,     14,2,19990806,0000, 48.6622, -44.5700, 1434,   1347.5,   3.0870,  34.8650,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.857,2,    1.902,2,   -999.0,9,-999.0000,9,  -999.00,   2.9901
  06MT19990711,   496, 90,     15,2,19990806,0000, 48.6622, -44.5700, 1434,   1070.6,   3.2160,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.972,2,    1.970,2,   -999.0,9,-999.0000,9,  -999.00,   3.1402
  06MT19990711,   496, 90,     16,2,19990806,0000, 48.6622, -44.5700, 1434,    897.8,   3.3200,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.117,2,    2.087,2,   -999.0,9,-999.0000,9,  -999.00,   3.2570
  06MT19990711,   496, 90,     17,2,19990806,0000, 48.6622, -44.5700, 1434,    698.7,   3.3900,  34.8500,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.420,2,    2.277,2,   -999.0,9,-999.0000,9,  -999.00,   3.3416
  06MT19990711,   496, 90,     18,2,19990806,0000, 48.6622, -44.5700, 1434,    498.3,   3.5550,  34.8480,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.469,2,    2.279,2,   -999.0,9,-999.0000,9,  -999.00,   3.5206
  06MT19990711,   496, 90,     19,2,19990806,0000, 48.6622, -44.5700, 1434,    299.3,   3.6420,  34.8280,2,    290.9,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.727,2,    2.414,2,   -999.0,9,-999.0000,9,  -999.00,   3.6216
  06MT19990711,   497, 91,      1,2,19990806,0000, 48.7333, -44.3750, 1678,   1683.5,   2.9740,  34.8720,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.518,2,    1.752,2,   -999.0,9,-999.0000,9,  -999.00,   2.8501
  06MT19990711,   497, 91,      2,2,19990806,0000, 48.7333, -44.3750, 1678,   1499.6,   2.9890,  34.8650,2,    291.4,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.788,2,    1.832,2,   -999.0,9,-999.0000,9,  -999.00,   2.8806
  06MT19990711,   497, 91,      3,2,19990806,0000, 48.7333, -44.3750, 1678,   1297.3,   3.0500,  34.8630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.865,2,    1.911,2,   -999.0,9,-999.0000,9,  -999.00,   2.9576
  06MT19990711,   497, 91,      4,2,19990806,0000, 48.7333, -44.3750, 1678,   1098.3,   3.1840,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.936,2,    1.952,2,   -999.0,9,-999.0000,9,  -999.00,   3.1063
  06MT19990711,   497, 91,      5,2,19990806,0000, 48.7333, -44.3750, 1678,    898.2,   3.3090,  34.8660,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.075,2,    2.042,2,   -999.0,9,-999.0000,9,  -999.00,   3.2460
  06MT19990711,   497, 91,      6,2,19990806,0000, 48.7333, -44.3750, 1678,    698.4,   3.4240,  34.8590,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.322,2,    2.208,2,   -999.0,9,-999.0000,9,  -999.00,   3.3755
  06MT19990711,   497, 91,      7,2,19990806,0000, 48.7333, -44.3750, 1678,    497.7,   3.4640,  34.8390,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.629,2,    2.400,2,   -999.0,9,-999.0000,9,  -999.00,   3.4301
  06MT19990711,   497, 91,      8,2,19990806,0000, 48.7333, -44.3750, 1678,    298.1,   3.4860,  34.8190,2,    294.5,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.797,2,    2.480,2,   -999.0,9,-999.0000,9,  -999.00,   3.4661
  06MT19990711,   498, 92,     10,2,19990806,0000, 48.8083, -44.1780, 1971,   1977.4,   2.9360,  34.8850,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.054,2,    1.504,2,   -999.0,9,-999.0000,9,  -999.00,   2.7866
  06MT19990711,   498, 92,     11,2,19990806,0000, 48.8083, -44.1780, 1971,   1898.4,   2.9310,  34.8850,2,    287.0,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.067,2,    1.513,2,   -999.0,9,-999.0000,9,  -999.00,   2.7888
  06MT19990711,   498, 92,     12,2,19990806,0000, 48.8083, -44.1780, 1971,   1698.1,   2.9540,  34.8780,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.252,2,    1.661,2,   -999.0,9,-999.0000,9,  -999.00,   2.8291
  06MT19990711,   498, 92,     13,2,19990806,0000, 48.8083, -44.1780, 1971,   1497.0,   2.9800,  34.8630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.745,2,    1.861,2,   -999.0,9,-999.0000,9,  -999.00,   2.8719
  06MT19990711,   498, 92,     14,2,19990806,0000, 48.8083, -44.1780, 1971,   1297.4,   3.0700,  34.8640,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.9774
  06MT19990711,   498, 92,     15,2,19990806,0000, 48.8083, -44.1780, 1971,   1100.5,   3.1930,  34.8680,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.906,2,    1.941,2,   -999.0,9,-999.0000,9,  -999.00,   3.1151
  06MT19990711,   498, 92,     16,2,19990806,0000, 48.8083, -44.1780, 1971,    898.2,   3.3200,  34.8660,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.013,2,    2.009,2,   -999.0,9,-999.0000,9,  -999.00,   3.2569
  06MT19990711,   498, 92,     17,2,19990806,0000, 48.8083, -44.1780, 1971,    698.0,   3.3790,  34.8520,2,    289.8,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.326,2,    2.207,2,   -999.0,9,-999.0000,9,  -999.00,   3.3308
  06MT19990711,   498, 92,     18,2,19990806,0000, 48.8083, -44.1780, 1971,    498.1,   3.4770,  34.8460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.557,2,    2.328,2,   -999.0,9,-999.0000,9,  -999.00,   3.4430
  06MT19990711,   498, 92,     19,2,19990806,0000, 48.8083, -44.1780, 1971,    300.9,   3.5140,  34.8180,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.708,2,    2.450,2,   -999.0,9,-999.0000,9,  -999.00,   3.4938
  06MT19990711,   498, 92,     20,2,19990806,0000, 48.8083, -44.1780, 1971,     11.2,  12.0790,  34.0320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.0776
  06MT19990711,   498, 92,     21,2,19990806,0000, 48.8083, -44.1780, 1971,     11.0,  12.0790,  34.0320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.0776
  06MT19990711,   498, 92,     22,2,19990806,0000, 48.8083, -44.1780, 1971,     11.3,  12.0790,  34.0320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  12.0775
  06MT19990711,   499, 93,      1,2,19990806,0000, 48.8505, -44.0690, 2184,   2199.7,   2.8410,  34.8940,2,    285.3,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.788,2,    1.426,2,   -999.0,9,-999.0000,9,  -999.00,   2.6727
  06MT19990711,   499, 93,      2,2,19990806,0000, 48.8505, -44.0690, 2184,   2098.8,   2.8330,  34.8940,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.855,2,    1.425,2,   -999.0,9,-999.0000,9,  -999.00,   2.6741
  06MT19990711,   499, 93,      3,2,19990806,0000, 48.8505, -44.0690, 2184,   1924.4,   2.9180,  34.8880,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.982,2,    1.513,2,   -999.0,9,-999.0000,9,  -999.00,   2.7736
  06MT19990711,   499, 93,      4,2,19990806,0000, 48.8505, -44.0690, 2184,   1670.4,   2.9700,  34.8730,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.431,2,    1.729,2,   -999.0,9,-999.0000,9,  -999.00,   2.8473
  06MT19990711,   499, 93,      5,2,19990806,0000, 48.8505, -44.0690, 2184,   1417.3,   3.0300,  34.8630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.940,2,    1.920,2,   -999.0,9,-999.0000,9,  -999.00,   2.9280
  06MT19990711,   499, 93,      6,2,19990806,0000, 48.8505, -44.0690, 2184,   1162.1,   3.1910,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.941,2,    1.964,2,   -999.0,9,-999.0000,9,  -999.00,   3.1082
  06MT19990711,   499, 93,      7,2,19990806,0000, 48.8505, -44.0690, 2184,    909.6,   3.3780,  34.8660,2,    287.8,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.109,2,    2.077,2,   -999.0,9,-999.0000,9,  -999.00,   3.3136
  06MT19990711,   499, 93,      8,2,19990806,0000, 48.8505, -44.0690, 2184,    705.6,   3.3430,  34.8400,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.711,2,    2.373,2,   -999.0,9,-999.0000,9,  -999.00,   3.2944
  06MT19990711,   499, 93,      9,2,19990806,0000, 48.8505, -44.0690, 2184,    503.7,   3.3970,  34.8310,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.693,2,    2.415,2,   -999.0,9,-999.0000,9,  -999.00,   3.3629
  06MT19990711,   499, 93,     10,2,19990806,0000, 48.8505, -44.0690, 2184,    303.0,   3.5180,  34.8160,2,    294.1,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    4.618,2,    2.386,2,   -999.0,9,-999.0000,9,  -999.00,   3.4977
  06MT19990711,   500, 94,     11,2,19990806,0000, 48.8930, -43.9610, 2660,   2702.9,   2.5230,  34.8990,2,    285.2,2,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.642,2,    1.314,2,   -999.0,9,-999.0000,9,  -999.00,   2.3124
  06MT19990711,   500, 94,     12,2,19990806,0000, 48.8930, -43.9610, 2660,   2537.1,   2.5790,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.559,2,    1.288,2,   -999.0,9,-999.0000,9,  -999.00,   2.3834
  06MT19990711,   500, 94,     13,2,19990806,0000, 48.8930, -43.9610, 2660,   2281.0,   2.7270,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.604,2,    1.309,2,   -999.0,9,-999.0000,9,  -999.00,   2.5530
  06MT19990711,   500, 94,     14,2,19990806,0000, 48.8930, -43.9610, 2660,   2029.5,   2.9350,  34.8920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    2.884,2,    1.448,2,   -999.0,9,-999.0000,9,  -999.00,   2.7809
  06MT19990711,   500, 94,     15,2,19990806,0000, 48.8930, -43.9610, 2660,   1773.8,   2.9990,  34.8750,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.359,2,    1.670,2,   -999.0,9,-999.0000,9,  -999.00,   2.8669
  06MT19990711,   500, 94,     16,2,19990806,0000, 48.8930, -43.9610, 2660,   1518.4,   3.0540,  34.8630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.794,2,    1.865,2,   -999.0,9,-999.0000,9,  -999.00,   2.9433
  06MT19990711,   500, 94,     17,2,19990806,0000, 48.8930, -43.9610, 2660,   1263.4,   3.1860,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.808,2,    1.890,2,   -999.0,9,-999.0000,9,  -999.00,   3.0950
