EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,/MILLE,,DEG C
  06AQ20101128,   A12,   102,  1,     16,2,20110105,0756,-64.3040, -46.6847, 4395,    403.7,   0.5857,  34.6902,2,    196.5,2,   116.14,2,    33.71,2,     0.01,2,     2.32,2,   2262.7,2,   2358.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.5680
  06AQ20101128,   A12,   102,  1,     15,2,20110105,0816,-64.3040, -46.6847, 4395,    505.8,   0.5164,  34.6893,2,    197.0,2,   118.07,2,    33.82,2,     0.01,2,     2.34,2,   2263.8,2,   2360.8,2,   -999.0,9,   -999.0,  -999.00,9,   0.4941
  06AQ20101128,   A12,   102,  1,     14,2,20110105,0837,-64.3040, -46.6847, 4395,    606.5,   0.4569,  34.6877,2,    200.0,2,   120.33,2,    33.71,2,     0.01,2,     2.34,2,   2262.5,2,   2359.7,2,   -999.0,9,   -999.0,  -999.00,9,   0.4299
  06AQ20101128,   A12,   102,  1,     13,2,20110105,0858,-64.3040, -46.6847, 4395,    759.1,   0.3815,  34.6852,2,    203.3,2,   122.30,2,    33.94,2,     0.01,2,     2.34,2,   2263.2,2,   2363.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.3472
  06AQ20101128,   A12,   102,  1,     12,2,20110105,0920,-64.3040, -46.6847, 4395,   1011.9,   0.2499,  34.6799,2,    208.6,2,   124.42,2,    33.63,2,     0.01,2,     2.33,2,   2263.1,2,   2363.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.2030
  06AQ20101128,   A12,   102,  1,     11,2,20110105,0953,-64.3040, -46.6847, 4395,   1266.9,   0.1460,  34.6756,2,    214.6,2,   125.07,2,    33.37,2,     0.01,2,     2.32,2,   2257.6,2,   2363.5,2,   -999.0,9,   -999.0,  -999.00,9,   0.0855
  06AQ20101128,   A12,   102,  1,     10,2,20110105,1013,-64.3040, -46.6847, 4395,   1774.5,  -0.0309,  34.6683,2,    224.6,2,   124.86,2,    33.10,2,     0.01,2,     2.29,2,   2253.3,2,   2359.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1209
  06AQ20101128,   A12,   102,  1,      9,2,20110105,1125,-64.3040, -46.6847, 4395,   2284.5,  -0.1576,  34.6633,2,    232.2,2,   123.88,2,    32.71,2,     0.01,2,     2.27,2,   2250.6,2,   2362.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2810
  06AQ20101128,   A12,   102,  1,      8,2,20110105,1146,-64.3040, -46.6847, 4395,   2791.8,  -0.2191,  34.6610,2,    237.1,2,   123.57,2,    32.73,2,     0.01,2,     2.26,2,   2248.8,2,   2359.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3804
  06AQ20101128,   A12,   102,  1,      7,2,20110105,1212,-64.3040, -46.6847, 4395,   3307.9,  -0.2588,  34.6600,2,    240.0,2,   123.40,2,    32.61,2,     0.01,2,     2.26,2,   2248.0,2,   2358.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4628
  06AQ20101128,   A12,   102,  1,      6,2,20110105,1234,-64.3040, -46.6847, 4395,   3820.7,  -0.2901,  34.6582,2,    244.9,2,   124.72,2,    32.50,2,     0.01,2,     2.26,2,   2247.3,2,   2360.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5404
  06AQ20101128,   A12,   102,  1,      5,2,20110105,1257,-64.3040, -46.6847, 4395,   4114.8,  -0.3030,  34.6572,2,    245.5,2,   127.00,2,    32.57,2,     0.01,2,     2.25,2,   2247.6,2,   2359.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5817
  06AQ20101128,   A12,   102,  1,      4,2,20110105,1317,-64.3040, -46.6847, 4395,   4267.8,  -0.3269,  34.6559,2,    246.6,2,   127.73,2,    32.53,2,     0.01,2,     2.26,2,   2247.3,2,   2355.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6203
  06AQ20101128,   A12,   102,  1,      3,2,20110105,1338,-64.3040, -46.6847, 4395,   4320.8,  -0.3477,  34.6550,2,    247.2,2,   127.76,2,    32.68,2,     0.01,2,     2.25,2,   2246.1,2,   2358.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6458
  06AQ20101128,   A12,   102,  1,      2,2,20110105,1359,-64.3040, -46.6847, 4395,   4371.6,  -0.4461,  34.6486,2,    253.2,2,   118.55,2,    32.43,2,     0.01,2,     2.23,2,   2247.5,2,   2357.6,2,   -999.0,9,   -999.0,  -999.00,9,  -0.7463
  06AQ20101128,   A12,   102,  1,      1,2,20110105,1419,-64.3040, -46.6847, 4395,   4424.4,  -0.5024,  34.6434,2,    257.0,2,   114.53,2,    32.29,2,     0.01,2,     2.23,2,   2245.5,2,   2355.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.8063
  06AQ20101128,   A12,   103,  1,     24,2,20110104,0340,-64.1908, -47.5167, 4210,     11.0,  -0.4954,  33.8051,2,    398.2,2,    76.95,2,    23.23,2,     0.06,2,     1.78,2,   2161.8,6,   2317.5,6,   -999.0,9,   -999.0,  -999.00,9,  -0.4957
  06AQ20101128,   A12,   103,  1,     23,2,20110104,0422,-64.1908, -47.5167, 4210,     25.5,  -0.1557,  34.1708,2,    373.8,2,    78.20,2,    21.85,2,     0.05,2,     1.67,2,   2152.8,2,   2330.6,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1565
  06AQ20101128,   A12,   103,  1,     22,2,20110104,0443,-64.1908, -47.5167, 4210,     51.1,  -1.2232,  34.3273,2,    332.1,2,    80.53,2,    26.00,2,     0.06,2,     1.88,2,   2186.1,2,   2333.1,2,   -999.0,9,   -999.0,  -999.00,9,  -1.2245
  06AQ20101128,   A12,   103,  1,     21,2,20110104,0504,-64.1908, -47.5167, 4210,     76.1,  -1.6524,  34.3813,2,    292.3,2,    80.82,2,    29.99,2,     0.08,2,     2.09,2,   2217.3,2,   2335.5,2,   -999.0,9,   -999.0,  -999.00,9,  -1.6540
  06AQ20101128,   A12,   103,  1,     20,2,20110104,0525,-64.1908, -47.5167, 4210,    101.3,  -1.3075,  34.4490,2,    271.0,2,    81.90,2,    30.41,2,     0.05,2,     2.10,2,   2221.4,2,   2337.0,2,   -999.0,9,   -999.0,  -999.00,9,  -1.3100
  06AQ20101128,   A12,   103,  1,     19,2,20110104,0546,-64.1908, -47.5167, 4210,    152.2,  -0.4127,  34.5620,2,    235.1,2,    95.13,2,    32.40,2,     0.02,2,     2.23,2,   2243.4,2,   2347.6,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4177
  06AQ20101128,   A12,   103,  1,     18,2,20110104,0607,-64.1908, -47.5167, 4210,    202.1,   0.3880,  34.6494,2,    207.4,2,   103.85,2,    33.14,2,     0.01,2,     2.29,2,   2252.5,2,   2353.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.3799
  06AQ20101128,   A12,   103,  1,     17,2,20110104,0629,-64.1908, -47.5167, 4210,    303.4,   0.7003,  34.6891,2,    197.5,2,   108.88,2,    33.27,2,     0.01,2,     2.30,2,   2254.8,2,   2357.3,2,   -999.0,9,   -999.0,  -999.00,9,   0.6870
  06AQ20101128,   A12,   103,  1,     16,2,20110104,0650,-64.1908, -47.5167, 4210,    404.3,   0.6598,  34.6919,2,    197.9,2,   111.85,2,    33.31,2,     0.01,2,     2.31,2,   2256.1,2,   2360.9,2,   -999.0,9,   -999.0,  -999.00,9,   0.6418
  06AQ20101128,   A12,   103,  1,     15,2,20110104,0711,-64.1908, -47.5167, 4210,    505.9,   0.5889,  34.6910,2,    198.4,2,   115.96,2,    33.67,2,     0.01,2,     2.31,2,   2257.7,2,   2358.3,2,   -999.0,9,   -999.0,  -999.00,9,   0.5663
  06AQ20101128,   A12,   103,  1,     14,2,20110104,0732,-64.1908, -47.5167, 4210,    607.5,   0.5216,  34.6894,2,    198.2,2,   118.41,2,    33.68,2,     0.01,2,     2.32,2,   2258.6,2,   2358.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.4942
  06AQ20101128,   A12,   103,  1,     13,2,20110104,0752,-64.1908, -47.5167, 4210,    708.1,   0.4617,  34.6880,2,    200.7,2,   120.65,2,    33.81,2,     0.01,2,     2.32,2,   2257.5,2,   2359.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.4295
  06AQ20101128,   A12,   103,  1,     12,2,20110104,0813,-64.1908, -47.5167, 4210,    810.0,   0.3977,  34.6859,2,    202.3,2,   121.82,2,    33.79,2,     0.01,2,     2.34,2,   2258.8,2,   2359.8,2,   -999.0,9,   -999.0,  -999.00,9,   0.3606
  06AQ20101128,   A12,   103,  1,     11,2,20110104,0834,-64.1908, -47.5167, 4210,   1012.3,   0.2961,  34.6818,2,    208.2,2,   123.41,2,    33.62,2,     0.01,2,     2.33,2,   2256.6,2,   2359.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.2488
  06AQ20101128,   A12,   103,  1,     10,2,20110104,0855,-64.1908, -47.5167, 4210,   1265.6,   0.1841,  34.6771,2,    213.0,2,   124.58,2,    33.49,2,     0.01,2,     2.32,2,   2253.7,2,   2359.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.1233
  06AQ20101128,   A12,   103,  1,      9,2,20110104,0916,-64.1908, -47.5167, 4210,   1520.4,   0.0882,  34.6730,2,    218.5,2,   125.10,2,    33.25,2,     0.01,2,     2.31,2,   2252.2,2,   2358.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.0130
  06AQ20101128,   A12,   103,  1,      8,2,20110104,0937,-64.1908, -47.5167, 4210,   2030.0,  -0.0714,  34.6666,2,    227.5,2,   125.05,2,    33.14,2,     0.01,2,     2.28,2,   2248.7,2,   2357.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1781
  06AQ20101128,   A12,   103,  1,      7,2,20110104,1002,-64.1908, -47.5167, 4210,   2540.1,  -0.1780,  34.6627,2,    234.0,2,   124.19,2,    32.93,2,     0.01,2,     2.30,2,   2246.6,2,   2356.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3202
  06AQ20101128,   A12,   103,  1,      6,2,20110104,1023,-64.1908, -47.5167, 4210,   3051.1,  -0.2429,  34.6599,2,    239.4,2,   122.98,2,    32.61,2,     0.01,2,     2.26,2,   2243.7,2,   2357.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4251
  06AQ20101128,   A12,   103,  1,      5,2,20110104,1045,-64.1908, -47.5167, 4210,   3564.4,  -0.2889,  34.6583,2,    243.0,2,   124.58,2,    32.71,2,     0.01,2,     2.27,2,   2244.9,6,   2357.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5152
  06AQ20101128,   A12,   103,  1,      4,2,20110104,1155,-64.1908, -47.5167, 4210,   3974.8,  -0.3201,  34.6570,2,    245.4,2,   126.54,2,    32.61,2,     0.01,2,     2.26,2,   2245.6,2,   2356.2,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5845
  06AQ20101128,   A12,   103,  1,      3,2,20110104,1217,-64.1908, -47.5167, 4210,   4078.7,  -0.3309,  34.6563,2,    246.3,2,   126.79,2,    32.63,2,     0.01,2,     2.26,2,   2245.5,2,   2359.1,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6052
  06AQ20101128,   A12,   103,  1,      2,2,20110104,1237,-64.1908, -47.5167, 4210,   4180.8,  -0.3916,  34.6528,2,    248.0,2,   124.12,2,    32.58,2,     0.01,2,     2.25,2,   2244.5,2,   2354.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6742
  06AQ20101128,   A12,   103,  1,      1,2,20110104,1325,-64.1908, -47.5167, 4210,   4231.0,  -0.4980,  34.6444,2,    256.4,2,   114.27,2,    32.32,2,     0.01,2,     2.24,2,   2242.7,2,   2354.6,2,   -999.0,9,   -999.0,  -999.00,9,  -0.7824
  06AQ20101128,   A12,   104,  1,     24,2,20110105,1440,-64.0540, -48.2895, 3997,     10.7,  -0.1709,  34.0313,2,    390.4,2,    76.82,2,    18.17,2,     0.06,2,     1.42,2,   2116.0,2,   2324.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.1712
  06AQ20101128,   A12,   104,  1,     23,2,20110105,1502,-64.0540, -48.2895, 3997,     25.3,  -0.2407,  34.0331,2,    384.9,2,    79.22,2,    22.94,2,     0.06,2,     1.72,2,   2165.6,2,   2329.0,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2415
  06AQ20101128,   A12,   104,  1,     22,2,20110105,1523,-64.0540, -48.2895, 3997,     50.8,  -1.0032,  34.2815,2,    340.8,2,    82.75,2,    28.34,2,     0.05,2,     2.02,2,   2212.3,2,   2337.2,2,   -999.0,9,   -999.0,  -999.00,9,  -1.0045
  06AQ20101128,   A12,   104,  1,     21,2,20110105,1543,-64.0540, -48.2895, 3997,     75.8,  -1.3943,  34.3734,2,    305.3,2,    83.69,2,    29.92,2,     0.07,2,     2.09,2,   2221.7,2,   2336.4,2,   -999.0,9,   -999.0,  -999.00,9,  -1.3961
  06AQ20101128,   A12,   104,  1,     20,2,20110105,1604,-64.0540, -48.2895, 3997,    101.2,  -1.1573,  34.4803,2,    260.6,2,    87.06,2,    31.32,2,     0.08,2,     2.15,2,   2235.6,2,   2340.9,2,   -999.0,9,   -999.0,  -999.00,9,  -1.1599
  06AQ20101128,   A12,   104,  1,     19,2,20110105,1624,-64.0540, -48.2895, 3997,    152.3,  -0.1997,  34.5889,2,    226.2,2,    95.00,2,    32.48,2,     0.03,2,     2.25,2,   2248.8,2,   2348.9,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2050
  06AQ20101128,   A12,   104,  1,     18,2,20110105,1645,-64.0540, -48.2895, 3997,    202.3,   0.2762,  34.6398,2,    210.9,2,   101.21,2,    32.92,2,     0.02,2,     2.27,2,   2257.6,2,   2353.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.2682
  06AQ20101128,   A12,   104,  1,     17,2,20110105,1705,-64.0540, -48.2895, 3997,    303.2,   0.6543,  34.6830,2,    199.3,2,   105.46,2,    33.07,2,     0.01,2,     2.28,2,   2261.7,2,   2357.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.6411
  06AQ20101128,   A12,   104,  1,     15,2,20110105,1725,-64.0540, -48.2895, 3997,    505.7,   0.6199,  34.6915,2,    199.9,2,   112.94,2,    33.18,2,     0.01,2,     2.31,2,   2262.2,2,   2361.1,2,   -999.0,9,   -999.0,  -999.00,9,   0.5971
  06AQ20101128,   A12,   104,  1,     13,2,20110105,1746,-64.0540, -48.2895, 3997,    708.2,   0.4845,  34.6884,2,    202.7,2,   117.96,2,    33.53,2,     0.01,2,     2.32,2,   2264.4,2,   2361.9,2,   -999.0,9,   -999.0,  -999.00,9,   0.4522
  06AQ20101128,   A12,   104,  1,     12,2,20110105,1806,-64.0540, -48.2895, 3997,    809.8,   0.4315,  34.6868,2,    204.8,2,   119.49,2,    33.57,2,     0.01,2,     2.31,2,   2264.5,2,   2363.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.3942
  06AQ20101128,   A12,   104,  1,     11,2,20110105,1828,-64.0540, -48.2895, 3997,   1012.7,   0.3258,  34.6824,2,    208.2,2,   122.44,2,    33.57,2,     0.01,2,     2.31,2,   2262.5,2,   2362.6,2,   -999.0,9,   -999.0,  -999.00,9,   0.2782
  06AQ20101128,   A12,   104,  1,     10,2,20110105,1848,-64.0540, -48.2895, 3997,   1265.7,   0.2233,  34.6784,2,    212.4,2,   124.01,2,    33.43,2,     0.01,2,     2.32,2,   2260.7,2,   2360.4,2,   -999.0,9,   -999.0,  -999.00,9,   0.1621
  06AQ20101128,   A12,   104,  1,      9,2,20110105,1909,-64.0540, -48.2895, 3997,   1774.8,   0.0324,  34.6705,2,    222.2,2,   124.83,2,    33.27,2,     0.01,2,     2.31,2,   2260.8,2,   2361.7,2,   -999.0,9,   -999.0,  -999.00,9,  -0.0585
  06AQ20101128,   A12,   104,  1,      8,2,20110105,1930,-64.0540, -48.2895, 3997,   2285.1,  -0.1080,  34.6649,2,    229.5,2,   123.98,2,    33.01,2,     0.01,2,     2.29,2,   2255.1,2,   2360.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.2323
  06AQ20101128,   A12,   104,  1,      7,2,20110105,2008,-64.0540, -48.2895, 3997,   2795.7,  -0.1958,  34.6611,2,    236.3,2,   122.59,2,    32.72,2,     0.01,2,     2.28,2,   2254.2,2,   2360.7,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3579
  06AQ20101128,   A12,   104,  1,      6,2,20110105,2030,-64.0540, -48.2895, 3997,   3308.1,  -0.2420,  34.6597,2,    241.1,2,   123.24,2,    32.75,2,     0.01,2,     2.26,2,   2251.7,2,   2359.7,2,   -999.0,9,   -999.0,  -999.00,9,  -0.4464
  06AQ20101128,   A12,   104,  1,      5,2,20110105,2050,-64.0540, -48.2895, 3997,   3697.7,  -0.2833,  34.6583,2,    243.7,2,   125.03,2,    32.68,2,     0.01,2,     2.28,2,   2250.7,2,   2359.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5222
  06AQ20101128,   A12,   104,  1,      4,2,20110105,2200,-64.0540, -48.2895, 3997,   3851.8,  -0.3166,  34.6569,2,    245.0,2,   127.09,2,    32.70,2,     0.01,2,     2.26,2,   2249.0,2,   2361.4,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5692
  06AQ20101128,   A12,   104,  1,      3,2,20110105,2221,-64.0540, -48.2895, 3997,   3903.5,  -0.4328,  34.6493,2,    252.0,2,   112.96,2,    32.34,2,     0.01,2,     2.23,2,   2246.9,2,   2357.1,2,   -999.0,9,   -999.0,  -999.00,9,  -0.6870
  06AQ20101128,   A12,   104,  1,      2,2,20110105,2241,-64.0540, -48.2895, 3997,   3954.9,  -0.6755,  34.6351,2,    266.1,2,    91.57,2,    31.68,2,     0.01,2,     2.18,2,   2242.3,2,   2353.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.9276
  06AQ20101128,   A12,   104,  1,      1,2,20110105,2302,-64.0540, -48.2895, 3997,   4009.2,  -0.8721,  34.6312,2,    275.7,2,    85.58,2,    31.57,2,     0.01,2,     2.17,2,   2242.1,2,   2352.8,2,   -999.0,9,   -999.0,  -999.00,9,  -1.1236
  06AQ20101128,   A12,   105,  3,     24,2,20110104,1346,-63.8957, -49.0727, 3517,     10.3,   0.3239,  34.2946,2,    352.9,2,    77.01,2,    23.27,2,     0.08,2,     1.70,2,   2169.4,2,   2332.9,2,   -143.4,2,      2.7,     0.86,2,   0.3235
  06AQ20101128,   A12,   105,  3,     23,2,20110104,1407,-63.8957, -49.0727, 3517,     25.1,   0.0991,  34.3044,2,    356.1,2,    78.67,2,    23.85,2,     0.07,2,     1.74,2,   2173.2,2,   2336.1,2,   -999.0,9,   -999.0,  -999.00,9,   0.0982
  06AQ20101128,   A12,   105,  3,     22,2,20110104,1428,-63.8957, -49.0727, 3517,     50.9,  -0.2868,  34.3304,2,    347.5,2,    79.99,2,    26.42,2,     0.07,2,     1.93,2,   2197.8,2,   2338.2,2,   -142.7,2,      2.4,     0.73,2,  -0.2885
  06AQ20101128,   A12,   105,  3,     21,2,20110104,1449,-63.8957, -49.0727, 3517,     75.1,  -0.7209,  34.3906,2,    333.2,2,    80.80,2,    27.57,2,     0.05,2,     2.01,2,   2207.7,2,   2337.7,2,   -999.0,9,   -999.0,  -999.00,9,  -0.7231
  06AQ20101128,   A12,   105,  3,     20,2,20110104,1510,-63.8957, -49.0727, 3517,    100.9,  -1.1438,  34.4111,2,    309.4,2,    81.76,2,    29.98,2,     0.07,2,     2.11,2,   2223.1,2,   2336.1,2,   -144.6,2,      2.3,     0.40,2,  -1.1464
  06AQ20101128,   A12,   105,  3,     19,2,20110104,1535,-63.8957, -49.0727, 3517,    151.2,  -1.4775,  34.4742,2,    269.2,2,    87.89,2,    31.60,2,     0.06,2,     2.18,2,   2234.7,2,   2340.8,2,   -999.0,9,   -999.0,  -999.00,9,  -1.4811
  06AQ20101128,   A12,   105,  3,     18,2,20110104,1556,-63.8957, -49.0727, 3517,    202.4,  -0.1174,  34.6001,2,    225.5,2,    99.44,2,    32.68,2,     0.04,2,     2.24,2,   2250.5,2,   2351.3,2,   -148.5,2,      2.6,     0.44,2,  -0.1247
  06AQ20101128,   A12,   105,  3,     17,2,20110104,1619,-63.8957, -49.0727, 3517,    304.0,   0.4709,  34.6699,2,    206.4,2,   104.66,2,    32.82,2,     0.02,2,     2.24,2,   2253.0,2,   2354.0,2,   -999.0,9,   -999.0,  -999.00,9,   0.4582
  06AQ20101128,   A12,   105,  3,     16,2,20110104,1639,-63.8957, -49.0727, 3517,    404.9,   0.4716,  34.6738,2,    206.8,2,   107.29,2,    32.88,2,     0.01,2,     2.25,2,   2254.1,2,   2356.1,2,   -163.7,3,      2.2,     0.08,3,   0.4543
  06AQ20101128,   A12,   105,  3,     14,2,20110104,1700,-63.8957, -49.0727, 3517,    505.1,   0.5439,  34.6845,2,    204.4,2,   110.46,2,    32.95,2,     0.01,2,     2.26,2,   2257.8,2,   2359.1,2,   -155.5,2,      2.4,     0.38,2,   0.5215
  06AQ20101128,   A12,   105,  3,     12,2,20110104,1721,-63.8957, -49.0727, 3517,    607.3,   0.5322,  34.6876,2,    204.6,2,   114.73,2,    33.24,2,     0.01,2,     2.27,2,   2259.5,2,   2360.5,2,   -165.8,3,      3.5,     0.10,3,   0.5048
  06AQ20101128,   A12,   105,  3,     11,2,20110104,1742,-63.8957, -49.0727, 3517,    809.8,   0.4186,  34.6857,2,    206.0,2,   119.34,2,    33.41,2,     0.01,2,     2.29,2,   2257.8,2,   2359.9,2,   -162.7,2,      2.1,     0.39,2,   0.3814
  06AQ20101128,   A12,   105,  3,      9,2,20110104,1803,-63.8957, -49.0727, 3517,   1266.7,   0.2047,  34.6773,2,    214.6,2,   123.68,2,    33.35,2,     0.01,2,     2.30,2,   2255.6,2,   2359.9,2,   -159.7,2,      2.1,     0.41,2,   0.1436
  06AQ20101128,   A12,   105,  3,      8,2,20110104,1824,-63.8957, -49.0727, 3517,   1521.2,   0.0961,  34.6730,2,    218.4,2,   124.34,2,    33.17,2,     0.01,2,     2.28,2,   2250.8,2,   2357.9,2,   -157.3,2,      2.8,     0.54,2,   0.0207
  06AQ20101128,   A12,   105,  3,      7,2,20110104,1845,-63.8957, -49.0727, 3517,   2540.1,  -0.1851,  34.6624,2,    235.1,2,   122.60,2,    32.71,2,     0.01,2,     2.25,2,   2248.1,2,   2358.3,2,   -157.4,2,      2.3,     0.53,2,  -0.3272
  06AQ20101128,   A12,   105,  3,      6,2,20110104,1906,-63.8957, -49.0727, 3517,   3052.3,  -0.2671,  34.6595,2,    240.8,2,   122.87,2,    32.63,2,     0.01,2,     2.24,2,   2245.2,2,   2357.4,2,   -154.3,2,      2.8,     0.59,2,  -0.4488
  06AQ20101128,   A12,   105,  3,      4,2,20110104,1926,-63.8957, -49.0727, 3517,   3205.4,  -0.3308,  34.6554,2,    243.8,2,   121.08,2,    32.54,2,     0.01,2,     2.24,2,   2241.7,2,   2357.1,2,   -145.0,2,      2.1,     0.68,2,  -0.5241
  06AQ20101128,   A12,   105,  3,      3,2,20110104,1947,-63.8957, -49.0727, 3517,   3307.9,  -0.5064,  34.6461,2,    253.6,2,   104.40,2,    32.00,2,     0.01,2,     2.19,2,   2237.0,2,   2350.4,2,   -134.9,2,      2.4,     0.71,2,  -0.7042
  06AQ20101128,   A12,   105,  3,      2,2,20110104,2008,-63.8957, -49.0727, 3517,   3461.5,  -0.9702,  34.6293,2,    275.7,2,    83.46,2,    31.35,2,     0.01,2,     2.14,2,   2235.7,2,   2349.5,2,   -133.1,2,      3.6,     0.74,2,  -1.1695
  06AQ20101128,   A12,   105,  3,      1,2,20110104,2029,-63.8957, -49.0727, 3517,   3510.5,  -1.0040,  34.6268,2,    278.0,2,    82.83,2,    31.29,2,     0.01,2,     2.15,2,   2236.2,2,   2349.1,2,   -136.1,2,      2.7,     0.87,2,  -1.2066
  06AQ20101128,   A12,   106,  1,     24,2,20110106,0200,-63.8792, -49.5302, 3340,     10.3,  -0.3244,  33.6190,2,    364.1,2,    70.38,2,    19.68,2,     0.07,2,     1.51,2,   2135.8,2,   2315.4,2,   -999.0,9,   -999.0,  -999.00,9,  -0.3247
  06AQ20101128,   A12,   106,  1,     23,2,20110106,0221,-63.8792, -49.5302, 3340,     25.5,  -0.5452,  34.0967,2,    359.6,2,    74.43,2,    22.69,2,     0.06,2,     1.70,2,   2164.7,2,   2331.8,2,   -999.0,9,   -999.0,  -999.00,9,  -0.5460
  06AQ20101128,   A12,   106,  1,     22,2,20110106,0241,-63.8792, -49.5302, 3340,     50.8,  -0.9551,  34.3133,2,    344.1,2,    74.55,2,    27.18,2,     0.05,2,     2.00,2,   2212.0,2,   2331.5,2,   -999.0,9,   -999.0,  -999.00,9,  -0.9565
  06AQ20101128,   A12,   106,  1,     21,2,20110106,0302,-63.8792, -49.5302, 3340,     76.0,  -1.6961,  34.4135,2,    289.8,2,    79.44,2,    29.84,2,     0.07,2,     2.11,2,   2223.8,2,   2333.3,2,   -999.0,9,   -999.0,  -999.00,9,  -1.6977
  06AQ20101128,   A12,   106,  1,     20,2,20110106,0322,-63.8792, -49.5302, 3340,    100.7,  -1.7220,  34.4430,2,    281.3,2,    79.21,2,    30.54,2,     0.08,2,     2.12,2,   2226.2,2,   2335.0,2,   -999.0,9,   -999.0,  -999.00,9,  -1.7241
  06AQ20101128,   A12,   106,  1,     19,2,20110106,0342,-63.8792, -49.5302, 3340,    151.7,  -1.6851,  34.4699,2,    269.8,2,    83.52,2,    31.16,2,     0.05,2,     2.13,2,   2230.6,2,   2338.6,2,   -999.0,9,   -999.0,  -999.00,9,  -1.6884
  06AQ20101128,   A12,   106,  1,     18,2,20110106,0403,-63.8792, -49.5302, 3340,    202.0,  -0.7019,  34.5409,2,    244.5,2,    89.03,2,    31.81,2,     0.04,2,     2.19,2,   2240.0,2,   2342.3,2,   -999.0,9,   -999.0,  -999.00,9,  -0.7081
  06AQ20101128,   A12,   106,  1,     17,2,20110106,0423,-63.8792, -49.5302, 3340,    303.1,   0.6024,  34.6658,2,    208.4,2,    99.45,2,    32.57,2,     0.02,2,     2.23,2,   2253.4,2,   2354.2,2,   -999.0,9,   -999.0,  -999.00,9,   0.5894
  06AQ20101128,   A12,   106,  1,     16,2,20110106,0443,-63.8792, -49.5302, 3340,    404.3,   0.5237,  34.6705,2,    208.1,2,   102.99,2,    32.56,2,     0.01,2,     2.23,2,   2253.8,2,   2355.1,2,   -999.0,9,   -999.0,  -999.00,9,   0.5062
  06AQ20101128,   A12,   106,  1,     14,2,20110106,0504,-63.8792, -49.5302, 3340,    607.6,   0.5370,  34.6823,2,    206.6,2,   107.75,2,    32.85,2,     0.01,2,     2.25,2,   2258.4,2,   2356.3,2,   -999.0,9,   -999.0,  -999.00,9,   0.5095
