EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OPTOXY,OPTOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3
    49NZ20051127,   P03C,   146,  2,     18, X12048,2,20051130,0318, 24.6663,-166.5508, 5110,   2001.5,2,   1.9632,2,   1.96318,2,  34.6184,2,  34.6182,2,    84.98,1,    92.41,2,   2002.7,2,    92.86,2,    93.00,2,   156.21,2,     0.46,    39.95,2,     0.14,     0.00,2,     0.01,    2.830,2,    0.017,    0.000,2,    0.004,2,    0.000,2,   2358.1,2,   2411.8,2,   7.4957,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.8272,  27.6795
    49NZ20051127,   P03C,   146,  2,     17, X12047,2,20051130,0318, 24.6663,-166.5508, 5110,   2201.3,2,   1.8445,2,   1.84416,2,  34.6308,2,  34.6308,6,    91.65,1,    99.83,2,   2201.5,2,   101.28,2,   100.44,2,   157.69,2,     0.47,    39.56,2,     0.14,     0.00,2,     0.01,    2.789,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2356.2,2,   2415.5,2,   7.5115,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.6935,  27.6995
    49NZ20051127,   P03C,   146,  2,     16, X12046,2,20051130,0318, 24.6663,-166.5508, 5110,   2403.1,2,   1.7359,2,   1.73622,2,  34.6425,2,  34.6425,2,    97.73,1,   106.81,2,   2402.7,2,   108.77,2,   107.25,2,   159.62,2,     0.47,    39.08,2,     0.14,     0.00,2,     0.01,    2.756,2,    0.017,    0.000,2,    0.000,2,    0.000,2,   2353.8,6,   2413.2,2,   7.5215,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.5692,  27.7182
    49NZ20051127,   P03C,   146,  2,     15, X12003,2,20051130,0318, 24.6663,-166.5508, 5110,   2603.0,2,   1.6456,2,   1.64546,2,  34.6527,2,  34.6531,2,   104.58,1,   114.50,2,   2603.7,2,   114.67,2,   114.84,2,   159.93,2,     0.47,    38.61,2,     0.14,     0.00,2,     0.01,    2.722,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2349.0,2,   2416.0,6,   7.5343,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.4627,  27.7342
    49NZ20051127,   P03C,   146,  2,     14, X12044,2,20051130,0318, 24.6663,-166.5508, 5110,   2801.2,2,   1.5814,2,   1.58129,2,  34.6608,2,  34.6608,2,   110.81,1,   121.26,2,   2802.2,2,   121.05,2,   121.46,2,   159.83,2,     0.47,    38.23,2,     0.14,     0.00,2,     0.01,    2.681,2,    0.017, -999.000,9, -999.000,9, -999.000,9,   2345.5,2,   2413.3,2,   7.5451,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3816,  27.7465
    49NZ20051127,   P03C,   146,  2,     13, X12051,2,20051130,0318, 24.6663,-166.5508, 5110,   3000.0,2,   1.5247,2,   1.52470,2,  34.6680,2,  34.6679,2,   116.50,1,   127.43,2,   3000.6,2,   127.97,2,   128.12,2,   159.54,2,     0.47,    37.80,2,     0.14,     0.00,2,     0.01,    2.652,2,    0.017,    0.000,2,    0.003,2,    0.000,2,   2343.9,2,   2412.0,2,   7.5564,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.3074,  27.7575
    49NZ20051127,   P03C,   146,  2,     12, X12042,2,20051130,0318, 24.6663,-166.5508, 5110,   3251.2,2,   1.4813,2,   1.48123,2,  34.6751,2,  34.6752,6,   124.01,1,   135.51,2,   3251.8,2,   135.81,2,   136.41,2,   157.45,2,     0.47,    37.21,2,     0.14,     0.01,2,     0.01,    2.606,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2336.6,2,   2414.8,2,   7.5715,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.2406,  27.7679
    49NZ20051127,   P03C,   146,  2,     11, X12041,2,20051130,0318, 24.6663,-166.5508, 5110,   3500.7,2,   1.4547,2,   1.45459,2,  34.6804,2,  34.6807,2,   129.94,1,   141.90,2,   3501.5,2,   141.50,2,   142.42,2,   155.67,2,     0.46,    36.77,2,     0.14,     0.00,2,     0.01,    2.573,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2332.3,2,   2415.4,2,   7.5806,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1896,  27.7757
    49NZ20051127,   P03C,   146,  2,     10, X12016,2,20051130,0318, 24.6663,-166.5508, 5110,   3753.3,2,   1.4477,2,   1.44776,2,  34.6839,2,  34.6837,2,   134.11,1,   146.25,2,   3753.6,2,   146.87,2,   146.87,2,   154.34,2,     0.46,    36.50,2,     0.14,     0.00,2,     0.01,    2.551,2,    0.016,    0.000,2,    0.003,2,    0.000,2,   2329.5,2,   2416.3,2,   7.5886,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1566,  27.7807
    49NZ20051127,   P03C,   146,  2,      9, X12039,2,20051130,0318, 24.6663,-166.5508, 5110,   4002.8,2,   1.4411,2,   1.44101,2,  34.6873,2,  34.6870,6,   138.60,1,   150.76,2,   4003.0,2,   151.22,2,   151.42,2,   152.50,2,     0.45,    36.17,2,     0.13,     0.00,2,     0.01,    2.523,2,    0.016, -999.000,9, -999.000,9, -999.000,9,   2329.2,2,   2416.6,2,   7.5963,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   1.1235,  27.7858
