EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,,,TU,,TU,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20031209,   I03,536,1,24,12048,2,20031225,1151,-20.3587,58.6153,4540,901.1,2,6.0557,2,6.05565,2,34.5125,2,34.5161,2,160.36,1,900.9,2,164,2,165.08,2,38.18,2,0.2,30.29,2,0.12,0,2,0.01,2.11,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.9741,27.1707
49NZ20031209,   I03,536,1,23,12047,2,20031225,1151,-20.3587,58.6153,4540,1001.4,2,5.1945,2,5.19436,2,34.5524,2,34.554,2,136.17,1,1001.9,2,142.05,2,140.76,2,58.21,2,0.25,33.54,2,0.13,0.01,2,0.01,2.37,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,5.1095,27.3076
49NZ20031209,   I03,536,1,22,12046,2,20031225,1151,-20.3587,58.6153,4540,1201.2,2,4.3546,2,4.3548,2,34.6318,2,34.6318,2,122.65,1,1201.6,2,127.42,2,126.76,2,79.43,2,0.29,35.24,2,0.13,0.01,2,0.01,2.51,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,5,-999,-999,1,-999,4.2584,27.466
49NZ20031209,   I03,536,1,21,12045,2,20031225,1151,-20.3587,58.6153,4540,1400.6,2,3.5781,2,3.57822,2,34.6599,2,34.6601,2,133.4,1,1399.4,2,138.3,2,138.27,2,87.28,2,0.31,34.93,2,0.13,0.01,2,0.01,2.47,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,3.4721,27.5689
49NZ20031209,   I03,536,1,20,12044,2,20031225,1151,-20.3587,58.6153,4540,1600.2,2,2.8197,2,2.81967,2,34.6796,2,34.6796,2,151.34,1,1599.6,2,156.94,2,157.68,2,91.77,2,0.32,34,2,0.13,0,2,0.01,2.39,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.7054,27.6558
49NZ20031209,   I03,536,1,19,12043,2,20031225,1151,-20.3587,58.6153,4540,1801.3,2,2.4976,2,2.49729,2,34.7085,2,34.7085,2,154.9,1,1800.9,2,162.03,2,161.81,2,100.22,2,0.34,33.78,2,0.13,0,2,0.01,2.37,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.3704,27.7079
49NZ20031209,   I03,536,1,18,12042,2,20031225,1151,-20.3587,58.6153,4540,2000.9,2,2.3024,2,2.30227,2,34.7227,2,34.7228,2,157.58,1,1999.9,2,164.28,2,164.8,2,104.89,2,0.35,33.7,2,0.13,0,2,0.01,2.36,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.01,2,0.01,-999,1,-999,2.161,27.7366
49NZ20031209,   I03,536,1,17,12041,2,20031225,1151,-20.3587,58.6153,4540,2201.9,2,2.074,2,2.07446,2,34.7294,2,34.7284,2,158.06,1,2202.2,2,165.14,2,165.24,2,113.02,2,0.37,33.93,2,0.13,0,2,0.01,2.37,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.9187,27.7613
49NZ20031209,   I03,536,1,16,12040,2,20031225,1151,-20.3587,58.6153,4540,2402,2,1.9686,2,1.96841,2,34.7313,2,34.7313,2,159.08,1,2401.7,2,166.7,2,166.17,2,116.53,2,0.38,33.98,2,0.13,0,2,0.01,2.38,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,1.7974,27.7723
49NZ20031209,   I03,536,1,15,12039,2,20031225,1151,-20.3587,58.6153,4540,2602,2,1.8583,2,1.85811,2,34.7272,2,34.7273,2,163.2,1,2601.9,2,170.88,2,170.75,2,117.35,2,0.38,33.88,2,0.13,0,2,0.01,2.37,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6711,27.7786
49NZ20031209,   I03,536,1,14,12038,2,20031225,1151,-20.3587,58.6153,4540,2802.4,2,1.7805,2,1.78027,2,34.7274,2,34.7271,2,164.78,1,2802.7,2,172.09,2,172.19,2,119.35,2,0.38,33.86,2,0.13,0,2,0.01,2.36,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5762,27.7859
49NZ20031209,   I03,536,1,13,12037,2,20031225,1151,-20.3587,58.6153,4540,3001.4,2,1.734,2,1.73402,2,34.7283,2,34.7274,2,165.61,1,3001.4,2,173.07,2,172.87,2,121.11,2,0.39,33.87,2,0.13,0,2,0.01,2.37,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,1.5117,27.7913
49NZ20031209,   I03,536,1,12,12036,2,20031225,1151,-20.3587,58.6153,4540,3250.4,2,1.6403,2,1.64082,2,34.727,2,34.7263,2,168.63,1,3251,2,173.19,2,175.64,2,122.91,2,0.39,33.81,2,0.13,0,2,0.01,2.35,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3957,27.7987
49NZ20031209,   I03,536,1,11,12035,2,20031225,1151,-20.3587,58.6153,4540,3499.9,2,1.5575,2,1.55769,2,34.724,2,34.7233,2,173.12,1,3500,2,180.15,2,180.12,2,122.93,2,0.39,33.59,2,0.13,0.01,2,0.01,2.34,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,-999,1,-999,-999,1,-999,1.2897,27.8038
49NZ20031209,   I03,536,1,10,12034,2,20031225,1151,-20.3587,58.6153,4540,3750.6,2,1.4574,2,1.45733,2,34.7209,2,34.721,2,177.82,1,3750.4,2,184.54,2,184.5,2,123.39,2,0.39,33.47,2,0.13,0,2,0.01,2.32,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.1661,27.8099
49NZ20031209,   I03,536,1,9,12033,2,20031225,1151,-20.3587,58.6153,4540,4000.2,2,1.304,2,1.30389,2,34.717,2,34.7171,2,184.18,1,4000.3,2,190.62,2,190.57,2,124.22,2,0.39,33.33,2,0.13,0,2,0.01,2.31,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0,2,0.01,-999,1,-999,0.9904,27.8186
49NZ20031209,   I03,536,1,8,12032,2,20031225,1151,-20.3587,58.6153,4540,4249.8,2,1.2406,2,1.24063,2,34.7148,2,34.7149,2,187.9,1,4249.8,2,193.92,2,193.64,2,124.47,2,0.39,33.23,2,0.13,0,2,0.01,2.3,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9016,27.8226
49NZ20031209,   I03,536,1,7,12031,2,20031225,1151,-20.3587,58.6153,4540,4602.3,2,1.2355,2,1.23533,2,34.7134,2,34.7134,2,191.45,1,4602.3,2,195.92,2,195.39,2,124.67,2,0.39,33.11,2,0.13,0.01,2,0.01,2.29,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,0.03,2,0.01,-999,1,-999,0.8569,27.8244
49NZ20031209,   I03,536,1,6,12030,2,20031225,1151,-20.3587,58.6153,4540,4000.9,2,1.304,2,1.30382,2,34.7169,2,-999,9,184.18,1,4001,2,190.69,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9903,27.8185
49NZ20031209,   I03,536,1,5,12029,2,20031225,1151,-20.3587,58.6153,4540,2000.8,2,2.3025,2,2.30248,2,34.7229,2,-999,9,157.69,1,1999.8,2,164.28,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.1611,27.7368
49NZ20031209,   I03,536,1,4,12028,2,20031225,1151,-20.3587,58.6153,4540,200.8,2,19.9976,2,19.99642,2,35.6836,2,-999,9,187.08,1,185.1,2,193.51,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,19.9603,25.2938
49NZ20031209,   I03,536,1,3,12027,2,20031225,1151,-20.3587,58.6153,4540,1001.2,2,5.1931,2,5.1936,2,34.5519,2,-999,9,136.41,1,1001.7,2,142.13,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.1081,27.3074
49NZ20031209,   I03,536,1,2,12026,2,20031225,1151,-20.3587,58.6153,4540,601.9,2,10.1923,2,10.19478,2,34.8363,2,-999,9,220.38,1,603.9,2,229.5,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,10.1203,26.8035
49NZ20031209,   I03,536,1,1,12025,2,20031225,1151,-20.3587,58.6153,4540,4602.3,2,1.2356,2,1.23568,2,34.7134,2,-999,9,191.58,1,4602.3,2,195.92,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.857,27.8244
49NZ20031209,   I03,535,1,0,-999,9,20031225,1733,-20.38,59.2275,4777,-999,9,-999,9,-999,9,-999,9,34.975,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20031209,   I03,535,1,36,12024,2,20031225,1733,-20.38,59.2275,4777,9.9,2,27.141,2,27.13829,2,34.9681,2,34.9701,2,194.42,1,12,2,203.19,2,203.14,2,1.75,2,0.12,-0.02,2,0.03,0,2,0.01,0.14,2,0.02,1.745,2,1.013,2,0.355,4,1964.5,2,2281.2,2,8.0813,25,2,1.081,2,0.005,51.4,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,27.1387,22.6494
49NZ20031209,   I03,535,1,35,12023,2,20031225,1733,-20.38,59.2275,4777,50.2,2,25.2417,2,25.24066,2,35.0622,2,35.0651,2,206.64,1,46.2,2,215.71,2,215.98,2,2.04,2,0.12,-0.04,2,0.03,0.01,2,0.01,0.1,2,0.02,1.989,2,1.106,2,-999,5,1973.4,6,2294.7,2,8.0786,25,2,1.061,2,0.004,55.2,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,25.2307,23.3179
49NZ20031209,   I03,535,1,34,12022,2,20031225,1733,-20.38,59.2275,4777,99.6,2,22.2288,2,22.22511,2,35.3074,2,35.308,2,215.37,1,115.1,2,222.7,2,224.94,2,2.07,2,0.12,-0.04,2,0.03,0,2,0.01,0.11,2,0.02,2.165,2,1.211,2,-999,5,1990.4,2,2306.3,6,8.0696,25,2,1.072,2,0.005,62.4,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,22.2089,24.3926
49NZ20031209,   I03,535,1,33,12015,2,20031225,1733,-20.38,59.2275,4777,150.6,2,20.9146,2,20.91829,2,35.4452,2,35.4409,2,180.26,1,160,2,195.1,2,187.87,2,3.66,2,0.13,2.91,2,0.04,0.08,2,0.01,0.32,2,0.01,2.117,2,1.202,2,0.272,4,2038.5,2,2312.5,2,8.0022,25,6,0.805,2,0.005,51.8,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,20.8858,24.864
49NZ20031209,   I03,535,1,32,12020,2,20031225,1733,-20.38,59.2275,4777,202.9,2,19.2109,2,19.21033,2,35.679,2,35.666,2,175.9,1,208.4,2,168.89,2,181.66,2,4.5,2,0.13,4.4,2,0.05,0.01,2,0.01,0.41,2,0.01,2.263,2,1.264,2,0.125,4,2073.6,2,2335.5,2,7.9587,25,2,0.785,2,0.003,58.1,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,19.1743,25.4955
49NZ20031209,   I03,535,1,31,12019,2,20031225,1733,-20.38,59.2275,4777,249.2,2,17.9026,2,17.91266,2,35.7454,2,35.7438,2,185.3,1,253.1,2,193.18,2,193.14,2,3.76,2,0.13,3.97,2,0.04,0.01,2,0.01,0.41,2,0.01,2.447,6,1.357,6,0.082,4,2085.9,2,2338,2,7.9479,25,2,0.927,2,0.004,58.2,2,3.6,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,17.8597,25.8778
49NZ20031209,   I03,535,1,30,12018,2,20031225,1733,-20.38,59.2275,4777,300.8,2,15.9224,2,15.92067,2,35.5988,2,35.5986,2,191.34,1,314.2,2,197.37,2,199.26,2,4.42,2,0.13,5.57,2,0.05,0.02,2,0.01,0.52,2,0.01,2.568,2,1.389,2,0.075,4,2100.5,2,2329.8,2,7.9129,25,2,0.981,2,0.001,71.3,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.8746,26.2371
49NZ20031209,   I03,535,1,29,12021,2,20031225,1733,-20.38,59.2275,4777,402.6,2,13.3548,2,13.35991,2,35.3157,2,35.3148,2,211.76,1,405.2,2,218.11,2,219.87,2,3.19,2,0.13,7.94,2,0.06,0,2,0.01,0.66,2,0.01,3.065,2,1.612,2,0.086,4,2107.4,2,2312.8,2,7.875,25,2,1.119,2,0.007,59.1,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.2978,26.5771
49NZ20031209,   I03,535,1,28,12016,2,20031225,1733,-20.38,59.2275,4777,500.4,2,11.5224,2,11.52298,2,35.0409,2,35.0388,2,221.07,1,503.2,2,224.91,2,229.53,2,3.65,2,0.13,11.25,2,0.06,0.01,2,0.01,0.87,2,0.01,3.226,2,1.642,2,0.104,4,2111.4,2,2300.6,2,7.8407,25,2,1.191,2,0.005,68.7,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.458,26.7232
49NZ20031209,   I03,535,1,27,12012,2,20031225,1733,-20.38,59.2275,4777,600.7,2,10.1485,2,10.1475,2,34.8317,2,34.8285,2,218.32,1,601.9,2,228.41,2,226.54,2,5.27,2,0.13,14.99,2,0.07,0.01,2,0.01,1.1,2,0.01,3.111,2,1.535,2,0.108,4,2121.9,2,2293.3,2,7.8038,25,2,1.216,2,0.003,46.5,2,3.6,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,10.0769,26.8074
49NZ20031209,   I03,535,1,26,12014,2,20031225,1733,-20.38,59.2275,4777,700.4,2,9.2511,2,9.25233,2,34.7161,2,34.7123,2,207.12,1,700.8,2,217.78,2,214.73,2,8.93,2,0.14,18.45,2,0.08,0,2,0.01,1.32,2,0.01,2.656,2,1.303,2,0.089,4,2133.8,6,2286.7,2,7.7686,25,2,1.169,2,0.006,34.5,2,4.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.1718,26.8681
49NZ20031209,   I03,535,1,25,12013,2,20031225,1733,-20.38,59.2275,4777,802.6,2,7.6889,2,7.6893,2,34.5737,2,34.5737,2,186.88,1,804.5,2,195.68,2,194.23,2,18.1,2,0.16,24.1,2,0.1,0.01,2,0.01,1.69,2,0.01,1.639,2,0.784,2,0.055,4,2160.6,2,2291.3,6,7.7053,25,2,1.07,2,0.004,-19.1,2,3.4,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.6069,26.9969
49NZ20031209,   I03,535,1,24,12048,2,20031225,1733,-20.38,59.2275,4777,901.8,2,6.0865,2,6.08693,2,34.4988,2,34.4999,2,166.08,1,906.8,2,176.31,2,172.18,2,34.65,2,0.2,29.46,2,0.12,0.01,2,0.01,2.06,2,0.02,0.743,2,0.339,2,0.023,4,2195.6,2,2297.5,2,7.6396,25,2,0.886,2,0.002,-68.9,2,4.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.0046,27.1561
49NZ20031209,   I03,535,1,23,12047,2,20031225,1733,-20.38,59.2275,4777,1002.5,2,5.1447,2,5.14499,2,34.533,2,34.5345,2,141.78,1,1004.7,2,148.48,2,146.57,2,55.59,2,0.24,33.1,2,0.13,0,2,0.01,2.34,2,0.02,0.247,6,0.113,6,0.008,4,2232.5,2,2317.8,2,7.5936,25,2,0.622,2,0.005,-125.8,2,3.4,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.06,27.298
49NZ20031209,   I03,535,1,22,12046,2,20031225,1733,-20.38,59.2275,4777,4499.8,2,1.2327,2,1.23251,2,34.7134,2,34.7136,2,189.14,1,4499.8,2,195.67,2,195.27,2,124.41,2,0.39,32.95,2,0.13,0.01,2,0.01,2.3,2,0.02,0.013,2,0.013,2,-0.001,4,2274.1,2,2374,2,7.617,25,2,0.444,2,0.004,-167,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8659,27.8239
49NZ20031209,   I03,535,1,21,12045,2,20031225,1733,-20.38,59.2275,4777,1400.8,2,3.6028,2,3.60216,2,34.6685,2,34.6686,2,131.39,1,1402.1,2,136.63,2,136.6,2,88.64,2,0.31,34.91,2,0.13,-0.01,2,0.01,2.48,2,0.02,0.015,2,0.006,2,0.014,4,2274.3,2,2358.1,2,7.5704,25,2,0.383,6,0.003,-168.4,6,6,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.4965,27.5733
49NZ20031209,   I03,535,1,20,12044,2,20031225,1733,-20.38,59.2275,4777,1599.2,2,3.0541,2,3.05371,2,34.6839,2,34.6838,2,143.26,1,1596.9,2,149.89,2,149.06,2,93.08,2,0.32,34.32,2,0.13,0.01,2,0.01,2.43,2,0.02,0.004,2,0,2,0.008,4,2274.1,2,2362.5,2,7.5833,25,2,0.397,2,0.004,-169.7,2,3.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.937,27.6385
49NZ20031209,   I03,535,1,19,12043,2,20031225,1733,-20.38,59.2275,4777,1800.7,2,2.6041,2,2.60414,2,34.7016,2,34.7018,2,152.93,1,1799.4,2,159.67,2,159.75,2,98.02,2,0.33,33.77,2,0.13,0.01,2,0.01,2.38,2,0.02,0.01,2,0,2,0,4,2275.6,2,2363.3,2,7.593,25,2,0.42,2,0.001,-173.5,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.4756,27.6934
49NZ20031209,   I03,535,1,18,12042,2,20031225,1733,-20.38,59.2275,4777,2000.8,2,2.3012,2,2.30092,2,34.7196,2,34.7196,2,156.75,1,1999.6,2,163.57,2,164.1,2,105.03,2,0.35,33.63,2,0.13,-0.01,2,0.01,2.36,2,0.02,-0.002,2,-0.007,2,0,4,2280,2,2368.8,2,7.6018,25,6,0.407,2,0.003,-181.6,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.1598,27.7342
49NZ20031209,   I03,535,1,17,12041,2,20031225,1733,-20.38,59.2275,4777,2200.8,2,2.1526,2,2.15255,2,34.7266,2,34.7264,2,157.92,1,2200.8,2,165.02,2,165.42,2,110.01,2,0.36,33.67,2,0.13,0,2,0.01,2.36,2,0.02,0.004,2,-0.004,2,0,4,2284.1,2,2380.8,2,7.603,25,2,0.379,2,0.002,-187.6,3,4.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.9962,27.753
49NZ20031209,   I03,535,1,16,12040,2,20031225,1733,-20.38,59.2275,4777,2400.7,2,1.9975,2,1.9972,2,34.7262,2,34.7259,2,160.77,1,2400.5,2,168.05,2,168.47,2,113.38,2,0.37,33.66,2,0.13,-0.01,2,0.01,2.36,2,0.02,-0.004,2,0.001,2,0,4,2283.9,6,2382.2,2,7.6072,25,2,0.375,2,0.002,-187.5,3,3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.826,27.7659
49NZ20031209,   I03,535,1,15,12039,2,20031225,1733,-20.38,59.2275,4777,2599.5,2,1.8916,2,1.89125,2,34.7274,2,34.7273,2,162.39,1,2599,2,170.59,2,170.4,2,116.05,2,0.37,33.68,2,0.13,0,2,0.01,2.36,2,0.02,-0.005,2,0.008,2,0,4,2286.3,2,2383.1,6,7.6095,25,2,0.376,2,0.004,-176,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.7039,27.7763
49NZ20031209,   I03,535,1,14,12038,2,20031225,1733,-20.38,59.2275,4777,2800.6,2,1.778,2,1.77909,2,34.7265,2,34.7266,2,165.37,1,2800.8,2,172.49,2,173.39,2,118.09,2,0.38,33.61,2,0.13,0.01,2,0.01,2.35,2,0.02,-0.007,2,0.002,2,0,4,2287.6,2,2387.2,2,7.6108,25,6,0.371,2,0.004,-184.3,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5739,27.7853
49NZ20031209,   I03,535,1,13,12037,2,20031225,1733,-20.38,59.2275,4777,3000.6,2,1.7145,2,1.71444,2,34.7271,2,34.7273,2,166.25,1,3000.4,2,174.3,2,174.26,2,120.54,2,0.38,33.68,2,0.13,0.01,2,0.01,2.36,2,0.02,-999,5,-999,5,-999,5,2288.6,2,2387,2,7.6121,25,2,0.379,6,0.003,-185.9,6,2.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.4927,27.7917
49NZ20031209,   I03,535,1,12,12036,2,20031225,1733,-20.38,59.2275,4777,3249.8,2,1.6054,2,1.60531,2,34.7243,2,34.7239,2,170.71,1,3250.4,2,177.44,2,178.79,2,121.11,2,0.39,33.32,2,0.13,0,2,0.01,2.33,2,0.02,-0.002,2,0.004,2,-0.001,4,2284.3,2,2382.8,2,7.6156,25,2,0.399,2,0.005,-179.2,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3617,27.7989
49NZ20031209,   I03,535,1,11,12035,2,20031225,1733,-20.38,59.2275,4777,3499.7,2,1.5027,2,1.50269,2,34.7218,2,34.7215,2,174.64,1,3500.3,2,181.7,2,182.63,2,122.37,2,0.39,33.31,2,0.13,0.01,2,0.01,2.34,2,0.02,-0.001,2,0.005,2,-0.001,4,2282.8,2,2382.6,2,7.6155,25,2,0.362,2,0.004,-185.2,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.2363,27.8058
49NZ20031209,   I03,535,1,10,12034,2,20031225,1733,-20.38,59.2275,4777,3749.6,2,1.4438,2,1.44329,2,34.7201,2,34.7201,2,177.67,1,3749.5,2,185.25,2,185.35,2,122.81,2,0.39,33.29,2,0.13,0.01,2,0.01,2.33,2,0.02,0.004,2,0.007,2,-0.001,4,2282.4,2,2381,2,7.6145,25,2,0.289,3,0.006,-177.8,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.153,27.8101
49NZ20031209,   I03,535,1,9,12033,2,20031225,1733,-20.38,59.2275,4777,3999.5,2,1.3718,2,1.37154,2,34.718,2,34.7182,2,181.02,1,3999.6,2,188.4,2,188.44,2,123.64,2,0.39,33.1,2,0.13,0.01,2,0.01,2.32,2,0.02,0.002,2,0.009,2,-0.001,4,2280.2,2,2379.4,2,7.6159,25,2,0.404,2,0.006,-176.3,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.0564,27.815
49NZ20031209,   I03,535,1,8,12032,2,20031225,1733,-20.38,59.2275,4777,4249.1,2,1.288,2,1.28791,2,34.7157,2,34.7182,3,185.31,1,4249.1,2,192.46,2,192.28,2,123.84,2,0.39,33.2,2,0.13,0.01,2,0.01,2.32,2,0.02,0.008,2,0.008,2,-0.001,4,2279,6,2379.4,2,7.617,25,2,0.383,2,0.003,-173.4,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9477,27.8204
49NZ20031209,   I03,535,1,7,12031,2,20031225,1733,-20.38,59.2275,4777,4499.7,2,1.2329,2,1.23285,2,34.7135,2,34.7154,3,189.13,1,4499.7,2,195.69,2,195.36,2,124.1,2,0.39,33.02,2,0.13,0,2,0.01,2.32,2,0.02,0.011,2,0.015,2,-0.001,4,2274.8,2,2374.2,6,7.6175,25,2,0.423,2,0.001,-175.1,3,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.8661,27.824
