EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OPTOXY,OPTOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3
    49NZ20060120,   P03W,   396,  1,     26, X12032,2,20060123,1211, 29.2945, 130.0462, 1199,    701.6,2,   6.4079,2,   6.42065,2,  34.3301,2,  34.3295,2,    88.28,1,    96.53,2,    697.9,2,    93.55,2,    95.83,2,    79.35,2,     0.29,    32.52,2,     0.12,     0.00,2,     0.01,    2.383,2,    0.016,    0.824,2,    0.401,2,    0.025,2,   2258.5,6,   2328.2,2,   7.5432,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.3436,  26.9792
    49NZ20060120,   P03W,   396,  1,     25, X12001,2,20060123,1211, 29.2945, 130.0462, 1199,    799.4,2,   4.7558,2,   4.75567,2,  34.3661,2,  34.3669,2,    69.46,1,    75.75,2,    792.1,2,    71.64,2,    74.97,2,   104.30,2,     0.35,    37.21,2,     0.14,     0.00,2,     0.01,    2.705,2,    0.017,    0.424,2,    0.206,2,    0.010,2,   2304.0,2,   2353.1,6,   7.4802,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.6920,  27.2076
    49NZ20060120,   P03W,   396,  1,     24, X12030,2,20060123,1211, 29.2945, 130.0462, 1199,    901.2,2,   3.6184,2,   3.61869,2,  34.4142,2,  34.4142,2,    60.53,1,    66.10,2,    898.3,2,    64.79,2,    65.31,2,   122.15,2,     0.39,    39.67,2,     0.14,     0.00,2,     0.01,    2.874,2,    0.017,    0.175,2,    0.085,2,    0.005,2,   2331.2,2,   2367.8,2,   7.4495,6, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.5537,  27.3651
    49NZ20060120,   P03W,   396,  1,     23, X12049,2,20060123,1211, 29.2945, 130.0462, 1199,   1001.5,2,   3.3588,2,   3.35855,2,  34.4354,2,  34.4359,2,    60.50,1,    65.90,2,   1001.3,2,    65.01,2,    65.36,2,   127.11,2,     0.40,    40.11,2,     0.15,     0.00,2,     0.01,    2.904,2,    0.017,    0.124,2,    0.059,2,    0.010,2,   2337.4,2,   2376.7,2,   7.4525,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.2881,  27.4076
    49NZ20060120,   P03W,   396,  1,     22, X12028,9,20060123,1211, 29.2945, 130.0462, 1199,   1183.2,2,   2.9789,2,   2.97886,2,  34.4777,2,-999.0000,9,    64.84,1,    69.87,2,   1183.2,2,    69.52,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.8971,  27.4775
    49NZ20060120,   P03W,   396,  1,     21, X12009,9,20060123,1211, 29.2945, 130.0462, 1199,      9.6,2,  21.2571,2,  21.25766,2,  34.6671,2,-999.0000,9,   195.23,1,   214.75,2,     11.2,2,   215.38,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2553,  24.1709
    49NZ20060120,   P03W,   396,  1,     20, X12026,9,20060123,1211, 29.2945, 130.0462, 1199,     25.5,2,  21.2650,2,  21.26565,2,  34.6668,2,-999.0000,9,   195.13,1,   214.64,2,     26.4,2,   215.23,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2601,  24.1694
    49NZ20060120,   P03W,   396,  1,     19, X12025,9,20060123,1211, 29.2945, 130.0462, 1199,     50.5,2,  21.2665,2,  21.26679,2,  34.6673,2,-999.0000,9,   195.14,1,   214.07,2,     45.3,2,   211.44,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2568,  24.1707
    49NZ20060120,   P03W,   396,  1,     18, X12024,9,20060123,1211, 29.2945, 130.0462, 1199,     74.8,2,  21.2606,2,  21.26075,2,  34.6665,2,-999.0000,9,   195.28,1,   213.67,2,     67.6,2,   210.73,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2462,  24.1729
    49NZ20060120,   P03W,   396,  1,     17, X12023,9,20060123,1211, 29.2945, 130.0462, 1199,    101.0,2,  21.1121,2,  21.11156,2,  34.7150,2,-999.0000,9,   188.58,1,   206.48,2,     97.0,2,   205.35,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.0927,  24.2518
    49NZ20060120,   P03W,   396,  1,     16, X12022,2,20060123,1211, 29.2945, 130.0462, 1199,    150.9,2,  20.5149,2,  20.51530,2,  34.7613,2,-999.0000,9,   179.49,1,   196.10,2,    135.4,2,   192.90,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  20.4865,  24.4506
    49NZ20060120,   P03W,   396,  1,     15, X12021,2,20060123,1211, 29.2945, 130.0462, 1199,    201.3,2,  18.8576,2,  18.86355,2,  34.7838,2,-999.0000,9,   170.83,1,   186.78,2,    208.3,2,   188.00,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  18.8219,  24.9011
    49NZ20060120,   P03W,   396,  1,     14, X12020,2,20060123,1211, 29.2945, 130.0462, 1199,    251.2,2,  18.3997,2,  18.39683,2,  34.7841,2,-999.0000,9,   169.44,1,   185.13,2,    251.1,2,   186.25,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  18.3559,  25.0185
    49NZ20060120,   P03W,   396,  1,     13, X12019,9,20060123,1211, 29.2945, 130.0462, 1199,    301.7,2,  16.6735,2,  16.67421,2,  34.6990,2,-999.0000,9,   165.04,1,   180.30,2,    296.2,2,   180.57,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  16.6243,  25.3718
    49NZ20060120,   P03W,   396,  1,     12, X12018,9,20060123,1211, 29.2945, 130.0462, 1199,    401.5,2,  13.1704,2,  13.16163,2,  34.5001,2,-999.0000,9,   145.69,1,   159.15,2,    406.0,2,   158.73,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  13.1145,  25.9826
    49NZ20060120,   P03W,   396,  1,     11, X12005,9,20060123,1211, 29.2945, 130.0462, 1199,    501.7,2,  10.5486,2,  10.54894,2,  34.3634,2,-999.0000,9,   130.04,1,   142.13,2,    508.4,2,   143.48,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  10.4880,  26.3707
    49NZ20060120,   P03W,   396,  1,     10, X12010,9,20060123,1211, 29.2945, 130.0462, 1199,    601.7,2,   8.5922,2,   8.59019,2,  34.3131,2,-999.0000,9,   112.31,1,   122.61,2,    597.9,2,   121.13,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   8.5277,  26.6543
    49NZ20060120,   P03W,   396,  1,      9, X12015,9,20060123,1211, 29.2945, 130.0462, 1199,    701.7,2,   6.4145,2,   6.43009,2,  34.3298,2,-999.0000,9,    87.94,1,    96.39,2,    697.8,2,    93.55,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   6.3502,  26.9781
    49NZ20060120,   P03W,   396,  1,      8, X12014,9,20060123,1211, 29.2945, 130.0462, 1199,    799.5,2,   4.7527,2,   4.75252,2,  34.3664,2,-999.0000,9,    69.45,1,    75.90,2,    792.3,2,    71.60,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   4.6889,  27.2082
    49NZ20060120,   P03W,   396,  1,      7, X12013,9,20060123,1211, 29.2945, 130.0462, 1199,    900.9,2,   3.6180,2,   3.61768,2,  34.4141,2,-999.0000,9,    60.50,1,    66.08,2,    898.0,2,    64.80,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.5533,  27.3651
    49NZ20060120,   P03W,   396,  1,      6, X12048,9,20060123,1211, 29.2945, 130.0462, 1199,   1001.6,2,   3.3583,2,   3.35825,2,  34.4356,2,-999.0000,9,    60.50,1,    65.90,2,   1001.4,2,    65.01,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,   3.2876,  27.4078
    49NZ20060120,   P03W,   396,  1,      5, X12047,9,20060123,1211, 29.2945, 130.0462, 1199,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   396,  1,      4, X12046,9,20060123,1211, 29.2945, 130.0462, 1199,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   396,  1,      3, X12003,2,20060123,1211, 29.2945, 130.0462, 1199,     25.5,2,  21.2653,2,  21.26579,2,  34.6669,2,  34.6666,2,   195.02,1,   214.40,2,     26.4,2,   215.24,2,   215.24,2,     2.26,2,     0.12,     0.88,2,     0.04,     0.30,2,     0.01,    0.123,2,    0.020,    1.880,2,    1.056,2, -999.000,5,   1972.2,2,   2276.1,2,   8.0557,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2604,  24.1694
    49NZ20060120,   P03W,   396,  1,      2, X12044,2,20060123,1211, 29.2945, 130.0462, 1199,     74.9,2,  21.2631,2,  21.26376,2,  34.6666,2,  34.6661,2,   195.16,1,   213.52,2,     67.5,2,   210.74,2,   215.20,2,     2.25,2,     0.12,     0.87,2,     0.04,     0.30,2,     0.01,    0.123,2,    0.020,    1.884,2,    1.058,2, -999.000,5,   1973.5,2,   2278.9,2,   8.0559,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2487,  24.1723
    49NZ20060120,   P03W,   396,  1,      1, X12051,2,20060123,1211, 29.2945, 130.0462, 1199,   1183.0,2,   2.9792,2,   2.97927,2,  34.4777,2,  34.4778,6,    64.84,1,    69.85,2,   1183.0,2,    69.52,2,    70.23,2,   134.24,2,     0.41,    40.24,2,     0.15,     0.00,2,     0.01,    2.899,2,    0.017,    0.075,2,    0.035,2,    0.000,2,   2344.6,2,   2384.0,2,   7.4558,2, -999.000,9, -999.000,   -999.0,9,   -999.0,   2.8974,  27.4774
    49NZ20060120,   P03W,   398,  1,      0,   -999,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  34.6939,2,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     36, X12042,2,20060123,1519, 29.4162, 130.1238,  425,     10.2,2,  21.1930,2,  21.19478,2,  34.6590,2,  34.6588,2,   195.64,1,   215.25,2,     13.0,2,   215.18,2,   215.75,2,     2.29,2,     0.12,     0.91,2,     0.04,     0.32,2,     0.01,    0.135,2,    0.019,    1.876,2,    1.080,2,    0.106,2,   1975.2,2,   2278.9,2,   8.0524,6, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.1910,  24.1823
    49NZ20060120,   P03W,   398,  1,     35, X12041,2,20060123,1519, 29.4162, 130.1238,  425,     49.5,2,  21.2228,2,  21.22264,2,  34.6587,2,  34.6592,2,   195.34,1,   214.70,2,     50.0,2,   215.06,2,   215.55,2,     2.27,2,     0.12,     0.91,2,     0.04,     0.32,2,     0.01,    0.135,2,    0.019,    1.873,2,    1.073,2,    0.116,2,   1973.3,6,   2276.9,2,   8.0543,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2133,  24.1760
    49NZ20060120,   P03W,   398,  1,     34, X12016,2,20060123,1519, 29.4162, 130.1238,  425,    101.5,2,  21.2124,2,  21.21283,2,  34.6924,2,  34.6950,2,   193.55,1,   211.74,2,    102.5,2,   213.70,2,   213.39,2,     2.28,2,     0.12,     1.00,2,     0.04,     0.28,2,     0.01,    0.140,2,    0.018,    1.877,2,    1.069,2,    0.107,2,   1977.4,2,   2280.8,6,   8.0514,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.1929,  24.2073
    49NZ20060120,   P03W,   398,  1,     33, X12039,2,20060123,1519, 29.4162, 130.1238,  425,    150.4,2,  20.0327,2,  20.00340,2,  34.8093,2,  34.8122,2,   171.32,1,   187.46,2,    155.1,2,   187.70,2,   189.35,2,     4.10,2,     0.13,     3.78,2,     0.04,     0.04,2,     0.01,    0.311,2,    0.014,    1.988,2,    1.118,2,    0.052,2,   2021.9,2,   2289.1,2,   7.9905,6, -999.000,9, -999.000,   -999.0,9,   -999.0,  20.0049,  24.6150
    49NZ20060120,   P03W,   398,  1,     32, X12038,2,20060123,1519, 29.4162, 130.1238,  425,    200.8,2,  17.6179,2,  17.61780,2,  34.7663,2,  34.7645,2,   169.11,1,   184.84,2,    195.7,2,   185.91,2,   185.99,2,     6.26,2,     0.13,     6.38,2,     0.05,     0.01,2,     0.01,    0.487,2,    0.013,    2.182,2,    1.207,2,    0.044,2,   2048.2,2,   2287.1,2,   7.9390,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  17.5840,  25.1947
    49NZ20060120,   P03W,   398,  1,     31, X12037,2,20060123,1519, 29.4162, 130.1238,  425,    250.5,2,  17.0117,2,  17.01082,2,  34.7241,2,  34.7234,2,   168.70,1,   184.25,2,    236.9,2,   184.67,2,   185.36,2,     7.35,2,     0.14,     7.24,2,     0.05,     0.01,2,     0.01,    0.545,2,    0.013,    2.206,6,    1.209,6,    0.042,6,   2053.2,2,   2277.9,2,   7.9252,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  16.9704,  25.3095
    49NZ20060120,   P03W,   398,  1,     30, X12008,2,20060123,1519, 29.4162, 130.1238,  425,    300.2,2,  16.0547,2,  16.05603,2,  34.6652,2,  34.6648,2,   164.42,1,   179.48,2,    302.1,2,   180.82,2,   180.53,2,    10.46,2,     0.14,     9.13,2,     0.06,     0.01,2,     0.01,    0.678,2,    0.013,    2.194,2,    1.194,2,    0.043,2,   2065.7,2,   2283.6,2,   7.8973,2, -999.000,9, -999.000,   -999.0,9,   -999.0,  16.0071,  25.4885
    49NZ20060120,   P03W,   398,  1,     29, X12035,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     28, X12034,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     27, X12033,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     26, X12032,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     25, X12001,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     24, X12030,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     23, X12049,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     22, X12028,9,20060123,1519, 29.4162, 130.1238,  425,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,-999.0000
    49NZ20060120,   P03W,   398,  1,     21, X12009,9,20060123,1519, 29.4162, 130.1238,  425,     24.8,2,  21.2130,2,  21.21383,2,  34.6585,2,-999.0000,9,   195.47,1,   214.83,2,     26.0,2,   214.84,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2082,  24.1772
    49NZ20060120,   P03W,   398,  1,     20, X12026,9,20060123,1519, 29.4162, 130.1238,  425,     74.8,2,  21.2134,2,  21.21226,2,  34.6652,2,-999.0000,9,   194.67,1,   213.05,2,     73.8,2,   214.17,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.1990,  24.1848
    49NZ20060120,   P03W,   398,  1,     19, X12025,9,20060123,1519, 29.4162, 130.1238,  425,    414.7,2,  13.0554,2,  13.05662,2,  34.4983,2,-999.0000,9,   142.82,1,   156.33,2,    414.7,2,   156.71,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  12.9980,  26.0046
    49NZ20060120,   P03W,   398,  1,     18, X12024,9,20060123,1519, 29.4162, 130.1238,  425,     10.4,2,  21.1928,2,  21.19446,2,  34.6590,2,-999.0000,9,   195.52,1,   215.30,2,     13.1,2,   215.18,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.1908,  24.1823
    49NZ20060120,   P03W,   398,  1,     17, X12023,9,20060123,1519, 29.4162, 130.1238,  425,     49.3,2,  21.2238,2,  21.22447,2,  34.6585,2,-999.0000,9,   195.56,1,   214.48,2,     49.6,2,   215.09,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.2143,  24.1756
    49NZ20060120,   P03W,   398,  1,     16, X12022,9,20060123,1519, 29.4162, 130.1238,  425,    101.9,2,  21.2123,2,  21.21281,2,  34.6915,2,-999.0000,9,   193.50,1,   211.64,2,    102.8,2,   213.70,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  21.1927,  24.2066
    49NZ20060120,   P03W,   398,  1,     15, X12021,9,20060123,1519, 29.4162, 130.1238,  425,    150.9,2,  19.9558,2,  19.97356,2,  34.8070,2,-999.0000,9,   170.79,1,   187.18,2,    155.7,2,   187.87,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  19.9280,  24.6335
    49NZ20060120,   P03W,   398,  1,     14, X12020,9,20060123,1519, 29.4162, 130.1238,  425,    200.2,2,  17.6462,2,  17.64472,2,  34.7685,2,-999.0000,9,   169.06,1,   184.80,2,    194.9,2,   185.85,2,  -999.00,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9, -999.000,9, -999.000,   -999.0,9,   -999.0,  17.6123,  25.1895
