EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,SBE35,SBE35_FLAG_W,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,ITS-90,,
  49RY20120726,   40N,    38,  1,     19,     92,2,20120810,2243, 40.0048, 164.3345, 5248,   1487.6,   2.3851,  34.4996,2,  34.4999,6,     40.5,2,     40.5,6,   154.28,6,    42.96,6,     0.00,6,     3.07,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.3851,2,       29
  49RY20120726,   40N,    38,  1,     18,    101,2,20120810,2243, 40.0048, 164.3345, 5248,   1690.6,   2.1786,  34.5388,2,  34.5391,2,     49.6,2,     49.7,2,   158.94,2,    42.50,2,     0.00,2,     3.02,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.1786,2,       25
  49RY20120726,   40N,    38,  1,     17,     90,2,20120810,2243, 40.0048, 164.3345, 5248,   1893.6,   2.0285,  34.5691,2,  34.5704,2,     60.0,2,     59.8,2,   161.41,2,    41.85,2,     0.00,2,     2.97,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.0284,2,       20
  49RY20120726,   40N,    38,  1,     16,     89,2,20120810,2243, 40.0048, 164.3345, 5248,   2097.6,   1.9019,  34.5961,2,  34.5966,2,     73.0,2,     74.0,2,   161.56,2,    41.03,2,     0.00,2,     2.91,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.9019,2,        9
  49RY20120726,   40N,    38,  1,     15,     88,2,20120810,2243, 40.0048, 164.3345, 5248,   2299.6,   1.7765,  34.6188,2,  34.6190,2,     86.9,2,     87.0,2,   161.43,2,    40.15,2,     0.00,2,     2.84,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.7763,2,        3
  49RY20120726,   40N,    38,  1,     14,    999,2,20120810,2243, 40.0048, 164.3345, 5248,   2504.6,   1.6979,  34.6337,2,  34.6341,2,     98.5,2,     98.9,2,   160.07,2,    39.44,2,     0.00,2,     2.79,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6978,2,     2359
  49RY20120726,   40N,    38,  1,     13,    996,2,20120810,2243, 40.0048, 164.3345, 5248,   2708.8,   1.6316,  34.6458,2,  34.6466,2,    109.4,2,    109.6,2,   157.64,2,    38.74,2,     0.00,2,     2.74,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6318,2,     2348
  49RY20120726,   40N,    38,  1,     12,     74,2,20120810,2243, 40.0048, 164.3345, 5248,   2708.8,   1.6316,  34.6458,2,  34.6465,2,    109.4,2,    109.8,2,   157.66,2,    38.72,2,     0.00,2,     2.74,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6318,2,     2348
  49RY20120726,   40N,    38,  1,     11,     97,2,20120810,2243, 40.0048, 164.3345, 5248,   2913.4,   1.5805,  34.6554,2,  34.6561,2,    118.6,2,    119.0,6,   155.59,6,    38.17,6,     0.00,6,     2.69,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5805,2,     2343
  49RY20120726,   40N,    38,  1,     10,    107,2,20120810,2243, 40.0048, 164.3345, 5248,   3128.6,   1.5424,  34.6625,2,  34.6629,2,    126.4,2,    126.7,2,   154.03,2,    37.66,2,     0.00,2,     2.65,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5424,2,     2335
  49RY20120726,   40N,    38,  1,      9,    108,2,20120810,2243, 40.0048, 164.3345, 5248,   3382.7,   1.4969,  34.6709,2,  34.6704,2,    135.5,2,    135.6,2,   151.53,2,    37.05,2,     0.00,2,     2.61,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4969,2,     2330
  49RY20120726,   40N,    38,  1,      8,     81,2,20120810,2243, 40.0048, 164.3345, 5248,   3639.3,   1.4775,  34.6759,2,  34.6764,2,    141.5,2,    141.8,2,   149.91,2,    36.64,2,     0.00,2,     2.57,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4776,2,     2322
  49RY20120726,   40N,    38,  1,      7,    106,2,20120810,2243, 40.0048, 164.3345, 5248,   3895.7,   1.4670,  34.6801,2,  34.6807,6,    146.3,2,    146.5,6,   148.76,6,    36.38,6,     0.00,6,     2.55,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4672,2,     2316
  49RY20120726,   40N,    38,  1,      6,    113,2,20120810,2243, 40.0048, 164.3345, 5248,   4153.1,   1.4628,  34.6835,2,  34.6836,2,    150.6,2,    151.0,2,   147.86,2,    36.05,2,     0.00,2,     2.53,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4628,2,     2310
  49RY20120726,   40N,    38,  1,      5,     94,2,20120810,2243, 40.0048, 164.3345, 5248,   4409.7,   1.4688,  34.6861,2,  34.6859,2,    153.7,2,    154.7,2,   147.41,2,    35.87,2,     0.00,2,     2.50,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4691,2,     2305
  49RY20120726,   40N,    38,  1,      4,     77,2,20120810,2243, 40.0048, 164.3345, 5248,   4666.9,   1.4856,  34.6877,2,  34.6876,2,    155.4,2,    156.0,2,   147.33,2,    35.79,2,     0.00,2,     2.50,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4857,2,     2259
  49RY20120726,   40N,    38,  1,      3,    104,2,20120810,2243, 40.0048, 164.3345, 5248,   4925.6,   1.5096,  34.6887,2,  34.6889,2,    156.3,2,    157.1,2,   147.24,2,    35.68,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5095,2,     2253
  49RY20120726,   40N,    38,  1,      2,     75,2,20120810,2243, 40.0048, 164.3345, 5248,   5183.3,   1.5364,  34.6895,2,  34.6894,2,    156.9,2,    157.7,2,   148.01,2,    35.62,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5363,2,     2248
  49RY20120726,   40N,    38,  1,      1,    997,2,20120810,2243, 40.0048, 164.3345, 5248,   5335.0,   1.5540,  34.6896,2,  34.6902,2,    157.2,2,    157.5,2,   148.32,2,    35.61,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5538,2,     2243
  49RY20120726,   40N,    44,  1,      0,   9999,2,20120825,0410, 40.0097, 167.6783, 5704,      0.0,  24.4424,  34.2477,2,  34.2101,2,    211.2,2,    214.1,2,     1.88,2,     0.08,2,     0.00,2,     0.03,2,   1967.7,2,   2254.3,2,   8.0312,2,    25.00,     0.07,2,     0.02,2,-999.0000,9,      600
  49RY20120726,   40N,    44,  1,     36,    109,2,20120825,0410, 40.0097, 167.6783, 5704,      9.8,  24.4313,  34.2459,2,  34.2491,2,    210.6,2,    214.3,2,     1.95,2,     0.05,2,     0.00,2,     0.04,2,   1970.1,2,   2257.1,2,   8.0331,2,    25.00,     0.06,2,     0.01,2,  24.4248,2,      814
  49RY20120726,   40N,    44,  1,     35,    112,2,20120825,0410, 40.0097, 167.6783, 5704,     49.9,  16.3691,  34.5527,2,  34.5550,2,    264.0,2,    264.5,2,     2.91,2,     0.12,2,     0.01,2,     0.08,2,   2006.2,2,   2280.4,2,   8.0028,2,    25.00,     0.30,2,     0.20,2,  16.3738,2,      811
  49RY20120726,   40N,    44,  1,     34,     83,2,20120825,0410, 40.0097, 167.6783, 5704,    100.4,  14.1776,  34.4938,2,  34.4952,2,    219.2,2,    220.7,2,     9.30,2,     8.09,2,     0.02,2,     0.56,2,   2059.8,2,   2278.4,2,   7.8948,2,    25.00,     0.11,2,     0.05,2,  14.1725,2,      809
  49RY20120726,   40N,    44,  1,     33,     86,2,20120825,0410, 40.0097, 167.6783, 5704,    151.3,  13.1110,  34.4330,2,  34.4334,2,    219.0,2,    220.0,2,    12.19,2,     9.78,2,     0.01,2,     0.70,2,   2069.2,2,   2277.9,2,   7.8681,2,    25.00,     0.01,2,     0.02,2,  13.1098,2,      807
  49RY20120726,   40N,    44,  1,     32,    105,2,20120825,0410, 40.0097, 167.6783, 5704,    202.2,  12.2820,  34.3683,2,  34.3673,2,    219.1,2,    219.6,2,    14.32,2,    11.16,2,     0.01,2,     0.79,2,   2081.8,2,   2277.5,2,   7.8434,2,    25.00,     0.01,2,     0.01,2,  12.2821,2,      805
  49RY20120726,   40N,    44,  1,     31,     76,2,20120825,0410, 40.0097, 167.6783, 5704,    254.9,  11.3103,  34.2726,2,  34.2736,2,    221.2,2,    221.8,2,    16.53,2,    12.53,2,     0.01,2,     0.90,2,   2099.6,2,   2274.2,2,   7.8179,2,    25.00,  -999.00,9,  -999.00,9,  11.3110,2,      758
  49RY20120726,   40N,    44,  1,     30,     97,2,20120825,0410, 40.0097, 167.6783, 5704,    333.2,   9.6493,  34.1444,2,  34.1424,2,    200.2,2,    199.5,2,    25.77,2,    17.74,2,     0.00,2,     1.29,2,   2132.7,6,   2276.1,6,   7.7355,2,    25.00,  -999.00,9,  -999.00,9,   9.6457,2,      610
  49RY20120726,   40N,    44,  1,     29,    102,2,20120825,0410, 40.0097, 167.6783, 5704,    434.1,   7.0466,  33.9620,2,  33.9631,2,    184.1,2,    183.7,6,    41.39,6,    23.76,6,     0.00,6,     1.76,6,   2176.0,2,   2281.0,2,   7.6312,2,    25.00,  -999.00,9,  -999.00,9,   7.0501,2,      607
  49RY20120726,   40N,    44,  1,     28,     91,2,20120825,0410, 40.0097, 167.6783, 5704,    535.1,   5.3951,  33.9272,2,  33.9296,2,    137.1,2,    136.2,2,    63.07,2,    31.47,2,     0.00,2,     2.31,2,   2236.2,2,   2291.9,2,   7.4937,2,    25.00,  -999.00,9,  -999.00,9,   5.3866,2,      603
  49RY20120726,   40N,    44,  1,     27,    998,2,20120825,0410, 40.0097, 167.6783, 5704,    636.1,   4.6173,  33.9979,2,  33.9970,2,     97.6,2,     97.5,2,    79.78,2,    36.01,2,     0.00,2,     2.62,2,   2275.6,6,   2307.8,6,   7.4126,2,    25.00,  -999.00,9,  -999.00,9,   4.6176,2,      600
  49RY20120726,   40N,    44,  1,     26,     99,2,20120825,0410, 40.0097, 167.6783, 5704,    737.4,   4.2784,  34.1054,2,  34.1071,2,     68.6,2,     68.5,2,    94.64,2,    38.67,3,     0.00,2,     2.80,2,   2306.3,2,   2326.4,2,   7.3670,2,    25.00,  -999.00,9,  -999.00,9,   4.2788,2,      558
  49RY20120726,   40N,    44,  1,     25,     98,2,20120825,0410, 40.0097, 167.6783, 5704,    836.8,   3.9376,  34.1911,2,  34.1917,2,     50.7,2,     51.0,2,   106.94,2,    40.59,2,     0.00,2,     2.92,2,   2331.2,2,   2341.0,2,   7.3446,2,    25.00,  -999.00,9,  -999.00,9,   3.9378,2,      554
  49RY20120726,   40N,    44,  1,     24,    110,2,20120825,0410, 40.0097, 167.6783, 5704,    939.6,   3.6154,  34.2578,2,  34.2617,4,     39.0,2,     39.3,2,   117.63,2,    41.70,2,     0.00,2,     3.01,2,   2349.0,2,   2355.0,2,   7.3328,2,    25.00,  -999.00,9,  -999.00,9,   3.6156,2,      552
  49RY20120726,   40N,    44,  1,     23,     96,2,20120825,0410, 40.0097, 167.6783, 5704,   1081.7,   3.2714,  34.3386,2,  34.3399,2,     35.1,2,     34.9,2,   128.63,2,    42.43,2,     0.00,2,     3.06,2,   2361.1,2,   2369.3,2,   7.3321,2,    25.00,  -999.00,9,  -999.00,9,   3.2716,2,      549
  49RY20120726,   40N,    44,  1,     22,    111,2,20120825,0410, 40.0097, 167.6783, 5704,   1284.2,   2.8390,  34.4122,2,  34.4138,2,     31.5,2,     31.6,2,   142.05,2,    43.14,2,     0.00,2,     3.09,2,   2375.4,2,   2384.6,2,   7.3313,2,    25.00,  -999.00,9,  -999.00,9,   2.8393,2,      544
  49RY20120726,   40N,    44,  1,     21,     78,2,20120825,0410, 40.0097, 167.6783, 5704,   1487.6,   2.5473,  34.4719,2,  34.4732,2,     35.6,2,     35.5,2,   149.81,2,    43.05,2,     0.00,2,     3.09,2,   2385.4,2,   2396.4,2,   7.3433,2,    25.00,  -999.00,9,  -999.00,9,   2.5474,2,      540
  49RY20120726,   40N,    44,  1,     20,     93,2,20120825,0410, 40.0097, 167.6783, 5704,   1690.4,   2.3227,  34.5150,2,  34.5165,2,     43.3,2,     43.1,2,   155.71,2,    42.66,2,     0.00,2,     3.04,2,   2383.7,2,   2405.6,2,   7.3567,2,    25.00,  -999.00,9,  -999.00,9,   2.3227,2,      536
  49RY20120726,   40N,    44,  1,     19,     92,2,20120825,0410, 40.0097, 167.6783, 5704,   1894.3,   2.1521,  34.5470,2,  34.5481,2,     52.0,2,     52.1,6,   159.59,6,    42.28,6,     0.00,6,     3.01,6,   2383.2,2,   2407.9,2,   7.3811,2,    25.00,  -999.00,9,  -999.00,9,   2.1521,2,      532
  49RY20120726,   40N,    44,  1,     18,    101,2,20120825,0410, 40.0097, 167.6783, 5704,   2097.2,   2.0006,  34.5782,2,  34.5797,6,     63.7,2,     64.1,2,   161.22,2,    41.56,2,     0.00,2,     2.95,2,   2385.4,3,   2413.4,2,   7.4036,2,    25.00,  -999.00,9,  -999.00,9,   2.0013,2,      527
  49RY20120726,   40N,    44,  1,     17,     90,2,20120825,0410, 40.0097, 167.6783, 5704,   2300.4,   1.8712,  34.6028,2,  34.6030,2,     76.9,2,     76.8,2,   161.62,2,    40.65,2,     0.00,2,     2.90,2,   2375.0,2,   2412.8,2,   7.4302,2,    25.00,  -999.00,9,  -999.00,9,   1.8716,2,      523
  49RY20120726,   40N,    44,  1,     16,     89,2,20120825,0410, 40.0097, 167.6783, 5704,   2504.9,   1.7732,  34.6216,2,  34.6221,2,     89.3,2,     89.7,2,   160.94,2,    40.13,2,     0.00,2,     2.84,2,   2368.3,2,   2418.4,2,   7.4548,2,    25.00,  -999.00,9,  -999.00,9,   1.7731,2,      519
  49RY20120726,   40N,    44,  1,     15,     88,2,20120825,0410, 40.0097, 167.6783, 5704,   2708.3,   1.6829,  34.6380,2,  34.6388,2,    102.4,2,    102.4,2,   159.03,2,    39.16,2,     0.00,2,     2.77,2,   2361.1,2,   2420.5,2,   7.4801,2,    25.00,  -999.00,9,  -999.00,9,   1.6829,2,      515
  49RY20120726,   40N,    44,  1,     14,    999,2,20120825,0410, 40.0097, 167.6783, 5704,   2913.7,   1.6172,  34.6500,2,  34.6512,2,    113.2,2,    114.1,2,   156.94,2,    38.42,2,     0.00,2,     2.72,2,   2349.5,2,   2421.0,2,   7.5025,2,    25.00,  -999.00,9,  -999.00,9,   1.6172,2,      510
  49RY20120726,   40N,    44,  1,     13,    667,4,20120825,0410, 40.0097, 167.6783, 5704,   3127.6,   1.5671,  34.6588,2,-999.0000,9,    122.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5672,2,      506
  49RY20120726,   40N,    44,  1,     12,     74,2,20120825,0410, 40.0097, 167.6783, 5704,   3127.6,   1.5671,  34.6588,2,  34.6593,6,    122.1,2,    122.1,2,   155.33,2,    37.94,2,     0.00,2,     2.68,2,   2345.1,2,   2419.2,2,   7.5182,2,    25.00,  -999.00,9,  -999.00,9,   1.5672,2,      506
  49RY20120726,   40N,    44,  1,     11,    996,2,20120825,0410, 40.0097, 167.6783, 5704,   3383.0,   1.5250,  34.6671,2,  34.6677,2,    130.9,2,    131.6,2,   153.46,2,    37.32,2,     0.00,2,     2.64,2,   2339.1,2,   2419.1,2,   7.5354,2,    25.00,  -999.00,9,  -999.00,9,   1.5251,2,      501
  49RY20120726,   40N,    44,  1,     10,    107,2,20120825,0410, 40.0097, 167.6783, 5704,   3640.2,   1.5027,  34.6734,2,  34.6737,2,    138.1,2,    138.6,6,   150.93,6,    36.82,6,     0.00,6,     2.60,6,   2338.2,2,   2419.0,2,   7.5470,2,    25.00,  -999.00,9,  -999.00,9,   1.5026,2,      456
  49RY20120726,   40N,    44,  1,      9,    108,2,20120825,0410, 40.0097, 167.6783, 5704,   3895.4,   1.4894,  34.6778,2,  34.6782,2,    143.4,2,    143.2,2,   149.67,2,    36.57,2,     0.00,2,     2.58,2,   2333.6,6,   2420.7,6,   7.5573,2,    25.00,  -999.00,9,  -999.00,9,   1.4894,2,      450
  49RY20120726,   40N,    44,  1,      8,     81,2,20120825,0410, 40.0097, 167.6783, 5704,   4152.7,   1.4823,  34.6815,2,  34.6821,2,    148.1,2,    148.2,2,   148.51,2,    36.13,2,     0.00,2,     2.55,2,   2328.5,2,   2421.6,2,   7.5642,2,    25.00,  -999.00,9,  -999.00,9,   1.4821,2,      445
  49RY20120726,   40N,    44,  1,      7,    106,2,20120825,0410, 40.0097, 167.6783, 5704,   4410.8,   1.4853,  34.6846,2,  34.6854,2,    151.6,2,    150.5,4,   147.97,2,    36.09,2,     0.00,2,     2.54,2,   2322.7,3,   2417.5,2,   7.5676,4,    25.00,  -999.00,9,  -999.00,9,   1.4856,2,      440
  49RY20120726,   40N,    44,  1,      6,    113,2,20120825,0410, 40.0097, 167.6783, 5704,   4667.3,   1.4973,  34.6865,2,  34.6883,4,    153.9,2,    153.5,2,   147.80,2,    35.84,2,     0.00,2,     2.52,2,   2326.7,2,   2416.9,2,   7.5768,2,    25.00,  -999.00,9,  -999.00,9,   1.4974,2,      435
  49RY20120726,   40N,    44,  1,      5,     94,2,20120825,0410, 40.0097, 167.6783, 5704,   4923.9,   1.5190,  34.6877,2,  34.6866,2,    155.2,2,    154.0,4,   147.65,2,    35.81,2,     0.00,2,     2.53,2,   2325.0,2,   2419.8,2,   7.5775,2,    25.00,  -999.00,9,  -999.00,9,   1.5191,2,      430
  49RY20120726,   40N,    44,  1,      4,     77,2,20120825,0410, 40.0097, 167.6783, 5704,   5182.5,   1.5441,  34.6885,2,  34.6893,6,    156.3,2,    156.2,2,   147.45,2,    35.57,2,     0.00,2,     2.51,2,   2326.0,2,   2420.2,2,   7.5803,2,    25.00,  -999.00,9,  -999.00,9,   1.5443,2,      424
  49RY20120726,   40N,    44,  1,      3,    104,2,20120825,0410, 40.0097, 167.6783, 5704,   5440.3,   1.5737,  34.6889,2,  34.6914,4,    156.7,2,    156.5,2,   147.56,2,    35.64,2,     0.00,2,     2.51,2,   2324.8,6,   2419.0,6,   7.5796,2,    25.00,  -999.00,9,  -999.00,9,   1.5737,2,      419
  49RY20120726,   40N,    44,  1,      2,     75,2,20120825,0410, 40.0097, 167.6783, 5704,   5700.0,   1.6068,  34.6890,2,  34.6906,4,    156.9,2,    156.9,2,   147.93,2,    35.57,2,     0.00,2,     2.52,2,   2321.6,2,   2418.1,2,   7.5832,2,    25.00,  -999.00,9,  -999.00,9,   1.6066,2,      414
  49RY20120726,   40N,    44,  1,      1,    997,2,20120825,0410, 40.0097, 167.6783, 5704,   5817.4,   1.6195,  34.6894,2,  34.6921,4,    157.4,2,    157.4,6,   148.11,6,    35.61,6,     0.00,6,     2.51,6,   2322.9,2,   2419.9,2,   7.5863,2,    25.00,  -999.00,9,  -999.00,9,   1.6195,2,      410
  49RY20120726,   40N,    45,  1,      0,   9999,2,20120825,1355, 40.0065, 168.3530, 5737,      0.0,  23.4972,  34.3624,2,-999.0000,9,    216.3,2,   -999.0,9,     1.75,2,     0.06,2,     0.00,2,     0.04,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,-999.0000,9,     1555
  49RY20120726,   40N,    45,  1,     13,    667,3,20120825,1355, 40.0065, 168.3530, 5737,     11.1,  23.5160,  34.3633,2,-999.0000,9,    215.7,2,   -999.0,9,     1.70,2,     0.04,2,     0.00,2,     0.03,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  23.5143,2,     1612
  49RY20120726,   40N,    45,  1,     36,    109,3,20120825,1355, 40.0065, 168.3530, 5737,     50.4,  16.2421,  34.5464,2,-999.0000,9,    265.8,2,   -999.0,9,     1.79,6,     0.13,6,     0.01,6,     0.09,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  16.2463,2,     1608
  49RY20120726,   40N,    45,  1,     35,    112,2,20120825,1355, 40.0065, 168.3530, 5737,    101.7,  14.1680,  34.4947,2,-999.0000,9,    211.1,2,   -999.0,9,     9.83,2,     8.46,2,     0.05,2,     0.60,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  14.1702,2,     1606
  49RY20120726,   40N,    45,  1,     34,     83,2,20120825,1355, 40.0065, 168.3530, 5737,    152.4,  12.9981,  34.4306,2,-999.0000,9,    220.4,2,   -999.0,9,    12.40,2,     9.97,2,     0.02,2,     0.70,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  12.9982,2,     1605
  49RY20120726,   40N,    45,  1,     33,     86,2,20120825,1355, 40.0065, 168.3530, 5737,    202.1,  11.9323,  34.3492,2,-999.0000,9,    231.8,2,   -999.0,9,    13.81,2,    10.57,2,     0.01,2,     0.76,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  11.9309,2,     1603
  49RY20120726,   40N,    45,  1,     32,    105,2,20120825,1355, 40.0065, 168.3530, 5737,    253.0,  11.1829,  34.2671,2,-999.0000,9,    241.5,2,   -999.0,9,    14.43,6,    10.84,6,     0.01,6,     0.79,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  11.1830,2,     1601
  49RY20120726,   40N,    45,  1,     31,     76,2,20120825,1355, 40.0065, 168.3530, 5737,    283.2,  10.7455,  34.2218,2,-999.0000,9,    231.5,2,   -999.0,9,    17.03,2,    12.42,2,     0.01,2,     0.91,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  10.7425,2,     1559
  49RY20120726,   40N,    45,  1,     30,     97,2,20120825,1355, 40.0065, 168.3530, 5737,    373.1,   9.0578,  34.0890,2,-999.0000,9,    220.4,2,   -999.0,9,    25.04,2,    16.45,2,     0.01,2,     1.20,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   9.0578,2,     1557
  49RY20120726,   40N,    45,  1,     29,    102,2,20120825,1355, 40.0065, 168.3530, 5737,    474.4,   6.5145,  33.9374,2,-999.0000,9,    168.7,2,   -999.0,9,    46.98,2,    26.13,2,     0.00,2,     1.91,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   6.5145,2,     1554
  49RY20120726,   40N,    45,  1,     28,     91,2,20120825,1355, 40.0065, 168.3530, 5737,    576.0,   5.0733,  33.9662,2,-999.0000,9,    120.3,2,   -999.0,9,    69.62,6,    33.22,6,     0.00,6,     2.43,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   5.0777,2,     1552
  49RY20120726,   40N,    45,  1,     27,    998,2,20120825,1355, 40.0065, 168.3530, 5737,    676.7,   4.5433,  34.0565,2,-999.0000,9,     83.0,2,   -999.0,9,    86.04,2,    37.34,2,     0.00,2,     2.70,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   4.5436,2,     1549
  49RY20120726,   40N,    45,  1,     26,     99,3,20120825,1355, 40.0065, 168.3530, 5737,    778.4,   4.1332,  34.1464,2,-999.0000,9,     59.4,2,   -999.0,9,    99.96,2,    39.59,2,     0.00,2,     2.85,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   4.1335,2,     1546
  49RY20120726,   40N,    45,  1,     25,     98,2,20120825,1355, 40.0065, 168.3530, 5737,    881.0,   3.7378,  34.2115,2,-999.0000,9,     43.8,2,   -999.0,9,   111.91,2,    41.30,2,     0.00,2,     2.97,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.7379,2,     1544
  49RY20120726,   40N,    45,  1,     24,    110,2,20120825,1355, 40.0065, 168.3530, 5737,    980.7,   3.5233,  34.2839,2,-999.0000,9,     38.4,2,   -999.0,9,   120.40,2,    41.94,2,     0.00,2,     3.01,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.5224,2,     1541
  49RY20120726,   40N,    45,  1,     23,     96,2,20120825,1355, 40.0065, 168.3530, 5737,   1141.7,   3.1289,  34.3536,2,-999.0000,9,     31.3,2,   -999.0,9,   132.74,2,    42.74,2,     0.00,2,     3.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.1291,2,     1538
  49RY20120726,   40N,    45,  1,     22,    111,3,20120825,1355, 40.0065, 168.3530, 5737,   1345.5,   2.7614,  34.4277,2,-999.0000,9,     31.8,2,   -999.0,9,   143.76,2,    43.17,2,     0.00,2,     3.08,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.7608,2,     1534
  49RY20120726,   40N,    45,  1,     21,     78,2,20120825,1355, 40.0065, 168.3530, 5737,   1550.0,   2.4991,  34.4768,2,-999.0000,9,     35.8,2,   -999.0,9,   151.09,2,    43.01,2,     0.00,2,     3.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.4991,2,     1529
  49RY20120726,   40N,    45,  1,     20,     93,2,20120825,1355, 40.0065, 168.3530, 5737,   1751.1,   2.2859,  34.5211,2,-999.0000,9,     39.9,2,   -999.0,9,   157.52,2,    43.00,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.2861,2,     1525
  49RY20120726,   40N,    45,  1,     19,     92,2,20120825,1355, 40.0065, 168.3530, 5737,   1955.4,   2.1055,  34.5571,2,-999.0000,9,     51.3,2,   -999.0,9,   160.66,2,    42.24,3,     0.00,2,     3.00,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.1053,2,     1521
