BOTTLE,20161130CCHSIORJL
#Change SECT to SECT_ID
#Change DEPTH units from M to METERS
#Change CFC-11 empty data value from 9.00 to -999.000 for 107,2,USW (STNNBR,CASTNO,BTLNBR)
#Change CFC-12 empty data value from 9.00 to -999.000 for 107,2,USW (STNNBR,CASTNO,BTLNBR)
#BOTTLE,20070403JAMSTECIORGC
#Software_Version: whp_btl_exchange.rb_v2.0 (ogc_group)
#ORIGINAL_SUM_FILE: 18DD9910_1_sum.txt Fri Mar 16 17:48:04 +0900 2007
#ORIGINAL_HYD_FILE: 18DD9910_1_sea.txt Tue Apr 03 17:31:34 +0900 2007
#DEPTH_TYPE: UNC
#EVENT_CODE: BE
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO3+NO2,NO3+NO2_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,/MILLE,,UMOL/KG,,UMOL/KG,
    18DD9910_1,   P1E,    99,  1,    396,     15,2,19990608,0817, 46.9982,-137.9648, 4166,    400.9,   5.4040,  33.9410,2,    92.97,2,    64.17,2,    36.25,2,     2.54,2,     1.70,2,     0.83,2, -999.000,1,   2249.1,2,   2285.6,2
    18DD9910_1,   P1E,    99,  1,    395,     14,2,19990608,0817, 46.9982,-137.9648, 4166,    598.2,   4.1948,  34.0800,2,    36.35,2,    96.28,2,    42.33,2,     2.97,2,     0.48,2,     0.00,4, -999.000,1,   2316.2,2,   2303.1,2
    18DD9910_1,   P1E,    99,  1,    394,     13,2,19990608,0817, 46.9982,-137.9648, 4166,    801.3,   3.7063,  34.2290,2,    18.20,2,   117.70,2,    44.08,2,     3.10,2,     0.10,2,     0.06,2, -999.000,1,   2348.9,2,   2351.3,2
    18DD9910_1,   P1E,    99,  1,    393,     12,2,19990608,0817, 46.9982,-137.9648, 4166,   1004.2,   3.2387,  34.3400,2,    19.66,2,   132.94,2,    44.13,2,     3.15,2,     0.02,2,     0.00,2, -999.000,1,   2366.4,2,   2361.3,2
    18DD9910_1,   P1E,    99,  1,    392,     11,2,19990608,0817, 46.9982,-137.9648, 4166,   1248.8,   2.7809,  34.4280,2,    15.90,2,   147.60,2,    44.19,2,     3.14,2,     0.00,2,     0.00,2, -999.000,1,   2384.4,2,   2375.6,2
    18DD9910_1,   P1E,    99,  1,    391,     10,2,19990608,0817, 46.9982,-137.9648, 4166,   1498.0,   2.4077,  34.4940,2,    27.82,2,   158.69,2,    44.07,2,     3.08,2,     0.00,2,     0.00,2, -999.000,1,   2388.7,2,   2390.4,2
    18DD9910_1,   P1E,    99,  1,    390,      9,2,19990608,0817, 46.9982,-137.9648, 4166,   1749.7,   2.1141,  34.5500,2,    44.93,2,   164.60,2,    42.90,2,     3.01,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    389,      8,3,19990608,0817, 46.9982,-137.9648, 4166,   1999.9,   1.9625,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    388,      7,3,19990608,0817, 46.9982,-137.9648, 4166,   2251.9,   1.8450,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    387,      6,3,19990608,0817, 46.9982,-137.9648, 4166,   2500.5,   1.7471,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    386,      5,2,19990608,0817, 46.9982,-137.9648, 4166,   2750.2,   1.6428,  34.6490,2,   103.78,2,   169.12,2,    39.50,2,     2.74,2,     0.00,2,     0.00,2, -999.000,1,   2355.7,2,   2411.7,2
    18DD9910_1,   P1E,    99,  1,    385,      4,2,19990608,0817, 46.9982,-137.9648, 4166,   2999.8,   1.5800,  34.6550,2,   109.87,2,   171.04,2,    38.80,2,     2.70,2,     0.22,4,     1.59,4, -999.000,1,   2349.9,2,   2399.3,2
    18DD9910_1,   P1E,    99,  1,    384,      3,2,19990608,0817, 46.9982,-137.9648, 4166,   3501.8,   1.5166,  34.6710,2,   127.45,2,   167.90,2,    37.75,2,     2.62,2,  -999.00,9,  -999.00,9, -999.000,1,   2341.2,2,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    383,      2,2,19990608,0817, 46.9982,-137.9648, 4166,   4001.9,   1.5258,  34.6780,2,   138.22,2,   169.47,2,    37.28,2,     2.58,2,     0.19,4,     1.20,4, -999.000,1,   2339.0,2,   -999.0,9
    18DD9910_1,   P1E,    99,  1,    382,      1,2,19990608,0817, 46.9982,-137.9648, 4166,   4224.7,   1.5401,  34.6790,2,   137.01,2,   171.39,2,    37.40,2,     2.58,2,     0.00,2,     0.00,2, -999.000,1,   2335.8,2,   -999.0,9
    18DD9910_1,   P1E,    98,  2,    L22,    USW,2,19990608,1628, 46.9998,-139.0692, 3917,      5.0,-999.0000,  32.7055,2,  -999.00,9,     7.66,2,     6.01,2,     0.76,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    429,     24,2,19990608,1552, 47.0010,-139.0673, 3527,      1.2,   8.7961,  32.7050,2,   303.67,2,     7.66,2,     5.61,2,     0.76,2,     4.25,6,     2.22,6, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    428,     23,2,19990608,1552, 47.0010,-139.0673, 3527,      9.5,   8.7794,  32.7050,2,   304.10,2,     7.66,2,     5.78,2,     0.77,2,     4.32,2,     2.23,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    427,     22,2,19990608,1552, 47.0010,-139.0673, 3527,     24.9,   8.7176,  32.7060,2,   304.81,2,     7.50,2,     5.55,2,     0.76,2,     4.36,2,     2.23,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    426,     21,2,19990608,1552, 47.0010,-139.0673, 3527,     49.7,   8.4260,  32.7130,2,   304.79,2,     7.66,2,     5.84,2,     0.78,2,     3.43,3,     1.83,3, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    425,     20,2,19990608,1552, 47.0010,-139.0673, 3527,     74.6,   7.1099,  32.7990,2,   304.08,2,    10.43,2,     7.98,2,     0.91,2,     4.43,2,     2.29,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    424,     19,2,19990608,1552, 47.0010,-139.0673, 3527,     99.2,   6.8120,  32.8990,2,   293.25,2,    12.71,2,     9.84,2,     1.02,2,     4.50,2,     2.27,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    423,     18,2,19990608,1552, 47.0010,-139.0673, 3527,    149.1,   7.4300,  33.8500,2,   176.98,2,    33.67,2,    24.30,2,     1.75,2,     3.40,2,     1.65,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    422,     17,2,19990608,1552, 47.0010,-139.0673, 3527,    199.0,   6.9085,  33.9340,2,   160.83,2,    42.08,2,    27.21,2,     1.91,2,     3.00,2,     1.45,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    421,     16,2,19990608,1552, 47.0010,-139.0673, 3527,    301.2,   5.4918,  33.9320,2,   113.17,2,    61.01,2,    34.44,2,     2.38,2,     2.10,2,     1.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    420,     15,2,19990608,1552, 47.0010,-139.0673, 3527,    394.9,   4.6810,  33.9610,2,    78.79,2,    76.40,2,    38.36,2,     2.68,2,     1.36,2,     0.66,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    419,     14,2,19990608,1552, 47.0010,-139.0673, 3527,    599.2,   4.0380,  34.1180,2,    33.25,2,   102.39,2,    42.45,2,     3.00,2,     0.32,2,     0.17,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    418,     13,2,19990608,1552, 47.0010,-139.0673, 3527,    799.3,   3.5793,  34.2540,2,    19.08,2,   120.95,2,    43.67,2,     3.09,2,     0.06,2,     0.04,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    417,     12,2,19990608,1552, 47.0010,-139.0673, 3527,   1000.2,   3.2188,  34.3600,2,    15.53,2,   135.36,2,    43.78,2,     3.13,2,     0.01,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    416,     11,2,19990608,1552, 47.0010,-139.0673, 3527,   1249.6,   2.7297,  34.4360,2,    17.04,2,   150.38,2,    44.07,2,     3.12,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    415,     10,2,19990608,1552, 47.0010,-139.0673, 3527,   1499.9,   2.4036,  34.5070,2,    28.98,2,   160.09,2,    43.37,2,     3.06,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    414,      9,2,19990608,1552, 47.0010,-139.0673, 3527,   1750.6,   2.1125,  34.5560,2,    51.36,2,   166.88,2,    43.02,2,     2.99,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    413,      8,2,19990608,1552, 47.0010,-139.0673, 3527,   1998.7,   1.9464,  34.5900,2,    60.33,2,   170.72,2,    41.61,2,     2.92,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    412,      7,2,19990608,1552, 47.0010,-139.0673, 3527,   2253.5,   1.8290,  34.6140,2,    74.32,2,   172.99,2,    41.08,2,     2.87,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    411,      6,2,19990608,1552, 47.0010,-139.0673, 3527,   2751.6,   1.6250,  34.6470,2,   103.01,2,   169.66,2,    39.27,2,     2.74,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    410,      5,2,19990608,1552, 47.0010,-139.0673, 3527,   2997.6,   1.5716,  34.6560,2,   113.35,2,   168.44,2,    38.63,2,     2.68,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    409,      4,2,19990608,1552, 47.0010,-139.0673, 3527,   2997.0,   1.5718,  34.6540,2,   115.95,2,   168.96,2,    38.57,2,     2.68,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    408,      3,2,19990608,1552, 47.0010,-139.0673, 3527,   3500.8,   1.5120,  34.6700,2,   130.71,2,   166.34,2,    37.63,2,     2.60,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    407,      2,2,19990608,1552, 47.0010,-139.0673, 3527,   3999.2,   1.5178,  34.6770,2,   137.22,2,   167.04,2,    36.88,2,     2.54,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    98,  1,    406,      1,2,19990608,1552, 47.0010,-139.0673, 3527,   4286.8,   1.5386,  34.6790,2,   135.93,2,   170.36,2,    37.05,2,     2.57,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    97,  2,    L23,    USW,2,19990609,0022, 46.9987,-140.2242,   -9,      5.0,-999.0000,  32.7760,2,  -999.00,9,     8.96,2,     6.24,2,     0.78,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    97,  1,    453,     24,2,19990609,0019, 46.9987,-140.2242, 4325,      1.1,   8.6689,  32.7720,2,   305.20,2,     9.17,2,     5.96,2,     0.77,2,     4.57,2,     2.40,2, -999.000,1,   2014.3,2,   2207.3,2
    18DD9910_1,   P1E,    97,  1,    452,     23,2,19990609,0019, 46.9987,-140.2242, 4325,      9.1,   8.6283,  32.7710,2,   305.23,2,     9.17,2,     6.01,2,     0.77,2,     4.62,2,     2.39,2, -999.000,1,   2012.6,2,   2200.3,2
    18DD9910_1,   P1E,    97,  1,    451,     22,2,19990609,0019, 46.9987,-140.2242, 4325,     23.7,   8.5708,  32.7760,2,   307.03,2,     8.83,2,     5.90,2,     0.77,2,  -999.00,9,  -999.00,9, -999.000,1,   2013.1,2,   2197.1,2
    18DD9910_1,   P1E,    97,  1,    450,     21,2,19990609,0019, 46.9987,-140.2242, 4325,     50.1,   8.1833,  32.7840,2,   305.51,2,     9.34,2,     6.36,2,     0.81,2,     4.60,2,     2.35,2, -999.000,1,   2021.9,2,   2200.9,2
    18DD9910_1,   P1E,    97,  1,    449,     20,2,19990609,0019, 46.9987,-140.2242, 4325,     76.3,   7.2761,  32.8150,2,   305.02,2,     9.86,2,     7.32,2,     0.88,2,     4.61,2,     2.42,2, -999.000,1,   2036.2,2,   2215.9,2
    18DD9910_1,   P1E,    97,  1,    448,     19,2,19990609,0019, 46.9987,-140.2242, 4325,    101.6,   6.7940,  32.9110,2,   297.52,2,    12.26,2,     8.92,2,     0.96,2,     4.64,2,     2.40,2, -999.000,1,   2044.4,2,   2234.8,2
    18DD9910_1,   P1E,    97,  1,    447,     18,2,19990609,0019, 46.9987,-140.2242, 4325,    157.7,   7.4456,  33.9320,2,   188.07,2,    34.31,2,    23.23,2,     1.68,2,     3.44,2,     1.70,2, -999.000,1,   2156.0,2,   2273.6,2
    18DD9910_1,   P1E,    97,  1,    446,     17,2,19990609,0019, 46.9987,-140.2242, 4325,    206.5,   6.6913,  33.9420,2,   156.20,2,    44.91,2,    27.20,2,     1.96,2,     2.98,2,     1.43,2, -999.000,1,   2188.5,2,   2282.3,2
    18DD9910_1,   P1E,    97,  1,    445,     16,2,19990609,0019, 46.9987,-140.2242, 4325,    306.4,   5.3678,  33.9350,2,   106.51,2,    62.91,2,    34.79,2,     2.42,2,     2.03,2,     1.00,2, -999.000,1,   -999.0,9,   2292.0,2
    18DD9910_1,   P1E,    97,  1,    444,     15,2,19990609,0019, 46.9987,-140.2242, 4325,    403.2,   4.6164,  33.9690,2,    75.05,2,    77.69,2,    39.09,2,     2.71,2,     1.36,2,     0.65,2, -999.000,1,   2272.5,2,   2300.9,2
    18DD9910_1,   P1E,    97,  1,    443,     14,2,19990609,0019, 46.9987,-140.2242, 4325,    605.0,   4.0017,  34.1060,2,    42.58,2,   101.63,2,    42.41,2,     2.99,2,     0.38,2,     0.20,2, -999.000,1,   2324.5,2,   2318.6,2
    18DD9910_1,   P1E,    97,  1,    442,     13,2,19990609,0019, 46.9987,-140.2242, 4325,    803.8,   3.4878,  34.2490,2,    27.21,2,   123.30,2,    43.40,2,     3.08,2,     0.06,2,     0.04,2, -999.000,1,   2352.0,2,   2340.3,2
    18DD9910_1,   P1E,    97,  1,    441,     12,2,19990609,0019, 46.9987,-140.2242, 4325,   1005.2,   3.0437,  34.3520,2,    19.37,2,   140.62,2,    44.21,2,     3.12,2,     0.26,4,     1.43,4, -999.000,1,   2372.1,2,   2369.6,2
    18DD9910_1,   P1E,    97,  1,    440,     11,2,19990609,0019, 46.9987,-140.2242, 4325,   1254.9,   2.6715,  34.4290,2,    21.91,2,   152.78,2,    44.09,2,     3.12,2,     0.04,2,     0.06,2, -999.000,1,   2386.4,2,   2387.3,2
    18DD9910_1,   P1E,    97,  1,    439,     10,2,19990609,0019, 46.9987,-140.2242, 4325,   1495.3,   2.3711,  34.5010,2,    27.87,2,   162.08,2,    43.91,2,     3.08,2,     0.04,2,     0.07,2, -999.000,1,   2388.3,2,   2402.3,2
    18DD9910_1,   P1E,    97,  1,    438,      9,2,19990609,0019, 46.9987,-140.2242, 4325,   1746.6,   2.1011,  34.5500,2,    43.59,2,   167.38,2,    42.80,2,     3.00,2,     0.00,2,     0.00,2, -999.000,1,   2384.8,2,   2405.3,2
    18DD9910_1,   P1E,    97,  1,    437,      8,2,19990609,0019, 46.9987,-140.2242, 4325,   2002.6,   1.9328,  34.5860,2,    58.38,2,   172.14,2,    41.75,2,     2.94,2,     0.06,3,     0.08,3, -999.000,1,   2382.3,2,   2418.3,2
    18DD9910_1,   P1E,    97,  1,    436,      7,2,19990609,0019, 46.9987,-140.2242, 4325,   2251.7,   1.8045,  34.6110,2,    74.46,2,   173.05,2,    40.76,2,     2.86,2,     0.00,2,     0.00,2, -999.000,1,   2375.0,2,   2421.3,2
    18DD9910_1,   P1E,    97,  1,    435,      6,2,19990609,0019, 46.9987,-140.2242, 4325,   2500.8,   1.6986,  34.6300,2,    88.86,2,   171.03,2,    39.88,2,     2.79,2,     0.00,2,     0.00,2, -999.000,1,   2366.7,2,   2420.3,2
    18DD9910_1,   P1E,    97,  1,    434,      5,2,19990609,0019, 46.9987,-140.2242, 4325,   2752.9,   1.6150,  34.6430,2,   102.58,2,   168.10,2,    38.78,2,     2.73,2,  -999.00,9,  -999.00,9, -999.000,1,   2358.4,2,   2416.3,2
    18DD9910_1,   P1E,    97,  1,    433,      4,2,19990609,0019, 46.9987,-140.2242, 4325,   2997.9,   1.5594,  34.6530,2,   113.28,2,   166.45,2,    38.20,2,     2.67,2,     0.00,2,     0.00,2, -999.000,1,   2352.5,2,   2409.3,2
    18DD9910_1,   P1E,    97,  1,    432,      3,2,19990609,0019, 46.9987,-140.2242, 4325,   3497.5,   1.5019,  34.6710,2,   130.47,2,   165.71,2,    36.92,2,     2.58,2,  -999.00,9,  -999.00,9, -999.000,1,   2342.0,2,   -999.0,9
    18DD9910_1,   P1E,    97,  1,    431,      2,2,19990609,0019, 46.9987,-140.2242, 4325,   3998.1,   1.5027,  34.6780,2,   138.94,2,   166.44,2,    36.74,2,     2.54,2,  -999.00,9,  -999.00,9, -999.000,1,   2337.9,2,   -999.0,9
    18DD9910_1,   P1E,    97,  1,    430,      1,2,19990609,0019, 46.9987,-140.2242, 4325,   4392.3,   1.5410,  34.6810,2,   142.97,2,   172.49,2,    36.57,2,     2.56,2,     0.04,3,     0.09,3, -999.000,1,   2343.1,2,   -999.0,9
    18DD9910_1,   P1E,    96,  2,    L24,    USW,2,19990609,1000, 47.0010,-141.3687,   -9,      5.0,-999.0000,  32.7220,2,  -999.00,9,    13.69,2,     9.29,2,     0.99,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    477,     24,2,19990609,0754, 47.0012,-141.3527, 4403,      2.2,   8.2517,  32.7235,2,   305.62,2,    13.71,2,     8.83,2,     0.98,2,     4.92,6,     2.42,6, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    476,     23,2,19990609,0754, 47.0012,-141.3527, 4403,     10.8,   8.2292,  32.7245,2,   309.19,2,    13.88,2,     8.89,2,     0.98,2,     4.77,2,     2.46,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    475,     22,2,19990609,0754, 47.0012,-141.3527, 4403,     24.5,   7.8125,  32.7655,2,   313.56,2,    14.56,2,     9.35,2,     1.01,2,     4.84,2,     2.38,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    474,     21,2,19990609,0754, 47.0012,-141.3527, 4403,     51.1,   6.8704,  32.7980,2,   316.64,2,    15.41,2,     9.81,2,     1.04,2,     5.00,2,     2.56,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    473,     20,2,19990609,0754, 47.0012,-141.3527, 4403,     75.7,   6.1116,  32.8025,2,   312.61,2,    16.09,2,    10.55,2,     1.09,2,     5.20,2,     2.70,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    472,     19,2,19990609,0754, 47.0012,-141.3527, 4403,     99.4,   5.7469,  32.8635,2,   309.60,2,    16.77,2,    11.53,2,     1.16,2,     5.19,2,     2.65,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    471,     18,2,19990609,0754, 47.0012,-141.3527, 4403,    150.7,   6.2376,  33.8575,2,   169.88,2,    43.63,2,    27.48,2,     1.98,2,     3.61,2,     1.77,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    470,     17,2,19990609,0754, 47.0012,-141.3527, 4403,    200.3,   5.6063,  33.8695,2,   143.09,2,    54.17,2,    30.67,2,     2.20,2,     2.94,2,     1.49,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    469,     16,2,19990609,0754, 47.0012,-141.3527, 4403,    301.1,   4.8540,  33.9315,2,    95.52,2,    70.32,2,    37.47,2,     2.57,2,     2.03,2,     1.20,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    468,     15,2,19990609,0754, 47.0012,-141.3527, 4403,    400.1,   4.3797,  33.9965,2,    72.20,2,    83.79,2,    40.23,2,     2.77,2,     1.28,2,     0.89,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    467,     14,2,19990609,0754, 47.0012,-141.3527, 4403,    601.1,   3.8299,  34.1615,2,    31.78,2,   107.24,2,    43.36,2,     3.02,2,     0.27,2,     0.25,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    466,     13,2,19990609,0754, 47.0012,-141.3527, 4403,    800.1,   3.3478,  34.2765,2,    21.53,2,   124.86,2,    45.23,2,     3.09,2,     0.06,2,     0.04,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    465,     12,2,19990609,0754, 47.0012,-141.3527, 4403,   1000.7,   2.9776,  34.3660,2,    21.55,2,   137.93,2,    44.98,2,     3.11,2,     0.01,6,     0.00,6, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    464,     11,2,19990609,0754, 47.0012,-141.3527, 4403,   1252.8,   2.6073,  34.4480,2,    24.55,2,   150.54,2,    45.34,2,     3.11,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    463,     10,2,19990609,0754, 47.0012,-141.3527, 4403,   1499.5,   2.3138,  34.5065,2,    26.03,2,   159.76,2,    45.04,2,     3.07,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    462,      9,2,19990609,0754, 47.0012,-141.3527, 4403,   1749.9,   2.0819,  34.5545,2,    46.16,2,   163.93,2,    42.62,2,     2.99,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    461,      8,2,19990609,0754, 47.0012,-141.3527, 4403,   1998.6,   1.9316,  34.5870,2,    59.51,2,   167.20,2,    41.89,2,     2.93,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    460,      7,2,19990609,0754, 47.0012,-141.3527, 4403,   2248.2,   1.8094,  34.6115,2,    75.14,2,   169.38,2,    40.99,2,     2.86,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    459,      6,2,19990609,0754, 47.0012,-141.3527, 4403,   2497.4,   1.6980,  34.6310,2,    88.29,2,   169.20,2,    40.03,2,     2.78,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    458,      5,2,19990609,0754, 47.0012,-141.3527, 4403,   2749.4,   1.6134,  34.6455,2,   103.44,2,   167.56,2,    38.94,2,     2.73,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    457,      4,2,19990609,0754, 47.0012,-141.3527, 4403,   2999.4,   1.5572,  34.6575,2,   114.01,2,   166.83,2,    38.34,2,     2.66,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    456,      3,2,19990609,0754, 47.0012,-141.3527, 4403,   3498.4,   1.4965,  34.6735,2,   133.43,2,   164.46,2,    37.15,2,     2.57,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    455,      2,2,19990609,0754, 47.0012,-141.3527, 4403,   3999.2,   1.4989,  34.6795,2,   141.04,2,   165.74,2,    36.79,2,     2.54,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    96,  1,    454,      1,2,19990609,0754, 47.0012,-141.3527, 4403,   4464.1,   1.5463,  34.6820,2,   140.57,2,   171.20,2,    36.85,2,     2.54,2,     0.00,2,     0.00,2, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    95,  2,    L25,    USW,2,19990609,1530, 47.0012,-142.4393,   -9,      5.0,-999.0000,  32.7580,2,  -999.00,9,    14.86,2,    10.17,2,     1.05,2,  -999.00,9,  -999.00,9, -999.000,9,   -999.0,9,   -999.0,9
    18DD9910_1,   P1E,    95,  1,    501,     24,2,19990609,1520, 47.0012,-142.4393, 4494,      2.1,   7.9034,  32.7635,2,   308.62,2,    15.08,2,    10.21,2,     1.05,2,     4.88,6,     2.45,6, -999.000,1,   2036.5,2,   2217.8,2
    18DD9910_1,   P1E,    95,  1,    500,     23,2,19990609,1520, 47.0012,-142.4393, 4494,      9.2,   7.8536,  32.7640,2,   309.02,2,    15.08,2,     9.93,2,     1.05,2,     4.78,2,     2.47,2, -999.000,1,   2036.4,2,   2243.3,2
    18DD9910_1,   P1E,    95,  1,    499,     22,2,19990609,1520, 47.0012,-142.4393, 4494,     24.6,   7.4362,  32.7955,2,   369.37,2,    14.91,2,    10.04,2,     1.04,2,     4.77,2,     2.45,2, -999.000,1,   2038.9,2,   2224.5,2
    18DD9910_1,   P1E,    95,  1,    498,     21,2,19990609,1520, 47.0012,-142.4393, 4494,     49.4,   6.9817,  32.8190,2,   314.70,2,    15.25,2,    10.16,2,     1.06,2,     0.05,4,     0.03,4, -999.000,1,   2039.6,2,   2228.3,2
    18DD9910_1,   P1E,    95,  1,    497,     20,2,19990609,1520, 47.0012,-142.4393, 4494,     75.2,   5.9471,  32.8435,2,   313.16,2,    16.44,2,    12.34,2,     1.15,2,     4.93,2,     2.50,2, -999.000,1,   2049.9,2,   2215.3,2
    18DD9910_1,   P1E,    95,  1,    496,     19,2,19990609,1520, 47.0012,-142.4393, 4494,    101.0,   5.5761,  32.9105,2,   304.13,2,    17.63,2,    13.78,2,     1.24,2,     4.92,2,     2.45,2, -999.000,1,   2062.3,2,   2207.8,2
