BOTTLE,20100505WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20070418
#original HYD file: i05_74AB20020301hy.txt   Fri Mar  9 11:29:46 2007
#original SUM file: i05_74AB20020301su.txt   Tue Apr 17 11:43:05 2007
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PH_TMP,HELIER,TRITER,NEONER
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,NMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,NMOL/KG,TU,NMOL/KG
  74AB20020301,   I05,   079,  1, 160356, 160356,2,20020321,0139,-34.0033,  60.9928, 4949,   1103.1,   4.9294,  34.3860,2,  34.3864,2,    204.1,2,  4.8375,    207.1,2,    33.21,2,    30.14,2,     2.05,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.082,6,   1.7860,6,     2.90,6,   7.643,6,   -999.0,9,   -999.0,9,   7.6463,2,   25.00,-999.0000,   0.005,-999.000
  74AB20020301,   I05,   079,  1, 160355, 160355,2,20020321,0139,-34.0033,  60.9928, 4949,   1303.2,   3.6502,  34.4188,2,  34.4192,2,    189.9,2,  3.5523,    189.6,2,    52.06,2,    33.28,2,     2.29,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6034,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160354, 160354,2,20020321,0139,-34.0033,  60.9928, 4949,   1504.5,   3.0749,  34.5067,2,  34.5064,2,    179.0,2,  2.9660,    179.5,2,    65.15,2,    34.16,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5849,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160353, 160353,2,20020321,0139,-34.0033,  60.9928, 4949,   1705.6,   2.7368,  34.5996,2,  34.6009,2,    177.1,2,  2.6149,    179.6,2,    74.13,2,    33.86,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5834,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160352, 160352,2,20020321,0139,-34.0033,  60.9928, 4949,   1906.5,   2.5119,  34.6675,2,  34.6684,2,    179.9,2,  2.3757,    179.9,2,    82.52,2,    33.08,2,     2.26,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6006,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160351, 160351,2,20020321,0139,-34.0033,  60.9928, 4949,   2107.2,   2.3326,  34.7033,2,  34.7034,2,    182.1,2,  2.1815,    181.6,2,    91.11,2,    32.58,2,     2.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,    0.009,2,   1.8418,2,    11.02,2,   7.849,2,   -999.0,9,   -999.0,9,   7.6096,2,   25.00,-999.0000,   0.002,-999.000
  74AB20020301,   I05,   079,  1, 160350, 160350,2,20020321,0139,-34.0033,  60.9928, 4949,   2505.2,   2.0519,  34.7295,2,  34.7292,2,    181.9,2,  1.8699,    183.2,2,   104.78,2,    32.88,2,     2.27,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6147,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160349, 160349,2,20020321,0139,-34.0033,  60.9928, 4949,   2910.3,   1.8537,  34.7347,2,  34.7347,2,    184.4,2,  1.6375,    183.3,2,   111.42,2,    33.07,2,     2.29,2,    0.007,2,    0.001,2,   -0.002,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6165,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160348, 160348,2,20020321,0139,-34.0033,  60.9928, 4949,   3315.0,   1.5936,  34.7296,2,  34.7294,2,    189.6,2,  1.3436,    188.0,2,   117.09,2,    33.17,2,     2.29,2,    0.006,2,    0.001,2,   -0.010,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6160,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160347, 160347,2,20020321,0139,-34.0033,  60.9928, 4949,   3719.9,   1.2154,  34.7178,2,  34.7172,2,    201.6,2,  0.9338,    200.8,2,   120.60,2,    32.78,2,     2.25,2,    0.015,2,    0.010,2,   -0.001,2, -999.000,9,    0.007,2,   1.8553,2,     9.79,2,   8.030,2,   -999.0,9,   -999.0,9,   7.6168,2,   25.00,-999.0000,   0.001,-999.000
  74AB20020301,   I05,   079,  1, 160346, 160346,2,20020321,0139,-34.0033,  60.9928, 4949,   4126.6,   0.7736,  34.7007,2,  34.7009,2,    214.2,2,  0.4618,    215.8,2,   126.17,2,    32.88,2,     2.24,2,    0.042,2,    0.023,2,    0.002,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6155,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   079,  1, 160345, 160345,2,20020321,0139,-34.0033,  60.9928, 4949,   4533.8,   0.5163,  34.6882,2,  34.6879,2,    221.5,2,  0.1684,    222.0,2,   131.25,2,    32.88,2,     2.25,2,    0.055,2,    0.032,2,   -0.005,2, -999.000,9,    0.008,2,   1.8500,2,     6.94,2,   7.953,2,   -999.0,9,   -999.0,9,   7.6134,2,   25.00,-999.0000,   0.002,-999.000
  74AB20020301,   I05,   079,  1, 160344, 160344,2,20020321,0139,-34.0033,  60.9928, 4949,   4970.2,   0.4371,  34.6818,2,  34.6824,2,    225.6,2,  0.0426,    222.2,2,   133.99,2,    32.98,2,     2.26,2,    0.073,2,    0.038,2,    0.009,2, -999.000,9,    0.012,2,   1.8711,2,     6.73,2,   8.022,2,   -999.0,9,   -999.0,9,   7.6135,2,   25.00,-999.0000,   0.002,-999.000
  74AB20020301,   I05,   079,  1, 160343, 160343,2,20020321,0139,-34.0033,  60.9928, 4949,   5021.0,   0.4347,  34.6812,2,  34.6822,2,    226.3,2,  0.0344,    222.0,2,   134.96,2,    32.78,2,     2.24,2,    0.074,6,    0.040,6,    0.000,6, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6145,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160390, 160390,2,20020321,1008,-33.9755,  61.9862, 5058,      4.2,  21.2241,  35.5105,2,  35.5109,2,    225.7,2, 21.2233,    223.6,2,     3.61,2,     0.10,2,     0.11,2,    2.138,6,    1.266,6,    0.188,6,    2.433,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2329.8,2,   8.0236,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160389, 160389,2,20020321,1008,-33.9755,  61.9862, 5058,     24.1,  21.1909,  35.5021,2,  35.5068,2,    225.9,2, 21.1862,    223.2,2,     3.81,2,     0.10,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2329.6,2,   8.0230,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160388, 160388,2,20020321,1008,-33.9755,  61.9862, 5058,     83.9,  15.3401,  35.4752,2,  35.4758,2,    256.3,2, 15.3272,    254.6,2,     4.29,2,     0.87,2,     0.25,2,    2.839,2,    1.622,2,    0.225,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2329.6,2,   7.9772,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160387, 160387,2,20020321,1008,-33.9755,  61.9862, 5058,    103.5,  14.7574,  35.4581,2,  35.4584,2,    238.4,2, 14.7419,    236.0,2,     4.78,2,     4.05,2,     0.45,2,    2.883,2,    1.631,2,    0.220,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2327.0,2,   7.9419,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160386, 160386,2,20020321,1008,-33.9755,  61.9862, 5058,    201.9,  13.7845,  35.3754,2,  35.3758,2,    235.3,2, 13.7555,    234.6,2,     5.86,2,     7.03,2,     0.55,2,    2.971,2,    1.668,2,    0.129,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2322.7,2,   7.9155,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160385, 160385,2,20020321,1008,-33.9755,  61.9862, 5058,    300.5,  13.2087,  35.2903,2,  35.2917,2,    233.8,2, 13.1667,    232.9,2,     6.15,2,     8.48,2,     0.63,2,    3.022,2,    1.685,2,    0.123,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2318.5,2,   7.8959,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160384, 160384,2,20020321,1008,-33.9755,  61.9862, 5058,    397.4,  12.6221,  35.1939,2,  35.1941,2,    233.9,2, 12.5680,    233.6,2,     6.54,2,     9.83,2,     0.72,2,    3.062,2,    1.680,2,    0.117,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2314.5,2,   7.8808,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160383, 160383,2,20020321,1008,-33.9755,  61.9862, 5058,    494.5,  12.0783,  35.1019,2,  35.1022,2,    231.9,2, 12.0127,    231.5,2,     6.93,2,    11.27,2,     0.81,2,    3.058,2,    1.663,2,    0.117,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2310.8,2,   7.8639,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160382, 160382,2,20020321,1008,-33.9755,  61.9862, 5058,    592.3,  11.2035,  34.9592,2,  34.9599,2,    225.4,2, 11.1283,    225.0,2,     7.91,2,    13.88,2,     0.96,2,    2.960,2,    1.564,2,    0.117,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2304.3,2,   7.8368,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160381, 160381,2,20020321,1008,-33.9755,  61.9862, 5058,    787.5,   8.7777,  34.6495,2,  34.6504,2,    211.7,2,  8.6909,    212.6,2,    13.09,2,    20.82,2,     1.41,2,    2.387,6,    1.212,6,    0.078,6, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2294.3,2,   7.7579,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160380, 160380,2,20020321,1008,-33.9755,  61.9862, 5058,    987.5,   5.8580,  34.4147,2,  34.4153,2,    205.5,2,  5.7696,    208.9,2,    26.18,2,    28.15,2,     1.93,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2294.0,2,   7.6738,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160379, 160379,2,20020321,1008,-33.9755,  61.9862, 5058,   1189.4,   4.1185,  34.3697,2,  34.3704,2,    199.8,2,  4.0260,    202.3,2,    41.71,2,    31.91,2,     2.17,2,    1.467,2,    0.716,2,    0.070,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2305.4,2,   7.6285,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160378, 160378,2,20020321,1008,-33.9755,  61.9862, 5058,   1388.7,   3.4045,  34.4400,2,  34.4398,2,    183.2,2,  3.3019,    184.8,2,    57.63,2,    33.74,2,     2.31,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2321.4,2,   7.5974,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160377, 160377,2,20020321,1008,-33.9755,  61.9862, 5058,   1588.8,   2.8866,  34.5530,2,  34.5533,2,    173.3,2,  2.7727,    173.7,2,    71.59,2,    34.03,2,     2.34,2,    0.213,2,    0.108,2,    0.000,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2335.0,2,   7.5876,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160376, 160376,2,20020321,1008,-33.9755,  61.9862, 5058,   1792.3,   2.6555,  34.6271,2,  34.6280,2,    174.4,2,  2.5272,    175.0,2,    78.91,2,    33.45,2,     2.29,2,    0.081,2,    0.047,2,   -0.002,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2346.2,2,   7.5924,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160375, 160375,2,20020321,1008,-33.9755,  61.9862, 5058,   2197.3,   2.2799,  34.7164,2,  34.7164,2,    181.3,2,  2.1217,    182.0,2,    91.60,2,    32.39,2,     2.21,2,    0.017,2,    0.007,2,   -0.003,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2362.6,2,   7.6150,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160374, 160374,2,20020321,1008,-33.9755,  61.9862, 5058,   2601.6,   1.9970,  34.7315,2,  34.7311,2,    178.6,2,  1.8071,    179.2,2,   108.69,2,    32.87,2,     2.26,2,    0.002,2,    0.004,2,    0.005,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2382.1,2,   7.6170,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160373, 160373,2,20020321,1008,-33.9755,  61.9862, 5058,   3005.2,   1.7948,  34.7324,2,  34.7335,2,    179.6,2,  1.5707,    181.1,2,   116.89,2,    33.16,2,     2.28,2,    0.001,2,    0.002,2,   -0.003,2,    0.017,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2389.1,2,   7.6160,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160372, 160372,2,20020321,1008,-33.9755,  61.9862, 5058,   3409.0,   1.5852,  34.7270,2,  34.7266,2,    183.9,2,  1.3259,    184.6,2,   121.87,2,    33.45,2,     2.30,2,    0.005,2,    0.002,2,    0.003,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2391.6,2,   7.6159,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160371, 160371,2,20020321,1008,-33.9755,  61.9862, 5058,   3817.9,   1.1515,  34.7131,2,  34.7127,2,    197.4,2,  0.8615,    198.0,2,   125.88,2,    32.96,2,     2.27,2,    0.009,2,    0.005,2,   -0.003,2,    0.064,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2384.5,2,   7.6191,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160370, 160370,2,20020321,1008,-33.9755,  61.9862, 5058,   4224.3,   0.7492,  34.6985,2,  34.6981,2,    210.1,2,  0.4277,    212.0,2,   129.88,2,    32.77,2,     2.24,2,    0.028,2,    0.015,2,   -0.002,2,    0.137,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2376.2,2,   7.6185,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160369, 160369,2,20020321,1008,-33.9755,  61.9862, 5058,   4626.6,   0.5399,  34.6885,2,  34.6889,2,    217.3,2,  0.1809,    218.0,2,   133.11,2,    32.77,2,     2.24,2,    0.062,2,    0.031,2,   -0.002,2,    0.239,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2371.5,2,   7.6166,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160368, 160368,2,20020321,1008,-33.9755,  61.9862, 5058,   5093.6,   0.4577,  34.6818,2,  34.6816,2,    221.9,2,  0.0481,    220.3,2,   136.43,2,    32.96,2,     2.25,2,    0.074,2,    0.038,2,   -0.001,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2369.9,2,   7.6162,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   080,  1, 160367, 160367,2,20020321,1008,-33.9755,  61.9862, 5058,   5143.1,   0.4639,  34.6818,2,  34.6832,2,    222.5,2,  0.0483,    219.9,2,   136.62,2,    32.88,2,     2.26,2,    0.077,2,    0.036,2,   -0.004,2,    0.276,6, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2369.2,2,   7.6136,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160414, 160414,2,20020321,1847,-33.9997,  63.0013, 4591,      5.0,  21.3288,  35.5011,2,  35.5022,2,    225.0,2, 21.3278,    246.9,2,     3.03,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0271,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160413, 160413,2,20020321,1847,-33.9997,  63.0013, 4591,     44.5,  19.0354,  35.4867,2,  35.4918,2,    249.3,2, 19.0274,    247.1,2,     3.03,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0197,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160412, 160412,2,20020321,1847,-33.9997,  63.0013, 4591,     84.5,  15.5639,  35.5314,2,  35.5360,2,    243.1,2, 15.5508,    243.2,2,     3.71,2,     1.55,2,     0.27,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9713,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160411, 160411,2,20020321,1847,-33.9997,  63.0013, 4591,    154.1,  14.2419,  35.4385,2,  35.4395,2,    235.0,2, 14.2193,    234.2,2,     4.78,2,     5.99,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9269,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160410, 160410,2,20020321,1847,-33.9997,  63.0013, 4591,    253.7,  13.6269,  35.3571,2,  35.3593,2,    238.4,2, 13.5907,    237.8,2,     5.17,2,     7.05,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9164,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160409, 160409,2,20020321,1847,-33.9997,  63.0013, 4591,    352.9,  13.2357,  35.2982,2,  35.2984,2,    236.4,2, 13.1862,    236.1,2,     5.37,2,     8.12,2,     0.62,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9027,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160408, 160408,2,20020321,1847,-33.9997,  63.0013, 4591,    452.0,  12.5993,  35.1875,2,  35.1878,2,    234.0,2, 12.5377,    233.9,2,     7.32,2,     9.86,2,     0.76,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8805,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160407, 160407,2,20020321,1847,-33.9997,  63.0013, 4591,    551.8,  11.8458,  35.0610,2,  35.0612,2,    230.5,2, 11.7733,    230.2,2,     6.35,2,    12.08,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8584,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160406, 160406,2,20020321,1847,-33.9997,  63.0013, 4591,    752.4,   9.3261,  34.7095,2,  34.7095,2,    214.8,2,  9.2403,    214.7,2,    10.84,2,    19.05,2,     1.31,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.7734,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160405, 160405,2,20020321,1847,-33.9997,  63.0013, 4591,    953.4,   6.3838,  34.4493,2,  34.4502,2,    204.9,2,  6.2948,    206.8,2,    22.56,2,    26.79,2,     1.80,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6859,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160404, 160404,2,20020321,1847,-33.9997,  63.0013, 4591,   1102.1,   4.8836,  34.3723,2,  34.3733,2,    204.7,2,  4.7922,    207.9,2,    32.33,2,    29.88,2,     2.03,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6506,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160403, 160403,2,20020321,1847,-33.9997,  63.0013, 4591,   1302.1,   3.6944,  34.4052,2,  34.4057,2,    189.9,2,  3.5962,    191.6,2,    50.40,2,    32.98,2,     2.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6116,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160402, 160402,2,20020321,1847,-33.9997,  63.0013, 4591,   1502.6,   3.1106,  34.5052,2,  34.5052,2,    175.0,2,  3.0015,    175.8,2,    67.00,2,    34.13,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5875,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160401, 160401,2,20020321,1847,-33.9997,  63.0013, 4591,   1703.2,   2.7612,  34.5902,2,  34.5908,2,    175.7,2,  2.6392,    177.1,2,    73.25,2,    33.45,2,     2.30,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5882,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160400, 160400,2,20020321,1847,-33.9997,  63.0013, 4591,   1903.3,   2.5253,  34.6673,2,  34.6675,2,    178.1,2,  2.3892,    178.0,2,    80.67,2,    32.68,2,     2.24,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6006,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160399, 160399,2,20020321,1847,-33.9997,  63.0013, 4591,   2105.5,   2.3702,  34.7013,2,  34.7009,2,    180.6,2,  2.2187,    181.0,2,    88.18,2,    32.39,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6108,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160398, 160398,2,20020321,1847,-33.9997,  63.0013, 4591,   2510.2,   2.0503,  34.7281,2,  34.7288,2,    178.9,2,  1.8678,    179.2,2,   106.83,2,    32.97,2,     2.26,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6159,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160397, 160397,2,20020321,1847,-33.9997,  63.0013, 4591,   2912.8,   1.8431,  34.7315,2,  34.7323,2,    179.3,2,  1.6269,    179.6,2,   116.70,2,    33.35,2,     2.30,2,    0.000,2,    0.005,3,   -0.001,2,    0.014,6, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6150,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160396, 160396,2,20020321,1847,-33.9997,  63.0013, 4591,   3319.0,   1.6202,  34.7281,2,  34.7278,2,    184.3,2,  1.3692,    183.7,2,   121.48,2,    33.35,2,     2.30,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6171,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160395, 160395,2,20020321,1847,-33.9997,  63.0013, 4591,   3723.4,   1.2911,  34.7172,2,  34.7176,2,    195.0,2,  1.0071,    195.5,2,   125.29,2,    33.16,2,     2.27,2,    0.004,6,    0.005,6,    0.000,6,    0.049,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6167,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   081,  1, 160394, 160394,2,20020321,1847,-33.9997,  63.0013, 4591,   4130.5,   0.8215,  34.7002,2,  34.6999,2,    209.3,2,  0.5079,    208.6,2,   130.76,2,    32.27,2,     2.23,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6202,2,   25.00,-999.0000,-999.000,-999.000
