EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,
33AT20120419,        A20,      58,          1,         18,         18,2,20120506,       1714,    34.9999,   -52.3345,       3545,   972.8,   5.9893,  35.0744,2,  35.0738,2,    217.9,2,   218.0,2,   12.12,2,   19.42,2,    0.00,2,    1.28,2,   2.318,2,   1.203,2,   0.118,2,    0.78,2,  2178.1,2,  2317.1,2,   7.7018,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.9003,   5.9879,2
33AT20120419,        A20,      58,          1,         17,         17,2,20120506,       1711,    34.9999,   -52.3345,       3545,  1075.4,   5.6020,  35.0883,2,  35.0882,2,    227.5,2,   230.3,2,   11.81,2,   18.71,2,    0.00,2,    1.23,2,   2.409,2,   1.266,2,   0.123,2,    0.78,2,  2175.2,2,  -999.0,5,   7.7125,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.5059,   5.6024,2
33AT20120419,        A20,      58,          1,         16,         16,2,20120506,       1709,    34.9999,   -52.3345,       3545,  1172.9,   5.1747,  35.0634,2,  35.0628,2,    241.3,2,   241.1,2,   11.58,2,   18.24,2,    0.00,2,    1.20,2,   2.611,2,   1.385,2,   0.155,2,    0.83,2,  2171.6,2,  2316.7,2,   7.7149,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   5.0729,   5.1741,2
33AT20120419,        A20,      58,          1,         15,         15,2,20120506,       1706,    34.9999,   -52.3345,       3545,  1278.8,   4.8639,  35.0425,2,  35.0433,2,    247.8,2,   248.4,2,   11.46,2,   17.93,2,    0.00,2,    1.19,2,   2.690,2,   1.392,2,   0.154,2,    0.82,2,  2168.9,2,  2314.7,2,   7.7176,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.7550,   4.8636,2
33AT20120419,        A20,      58,          1,         14,         14,2,20120506,       1703,    34.9999,   -52.3345,       3545,  1376.4,   4.6159,  35.0230,2,  35.0232,2,    253.3,2,   252.6,2,   11.55,2,   17.81,2,    0.00,2,    1.18,2,   2.669,2,   1.353,2,   0.161,2,    0.74,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.5003,   4.6160,2
33AT20120419,        A20,      58,          1,         13,         13,2,20120506,       1700,    34.9999,   -52.3345,       3545,  1472.8,   4.4266,  35.0122,2,  35.0128,2,    256.5,2,   256.0,2,   11.78,2,   17.76,2,    0.00,2,    1.17,2,   2.597,2,   1.199,2,   0.162,2,    0.71,2,  2165.6,2,  2313.9,6,   7.7218,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.3040,   4.4264,2
33AT20120419,        A20,      58,          1,         12,         12,2,20120506,       1657,    34.9999,   -52.3345,       3545,  1579.2,   4.2674,  35.0030,2,  35.0035,2,    257.0,2,   257.2,2,   12.14,2,   17.76,2,    0.00,2,    1.18,2,   2.429,2,   1.216,2,   0.142,2,    0.62,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.1367,   4.2672,2
33AT20120419,        A20,      58,          1,         11,         11,2,20120506,       1655,    34.9999,   -52.3345,       3545,  1684.0,   4.2133,  35.0098,2,  35.0096,2,    256.7,2,   256.6,2,   12.72,2,   17.89,2,    0.00,2,    1.18,2,   2.118,2,   1.032,2,   0.120,2,    0.51,2,  2164.3,2,  2314.3,2,   7.7266,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   4.0733,   4.2125,2
33AT20120419,        A20,      58,          1,         10,         10,2,20120506,       1652,    34.9999,   -52.3345,       3545,  1783.9,   3.9514,  34.9794,2,  34.9793,2,    260.8,2,   261.1,2,   12.80,2,   17.74,2,    0.00,2,    1.17,2,   2.171,2,   0.987,2,   0.124,2,    0.38,2,  2163.2,2,  2312.5,2,   7.7268,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.8054,   3.9510,2
33AT20120419,        A20,      58,          1,          9,          9,2,20120506,       1648,    34.9999,   -52.3345,       3545,  1958.0,   3.7146,  34.9642,2,  34.9654,2,    263.6,2,   263.8,2,   13.65,2,   17.72,2,    0.00,2,    1.17,2,   1.962,2,   0.933,2,   0.110,2,    0.33,2,  2162.2,2,  2312.4,2,   7.7290,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.5553,   3.7172,2
33AT20120419,        A20,      58,          1,          8,          8,2,20120506,       1644,    34.9999,   -52.3345,       3545,  2160.2,   3.5306,  34.9577,2,  34.9585,2,    264.7,2,   264.4,2,   15.06,2,   17.77,2,    0.00,2,    1.18,2,   1.682,2,   0.812,2,   0.082,2,    0.31,2,  2162.1,2,  2313.9,2,   7.7326,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.3547,   3.5303,2
33AT20120419,        A20,      58,          1,          7,          7,2,20120506,       1639,    34.9999,   -52.3345,       3545,  2362.6,   3.3788,  34.9550,2,  34.9545,2,    263.0,2,   263.7,2,   16.92,2,   17.94,2,    0.00,2,    1.19,2,-999.000,9,-999.000,9,-999.000,9, -999.00,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.1856,   3.3791,2
33AT20120419,        A20,      58,          1,          6,          6,2,20120506,       1635,    34.9999,   -52.3345,       3545,  2568.2,   3.2422,  34.9528,2,  34.9534,2,    261.6,2,   262.0,2,   19.09,2,   18.18,2,    0.00,2,    1.21,2,   1.065,2,   0.504,2,   0.044,2,    0.16,2,  2163.9,2,  2318.0,2,   7.7378,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   3.0309,   3.2424,2
33AT20120419,        A20,      58,          1,          5,          5,2,20120506,       1631,    34.9999,   -52.3345,       3545,  2768.1,   3.0756,  34.9453,2,  34.9457,2,    262.0,2,   262.1,2,   20.93,2,   18.33,2,    0.00,2,    1.23,2,   0.898,2,   0.400,2,   0.041,2,    0.19,2,  2166.2,2,  2320.2,2,   7.7396,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.8472,   3.0755,2
33AT20120419,        A20,      58,          1,          4,          4,2,20120506,       1626,    34.9999,   -52.3345,       3545,  2975.3,   2.9018,  34.9362,2,  34.9366,2,    261.7,2,   262.6,2,   22.85,2,   18.43,2,    0.00,2,    1.24,2,   0.762,2,   0.349,2,   0.035,2,    0.20,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.6557,   2.9006,2
33AT20120419,        A20,      58,          1,          3,          3,2,20120506,       1622,    34.9999,   -52.3345,       3545,  3176.3,   2.7433,  34.9269,2,  34.9274,2,    262.4,2,   263.0,2,   24.47,2,   18.51,2,    0.00,2,    1.25,2,   0.670,2,   0.370,2,   0.031,2,    0.14,2,  2167.8,2,  2321.8,2,   7.7404,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.4796,   2.7427,2
33AT20120419,        A20,      58,          1,          2,          2,2,20120506,       1618,    34.9999,   -52.3345,       3545,  3396.7,   2.6101,  34.9174,2,  34.9183,2,    264.7,2,   264.6,2,   25.36,2,   18.43,2,    0.00,2,    1.25,2,   0.718,2,   0.317,2,   0.036,2,    0.14,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.3261,   2.6096,2
33AT20120419,        A20,      58,          1,          1,          1,2,20120506,       1613,    34.9999,   -52.3345,       3545,  3599.9,   2.4497,  34.9060,2,  34.9077,2,    265.2,2,   265.2,2,   27.06,2,   18.46,2,    0.00,2,    1.25,2,   0.790,2,   0.348,2,   0.039,2,    0.20,2,  2170.2,6,  2323.5,2,   7.7381,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,9, -999.00,9, -999.00,9,-999.0000, -999.00,   2.1476,   2.4490,2
33AT20120419,        A20,      59,          1,         36,         36,2,20120507,       0150,    35.7482,   -52.5048,       5354,     3.5,  18.6308,  36.3776,2,  36.3784,2,    233.8,2,   235.3,2,    0.00,2,    0.00,2,    0.01,2,    0.00,2,   2.113,2,   1.312,2,   0.145,2,    1.55,3,  2081.4,6,  2384.9,2,   8.0263,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.150,2,   68.87,2,    5.27,2,-999.0000, -999.00,  18.6302,  18.6296,2
33AT20120419,        A20,      59,          1,         35,         35,2,20120507,       0148,    35.7482,   -52.5048,       5354,    24.2,  18.6122,  36.3793,2,  36.3808,2,    235.1,2,   234.5,2,    0.07,2,    0.02,2,    0.04,2,    0.00,2,   2.110,2,   1.275,2,   0.143,2,    1.26,3,  2082.3,2,  2386.4,2,   8.0245,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.140,2,   68.74,2,    4.49,2,-999.0000, -999.00,  18.6079,  18.6155,2
33AT20120419,        A20,      59,          1,         34,         34,2,20120507,       0146,    35.7482,   -52.5048,       5354,    49.6,  18.2045,  36.4426,2,  36.4408,2,    230.1,2,   225.6,2,    0.54,2,    1.43,2,    0.21,2,    0.07,2,   2.149,2,   1.316,2,   0.175,2,    0.94,3,  2098.2,2,  2386.3,2,   8.0016,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.990,2,   67.57,2,    5.89,2,-999.0000, -999.00,  18.1959,  18.2043,2
33AT20120419,        A20,      59,          1,         33,         33,2,20120507,       0144,    35.7482,   -52.5048,       5354,    74.8,  18.1253,  36.4522,2,  36.4527,2,    224.1,2,   222.9,2,    0.78,2,    2.05,2,    0.06,2,    0.09,2,   2.152,2,   1.315,2,   0.161,2,    1.00,3,  2099.9,2,  2389.3,2,   7.9974,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.920,2,   61.36,2,    6.84,2,-999.0000, -999.00,  18.1123,  18.1234,2
33AT20120419,        A20,      59,          1,         32,         32,2,20120507,       0141,    35.7482,   -52.5048,       5354,   103.7,  18.1119,  36.4775,2,  36.4762,2,    221.4,2,   221.8,2,    0.82,2,    2.17,2,    0.03,2,    0.09,2,   2.137,2,   1.319,2,   0.159,2,    1.04,3,  2102.2,2,  2389.1,2,   7.9968,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.870,2,   58.07,2,    7.25,2,-999.0000, -999.00,  18.0939,  18.1178,2
33AT20120419,        A20,      59,          1,         31,         31,2,20120507,       0139,    35.7482,   -52.5048,       5354,   154.9,  17.5904,  36.3717,2,  36.3721,2,    219.5,2,   221.6,2,    1.07,2,    2.98,2,    0.02,2,    0.14,2,   2.156,2,   1.339,2,   0.142,2,    0.92,3,  2104.8,2,  2385.1,2,   7.9829,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.830,2,   56.63,2,    7.88,2,-999.0000, -999.00,  17.5640,  17.5863,2
33AT20120419,        A20,      59,          1,         30,         30,2,20120507,       0136,    35.7482,   -52.5048,       5354,   203.1,  17.5369,  36.3686,2,  36.3695,2,    223.5,2,   222.3,2,    1.14,2,    3.02,2,    0.02,2,    0.14,2,   2.170,2,   1.341,2,   0.146,2,    1.02,3,  2105.5,2,  2384.3,2,   7.9823,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.770,2,   54.24,2,    7.81,2,-999.0000, -999.00,  17.5023,  17.5372,2
33AT20120419,        A20,      59,          1,         29,         29,2,20120507,       0134,    35.7482,   -52.5048,       5354,   252.9,  17.5599,  36.4180,2,  36.4132,2,    219.1,2,   210.7,2,    1.34,2,    4.11,2,    0.02,2,    0.19,2,   2.183,2,   1.322,2,   0.097,2,    0.94,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.530,2,   52.71,2,    8.30,2,-999.0000, -999.00,  17.5167,  17.5525,2
33AT20120419,        A20,      59,          1,         28,         28,2,20120507,       0133,    35.7482,   -52.5048,       5354,   303.2,  17.4767,  36.4357,2,  36.4374,2,    208.9,2,   204.8,2,    1.48,2,    4.73,2,    0.02,2,    0.23,2,   2.181,2,   1.326,2,   0.063,2,    0.50,3,  2118.3,2,  2385.5,6,   7.9609,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.410,2,   51.59,2,    8.06,2,-999.0000, -999.00,  17.4251,  17.4772,2
33AT20120419,        A20,      59,          1,         27,         27,2,20120507,       0131,    35.7482,   -52.5048,       5354,   336.9,  17.2983,  36.4157,2,-999.0000,9,    203.2,2,   203.2,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,   2.188,2,   1.329,2,   0.057,2,    0.65,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.370,2, -999.00,9, -999.00,9,-999.0000, -999.00,  17.2413,  17.3003,2
33AT20120419,        A20,      59,          1,         26,         26,2,20120507,       0129,    35.7482,   -52.5048,       5354,   403.0,  16.7675,  36.3292,2,  36.3190,4,    190.7,2,   190.6,2,    2.49,2,    7.55,2,    0.02,2,    0.41,2,   2.175,2,   1.285,2,   0.036,2,    0.45,3,  2131.8,2,  2377.4,2,   7.9233,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.280,2,   48.85,2,   11.31,2,-999.0000, -999.00,  16.7006,  16.7663,2
33AT20120419,        A20,      59,          1,         25,         25,2,20120507,       0127,    35.7482,   -52.5048,       5354,   505.5,  15.3263,  36.0619,2,  36.0620,2,    189.4,2,   187.8,2,    3.44,2,    9.83,2,    0.02,2,    0.57,2,   2.214,2,   1.309,2,   0.037,2,    0.63,3,  2140.8,2,  2364.2,2,   7.8842,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.290,2,    47.4,2,   13.91,2,-999.0000, -999.00,  15.2472,  15.3235,2
33AT20120419,        A20,      59,          1,         24,         24,2,20120507,       0124,    35.7482,   -52.5048,       5354,   606.0,  13.7408,  35.8013,2,  35.8048,2,    182.0,2,   177.5,2,    5.39,2,   13.39,2,    0.02,2,    0.81,2,   2.123,2,   1.230,2,   0.039,2,    0.40,3,  2155.4,2,  2350.4,2,   7.8315,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.290,2,   47.49,2,   17.38,2,-999.0000, -999.00,  13.6525,  13.7602,2
33AT20120419,        A20,      59,          1,         23,         23,2,20120507,       0121,    35.7482,   -52.5048,       5354,   706.6,  12.0706,  35.5735,2,  35.5577,2,    168.7,2,   169.3,2,    7.72,2,   17.02,2,    0.00,2,    1.05,2,   1.965,2,   1.116,2,   0.038,2,    0.26,3,  2168.9,2,  2337.8,6,   7.7741,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.290,2,   46.07,2,   20.74,2,-999.0000, -999.00,  11.9756,  12.0741,2
33AT20120419,        A20,      59,          1,         22,         22,2,20120507,       0119,    35.7482,   -52.5048,       5354,   809.4,   9.7504,  35.2845,2,  35.2873,2,    154.1,2,   154.4,2,   11.86,2,   21.82,2,    0.00,2,    1.38,2,   1.464,2,   0.806,2,   0.030,2,    0.43,3,  2186.9,6,  2325.3,2,   7.7030,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.260,2,   45.72,2,   24.56,2,-999.0000, -999.00,   9.6547,   9.7526,2
33AT20120419,        A20,      59,          1,         21,         21,2,20120507,       0116,    35.7482,   -52.5048,       5354,   907.6,   8.4490,  35.2436,2,  35.2432,2,    175.0,2,   175.8,2,   11.94,2,   20.85,2,    0.00,2,    1.33,2,   1.586,2,   0.863,2,   0.043,2,    0.30,3,  2186.2,2,  2325.5,2,   7.7052,6,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.400,2,   44.13,2,   24.12,2,-999.0000, -999.00,   8.3497,   8.4445,2
33AT20120419,        A20,      59,          1,         20,         20,2,20120507,       0114,    35.7482,   -52.5048,       5354,  1009.2,   6.9284,  35.1268,2,  35.1295,2,    196.0,2,   196.6,2,   12.49,2,   20.43,2,    0.00,2,    1.32,2,   1.822,2,   0.970,2,   0.072,2,    0.37,3,  2184.4,2,  2319.9,2,   7.6975,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.640,2,   45.02,2,   24.11,2,-999.0000, -999.00,   6.8287,   6.9198,2
33AT20120419,        A20,      59,          1,         19,         19,2,20120507,       0111,    35.7482,   -52.5048,       5354,  1111.4,   6.1285,  35.1217,2,  35.1221,2,    216.2,2,   219.2,2,   11.82,2,   19.09,2,    0.00,2,    1.24,2,   2.095,2,   1.107,2,   0.095,2,    0.48,3,  2180.5,2,  2320.7,6,   7.7085,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.840,2,   45.22,2,   22.47,2,-999.0000, -999.00,   6.0245,   6.1281,2
33AT20120419,        A20,      59,          1,         18,         18,2,20120507,       0109,    35.7482,   -52.5048,       5354,  1211.3,   5.5841,  35.0964,2,  35.0974,2,    233.6,2,   234.7,2,   11.32,2,   18.32,2,    0.00,2,    1.20,2,   2.433,2,   1.273,2,   0.126,2,    0.36,3,  2176.2,2,  2320.9,2,   7.7140,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.050,2,   44.73,2,   20.37,2,-999.0000, -999.00,   5.4749,   5.5843,2
33AT20120419,        A20,      59,          1,         17,         17,2,20120507,       0106,    35.7482,   -52.5048,       5354,  1312.3,   5.1003,  35.0600,2,  35.0614,2,    246.5,2,   245.7,2,   11.16,2,   17.90,2,    0.00,2,    1.18,2,   2.556,2,   1.391,2,   0.147,2,    0.44,3,  2173.1,2,  2316.3,2,   7.7171,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.220,2,   43.99,2,   20.31,2,-999.0000, -999.00,   4.9859,   5.0999,2
33AT20120419,        A20,      59,          1,         16,         16,2,20120507,       0104,    35.7482,   -52.5048,       5354,  1414.2,   4.6950,  35.0114,2,  35.0122,2,    254.3,2,   253.8,2,   11.11,2,   17.74,2,    0.00,2,    1.17,2,   2.798,2,   1.488,2,   0.163,2,    0.81,3,  2167.8,2,  2311.9,2,   7.7159,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.340,2,   44.61,2,   20.43,2,-999.0000, -999.00,   4.5751,   4.6937,2
33AT20120419,        A20,      59,          1,         15,         15,2,20120507,       0100,    35.7482,   -52.5048,       5354,  1616.1,   4.2895,  34.9858,2,  34.9872,2,    259.2,2,   259.4,2,   11.51,2,   17.65,2,    0.00,2,    1.16,2,   2.668,2,   1.358,2,   0.150,2,    0.27,3,  2167.5,2,  2310.7,2,   7.7190,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.330,2,   44.35,2,   20.55,2,-999.0000, -999.00,   4.1551,   4.2878,2
33AT20120419,        A20,      59,          1,         14,         14,2,20120507,       0055,    35.7482,   -52.5048,       5354,  1820.5,   4.0427,  34.9743,2,  34.9756,2,    262.4,2,   261.8,2,   12.15,2,   17.68,2,    0.00,2,    1.16,2,   2.301,2,   1.132,2,   0.125,2,    0.19,3,  2165.4,2,  2310.4,2,   7.7228,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.250,2,   43.92,2,   20.39,2,-999.0000, -999.00,   3.8919,   4.0428,2
33AT20120419,        A20,      59,          1,         13,         13,2,20120507,       0051,    35.7482,   -52.5048,       5354,  2025.4,   3.8222,  34.9655,2,  34.9660,2,    263.2,2,   263.5,2,   13.07,2,   17.71,2,    0.00,2,    1.17,2,   1.980,2,   0.995,2,   0.099,2,    0.00,3,  2163.1,2,  2311.5,2,   7.7269,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   1.120,2,   44.56,2,   20.47,2,-999.0000, -999.00,   3.6548,   3.8219,2
33AT20120419,        A20,      59,          1,         12,         12,2,20120507,       0046,    35.7482,   -52.5048,       5354,  2278.0,   3.5893,  34.9584,2,  34.9589,2,    264.1,2,   264.5,2,   14.70,2,   17.78,2,    0.00,2,    1.18,2,   1.564,2,   0.796,2,   0.073,2,    0.00,3,  2162.8,2,  2313.0,2,   7.7326,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.950,2,   44.45,2,   20.36,2,-999.0000, -999.00,   3.4008,   3.5889,2
33AT20120419,        A20,      59,          1,         11,         11,4,20120507,       0041,    35.7482,   -52.5048,       5354,  2531.9,   3.3951,  34.9535,2,  34.8729,4,    264.8,2,   257.3,4,   41.94,4,   20.63,4,    0.00,4,    1.41,4,-999.000,5,-999.000,5,-999.000,5, -999.00,5,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.000,5,   43.41,2,   22.69,2,-999.0000, -999.00,   3.1846,   3.3949,2
33AT20120419,        A20,      59,          1,         10,         10,2,20120507,       0036,    35.7482,   -52.5048,       5354,  2787.3,   3.2201,  34.9497,2,  34.9504,2,    262.3,2,   262.5,2,   19.21,2,   18.16,2,    0.00,2,    1.21,2,   0.910,2,   0.487,2,   0.033,2,    0.00,3,  2166.0,2,  2319.6,2,   7.7375,2,    25.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.620,2,   43.99,2,   20.68,2,-999.0000, -999.00,   2.9868,   3.2207,2
33AT20120419,        A20,      59,          1,          9,          9,2,20120507,       0031,    35.7482,   -52.5048,       5354,  3043.1,   3.0405,  34.9431,2,  34.9445,2,    260.8,2,   261.6,2,   22.02,2,   18.44,2,    0.00,2,    1.24,2,   0.646,2,   0.360,2,   0.027,2,    0.00,3,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,   0.490,2,   43.03,2,   20.97,2,-999.0000, -999.00,   2.7842,   3.0404,2
