EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,BTL_DATE,BTL_TIME,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,DEG C
18HU20010530,      AR07W,     105,          1,     237425,         24,2,20010608,       0152,    59.9883,   -48.9035,       2959,     3.1,   4.8953,  34.5942,2,  34.6064,2,    333.5,2,   341.0,2,    3.36,6,    1.51,6,    0.26,6,   5.459,2,   3.322,2,-999.000,9,  2051.8,2,  2306.4,2,   8.112,2,  14.386,2, 20010608,      253,   4.8951
18HU20010530,      AR07W,     107,          1,     237426,          1,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2769.3,   2.1953,  34.8735,2,  34.8865,2,    287.6,2,   286.3,2,   11.15,6,   15.00,6,    1.02,6,   3.212,2,   1.435,2,   0.223,4,  2155.9,2,  2296.5,2,   4.216,2,  15.908,2, 20010608,      621,   1.9849
18HU20010530,      AR07W,     107,          1,     237427,          2,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2695.9,   2.3332,  34.8767,2,  34.8894,2,    285.9,2,   284.2,2,   11.26,6,   15.10,6,    1.05,6,   3.061,2,   1.277,2,   0.621,4,  2155.1,2,  2312.5,2,   3.834,2,  15.760,2, 20010608,      623,   2.1271
18HU20010530,      AR07W,     107,          1,     237428,          3,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2596.8,   2.4239,  34.8795,2,  34.8910,6,    284.3,2,   283.3,2,   11.25,6,   15.25,6,    0.97,6,-999.000,9,-999.000,9,-999.000,9,  2154.3,2,  2310.8,2,-999.000,9,-999.000,9, 20010608,      625,   2.2256
18HU20010530,      AR07W,     107,          1,     237429,          4,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2462.5,   2.7684,  34.8846,2,  34.8972,2,    280.9,2,   279.9,2,   11.25,6,   15.71,6,    1.00,6,   3.226,2,   1.399,2,   0.248,4,  2155.9,2,  2298.6,2,   3.783,2,  15.723,2, 20010608,      627,   2.5765
18HU20010530,      AR07W,     107,          1,     237430,          5,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2299.1,   2.8864,  34.8829,2,  34.8960,2,    280.4,2,   280.2,2,   11.11,6,   15.86,6,    1.00,6,   3.605,2,   1.561,2,   0.217,4,  2155.5,2,  2312.3,2,   3.958,2,  15.499,2, 20010608,      630,   2.7080
18HU20010530,      AR07W,     107,          1,     237431,          6,2,20010608,       0621,    60.2962,   -48.5503,       2694,  2140.4,   2.9697,  34.8805,2,  34.8930,6,    279.8,2,   280.4,2,   10.81,6,   15.90,6,    1.02,6,   3.232,2,   1.606,2,   0.275,4,  2152.7,2,  2300.5,2,   4.022,2,  16.387,2, 20010608,      633,   2.8049
18HU20010530,      AR07W,     107,          1,     237432,          7,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1994.4,   2.9975,  34.8799,2,  34.8926,2,    279.1,2,   280.3,2,   10.83,6,   16.05,6,    1.01,6,   3.113,2,   1.436,2,   0.341,4,  2154.2,2,  2303.3,2,   3.986,2,  17.770,2, 20010608,      636,   2.8456
18HU20010530,      AR07W,     107,          1,     237433,          8,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1818.5,   3.1463,  34.8716,2,  34.8830,2,    280.0,2,   281.8,6,   10.50,6,   16.39,6,    1.04,6,   3.300,2,   1.975,2,   0.699,4,  2155.4,2,  2310.8,2,   4.185,2,  19.784,2, 20010608,      640,   3.0082
18HU20010530,      AR07W,     107,          1,     237434,          9,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1628.8,   3.2390,  34.8675,2,  34.8788,2,    278.6,2,   280.6,2,   10.35,6,   16.74,6,    1.07,6,   3.721,2,   1.772,2,   0.322,4,  2157.2,2,  2310.8,2,   4.464,2,  19.980,2, 20010608,      644,   3.1165
18HU20010530,      AR07W,     107,          1,     237435,         10,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1431.2,   3.3725,  34.8683,2,  34.8794,2,    275.3,2,   277.8,2,   10.30,6,   17.04,6,    1.17,6,   3.435,2,   2.112,2,   0.541,4,  2158.7,2,  2300.5,2,   4.590,2,  20.834,2, 20010608,      647,   3.2655
18HU20010530,      AR07W,     107,          1,     237436,         11,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1249.0,   3.4136,  34.8537,2,-999.0000,9,    277.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      651,   3.3216
18HU20010530,      AR07W,     107,          1,     237437,         12,2,20010608,       0621,    60.2962,   -48.5503,       2694,  1120.1,   3.5125,  34.8495,2,  34.8613,2,    280.7,2,   284.2,2,    9.16,6,   16.38,6,    1.04,6,   4.490,2,   2.379,2,   0.427,4,  2157.4,2,  2299.2,2,   5.384,2,  17.262,2, 20010608,      654,   3.4303
18HU20010530,      AR07W,     107,          1,     237438,         13,2,20010608,       0621,    60.2962,   -48.5503,       2694,   899.7,   3.8432,  34.8844,2,  34.8951,2,    278.5,2,   282.5,2,    9.11,6,   16.26,6,    1.03,6,   4.427,2,   2.296,2,   0.440,4,  2156.1,2,  2304.7,2,   5.322,2,  15.918,2, 20010608,      657,   3.7763
18HU20010530,      AR07W,     107,          1,     237439,         14,2,20010608,       0621,    60.2962,   -48.5503,       2694,   680.0,   3.8922,  34.8819,2,  34.8925,2,    281.5,2,   286.2,2,    8.77,6,   16.08,6,    1.06,6,   4.575,2,   2.458,2,   0.428,4,  2153.5,2,  2297.8,2,   5.653,2,  15.462,2, 20010608,      701,   3.8425
18HU20010530,      AR07W,     107,          1,     237440,         15,2,20010608,       0621,    60.2962,   -48.5503,       2694,   509.6,   4.0908,  34.8972,2,  34.9063,2,    281.8,2,   287.0,2,    8.60,6,   15.97,6,    1.01,6,   4.441,2,   2.494,2,   0.325,4,  2151.0,2,  2304.6,2,   5.448,2,  14.729,2, 20010608,      704,   4.0534
18HU20010530,      AR07W,     107,          1,     237441,         16,2,20010608,       0621,    60.2962,   -48.5503,       2694,   370.7,   4.4384,  34.9226,2,  34.9328,2,    286.2,2,   290.8,2,    8.11,6,   15.58,6,    1.01,6,   4.759,2,   2.467,2,   0.553,4,  2146.7,2,  2315.2,2,   6.006,2,  12.869,2, 20010608,      706,   4.4106
18HU20010530,      AR07W,     107,          1,     237442,         17,2,20010608,       0621,    60.2962,   -48.5503,       2694,   249.4,   4.4391,  34.8944,2,  34.9035,2,    291.6,2,   296.9,2,    7.81,6,   15.18,6,    0.97,6,   5.016,2,   2.601,2,   0.395,4,  2147.7,2,  2312.1,2,   6.691,2,  12.433,2, 20010608,      708,   4.4206
18HU20010530,      AR07W,     107,          1,     237443,         18,2,20010608,       0621,    60.2962,   -48.5503,       2694,   149.6,   4.4155,  34.7983,2,  34.8093,2,    312.3,2,   318.6,2,    6.78,6,   10.46,6,    0.78,6,   5.114,2,   2.916,2,   0.443,4,  2121.6,2,  2317.4,2,   7.117,2,  11.453,2, 20010608,      710,   4.4046
18HU20010530,      AR07W,     107,          1,     237444,         19,2,20010608,       0621,    60.2962,   -48.5503,       2694,    99.8,   4.3002,  34.6457,2,  34.6612,2,    317.3,2,   323.6,2,    5.99,6,    8.84,6,    0.76,6,   5.573,2,   2.772,2,   0.533,4,  2106.3,2,  2308.2,2,   7.802,2,  12.364,2, 20010608,      711,   4.2931
18HU20010530,      AR07W,     107,          1,     237445,         20,2,20010608,       0621,    60.2962,   -48.5503,       2694,    49.5,   3.9328,  34.4899,2,  34.4346,2,    322.6,2,   330.6,2,    5.13,6,    8.16,6,    0.64,6,   5.609,2,   2.717,2,   0.393,4,  2092.4,2,  2288.2,2,   7.574,2,  12.676,2, 20010608,      713,   3.9294
18HU20010530,      AR07W,     107,          1,     237446,         21,2,20010608,       0621,    60.2962,   -48.5503,       2694,    29.7,   3.6608,  34.3804,2,-999.0000,9,    325.5,2,  -999.0,9,    5.12,6,    8.19,6,    0.64,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      714,   3.6589
18HU20010530,      AR07W,     107,          1,     237447,         22,2,20010608,       0621,    60.2962,   -48.5503,       2694,    19.6,   3.6658,  34.3815,2,  34.3876,2,    325.8,2,  -999.0,9,    4.95,6,    7.87,6,    0.64,6,   5.263,2,   2.884,2,   0.534,4,  -999.0,9,  2289.7,2,   7.322,2,  12.335,2, 20010608,      714,   3.6645
18HU20010530,      AR07W,     107,          1,     237448,         23,2,20010608,       0621,    60.2962,   -48.5503,       2694,     9.5,   3.5864,  34.3559,2,-999.0000,9,    326.4,2,  -999.0,9,    4.90,6,    8.02,6,    0.60,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      715,   3.5858
18HU20010530,      AR07W,     107,          1,     237449,         24,2,20010608,       0621,    60.2962,   -48.5503,       2694,     2.8,   3.4885,  34.3262,2,  34.3392,2,    326.9,2,   334.7,2,    4.73,6,    7.75,6,    0.61,6,   5.653,2,   2.864,2,   0.528,4,  2091.1,2,  2278.4,2,   7.656,2,  12.716,2, 20010608,      716,   3.4883
18HU20010530,      AR07W,     108,          1,     237450,          1,2,20010608,       0927,    60.5672,   -48.2625,        134,   125.9,   0.7702,  33.7468,2,  33.7572,2,    322.3,2,   335.1,2,    4.31,6,    8.12,6,    0.72,6,   6.114,2,   3.172,2,   0.390,4,  2090.4,2,  2244.5,2,   7.684,2,  14.905,2, 20010608,      927,   0.7650
18HU20010530,      AR07W,     108,          1,     237451,          2,2,20010608,       0927,    60.5672,   -48.2625,        134,   114.8,   0.6252,  33.6833,2,  33.6971,2,    323.5,2,   337.3,2,    4.04,6,    7.58,6,    0.69,6,-999.000,9,-999.000,9,-999.000,9,  2082.0,2,  2258.4,2,-999.000,9,-999.000,9, 20010608,      928,   0.6206
18HU20010530,      AR07W,     108,          1,     237452,          3,2,20010608,       0927,    60.5672,   -48.2625,        134,   100.3,   0.5625,  33.6551,2,  33.6768,2,    324.5,2,   338.4,6,    5.00,6,    7.54,6,    0.77,6,   6.242,2,   3.232,2,   0.420,4,  2084.9,2,  2244.5,2,   8.019,2,  15.434,2, 20010608,      929,   0.5586
18HU20010530,      AR07W,     108,          1,     237453,          4,2,20010608,       0927,    60.5672,   -48.2625,        134,    80.3,   0.4541,  33.6055,2,  33.6152,2,    325.0,2,   339.3,2,    3.71,6,    7.27,6,    0.70,6,   6.283,2,   3.268,2,   0.395,4,  2081.3,2,  2242.1,2,   7.895,2,  15.591,2, 20010608,      930,   0.4511
18HU20010530,      AR07W,     108,          1,     237454,          5,2,20010608,       0927,    60.5672,   -48.2625,        134,    59.4,   0.2956,  33.4754,2,  33.4930,2,    331.6,2,   348.6,2,    2.68,6,    5.99,6,    0.58,6,-999.000,9,-999.000,9,-999.000,9,  2070.4,2,  2238.9,3,-999.000,9,-999.000,9, 20010608,      931,   0.2935
18HU20010530,      AR07W,     108,          1,     237455,          6,2,20010608,       0927,    60.5672,   -48.2625,        134,    49.5,   0.2368,  33.4280,2,  33.4013,2,    335.9,2,   353.7,2,    1.75,6,    4.97,6,    0.52,6,   6.346,2,   3.289,2,   0.437,4,  2064.9,2,  2228.7,2,   7.821,2,  15.377,2, 20010608,      932,   0.2351
18HU20010530,      AR07W,     108,          1,     237456,          7,2,20010608,       0927,    60.5672,   -48.2625,        134,    38.5,   0.1167,  33.2884,2,  33.2994,2,    343.1,2,   360.0,2,    1.12,6,    2.76,6,    0.38,6,-999.000,9,-999.000,9,-999.000,9,  2052.5,2,  2238.4,2,-999.000,9,-999.000,9, 20010608,      932,   0.1154
18HU20010530,      AR07W,     108,          1,     237457,          8,2,20010608,       0927,    60.5672,   -48.2625,        134,    39.2,   0.1021,  33.2731,2,-999.0000,9,    343.9,2,  -999.0,9,    0.63,6,    2.24,6,    0.19,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      933,   0.1008
18HU20010530,      AR07W,     108,          1,     237458,          9,2,20010608,       0927,    60.5672,   -48.2625,        134,    39.4,   0.1013,  33.2672,2,-999.0000,9,    344.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      933,   0.1000
18HU20010530,      AR07W,     108,          1,     237459,         10,2,20010608,       0927,    60.5672,   -48.2625,        134,    29.2,   0.0176,  33.1584,2,  33.1015,2,    351.3,2,   379.1,2,    0.61,6,    0.13,6,    0.14,6,-999.000,9,-999.000,9,-999.000,9,  2010.4,2,  2220.5,2,-999.000,9,-999.000,9, 20010608,      934,   0.0166
18HU20010530,      AR07W,     108,          1,     237460,         11,2,20010608,       0927,    60.5672,   -48.2625,        134,    19.9,   0.1097,  33.0079,2,  33.0476,2,    366.3,2,   386.3,2,    0.54,6,    0.00,6,    0.13,6,-999.000,9,-999.000,9,-999.000,9,  1996.2,2,  2218.1,2,-999.000,9,-999.000,9, 20010608,      935,   0.1090
18HU20010530,      AR07W,     108,          1,     237461,         12,2,20010608,       0927,    60.5672,   -48.2625,        134,    20.0,   0.1223,  33.0032,2,-999.0000,9,    370.6,2,  -999.0,9,    0.35,6,    0.38,6,    0.05,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      936,   0.1216
18HU20010530,      AR07W,     108,          1,     237462,         13,2,20010608,       0927,    60.5672,   -48.2625,        134,     9.7,   0.5159,  32.8749,2,  32.8757,2,    383.0,2,   402.4,2,    0.55,6,    0.00,6,    0.10,6,   6.678,2,   3.424,2,   0.660,4,  1954.3,2,  2204.3,2,   8.670,2,  15.261,2, 20010608,      936,   0.5155
18HU20010530,      AR07W,     108,          1,     237463,         14,2,20010608,       0927,    60.5672,   -48.2625,        134,     9.2,   0.4995,  32.8832,2,-999.0000,9,    383.6,2,  -999.0,9,    0.15,6,    0.14,6,    0.00,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      937,   0.4992
18HU20010530,      AR07W,     108,          1,     237464,         15,2,20010608,       0927,    60.5672,   -48.2625,        134,     9.5,   0.4877,  32.8883,2,-999.0000,9,    384.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      937,   0.4874
18HU20010530,      AR07W,     108,          1,     237465,         16,2,20010608,       0927,    60.5672,   -48.2625,        134,     9.7,   0.4876,  32.8883,2,-999.0000,9,    384.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      937,   0.4873
18HU20010530,      AR07W,     108,          1,     237466,         17,2,20010608,       0927,    60.5672,   -48.2625,        134,     9.6,   0.4775,  32.8914,2,-999.0000,9,    384.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,      937,   0.4772
18HU20010530,      AR07W,     108,          1,     237467,         18,2,20010608,       0927,    60.5672,   -48.2625,        134,     3.2,   0.5894,  32.8420,2,  32.8459,2,    384.3,2,   402.0,2,    0.49,6,    0.00,6,    0.12,6,-999.000,9,-999.000,9,-999.000,9,  1950.0,2,  2199.4,2,-999.000,9,-999.000,9, 20010608,      938,   0.5893
18HU20010530,      AR07W,     111,          1,     237468,          1,2,20010608,       1130,    60.4457,   -48.3605,        153,   141.8,   2.6025,  34.3339,2,  34.3517,2,    308.3,2,   317.8,2,    6.15,6,   10.92,6,    0.87,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1130,   2.5943
18HU20010530,      AR07W,     111,          1,     237469,          2,2,20010608,       1130,    60.4457,   -48.3605,        153,   100.1,   2.3807,  34.2804,2,  34.2897,2,    309.2,2,   319.2,2,    6.02,6,   10.68,6,    0.82,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1132,   2.3752
18HU20010530,      AR07W,     111,          1,     237470,          3,2,20010608,       1130,    60.4457,   -48.3605,        153,    80.0,   2.3624,  34.2737,2,  34.2850,2,    309.1,2,   319.1,6,    6.30,6,   10.76,6,    0.82,6,   3.662,4,   2.181,3,   0.343,4,  -999.0,9,  -999.0,9,   4.826,2,  18.107,2, 20010608,     1133,   2.3580
18HU20010530,      AR07W,     111,          1,     237471,          4,2,20010608,       1130,    60.4457,   -48.3605,        153,    59.7,   2.3026,  34.2477,2,-999.0000,9,    310.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1134,   2.2994
18HU20010530,      AR07W,     111,          1,     237472,          5,2,20010608,       1130,    60.4457,   -48.3605,        153,    49.0,   2.1368,  34.1781,2,  34.1892,6,    312.8,2,   323.4,2,    5.55,6,    9.75,6,    0.78,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1135,   2.1342
18HU20010530,      AR07W,     111,          1,     237473,          6,2,20010608,       1130,    60.4457,   -48.3605,        153,    39.7,   1.7929,  34.0819,2,-999.0000,9,    314.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1136,   1.7909
18HU20010530,      AR07W,     111,          1,     237474,          7,2,20010608,       1130,    60.4457,   -48.3605,        153,    29.6,   1.4671,  33.9721,2,-999.0000,9,    316.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1136,   1.4657
18HU20010530,      AR07W,     111,          1,     237475,          8,2,20010608,       1130,    60.4457,   -48.3605,        153,    19.6,   1.1424,  33.8270,2,-999.0000,9,    321.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1137,   1.1415
18HU20010530,      AR07W,     111,          1,     237476,          9,2,20010608,       1130,    60.4457,   -48.3605,        153,     8.9,   0.8098,  33.4968,2,  33.6015,2,    342.6,2,   359.8,2,    3.04,6,    4.67,6,    0.42,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1138,   0.8094
18HU20010530,      AR07W,     111,          1,     237477,         10,2,20010608,       1130,    60.4457,   -48.3605,        153,     2.8,   0.6608,  33.3734,2,-999.0000,9,    362.7,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1138,   0.6607
18HU20010530,      AR07W,     119,          1,     237478,          1,2,20010608,       1334,    60.3635,   -48.4503,       1003,   768.1,   4.3599,  34.9093,2,  34.9206,6,    285.9,2,   290.5,2,    8.26,6,   15.30,6,    1.04,6,   4.699,2,   2.649,2,-999.000,9,  2153.6,2,  2305.3,2,   5.925,2,  18.359,2, 20010608,     1334,   4.3005
18HU20010530,      AR07W,     119,          1,     237479,          2,2,20010608,       1334,    60.3635,   -48.4503,       1003,   700.0,   4.3720,  34.9100,2,  34.9206,2,    285.7,2,   290.2,2,    8.27,6,   15.36,6,    1.01,6,   4.582,2,   2.661,2,-999.000,9,  2152.5,2,  2303.4,2,   5.994,2,  17.749,2, 20010608,     1336,   4.3181
18HU20010530,      AR07W,     119,          1,     237480,          3,2,20010608,       1334,    60.3635,   -48.4503,       1003,   630.3,   4.3873,  34.9112,2,  34.9203,2,    285.5,2,   291.2,2,    8.34,6,   15.40,6,    1.11,6,   4.628,2,   2.676,2,-999.000,9,  2152.9,2,  2304.0,2,   5.900,2,  16.828,2, 20010608,     1338,   4.3390
18HU20010530,      AR07W,     119,          1,     237481,          4,2,20010608,       1334,    60.3635,   -48.4503,       1003,   550.4,   4.4258,  34.9132,2,  34.9244,2,    285.5,2,   291.2,2,    8.27,6,   15.35,6,    0.99,6,   4.589,2,   2.696,2,-999.000,9,  2152.1,2,  2306.9,2,   5.988,2,  17.206,2, 20010608,     1340,   4.3838
18HU20010530,      AR07W,     119,          1,     237482,          5,2,20010608,       1334,    60.3635,   -48.4503,       1003,   470.0,   4.5529,  34.9131,2,  34.9242,2,    286.8,2,   292.3,2,    7.90,6,   14.75,6,    0.98,6,   4.755,2,   2.719,2,-999.000,9,  2151.0,2,  2316.5,2,   6.117,2,  16.606,2, 20010608,     1342,   4.5169
18HU20010530,      AR07W,     119,          1,     237483,          6,2,20010608,       1334,    60.3635,   -48.4503,       1003,   360.5,   4.5828,  34.9137,2,  34.9248,2,    286.8,2,   292.5,2,    7.84,6,   14.85,6,    0.97,6,   4.659,6,   2.678,6,   0.131,4,  2149.1,2,  2310.2,2,   6.036,6,  14.965,6, 20010608,     1344,   4.5554
18HU20010530,      AR07W,     119,          1,     237484,          7,2,20010608,       1334,    60.3635,   -48.4503,       1003,   259.9,   4.7210,  34.9203,2,  34.9315,2,    286.8,2,   293.0,2,    7.63,6,   14.36,6,    0.99,6,   4.726,2,   2.746,2,-999.000,9,  2149.3,2,  2308.6,2,   6.152,2,  15.927,2, 20010608,     1346,   4.7011
18HU20010530,      AR07W,     119,          1,     237485,          8,2,20010608,       1334,    60.3635,   -48.4503,       1003,   169.9,   4.8308,  34.9121,2,  34.9226,2,    290.4,2,   297.1,6,    7.41,6,   13.65,6,    0.92,6,   4.861,2,   2.867,2,-999.000,9,  2145.1,2,  2301.0,2,   6.362,2,  15.540,2, 20010608,     1347,   4.8178
18HU20010530,      AR07W,     119,          1,     237486,          9,2,20010608,       1334,    60.3635,   -48.4503,       1003,    99.3,   4.5094,  34.8013,2,  34.8148,2,    297.6,2,   306.3,2,    6.78,6,   11.97,6,    0.88,6,   5.039,2,   3.025,2,-999.000,9,  2134.4,2,  2304.7,2,   6.779,2,  15.432,2, 20010608,     1350,   4.5021
18HU20010530,      AR07W,     119,          1,     237487,         10,2,20010608,       1334,    60.3635,   -48.4503,       1003,    80.1,   4.3646,  34.7627,2,-999.0000,9,    299.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1350,   4.3588
18HU20010530,      AR07W,     119,          1,     237488,         11,2,20010608,       1334,    60.3635,   -48.4503,       1003,    59.2,   3.9003,  34.6333,2,-999.0000,9,    305.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1351,   3.8963
18HU20010530,      AR07W,     119,          1,     237489,         12,2,20010608,       1334,    60.3635,   -48.4503,       1003,    50.4,   3.4683,  34.5319,2,-999.0000,9,    305.6,2,   315.2,2,    6.23,6,   10.97,6,    0.83,6,   5.501,2,   3.136,2,-999.000,9,  2122.1,2,  2283.3,2,   7.313,2,  16.457,2, 20010608,     1352,   3.4651
18HU20010530,      AR07W,     119,          1,     237490,         13,2,20010608,       1334,    60.3635,   -48.4503,       1003,    39.3,   3.4061,  34.4912,2,-999.0000,9,    307.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1353,   3.4036
18HU20010530,      AR07W,     119,          1,     237491,         14,2,20010608,       1334,    60.3635,   -48.4503,       1003,    29.8,   2.9616,  34.3544,2,-999.0000,9,    310.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1353,   2.9598
18HU20010530,      AR07W,     119,          1,     237492,         15,2,20010608,       1334,    60.3635,   -48.4503,       1003,    20.6,   2.2105,  34.0675,2,-999.0000,9,    318.7,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1354,   2.2094
18HU20010530,      AR07W,     119,          1,     237493,         16,2,20010608,       1334,    60.3635,   -48.4503,       1003,     9.7,   1.7430,  33.7734,2,  33.8104,2,    352.5,2,   364.3,2,    2.71,6,    4.05,6,    0.44,6,   6.561,2,   3.629,2,-999.000,9,  2055.9,2,  2255.4,2,   9.482,2,  19.588,2, 20010608,     1355,   1.7425
18HU20010530,      AR07W,     119,          1,     237494,         17,2,20010608,       1334,    60.3635,   -48.4503,       1003,     3.3,   1.4428,  33.5825,2,-999.0000,9,    360.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010608,     1356,   1.4427
18HU20010530,      AR07W,     133,          1,     237498,          1,2,20010608,       2148,    60.1747,   -48.6755,       2795,  2896.9,   2.0398,  34.8674,2,  34.8799,2,    291.0,2,   290.3,2,   10.38,6,   14.32,6,    1.04,6,   3.382,2,   1.984,2,   0.353,4,  2157.3,2,  2305.3,2,   4.383,2,  18.607,2, 20010608,     2148,   1.8202
18HU20010530,      AR07W,     133,          1,     237499,          2,2,20010608,       2148,    60.1747,   -48.6755,       2795,  2840.8,   2.0486,  34.8678,2,  34.8791,2,    290.3,2,   291.8,2,   10.42,6,   14.14,6,    1.04,6,   3.361,2,   2.011,2,   0.248,4,  2159.4,2,  2312.6,2,   4.418,2,  18.388,2, 20010608,     2150,   1.8343
18HU20010530,      AR07W,     133,          1,     237500,          3,2,20010608,       2148,    60.1747,   -48.6755,       2795,  2760.4,   2.1314,  34.8706,2,  34.8821,2,    288.1,2,   290.2,2,   10.87,6,   14.32,6,    1.05,6,   3.205,2,   1.869,2,   0.298,4,  2156.3,2,  2303.1,2,   4.221,2,  17.218,2, 20010608,     2152,   1.9231
18HU20010530,      AR07W,     133,          1,     237501,          4,2,20010608,       2148,    60.1747,   -48.6755,       2795,  2660.8,   2.3458,  34.8784,2,  34.8899,2,    284.4,2,   284.9,2,   11.69,6,   14.81,6,    1.07,6,   2.912,2,   1.654,2,   0.404,4,  2154.6,2,  2301.6,2,   3.747,2,  16.664,2, 20010608,     2155,   2.1428
