EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  740H20090203,  SR01,    37,  1,     10,     10,2,20090216,0917,-62.3888, -64.8228, 3911,   1778.1,   1.2225,  34.7245,2,  34.7240,2,    188.3,    192.1,   2,   109.22,2,    32.68,2,     2.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     11,     11,2,20090216,0917,-62.3888, -64.8228, 3911,   1523.0,   1.3885,  34.7281,2,  34.7281,2,    185.4,    189.5,   2,   104.08,2,    32.41,2,     2.20,2,   2265.6,2,   2373.1,6
  740H20090203,  SR01,    37,  1,     12,     12,2,20090216,0917,-62.3888, -64.8228, 3911,   1269.6,   1.5601,  34.7301,2,  34.7298,2,    182.9,    186.1,   2,    98.71,2,    32.55,2,     2.18,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     13,     13,2,20090216,0917,-62.3888, -64.8228, 3911,   1015.2,   1.8117,  34.7243,2,  34.7238,2,    177.7,    182.2,   2,    90.61,2,    32.53,2,     2.20,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     14,     14,2,20090216,0917,-62.3888, -64.8228, 3911,    889.1,   1.8966,  34.7134,2,  34.7129,2,    173.7,    176.4,   2,    87.96,2,    33.04,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     15,     15,2,20090216,0917,-62.3888, -64.8228, 3911,    757.4,   2.0176,  34.6960,2,  34.6958,2,    171.5,    175.4,   2,    84.53,2,    33.31,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     16,     16,2,20090216,0917,-62.3888, -64.8228, 3911,    635.4,   2.0762,  34.6724,2,  34.6720,2,    168.8,    171.7,   2,    81.50,2,    33.67,2,     2.24,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     17,     17,2,20090216,0917,-62.3888, -64.8228, 3911,    508.0,   2.0926,  34.6286,2,  34.6294,2,    167.0,    171.3,   2,    78.73,2,    34.12,2,     2.29,2,   2256.3,2,   2348.2,6
  740H20090203,  SR01,    37,  1,     18,     18,9,20090216,0917,-62.3888, -64.8228, 3911,    382.0,   2.0819,  34.5627,2,-999.0000,9,    169.5,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     19,     19,2,20090216,0917,-62.3888, -64.8228, 3911,    254.4,   1.8840,  34.4412,2,  34.4396,2,    183.6,    186.3,   2,    66.54,2,    35.49,2,     2.39,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     20,     20,2,20090216,0917,-62.3888, -64.8228, 3911,    179.1,   1.2767,  34.3132,2,  34.3121,2,    215.1,    218.5,   2,    57.51,2,    34.71,2,     2.35,2,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    37,  1,     21,     21,2,20090216,0917,-62.3888, -64.8228, 3911,    103.3,  -0.8193,  34.0451,2,  34.0449,2,    304.8,   -999.0,   9,    41.55,2,    30.53,2,     2.12,2,   2187.7,2,   2308.8,6
  740H20090203,  SR01,    37,  1,     22,     22,2,20090216,0917,-62.3888, -64.8228, 3911,     76.4,  -0.6526,  33.9527,2,  33.9529,2,    336.5,    336.8,   2,    34.95,2,    27.09,2,     1.89,2,   2165.4,2,   2305.3,6
  740H20090203,  SR01,    37,  1,     23,     23,2,20090216,0917,-62.3888, -64.8228, 3911,     51.0,   0.4700,  33.9112,2,  33.9121,2,    337.6,    338.3,   2,    31.09,2,    26.30,2,     1.79,2,   2155.3,2,   2306.1,6
  740H20090203,  SR01,    37,  1,     24,     24,2,20090216,0917,-62.3888, -64.8228, 3911,      6.1,   2.4623,  33.8209,2,  33.8209,2,    318.5,    320.1,   2,    24.40,2,    25.97,2,     1.76,2,   2149.5,2,   2296.0,6
  740H20090203,  SR01,    38,  1,      1,      1,9,20090216,1420,-62.5000, -64.4600, 3821,   3811.2,   0.4323,  34.6892,2,-999.0000,9,    210.6,    328.3,   4,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    38,  1,      2,      2,2,20090216,1420,-62.5000, -64.4600, 3821,   3760.7,   0.4603,  34.6926,2,  34.6914,2,    208.7,    209.4,   2,   127.67,2,    33.42,2,     2.24,2,   2264.3,2,   2369.4,6
  740H20090203,  SR01,    38,  1,      3,      3,2,20090216,1420,-62.5000, -64.4600, 3821,   3564.8,   0.4940,  34.6988,2,  34.6985,2,    205.5,    207.0,   2,   130.08,2,    33.48,2,     2.24,2,   2265.4,2,   2369.3,6
  740H20090203,  SR01,    38,  1,      4,      4,2,20090216,1420,-62.5000, -64.4600, 3821,   3309.7,   0.5121,  34.7023,2,  34.7016,2,    203.5,    205.5,   2,   130.78,2,    33.18,2,     2.23,2,   2267.2,2,   2372.0,6
  740H20090203,  SR01,    38,  1,      5,      5,2,20090216,1420,-62.5000, -64.4600, 3821,   3053.3,   0.5330,  34.7042,2,  34.7018,2,    202.0,    204.8,   2,   129.97,2,    33.44,2,     2.23,2,   2264.0,2,   2369.7,6
  740H20090203,  SR01,    38,  1,      6,      6,2,20090216,1420,-62.5000, -64.4600, 3821,   2797.1,   0.5678,  34.7046,2,  34.7043,2,    200.9,    203.6,   2,   126.89,2,    33.39,2,     2.23,2,   2262.7,2,   2370.7,6
  740H20090203,  SR01,    38,  1,      7,      7,2,20090216,1420,-62.5000, -64.4600, 3821,   2542.9,   0.6633,  34.7080,2,  34.7042,2,    198.5,    201.9,   2,   124.14,2,    34.43,4,     2.23,2,   2265.0,2,   -999.0,9
  740H20090203,  SR01,    38,  1,      8,      8,2,20090216,1420,-62.5000, -64.4600, 3821,   2286.5,   0.8105,  34.7117,2,  34.7116,2,    195.7,    198.5,   2,   121.15,2,    32.73,2,     2.21,2,   2263.2,2,   2369.4,6
  740H20090203,  SR01,    38,  1,      9,      9,2,20090216,1420,-62.5000, -64.4600, 3821,   2033.1,   0.9581,  34.7167,2,  34.7168,2,    193.1,    196.4,   2,   115.57,2,    32.41,2,     2.19,2,   2263.2,2,   2371.0,6
  740H20090203,  SR01,    38,  1,     10,     10,2,20090216,1420,-62.5000, -64.4600, 3821,   1776.5,   1.0968,  34.7210,2,  34.7193,2,    190.5,    193.4,   2,   110.91,2,    32.43,2,     2.19,2,   2261.6,2,   2370.4,6
  740H20090203,  SR01,    38,  1,     11,     11,2,20090216,1420,-62.5000, -64.4600, 3821,   1523.3,   1.2728,  34.7262,2,  34.7264,2,    187.5,    190.6,   2,   106.02,2,    32.88,2,     2.19,2,   2260.4,2,   2369.3,6
  740H20090203,  SR01,    38,  1,     12,     12,2,20090216,1420,-62.5000, -64.4600, 3821,   1269.0,   1.4931,  34.7296,2,  34.7289,2,    184.0,    187.0,   2,    99.72,2,    32.63,2,     2.18,2,   2258.9,2,   2365.2,6
  740H20090203,  SR01,    38,  1,     13,     13,2,20090216,1420,-62.5000, -64.4600, 3821,   1015.6,   1.7412,  34.7273,2,  34.7259,2,    179.6,    183.1,   2,    91.90,2,    32.57,2,     2.17,2,   2254.9,2,   2359.9,6
  740H20090203,  SR01,    38,  1,     14,     14,2,20090216,1420,-62.5000, -64.4600, 3821,    887.7,   1.8336,  34.7221,2,  34.7213,2,    177.0,    179.1,   2,    89.24,2,    32.82,2,     2.19,2,   2254.0,2,   2359.1,6
  740H20090203,  SR01,    38,  1,     15,     15,2,20090216,1420,-62.5000, -64.4600, 3821,    760.8,   1.9124,  34.7135,2,  34.7102,2,    174.5,    177.4,   2,    86.57,2,    32.84,2,     2.20,2,   2253.9,2,   2353.9,6
  740H20090203,  SR01,    38,  1,     16,     16,2,20090216,1420,-62.5000, -64.4600, 3821,    634.3,   2.0138,  34.6909,2,  34.6893,2,    170.5,    172.3,   2,    83.24,2,    33.31,2,     2.24,2,   2254.8,2,   2353.6,6
  740H20090203,  SR01,    38,  1,     17,     17,2,20090216,1420,-62.5000, -64.4600, 3821,    507.7,   2.0830,  34.6520,2,  34.6505,2,    168.0,    170.8,   2,    79.80,2,    34.04,2,     2.28,2,   2257.9,2,   2346.0,6
  740H20090203,  SR01,    38,  1,     18,     18,2,20090216,1420,-62.5000, -64.4600, 3821,    380.6,   2.1108,  34.6104,2,  34.6087,2,    167.5,    170.2,   2,    77.69,2,    35.06,2,     2.33,2,   2253.9,2,   2347.4,6
  740H20090203,  SR01,    38,  1,     19,     19,2,20090216,1420,-62.5000, -64.4600, 3821,    253.8,   1.8975,  34.5017,2,  34.4989,2,    176.9,    179.3,   2,    71.63,2,    35.66,2,     2.39,2,   2252.9,2,   2335.6,6
  740H20090203,  SR01,    38,  1,     20,     20,2,20090216,1420,-62.5000, -64.4600, 3821,    177.7,   1.6366,  34.3850,2,  34.3824,2,    196.5,    198.4,   2,    62.71,2,    36.01,2,     2.41,2,   2239.5,2,   2326.4,6
  740H20090203,  SR01,    38,  1,     21,     21,2,20090216,1420,-62.5000, -64.4600, 3821,    101.8,  -0.5760,  34.0832,2,  34.0826,2,    293.3,    293.6,   2,    43.92,2,    31.62,2,     2.17,2,   2198.1,2,   2310.5,6
  740H20090203,  SR01,    38,  1,     22,     22,2,20090216,1420,-62.5000, -64.4600, 3821,     76.7,  -0.7615,  33.9641,2,  33.9645,2,    334.9,    335.4,   2,    36.69,2,    27.30,2,     1.93,2,   2171.3,2,   2309.8,6
  740H20090203,  SR01,    38,  1,     23,     23,2,20090216,1420,-62.5000, -64.4600, 3821,     50.6,   0.1512,  33.9023,2,  33.8944,2,    339.2,    337.8,   2,    28.98,2,    26.38,2,     1.81,2,   2161.4,2,   2309.6,6
  740H20090203,  SR01,    38,  1,     24,     24,2,20090216,1420,-62.5000, -64.4600, 3821,      5.0,   2.2082,  33.8404,2,  33.8420,2,    320.7,    322.6,   2,    25.08,2,    25.80,2,     1.73,2,   2153.5,2,   2304.9,6
  740H20090203,  SR01,    39,  1,      1,      1,2,20090216,1938,-62.6098, -64.0798, 3544,   3533.8,   0.4040,  34.6895,2,  34.6874,2,    210.6,    210.8,   2,   124.93,2,    32.95,2,     2.21,2,   2261.7,2,   -999.0,9
  740H20090203,  SR01,    39,  1,      2,      2,2,20090216,1938,-62.6098, -64.0798, 3544,   3482.1,   0.4104,  34.6906,2,  34.6896,2,    209.3,    209.9,   2,   126.30,2,    32.68,2,     2.22,2,   2260.7,2,   2368.7,6
  740H20090203,  SR01,    39,  1,      3,      3,2,20090216,1938,-62.6098, -64.0798, 3544,   3308.5,   0.4319,  34.6945,2,  34.6937,2,    207.2,    208.5,   2,   126.58,2,    32.83,2,     2.21,2,   2264.2,2,   2372.2,6
  740H20090203,  SR01,    39,  1,      4,      4,2,20090216,1938,-62.6098, -64.0798, 3544,   3052.2,   0.4595,  34.6985,2,  34.6976,2,    204.9,    207.2,   2,   126.71,2,    32.61,2,     2.22,2,   2263.0,2,   2370.9,6
  740H20090203,  SR01,    39,  1,      5,      5,2,20090216,1938,-62.6098, -64.0798, 3544,   2795.9,   0.5003,  34.7013,2,  34.6992,2,    202.7,    205.4,   2,   126.96,2,    32.84,2,     2.22,2,   2264.1,2,   2371.5,6
  740H20090203,  SR01,    39,  1,      6,      6,2,20090216,1938,-62.6098, -64.0798, 3544,   2540.0,   0.5642,  34.7049,2,  34.7031,2,    200.6,    203.5,   2,   126.35,2,    33.09,2,     2.21,2,   2265.0,2,   2367.9,6
  740H20090203,  SR01,    39,  1,      7,      7,2,20090216,1938,-62.6098, -64.0798, 3544,   2285.9,   0.6934,  34.7090,2,  34.7126,2,    197.9,    201.5,   2,   118.23,2,    32.68,2,     2.20,2,   2261.3,2,   2370.6,6
  740H20090203,  SR01,    39,  1,      8,      8,2,20090216,1938,-62.6098, -64.0798, 3544,   2031.6,   0.8444,  34.7132,2,  34.7128,2,    195.1,    198.8,   2,   114.03,2,    32.57,2,     2.18,2,   2259.5,2,   2366.8,6
  740H20090203,  SR01,    39,  1,      9,      9,2,20090216,1938,-62.6098, -64.0798, 3544,   1776.1,   0.9859,  34.7179,2,  34.7196,2,    192.5,    196.0,   2,   114.26,2,    32.79,2,     2.20,2,   2259.6,2,   2368.8,6
  740H20090203,  SR01,    39,  1,     10,     10,2,20090216,1938,-62.6098, -64.0798, 3544,   1521.7,   1.1318,  34.7226,2,  34.7216,2,    189.8,    193.3,   2,   108.98,2,    32.63,2,     2.18,2,   2259.0,2,   2367.5,6
  740H20090203,  SR01,    39,  1,     11,     11,2,20090216,1938,-62.6098, -64.0798, 3544,   1266.6,   1.3177,  34.7272,2,  34.7253,2,    186.8,    190.7,   2,   104.16,2,    32.35,2,     2.17,2,   2258.8,2,   2367.3,6
  740H20090203,  SR01,    39,  1,     12,     12,2,20090216,1938,-62.6098, -64.0798, 3544,   1013.5,   1.5065,  34.7300,2,  34.7286,2,    183.2,    186.9,   2,    97.72,2,    32.43,2,     2.17,2,   2259.7,2,   2365.1,6
  740H20090203,  SR01,    39,  1,     13,     13,2,20090216,1938,-62.6098, -64.0798, 3544,    886.5,   1.6363,  34.7296,2,  34.7271,2,    180.7,    184.3,   2,    93.79,2,    32.56,2,     2.18,2,   2256.9,2,   2358.7,6
  740H20090203,  SR01,    39,  1,     14,     14,2,20090216,1938,-62.6098, -64.0798, 3544,    759.7,   1.7304,  34.7228,2,  34.7233,2,    177.2,    180.4,   2,    91.43,2,    32.79,2,     2.19,2,   2259.0,2,   2356.4,6
  740H20090203,  SR01,    39,  1,     15,     15,2,20090216,1938,-62.6098, -64.0798, 3544,    633.6,   1.8476,  34.7136,2,  34.7120,2,    174.1,    177.4,   2,    87.20,2,    33.02,2,     2.21,2,   2259.1,2,   2354.3,6
  740H20090203,  SR01,    39,  1,     16,     16,2,20090216,1938,-62.6098, -64.0798, 3544,    506.0,   1.9172,  34.6886,2,  34.6872,2,    169.1,    172.4,   2,    85.04,2,    33.50,2,     2.24,2,   2258.4,2,   2350.4,6
  740H20090203,  SR01,    39,  1,     17,     17,2,20090216,1938,-62.6098, -64.0798, 3544,    379.9,   2.0082,  34.6525,2,  34.6504,2,    166.9,    170.6,   2,    80.49,2,    34.06,2,     2.27,2,   2257.8,2,   2350.0,6
  740H20090203,  SR01,    39,  1,     18,     18,2,20090216,1938,-62.6098, -64.0798, 3544,    252.9,   1.9325,  34.5788,2,  34.5770,2,    168.7,    171.9,   2,    76.00,2,    35.04,2,     2.34,2,   2257.1,2,   2343.9,6
  740H20090203,  SR01,    39,  1,     19,     19,2,20090216,1938,-62.6098, -64.0798, 3544,    176.0,   1.3877,  34.4479,2,  34.4440,2,    189.8,    192.8,   2,    68.10,2,    35.66,2,     2.38,2,   2246.5,2,   2331.3,6
  740H20090203,  SR01,    39,  1,     20,     20,2,20090216,1938,-62.6098, -64.0798, 3544,    100.1,  -0.4996,  34.1003,2,  34.0985,2,    303.6,    306.9,   2,    48.22,2,    28.22,2,     2.03,2,   2194.4,2,   2314.4,6
  740H20090203,  SR01,    39,  1,     21,     21,2,20090216,1938,-62.6098, -64.0798, 3544,     74.4,   0.1529,  34.0249,2,  34.0236,2,    331.5,    332.6,   2,    41.66,2,    25.02,2,     1.74,2,   2165.8,2,   2313.7,6
  740H20090203,  SR01,    39,  1,     22,     22,2,20090216,1938,-62.6098, -64.0798, 3544,     49.0,   2.4268,  33.8723,2,  33.8735,2,    317.8,    319.4,   2,    28.59,2,    25.31,2,     1.68,2,   2150.7,2,   2302.1,6
  740H20090203,  SR01,    39,  1,     23,     23,2,20090216,1938,-62.6098, -64.0798, 3544,     23.5,   2.4533,  33.8664,2,  33.8670,2,    318.4,    319.4,   2,    28.06,2,    25.31,2,     1.68,2,   2149.4,2,   2297.9,6
  740H20090203,  SR01,    39,  1,     24,     24,2,20090216,1938,-62.6098, -64.0798, 3544,      3.1,   2.4573,  33.8661,2,  33.8668,2,    318.3,    319.1,   2,    27.88,2,    25.51,2,     1.68,2,   2153.0,2,   2287.0,6
  740H20090203,  SR01,    40,  1,      1,      1,2,20090217,0031,-62.6900, -63.9000, 4566,   4555.7,   0.4030,  34.6798,2,  34.6810,2,    214.7,    239.6,   3,   122.52,2,    33.26,2,     2.26,2,   2261.0,2,   2364.9,6
  740H20090203,  SR01,    40,  1,      2,      2,2,20090217,0031,-62.6900, -63.9000, 4566,   4504.6,   0.4205,  34.6815,2,  34.6826,2,    213.3,    233.9,   3,   122.94,2,    33.24,2,     2.22,2,   2260.2,2,   2368.6,6
  740H20090203,  SR01,    40,  1,      3,      3,2,20090217,0031,-62.6900, -63.9000, 4566,   4342.7,   0.4237,  34.6834,2,  34.6845,2,    211.7,    233.3,   3,   123.45,2,    32.94,2,     2.24,2,   2254.8,2,   2369.2,6
  740H20090203,  SR01,    40,  1,      4,      4,2,20090217,0031,-62.6900, -63.9000, 4566,   4082.9,   0.4124,  34.6845,2,  34.6850,2,    210.5,    230.6,   3,   123.52,2,    33.20,2,     2.24,2,   2257.9,2,   2368.6,6
  740H20090203,  SR01,    40,  1,      5,      5,2,20090217,0031,-62.6900, -63.9000, 4566,   3825.0,   0.4023,  34.6859,2,  34.6863,2,    208.7,    232.4,   3,   124.13,2,    33.01,2,     2.24,2,   2257.4,2,   2368.7,6
  740H20090203,  SR01,    40,  1,      6,      6,2,20090217,0031,-62.6900, -63.9000, 4566,   3566.4,   0.4296,  34.6915,2,  34.6922,2,    206.1,    232.1,   3,   127.05,2,    32.99,2,     2.24,2,   2261.1,2,   2367.8,6
  740H20090203,  SR01,    40,  1,      7,      7,2,20090217,0031,-62.6900, -63.9000, 4566,   3309.5,   0.4316,  34.6926,2,  34.6930,2,    205.2,    232.6,   3,   127.03,2,    33.23,2,     2.24,2,   2259.1,2,   2370.9,6
  740H20090203,  SR01,    40,  1,      8,      8,2,20090217,0031,-62.6900, -63.9000, 4566,   3052.2,   0.4732,  34.6990,2,  34.7007,2,    202.6,    224.8,   3,   128.06,2,    33.00,2,     2.24,2,   2261.7,2,   2370.1,6
  740H20090203,  SR01,    40,  1,      9,      9,2,20090217,0031,-62.6900, -63.9000, 4566,   2539.7,   0.5419,  34.7037,2,  34.7038,2,    199.6,    221.8,   3,   126.60,2,    32.75,2,     2.22,2,   2263.2,2,   2369.7,6
  740H20090203,  SR01,    40,  1,     10,     10,2,20090217,0031,-62.6900, -63.9000, 4566,   2028.2,   0.7358,  34.7101,2,  34.7111,2,    195.6,    218.3,   3,   121.94,2,    32.83,2,     2.23,2,   2258.0,2,   2368.4,6
  740H20090203,  SR01,    40,  1,     11,     11,2,20090217,0031,-62.6900, -63.9000, 4566,   1773.6,   0.8750,  34.7145,2,  34.7151,2,    193.5,    216.3,   3,   117.08,2,    32.60,2,     2.21,2,   2263.0,2,   2370.5,6
  740H20090203,  SR01,    40,  1,     12,     12,2,20090217,0031,-62.6900, -63.9000, 4566,   1520.3,   1.0043,  34.7190,2,  34.7192,2,    191.3,    212.5,   3,   113.87,2,    32.59,2,     2.20,2,   2261.2,2,   2369.6,6
  740H20090203,  SR01,    40,  1,     13,     13,2,20090217,0031,-62.6900, -63.9000, 4566,   1265.6,   1.1554,  34.7236,2,  34.7244,2,    188.8,    208.8,   3,   109.44,2,    32.59,2,     2.20,2,   2262.2,2,   2368.1,6
  740H20090203,  SR01,    40,  1,     14,     14,2,20090217,0031,-62.6900, -63.9000, 4566,   1012.0,   1.3271,  34.7277,2,  34.7280,2,    186.0,    209.6,   3,   104.05,2,    32.40,2,     2.20,2,   2255.1,2,   2364.2,6
  740H20090203,  SR01,    40,  1,     15,     15,2,20090217,0031,-62.6900, -63.9000, 4566,    885.7,   1.4132,  34.7272,2,  34.7285,2,    184.0,    207.7,   3,   101.06,2,    32.57,2,     2.19,2,   2260.9,2,   -999.0,9
  740H20090203,  SR01,    40,  1,     16,     16,2,20090217,0031,-62.6900, -63.9000, 4566,    759.3,   1.5626,  34.7287,2,  34.7294,2,    181.5,    203.0,   3,    98.04,2,    32.47,2,     2.19,2,   2259.2,2,   2365.8,6
  740H20090203,  SR01,    40,  1,     17,     17,2,20090217,0031,-62.6900, -63.9000, 4566,    632.6,   1.6782,  34.7279,2,  34.7269,2,    171.9,    198.5,   3,    93.91,2,    32.49,2,     2.20,2,   2260.0,2,   2366.5,6
  740H20090203,  SR01,    40,  1,     18,     18,2,20090217,0031,-62.6900, -63.9000, 4566,    506.1,   1.7581,  34.7112,2,  34.7106,2,    169.5,    193.8,   3,    91.79,2,    33.20,2,     2.24,2,   2260.8,2,   2359.3,6
  740H20090203,  SR01,    40,  1,     19,     19,2,20090217,0031,-62.6900, -63.9000, 4566,    378.9,   1.7517,  34.6744,2,  34.6730,2,    167.2,    188.6,   3,    88.96,2,    33.84,2,     2.28,2,   2264.7,2,   2358.9,6
  740H20090203,  SR01,    40,  1,     20,     20,2,20090217,0031,-62.6900, -63.9000, 4566,    253.1,   1.8697,  34.6201,2,  34.6175,2,    164.4,    187.7,   3,    81.36,2,    34.73,2,     2.34,2,   2261.3,2,   2350.7,6
  740H20090203,  SR01,    40,  1,     21,     21,2,20090217,0031,-62.6900, -63.9000, 4566,    177.5,   1.6034,  34.5223,2,  34.5210,2,    173.0,    194.8,   3,    76.29,2,    35.68,2,     2.42,2,   2258.3,2,   2340.8,6
  740H20090203,  SR01,    40,  1,     22,     22,2,20090217,0031,-62.6900, -63.9000, 4566,    102.9,  -0.2067,  34.1648,2,  34.1636,2,    278.6,    313.5,   3,    56.19,2,    29.64,2,     2.12,2,   2206.5,2,   2318.2,6
  740H20090203,  SR01,    40,  1,     23,     23,2,20090217,0031,-62.6900, -63.9000, 4566,     50.9,   0.9235,  33.9953,2,  33.9964,2,    327.7,    364.5,   3,    40.47,2,    24.80,2,     1.69,2,   2156.0,2,   2314.8,6
  740H20090203,  SR01,    40,  1,     24,     24,2,20090217,0031,-62.6900, -63.9000, 4566,      5.3,   2.4263,  33.9155,2,  33.9148,2,    312.6,    351.7,   3,    32.72,2,    24.63,2,     1.63,2,   2155.3,2,   2300.7,6
  740H20090203,  SR01,    41,  1,      1,      1,2,20090217,0544,-62.7801, -63.7000, 4318,   3335.2,   0.4244,  34.6917,2,  34.6920,2,    208.6,    212.0,   2,   128.39,2,    33.53,2,     2.24,2,   2261.1,2,   2357.1,6
  740H20090203,  SR01,    41,  1,      2,      2,2,20090217,0544,-62.7801, -63.7000, 4318,   3283.4,   0.4158,  34.6913,2,  34.6929,2,    208.5,    209.6,   2,   127.62,2,    33.66,2,     2.25,2,   2261.5,2,   2355.1,6
  740H20090203,  SR01,    41,  1,      3,      3,2,20090217,0544,-62.7801, -63.7000, 4318,   3051.8,   0.4245,  34.6938,2,  34.6932,2,    206.8,    208.6,   2,   127.04,2,    33.89,2,     2.24,2,   2265.0,2,   2359.9,6
  740H20090203,  SR01,    41,  1,      4,      4,2,20090217,0544,-62.7801, -63.7000, 4318,   2795.3,   0.4487,  34.6977,2,  34.6984,2,    204.6,    207.2,   2,   129.60,2,    33.87,2,     2.24,2,   2264.6,2,   2366.9,6
  740H20090203,  SR01,    41,  1,      5,      5,2,20090217,0544,-62.7801, -63.7000, 4318,   2540.5,   0.4814,  34.7010,2,  34.7004,2,    202.9,    205.1,   2,   130.42,2,    33.71,2,     2.25,2,   2265.1,2,   2374.7,6
  740H20090203,  SR01,    41,  1,      6,      6,9,20090217,0544,-62.7801, -63.7000, 4318,   2283.4,   0.5374,  34.7037,2,-999.0000,9,    200.8,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    41,  1,      7,      7,2,20090217,0544,-62.7801, -63.7000, 4318,   2030.1,   0.6266,  34.7073,2,  34.7074,2,    198.5,    202.0,   2,   126.48,2,    33.78,2,     2.24,2,   2264.2,2,   2375.2,6
  740H20090203,  SR01,    41,  1,      8,      8,2,20090217,0544,-62.7801, -63.7000, 4318,   1774.7,   0.7668,  34.7114,2,  34.7110,2,    196.2,    199.2,   2,   122.39,2,    33.36,2,     2.23,2,   2261.7,2,   2381.3,6
  740H20090203,  SR01,    41,  1,      9,      9,2,20090217,0544,-62.7801, -63.7000, 4318,   1519.5,   0.9087,  34.7160,2,  34.7177,2,    193.7,    183.7,   3,   117.59,2,    33.45,2,     2.22,2,   2260.5,2,   2385.4,6
  740H20090203,  SR01,    41,  1,     10,     10,2,20090217,0544,-62.7801, -63.7000, 4318,   1265.3,   1.0649,  34.7212,2,  34.7206,2,    190.8,    194.4,   2,   113.04,2,    33.12,2,     2.22,2,   2259.0,2,   2378.2,6
  740H20090203,  SR01,    41,  1,     11,     11,2,20090217,0544,-62.7801, -63.7000, 4318,   1012.6,   1.2399,  34.7261,2,  34.7278,2,    187.9,    190.9,   2,   106.94,2,    33.15,2,     2.21,2,   2259.5,2,   2365.4,6
  740H20090203,  SR01,    41,  1,     12,     12,2,20090217,0544,-62.7801, -63.7000, 4318,    886.9,   1.3548,  34.7287,2,  34.7286,2,    185.6,    188.5,   2,   103.93,2,    33.19,2,     2.20,2,   2256.6,2,   2355.6,6
  740H20090203,  SR01,    41,  1,     13,     13,2,20090217,0544,-62.7801, -63.7000, 4318,    760.1,   1.4796,  34.7293,2,  34.7299,2,    183.5,    186.3,   2,   100.47,2,    33.33,2,     2.19,2,   2255.6,2,   2351.4,6
  740H20090203,  SR01,    41,  1,     14,     14,9,20090217,0544,-62.7801, -63.7000, 4318,    632.5,   1.6220,  34.7273,2,-999.0000,9,    180.0,   -999.0,   9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  740H20090203,  SR01,    41,  1,     15,     15,2,20090217,0544,-62.7801, -63.7000, 4318,    505.4,   1.7475,  34.7207,2,  34.7202,2,    176.4,    179.6,   2,    91.77,2,    33.62,2,     2.25,2,   2253.7,2,   2352.2,6
  740H20090203,  SR01,    41,  1,     16,     16,2,20090217,0544,-62.7801, -63.7000, 4318,    379.1,   1.8111,  34.6959,2,  34.6956,2,    172.1,    175.0,   2,    89.37,2,    34.23,2,     2.27,2,   2260.8,2,   2356.0,6
  740H20090203,  SR01,    41,  1,     17,     17,2,20090217,0544,-62.7801, -63.7000, 4318,    253.3,   1.8144,  34.6459,2,  34.6449,2,    169.1,    172.4,   2,    85.82,2,    34.84,2,     2.32,2,   2257.6,2,   2350.8,6
  740H20090203,  SR01,    41,  1,     18,     18,2,20090217,0544,-62.7801, -63.7000, 4318,    177.7,   1.7265,  34.5699,2,  34.5704,2,    171.4,    174.3,   2,    84.68,2,    34.52,2,     2.28,2,   2255.9,2,   2343.9,6
  740H20090203,  SR01,    41,  1,     19,     19,2,20090217,0544,-62.7801, -63.7000, 4318,    127.8,   0.9103,  34.4183,2,  34.4161,2,    202.5,    204.8,   2,    72.13,2,    34.82,2,     2.34,2,   2244.9,2,   2331.5,6
  740H20090203,  SR01,    41,  1,     20,     20,2,20090217,0544,-62.7801, -63.7000, 4318,    102.3,   0.0255,  34.2575,2,  34.2573,2,    254.1,    258.0,   2,    70.22,2,    32.13,2,     2.19,2,   2221.1,2,   2324.2,6
