BOTTLE,20081219PRINUNIVRMKPRINUNIVRMK
# DATE this file initialized 9/4/07 
# Data from M. Ishii 
# Ship:Tangaroa 
# Cruise: JARE43; SR03 
# Dates: 2/6-3/7/2002 
# EXPOCODE: 61TG20020206 
# Region:SR03 line; Meridional section at 140E from Antarctica to 60S 
# Chief Scientist: T. Odate 
# 8 stations  
# Hydro: Who - S.Aoki; Status - final 
# 	Notes:  
# Nuts/O2: Who - S.Watanabe; Status - final 
# 	Notes: O2 converted from mL/L to umol/Kg with theta at sampling pressure (by provider) 
# 	Nuts converted from umol/L to umol/kg assuming T=25C (by provider) 
# 	Includes ammonium 
# TCO2: Who - M. Ishii; Status - final 
# 	Notes: Corrected to Japanese prepared CRM which were back-referenced to Dickson CRM batch #54 
# CFC: Who - ; Status - no data yet  
# 	Notes: samples returned to shore for analysis 
# Other: Chloroa 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,CHLORA,CHLORA_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UG/L,,DEGC
  61TG20020206,  SR03,     3,  2,     21,     21,2,20020221,-62.5000, 140.0030, 4039,    505.1,   1.8150,  34.7120,2,  34.7230,2,    192.1,   2,    80.10,   2,    32.69,   2,     0.01,   2,     2.10,2,     0.02,   2,   2250.6,2,  -999.00,9,   1.7873
  61TG20020206,  SR03,     3,  2,     18,     18,2,20020221,-62.5000, 140.0030, 4039,    758.8,   1.6870,  34.7350,2,  34.7470,2,    203.9,   2,    84.10,   2,    32.13,   2,     0.02,   2,     2.03,2,     0.02,   2,   2252.4,2,  -999.00,9,   1.6445
  61TG20020206,  SR03,     3,  2,     20,     20,2,20020221,-62.5000, 140.0030, 4039,    759.7,   1.6870,  34.7360,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.6445
  61TG20020206,  SR03,     3,  2,     16,     16,2,20020221,-62.5000, 140.0030, 4039,   1011.9,   1.5080,  34.7380,2,  34.7500,2,    198.7,   2,    89.10,   2,    31.80,   2,     0.01,   2,     2.01,2,     0.01,   2,   2251.1,2,  -999.00,9,   1.4507
  61TG20020206,  SR03,     3,  2,     17,     17,2,20020221,-62.5000, 140.0030, 4039,   1012.6,   1.5080,  34.7380,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.4507
  61TG20020206,  SR03,     3,  2,     15,     15,2,20020221,-62.5000, 140.0030, 4039,   1265.5,   1.2780,  34.7320,2,  34.7430,2,    207.0,   2,    95.50,   2,    32.11,   2,     0.01,   2,     1.98,2,     0.03,   2,   2254.9,2,  -999.00,9,   1.2060
  61TG20020206,  SR03,     3,  2,     14,     14,2,20020221,-62.5000, 140.0030, 4039,   1519.4,   1.0740,  34.7220,2,  34.7350,2,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.9868
  61TG20020206,  SR03,     3,  2,     13,     13,2,20020221,-62.5000, 140.0030, 4039,   1772.5,   0.8840,  34.7130,2,-999.0000,9,    210.3,   2,   101.20,   2,    32.49,   2,     0.02,   2,     2.06,2,     0.03,   2,   2257.7,2,  -999.00,9,   0.7813
  61TG20020206,  SR03,     3,  2,     12,     12,2,20020221,-62.5000, 140.0030, 4039,   1773.4,   0.8830,  34.7120,2,  34.7220,2,    212.0,   2,   106.00,   2,    32.87,   2,     0.01,   2,  -999.00,9,     0.03,   2,   -999.0,9,  -999.00,9,   0.7802
  61TG20020206,  SR03,     3,  2,     11,     11,2,20020221,-62.5000, 140.0030, 4039,   2027.0,   0.6980,  34.7030,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,     2.10,2,     -999,-999,   -999.0,9,  -999.00,9,   0.5793
  61TG20020206,  SR03,     3,  2,     10,     10,2,20020221,-62.5000, 140.0030, 4039,   2027.4,   0.6960,  34.7030,2,  34.7140,2,    214.7,   2,   110.90,   2,    33.13,   2,     0.01,   2,  -999.00,9,     0.03,   2,   2263.7,2,  -999.00,9,   0.5772
  61TG20020206,  SR03,     3,  2,      9,      9,2,20020221,-62.5000, 140.0030, 4039,   2281.9,   0.5250,  34.6940,2,  34.7050,2,    218.1,   2,   114.00,   2,    33.39,   2,     0.01,   2,     2.12,2,     0.03,   2,   2261.1,2,  -999.00,9,   0.3896
  61TG20020206,  SR03,     3,  2,      8,      8,2,20020221,-62.5000, 140.0030, 4039,   2539.4,   0.3700,  34.6870,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.2171
  61TG20020206,  SR03,     3,  2,      7,      7,2,20020221,-62.5000, 140.0030, 4039,   2540.2,   0.3690,  34.6870,2,  34.6980,2,    222.0,   2,   116.60,   2,    33.53,   2,     0.01,   2,     2.10,2,     0.01,   2,   2256.7,2,  -999.00,9,   0.2160
  61TG20020206,  SR03,     3,  2,      6,      6,2,20020221,-62.5000, 140.0030, 4039,   3051.6,   0.1250,  34.6780,2,  34.6870,2,    230.2,   2,   118.40,   2,    33.43,   2,     0.01,   2,     2.11,2,     0.02,   2,   2259.0,2,  -999.00,9,  -0.0658
  61TG20020206,  SR03,     3,  2,      4,      4,2,20020221,-62.5000, 140.0030, 4039,   3563.3,  -0.0610,  34.6690,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,  -0.2933
  61TG20020206,  SR03,     3,  2,      3,      3,2,20020221,-62.5000, 140.0030, 4039,   3563.9,  -0.0610,  34.6690,2,  34.6800,2,    238.6,   2,   114.90,   2,    33.40,   2,     0.01,   2,     2.07,2,     0.02,   2,   2258.0,2,  -999.00,9,  -0.2934
  61TG20020206,  SR03,     3,  2,      2,      2,2,20020221,-62.5000, 140.0030, 4039,   3820.6,  -0.1600,  34.6610,2,  34.6720,2,    244.2,   2,   110.20,   2,    33.12,   2,     0.01,   2,     2.06,2,     0.04,   2,   2256.3,2,  -999.00,9,  -0.4140
  61TG20020206,  SR03,     3,  2,      5,      5,2,20020221,-62.5000, 140.0030, 4039,   3892.7,  -0.2470,  34.6540,2,  34.6630,2,    248.9,   2,   106.00,   2,    32.91,   2,     0.02,   2,     2.08,2,     0.04,   2,   2255.7,2,  -999.00,9,  -0.5055
  61TG20020206,  SR03,     3,  2,      1,      1,2,20020221,-62.5000, 140.0030, 4039,   3956.4,  -0.3530,  34.6460,2,  34.6550,2,    255.9,   2,   100.80,   2,    32.87,   2,     0.02,   2,     2.08,2,     0.04,   2,   2252.6,2,  -999.00,9,  -0.6146
  61TG20020206,  SR03,     3,  3,     24,     24,2,20020221,-62.5000, 140.0030, 4039,     10.7,   1.3800,  33.6760,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.3795
  61TG20020206,  SR03,     3,  3,     23,     23,2,20020221,-62.5000, 140.0030, 4039,     10.9,   1.3760,  33.6760,2,  33.6860,2,    347.1,   2,    20.60,   2,    26.00,   2,     0.25,   2,     1.59,2,     0.46,   2,   2138.1,3,     0.02,5,   1.3755
  61TG20020206,  SR03,     3,  3,     22,     22,2,20020221,-62.5000, 140.0030, 4039,     20.7,   1.3780,  33.6760,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.3771
  61TG20020206,  SR03,     3,  3,     21,     21,2,20020221,-62.5000, 140.0030, 4039,     21.0,   1.3770,  33.6760,2,  33.6870,2,    342.0,   2,    20.50,   2,    26.04,   2,     0.25,   2,     1.52,2,     0.48,   2,   2141.9,3,     0.03,5,   1.3761
  61TG20020206,  SR03,     3,  3,     20,     20,2,20020221,-62.5000, 140.0030, 4039,     30.3,   1.3710,  33.6770,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.3696
  61TG20020206,  SR03,     3,  3,     19,     19,2,20020221,-62.5000, 140.0030, 4039,     30.5,   1.3690,  33.6760,2,  33.6860,2,    342.3,   2,    20.70,   2,    26.03,   2,     0.24,   2,     1.48,2,     0.45,   2,   2142.2,3,     0.03,5,   1.3676
  61TG20020206,  SR03,     3,  3,     17,     17,2,20020221,-62.5000, 140.0030, 4039,     40.3,   1.0780,  33.7230,2,  33.7200,2,    345.1,   2,    24.10,   2,    25.78,   2,     0.22,   2,     1.59,2,     0.45,   2,   2140.6,3,     0.06,5,   1.0763
  61TG20020206,  SR03,     3,  3,     18,     18,2,20020221,-62.5000, 140.0030, 4039,     40.7,   1.0620,  33.7230,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.0603
  61TG20020206,  SR03,     3,  3,     15,     15,2,20020221,-62.5000, 140.0030, 4039,     49.2,   1.0070,  33.7300,2,  33.7310,2,    345.9,   2,    26.00,   2,    25.76,   2,     0.21,   2,     1.63,2,     0.39,   2,   2147.7,3,     0.18,5,   1.0049
  61TG20020206,  SR03,     3,  3,     16,     16,2,20020221,-62.5000, 140.0030, 4039,     50.2,   1.0370,  33.7260,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.0349
  61TG20020206,  SR03,     3,  3,     13,     13,2,20020221,-62.5000, 140.0030, 4039,     60.8,   0.3960,  33.8830,2,  33.8550,0,    332.7,   2,    39.70,   2,    29.07,   2,     0.23,   2,     1.88,2,     0.42,   2,   1638.6,4,     0.38,5,   0.3937
  61TG20020206,  SR03,     3,  3,     14,     14,2,20020221,-62.5000, 140.0030, 4039,     60.9,   0.6070,  33.8250,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.6046
  61TG20020206,  SR03,     3,  3,     11,     11,2,20020221,-62.5000, 140.0030, 4039,     81.8,   0.1100,  34.2430,2,  34.2560,2,    268.5,   2,    53.80,   2,    33.28,   2,     0.17,   2,     2.19,2,     0.75,   2,   2226.0,2,     0.46,5,   0.1070
  61TG20020206,  SR03,     3,  3,     12,     12,2,20020221,-62.5000, 140.0030, 4039,     82.0,   0.0920,  34.2420,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.0891
  61TG20020206,  SR03,     3,  3,      9,      9,2,20020221,-62.5000, 140.0030, 4039,     99.9,   1.5500,  34.4850,2,  34.5140,0,    188.5,   2,    68.80,   2,    35.90,   2,     0.09,   2,     2.30,2,     0.04,   2,   2255.0,2,     0.31,5,   1.5451
  61TG20020206,  SR03,     3,  3,     10,     10,2,20020221,-62.5000, 140.0030, 4039,    100.4,   1.4770,  34.4650,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.4722
  61TG20020206,  SR03,     3,  3,      7,      7,2,20020221,-62.5000, 140.0030, 4039,    124.8,   1.8560,  34.5500,2,  34.5630,2,    182.0,   2,    71.40,   2,    35.98,   2,     0.04,   2,     2.29,2,     0.02,   2,   -999.0,9,     0.12,5,   1.8496
  61TG20020206,  SR03,     3,  3,      8,      8,2,20020221,-62.5000, 140.0030, 4039,    125.5,   1.8550,  34.5500,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.8485
  61TG20020206,  SR03,     3,  3,      6,      6,2,20020221,-62.5000, 140.0030, 4039,    150.8,   1.8310,  34.5660,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.8232
  61TG20020206,  SR03,     3,  3,      5,      5,2,20020221,-62.5000, 140.0030, 4039,    151.0,   1.8270,  34.5690,2,  34.5800,2,    181.6,   2,    73.10,   2,    35.76,   2,     0.04,   2,     2.27,2,     0.02,   2,   2256.4,2,     0.14,5,   1.8192
  61TG20020206,  SR03,     3,  3,      3,      3,2,20020221,-62.5000, 140.0030, 4039,    201.6,   1.8180,  34.6080,2,  34.6170,2,    181.7,   2,    75.60,   2,    35.23,   2,     0.03,   2,     2.24,2,     0.04,   2,   2262.5,2,     0.15,5,   1.8075
  61TG20020206,  SR03,     3,  3,      4,      4,2,20020221,-62.5000, 140.0030, 4039,    202.6,   1.8170,  34.6060,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.8064
  61TG20020206,  SR03,     3,  3,      1,      1,2,20020221,-62.5000, 140.0030, 4039,    302.9,   1.8070,  34.6560,2,  34.6690,2,    185.6,   2,    77.70,   2,    34.29,   2,     0.02,   2,     2.18,2,     0.03,   2,   2257.0,2,  -999.00,9,   1.7910
  61TG20020206,  SR03,     3,  3,      2,      2,2,20020221,-62.5000, 140.0030, 4039,    303.6,   1.8380,  34.6600,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.8218
  61TG20020206,  SR03,     2,  2,     19,     19,2,20020222,-61.7500, 140.0020, 4264,      5.2,   1.6310,  33.7490,2,-999.0000,9,   -999.0,-999,    17.00,   2,    26.34,   2,     0.26,   2,  -999.00,9,     0.63,   2,   -999.0,9,  -999.00,9,   1.6308
  61TG20020206,  SR03,     2,  2,     22,     22,2,20020222,-61.7500, 140.0020, 4264,     40.5,   1.5990,  33.7510,2,-999.0000,9,   -999.0,-999,    17.20,   2,    26.36,   2,     0.26,   2,  -999.00,9,     0.64,   2,   -999.0,9,  -999.00,9,   1.5971
  61TG20020206,  SR03,     2,  2,     23,     23,2,20020222,-61.7500, 140.0020, 4264,     62.0,   1.5140,  33.7840,2,-999.0000,9,   -999.0,-999,    17.10,   2,    26.41,   2,     0.25,   2,  -999.00,9,     0.69,   2,   -999.0,9,  -999.00,9,   1.5111
  61TG20020206,  SR03,     2,  2,     21,     21,2,20020222,-61.7500, 140.0020, 4264,    502.7,   2.1210,  34.6780,2,  34.6860,2,    182.4,   2,    76.00,   2,    33.36,   2,     0.02,   2,     2.11,2,     0.05,   2,   2254.1,2,  -999.00,9,   2.0922
  61TG20020206,  SR03,     2,  2,     24,     24,2,20020222,-61.7500, 140.0020, 4264,    502.9,   2.1220,  34.6790,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   2.0932
  61TG20020206,  SR03,     2,  2,     20,     20,2,20020222,-61.7500, 140.0020, 4264,    758.9,   1.9510,  34.7210,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.9070
  61TG20020206,  SR03,     2,  2,     18,     18,2,20020222,-61.7500, 140.0020, 4264,    759.6,   1.9510,  34.7210,2,  34.7240,2,    191.0,   2,    79.90,   2,    32.34,   2,     0.01,   2,     2.03,2,     0.05,   2,   2255.7,2,  -999.00,9,   1.9069
  61TG20020206,  SR03,     2,  2,     17,     17,2,20020222,-61.7500, 140.0020, 4264,   1009.8,   1.7790,  34.7410,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.7197
  61TG20020206,  SR03,     2,  2,     16,     16,2,20020222,-61.7500, 140.0020, 4264,   1010.1,   1.7750,  34.7410,2,  34.7440,2,    198.9,   2,    84.40,   2,    31.67,   2,     0.01,   2,     2.01,2,     0.03,   2,   2252.5,2,  -999.00,9,   1.7157
  61TG20020206,  SR03,     2,  2,     15,     15,2,20020222,-61.7500, 140.0020, 4264,   1265.1,   1.5720,  34.7420,2,  34.7470,2,    202.9,   2,    89.90,   2,    31.69,   2,     0.01,   2,     2.01,9,     0.04,   2,   2255.7,2,  -999.00,9,   1.4971
  61TG20020206,  SR03,     2,  2,     13,     13,2,20020222,-61.7500, 140.0020, 4264,   1518.9,   1.3700,  34.7360,2,  34.7370,2,    206.2,   2,    95.60,   2,    31.84,   2,     0.01,   2,     2.02,2,     0.04,   2,   2257.4,2,  -999.00,9,   1.2793
  61TG20020206,  SR03,     2,  2,     14,     14,2,20020222,-61.7500, 140.0020, 4264,   1519.6,   1.3690,  34.7360,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.2783
  61TG20020206,  SR03,     2,  2,     12,     12,2,20020222,-61.7500, 140.0020, 4264,   1774.4,   1.1560,  34.7260,2,-999.0000,9,    208.9,   2,   101.70,   2,    32.23,   2,     0.01,   2,     1.90,3,     0.04,   2,   2257.9,2,  -999.00,9,   1.0493
  61TG20020206,  SR03,     2,  2,     11,     11,2,20020222,-61.7500, 140.0020, 4264,   2028.1,   0.9490,  34.7160,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,     2.05,2,     -999,-999,   -999.0,9,  -999.00,9,   0.8262
  61TG20020206,  SR03,     2,  2,     10,     10,2,20020222,-61.7500, 140.0020, 4264,   2028.8,   0.9490,  34.7160,2,  34.7210,2,    211.0,   2,   107.30,   2,    32.69,   2,     0.01,   2,  -999.00,9,     0.03,   2,   2259.4,3,  -999.00,9,   0.8261
  61TG20020206,  SR03,     2,  2,      9,      9,2,20020222,-61.7500, 140.0020, 4264,   2283.3,   0.7500,  34.7060,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.6105
  61TG20020206,  SR03,     2,  2,      8,      8,2,20020222,-61.7500, 140.0020, 4264,   2539.0,   0.5390,  34.6930,2,  34.6930,2,    218.3,   2,   115.20,   2,    33.21,   2,     0.01,   2,     2.14,2,     0.04,   2,   2264.8,2,  -999.00,9,   0.3828
  61TG20020206,  SR03,     2,  2,      7,      7,2,20020222,-61.7500, 140.0020, 4264,   2793.8,   0.3880,  34.6870,2,  34.6820,2,    221.8,   2,   118.20,   2,    33.17,   2,     0.01,   2,     2.13,2,     0.05,   2,   2260.7,2,  -999.00,9,   0.2136
  61TG20020206,  SR03,     2,  2,      5,      5,2,20020222,-61.7500, 140.0020, 4264,   3048.2,   0.2470,  34.6820,2,  34.6820,2,    226.6,   2,   120.30,   2,    33.28,   2,     0.01,   2,     2.13,2,     0.05,   2,   2262.9,2,  -999.00,9,   0.0538
  61TG20020206,  SR03,     2,  2,      6,      6,2,20020222,-61.7500, 140.0020, 4264,   3049.3,   0.2470,  34.6820,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.0537
  61TG20020206,  SR03,     2,  2,      4,      4,2,20020222,-61.7500, 140.0020, 4264,   3564.1,   0.0280,  34.6720,2,  34.6730,2,    235.3,   2,   117.90,   2,    33.26,   2,     0.01,   2,     2.12,2,     0.05,   2,   2261.0,2,  -999.00,9,  -0.2067
  61TG20020206,  SR03,     2,  2,      2,      2,2,20020222,-61.7500, 140.0020, 4264,   3820.6,  -0.0680,  34.6670,2,  34.6850,2,    240.5,   2,   114.20,   2,    33.07,   2,     0.01,   2,     2.12,2,     0.05,   2,   2255.7,3,  -999.00,9,  -0.3247
  61TG20020206,  SR03,     2,  2,      3,      3,2,20020222,-61.7500, 140.0020, 4264,   4022.3,  -0.1520,  34.6610,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,  -0.4259
  61TG20020206,  SR03,     2,  2,      1,      1,2,20020222,-61.7500, 140.0020, 4264,   4023.7,  -0.1530,  34.6610,2,  34.6580,2,    245.0,   2,   110.80,   2,    32.80,   2,     0.01,   2,     2.10,2,     0.05,   2,   2257.9,3,  -999.00,9,  -0.4270
  61TG20020206,  SR03,     2,  3,     23,     23,2,20020222,-61.7500, 140.0020, 4264,     10.2,   1.6690,  33.7490,2,  33.7300,2,    340.0,   2,    16.70,   2,    26.26,   2,     0.26,   2,     1.58,2,     0.59,   2,   2152.2,2,     0.07,5,   1.6685
  61TG20020206,  SR03,     2,  3,     24,     24,2,20020222,-61.7500, 140.0020, 4264,     10.8,   1.6760,  33.7480,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.6755
  61TG20020206,  SR03,     2,  3,     22,     22,2,20020222,-61.7500, 140.0020, 4264,     20.5,   1.6250,  33.7480,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.6240
  61TG20020206,  SR03,     2,  3,     21,     21,2,20020222,-61.7500, 140.0020, 4264,     20.7,   1.6240,  33.7480,2,  33.7300,2,    339.9,   2,    16.70,   2,    26.38,   2,     0.26,   2,     1.55,2,      0.6,   2,   2147.9,2,     0.08,5,   1.6230
  61TG20020206,  SR03,     2,  3,     19,     19,2,20020222,-61.7500, 140.0020, 4264,     30.6,   1.6080,  33.7480,2,  33.7430,2,    340.0,   2,    16.70,   2,    26.36,   2,     0.26,   2,     1.57,2,     0.61,   2,   2145.9,2,     0.08,5,   1.6066
  61TG20020206,  SR03,     2,  3,     20,     20,2,20020222,-61.7500, 140.0020, 4264,     31.2,   1.6090,  33.7480,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.6075
  61TG20020206,  SR03,     2,  3,     17,     17,2,20020222,-61.7500, 140.0020, 4264,     40.4,   1.6050,  33.7490,2,  33.7020,0,   -999.0,-999,    16.80,   2,    26.30,   2,     0.26,   2,     1.56,2,     0.61,   2,   2146.5,2,     0.07,5,   1.6031
  61TG20020206,  SR03,     2,  3,     18,     18,2,20020222,-61.7500, 140.0020, 4264,     40.5,   1.6050,  33.7490,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.6031
  61TG20020206,  SR03,     2,  3,     15,     15,2,20020222,-61.7500, 140.0020, 4264,     50.1,   1.5690,  33.7750,2,  33.7560,2,    341.1,   2,    17.00,   2,    26.44,   2,     0.26,   2,     1.57,2,      0.6,   2,   2150.5,2,     0.08,5,   1.5666
  61TG20020206,  SR03,     2,  3,     16,     16,2,20020222,-61.7500, 140.0020, 4264,     50.4,   1.5610,  33.7790,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.5586
  61TG20020206,  SR03,     2,  3,     13,     13,2,20020222,-61.7500, 140.0020, 4264,     59.6,   1.5030,  33.7910,2,  33.7760,2,   -999.0,-999,    17.40,   2,    26.60,   2,     0.26,   2,     1.59,2,      0.6,   2,   2150.0,2,     0.10,5,   1.5002
  61TG20020206,  SR03,     2,  3,     14,     14,2,20020222,-61.7500, 140.0020, 4264,     60.1,   1.5070,  33.7910,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.5042
  61TG20020206,  SR03,     2,  3,     12,     12,2,20020222,-61.7500, 140.0020, 4264,     80.1,   0.4890,  33.9130,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.4859
  61TG20020206,  SR03,     2,  3,     11,     11,2,20020222,-61.7500, 140.0020, 4264,     81.0,   0.4040,  33.9210,2,  33.9280,2,   -999.0,-999,    30.20,   2,    28.86,   2,     0.21,   2,     1.91,2,     0.75,   2,   2175.3,2,     0.17,5,   0.4009
  61TG20020206,  SR03,     2,  3,      9,      9,2,20020222,-61.7500, 140.0020, 4264,    100.6,   0.1950,  34.1300,2,  34.1440,2,    279.9,   2,    46.40,   2,    32.90,   2,     0.20,   2,     2.19,2,     0.34,   2,   2207.7,2,     0.21,5,   0.1913
  61TG20020206,  SR03,     2,  3,     10,     10,2,20020222,-61.7500, 140.0020, 4264,    101.1,   0.2080,  34.1350,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   0.2043
  61TG20020206,  SR03,     2,  3,      8,      8,2,20020222,-61.7500, 140.0020, 4264,    125.3,   1.2630,  34.2990,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.2572
  61TG20020206,  SR03,     2,  3,      7,      7,2,20020222,-61.7500, 140.0020, 4264,    125.9,   1.2930,  34.3040,2,  34.2990,2,    222.5,   2,    55.20,   2,    35.42,   2,     0.08,   2,     2.30,2,     0.04,   2,   2233.6,2,     0.10,5,   1.2871
  61TG20020206,  SR03,     2,  3,      5,      5,2,20020222,-61.7500, 140.0020, 4264,    150.8,   1.7220,  34.3860,2,  34.3880,2,    199.2,   2,    61.10,   2,    36.06,   2,     0.03,   2,  -999.00,9,     0.07,   2,   2241.6,2,     0.04,5,   1.7144
  61TG20020206,  SR03,     2,  3,      6,      6,2,20020222,-61.7500, 140.0020, 4264,    151.1,   1.7200,  34.3860,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   1.7124
  61TG20020206,  SR03,     2,  3,      3,      3,2,20020222,-61.7500, 140.0020, 4264,    201.6,   2.0950,  34.5010,2,  34.4970,2,    181.0,   2,    67.80,   2,    36.04,   2,     0.02,   2,     2.33,2,     0.05,   2,   2256.8,2,     0.02,5,   2.0841
  61TG20020206,  SR03,     2,  3,      4,      4,2,20020222,-61.7500, 140.0020, 4264,    201.7,   2.0860,  34.4980,2,-999.0000,9,   -999.0,-999,  -999.00,-999,  -999.00,-999,  -999.00,-999,  -999.00,9,     -999,-999,   -999.0,9,  -999.00,9,   2.0751
