EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  18HU20090517, AR07W,   181,  1, 352027,     18,2,20090526,0813, 55.2622, -53.9828, 2058,     10.8,   2.9140,  34.5263,2,  34.5279,2,    381.4,3,    325.3,2,     6.35,6,    11.65,6,     0.83,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2130.9,2,   2283.4,2,   2.9134
  18HU20090517, AR07W,   181,  1, 352028,     19,2,20090526,0813, 55.2622, -53.9828, 2058,      3.1,   2.9106,  34.5264,2,-999.0000,9,    381.8,3,   -999.0,9,     6.16,6,    11.68,6,     0.82,6,    4.936,2,    1.169,4,    0.473,2,    3.717,2,   -999.0,9,   -999.0,9,   2.9104
  18HU20090517, AR07W,   187,  1, 352029,      1,2,20090526,1142, 55.4175, -53.8308, 2670,    202.1,   3.9659,  34.7965,2,-999.0000,9,    354.4,3,    296.6,6,     7.52,6,    14.83,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.9518
  18HU20090517, AR07W,   187,  1, 352030,      2,2,20090526,1142, 55.4175, -53.8308, 2670,    149.5,   3.8677,  34.7682,2,  34.7685,6,    354.7,3,    299.0,2,     7.40,6,    14.66,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2152.4,2,   2294.9,2,   3.8574
  18HU20090517, AR07W,   187,  1, 352031,      3,2,20090526,1142, 55.4175, -53.8308, 2670,    100.3,   3.7460,  34.7296,2,-999.0000,9,    355.5,3,    300.3,2,     7.20,6,    14.57,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.7393
  18HU20090517, AR07W,   187,  1, 352032,      4,2,20090526,1142, 55.4175, -53.8308, 2670,     81.2,   3.5720,  34.6876,2,-999.0000,9,    359.5,3,    303.3,2,     7.08,6,    14.04,6,     0.95,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2148.7,2,   2291.5,2,   3.5667
  18HU20090517, AR07W,   187,  1, 352033,      5,2,20090526,1142, 55.4175, -53.8308, 2670,     59.1,   3.4066,  34.6501,2,-999.0000,9,    362.3,3,    306.4,2,     6.96,6,    13.78,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.4028
  18HU20090517, AR07W,   187,  1, 352034,      6,2,20090526,1142, 55.4175, -53.8308, 2670,     40.5,   2.8254,  34.5159,2,-999.0000,9,    374.0,3,    318.6,2,     6.57,6,    12.43,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.8230
  18HU20090517, AR07W,   187,  1, 352035,      7,2,20090526,1142, 55.4175, -53.8308, 2670,     51.6,   3.1244,  34.5979,2,  34.8095,3,    363.3,3,    307.0,2,     7.02,6,    13.54,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.1212
  18HU20090517, AR07W,   187,  1, 352036,      8,2,20090526,1142, 55.4175, -53.8308, 2670,     31.5,   2.7642,  34.4976,2,  34.8259,3,    376.6,3,    318.9,2,     6.52,6,    12.22,6,     0.86,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2133.9,2,   2282.9,2,   2.7624
  18HU20090517, AR07W,   187,  1, 352037,      9,2,20090526,1142, 55.4175, -53.8308, 2670,     31.9,   2.7470,  34.4922,2,-999.0000,9,    377.8,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.7451
  18HU20090517, AR07W,   187,  1, 352038,     10,2,20090526,1142, 55.4175, -53.8308, 2670,     19.8,   2.6828,  34.4713,2,-999.0000,9,    380.9,3,    326.6,2,     6.34,6,    11.89,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6817
  18HU20090517, AR07W,   187,  1, 352039,     11,2,20090526,1142, 55.4175, -53.8308, 2670,     10.3,   2.6837,  34.4697,2,-999.0000,9,    381.6,3,    324.4,2,     6.25,6,    11.83,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6831
  18HU20090517, AR07W,   187,  1, 352040,     12,2,20090526,1142, 55.4175, -53.8308, 2670,      4.7,   2.6827,  34.4699,2,-999.0000,9,    381.3,3,    324.4,2,     6.26,6,    11.89,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6824
  18HU20090517, AR07W,   187,  1, 352041,     13,2,20090526,1142, 55.4175, -53.8308, 2670,      4.2,   2.6832,  34.4700,2,-999.0000,9,    381.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6830
  18HU20090517, AR07W,   188,  1, 352042,      1,2,20090526,1338, 55.4192, -53.8268, 2521,   2708.0,   2.2118,  34.9022,2,  34.9044,2,    372.9,3,    287.3,2,    11.35,6,    15.29,6,     1.02,6,    3.453,2,    2.837,4,    0.240,2,    3.756,2,   2156.8,2,   2305.1,2,   2.0069
  18HU20090517, AR07W,   188,  1, 352043,      2,2,20090526,1338, 55.4192, -53.8268, 2521,   2590.1,   2.2599,  34.9036,2,  34.9054,2,    369.0,3,    287.1,2,    11.56,6,    15.43,6,     1.03,6,    3.386,2,    2.827,4,    0.245,2,    3.642,2,   2160.1,2,   2302.6,2,   2.0652
  18HU20090517, AR07W,   188,  1, 352044,      3,2,20090526,1338, 55.4192, -53.8268, 2521,   2509.3,   2.2758,  34.9040,2,  34.9054,6,    367.2,3,    287.2,2,    11.65,6,    15.49,6,     1.04,6,    3.406,2,    2.478,4,    0.235,2,    3.647,2,   2161.3,2,   2304.5,2,   2.0885
  18HU20090517, AR07W,   188,  1, 352045,      4,2,20090526,1338, 55.4192, -53.8268, 2521,   2410.5,   2.3543,  34.9060,2,  34.9062,2,    364.5,3,    285.5,2,    11.80,6,    15.68,6,     1.05,6,    3.345,2,    3.421,4,    0.235,2,    3.664,2,   2163.5,2,   2306.8,2,   2.1747
  18HU20090517, AR07W,   188,  1, 352046,      5,2,20090526,1338, 55.4192, -53.8268, 2521,   2288.8,   2.7152,  34.9127,2,  34.9145,6,    358.7,3,    284.4,2,    11.68,6,    16.03,6,     1.07,6,    3.141,2,    1.556,4,    0.207,2,    3.341,2,   2161.3,2,   2305.6,2,   2.5406
  18HU20090517, AR07W,   188,  1, 352047,      6,2,20090526,1338, 55.4192, -53.8268, 2521,   2150.0,   2.8557,  34.9141,2,  34.9147,6,    355.5,3,    280.9,2,    11.49,6,    16.19,6,     1.08,6,    3.104,2,    1.910,4,    0.197,2,    3.282,2,   2160.0,2,   2302.4,2,   2.6917
  18HU20090517, AR07W,   188,  1, 352048,      7,2,20090526,1338, 55.4192, -53.8268, 2521,   1990.9,   3.0248,  34.9135,2,  34.9185,2,    352.6,3,    281.0,2,    11.14,6,    16.41,6,     1.10,6,    3.261,2,    3.138,4,    0.223,2,    3.398,2,   2159.7,2,   2301.4,2,   2.8727
  18HU20090517, AR07W,   188,  1, 352049,      8,2,20090526,1338, 55.4192, -53.8268, 2521,   1807.6,   3.2428,  34.9118,2,  34.9144,2,    349.2,3,    279.1,6,    10.72,6,    16.58,6,     1.11,6,    3.507,2,    4.463,4,    0.224,2,    3.618,2,   2159.6,2,   2301.6,2,   3.1043
  18HU20090517, AR07W,   188,  1, 352050,      9,2,20090526,1338, 55.4192, -53.8268, 2521,   1609.9,   3.4066,  34.9147,2,  34.9161,2,    345.3,3,    279.1,2,    10.53,6,    16.78,6,     1.11,6,    3.495,2,    2.371,4,    0.261,2,    3.580,2,   2160.9,2,   2305.6,2,   3.2836
  18HU20090517, AR07W,   188,  1, 352051,     10,2,20090526,1338, 55.4192, -53.8268, 2521,   1462.1,   3.5396,  34.9129,2,  34.9147,2,    343.1,3,    276.6,2,    10.38,6,    16.81,6,     1.12,6,    3.697,2,    2.450,4,    0.235,2,    3.679,2,   2160.5,2,   2302.6,2,   3.4280
  18HU20090517, AR07W,   188,  1, 352052,     11,2,20090526,1338, 55.4192, -53.8268, 2521,   1161.0,   3.5791,  34.8837,2,  34.8856,2,    347.5,3,    284.1,2,     9.38,6,    16.67,6,     1.10,6,    4.331,2,    3.651,4,    0.293,2,    4.551,2,   2161.2,2,   2292.4,2,   3.4929
  18HU20090517, AR07W,   188,  1, 352053,     12,2,20090526,1338, 55.4192, -53.8268, 2521,   1020.7,   3.5881,  34.8687,2,  34.8698,2,    350.3,3,    288.4,2,     8.85,6,    16.34,6,     1.09,6,    4.577,2,    5.105,4,    0.376,2,    4.901,2,   2160.9,2,   2304.0,2,   3.5133
  18HU20090517, AR07W,   188,  1, 352054,     13,2,20090526,1338, 55.4192, -53.8268, 2521,    862.9,   3.4476,  34.8402,2,  34.8413,2,    357.4,3,    271.9,4,     8.38,6,    16.01,6,     1.08,6,    4.806,2,    5.623,4,    0.376,2,    5.364,2,   2156.8,2,   2298.4,2,   3.3864
  18HU20090517, AR07W,   188,  1, 352055,     14,2,20090526,1338, 55.4192, -53.8268, 2521,    769.3,   3.4649,  34.8401,2,  34.8415,2,    356.7,3,    296.4,2,     8.26,6,    15.89,6,     1.09,6,    4.878,2,    6.778,4,    0.408,2,    5.512,2,   2157.7,2,   2297.9,2,   3.4108
  18HU20090517, AR07W,   188,  1, 352056,     15,2,20090526,1338, 55.4192, -53.8268, 2521,    580.7,   3.4658,  34.8330,2,  34.8340,2,    357.7,3,    299.8,2,     8.10,6,    15.83,6,     1.07,6,    4.916,2,    5.858,4,    0.384,2,    5.636,2,   2157.1,2,   2298.3,2,   3.4258
  18HU20090517, AR07W,   188,  1, 352057,     16,2,20090526,1338, 55.4192, -53.8268, 2521,    419.9,   3.6384,  34.8429,2,  34.8434,2,    358.5,3,    300.8,2,     7.98,6,    15.54,6,     1.07,6,    4.863,2,    6.040,4,    0.400,2,    5.651,2,   2156.4,2,   2298.0,2,   3.6094
  18HU20090517, AR07W,   188,  1, 352058,     17,2,20090526,1338, 55.4192, -53.8268, 2521,    300.6,   3.7776,  34.8069,2,  34.8076,2,    365.6,3,    309.6,2,     7.29,6,    14.09,4,     1.00,6,    4.986,2,    5.454,4,    0.454,2,    5.879,2,   2149.9,2,   2294.1,2,   3.7568
  18HU20090517, AR07W,   188,  1, 352059,     18,2,20090526,1338, 55.4192, -53.8268, 2521,    251.6,   3.9494,  34.8218,2,-999.0000,9,    357.1,3,    302.3,2,     7.45,6,    14.61,6,     1.03,6,    4.915,2,    6.497,4,    0.387,2,    5.678,2,   2153.2,2,   2301.0,2,   3.9318
  18HU20090517, AR07W,   188,  1, 352060,     19,2,20090526,1338, 55.4192, -53.8268, 2521,    141.1,   3.8334,  34.7636,2,-999.0000,9,    354.4,3,    298.0,2,     7.41,6,    14.70,6,     1.03,6,    4.879,2,    5.588,4,    0.412,2,    5.462,2,   2150.8,2,   2303.0,2,   3.8238
  18HU20090517, AR07W,   188,  1, 352061,     20,2,20090526,1338, 55.4192, -53.8268, 2521,     49.9,   3.1355,  34.5908,2,-999.0000,9,    367.5,3,    310.8,2,     6.81,6,    13.22,6,     0.97,6,    5.186,2,    6.585,4,    0.455,2,    6.053,2,   2139.0,2,   2284.9,2,   3.1324
  18HU20090517, AR07W,   188,  1, 352062,     21,2,20090526,1338, 55.4192, -53.8268, 2521,     10.7,   2.8917,  34.5188,2,  34.5192,2,    376.3,3,    320.3,2,     6.70,6,    12.28,6,     0.92,6,    5.361,2,    6.095,4,    0.469,2,    6.402,2,   2131.0,2,   2284.4,2,   2.8911
  18HU20090517, AR07W,   188,  1, 352063,     22,2,20090526,1338, 55.4192, -53.8268, 2521,      2.8,   2.8887,  34.5186,2,-999.0000,9,    375.9,3,   -999.0,9,     6.83,6,    13.23,6,     0.97,6,    5.418,2,    6.832,4,    0.494,2,    6.492,2,   -999.0,9,   -999.0,9,   2.8885
  18HU20090517, AR07W,   190,  1, 352064,      1,2,20090528,0245, 48.8912, -51.3997,  323,    304.7,   2.9032,  34.4828,2,  34.4832,2,    331.1,3,    269.1,6,    14.94,6,    15.14,6,     1.27,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.8844
  18HU20090517, AR07W,   190,  1, 352065,      2,2,20090528,0245, 48.8912, -51.3997,  323,    281.3,   1.7606,  34.1995,2,  34.2005,2,    356.9,3,    292.3,2,    10.85,6,    13.45,6,     1.17,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.7461
  18HU20090517, AR07W,   190,  1, 352066,      3,2,20090528,0245, 48.8912, -51.3997,  323,    250.6,   1.3241,  34.0347,2,  34.0309,6,    361.2,3,    296.8,2,    10.52,6,    12.60,6,     1.18,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.3122
  18HU20090517, AR07W,   190,  1, 352067,      4,2,20090528,0245, 48.8912, -51.3997,  323,    201.3,  -0.7289,  33.5492,2,  33.5497,2,    389.9,3,    323.5,2,     9.06,6,    10.61,6,     1.03,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7347
  18HU20090517, AR07W,   190,  1, 352068,      5,2,20090528,0245, 48.8912, -51.3997,  323,    151.4,  -1.4440,  33.1986,2,-999.0000,9,    399.5,3,    332.8,2,     9.23,6,     9.19,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.4472
  18HU20090517, AR07W,   190,  1, 352069,      6,2,20090528,0245, 48.8912, -51.3997,  323,    125.3,  -1.5873,  33.0079,2,-999.0000,9,    402.4,3,    335.7,2,     9.44,6,     8.52,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.5897
  18HU20090517, AR07W,   190,  1, 352070,      7,2,20090528,0245, 48.8912, -51.3997,  323,    100.6,  -1.6569,  32.9036,2,-999.0000,9,    403.9,3,    337.3,2,     9.45,6,     8.19,6,     1.03,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.6587
  18HU20090517, AR07W,   190,  1, 352071,      8,2,20090528,0245, 48.8912, -51.3997,  323,     80.0,  -1.7023,  32.8381,2,-999.0000,9,    405.2,3,    339.0,2,     9.47,6,     7.99,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.7037
  18HU20090517, AR07W,   190,  1, 352072,      9,2,20090528,0245, 48.8912, -51.3997,  323,     60.4,  -1.7189,  32.7713,2,-999.0000,9,    406.4,3,    340.0,2,     9.60,6,     7.74,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.7199
  18HU20090517, AR07W,   190,  1, 352073,     10,2,20090528,0245, 48.8912, -51.3997,  323,     50.1,  -1.5563,  32.7356,2,-999.0000,9,    412.5,3,    348.0,2,     8.70,6,     6.94,6,     0.93,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.5572
  18HU20090517, AR07W,   190,  1, 352074,     11,2,20090528,0245, 48.8912, -51.3997,  323,     40.8,  -1.3861,  32.6833,2,-999.0000,9,    418.9,3,    354.7,2,     7.92,6,     6.20,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.3869
  18HU20090517, AR07W,   190,  1, 352075,     12,2,20090528,0245, 48.8912, -51.3997,  323,     30.8,  -0.9346,  32.5493,2,-999.0000,9,    432.1,3,    369.9,2,     5.32,6,     3.92,6,     0.71,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9353
  18HU20090517, AR07W,   190,  1, 352076,     13,2,20090528,0245, 48.8912, -51.3997,  323,     20.4,  -0.2096,  32.1167,2,-999.0000,9,    459.2,3,    393.4,2,     2.88,6,     1.17,6,     0.45,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2102
  18HU20090517, AR07W,   190,  1, 352077,     14,2,20090528,0245, 48.8912, -51.3997,  323,     10.6,  -0.0336,  32.0557,2,  32.0617,2,    464.3,3,    402.0,2,     1.60,6,     0.22,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0339
  18HU20090517, AR07W,   190,  1, 352078,     15,2,20090528,0245, 48.8912, -51.3997,  323,      3.3,  -0.0155,  32.0477,2,-999.0000,9,    465.7,3,    403.0,2,     1.53,6,     0.19,6,     0.35,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0156
  18HU20090517, AR07W,   190,  1, 352079,     16,2,20090528,0245, 48.8912, -51.3997,  323,      3.2,  -0.0170,  32.0488,2,  32.0496,6,    466.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0171
  18HU20090517, AR07W,   190,  1, 352080,     17,2,20090528,0245, 48.8912, -51.3997,  323,      3.0,  -0.0181,  32.0486,2,  32.0521,6,    466.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0182
  18HU20090517, AR07W,   190,  1, 352081,     18,2,20090528,0245, 48.8912, -51.3997,  323,      3.1,  -0.0171,  32.0486,2,  32.0520,6,    465.8,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0172
  18HU20090517, AR07W,   190,  1, 352082,     19,2,20090528,0245, 48.8912, -51.3997,  323,      3.0,  -0.0178,  32.0488,2,  32.0523,6,    466.2,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0179
  18HU20090517, AR07W,   190,  1, 352083,     20,2,20090528,0245, 48.8912, -51.3997,  323,      3.0,  -0.0185,  32.0484,2,  32.0523,6,    466.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0186
  18HU20090517, AR07W,   190,  1, 352084,     21,2,20090528,0245, 48.8912, -51.3997,  323,      2.9,  -0.0186,  32.0488,2,  32.0523,6,    466.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0187
  18HU20090517, AR07W,   190,  1, 352085,     22,2,20090528,0245, 48.8912, -51.3997,  323,      2.8,  -0.0185,  32.0489,2,  32.0523,6,    466.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0186
  18HU20090517, AR07W,   190,  1, 352086,     23,2,20090528,0245, 48.8912, -51.3997,  323,      2.9,  -0.0180,  32.0488,2,  32.0524,6,    466.0,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0181
  18HU20090517, AR07W,   190,  1, 352087,     24,2,20090528,0245, 48.8912, -51.3997,  323,      2.8,  -0.0183,  32.0489,2,  32.0528,6,    466.2,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0184
  18HU20090517, AR07W,   193,  1, 352088,      1,2,20090530,0102, 42.8508, -61.7342, 1045,   1017.3,   4.3393,  34.9464,2,  34.9486,2,    325.0,3,    263.0,2,    11.24,6,    17.91,6,     1.45,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.2588
  18HU20090517, AR07W,   193,  1, 352089,      2,2,20090530,0102, 42.8508, -61.7342, 1045,    750.5,   4.5603,  34.9400,2,  34.9425,2,    316.4,3,    254.1,2,    11.04,6,    18.00,6,     1.47,6,    2.717,2, -999.000,9,    0.047,4,    3.531,2,   -999.0,9,   -999.0,9,   4.5011
  18HU20090517, AR07W,   193,  1, 352090,      3,2,20090530,0102, 42.8508, -61.7342, 1045,    500.6,   4.9451,  34.9029,2,  34.9038,2,    300.4,3,    240.4,2,    11.36,6,    18.56,6,     1.51,6,    2.673,2,    2.659,4,    0.156,2,    3.087,2,   -999.0,9,   -999.0,9,   4.9051
  18HU20090517, AR07W,   193,  1, 352091,      4,2,20090530,0102, 42.8508, -61.7342, 1045,    248.9,   7.0873,  34.9092,2,  34.9160,2,    236.5,3,    179.2,6,    13.17,6,    21.63,6,     1.72,6,    1.846,2,    1.881,4,    0.077,4,    2.012,4,   -999.0,9,   -999.0,9,   7.0638
  18HU20090517, AR07W,   193,  1, 352092,      5,2,20090530,0102, 42.8508, -61.7342, 1045,    199.0,   7.7862,  34.8895,2,  34.8870,2,    232.2,3,    177.1,2,    11.57,6,    20.38,6,     1.68,6,    2.087,2,    3.348,4,    0.114,2,    1.697,4,   -999.0,9,   -999.0,9,   7.7664
  18HU20090517, AR07W,   193,  1, 352093,      6,2,20090530,0102, 42.8508, -61.7342, 1045,    149.6,   9.0659,  34.9565,2,-999.0000,9,    230.0,3,    177.5,2,     9.56,6,    18.11,6,     1.52,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   9.0496
  18HU20090517, AR07W,   193,  1, 352094,      7,2,20090530,0102, 42.8508, -61.7342, 1045,    101.8,   8.4865,  34.3880,2,-999.0000,9,    289.2,3,    240.8,2,     4.90,6,     9.69,6,     1.03,6,    3.299,2,    1.353,4,    0.127,2,    1.413,4,   -999.0,9,   -999.0,9,   8.4760
  18HU20090517, AR07W,   193,  1, 352095,      8,2,20090530,0102, 42.8508, -61.7342, 1045,     80.4,   7.0227,  33.8228,2,-999.0000,9,    321.6,3,    269.6,2,     2.91,6,     6.16,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.0154
  18HU20090517, AR07W,   193,  1, 352096,      9,2,20090530,0102, 42.8508, -61.7342, 1045,     58.7,   6.1812,  33.3807,2,-999.0000,9,    347.7,3,    294.3,2,     1.75,6,     2.81,6,     0.61,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.1763
  18HU20090517, AR07W,   193,  1, 352097,     10,2,20090530,0102, 42.8508, -61.7342, 1045,     50.3,   6.0012,  33.1776,2,-999.0000,9,    359.2,3,    304.8,2,     1.45,6,     1.42,6,     0.52,6,    4.289,2,    3.980,4,    0.276,2,    1.622,4,   -999.0,9,   -999.0,9,   5.9971
  18HU20090517, AR07W,   193,  1, 352098,     11,2,20090530,0102, 42.8508, -61.7342, 1045,     39.2,   6.6147,  32.7986,2,-999.0000,9,    375.8,3,    321.9,2,     0.93,6,     0.13,6,     0.35,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.6113
  18HU20090517, AR07W,   193,  1, 352099,     12,2,20090530,0102, 42.8508, -61.7342, 1045,     31.4,   7.7644,  32.6769,2,  32.6836,2,    366.9,3,    313.7,2,     0.87,6,     0.09,6,     0.33,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.7614
  18HU20090517, AR07W,   193,  1, 352100,     13,2,20090530,0102, 42.8508, -61.7342, 1045,     18.9,   8.9067,  32.5797,2,-999.0000,9,    353.4,3,    302.1,2,     0.70,6,     0.10,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.9047
  18HU20090517, AR07W,   193,  1, 352101,     14,2,20090530,0102, 42.8508, -61.7342, 1045,     10.9,   8.9394,  32.5733,2,-999.0000,9,    352.9,3,    301.4,2,     0.77,6,     0.10,6,     0.36,6,    3.923,2,    4.691,4,    0.268,2,    1.368,4,   -999.0,9,   -999.0,9,   8.9383
  18HU20090517, AR07W,   193,  1, 352102,     15,2,20090530,0102, 42.8508, -61.7342, 1045,      3.5,   8.9397,  32.5703,2,-999.0000,9,    352.9,3,    301.4,2,     0.70,6,     0.07,6,     0.34,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.9393
  18HU20090517, AR07W,   195,  1, 352103,      1,2,20090530,0715, 42.5333, -61.4002, 2850,   2784.1,   2.7956,  34.9189,2,  34.9211,2,    356.5,3,    322.4,3,    17.47,6,    17.19,6,     1.37,6,    1.752,2, -999.000,9,    0.146,2,    8.519,4,   -999.0,9,   -999.0,9,   2.5714
  18HU20090517, AR07W,   195,  1, 352104,      2,2,20090530,0715, 42.5333, -61.4002, 2850,   2711.4,   2.8008,  34.9192,2,  34.9212,2,    354.9,3,    278.1,2,    17.39,6,    17.30,6,     1.38,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.5838
  18HU20090517, AR07W,   195,  1, 352105,      3,2,20090530,0715, 42.5333, -61.4002, 2850,   2560.1,   2.8983,  34.9243,2,  34.9254,2,    351.0,3,    268.5,2,    17.16,6,    17.52,6,     1.38,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6944
  18HU20090517, AR07W,   195,  1, 352106,      4,2,20090530,0715, 42.5333, -61.4002, 2850,   2394.3,   3.0569,  34.9315,2,  34.9332,2,    347.1,3,    265.2,2,    16.77,6,    17.83,6,     1.38,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.8663
  18HU20090517, AR07W,   195,  1, 352107,      5,2,20090530,0715, 42.5333, -61.4002, 2850,   2200.9,   3.1956,  34.9345,2,  34.9368,2,    344.4,3,    264.5,2,    15.62,6,    17.82,6,     1.38,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.0212
  18HU20090517, AR07W,   195,  1, 352108,      6,2,20090530,0715, 42.5333, -61.4002, 2850,   2001.9,   3.3289,  34.9329,2,  34.9352,2,    342.7,3,    266.7,2,    14.36,6,    17.73,6,     1.37,6,    1.957,2, -999.000,9,    0.155,2,   10.836,4,   -999.0,9,   -999.0,9,   3.1712
