EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
09SS20090203, P15,51,1,21,12003,2,20090220,255,-29.0007,-170.0068,5564,97.4,18.442,35.601,2,35.6032,2,215,2,215,2,1.1,2,0.47,2,0.12,2,2.491,2,1.464,2,2057,2,2330.5,2,18.425
09SS20090203, P15,51,1,20,12051,2,20090220,255,-29.0007,-170.0068,5564,134.4,17.467,35.574,2,35.5709,2,201.7,2,201.4,2,1.43,2,3.27,2,0.28,2,-999,9,-999,9,2076.7,2,2329.8,2,17.4443
09SS20090203, P15,51,1,19,12010,2,20090220,255,-29.0007,-170.0068,5564,217.4,15.579,35.416,2,35.4147,2,207.6,2,207.8,2,2.06,2,5.35,2,0.43,2,2.777,2,1.573,2,2090.3,2,2321.3,2,15.5451
09SS20090203, P15,51,1,18,12018,2,20090220,255,-29.0007,-170.0068,5564,292,13.85,35.224,2,35.2225,2,203.1,2,202.7,2,3.03,2,8.9,2,0.66,2,-999,9,-999,9,2108.9,2,2312,2,13.8079
09SS20090203, P15,51,1,17,12024,2,20090220,255,-29.0007,-170.0068,5564,368.1,12.331,35.051,2,35.0606,2,207.4,2,208.8,2,3.67,2,11.18,2,0.8,2,3.101,2,1.685,2,2117,2,2303.3,2,12.2818
09SS20090203, P15,51,1,16,12001,2,20090220,255,-29.0007,-170.0068,5564,443,10.428,34.777,2,34.7709,2,205.9,2,206.2,2,4.88,2,15.77,2,1.1,2,3.139,2,1.623,2,2130.8,2,2290.8,6,10.3747
09SS20090203, P15,51,1,15,12025,2,20090220,255,-29.0007,-170.0068,5564,520.8,8.918,34.587,2,34.5881,2,213.8,2,214.6,2,5.77,2,18.68,2,1.29,2,-999,9,-999,9,2136.9,2,2276,2,8.861
09SS20090203, P15,51,1,14,12041,2,20090220,255,-29.0007,-170.0068,5564,640.8,7.558,34.445,2,34.4436,2,225.9,2,227.7,2,7.07,2,21.41,2,1.46,2,3.198,2,1.53,2,2140.4,2,2279.4,2,7.4939
09SS20090203, P15,51,1,13,12012,2,20090220,255,-29.0007,-170.0068,5564,747.1,6.723,34.38,2,34.379,2,226.1,2,229,2,9.71,2,23.54,2,1.59,2,2.339,2,1.128,2,2145.7,2,2280.6,2,6.6525
09SS20090203, P15,51,1,12,12022,2,20090220,255,-29.0007,-170.0068,5564,963.6,5.287,34.326,2,34.3268,2,205.3,2,209.1,2,-999,9,-999,9,-999,9,0.771,2,0.392,2,2173,6,2288.8,6,5.2052
09SS20090203, P15,51,1,11,12016,2,20090220,255,-29.0007,-170.0068,5564,1230.4,3.778,34.394,2,34.3937,2,178.2,2,182.1,2,48.32,2,33.12,2,2.25,2,0.157,2,0.079,2,2218.5,2,2311.2,2,3.6851
09SS20090203, P15,51,1,10,12019,2,20090220,255,-29.0007,-170.0068,5564,1489.4,2.883,34.518,2,34.5203,2,160.5,2,164,2,76.43,2,34.58,2,2.37,2,0.016,2,0.007,2,2258.3,2,2342.9,2,2.7775
09SS20090203, P15,51,1,9,12031,2,20090220,255,-29.0007,-170.0068,5564,1797.6,2.433,34.603,2,34.6028,2,148.7,2,153.3,2,104.1,2,35.51,2,2.46,2,-999,9,-999,9,2288.3,2,2373.3,2,2.3074
09SS20090203, P15,51,1,8,12021,2,20090220,255,-29.0007,-170.0068,5564,2129.5,2.184,34.633,2,34.6323,2,144.3,2,147.1,2,117.47,2,36.02,2,2.5,2,0.012,6,0.005,6,2303.6,2,2376,2,2.0336
09SS20090203, P15,51,1,7,12032,2,20090220,255,-29.0007,-170.0068,5564,2662.5,1.941,34.656,2,34.6572,2,144.8,2,146.5,2,127.67,2,36.07,2,2.51,2,-999,9,-999,9,2313.2,2,2400.4,2,1.7469
09SS20090203, P15,51,1,6,12007,2,20090220,255,-29.0007,-170.0068,5564,3164.3,1.722,34.683,2,34.6818,2,159.5,2,160.7,2,125.71,2,34.88,2,2.41,2,0.005,2,0.004,2,2302.3,2,2392.7,6,1.4842
09SS20090203, P15,51,1,5,12002,2,20090220,255,-29.0007,-170.0068,5564,3662.1,1.479,34.717,2,34.7164,2,190,2,192.6,2,110.53,2,32.17,2,2.21,2,-999,9,-999,9,2266.8,2,2369.6,2,1.1965
09SS20090203, P15,51,1,4,12008,2,20090220,255,-29.0007,-170.0068,5564,4164.3,1.152,34.715,2,34.7148,2,202.2,2,204,2,114.86,2,31.75,2,2.18,2,-999,9,-999,9,2260.3,2,2360.3,2,0.825
09SS20090203, P15,51,1,3,12033,2,20090220,255,-29.0007,-170.0068,5564,4663.8,1.039,34.709,2,34.7115,2,206.2,2,205.8,2,120.99,2,32.14,2,2.21,2,0.052,2,0.026,2,2262.5,2,2365,2,0.6596
09SS20090203, P15,51,1,2,12006,2,20090220,255,-29.0007,-170.0068,5564,5164.6,1.058,34.708,2,34.7087,2,207.2,2,206.7,2,122.31,2,32.26,2,2.22,2,0.065,2,0.031,2,2263.1,2,2363.3,2,0.6188
09SS20090203, P15,51,1,1,12045,2,20090220,255,-29.0007,-170.0068,5564,5691.1,1.121,34.707,2,34.7073,2,207.8,2,206.3,2,122.12,2,32.22,2,2.21,2,0.064,2,0.03,2,2263.5,6,2363.7,6,0.6139
09SS20090203, P15,52,1,24,12015,2,20090220,955,-28.5084,-169.9768,5433,3.3,24.63,35.432,2,35.4326,2,208.9,2,209.6,2,0.96,2,0.01,2,0.03,2,-999,9,-999,9,2013,2,2317.6,2,24.6293
09SS20090203, P15,52,1,23,12046,2,20090220,955,-28.5084,-169.9768,5433,27.4,24.628,35.432,2,35.4326,2,209.6,2,209.9,2,0.96,2,0.01,2,0.02,2,-999,9,-999,9,2012.1,2,2318.6,2,24.6221
09SS20090203, P15,52,1,22,12020,2,20090220,955,-28.5084,-169.9768,5433,46.2,22.225,35.558,2,35.5579,2,236.2,2,235.3,2,0.96,2,0.02,2,0.03,2,-999,9,-999,9,2025.6,2,2326.4,2,22.2158
09SS20090203, P15,52,1,21,12003,2,20090220,955,-28.5084,-169.9768,5433,70.4,18.933,35.597,2,35.5993,2,241.9,2,241.5,2,1.12,2,0.02,2,0.06,2,-999,9,-999,9,-999,9,-999,9,18.9205
09SS20090203, P15,52,1,20,12051,2,20090220,955,-28.5084,-169.9768,5433,92.2,18.023,35.582,2,35.5809,2,230.2,2,230.8,2,1.06,2,0.02,2,0.08,2,-999,9,-999,9,-999,9,-999,9,18.0071
09SS20090203, P15,52,1,19,12010,2,20090220,955,-28.5084,-169.9768,5433,168.3,16.595,35.526,2,35.5322,2,214.8,2,215.5,2,1.46,2,2.9,2,0.26,2,-999,9,-999,9,2076.2,2,2326.1,2,16.5676
09SS20090203, P15,52,1,18,12018,2,20090220,955,-28.5084,-169.9768,5433,242.9,14.929,35.351,2,35.3484,2,206.4,2,206.8,2,2.48,2,6.63,2,0.52,2,-999,9,-999,9,-999,9,-999,9,14.8922
09SS20090203, P15,52,1,17,12024,2,20090220,955,-28.5084,-169.9768,5433,299.4,13.413,35.125,2,35.1232,2,196.1,2,196,2,3.28,2,10.41,2,0.76,2,-999,9,-999,9,-999,9,-999,9,13.3707
09SS20090203, P15,52,1,16,12001,2,20090220,955,-28.5084,-169.9768,5433,389.1,11.322,34.888,2,34.889,2,202.9,2,203.2,2,4.45,2,14.13,2,1,2,-999,9,-999,9,-999,9,-999,9,11.2728
09SS20090203, P15,52,1,15,12025,2,20090220,955,-28.5084,-169.9768,5433,449.2,9.592,34.657,2,34.6559,2,208.8,2,209.5,2,5.33,2,17.46,2,1.21,2,-999,9,-999,9,-999,9,-999,9,9.5408
09SS20090203, P15,52,1,14,12041,2,20090220,955,-28.5084,-169.9768,5433,548,8.065,34.5,2,34.4987,2,221,2,222.7,2,6.67,2,20.59,2,1.4,2,-999,9,-999,9,-999,9,-999,9,8.0084
09SS20090203, P15,52,1,13,12012,2,20090220,955,-28.5084,-169.9768,5433,698.8,6.842,34.387,2,34.3868,2,226.1,2,228.8,2,9.35,2,23.49,2,1.58,2,-999,9,-999,9,-999,9,-999,9,6.7757
09SS20090203, P15,52,1,12,12022,2,20090220,955,-28.5084,-169.9768,5433,948.5,5.237,34.325,2,34.3268,2,206.6,2,210,2,22.15,2,28.78,2,1.95,2,-999,9,-999,9,-999,9,-999,9,5.1569
09SS20090203, P15,52,1,11,12016,2,20090220,955,-28.5084,-169.9768,5433,1097.8,4.323,34.352,2,34.3519,2,188.3,2,192.3,2,36.5,2,31.78,2,2.15,2,-999,9,-999,9,-999,9,-999,9,4.2367
09SS20090203, P15,52,1,10,12019,2,20090220,955,-28.5084,-169.9768,5433,1296.4,3.432,34.429,2,34.4292,2,172.2,2,175.1,2,57.15,2,33.93,2,2.32,2,-999,9,-999,9,-999,9,-999,9,3.3368
09SS20090203, P15,52,1,9,12031,2,20090220,955,-28.5084,-169.9768,5433,1565.7,2.712,34.551,2,34.558,2,156.4,2,160.2,2,85.84,2,34.99,2,2.41,2,-999,9,-999,9,-999,9,-999,9,2.6022
09SS20090203, P15,52,1,8,12021,2,20090220,955,-28.5084,-169.9768,5433,1829.7,2.375,34.611,2,34.6146,2,146.5,2,150,2,107.14,2,35.51,2,2.47,2,-999,9,-999,9,-999,9,-999,9,2.2474
09SS20090203, P15,52,1,7,12032,2,20090220,955,-28.5084,-169.9768,5433,2497.2,1.98,34.652,2,34.6535,2,143.7,2,146.4,2,126.83,2,36.22,2,2.53,2,-999,9,-999,9,-999,9,-999,9,1.8003
09SS20090203, P15,52,1,6,12007,2,20090220,955,-28.5084,-169.9768,5433,2832.3,1.836,34.666,2,34.6651,2,147.2,2,150,2,130.4,2,35.97,2,2.51,2,-999,9,-999,9,-999,9,-999,9,1.628
09SS20090203, P15,52,1,5,12002,2,20090220,955,-28.5084,-169.9768,5433,3330,1.65,34.691,2,34.6893,2,165.5,2,166.6,2,124.26,2,34.39,2,2.38,2,-999,9,-999,9,-999,9,-999,9,1.3974
09SS20090203, P15,52,1,4,12008,2,20090220,955,-28.5084,-169.9768,5433,3829.9,1.408,34.717,2,34.7148,2,193.4,2,194.7,2,112.16,2,32.25,2,2.22,2,-999,9,-999,9,-999,9,-999,9,1.1097
09SS20090203, P15,52,1,3,12033,2,20090220,955,-28.5084,-169.9768,5433,4331.1,1.103,34.713,2,34.7117,2,203.8,2,204.8,2,118.15,2,32.09,2,2.22,2,-999,9,-999,9,-999,9,-999,9,0.7591
09SS20090203, P15,52,1,2,12006,2,20090220,955,-28.5084,-169.9768,5433,4914.3,1.036,34.708,2,34.7091,2,206.7,2,206.3,2,120.86,2,32.16,2,2.22,2,-999,9,-999,9,-999,9,-999,9,0.6275
09SS20090203, P15,52,1,1,12045,2,20090220,955,-28.5084,-169.9768,5433,5551.8,1.103,34.707,2,34.706,2,207.1,2,206.6,2,120.72,2,32.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.6143
09SS20090203, P15,53,1,24,12015,2,20090220,1640,-28.0055,-169.9876,4824,3.8,24.623,35.388,2,35.3841,2,210.3,2,210.5,2,0.81,2,0.05,2,0.01,2,1.902,2,1.157,2,2004.3,6,2315.4,6,24.6222
09SS20090203, P15,53,1,23,12046,2,20090220,1640,-28.0055,-169.9876,4824,31.7,24.742,35.5,2,35.506,2,211.4,2,211.1,2,0.79,2,0.06,2,0.01,2,1.896,2,1.153,2,2011.3,2,2321.2,2,24.7352
09SS20090203, P15,53,1,22,12020,2,20090220,1640,-28.0055,-169.9876,4824,58.1,20.476,35.577,2,35.5823,2,242,2,242.8,2,0.82,2,0.06,2,0.02,2,2.395,6,1.413,6,2023.3,2,2329.8,2,20.4651
09SS20090203, P15,53,1,21,12003,2,20090220,1640,-28.0055,-169.9876,4824,86.2,18.576,35.597,2,35.5961,2,232.5,2,233.4,2,0.95,2,0.08,2,0.08,2,2.49,2,1.449,2,2047.6,2,2330.6,2,18.5608
09SS20090203, P15,53,1,20,12051,2,20090220,1640,-28.0055,-169.9876,4824,116.4,17.723,35.576,2,35.5758,2,225.9,2,225.1,2,0.95,2,0.15,2,0.11,2,2.526,2,1.49,2,2059.3,2,2327.7,2,17.7032
09SS20090203, P15,53,1,19,12010,2,20090220,1640,-28.0055,-169.9876,4824,194.5,15.796,35.402,2,35.3977,2,196,2,195.7,2,2.08,2,6.44,2,0.5,2,2.654,2,1.494,2,2094.5,2,2317.6,2,15.7654
09SS20090203, P15,53,1,18,12018,2,20090220,1640,-28.0055,-169.9876,4824,249.1,14.77,35.334,2,35.3334,2,206.1,2,206.1,2,2.51,2,7.01,2,0.55,2,-999,9,-999,9,2099,2,2316.1,2,14.7325
09SS20090203, P15,53,1,17,12024,2,20090220,1640,-28.0055,-169.9876,4824,341.8,12.49,35.025,2,35.0224,2,200.8,2,200.7,2,3.57,2,11.8,2,0.84,2,2.948,2,1.568,2,2118.6,2,2301.9,2,12.4439
09SS20090203, P15,53,1,16,12001,2,20090220,1640,-28.0055,-169.9876,4824,418.6,10.162,34.738,2,34.736,2,206.3,2,206.4,2,4.97,2,16.33,2,1.13,2,3.097,2,1.592,2,2132.7,2,2288.5,6,10.1125
09SS20090203, P15,53,1,15,12025,2,20090220,1640,-28.0055,-169.9876,4824,493.8,8.792,34.577,2,34.5781,2,214.2,2,214.4,2,5.97,2,19.1,2,1.3,2,3.164,2,1.596,2,2138.2,2,2282.4,2,8.7385
09SS20090203, P15,53,1,14,12041,2,20090220,1640,-28.0055,-169.9876,4824,598,7.324,34.418,2,34.4159,2,229.6,2,231,2,7.15,2,21.9,2,1.48,2,3.166,2,1.524,2,2141,2,2277.1,2,7.2654
09SS20090203, P15,53,1,13,12012,2,20090220,1640,-28.0055,-169.9876,4824,697.3,6.771,34.379,2,34.3776,2,229.3,2,231.6,2,8.96,2,23.38,2,1.55,2,2.519,2,1.234,2,2145,2,2279.3,2,6.7052
09SS20090203, P15,53,1,12,12022,2,20090220,1640,-28.0055,-169.9876,4824,898.8,5.669,34.326,2,34.326,2,215.7,2,218.7,2,16.72,2,27.09,2,1.81,2,1.186,2,0.584,2,2162.8,6,2281.3,6,5.5905
09SS20090203, P15,53,1,11,12016,2,20090220,1640,-28.0055,-169.9876,4824,1149.4,4.021,34.378,2,34.3776,2,180.1,2,183.2,2,44.11,2,32.94,2,2.23,2,0.174,2,0.09,2,2213.3,2,2306.2,2,3.9328
09SS20090203, P15,53,1,10,12019,2,20090220,1640,-28.0055,-169.9876,4824,1399.4,3.033,34.494,2,34.4932,2,162.8,2,166.2,2,72.14,2,34.76,2,2.37,2,0.02,2,0.009,2,2251.5,2,2338,2,2.9333
09SS20090203, P15,53,1,9,12031,2,20090220,1640,-28.0055,-169.9876,4824,1699.6,2.507,34.589,2,34.5871,2,150.7,2,154.8,2,97.94,2,35.42,2,2.44,2,0.004,2,0,2,2283,2,2366.6,2,2.3886
09SS20090203, P15,53,1,8,12021,2,20090220,1640,-28.0055,-169.9876,4824,1899.3,2.314,34.618,2,34.6181,2,145.5,2,148.5,2,110.83,2,35.84,2,2.48,2,0.001,2,0.002,2,2298.4,2,2382,2,2.1814
09SS20090203, P15,53,1,7,12032,2,20090220,1640,-28.0055,-169.9876,4824,2246.7,2.11,34.64,2,34.6388,2,143.5,2,145.7,2,120.29,2,36.14,2,2.5,2,-0.003,2,0.001,2,2308.8,2,2394.7,2,1.9505
09SS20090203, P15,53,1,6,12007,2,20090220,1640,-28.0055,-169.9876,4824,2498.1,1.998,34.651,2,34.6484,2,143.8,2,145.9,2,124.64,2,36.15,2,2.5,2,0.006,2,0.003,2,2314.2,2,2397,6,1.8179
09SS20090203, P15,53,1,5,-999,9,20090220,1640,-28.0055,-169.9876,4824,3000.5,1.786,34.669,2,-999,9,148.4,2,-999,9,-999,9,36.05,2,2.5,2,0.002,2,0.001,2,2302.5,2,2386.1,2,1.5629
09SS20090203, P15,53,1,4,12008,2,20090220,1640,-28.0055,-169.9876,4824,3496.3,1.602,34.7,2,34.6967,2,173.9,2,173.9,2,120.15,2,33.88,2,2.35,2,0.014,6,0.005,6,2288.7,2,2382.2,2,1.3336
09SS20090203, P15,53,1,3,12033,2,20090220,1640,-28.0055,-169.9876,4824,3997.2,1.261,34.717,2,34.7148,2,199.1,2,200.5,2,113.27,2,32,2,2.2,2,-999,9,-999,9,2261.8,2,2361.9,2,0.9489
09SS20090203, P15,53,1,2,12006,2,20090220,1640,-28.0055,-169.9876,4824,4498.9,1.038,34.71,2,34.7081,2,204.7,2,205.9,2,120.25,2,32.3,2,2.22,2,0.048,2,0.023,2,2263.1,2,2361.8,2,0.6774
09SS20090203, P15,53,1,1,12045,2,20090220,1640,-28.0055,-169.9876,4824,4928.8,1.044,34.708,2,34.7085,2,205.5,2,206.5,2,120.85,2,32.21,2,2.2,2,0.054,2,0.027,2,2263.3,6,2364.9,6,0.6335
09SS20090203, P15,54,1,24,12015,2,20090220,2334,-27.498,-169.9825,5379,3.3,25.957,35.242,2,35.2461,2,204.6,2,204.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,1986.4,2,2304,2,25.9563
09SS20090203, P15,54,1,23,12046,2,20090220,2334,-27.498,-169.9825,5379,37.4,24.656,35.492,2,35.4805,2,217.3,2,216.8,2,0.8,2,0.05,2,0.01,2,-999,9,-999,9,-999,9,-999,9,24.648
09SS20090203, P15,54,1,22,12020,2,20090220,2334,-27.498,-169.9825,5379,63.7,19.715,35.591,2,35.5886,2,230.9,2,231.5,2,0.89,2,0.06,2,0.04,2,-999,9,-999,9,2034.4,2,2329.4,2,19.7033
09SS20090203, P15,54,1,21,12003,2,20090220,2334,-27.498,-169.9825,5379,87.1,18.534,35.594,2,35.5926,2,225,2,223.8,2,0.96,2,0.07,2,0.09,2,-999,9,-999,9,2051.7,2,2328.4,2,18.5187
09SS20090203, P15,54,1,20,12051,2,20090220,2334,-27.498,-169.9825,5379,136.3,17.313,35.563,2,35.5602,2,205.6,2,205.3,2,1.36,2,3.24,2,0.28,2,-999,9,-999,9,-999,9,-999,9,17.2902
09SS20090203, P15,54,1,19,12010,2,20090220,2334,-27.498,-169.9825,5379,217.4,15.498,35.384,2,35.38,2,202.7,2,202.5,2,1.99,2,5.84,2,0.47,2,-999,9,-999,9,2095,2,2316.6,2,15.4642
09SS20090203, P15,54,1,18,12018,2,20090220,2334,-27.498,-169.9825,5379,292.2,13.634,35.165,2,35.1644,2,198.1,2,197.5,2,2.98,2,9.66,2,0.7,2,-999,9,-999,9,-999,9,-999,9,13.5923
09SS20090203, P15,54,1,17,12024,2,20090220,2334,-27.498,-169.9825,5379,368.7,11.621,34.928,2,34.9256,2,204,2,204,2,3.99,2,13.28,2,0.94,2,-999,9,-999,9,-999,9,-999,9,11.5736
09SS20090203, P15,54,1,16,12001,2,20090220,2334,-27.498,-169.9825,5379,442.1,10.115,34.733,2,34.7302,2,207.2,2,207.3,2,4.91,2,16.27,2,1.13,2,-999,9,-999,9,-999,9,-999,9,10.0629
09SS20090203, P15,54,1,15,12025,2,20090220,2334,-27.498,-169.9825,5379,522.1,8.582,34.551,2,34.5498,2,217.5,2,218.3,2,5.85,2,19.2,2,1.31,2,-999,9,-999,9,-999,9,-999,9,8.5262
09SS20090203, P15,54,1,14,12041,2,20090220,2334,-27.498,-169.9825,5379,646.6,7.143,34.405,2,34.4021,2,229.7,2,231.6,2,7.8,2,22.35,2,1.51,2,-999,9,-999,9,-999,9,-999,9,7.0804
09SS20090203, P15,54,1,13,12012,2,20090220,2334,-27.498,-169.9825,5379,798.7,6.062,34.34,2,34.3399,2,222.4,2,224.9,2,13.15,2,25.73,2,1.72,2,-999,9,-999,9,-999,9,-999,9,5.9904
09SS20090203, P15,54,1,12,12022,2,20090220,2334,-27.498,-169.9825,5379,937.6,5.175,34.323,2,34.3217,2,205.7,2,209.4,2,22.7,2,28.81,2,1.94,2,-999,9,-999,9,-999,9,-999,9,5.0963
09SS20090203, P15,54,1,11,12016,2,20090220,2334,-27.498,-169.9825,5379,1228.8,3.609,34.417,2,34.4179,2,172.6,2,175.9,2,53.8,2,33.84,2,2.3,2,-999,9,-999,9,-999,9,-999,9,3.5178
09SS20090203, P15,54,1,10,12019,2,20090220,2334,-27.498,-169.9825,5379,1489.1,2.808,34.532,2,34.5303,2,158.3,2,161.4,2,80.6,2,34.87,2,2.38,2,-999,9,-999,9,-999,9,-999,9,2.7034
09SS20090203, P15,54,1,9,12031,2,20090220,2334,-27.498,-169.9825,5379,1797.6,2.372,34.609,2,34.6081,2,147.1,2,152.5,2,106.43,2,35.77,2,2.48,2,-999,9,-999,9,-999,9,-999,9,2.2472
09SS20090203, P15,54,1,8,12021,2,20090220,2334,-27.498,-169.9825,5379,2246.3,2.082,34.642,2,34.6411,2,143.1,2,145.4,2,120.79,2,36.16,2,2.51,2,-999,9,-999,9,-999,9,-999,9,1.923
09SS20090203, P15,54,1,7,12032,2,20090220,2334,-27.498,-169.9825,5379,2664.2,1.905,34.658,2,34.657,2,144.5,2,146.1,2,127.92,2,35.97,2,2.5,2,-999,9,-999,9,-999,9,-999,9,1.7114
09SS20090203, P15,54,1,6,12007,2,20090220,2334,-27.498,-169.9825,5379,3163.7,1.72,34.675,2,34.6745,2,152.3,2,153.6,2,131.22,2,35.75,2,2.47,2,-999,9,-999,9,-999,9,-999,9,1.4824
09SS20090203, P15,54,1,5,12002,2,20090220,2334,-27.498,-169.9825,5379,3665.9,1.515,34.711,2,34.7083,2,184.7,2,185.4,2,113.55,2,32.79,2,2.26,2,-999,9,-999,9,-999,9,-999,9,1.2312
09SS20090203, P15,54,1,4,12008,2,20090220,2334,-27.498,-169.9825,5379,4162.9,1.237,34.716,2,34.7144,2,200.1,2,201.1,2,113.88,2,31.91,2,2.21,2,-999,9,-999,9,-999,9,-999,9,0.9077
09SS20090203, P15,54,1,3,12033,2,20090220,2334,-27.498,-169.9825,5379,4663.9,1.051,34.71,2,34.7091,2,205.7,2,205.7,2,120.39,2,32.35,2,2.21,2,-999,9,-999,9,-999,9,-999,9,0.6712
09SS20090203, P15,54,1,2,12006,2,20090220,2334,-27.498,-169.9825,5379,5163.7,1.063,34.708,2,34.7054,2,206.8,2,206.6,2,120.96,2,32.24,2,2.21,2,-999,9,-999,9,-999,9,-999,9,0.6238
09SS20090203, P15,54,1,1,12045,2,20090220,2334,-27.498,-169.9825,5379,5509.8,1.102,34.707,2,34.7058,2,207.3,2,206.1,2,121.59,2,32.16,2,2.21,2,-999,9,-999,9,-999,9,-999,9,0.6186
09SS20090203, P15,55,1,24,12015,2,20090221,642,-26.9946,-169.9871,5170,2.8,26.039,35.228,2,35.2284,2,205.1,2,204.9,2,0.9,2,0.05,2,0,2,1.783,2,1.091,2,1988,6,2305.2,6,26.0384
09SS20090203, P15,55,1,23,12046,2,20090221,642,-26.9946,-169.9871,5170,22.2,26.112,35.221,2,35.2337,2,204.1,2,204.7,2,0.89,2,0.07,2,0.01,2,1.772,2,1.082,2,1988.4,2,2303.8,2,26.107
09SS20090203, P15,55,1,22,12020,2,20090221,642,-26.9946,-169.9871,5170,57.2,20.632,35.57,2,35.5734,2,241.4,2,241.2,2,0.91,2,0.06,2,0.02,2,-999,9,-999,9,2026.8,2,2327,2,20.6212
09SS20090203, P15,55,1,21,12003,2,20090221,642,-26.9946,-169.9871,5170,97.2,18.486,35.594,2,35.5924,2,222.1,2,220.9,2,1.06,2,0.37,2,0.11,2,2.48,2,1.438,2,2054.4,2,2329.1,2,18.469
09SS20090203, P15,55,1,20,12051,2,20090221,642,-26.9946,-169.9871,5170,146.9,17.135,35.545,2,35.5482,2,203.5,2,203.1,2,1.56,2,3.96,2,0.32,2,-999,9,-999,9,2079.3,2,2327.7,2,17.1106
09SS20090203, P15,55,1,19,12010,2,20090221,642,-26.9946,-169.9871,5170,223.1,15.665,35.421,2,35.4156,2,208.5,2,209.7,2,1.95,2,4.97,2,0.4,2,-999,9,-999,9,2088.2,2,2318.7,2,15.6301
09SS20090203, P15,55,1,18,12018,2,20090221,642,-26.9946,-169.9871,5170,242.2,15.039,35.338,2,35.335,2,200.9,2,203,2,2.33,2,6.81,2,0.53,2,2.791,6,1.535,6,2098.6,2,2315.7,2,15.0021
09SS20090203, P15,55,1,17,12024,2,20090221,642,-26.9946,-169.9871,5170,296.9,13.342,35.111,2,35.0998,2,196.5,2,197.5,2,3.3,2,10.74,2,0.77,2,2.84,2,1.516,2,2114.6,2,2303.8,2,13.3003
09SS20090203, P15,55,1,16,12001,2,20090221,642,-26.9946,-169.9871,5170,387.4,10.897,34.822,2,34.8289,2,204.4,2,205.3,2,4.37,2,14.7,2,1.03,2,-999,9,-999,9,2127.1,2,2288.2,6,10.8492
09SS20090203, P15,55,1,15,12025,2,20090221,642,-26.9946,-169.9871,5170,449.6,9.389,34.636,2,34.6435,2,211.1,2,212.4,2,5.25,2,17.63,2,1.2,2,-999,9,-999,9,2135.1,2,2285.1,2,9.3384
09SS20090203, P15,55,1,14,12041,2,20090221,642,-26.9946,-169.9871,5170,547,7.698,34.453,2,34.4534,2,226.3,2,228.8,2,6.63,2,21.07,2,1.42,2,3.253,2,1.555,2,2139.7,2,2279.8,2,7.6431
09SS20090203, P15,55,1,13,12012,2,20090221,642,-26.9946,-169.9871,5170,697,6.749,34.376,2,34.3743,2,228.5,2,232.2,2,9.14,2,23.63,2,1.57,2,2.434,2,1.162,2,2144.5,2,2277.2,2,6.6833
09SS20090203, P15,55,1,12,12022,2,20090221,642,-26.9946,-169.9871,5170,814.7,5.991,34.333,2,34.3335,2,220.6,2,225.8,2,13.64,2,26.12,2,1.74,2,-999,9,-999,9,2155.4,6,2276.9,6,5.9183
09SS20090203, P15,55,1,11,12016,2,20090221,642,-26.9946,-169.9871,5170,1055.3,4.427,34.349,2,34.3496,2,188.7,2,192.3,2,35.32,2,31.75,2,2.13,2,0.32,2,0.167,2,2200.2,2,2296.8,2,4.3435
09SS20090203, P15,55,1,10,12019,2,20090221,642,-26.9946,-169.9871,5170,1296.5,3.239,34.462,2,34.4656,2,166.7,2,170.4,2,64.7,2,-999,9,2.33,2,-999,9,-999,9,2243.3,2,2325.6,2,3.1457
09SS20090203, P15,55,1,9,12031,2,20090221,642,-26.9946,-169.9871,5170,1565.3,2.634,34.566,2,34.5655,2,153.9,2,157.3,2,91.19,2,-999,9,2.41,2,0.006,2,0.002,2,2274.7,2,2354.6,2,2.5251
09SS20090203, P15,55,1,8,12021,2,20090221,642,-26.9946,-169.9871,5170,1829.6,2.336,34.615,2,34.615,2,146.1,2,149,2,109.31,2,35.94,2,2.47,2,-999,9,-999,9,2296.6,2,2377.4,2,2.209
09SS20090203, P15,55,1,7,12032,2,20090221,642,-26.9946,-169.9871,5170,2329,2.045,34.646,2,34.6484,2,143.6,2,145.8,2,123.13,2,36.32,2,2.5,2,0.005,2,0,2,2311.6,2,2395.7,2,1.8793
09SS20090203, P15,55,1,6,12007,2,20090221,642,-26.9946,-169.9871,5170,2830.2,1.813,34.666,2,34.6657,2,146.4,2,148.4,2,131.69,2,-999,9,2.5,2,0.002,6,0,6,2317.6,2,2396.5,6,1.6057
