EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CTDFLUOR,CTDFLUOR_FLAG_W,SBE35,SBE35_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDXMISSCP,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TRITUM,TRITUM_FLAG_W,TRITER,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,MG/M^3,,ITS-90,,G/KG,,%TRANS,,/METER,MG/M^3,,UE/SQM/S,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,BQ/CUM,,BQ/M^3
49NZ20111220,        P10,      36,          1,          3,     X12J03,9,      12003,9,20111229,       2310,     6.0025,   148.2728,       4093,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      36,          1,          2,     X12103,2,      12103,2,20111229,       2310,     6.0025,   148.2728,       4093,  2328.3,2,   2.0066,2,  34.6479,2,  34.6481,2,   119.29,2,  119.45,2,  137.40,2,   38.10,2,    0.01,2,   2.688,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.014,2,   2.00638,2,     -999.0,9,     99.868,2,     0.0053,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      36,          1,          1,     X12J01,2,      12001,2,20111229,       2310,     6.0025,   148.2728,       4093,  4142.5,2,   1.5406,2,  34.6834,2,  34.6841,2,   153.96,2,  154.13,2,  137.53,2,   35.85,2,    0.01,2,   2.523,2,   0.000,2,   0.000,2,   0.000,2,-999.000,9,  2322.2,3,  2421.1,2,   7.5972,2,       25, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.011,2,   1.54035,2,     -999.0,9,     99.864,2,     0.0054,     -999.0,9,      0.000,2,       0.42,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          0,     -999.0,9,         99,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,  34.1103,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         36,     X12J36,2,      12036,2,20111230,       0429,     5.5000,   148.0662,       3637,    10.1,2,  29.3283,2,  34.1035,2,  34.1025,2,   195.40,2,  195.09,2,    0.87,2,    0.08,2,    0.02,2,   0.088,2,   1.423,2,   0.924,2,   0.114,2,   1.017,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.042,2,  29.32743,2,     -999.0,9,     98.669,2,     0.0536,     -999.0,9,    282.094,2,       0.12,       0.03,       0.01,      0.024,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         35,     X12J35,2,      12035,2,20111230,       0429,     5.5000,   148.0662,       3637,    49.8,2,  29.2637,2,  34.1054,2,  34.1059,2,   194.81,2,  195.13,2,    0.80,2,    0.07,2,    0.02,2,   0.087,2,   1.427,2,   0.927,2,   0.115,6,   1.073,6,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.068,2,  29.26344,2,     -999.0,9,     98.642,2,     0.0547,     -999.0,9,     32.688,2,       0.12,       0.03,       0.01,      0.024,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         34,     X12J34,2,      12034,2,20111230,       0429,     5.5000,   148.0662,       3637,   100.7,2,  25.7308,2,  34.8381,2,  34.8391,2,   164.94,2,  165.20,2,    2.48,2,    2.53,2,    0.28,2,   0.363,2,   1.672,6,   1.057,6,   0.084,2,   1.022,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.487,2,  25.73027,2,     -999.0,9,     98.374,2,     0.0656,     -999.0,9,      1.031,2,       0.12,       0.04,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         33,     X12J33,2,      12033,2,20111230,       0429,     5.5000,   148.0662,       3637,   149.4,2,  18.4057,2,  34.7468,2,  34.7409,2,   136.61,2,  136.12,2,    9.08,2,   11.29,2,    0.03,2,   0.931,2,   2.008,2,   1.185,2,   0.031,2,   0.925,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.082,2,  18.39287,2,     -999.0,9,     99.387,2,     0.0246,     -999.0,9,      0.151,2,       0.14,       0.06,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         32,     X12J32,2,      12032,2,20111230,       0429,     5.5000,   148.0662,       3637,   200.4,2,  12.0187,2,  34.4911,2,  34.4930,2,   117.09,2,  118.18,2,   25.37,2,   21.76,2,    0.02,2,   1.613,2,   1.725,2,   0.963,2,   0.018,2,   0.570,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.011,2,  12.02110,2,     -999.0,9,     99.547,2,     0.0182,     -999.0,9,      0.000,2,       0.17,       0.09,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         31,     X12J31,2,      12031,2,20111230,       0429,     5.5000,   148.0662,       3637,   249.7,2,  10.4354,2,  34.5893,2,  34.5885,2,    54.14,2,   54.42,2,   30.87,2,   30.99,2,    0.02,2,   2.260,2,   0.838,2,   0.447,2,   0.007,2,   0.413,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,  10.43411,2,     -999.0,9,     99.512,2,     0.0196,     -999.0,9,      0.000,2,       0.19,       0.12,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         30,     X12J30,2,      12030,2,20111230,       0429,     5.5000,   148.0662,       3637,   329.7,2,   8.7933,2,  34.5925,2,  34.5903,2,    82.98,2,   82.40,2,   35.32,2,   31.72,2,    0.02,2,   2.269,2,   0.627,2,   0.335,2,   0.003,2,   0.145,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   8.79635,2,     -999.0,9,     99.536,2,     0.0186,     -999.0,9,      0.000,2,       0.20,       0.12,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         29,     X12J29,2,      12029,2,20111230,       0429,     5.5000,   148.0662,       3637,   429.2,2,   8.1580,2,  34.5824,2,  34.5820,2,    71.90,2,   72.27,2,   39.88,2,   33.93,2,    0.02,2,   2.438,2,   0.372,2,   0.191,2,   0.002,6,   0.091,6,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.018,2,   8.15794,2,     -999.0,9,     99.648,2,     0.0141,     -999.0,9,      0.000,2,       0.21,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         28,     X12J28,2,      12028,2,20111230,       0429,     5.5000,   148.0662,       3637,   528.7,2,   7.8332,2,  34.5792,2,  34.5800,2,    77.46,2,   77.81,2,   40.40,2,   34.21,2,    0.02,2,   2.454,2,   0.323,2,   0.167,2,   0.001,2,   0.077,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   7.83318,2,     -999.0,9,     99.655,2,     0.0138,     -999.0,9,      0.000,2,       0.21,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         27,     X12J27,2,      12027,2,20111230,       0429,     5.5000,   148.0662,       3637,   629.4,2,   7.0748,2,  34.5495,2,  34.5492,2,    81.96,2,   81.93,2,   48.23,2,   35.18,2,    0.01,2,   2.532,2,   0.245,6,   0.124,6,   0.001,2,   0.060,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   7.07500,2,     -999.0,9,     99.698,2,     0.0121,     -999.0,9,      0.000,2,       0.23,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         26,     X12J26,2,      12026,2,20111230,       0429,     5.5000,   148.0662,       3637,   730.0,2,   6.3480,2,  34.5330,2,  34.5329,2,    85.33,2,   85.44,2,   57.24,2,   35.99,2,    0.01,2,   2.593,2,   0.187,2,   0.094,2,   0.001,2,   0.072,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   6.34843,2,     -999.0,9,     99.742,2,     0.0103,     -999.0,9,      0.000,2,       0.25,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         25,     X12J25,2,      12025,2,20111230,       0429,     5.5000,   148.0662,       3637,   829.9,2,   5.6559,2,  34.5350,2,  34.5351,2,    86.51,2,   86.73,2,   66.22,2,   37.19,2,    0.01,2,   2.676,2,   0.103,2,   0.050,2,   0.001,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   5.65588,2,     -999.0,9,     99.748,2,     0.0101,     -999.0,9,      0.000,2,       0.26,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         24,     X12J24,2,      12024,2,20111230,       0429,     5.5000,   148.0662,       3637,   929.9,2,   5.0821,2,  34.5409,2,  34.5405,2,    89.36,2,   89.57,2,   76.75,2,   37.50,2,    0.01,2,   2.700,2,   0.085,2,   0.041,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.018,2,   5.08421,2,     -999.0,9,     99.761,2,     0.0096,     -999.0,9,      0.000,2,       0.29,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         23,     X12J23,2,      12023,2,20111230,       0429,     5.5000,   148.0662,       3637,  1069.4,2,   4.5020,2,  34.5549,2,  34.5552,2,    80.94,2,   81.15,2,   89.11,2,   38.96,2,    0.01,2,   2.809,2,   0.026,2,   0.011,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.018,2,   4.50138,2,     -999.0,9,     99.800,2,     0.0080,     -999.0,9,      0.000,2,       0.32,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         22,     X12J22,2,      12022,2,20111230,       0429,     5.5000,   148.0662,       3637,  1270.7,2,   3.6482,2,  34.5777,2,  34.5772,2,    86.83,2,   86.56,2,  105.52,2,   39.50,2,    0.01,2,   2.841,2,   0.009,2,   0.002,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.018,2,   3.64613,2,     -999.0,9,     99.829,2,     0.0068,     -999.0,9,      0.000,2,       0.35,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         21,     X12J21,2,      12021,2,20111230,       0429,     5.5000,   148.0662,       3637,  1469.6,2,   3.0450,2,  34.5977,2,  34.5985,2,    95.34,2,   95.42,2,  118.09,2,   39.22,2,    0.01,2,   2.814,2,   0.004,2,   0.001,2,   0.001,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.017,2,   3.04503,2,     -999.0,9,     99.846,2,     0.0062,     -999.0,9,      0.000,2,       0.38,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         20,     X12001,2,      12001,2,20111230,       0429,     5.5000,   148.0662,       3637,  1669.7,2,   2.6907,2,  34.6124,2,  34.6129,2,   101.00,2,  100.70,2,  125.14,2,   39.11,2,    0.01,2,   2.799,2,   0.002,2,   0.001,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.016,2,   2.69299,2,     -999.0,9,     99.852,2,     0.0059,     -999.0,9,      0.000,2,       0.40,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         19,     X12J19,2,      12019,2,20111230,       0429,     5.5000,   148.0662,       3637,  1868.8,2,   2.4908,2,  34.6221,2,  34.6227,2,   104.41,2,  104.40,2,  129.92,2,   39.05,2,    0.02,2,   2.798,2,   0.000,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.016,2,   2.49114,2,     -999.0,9,     99.854,2,     0.0058,     -999.0,9,      0.000,2,       0.41,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         18,     X12J18,2,      12018,2,20111230,       0429,     5.5000,   148.0662,       3637,  2069.2,2,   2.1889,2,  34.6374,2,  34.6382,2,   111.18,2,  111.34,2,  136.20,2,   38.75,2,    0.01,2,   2.743,2,   0.000,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.016,2,   2.18838,2,     -999.0,9,     99.868,2,     0.0053,     -999.0,9,      0.000,2,       0.42,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         17,     X12J17,2,      12017,2,20111230,       0429,     5.5000,   148.0662,       3637,  2270.9,2,   1.9920,2,  34.6489,2,  34.6497,2,   117.08,2,  116.93,2,  139.45,2,   38.41,2,    0.02,2,   2.721,2,   0.000,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.015,2,   1.99194,2,     -999.0,9,     99.875,2,     0.0050,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         16,     X12J16,2,      12016,2,20111230,       0429,     5.5000,   148.0662,       3637,  2469.7,2,   1.8997,2,  34.6541,2,  34.6553,2,   122.28,2,  122.54,2,  139.42,2,   37.90,2,    0.02,2,   2.703,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.015,2,   1.89999,2,     -999.0,9,     99.887,2,     0.0045,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         15,     X12J15,2,      12015,2,20111230,       0429,     5.5000,   148.0662,       3637,  2669.7,2,   1.7647,2,  34.6616,2,  34.6625,2,   131.23,2,  131.74,2,  139.86,2,   37.37,2,    0.01,2,   2.654,2,   0.000,2,   0.001,2,   0.000,2,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.013,2,   1.76403,2,     -999.0,9,     99.877,2,     0.0049,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         14,     X12J14,2,      12014,2,20111230,       0429,     5.5000,   148.0662,       3637,  2869.7,2,   1.6515,2,  34.6686,2,  34.6696,2,   139.00,2,  139.01,2,  139.46,2,   36.84,2,    0.01,2,   2.602,2,   0.000,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.65127,2,     -999.0,9,     99.895,2,     0.0042,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         13,     X12101,2,      12101,2,20111230,       0429,     5.5000,   148.0662,       3637,  3080.1,2,   1.5994,2,  34.6728,2,  34.6726,2,   143.23,2,  143.35,2,  139.26,2,   36.57,2,    0.02,2,   2.575,2,   0.001,2,   0.000,2,   0.000,2,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.59924,2,     -999.0,9,     99.900,2,     0.0040,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         12,     X12J12,2,      12012,2,20111230,       0429,     5.5000,   148.0662,       3637,  3329.0,2,   1.5651,2,  34.6766,2,  34.6768,2,   146.46,2,  146.60,2,  139.23,2,   36.38,2,    0.02,2,   2.568,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.56489,2,     -999.0,9,     99.877,2,     0.0049,     -999.0,9,      0.000,2,       0.43,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         11,     X12J11,9,      12011,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,         10,     X12J10,9,      12010,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          9,     X12J09,9,      12009,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          8,     X12J08,9,      12008,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          7,     X12J07,9,      12007,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          6,     X12J06,9,      12006,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          5,     X12102,9,      12102,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          4,     X12104,9,      12104,9,20111230,       0429,     5.5000,   148.0662,       3637,  -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          3,     X12J03,2,      12003,2,20111230,       0429,     5.5000,   148.0662,       3637,  3578.8,2,   1.5489,2,  34.6793,2,  34.6798,2,   149.06,2,  149.24,2,  138.98,2,   36.25,2,    0.01,2,   2.557,2,   0.002,2,   0.000,2,   0.000,2,   0.042,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.012,2,   1.54879,2,     -999.0,9,     99.875,2,     0.0050,     -999.0,9,      0.000,2,       0.42,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
49NZ20111220,        P10,      35,          1,          2,     X12103,2,      12103,2,20111230,       0429,     5.5000,   148.0662,       3637,  2270.9,2,   1.9919,2,  34.6490,2,  34.6495,2,   117.08,2,  117.47,2,  139.24,2,   38.34,2,    0.02,2,   2.729,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00, -999.00,9,  -999.0,  -999.0,9,  -999.0,   0.014,2,   1.99179,2,     -999.0,9,     99.877,2,     0.0049,     -999.0,9,      0.000,2,       0.43,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
