EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,CTDXMISS,CTDXMISSCP,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,G/KG,,UMOL/KG,,UMOL/KG,,%TRANS,/METER,,MG/M^3,,MG/CUM,,UE/SQM/S,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,MBQ/KG,,MBQ/KG,MBQ/KG,,MBQ/KG
  49NZ20130106,  S04I,   123,  1,      5, X12J05,9,20130121,2248,-62.3135,  65.7905, 4371,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   123,  1,      4, X12J04,9,20130121,2248,-62.3135,  65.7905, 4371,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   123,  1,      3, X12J03,9,20130121,2248,-62.3135,  65.7905, 4371,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   123,  1,      2, X12J02,9,20130121,2248,-62.3135,  65.7905, 4371,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   123,  1,      1, X12J01,2,20130121,2248,-62.3135,  65.7905, 4371,   4443.4,2,  -0.1558,2,  -0.15592,2,  34.6562,2,  34.6559,2,  34.8332,2,   235.74,2,   235.90,2,   99.626,   0.0150,2,   -0.010,2,  -999.00,9,    0.000,2,   144.64,2,     0.19,    32.92,2,     0.05,     0.00,2,     0.01,     2.27,2,     0.01,    0.466,2,    0.237,2,    0.021,2,    0.055,2,   2257.8,2,   2356.3,2,   7.5995,       25,2, -999.000,1, -999.000,   -999.0,1,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      0,   -999,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  33.6709,2,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     36, X12J36,2,20130122,0514,-62.3605,  64.4047, 4327,      5.1,2,   0.5757,2,   0.57498,2,  33.6707,2,  33.6716,2,-999.0000,9,   343.36,2,   343.41,2,   97.976,   0.0818,2,    0.090,2,  -999.00,9,  288.314,2,    33.54,2,     0.09,    25.90,2,     0.04,     0.25,2,     0.01,     1.78,2,     0.01,    5.795,2,    3.193,2,    0.575,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     35, X12J35,2,20130122,0514,-62.3605,  64.4047, 4327,     24.3,2,   0.5631,2,   0.56301,2,  33.6717,2,  33.6723,2,-999.0000,9,   343.45,2,   343.69,2,   97.976,   0.0818,2,    0.190,2,  -999.00,9,   77.014,2,    33.45,2,     0.09,    25.92,2,     0.04,     0.25,2,     0.01,     1.79,2,     0.01,    5.788,2,    3.540,2,    0.578,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     34, X12J34,2,20130122,0514,-62.3605,  64.4047, 4327,     49.1,2,  -0.2502,2,  -0.25191,2,  33.7366,2,  33.7421,2,-999.0000,9,   350.64,2,   350.67,2,   96.425,   0.1456,2,    0.390,2,  -999.00,9,   28.374,2,    33.65,2,     0.09,    25.91,2,     0.04,     0.20,2,     0.01,     1.79,2,     0.01,    5.840,6,    3.225,6,    0.581,6, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     33, X12J33,2,20130122,0514,-62.3605,  64.4047, 4327,     74.5,2,  -1.5485,2,  -1.54869,2,  33.9246,2,  33.9255,2,-999.0000,9,   331.41,2,   331.80,2,   98.515,   0.0598,2,    0.330,2,  -999.00,9,    9.627,2,    38.39,2,     0.09,    27.36,2,     0.04,     0.16,2,     0.01,     1.92,2,     0.01,    5.371,2,    2.968,2,    0.524,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     32, X12J32,2,20130122,0514,-62.3605,  64.4047, 4327,     99.7,2,  -1.1794,2,  -1.17408,2,  34.0449,2,  34.0460,2,-999.0000,9,   301.70,2,   300.96,2,   98.833,   0.0470,2,    0.350,2,  -999.00,9,    3.536,2,    46.54,2,     0.10,    29.24,2,     0.04,     0.16,2,     0.01,     2.06,2,     0.01,    4.749,2,    2.608,2,    0.462,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     31, X12J31,2,20130122,0514,-62.3605,  64.4047, 4327,    123.3,2,   1.2816,2,   1.28516,2,  34.4202,2,  34.4172,2,-999.0000,9,   194.44,2,   195.41,2,   99.393,   0.0244,2,    0.170,2,  -999.00,9,    1.192,2,    70.78,2,     0.12,    35.28,2,     0.05,     0.12,2,     0.01,     2.48,2,     0.01,    2.107,2,    1.134,2,    0.182,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     30, X12J30,2,20130122,0514,-62.3605,  64.4047, 4327,    149.3,2,   1.6618,2,   1.66096,2,  34.5019,2,  34.5006,2,-999.0000,9,   178.09,2,   178.33,2,   99.593,   0.0163,2,    0.080,2,  -999.00,9,    0.417,2,    76.38,2,     0.13,    35.88,2,     0.05,     0.04,2,     0.01,     2.49,2,     0.01,    1.504,2,    0.799,2,    0.136,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     29, X12J29,2,20130122,0514,-62.3605,  64.4047, 4327,    199.3,2,   1.7890,2,   1.78916,2,  34.5623,2,  34.5616,2,-999.0000,9,   171.89,2,   171.96,2,   99.760,   0.0096,2,    0.010,2,  -999.00,9,    0.047,2,    80.31,2,     0.13,    35.54,2,     0.05,     0.01,2,     0.01,     2.47,2,     0.01,    1.113,2,    0.586,2,    0.098,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     28, X12J28,2,20130122,0514,-62.3605,  64.4047, 4327,    249.9,2,   1.9464,2,   1.94649,2,  34.6202,2,  34.6199,2,-999.0000,9,   170.80,2,   170.82,2,   99.828,   0.0069,2,    0.010,2,  -999.00,9,    0.000,2,    81.26,2,     0.13,    34.58,2,     0.05,     0.01,2,     0.01,     2.40,2,     0.01,    0.739,2,    0.380,2,    0.060,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     27, X12J27,2,20130122,0514,-62.3605,  64.4047, 4327,    330.7,2,   1.9318,2,   1.93193,2,  34.6560,2,  34.6554,2,-999.0000,9,   174.01,2,   174.14,2,   99.856,   0.0058,2,    0.000,2,  -999.00,9,    0.000,2,    82.65,2,     0.13,    33.80,2,     0.05,     0.01,2,     0.01,     2.34,2,     0.01,    0.599,2,    0.303,2,    0.049,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     26, X12J26,2,20130122,0514,-62.3605,  64.4047, 4327,    430.1,2,   1.8986,2,   1.89864,2,  34.6883,2,  34.6884,2,-999.0000,9,   179.33,2,   179.39,2,   99.926,   0.0030,2,    0.010,2,  -999.00,9,    0.000,2,    83.61,2,     0.13,    32.87,2,     0.05,     0.01,2,     0.01,     2.28,2,     0.01,    0.479,2,    0.241,2,    0.034,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     25, X12J25,2,20130122,0514,-62.3605,  64.4047, 4327,    530.5,2,   1.8185,2,   1.81864,2,  34.7035,2,  34.7036,2,-999.0000,9,   183.46,2,   183.61,2,   99.928,   0.0029,2,    0.000,2,  -999.00,9,    0.000,2,    84.98,2,     0.14,    32.34,2,     0.05,     0.01,2,     0.01,     2.23,2,     0.01,    0.444,2,    0.227,2,    0.045,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     24, X12J24,2,20130122,0514,-62.3605,  64.4047, 4327,    630.1,2,   1.8048,2,   1.80471,2,  34.7252,2,  34.7252,2,-999.0000,9,   189.25,2,   189.23,2,   99.930,   0.0028,2,    0.000,2,  -999.00,9,    0.000,2,    84.53,2,     0.13,    31.46,2,     0.04,     0.00,2,     0.01,     2.17,2,     0.01,    0.344,6,    0.169,6,    0.030,6, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     23, X12J23,2,20130122,0514,-62.3605,  64.4047, 4327,    730.7,2,   1.7371,2,   1.73718,2,  34.7323,2,  34.7325,2,-999.0000,9,   192.39,2,   192.44,2,   99.932,   0.0027,2,    0.000,2,  -999.00,9,    0.000,2,    85.74,2,     0.14,    31.15,2,     0.04,     0.01,2,     0.01,     2.15,2,     0.01,    0.311,2,    0.153,2,    0.027,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     22, X12J22,2,20130122,0514,-62.3605,  64.4047, 4327,    829.6,2,   1.6255,2,   1.62550,2,  34.7339,2,  34.7341,2,-999.0000,9,   195.09,2,   194.96,2,   99.949,   0.0020,2,    0.000,2,  -999.00,9,    0.000,2,    88.04,2,     0.14,    31.09,2,     0.04,     0.00,2,     0.01,     2.14,2,     0.01,    0.309,2,    0.152,2,    0.027,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     21, X12J21,2,20130122,0514,-62.3605,  64.4047, 4327,    932.3,2,   1.5806,2,   1.58048,2,  34.7410,2,  34.7416,2,-999.0000,9,   198.66,2,   198.58,2,   99.966,   0.0014,2,    0.000,2,  -999.00,9,    0.000,2,    88.84,2,     0.14,    30.71,2,     0.04,     0.00,2,     0.01,     2.12,2,     0.01,    0.265,2,    0.124,2,    0.027,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     20, X12J20,2,20130122,0514,-62.3605,  64.4047, 4327,   1079.8,2,   1.4219,2,   1.42185,2,  34.7364,2,  34.7369,2,-999.0000,9,   200.58,2,   200.57,2,   99.977,   0.0009,2,   -0.000,2,  -999.00,9,    0.000,2,    92.90,2,     0.14,    30.88,2,     0.04,     0.00,2,     0.01,     2.13,2,     0.01,    0.271,2,    0.130,2,    0.023,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     19, X12J19,2,20130122,0514,-62.3605,  64.4047, 4327,   1329.7,2,   1.1929,2,   1.19297,2,  34.7262,2,  34.7264,2,-999.0000,9,   202.68,2,   202.70,2,   99.954,   0.0018,2,   -0.000,2,  -999.00,9,    0.000,2,    98.99,2,     0.15,    31.26,2,     0.04,     0.00,2,     0.01,     2.16,2,     0.01,    0.288,6,    0.135,6,    0.021,6, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     18, X12J18,2,20130122,0514,-62.3605,  64.4047, 4327,   1580.8,2,   1.0141,2,   1.01417,2,  34.7194,2,  34.7197,2,-999.0000,9,   205.18,2,   205.19,2,   99.968,   0.0013,2,   -0.000,2,  -999.00,9,    0.000,2,   104.26,2,     0.15,    31.56,2,     0.04,     0.00,2,     0.01,     2.18,2,     0.01,    0.261,2,    0.120,2,    0.015,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     17, X12J17,2,20130122,0514,-62.3605,  64.4047, 4327,   1829.7,2,   0.8304,2,   0.83009,2,  34.7083,2,  34.7086,2,-999.0000,9,   206.38,2,   206.49,2,   99.954,   0.0018,2,   -0.000,2,  -999.00,9,    0.000,2,   109.78,2,     0.16,    31.99,2,     0.04,     0.00,2,     0.01,     2.22,2,     0.01,    0.275,2,    0.128,2,    0.012,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     16, X12J16,2,20130122,0514,-62.3605,  64.4047, 4327,   2079.8,2,   0.6563,2,   0.65614,2,  34.6987,2,  34.6985,2,-999.0000,9,   208.13,2,   208.22,2,   99.966,   0.0014,2,   -0.000,2,  -999.00,9,    0.000,2,   115.13,2,     0.16,    32.38,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    0.271,2,    0.122,2,    0.019,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     15, X12J15,2,20130122,0514,-62.3605,  64.4047, 4327,   2332.3,2,   0.5249,2,   0.52495,2,  34.6918,2,  34.6919,2,-999.0000,9,   210.20,2,   210.35,2,   99.973,   0.0011,2,   -0.000,2,  -999.00,9,    0.000,2,   119.08,2,     0.17,    32.58,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    0.264,2,    0.121,2,    0.022,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     14, X12J14,2,20130122,0514,-62.3605,  64.4047, 4327,   2580.9,2,   0.4022,2,   0.40210,2,  34.6850,2,  34.6844,2,-999.0000,9,   212.70,2,   212.70,2,   99.964,   0.0014,2,   -0.000,2,  -999.00,9,    0.000,2,   122.19,2,     0.17,    32.80,2,     0.05,     0.00,2,     0.01,     2.27,2,     0.01,    0.268,2,    0.120,2,    0.016,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     13, X12J13,2,20130122,0514,-62.3605,  64.4047, 4327,   2831.1,2,   0.2953,2,   0.29529,2,  34.6795,2,  34.6795,2,-999.0000,9,   215.73,2,   215.96,2,   99.956,   0.0018,2,   -0.000,2,  -999.00,9,    0.000,2,   124.83,2,     0.17,    32.91,2,     0.05,     0.00,2,     0.01,     2.28,2,     0.01,    0.268,2,    0.122,2,    0.012,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     12, X12J12,2,20130122,0514,-62.3605,  64.4047, 4327,   3080.6,2,   0.1958,2,   0.19585,2,  34.6747,2,  34.6745,2,-999.0000,9,   219.32,2,   219.43,2,   99.956,   0.0018,2,   -0.000,2,  -999.00,9,    0.000,2,   126.77,2,     0.17,    32.93,2,     0.05,     0.00,2,     0.01,     2.29,2,     0.01,    0.268,2,    0.124,2,    0.013,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     11, X12J11,2,20130122,0514,-62.3605,  64.4047, 4327,   3328.9,2,   0.1070,2,   0.10695,2,  34.6704,2,  34.6706,2,-999.0000,9,   223.01,2,   223.10,2,   99.951,   0.0020,2,   -0.000,2,  -999.00,9,    0.000,2,   127.94,2,     0.17,    32.94,2,     0.05,     0.00,2,     0.01,     2.29,2,     0.01,    0.271,2,    0.126,2,    0.012,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,     10, X12J10,2,20130122,0514,-62.3605,  64.4047, 4327,   3580.2,2,   0.0327,2,   0.03262,2,  34.6668,2,  34.6665,2,-999.0000,9,   226.41,2,   226.56,2,   99.934,   0.0026,2,   -0.010,2,  -999.00,9,    0.000,2,   129.27,2,     0.17,    32.90,2,     0.05,     0.00,2,     0.01,     2.29,2,     0.01,    0.296,2,    0.137,2,    0.011,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      9, X12J09,2,20130122,0514,-62.3605,  64.4047, 4327,   3829.1,2,  -0.0474,2,  -0.04733,2,  34.6630,2,  34.6626,2,-999.0000,9,   230.40,2,   230.45,2,   99.930,   0.0028,2,   -0.000,2,  -999.00,9,    0.000,2,   130.39,2,     0.18,    32.88,2,     0.05,     0.00,2,     0.01,     2.29,2,     0.01,    0.368,2,    0.179,2,    0.026,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      8, X12J08,2,20130122,0514,-62.3605,  64.4047, 4327,   4081.2,2,  -0.1115,2,  -0.11154,2,  34.6598,2,  34.6598,2,-999.0000,9,   233.47,2,   233.67,2,   99.922,   0.0031,2,   -0.010,2,  -999.00,9,    0.000,2,   134.18,2,     0.18,    32.86,2,     0.05,     0.00,2,     0.01,     2.29,2,     0.01,    0.401,6,    0.196,6,    0.023,6, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      7, X12J07,2,20130122,0514,-62.3605,  64.4047, 4327,   4330.5,2,  -0.1685,2,  -0.16848,2,  34.6561,2,  34.6562,2,-999.0000,9,   236.37,2,   236.49,2,   99.790,   0.0084,2,   -0.010,2,  -999.00,9,    0.000,2,   141.21,2,     0.19,    32.85,2,     0.05,     0.00,2,     0.01,     2.28,2,     0.01,    0.559,2,    0.283,2,    0.038,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      6, X12J06,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      5, X12J05,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      4, X12J04,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      3, X12J03,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      2, X12J02,9,20130122,0514,-62.3605,  64.4047, 4327,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   124,  1,      1, X12J01,2,20130122,0514,-62.3605,  64.4047, 4327,   4398.7,2,  -0.1968,2,  -0.19697,2,  34.6537,2,  34.6539,2,-999.0000,9,   239.39,2,   239.59,2,   99.417,   0.0234,2,   -0.010,2,  -999.00,9,    0.000,2,   138.96,2,     0.18,    32.71,2,     0.05,     0.01,2,     0.01,     2.28,2,     0.01,    0.881,2,    0.461,2,    0.068,2, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
