BOTTLE,20130222PRINUNIVRMK
# 2/9/2012 Initialized README file  
# Data source: T.Tanhua 2/9/12; R.Steinfeldt 2/15/13 
# SHIP: Maria S. Merian 
# Cruise: MSM12_3 
# Region: NW Atlantic; Lab Sea and Irminger Sea. Similar area to A1W and AR07W 
# EXPOCODE: 06M220090714 
# DATES: 7/14 - 8/22/2009 
# Chief Scientist: M. Rhein 
# 89 stations with 24 place Rosette 
# Hydro: Who - ; Status -  final 
# 	Notes: 	Final salt and oxygen flag edits from R.Steinfeldt 2/15/13 
# 	Bottom depths approximated from global topography 
# Nuts: Who - F. Malien; Status - final 
# 	Notes: Not up to WOCE standards 
# 	Frozen, measured ashore 
# 	Silicate: probably about 10% too low 
# 	Nitrate - no systematic bias detected 
# 	Phosphate: no systematic bias detected 
# O2: Who - I.Stendardo; Status - final 
# 	Notes: 
# TCO2: Who - T.Tanhua; Status - final 
# 	Notes:  
# TA: Who - T.Tanhua; Status - final 
# 	Notes:  
# CFC: Who - M. Rhein; Status - no data yet 
# 	Notes:  SF6 also measured 
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  06M220090714,  AR07,   696, 39,  39013,     13,2,20090724,1141, 56.0580, -54.0170, 3310,   1498.3,   3.5751,  34.9128,2,  34.9142,2,    277.0,2,    276.6,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39012,     12,2,20090724,1141, 56.0580, -54.0170, 3310,   1706.1,   3.4368,  34.9183,2,-999.0000,9,    278.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39011,     11,2,20090724,1141, 56.0580, -54.0170, 3310,   1898.4,   3.2623,  34.9121,2,-999.0000,9,    279.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39010,     10,2,20090724,1141, 56.0580, -54.0170, 3310,   2001.8,   3.1902,  34.9141,2,  34.9140,2,    280.3,2,    279.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39009,      9,2,20090724,1141, 56.0580, -54.0170, 3310,   2099.4,   3.1213,  34.9157,2,-999.0000,9,    280.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39008,      8,2,20090724,1141, 56.0580, -54.0170, 3310,   2320.7,   2.9742,  34.9164,2,-999.0000,9,    281.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39007,      7,2,20090724,1141, 56.0580, -54.0170, 3310,   2506.6,   2.8210,  34.9179,2,  34.9176,2,    282.2,2,    281.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39006,      6,2,20090724,1141, 56.0580, -54.0170, 3310,   2599.9,   2.7316,  34.9179,2,-999.0000,9,    282.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39005,      5,2,20090724,1141, 56.0580, -54.0170, 3310,   2798.8,   2.4928,  34.9114,2,-999.0000,9,    284.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39004,      4,2,20090724,1141, 56.0580, -54.0170, 3310,   3010.2,   2.1500,  34.9032,2,-999.0000,9,    290.6,2,    289.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39003,      3,2,20090724,1141, 56.0580, -54.0170, 3310,   3150.8,   1.8482,  34.9016,2,-999.0000,9,    294.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39002,      2,2,20090724,1141, 56.0580, -54.0170, 3310,   3202.0,   1.7551,  34.9004,2,  34.8999,2,    295.5,2,    294.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   696, 39,  39001,      1,2,20090724,1141, 56.0580, -54.0170, 3310,   3300.1,   1.6770,  34.8982,2,-999.0000,9,    296.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40022,     22,2,20090724,1757, 56.6160, -54.0830, 3301,     14.2,   7.5744,  33.8667,2,-999.0000,9,    310.0,2,    309.7,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40021,     21,2,20090724,1757, 56.6160, -54.0830, 3301,     99.5,   3.9776,  34.8286,2,-999.0000,9,    294.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40020,     20,2,20090724,1757, 56.6160, -54.0830, 3301,    299.2,   3.6163,  34.8425,2,-999.0000,9,    297.9,2,    299.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40019,     19,2,20090724,1757, 56.6160, -54.0830, 3301,    474.9,   3.4819,  34.8384,2,-999.0000,9,    297.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40018,     18,2,20090724,1757, 56.6160, -54.0830, 3301,    694.3,   3.4386,  34.8398,2,  34.8371,2,    297.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40017,     17,2,20090724,1757, 56.6160, -54.0830, 3301,    875.3,   3.4519,  34.8448,2,-999.0000,9,    295.7,2,    296.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40016,     16,2,20090724,1757, 56.6160, -54.0830, 3301,    995.2,   3.5005,  34.8559,2,-999.0000,9,    292.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40015,     15,2,20090724,1757, 56.6160, -54.0830, 3301,   1105.7,   3.5355,  34.8649,2,-999.0000,9,    290.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40014,     14,2,20090724,1757, 56.6160, -54.0830, 3301,   1300.1,   3.5205,  34.8709,2,-999.0000,9,    288.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40013,     13,2,20090724,1757, 56.6160, -54.0830, 3301,   1491.1,   3.5882,  34.8959,2,-999.0000,9,    279.4,2,    278.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40012,     12,2,20090724,1757, 56.6160, -54.0830, 3301,   1698.7,   3.5200,  34.9093,2,-999.0000,9,    276.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40011,     11,2,20090724,1757, 56.6160, -54.0830, 3301,   1900.5,   3.3593,  34.9099,2,-999.0000,9,    278.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40010,     10,2,20090724,1757, 56.6160, -54.0830, 3301,   2093.0,   3.2222,  34.9094,2,-999.0000,9,    280.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40009,      9,2,20090724,1757, 56.6160, -54.0830, 3301,   2200.1,   3.1601,  34.9138,2,-999.0000,9,    280.4,2,    279.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40008,      8,2,20090724,1757, 56.6160, -54.0830, 3301,   2298.9,   3.0669,  34.9113,2,  34.9103,2,    280.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40007,      7,2,20090724,1757, 56.6160, -54.0830, 3301,   2447.5,   2.9707,  34.9154,2,-999.0000,9,    281.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40006,      6,2,20090724,1757, 56.6160, -54.0830, 3301,   2598.7,   2.8369,  34.9171,2,-999.0000,9,    281.3,2,    280.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40005,      5,2,20090724,1757, 56.6160, -54.0830, 3301,   2748.7,   2.6907,  34.9182,2,-999.0000,9,    281.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40004,      4,2,20090724,1757, 56.6160, -54.0830, 3301,   2896.4,   2.4952,  34.9108,2,-999.0000,9,    283.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40003,      3,2,20090724,1757, 56.6160, -54.0830, 3301,   3046.7,   2.2037,  34.9029,2,-999.0000,9,    287.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40002,      2,2,20090724,1757, 56.6160, -54.0830, 3301,   3152.5,   1.9672,  34.9017,2,-999.0000,9,    292.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   697, 40,  40001,      1,2,20090724,1757, 56.6160, -54.0830, 3301,   3286.4,   1.7058,  34.8994,2,  34.8979,2,    295.8,2,    295.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41022,     22,2,20090724,2314, 57.1650, -54.1500, 3382,     15.5,   8.2388,  34.3967,2,-999.0000,9,    305.5,2,    305.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41021,     21,2,20090724,2314, 57.1650, -54.1500, 3382,     98.4,   3.8809,  34.8369,2,-999.0000,9,    296.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41020,     20,2,20090724,2314, 57.1650, -54.1500, 3382,    249.6,   3.6963,  34.8457,2,-999.0000,9,    299.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41019,     19,2,20090724,2314, 57.1650, -54.1500, 3382,    399.5,   3.5968,  34.8517,2,  34.8477,2,    295.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41018,     18,2,20090724,2314, 57.1650, -54.1500, 3382,    538.1,   3.5404,  34.8517,2,-999.0000,9,    296.9,2,    297.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41017,     17,2,20090724,2314, 57.1650, -54.1500, 3382,    707.4,   3.4541,  34.8447,2,-999.0000,9,    297.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41016,     16,2,20090724,2314, 57.1650, -54.1500, 3382,    836.8,   3.4064,  34.8392,2,-999.0000,9,    298.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41015,     15,2,20090724,2314, 57.1650, -54.1500, 3382,    998.6,   3.4452,  34.8468,2,-999.0000,9,    296.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41014,     14,2,20090724,2314, 57.1650, -54.1500, 3382,   1199.5,   3.5150,  34.8635,2,-999.0000,9,    291.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41013,     13,2,20090724,2314, 57.1650, -54.1500, 3382,   1397.2,   3.4977,  34.8693,2,-999.0000,9,    290.5,2,    289.2,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41012,     12,2,20090724,2314, 57.1650, -54.1500, 3382,   1599.3,   3.5872,  34.9009,2,-999.0000,9,    278.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41011,     11,2,20090724,2314, 57.1650, -54.1500, 3382,   1799.0,   3.4814,  34.9081,2,-999.0000,9,    277.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41010,     10,2,20090724,2314, 57.1650, -54.1500, 3382,   2100.1,   3.2616,  34.9089,2,  34.9081,2,    280.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41009,      9,2,20090724,2314, 57.1650, -54.1500, 3382,   2258.2,   3.1681,  34.9113,2,-999.0000,9,    281.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41008,      8,2,20090724,2314, 57.1650, -54.1500, 3382,   2406.6,   3.0572,  34.9142,2,-999.0000,9,    281.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41007,      7,2,20090724,2314, 57.1650, -54.1500, 3382,   2549.2,   2.9429,  34.9155,2,-999.0000,9,    281.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41006,      6,2,20090724,2314, 57.1650, -54.1500, 3382,   2698.1,   2.8280,  34.9177,2,-999.0000,9,    281.7,2,    280.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41005,      5,2,20090724,2314, 57.1650, -54.1500, 3382,   2849.4,   2.6932,  34.9175,2,-999.0000,9,    282.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41004,      4,2,20090724,2314, 57.1650, -54.1500, 3382,   2999.5,   2.4764,  34.9099,2,-999.0000,9,    284.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41003,      3,2,20090724,2314, 57.1650, -54.1500, 3382,   3146.8,   2.1941,  34.9033,2,-999.0000,9,    290.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41002,      2,2,20090724,2314, 57.1650, -54.1500, 3382,   3293.7,   1.7930,  34.9000,2,-999.0000,9,    295.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   698, 41,  41001,      1,2,20090724,2314, 57.1650, -54.1500, 3382,   3371.8,   1.6793,  34.8989,2,  34.8983,2,    296.6,2,    296.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42022,     22,2,20090725,0359, 57.7250, -54.2240, 3417,     15.2,   7.5081,  34.5678,2,  34.5906,2,    309.7,2,    312.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42021,     21,2,20090725,0359, 57.7250, -54.2240, 3417,    125.5,   4.1319,  34.8517,2,-999.0000,9,    293.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42020,     20,2,20090725,0359, 57.7250, -54.2240, 3417,    312.8,   3.8681,  34.8664,2,-999.0000,9,    295.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42019,     19,2,20090725,0359, 57.7250, -54.2240, 3417,    444.0,   3.6195,  34.8491,2,-999.0000,9,    296.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42018,     18,2,20090725,0359, 57.7250, -54.2240, 3417,    599.6,   3.5204,  34.8443,2,-999.0000,9,    296.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42017,     17,2,20090725,0359, 57.7250, -54.2240, 3417,    773.5,   3.4892,  34.8461,2,-999.0000,9,    295.5,2,    296.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42016,     16,2,20090725,0359, 57.7250, -54.2240, 3417,    893.1,   3.4883,  34.8475,2,-999.0000,9,    294.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42015,     15,2,20090725,0359, 57.7250, -54.2240, 3417,   1070.9,   3.5024,  34.8547,2,-999.0000,9,    292.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42014,     14,2,20090725,0359, 57.7250, -54.2240, 3417,   1298.7,   3.5262,  34.8659,2,  34.8656,2,    290.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42013,     13,2,20090725,0359, 57.7250, -54.2240, 3417,   1515.7,   3.5219,  34.8729,2,-999.0000,9,    289.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42012,     12,2,20090725,0359, 57.7250, -54.2240, 3417,   1693.7,   3.6162,  34.9081,2,-999.0000,9,    277.4,2,    277.4,6,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42011,     11,2,20090725,0359, 57.7250, -54.2240, 3417,   1890.6,   3.4708,  34.9119,2,-999.0000,9,    277.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42010,     10,2,20090725,0359, 57.7250, -54.2240, 3417,   2089.5,   3.3099,  34.9094,2,-999.0000,9,    279.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42009,      9,2,20090725,0359, 57.7250, -54.2240, 3417,   2304.2,   3.1501,  34.9126,2,-999.0000,9,    280.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42008,      8,2,20090725,0359, 57.7250, -54.2240, 3417,   2453.9,   3.0497,  34.9143,2,-999.0000,9,    280.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42007,      7,2,20090725,0359, 57.7250, -54.2240, 3417,   2599.0,   2.9242,  34.9157,2,-999.0000,9,    281.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42006,      6,2,20090725,0359, 57.7250, -54.2240, 3417,   2748.3,   2.8137,  34.9175,2,-999.0000,9,    281.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42005,      5,2,20090725,0359, 57.7250, -54.2240, 3417,   2899.0,   2.6594,  34.9165,2,  34.9156,2,    282.3,2,    281.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42004,      4,2,20090725,0359, 57.7250, -54.2240, 3417,   3047.2,   2.4559,  34.9085,2,-999.0000,9,    284.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42003,      3,2,20090725,0359, 57.7250, -54.2240, 3417,   3098.5,   2.3746,  34.9067,2,-999.0000,9,    285.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42002,      2,2,20090725,0359, 57.7250, -54.2240, 3417,   3203.1,   2.1608,  34.9029,2,-999.0000,9,    289.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   699, 42,  42001,      1,2,20090725,0359, 57.7250, -54.2240, 3417,   3406.6,   1.7103,  34.8991,2,-999.0000,9,    296.2,2,    296.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43022,     22,2,20090725,0858, 58.2830, -54.2920, 3453,     14.2,   7.5765,  34.6748,2,-999.0000,9,    309.7,2,    310.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43021,     21,2,20090725,0858, 58.2830, -54.2920, 3453,     98.3,   4.0872,  34.8327,2,-999.0000,9,    296.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43020,     20,2,20090725,0858, 58.2830, -54.2920, 3453,    275.7,   3.6596,  34.8466,2,-999.0000,9,    298.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43019,     19,2,20090725,0858, 58.2830, -54.2920, 3453,    419.9,   3.6213,  34.8541,2,-999.0000,9,    295.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43018,     18,2,20090725,0858, 58.2830, -54.2920, 3453,    547.6,   3.4773,  34.8411,2,  34.8385,2,    299.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43017,     17,2,20090725,0858, 58.2830, -54.2920, 3453,    698.3,   3.4406,  34.8404,2,-999.0000,9,    298.8,2,    299.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43016,     16,2,20090725,0858, 58.2830, -54.2920, 3453,    847.9,   3.4362,  34.8418,2,-999.0000,9,    297.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43015,     15,2,20090725,0858, 58.2830, -54.2920, 3453,    998.0,   3.4437,  34.8449,2,-999.0000,9,    296.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
  06M220090714,  AR07,   700, 43,  43014,     14,2,20090725,0858, 58.2830, -54.2920, 3453,   1151.1,   3.5100,  34.8580,2,-999.0000,9,    293.0,2,    292.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9
