EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  18HU20100513, AR07W,   203,  1, 369527,     15,2,20100522,1352, 56.5392, -52.6895, 3420,   1071.0,   3.6082,  34.8737,2,  34.8739,2,    286.4,2,    191.9,4,     9.72,6,    16.34,6,     1.11,6,     0.26,6,    4.253,2,    2.364,2,    0.088,2,    3.265,2,    2.555,2,   2158.7,2,   2285.6,2,   8.0421,2,     3.61,   3.5292
  18HU20100513, AR07W,   203,  1, 369528,     16,2,20100522,1352, 56.5392, -52.6895, 3420,    870.0,   3.6582,  34.8698,2,  34.8692,2,    286.5,2,    185.5,4,     9.46,6,    16.33,6,     1.10,6,     0.17,6,    4.195,2,    2.267,2, -999.000,9,    3.305,2,    2.453,2,   2160.3,2,   2299.1,2,   8.0511,2,     3.66,   3.5950
  18HU20100513, AR07W,   203,  1, 369529,     17,2,20100522,1352, 56.5392, -52.6895, 3420,    680.0,   3.7293,  34.8679,2,  34.8672,2,    286.4,2,    254.0,4,     9.33,6,    16.34,6,     1.09,6,     0.24,6,    4.267,2,    2.792,2, -999.000,9,    3.360,2,    2.409,2,   2162.2,2,   2283.9,2,   8.0524,2,     3.73,   3.6805
  18HU20100513, AR07W,   203,  1, 369530,     18,2,20100522,1352, 56.5392, -52.6895, 3420,    510.0,   3.7670,  34.8583,2,  34.8574,2,    288.7,2,    268.6,3,     9.09,6,    16.16,6,     1.09,6,     0.51,6,    4.374,2,    2.674,2,    0.121,2,    3.521,2,    1.959,2,   2160.0,2,   2306.5,2,   8.0691,2,     3.77,   3.7309
  18HU20100513, AR07W,   203,  1, 369531,     19,2,20100522,1352, 56.5392, -52.6895, 3420,    359.0,   3.9948,  34.8661,2,-999.0000,9,    283.9,2,    265.1,3,     9.00,6,    16.10,6,     1.08,6,     0.32,6,    4.263,2,    2.428,2,    0.086,2,    3.349,2,    1.889,2,   2161.3,2,   2290.8,2,   8.0657,2,     3.99,   3.9692
  18HU20100513, AR07W,   203,  1, 369532,     20,2,20100522,1352, 56.5392, -52.6895, 3420,    241.0,   4.0911,  34.8451,2,-999.0000,9,    281.0,2,    224.2,4,     8.89,6,    16.04,6,     1.08,6,     0.32,6,    4.234,2,    2.401,2,    0.080,2,    3.351,2,    1.984,2,   2156.8,2,   2289.2,2,   8.0547,2,     4.09,   4.0739
  18HU20100513, AR07W,   203,  1, 369533,     21,2,20100522,1352, 56.5392, -52.6895, 3420,    141.0,   3.6767,  34.7317,2,-999.0000,9,    298.6,2,    297.3,2,     7.70,6,    14.41,6,     1.01,6,     0.28,6,    4.626,2,    2.691,2,    0.126,2,    4.021,2,    1.413,2,   2148.9,2,   2274.8,2,   8.0807,2,     3.58,   3.6673
  18HU20100513, AR07W,   203,  1, 369534,     22,2,20100522,1352, 56.5392, -52.6895, 3420,     70.0,   3.7757,  34.6198,2,-999.0000,9,    309.5,2,    308.9,2,     6.82,6,    11.79,6,     0.88,6,     0.72,6,    4.776,2,    2.766,2,    0.130,2,    4.267,2,    1.084,2,   2137.8,2,   2263.6,2,   8.0993,2,     3.85,   3.7710
  18HU20100513, AR07W,   203,  1, 369535,     23,2,20100522,1352, 56.5392, -52.6895, 3420,     36.0,   4.5257,  34.5378,2,-999.0000,9,    323.9,2,    321.5,2,     1.63,6,     8.57,6,     0.66,6,     0.81,6,    4.856,2,    2.846,2,    0.176,2,    4.456,2,    2.251,2,   2122.2,2,   2287.8,2,   8.1125,2,     4.53,   4.5231
  18HU20100513, AR07W,   203,  1, 369536,     24,2,20100522,1352, 56.5392, -52.6895, 3420,      4.0,   4.5252,  34.5343,2,-999.0000,9,    325.8,2,    320.6,2,     1.64,6,     8.59,6,     0.65,6,     0.58,6,    4.773,2,    2.834,2,    0.170,2,    4.433,2,    1.385,2,   -999.0,9,   2270.8,2,   8.1174,2,     4.53,   4.5249
  18HU20100513, AR07W,   212,  1, 369537,      1,2,20100522,1953, 56.1130, -53.1197, 3258,   3368.0,   1.6248,  34.8897,2,  34.8902,2,    299.1,2,    299.4,2,    10.72,6,    13.98,6,     0.96,6,      0.5,6,    4.232,2,    3.100,2,    0.112,2,    4.592,2,    4.769,2,   2162.0,3,   2303.6,6,   7.9621,2,     1.63,   1.3678
  18HU20100513, AR07W,   212,  1, 369538,      2,2,20100522,1953, 56.1130, -53.1197, 3258,   3302.0,   1.7593,  34.8940,2,  34.8958,2,    297.0,2,    297.4,2,    10.31,6,    14.10,6,     0.97,6,     0.35,6,    4.194,2,    2.858,2,    0.153,2,    4.567,2,    5.118,2,   2161.7,3,   2314.3,2,   7.9717,2,     1.77,   1.5057
  18HU20100513, AR07W,   212,  1, 369539,      3,2,20100522,1953, 56.1130, -53.1197, 3258,   3219.0,   1.9429,  34.8974,2,  34.8985,2,    294.2,2,    293.9,2,    10.68,6,    14.52,6,     1.00,6,     0.47,6,    3.985,2,    2.296,2,    0.176,2,    4.470,2,    4.996,2,   2159.1,3,   2297.9,2,   7.9884,2,     1.95,   1.6934
  18HU20100513, AR07W,   212,  1, 369540,      4,2,20100522,1953, 56.1130, -53.1197, 3258,   3121.0,   2.1728,  34.8976,2,  34.9003,2,    290.2,2,    290.6,2,    11.43,6,    14.72,6,     1.02,6,     0.38,6,    3.553,2,    1.984,2,    0.156,2,    3.946,2,    4.718,2,   2158.2,3,   2296.3,2,   7.9991,2,     2.19,   1.9279
  18HU20100513, AR07W,   212,  1, 369541,      5,2,20100522,1953, 56.1130, -53.1197, 3258,   3002.0,   2.4511,  34.9059,2,  34.9078,2,    286.3,2,    286.2,2,    12.51,6,    15.28,6,     1.05,6,     0.33,6,    3.338,2,    1.845,2,    0.098,2,    3.714,2,    6.525,2,   2157.1,3,   2304.1,2,   7.9914,2,     2.46,   2.2121
  18HU20100513, AR07W,   212,  1, 369542,      6,2,20100522,1953, 56.1130, -53.1197, 3258,   2859.0,   2.6320,  34.9107,2,  34.9152,6,    283.8,2,    282.9,2,    12.44,6,    15.57,6,     1.07,6,     0.24,6,    3.153,2,    1.778,2,    0.040,2,    3.434,2,    5.299,2,   2157.6,3,   2304.2,2,   7.9705,3,     2.65,   2.4036
  18HU20100513, AR07W,   212,  1, 369543,      7,2,20100522,1953, 56.1130, -53.1197, 3258,   2700.0,   2.8291,  34.9180,2,  34.9180,2,    280.1,2,    280.6,2,    12.69,6,    15.99,6,     1.08,6,     0.24,6,    2.883,2,    1.531,2,    0.009,2,    3.079,2,    6.258,2,   2156.3,3,   2300.0,2,   7.9927,2,     2.83,   2.6127
  18HU20100513, AR07W,   212,  1, 369544,      8,2,20100522,1953, 56.1130, -53.1197, 3258,   2521.0,   2.9499,  34.9156,2,  34.9155,6,    279.9,2,    280.1,2,    12.13,6,    15.91,6,     1.09,6,     0.24,6,    2.998,2,    2.082,3,    0.032,2,    3.178,2,    7.745,2,   2156.1,3,   2298.7,2,   7.9956,2,     2.95,   2.7489
  18HU20100513, AR07W,   212,  1, 369545,      9,2,20100522,1953, 56.1130, -53.1197, 3258,   2319.0,   3.0794,  34.9129,2,  34.9153,2,    279.0,2,    278.7,2,    12.32,6,    16.34,6,     1.11,6,     0.44,6,    2.997,2,    1.392,2,    0.022,2,    3.277,2,    6.984,2,   2156.0,3,   2300.7,2,   7.9646,4,     3.08,   2.8957
  18HU20100513, AR07W,   212,  1, 369546,     10,2,20100522,1953, 56.1130, -53.1197, 3258,   2101.0,   3.2049,  34.9102,2,  34.9110,2,    279.1,2,    279.3,2,    11.52,6,    16.44,6,     1.12,6,     0.25,6,    3.265,2,    1.720,2,    0.060,2,    3.441,2,    5.936,2,   2155.4,3,   2298.7,2,   8.0139,2,     3.21,   3.0399
  18HU20100513, AR07W,   212,  1, 369547,     11,2,20100522,1953, 56.1130, -53.1197, 3258,   1879.0,   3.3447,  34.9074,2,  34.9079,2,    277.9,2,   -999.0,9,    11.39,6,    16.61,6,     1.12,6,     0.21,6,    3.343,2,    1.790,2,    0.070,2,    3.587,2,    7.277,2,   2155.1,3,   2307.7,2,   8.0122,2,     3.35,   3.1983
  18HU20100513, AR07W,   212,  1, 369548,     12,2,20100522,1953, 56.1130, -53.1197, 3258,   1640.0,   3.5161,  34.9097,2,  34.8967,2,    276.0,2,    275.8,2,    11.07,6,    16.74,6,     1.14,6,     0.22,6,    3.505,2,    1.624,2,    0.113,2,    3.594,2,    5.837,2,   2156.4,3,   2302.6,2,   8.0297,2,     3.52,   3.3891
  18HU20100513, AR07W,   212,  1, 369549,     13,2,20100522,1953, 56.1130, -53.1197, 3258,   1400.0,   3.6075,  34.8973,2,  34.8981,2,    278.7,2,    279.4,6,    10.60,6,    16.67,6,     1.13,6,     0.27,6,    3.974,2,    2.020,2,    0.157,2,    4.072,2,    5.664,2,   2157.1,3,   2283.6,2,   8.0415,2,     3.61,   3.5007
  18HU20100513, AR07W,   212,  1, 369550,     14,2,20100522,1953, 56.1130, -53.1197, 3258,   1181.0,   3.6378,  34.8873,2,  34.8920,2,    282.9,2,    282.3,2,    10.20,6,    16.53,6,     1.12,6,     0.29,6,    4.101,2,    2.078,2,    0.218,2,    4.348,2,    4.924,2,   2163.7,2,   2286.1,2,   8.0407,2,     3.64,   3.5493
  18HU20100513, AR07W,   212,  1, 369551,     15,2,20100522,1953, 56.1130, -53.1197, 3258,    959.0,   3.6130,  34.8713,2,  34.8715,2,    287.2,2,    287.7,2,     9.36,6,    16.25,6,     1.09,6,     0.27,6,    4.617,2,    2.478,2,    0.245,2,    4.977,2,    3.546,2,   2164.9,2,   2294.6,2,   8.0410,2,     3.61,   3.5430
  18HU20100513, AR07W,   212,  1, 369552,     16,2,20100522,1953, 56.1130, -53.1197, 3258,    760.0,   3.6346,  34.8653,2,  34.8649,2,    288.1,2,    288.3,2,     9.34,6,    16.23,6,     1.09,6,     0.29,6,    4.560,2,    2.697,2,    0.194,2,    4.905,2,    3.615,2,   2164.9,2,   2302.6,2,   8.0547,2,     3.63,   3.5802
  18HU20100513, AR07W,   212,  1, 369553,     17,2,20100522,1953, 56.1130, -53.1197, 3258,    580.0,   3.7394,  34.8694,2,  34.8643,2,    287.0,2,    289.3,2,     9.79,6,    16.15,6,     1.10,6,     0.27,6,    4.722,2,    2.641,2,    0.284,2,    5.176,2,    3.089,2,   2161.8,2,   2275.0,3,   8.0585,2,     3.72,   3.6982
  18HU20100513, AR07W,   212,  1, 369554,     18,2,20100522,1953, 56.1130, -53.1197, 3258,    430.0,   3.7393,  34.8537,2,  34.8549,2,    289.3,2,    289.9,2,     9.09,6,    16.02,6,     1.09,6,     0.23,6,    4.830,2,    2.773,2,    0.271,2,    5.314,2,    2.493,2,   2160.6,2,   2288.8,2,   8.0724,2,     3.74,   3.7093
  18HU20100513, AR07W,   212,  1, 369555,     19,2,20100522,1953, 56.1130, -53.1197, 3258,    309.0,   4.0056,  34.8728,2,  34.8738,2,    282.2,2,    283.6,2,     8.97,6,    16.14,6,     1.09,6,     0.26,6,    4.514,2,    2.503,2,    0.280,2,    4.894,2,    2.731,2,   2162.2,2,   2300.6,2,   8.0678,2,     4.00,   3.9836
  18HU20100513, AR07W,   212,  1, 369556,     20,2,20100522,1953, 56.1130, -53.1197, 3258,    201.0,   3.9566,  34.8308,2,  34.8230,2,    284.8,2,    286.7,2,     8.43,6,    15.70,6,     1.08,6,     0.21,6,    4.700,2,    2.642,2,    0.280,2,    5.156,2,    2.499,2,   2163.4,2,   2295.6,2,   8.0748,2,     3.93,   3.9426
  18HU20100513, AR07W,   212,  1, 369557,     21,2,20100522,1953, 56.1130, -53.1197, 3258,    120.0,   3.4064,  34.7042,2,  34.6984,2,    307.4,2,    309.2,2,     7.03,6,    13.75,6,     0.98,6,     0.41,6,    5.274,2,    3.219,2,    0.280,2,    6.681,2,    2.051,2,   2152.0,2,   2287.7,2,   8.1010,2,     3.39,   3.3987
  18HU20100513, AR07W,   212,  1, 369558,     22,2,20100522,1953, 56.1130, -53.1197, 3258,     61.0,   3.5178,  34.6257,2,-999.0000,9,    315.3,2,    316.5,2,     5.95,6,    11.79,6,     0.90,6,     0.64,6,    5.212,2,    3.292,2,    0.356,2,    6.755,2,    1.365,2,   2142.1,2,   2289.0,2,   8.1019,2,     3.61,   3.5138
  18HU20100513, AR07W,   212,  1, 369559,     23,2,20100522,1953, 56.1130, -53.1197, 3258,     32.0,   4.3730,  34.5633,2,-999.0000,9,    327.0,2,    327.6,2,     1.21,6,     8.15,6,     0.62,6,     0.35,6,    5.346,2,    3.324,2,    0.445,2,    7.187,2,    1.585,2,   2120.0,2,   2281.2,2,   8.1037,2,     4.39,   4.3707
  18HU20100513, AR07W,   212,  1, 369560,     24,2,20100522,1953, 56.1130, -53.1197, 3258,      3.0,   4.4648,  34.5628,2,-999.0000,9,    330.7,2,    331.4,2,     1.63,6,     8.11,6,     0.63,6,     0.37,6,    5.374,2,    3.335,2,    0.402,2,    7.285,2,    1.805,2,   2120.0,2,   2275.1,2,-999.0000,9,  -999.00,   4.4646
  18HU20100513, AR07W,   219,  1, 369561,      1,2,20100523,0214, 55.8462, -53.3925, 3070,   3148.0,   1.7414,  34.8885,2,  34.8882,2,    297.7,2,    298.0,2,     9.99,6,    13.88,6,     1.00,6,     0.27,6,    4.031,2,    2.283,2,    0.295,2,    3.499,2,    5.047,2,   2163.2,2,   2285.5,3,   7.9455,3,     1.74,   1.5037
  18HU20100513, AR07W,   219,  1, 369562,      2,2,20100523,0214, 55.8462, -53.3925, 3070,   3098.0,   1.7551,  34.8890,2,  34.8888,2,    297.5,2,    298.1,2,     9.96,6,    14.00,6,     0.99,6,     0.31,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.5,2,   2301.9,2,   7.9363,3,     1.76,   1.5220
  18HU20100513, AR07W,   219,  1, 369563,      3,2,20100523,0214, 55.8462, -53.3925, 3070,   3019.0,   1.9114,  34.8931,2,  34.8932,2,    295.5,2,    295.4,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    3.850,2,    2.208,2,    0.211,2,    3.334,2,    3.144,2,   2161.7,2,   2293.0,2,   7.9906,2,     1.92,   1.6826
  18HU20100513, AR07W,   219,  1, 369564,      4,2,20100523,0214, 55.8462, -53.3925, 3070,   2920.0,   2.1842,  34.8987,2,  34.8979,2,    290.3,2,    101.1,4,    11.16,6,    14.74,6,     1.03,6,     0.16,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.6,2,   2302.3,2,   7.9545,3,     2.19,   1.9592
  18HU20100513, AR07W,   219,  1, 369565,      5,2,20100523,0214, 55.8462, -53.3925, 3070,   2809.0,   2.4047,  34.9049,2,  34.9052,2,    285.6,2,    286.3,6,    12.17,6,    15.17,6,     1.07,6,     0.16,6,    3.117,2,    1.398,2,    0.063,2,    2.736,2,    3.411,2,   2163.3,2,   2300.6,2,   7.9162,4,     2.41,   2.1860
  18HU20100513, AR07W,   219,  1, 369566,      6,2,20100523,0214, 55.8462, -53.3925, 3070,   2691.0,   2.6109,  34.9122,2,  34.9136,6,    283.7,2,    283.5,2,    12.10,6,    15.47,6,     1.08,6,      0.2,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.2,2,   2295.2,2,   7.9929,2,     2.62,   2.3997
  18HU20100513, AR07W,   219,  1, 369567,      7,2,20100523,0214, 55.8462, -53.3925, 3070,   2560.0,   2.7487,  34.9142,2,  34.9158,6,    282.6,2,    282.7,2,    11.82,6,    15.56,6,     1.10,6,     0.15,6,    3.037,2,    1.614,2,    0.171,2,    2.758,2,    4.218,2,   2162.6,2,   2301.8,2,   7.9899,2,     2.76,   2.5476
  18HU20100513, AR07W,   219,  1, 369568,      8,2,20100523,0214, 55.8462, -53.3925, 3070,   2410.0,   2.8800,  34.9147,2,  34.9149,2,    282.2,2,    281.9,2,    11.41,6,    15.60,6,     1.10,6,     0.22,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.3,2,   2302.3,2,   8.0129,2,     2.89,   2.6910
  18HU20100513, AR07W,   219,  1, 369569,      9,2,20100523,0214, 55.8462, -53.3925, 3070,   2231.0,   3.0469,  34.9148,2,  34.9157,2,    280.7,2,    281.0,2,    11.18,6,    15.78,6,     1.10,6,     0.21,6,    3.204,2,    1.468,2,    0.148,2,    2.754,2,    4.137,2,   2161.8,2,   2300.2,2,   8.0198,2,     3.05,   2.8722
  18HU20100513, AR07W,   219,  1, 369570,     10,2,20100523,0214, 55.8462, -53.3925, 3070,   2009.0,   3.2395,  34.9139,2,  34.9141,2,    279.7,2,    279.9,2,    10.73,6,    16.04,6,     1.11,6,     0.75,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.8,2,   2297.2,2,   8.0093,2,     3.24,   3.0826
  18HU20100513, AR07W,   219,  1, 369571,     11,2,20100523,0214, 55.8462, -53.3925, 3070,   1787.0,   3.4296,  34.9156,2,  34.9161,2,    278.5,2,    278.1,2,    10.59,6,    16.22,6,     1.14,6,     0.18,6,    3.402,2,    1.659,2,    0.077,2,    2.744,2,    3.514,2,   2161.2,2,   2304.8,2,   8.0210,2,     3.43,   3.2904
  18HU20100513, AR07W,   219,  1, 369572,     12,2,20100523,0214, 55.8462, -53.3925, 3070,   1552.0,   3.6350,  34.9147,2,  34.9122,2,    277.4,2,    277.2,2,    10.30,6,    16.36,6,     1.13,6,     0.23,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2164.4,2,   2288.4,2,   8.0395,2,     3.62,   3.5144
  18HU20100513, AR07W,   219,  1, 369573,     13,2,20100523,0214, 55.8462, -53.3925, 3070,   1312.0,   3.6335,  34.8918,2,  34.8969,2,    281.5,2,    281.3,2,     9.91,6,    16.40,6,     1.13,6,      0.3,6,    3.915,2,    2.210,2,    0.283,2,    3.220,2,    2.985,2,   2162.8,2,   2291.3,2,   8.0279,2,     3.64,   3.5340
  18HU20100513, AR07W,   219,  1, 369574,     14,2,20100523,0214, 55.8462, -53.3925, 3070,   1093.0,   3.5872,  34.8693,2,  34.8703,2,    287.7,2,    288.3,2,     9.37,6,    16.20,6,     1.11,6,     0.24,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.4,2,   2284.1,2,   8.0318,2,     3.59,   3.5065
  18HU20100513, AR07W,   219,  1, 369575,     15,2,20100523,0214, 55.8462, -53.3925, 3070,    891.0,   3.5641,  34.8569,2,  34.8595,2,    290.6,2,    300.8,3,     8.87,6,    15.97,6,     1.10,6,     0.32,6,    4.454,2,    2.627,2,    0.229,2,    3.765,2,    1.984,2,   2162.0,2,   2287.4,2,   8.0472,2,     3.57,   3.4999
  18HU20100513, AR07W,   219,  1, 369576,     16,2,20100523,0214, 55.8462, -53.3925, 3070,    713.0,   3.7428,  34.8743,2,  34.8727,2,    287.6,2,    291.5,2,     8.92,6,    16.02,6,     1.11,6,     0.21,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.1,2,   2295.2,2,   8.0510,2,     3.73,   3.6914
  18HU20100513, AR07W,   219,  1, 369577,     17,2,20100523,0214, 55.8462, -53.3925, 3070,    554.0,   3.9184,  34.8864,2,  34.8869,2,    283.8,2,    289.0,2,     8.96,6,    16.15,6,     1.12,6,     0.22,6,    4.185,2,    2.132,3,    0.101,2,    3.458,2,    1.743,2,   2162.8,2,   2300.1,2,   8.0480,2,     3.92,   3.8783
  18HU20100513, AR07W,   219,  1, 369578,     18,2,20100523,0214, 55.8462, -53.3925, 3070,    399.0,   3.9426,  34.8689,2,  34.8692,2,    283.0,2,    283.7,2,     8.87,6,    16.16,6,     1.12,6,     0.22,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.4,2,   2283.1,2,   8.0589,2,     3.95,   3.9142
  18HU20100513, AR07W,   219,  1, 369579,     19,2,20100523,0214, 55.8462, -53.3925, 3070,    293.0,   3.8796,  34.8386,2,  34.8378,2,    297.7,2,    298.4,2,     7.75,6,    14.67,3,     1.03,3,      0.3,6,    4.425,2,    2.677,2,    0.333,2,    4.060,2,    1.535,2,   2156.4,2,   2285.9,2,   8.0871,2,     3.88,   3.8591
  18HU20100513, AR07W,   219,  1, 369580,     20,2,20100523,0214, 55.8462, -53.3925, 3070,    191.0,   3.9591,  34.8021,2,  34.7990,2,    283.4,2,    284.7,2,     8.51,6,    15.46,6,     1.09,6,     0.24,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.4,2,   2268.4,2,   8.0689,2,     3.96,   3.9458
  18HU20100513, AR07W,   219,  1, 369581,     21,2,20100523,0214, 55.8462, -53.3925, 3070,    110.0,   3.4950,  34.6750,2,  34.6768,2,    308.2,2,    308.8,2,     6.88,6,    13.50,6,     0.99,6,     0.12,6,    4.859,2,    2.901,2,    0.212,2,    4.568,2,    1.222,2,   2148.3,2,   2274.3,2,   8.0930,2,     3.50,   3.4878
  18HU20100513, AR07W,   219,  1, 369582,     22,2,20100523,0214, 55.8462, -53.3925, 3070,     53.0,   3.5496,  34.6260,2,-999.0000,9,    308.2,2,    309.9,2,     6.77,6,    12.68,6,     0.96,6,     0.41,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2144.0,2,   2273.1,2,   8.1024,2,     3.55,   3.5462
  18HU20100513, AR07W,   219,  1, 369583,     23,2,20100523,0214, 55.8462, -53.3925, 3070,     20.0,   3.9707,  34.1397,2,-999.0000,9,    335.1,2,    335.7,2,     3.92,6,     6.86,6,     0.65,6,     0.29,6,    5.002,2,    2.772,2,    0.211,2,    4.867,2,    1.163,2,   2100.1,2,   2264.5,2,   8.1148,2,     3.98,   3.9694
  18HU20100513, AR07W,   219,  1, 369584,     24,2,20100523,0214, 55.8462, -53.3925, 3070,      2.0,   3.9777,  34.1391,2,-999.0000,9,    336.3,2,    336.0,2,     3.95,6,     6.91,6,     0.65,6,     0.32,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2100.6,6,   2272.6,6,-999.0000,9,  -999.00,   3.9776
  18HU20100513, AR07W,   225,  1, 369585,      1,2,20100523,0622, 55.6105, -53.6315, 2870,   2934.0,   1.6965,  34.8880,2,  34.8891,2,    298.0,2,    296.0,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.4,2,   2296.1,2,   8.0015,2,     1.70,   1.4806
  18HU20100513, AR07W,   225,  1, 369586,      2,2,20100523,0622, 55.6105, -53.6315, 2870,   2889.0,   1.6921,  34.8880,2,  34.8895,2,    297.5,2,    297.3,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.6,2,   2295.2,2,   8.0095,2,     1.69,   1.4806
  18HU20100513, AR07W,   225,  1, 369587,      3,2,20100523,0622, 55.6105, -53.6315, 2870,   2812.0,   1.8308,  34.8916,2,  34.8933,2,    295.8,2,    294.5,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.5,2,   2295.2,2,   8.0112,2,     1.87,   1.6237
  18HU20100513, AR07W,   225,  1, 369588,      4,2,20100523,0622, 55.6105, -53.6315, 2870,   2689.0,   2.2364,  34.9005,2,  34.9025,2,    288.5,2,    287.9,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.6,2,   2300.2,2,   8.0118,2,     2.26,   2.0328
  18HU20100513, AR07W,   225,  1, 369589,      5,2,20100523,0622, 55.6105, -53.6315, 2870,   2561.0,   2.4646,  34.9075,2,  34.9104,6,    284.9,2,    283.7,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.4,2,   2293.2,2,   8.0190,2,     2.48,   2.2688
  18HU20100513, AR07W,   225,  1, 369590,      6,2,20100523,0622, 55.6105, -53.6315, 2870,   2431.0,   2.6359,  34.9127,2,  34.9180,6,    282.5,2,    282.7,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.9,2,   2295.9,2,   8.0117,2,     2.64,   2.4493
  18HU20100513, AR07W,   225,  1, 369591,      7,2,20100523,0622, 55.6105, -53.6315, 2870,   2289.0,   2.7911,  34.9138,2,  34.9172,2,    282.7,2,    282.6,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.5,2,   2291.5,2,   8.0247,2,     2.79,   2.6152
  18HU20100513, AR07W,   225,  1, 369592,      8,2,20100523,0622, 55.6105, -53.6315, 2870,   2151.0,   2.9317,  34.9145,2,  34.9164,2,    280.7,2,    281.1,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.7,2,   2289.7,2,   8.0265,2,     2.93,   2.7664
  18HU20100513, AR07W,   225,  1, 369593,      9,2,20100523,0622, 55.6105, -53.6315, 2870,   1992.0,   3.0390,  34.9149,2,  34.9150,2,    280.5,2,    279.9,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.0,2,   2291.0,2,   8.0338,2,     3.04,   2.8866
  18HU20100513, AR07W,   225,  1, 369594,     10,2,20100523,0622, 55.6105, -53.6315, 2870,   1810.0,   3.2091,  34.9160,2,  34.9170,2,    279.4,2,    278.7,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.2,2,   2293.7,2,   8.0382,2,     3.21,   3.0708
  18HU20100513, AR07W,   225,  1, 369595,     11,2,20100523,0622, 55.6105, -53.6315, 2870,   1631.0,   3.3892,  34.9169,2,  34.9178,2,    277.7,2,    276.6,6,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.6,6,   2294.8,6,   8.0302,2,     3.39,   3.2646
  18HU20100513, AR07W,   225,  1, 369596,     12,2,20100523,0622, 55.6105, -53.6315, 2870,   1431.0,   3.5976,  34.9164,2,  34.9166,2,    277.6,2,    277.6,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.2,2,   2295.5,2,   8.0419,2,     3.61,   3.4881
