BOTTLE,20081104CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,
  09AR20060102,  S04I,   109,  1,      3,      3,2,20060226,0602,-64.5005,  79.9977, 3603,   3099.3,  -0.0439,  34.6712,2,  34.6703,2,   228.32,2,   228.83,2,    123.6,2,    31.66,2,  -999.00,9,   -0.050,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   109,  1,      2,      2,2,20060226,0602,-64.5005,  79.9977, 3603,   3640.3,  -0.1623,  34.6652,2,  34.6642,2,   231.71,2,   232.13,2,    148.0,2,    31.99,2,  -999.00,9,   -0.048,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   109,  1,      1,      1,2,20060226,0602,-64.5005,  79.9977, 3603,   3661.0,  -0.1600,  34.6651,2,  34.6644,2,   231.73,2,   231.74,2,    138.8,2,    31.94,2,  -999.00,9,   -0.053,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   110,  1,     24,     24,2,20060226,1247,-65.0003,  79.9993, 3535,      9.9,   0.4169,  33.8696,2,  33.8695,2,   338.02,2,   337.24,2,     49.4,2,    27.70,2,  -999.00,9,    2.223,2,    0.000,2,    0.439,2
  09AR20060102,  S04I,   110,  1,     23,     23,2,20060226,1247,-65.0003,  79.9993, 3535,      9.8,   0.4162,  33.8698,2,-999.0000,9,   338.02,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.199,2,    0.000,2,    0.434,2
  09AR20060102,  S04I,   110,  1,     22,     22,2,20060226,1247,-65.0003,  79.9993, 3535,      9.7,   0.4164,  33.8698,2,-999.0000,9,   338.02,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.197,2,    0.000,2,    0.410,2
  09AR20060102,  S04I,   110,  1,     21,     21,2,20060226,1247,-65.0003,  79.9993, 3535,     24.7,   0.3929,  33.8847,2,  33.8840,2,   337.55,2,   337.04,2,     53.9,2,    26.40,3,  -999.00,9,    2.162,2,    0.000,2,    0.905,2
  09AR20060102,  S04I,   110,  1,     20,     20,2,20060226,1247,-65.0003,  79.9993, 3535,     34.3,   0.3686,  33.8857,2,  33.8861,2,   337.15,2,   336.65,2,     54.8,2,    27.55,2,  -999.00,9,    2.360,2,    0.000,2,    0.942,2
  09AR20060102,  S04I,   110,  1,     19,     19,2,20060226,1247,-65.0003,  79.9993, 3535,     45.8,   0.3626,  33.8855,2,  33.8869,2,   337.16,2,   336.55,2,     46.9,2,    27.78,2,  -999.00,9,    2.953,2,    0.000,2,    0.936,2
  09AR20060102,  S04I,   110,  1,     18,     18,2,20060226,1247,-65.0003,  79.9993, 3535,     55.4,  -0.3356,  34.0036,2,  33.9487,2,   326.44,2,   329.89,2,     50.6,2,    28.08,2,  -999.00,9,    4.831,2,    0.000,2,    0.833,2
  09AR20060102,  S04I,   110,  1,     17,     17,2,20060226,1247,-65.0003,  79.9993, 3535,     65.6,  -1.3563,  34.1729,2,  34.1739,2,   315.63,2,   312.80,2,     56.2,2,    29.04,2,  -999.00,9,    2.311,2,    0.000,2,    0.964,2
  09AR20060102,  S04I,   110,  1,     16,     16,2,20060226,1247,-65.0003,  79.9993, 3535,     80.0,  -1.6097,  34.2387,2,  34.2375,2,   296.89,2,   298.77,2,     67.0,2,    29.60,2,  -999.00,9,    1.276,2,    0.000,2,    0.976,2
  09AR20060102,  S04I,   110,  1,     15,     15,2,20060226,1247,-65.0003,  79.9993, 3535,    119.8,  -1.4439,  34.3249,2,  34.3253,2,   276.60,2,   292.52,2,     73.3,2,    30.33,2,  -999.00,9,    0.064,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   110,  1,     14,     14,2,20060226,1247,-65.0003,  79.9993, 3535,    150.3,  -0.9160,  34.3881,2,  34.3874,2,   262.71,2,   275.00,2,     74.7,2,    30.75,2,  -999.00,9,    0.009,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   110,  1,     13,     13,2,20060226,1247,-65.0003,  79.9993, 3535,    199.4,   0.4842,  34.5338,2,  34.5373,2,   225.60,2,   221.37,2,     80.7,2,    31.93,2,  -999.00,9,   -0.013,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   110,  1,     12,     12,2,20060226,1247,-65.0003,  79.9993, 3535,    301.3,   1.3981,  34.6727,2,  34.6711,2,   194.35,2,   195.57,2,     88.4,2,    31.53,2,  -999.00,9,   -0.036,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   110,  1,     11,     11,2,20060226,1247,-65.0003,  79.9993, 3535,    451.7,   1.4105,  34.7147,2,  34.7147,2,   195.53,2,   197.32,2,     91.6,2,    30.72,2,  -999.00,9,   -0.037,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,     10,     10,2,20060226,1247,-65.0003,  79.9993, 3535,    600.8,   1.2835,  34.7215,2,  34.7223,2,   200.50,2,   200.72,2,     91.0,2,    30.54,2,  -999.00,9,   -0.044,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      9,      9,2,20060226,1247,-65.0003,  79.9993, 3535,    901.9,   1.0094,  34.7168,2,  34.7166,2,   204.10,2,   204.12,2,     96.5,2,    30.76,2,  -999.00,9,   -0.044,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      8,      8,2,20060226,1247,-65.0003,  79.9993, 3535,   1199.5,   0.7589,  34.7064,2,  34.7068,2,   206.44,2,   206.75,2,    107.5,2,    31.37,2,  -999.00,9,   -0.047,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      7,      7,2,20060226,1247,-65.0003,  79.9993, 3535,   1499.5,   0.5607,  34.6976,2,  34.6976,2,   208.38,2,   207.91,2,    116.1,2,    31.72,2,  -999.00,9,   -0.046,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      6,      6,2,20060226,1247,-65.0003,  79.9993, 3535,   1899.0,   0.3173,  34.6856,2,  34.6858,2,   213.74,2,   213.75,2,    122.7,2,    32.01,2,  -999.00,9,   -0.050,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      5,      5,2,20060226,1247,-65.0003,  79.9993, 3535,   2300.4,   0.1402,  34.6784,2,  34.6784,2,   220.05,2,   220.27,2,    121.0,2,    31.93,2,  -999.00,9,   -0.047,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      4,      4,2,20060226,1247,-65.0003,  79.9993, 3535,   2699.6,   0.0125,  34.6736,2,  34.6733,2,   225.98,2,   226.59,2,    130.5,2,    31.69,2,  -999.00,9,   -0.051,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   110,  1,      3,      3,2,20060226,1247,-65.0003,  79.9993, 3535,   3098.5,  -0.0788,  34.6702,2,  34.6695,2,   229.84,2,   229.51,2,    131.7,2,    31.82,2,  -999.00,9,   -0.051,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   110,  1,      2,      2,2,20060226,1247,-65.0003,  79.9993, 3535,   3549.8,  -0.1720,  34.6649,2,  34.6641,2,   233.46,2,   234.27,2,    126.2,2,    31.66,2,  -999.00,9,   -0.049,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   110,  1,      1,      1,2,20060226,1247,-65.0003,  79.9993, 3535,   3596.6,  -0.1675,  34.6648,2,  34.6642,2,   233.63,2,   233.40,2,    125.2,2,    31.77,2,  -999.00,9,   -0.047,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   111,  1,     24,     24,2,20060226,1941,-65.5047,  80.0020, 3221,      8.9,   0.3894,  33.7562,2,  33.7571,2,   338.13,2,   337.95,2,     50.1,2,    27.20,2,  -999.00,9,    1.248,2,    0.000,2,    0.017,2
  09AR20060102,  S04I,   111,  1,     23,     23,2,20060226,1941,-65.5047,  80.0020, 3221,     39.5,   0.4622,  33.7947,2,-999.0000,9,   336.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.662,2,    0.000,2,    0.764,2
  09AR20060102,  S04I,   111,  1,     22,     22,2,20060226,1941,-65.5047,  80.0020, 3221,     39.5,   0.4611,  33.7942,2,-999.0000,9,   336.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.658,2,    0.000,2,    0.788,2
  09AR20060102,  S04I,   111,  1,     21,     21,2,20060226,1941,-65.5047,  80.0020, 3221,     39.4,   0.4616,  33.7948,2,  33.7978,2,   336.98,2,   336.97,2,     51.8,2,    27.25,2,  -999.00,9,    1.653,2,    0.000,2,    0.765,2
  09AR20060102,  S04I,   111,  1,     20,     20,2,20060226,1941,-65.5047,  80.0020, 3221,     59.2,  -1.0438,  34.0004,2,  33.9927,2,   333.61,2,   335.43,2,     56.1,2,    27.53,2,  -999.00,9,    3.104,2,    0.000,2,    0.945,2
  09AR20060102,  S04I,   111,  1,     19,     19,2,20060226,1941,-65.5047,  80.0020, 3221,     69.8,  -1.3648,  34.1287,2,  34.1297,2,   320.96,2,   314.27,2,     59.0,2,    28.96,2,  -999.00,9,    2.180,2,    0.000,2,    0.962,2
  09AR20060102,  S04I,   111,  1,     18,     18,2,20060226,1941,-65.5047,  80.0020, 3221,     77.9,  -1.5463,  34.1845,2,  34.1806,2,   312.53,2,   306.86,2,     63.5,2,    29.44,2,  -999.00,9,    1.451,2,    0.000,2,    0.973,2
  09AR20060102,  S04I,   111,  1,     17,     17,2,20060226,1941,-65.5047,  80.0020, 3221,     87.9,  -1.6090,  34.2082,2,  34.2082,2,   305.99,2,   305.88,2,     63.1,2,    29.57,2,  -999.00,9,    1.045,2,    0.000,2,    0.976,2
  09AR20060102,  S04I,   111,  1,     16,     16,2,20060226,1941,-65.5047,  80.0020, 3221,     99.6,  -1.7080,  34.2539,2,  34.2538,2,   305.70,2,   307.42,2,     64.2,2,    29.62,2,  -999.00,9,    0.372,2,    0.000,2,    0.986,2
  09AR20060102,  S04I,   111,  1,     15,     15,2,20060226,1941,-65.5047,  80.0020, 3221,    119.3,  -1.7139,  34.2757,2,  34.2755,2,   303.38,2,   304.60,2,     65.6,2,    29.88,2,  -999.00,9,    0.231,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   111,  1,     14,     14,2,20060226,1941,-65.5047,  80.0020, 3221,    149.6,  -1.6510,  34.3073,2,  34.3094,2,   301.54,2,   303.32,2,     65.4,2,    29.98,2,  -999.00,9,    0.098,2,    0.000,2,    0.987,2
  09AR20060102,  S04I,   111,  1,     13,     13,2,20060226,1941,-65.5047,  80.0020, 3221,    200.4,  -1.4256,  34.3610,2,  34.3607,2,   292.19,2,   296.31,2,     67.3,2,    30.10,2,  -999.00,9,   -0.014,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   111,  1,     12,     12,2,20060226,1941,-65.5047,  80.0020, 3221,    299.3,  -0.5333,  34.4736,2,  34.4732,2,   258.32,2,   265.54,2,     79.5,2,    30.67,2,  -999.00,9,   -0.045,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   111,  1,     11,     11,2,20060226,1941,-65.5047,  80.0020, 3221,    400.0,   0.0462,  34.5688,2,  34.5672,2,   229.50,2,   242.28,2,     82.3,2,    30.61,2,  -999.00,9,   -0.041,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   111,  1,     10,     10,2,20060226,1941,-65.5047,  80.0020, 3221,    602.4,   1.1123,  34.7178,2,  34.7182,2,   204.51,2,   203.44,2,     95.8,2,    30.49,2,  -999.00,9,   -0.045,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   111,  1,      9,      9,2,20060226,1941,-65.5047,  80.0020, 3221,    800.3,   0.8725,  34.7071,2,  34.7072,2,   207.62,2,   206.36,2,    109.0,2,    31.26,2,  -999.00,9,   -0.042,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   111,  1,      8,      8,2,20060226,1941,-65.5047,  80.0020, 3221,    998.5,   0.6292,  34.6958,2,  34.6958,2,   211.11,2,   210.83,2,    108.2,2,    31.14,2,  -999.00,9,   -0.043,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   111,  1,      7,      7,2,20060226,1941,-65.5047,  80.0020, 3221,   1249.3,   0.4342,  34.6884,2,  34.6884,2,   214.73,2,   214.43,2,    114.0,2,    31.38,2,  -999.00,9,   -0.045,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   111,  1,      6,      6,2,20060226,1941,-65.5047,  80.0020, 3221,   1500.3,   0.2746,  34.6833,2,  34.6837,2,   217.10,2,   217.15,2,    121.1,2,    31.41,2,  -999.00,9,   -0.048,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   111,  1,      5,      5,2,20060226,1941,-65.5047,  80.0020, 3221,   1749.3,   0.1667,  34.6792,2,  34.6797,2,   220.64,2,   220.66,2,    118.2,2,    31.57,2,  -999.00,9,   -0.051,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   111,  1,      4,      4,2,20060226,1941,-65.5047,  80.0020, 3221,   2001.8,   0.1076,  34.6784,2,  34.6782,2,   220.33,2,   219.97,2,    124.1,2,    31.83,2,  -999.00,9,   -0.046,2,    0.000,2,    0.992,2
  09AR20060102,  S04I,   111,  1,      3,      3,2,20060226,1941,-65.5047,  80.0020, 3221,   2499.0,  -0.0393,  34.6732,2,  34.6735,2,   226.56,2,   226.88,2,    131.7,2,    31.57,2,  -999.00,9,   -0.048,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   111,  1,      2,      2,2,20060226,1941,-65.5047,  80.0020, 3221,   2998.5,  -0.1417,  34.6689,2,  34.6684,2,   231.63,2,   232.04,2,    124.5,2,    31.57,2,  -999.00,9,   -0.050,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   111,  1,      1,      1,2,20060226,1941,-65.5047,  80.0020, 3221,   3273.8,  -0.1884,  34.6654,2,  34.6642,2,   233.17,2,   233.20,2,    129.5,2,    31.57,2,  -999.00,9,   -0.049,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   112,  1,     24,     24,2,20060227,0149,-65.8188,  79.9940, 2223,      9.5,  -0.5775,  33.4877,2,  33.4951,2,   346.21,2,   346.57,2,     53.6,2,    25.57,2,  -999.00,9,    0.358,2,    0.464,2,    0.963,2
  09AR20060102,  S04I,   112,  1,     23,     23,2,20060227,0149,-65.8188,  79.9940, 2223,     29.3,  -0.6817,  33.6428,2,-999.0000,9,   345.31,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.534,2,    0.095,2,    0.950,2
  09AR20060102,  S04I,   112,  1,     22,     22,2,20060227,0149,-65.8188,  79.9940, 2223,     29.3,  -0.7198,  33.6544,2,-999.0000,9,   345.31,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.648,2,    0.099,2,    0.951,2
  09AR20060102,  S04I,   112,  1,     21,     21,2,20060227,0149,-65.8188,  79.9940, 2223,     29.3,  -0.7580,  33.6603,2,  33.6669,2,   345.31,2,   346.33,2,     51.3,2,    25.97,2,  -999.00,9,    1.648,2,    0.104,2,    0.949,2
  09AR20060102,  S04I,   112,  1,     20,     20,2,20060227,0149,-65.8188,  79.9940, 2223,     39.2,  -1.2444,  33.9019,2,  33.8822,2,   342.81,2,   343.73,2,     52.4,2,    26.61,2,  -999.00,9,    2.552,2,    0.046,2,    0.955,2
  09AR20060102,  S04I,   112,  1,     19,     19,2,20060227,0149,-65.8188,  79.9940, 2223,     44.5,  -1.3235,  33.9207,2,  33.9067,2,   343.12,2,   343.62,2,     51.9,2,    26.62,2,  -999.00,9,    2.956,2,    0.032,2,    0.956,2
  09AR20060102,  S04I,   112,  1,     18,     18,2,20060227,0149,-65.8188,  79.9940, 2223,     49.1,  -1.4570,  33.9847,2,  33.9827,2,   341.19,2,   340.49,2,     52.7,2,    27.00,2,  -999.00,9,    2.667,2,    0.020,2,    0.960,2
  09AR20060102,  S04I,   112,  1,     17,     17,2,20060227,0149,-65.8188,  79.9940, 2223,     59.5,  -1.5965,  34.0873,2,  34.0878,2,   332.49,2,   334.33,2,     55.3,2,    27.69,2,  -999.00,9,    2.947,2,    0.007,2,    0.959,2
  09AR20060102,  S04I,   112,  1,     16,     16,2,20060227,0149,-65.8188,  79.9940, 2223,     69.1,  -1.6684,  34.1527,2,  34.1512,2,   326.42,2,   328.57,2,     57.9,2,    28.29,2,  -999.00,9,    2.431,2,    0.002,2,    0.961,2
  09AR20060102,  S04I,   112,  1,     15,     15,2,20060227,0149,-65.8188,  79.9940, 2223,     89.6,  -1.7642,  34.2310,2,  34.2311,2,   321.60,2,   321.25,2,     61.0,2,    29.13,2,  -999.00,9,    0.822,2,    0.000,2,    0.980,2
  09AR20060102,  S04I,   112,  1,     14,     14,2,20060227,0149,-65.8188,  79.9940, 2223,    119.4,  -1.7921,  34.2650,2,  34.2655,2,   319.72,2,   318.61,2,     62.0,2,    29.48,2,  -999.00,9,    0.097,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   112,  1,     13,     13,2,20060227,0149,-65.8188,  79.9940, 2223,    140.1,  -1.7938,  34.2778,2,  34.2771,2,   318.51,2,   318.02,2,     61.8,2,    29.56,2,  -999.00,9,    0.032,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   112,  1,     12,     12,2,20060227,0149,-65.8188,  79.9940, 2223,    200.3,  -1.7686,  34.3072,2,  34.3065,2,   316.02,2,   315.88,2,     63.5,2,    29.85,2,  -999.00,9,   -0.007,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   112,  1,     11,     11,2,20060227,0149,-65.8188,  79.9940, 2223,    299.8,  -1.6833,  34.3554,2,  34.3560,2,   312.38,2,   312.07,2,     65.7,2,    29.92,2,  -999.00,9,   -0.038,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,     10,     10,2,20060227,0149,-65.8188,  79.9940, 2223,    400.1,  -1.1116,  34.4329,2,  34.4381,2,   280.58,2,   285.88,2,     71.5,2,    30.28,2,  -999.00,9,   -0.046,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,   112,  1,      9,      9,2,20060227,0149,-65.8188,  79.9940, 2223,    499.9,   0.3240,  34.6103,2,  34.6093,2,   230.86,2,   231.37,2,     86.8,2,    30.87,2,  -999.00,9,   -0.036,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   112,  1,      8,      8,2,20060227,0149,-65.8188,  79.9940, 2223,    599.9,   0.7686,  34.6758,2,  34.6764,2,   212.48,2,   213.66,2,     98.5,2,    30.84,2,  -999.00,9,   -0.038,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      7,      7,2,20060227,0149,-65.8188,  79.9940, 2223,    799.9,   0.7627,  34.6995,2,  34.6996,2,   208.95,2,   209.28,2,    107.9,2,    31.04,2,  -999.00,9,   -0.041,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      6,      6,2,20060227,0149,-65.8188,  79.9940, 2223,    999.7,   0.5891,  34.6946,2,  34.6945,2,   211.20,2,   211.12,2,    109.7,2,    31.35,2,  -999.00,9,   -0.047,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      5,      5,2,20060227,0149,-65.8188,  79.9940, 2223,   1300.1,   0.3956,  34.6873,2,  34.6866,2,   215.42,2,   215.01,2,    113.8,2,    31.43,2,  -999.00,9,   -0.047,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      4,      4,2,20060227,0149,-65.8188,  79.9940, 2223,   1701.1,   0.2032,  34.6803,2,  34.6799,2,   219.00,2,   219.88,2,    116.3,2,    31.57,2,  -999.00,9,   -0.047,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      3,      3,2,20060227,0149,-65.8188,  79.9940, 2223,   2000.1,   0.1291,  34.6774,2,  34.6764,2,   224.30,2,   222.80,2,    117.6,2,    31.52,2,  -999.00,9,   -0.045,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   112,  1,      2,      2,2,20060227,0149,-65.8188,  79.9940, 2223,   2219.6,   0.0991,  34.6761,2,  34.6760,2,   223.62,2,   223.57,2,    118.3,2,    31.53,2,  -999.00,9,   -0.048,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   112,  1,      1,      1,2,20060227,0149,-65.8188,  79.9940, 2223,   2245.2,   0.1046,  34.6762,2,  34.6760,2,   223.63,2,   223.28,2,    116.8,2,    31.48,2,  -999.00,9,   -0.047,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,     24,     24,2,20060227,0532,-65.8517,  79.9993, 1962,      9.0,  -0.5664,  33.4860,2,  33.4869,2,   351.50,2,   349.88,2,     51.3,2,    25.25,2,  -999.00,9,    0.117,2,    0.675,2,    0.949,2
  09AR20060102,  S04I,   113,  1,     23,     23,2,20060227,0532,-65.8517,  79.9993, 1962,      9.0,  -0.5677,  33.4857,2,-999.0000,9,   351.50,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.097,2,    0.786,2,    0.947,2
  09AR20060102,  S04I,   113,  1,     22,     22,2,20060227,0532,-65.8517,  79.9993, 1962,      8.9,  -0.5668,  33.4855,2,-999.0000,9,   351.36,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.101,2,    0.813,2,    0.730,2
  09AR20060102,  S04I,   113,  1,     21,     21,2,20060227,0532,-65.8517,  79.9993, 1962,     19.1,  -0.5884,  33.4854,2,  33.4863,2,   351.10,2,   349.50,2,     49.8,2,    25.17,2,  -999.00,9,    0.225,2,    0.340,2,    0.936,2
  09AR20060102,  S04I,   113,  1,     20,     20,2,20060227,0532,-65.8517,  79.9993, 1962,     28.9,  -0.6284,  33.4896,2,  33.4939,2,   351.04,2,   349.88,2,     49.3,2,    25.14,2,  -999.00,9,    0.559,2,    0.172,2,    0.952,2
  09AR20060102,  S04I,   113,  1,     19,     19,2,20060227,0532,-65.8517,  79.9993, 1962,     39.4,  -0.7770,  33.6382,2,  33.6610,2,   348.20,2,   349.16,2,     49.2,2,    25.71,2,  -999.00,9,    1.786,2,    0.092,2,    0.683,2
  09AR20060102,  S04I,   113,  1,     18,     18,2,20060227,0532,-65.8517,  79.9993, 1962,     49.7,  -1.3963,  33.9613,2,  33.9978,2,   339.75,2,   340.59,2,     52.7,2,    27.05,2,  -999.00,9,    3.924,2,    0.036,2,    0.945,2
  09AR20060102,  S04I,   113,  1,     17,     17,2,20060227,0532,-65.8517,  79.9993, 1962,     59.6,  -1.6812,  34.1551,2,  34.1508,2,   329.19,2,   330.90,2,     57.1,2,    28.26,2,  -999.00,9,    2.616,2,    0.013,2,    0.963,2
  09AR20060102,  S04I,   113,  1,     16,     16,2,20060227,0532,-65.8517,  79.9993, 1962,     70.6,  -1.7465,  34.2185,2,  34.2164,2,   323.59,2,   323.49,2,     60.0,2,    28.88,2,  -999.00,9,    0.978,2,    0.006,2,    0.977,2
  09AR20060102,  S04I,   113,  1,     15,     15,2,20060227,0532,-65.8517,  79.9993, 1962,     77.8,  -1.7574,  34.2299,2,  34.2311,2,   321.63,2,   321.54,2,     59.9,2,    28.99,2,  -999.00,9,    0.880,2,    0.004,2,    0.980,2
  09AR20060102,  S04I,   113,  1,     14,     14,2,20060227,0532,-65.8517,  79.9993, 1962,     89.2,  -1.7780,  34.2597,2,  34.2603,2,   320.12,2,   317.25,2,     65.6,2,    29.50,2,  -999.00,9,    0.159,2,    0.002,2,    0.987,2
  09AR20060102,  S04I,   113,  1,     13,     13,2,20060227,0532,-65.8517,  79.9993, 1962,    119.4,  -1.7949,  34.2748,2,  34.2747,2,   317.08,2,   318.61,2,     62.2,2,    29.53,2,  -999.00,9,    0.044,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   113,  1,     12,     12,2,20060227,0532,-65.8517,  79.9993, 1962,    149.7,  -1.7802,  34.2878,2,  34.2877,2,   317.28,2,   315.98,2,     63.7,2,    29.69,2,  -999.00,9,    0.027,2,    0.000,2,    0.989,2
  09AR20060102,  S04I,   113,  1,     11,     11,2,20060227,0532,-65.8517,  79.9993, 1962,    199.7,  -1.7654,  34.3074,2,  34.3077,2,   314.77,2,   315.29,2,     63.7,2,    29.66,2,  -999.00,9,   -0.015,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,     10,     10,2,20060227,0532,-65.8517,  79.9993, 1962,    300.3,  -1.6675,  34.3690,2,  34.3674,2,   311.40,2,   312.75,2,     66.3,2,    29.76,2,  -999.00,9,   -0.043,2,    0.000,2,    0.988,2
  09AR20060102,  S04I,   113,  1,      9,      9,2,20060227,0532,-65.8517,  79.9993, 1962,    399.6,  -1.2442,  34.4181,2,  34.4246,2,   295.68,2,   291.14,2,     70.0,2,    30.15,2,  -999.00,9,   -0.042,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,      8,      8,2,20060227,0532,-65.8517,  79.9993, 1962,    500.1,   0.0995,  34.5810,2,  34.5824,2,   252.84,2,   239.16,2,     82.9,2,    30.65,2,  -999.00,9,   -0.038,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,      7,      7,2,20060227,0532,-65.8517,  79.9993, 1962,    700.4,   0.8369,  34.6946,2,  34.6949,2,   209.70,2,   209.38,2,     97.8,2,    30.77,2,  -999.00,9,   -0.041,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,      6,      6,2,20060227,0532,-65.8517,  79.9993, 1962,    899.8,   0.6731,  34.6976,2,  34.6976,2,   209.58,2,   209.96,2,    105.8,2,    31.11,2,  -999.00,9,   -0.041,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   113,  1,      5,      5,2,20060227,0532,-65.8517,  79.9993, 1962,   1099.2,   0.5649,  34.6936,2,  34.6939,2,   211.90,2,   211.71,2,    109.2,2,    31.28,2,  -999.00,9,   -0.045,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   113,  1,      4,      4,2,20060227,0532,-65.8517,  79.9993, 1962,   1299.8,   0.4041,  34.6879,2,  34.6878,2,   214.44,2,   215.01,2,    112.1,2,    31.44,2,  -999.00,9,   -0.042,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   113,  1,      3,      3,2,20060227,0532,-65.8517,  79.9993, 1962,   1599.3,   0.2404,  34.6817,2,  34.6811,2,   218.60,2,   219.00,2,    114.9,2,    31.59,2,  -999.00,9,   -0.047,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   113,  1,      2,      2,2,20060227,0532,-65.8517,  79.9993, 1962,   1999.4,   0.1380,  34.6778,2,  34.6778,2,   221.95,2,   222.12,2,    130.8,2,    31.64,2,  -999.00,9,   -0.047,2,    0.000,2,    0.990,2
  09AR20060102,  S04I,   113,  1,      1,      1,2,20060227,0532,-65.8517,  79.9993, 1962,   2020.4,   0.1380,  34.6778,2,  34.6766,2,   222.01,2,   222.12,2,    119.1,2,    31.60,2,  -999.00,9,   -0.048,2,    0.000,2,    0.991,2
  09AR20060102,  S04I,   114,  1,     24,     24,2,20060227,0954,-65.9517,  79.9963, 1512,      9.9,  -0.5799,  33.4671,2,  33.4683,2,   348.25,2,   347.84,2,     51.1,2,    25.42,2,  -999.00,9,    0.558,2,    0.194,2,    0.957,2
