,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
0,09FA20010524,P15S,2.0,1.0,24.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,2.7,9.88,-999,9.0,-999,9.0,1.57,3.0,11.19,3.0,0.79,3.0,3.204,4.0,2.009,3.0,0.798,4.0,4.527,2.0,2083.1,6.0,-999,9.0,-999,9.0,-999,9.0,-999
1,09FA20010524,P15S,2.0,1.0,23.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,47.4,9.85,34.382,2.0,271.2,2.0,1.44,2.0,11.34,2.0,0.85,2.0,3.64,2.0,2.679,4.0,0.766,4.0,4.537,2.0,2084.1,2.0,2285.9,6.0,-999,9.0,-999,9.0,9.8446
2,09FA20010524,P15S,2.0,1.0,22.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,98.7,9.73,34.368,2.0,271.2,2.0,1.52,2.0,11.8,2.0,0.88,2.0,3.598,2.0,2.04,2.0,0.745,4.0,-999,9.0,2084.6,2.0,2283.4,2.0,-999,9.0,-999,9.0,9.7189
3,09FA20010524,P15S,2.0,1.0,21.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,149.1,8.43,34.411,2.0,260,2.0,3.88,2.0,17.44,2.0,1.2,2.0,3.851,2.0,1.962,2.0,0.968,4.0,3.725,2.0,2116.9,2.0,2281.9,2.0,-999,9.0,-999,9.0,8.4146
4,09FA20010524,P15S,2.0,1.0,20.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,198.2,8.03,34.431,2.0,258.1,2.0,4.77,2.0,18.13,2.0,1.27,2.0,3.777,2.0,2.087,2.0,1.026,4.0,-999,9.0,2121.3,2.0,2284.6,2.0,-999,9.0,-999,9.0,8.0101
5,09FA20010524,P15S,2.0,1.0,19.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,248.7,7.64,34.388,2.0,263.6,2.0,5.24,2.0,18.81,2.0,1.31,2.0,3.937,6.0,2.174,6.0,1.07,4.0,-999,9.0,2122.6,2.0,-999,9.0,-999,9.0,-999,9.0,7.6156
6,09FA20010524,P15S,2.0,1.0,18.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,299.1,7.54,34.393,2.0,268.8,2.0,5.43,2.0,18.55,2.0,1.31,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2120.9,2.0,2283.2,2.0,-999,9.0,-999,9.0,7.5108
7,09FA20010524,P15S,2.0,1.0,17.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,400,7.1,34.349,2.0,262.2,2.0,6.98,2.0,20.13,2.0,1.41,2.0,3.836,2.0,2.238,2.0,1.043,4.0,3.973,2.0,2129.1,2.0,2282.9,2.0,-999,9.0,-999,9.0,7.0621
8,09FA20010524,P15S,2.0,1.0,16.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,498.8,6.56,34.303,2.0,-999,9.0,9.1,2.0,21.95,2.0,1.48,2.0,3.764,2.0,2.326,2.0,1.028,4.0,-999,9.0,2135.5,2.0,2283,2.0,-999,9.0,-999,9.0,6.5145
9,09FA20010524,P15S,2.0,1.0,15.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,700.6,5.82,34.326,2.0,227.3,2.0,17.27,2.0,25.97,2.0,1.74,2.0,2.662,2.0,1.473,3.0,1.095,4.0,2.83,2.0,2161,2.0,2288,2.0,-999,9.0,-999,9.0,5.7589
10,09FA20010524,P15S,2.0,1.0,14.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,900.1,4.66,34.305,2.0,218.1,2.0,26.8,2.0,29.46,2.0,1.97,2.0,2.401,2.0,1.475,2.0,1.095,4.0,-999,9.0,2181.7,2.0,2295.1,2.0,-999,9.0,-999,9.0,4.5883
11,09FA20010524,P15S,2.0,1.0,13.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,1100.3,3.74,34.347,2.0,203.6,2.0,41.16,2.0,31.82,2.0,2.16,2.0,1.69,2.0,0.88,2.0,1.097,4.0,2.323,2.0,2205.6,2.0,2305.5,6.0,-999,9.0,-999,9.0,3.6584
12,09FA20010524,P15S,2.0,1.0,12.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,1299.5,3.19,34.423,2.0,188.3,2.0,56.27,2.0,33.57,2.0,2.29,2.0,1.013,2.0,0.661,2.0,0.944,4.0,-999,9.0,2229.6,6.0,2322.6,2.0,-999,9.0,-999,9.0,3.097
13,09FA20010524,P15S,2.0,1.0,11.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,1498.7,2.94,-999,9.0,-999,9.0,70.1,3.0,34.06,3.0,2.35,3.0,0.555,2.0,0.582,3.0,0.912,4.0,-999,9.0,2247.2,2.0,2336.4,2.0,-999,9.0,-999,9.0,-999
14,09FA20010524,P15S,2.0,1.0,10.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,1689.6,2.64,34.556,2.0,171.3,2.0,76.6,2.0,34.39,2.0,2.35,2.0,0.472,2.0,0.374,2.0,0.914,4.0,-999,9.0,2254.4,2.0,2343.8,2.0,-999,9.0,-999,9.0,2.5208
15,09FA20010524,P15S,2.0,1.0,9.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,1997.6,2.39,34.639,2.0,-999,9.0,84.77,2.0,33.63,2.0,2.32,2.0,0.187,2.0,0.099,2.0,0.991,4.0,0.355,2.0,2259.8,2.0,2349.9,2.0,-999,9.0,-999,9.0,2.2478
16,09FA20010524,P15S,2.0,1.0,8.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,2499.1,2.11,34.721,2.0,184.3,2.0,87.08,2.0,31.71,2.0,2.17,2.0,0.177,2.0,0.213,3.0,0.888,4.0,-999,9.0,2252.4,2.0,2351.5,2.0,-999,9.0,-999,9.0,1.9274
17,09FA20010524,P15S,2.0,1.0,7.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,2940.7,1.81,34.737,2.0,192.7,2.0,94.67,2.0,31.34,2.0,2.15,2.0,0.058,2.0,0.036,2.0,0.92,4.0,0.176,2.0,2254.1,2.0,2360.6,2.0,-999,9.0,-999,9.0,1.5918
18,09FA20010524,P15S,2.0,1.0,6.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,3190.1,1.63,34.734,2.0,198.1,2.0,100.7,2.0,31.36,2.0,2.18,2.0,0.058,2.0,0.048,2.0,0.934,4.0,-999,9.0,2255.5,2.0,2361.6,2.0,-999,9.0,-999,9.0,1.3915
19,09FA20010524,P15S,2.0,1.0,5.0,9.0,20010527.0,102.0,-49.504,-170.0122,5356,-999,-999,-999,9.0,-999,9.0,37.78,4.0,21.96,4.0,2.05,4.0,1.822,4.0,1.057,4.0,1.122,4.0,2.142,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999
20,09FA20010524,P15S,2.0,1.0,4.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,3998.4,1.08,34.709,2.0,204.7,2.0,116.38,2.0,31.99,2.0,2.21,2.0,0.071,2.0,0.061,2.0,0.814,4.0,-999,9.0,2261.2,2.0,2369.6,2.0,-999,9.0,-999,9.0,0.7729
21,09FA20010524,P15S,2.0,1.0,3.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,4500.4,0.96,34.707,2.0,207.3,2.0,121.28,2.0,32.17,2.0,2.24,2.0,0.081,2.0,0.032,2.0,0.887,4.0,0.259,2.0,2261.3,2.0,2369.8,2.0,-999,9.0,-999,9.0,0.6016
22,09FA20010524,P15S,2.0,1.0,2.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,5001.3,0.97,34.705,2.0,208,2.0,123.16,2.0,32.21,2.0,2.24,2.0,0.205,2.0,0.215,3.0,0.995,4.0,-999,9.0,2262.3,2.0,2365.5,6.0,-999,9.0,-999,9.0,0.5534
23,09FA20010524,P15S,2.0,1.0,1.0,2.0,20010527.0,102.0,-49.504,-170.0122,5356,5345.9,0.99,34.706,2.0,208.1,2.0,123.71,2.0,32.76,4.0,2.25,2.0,0.121,2.0,0.165,3.0,0.87,4.0,0.276,2.0,2262.4,6.0,2362.7,2.0,-999,9.0,-999,9.0,0.531
24,09FA20010524,P15S,3.0,1.0,24.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,2,11.08,34.567,2.0,262.8,2.0,1.09,2.0,7.95,2.0,0.58,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2291.1,2.0,-999,9.0,-999,9.0,11.08
25,09FA20010524,P15S,3.0,1.0,23.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,23,11.07,34.566,2.0,262.4,2.0,1.04,2.0,7.86,2.0,0.59,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.067
26,09FA20010524,P15S,3.0,1.0,22.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,72.3,11.07,34.561,2.0,262.6,2.0,1,2.0,7.89,2.0,0.62,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,11.061
27,09FA20010524,P15S,3.0,1.0,21.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,124.5,10.64,34.746,2.0,238.9,2.0,2.79,2.0,11.93,2.0,0.83,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,10.625
28,09FA20010524,P15S,3.0,1.0,20.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,223.4,9.36,34.608,2.0,239.5,2.0,4.35,2.0,15.39,2.0,1.04,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,9.3352
29,09FA20010524,P15S,3.0,1.0,19.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,273.4,8.85,34.554,2.0,237.9,2.0,4.88,2.0,17.1,2.0,1.14,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,8.8206
30,09FA20010524,P15S,3.0,1.0,18.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,449.5,7.52,34.4,2.0,264.5,2.0,5.76,2.0,18.59,2.0,1.3,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.4758
31,09FA20010524,P15S,3.0,1.0,17.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,548.9,7.12,34.379,2.0,249,2.0,8.26,2.0,21.02,2.0,1.36,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.0673
32,09FA20010524,P15S,3.0,1.0,16.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,598.8,7.15,34.413,2.0,236.5,2.0,9.36,2.0,22,2.0,1.39,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.0922
33,09FA20010524,P15S,3.0,1.0,15.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,798.9,6.28,34.377,2.0,220,2.0,16.44,2.0,25.38,2.0,1.63,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,6.207
34,09FA20010524,P15S,3.0,1.0,14.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,997.7,5.08,34.342,2.0,212.1,2.0,26.13,2.0,28.58,2.0,1.86,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,4.9965
35,09FA20010524,P15S,3.0,1.0,13.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,1199,4,34.369,2.0,196.9,2.0,41.76,2.0,31.33,2.0,2.05,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.9078
36,09FA20010524,P15S,3.0,1.0,12.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,1397,3.2,34.416,2.0,188.3,2.0,55.83,2.0,33.31,2.0,2.18,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.0989
37,09FA20010524,P15S,3.0,1.0,11.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,1559.5,3.17,34.516,2.0,173.4,2.0,73.96,4.0,33.73,4.0,2.24,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.0553
38,09FA20010524,P15S,3.0,1.0,10.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,1808.3,2.63,34.567,2.0,167.8,2.0,78.32,2.0,34.1,2.0,2.23,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.5008
39,09FA20010524,P15S,3.0,1.0,9.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,2247.5,2.29,34.68,2.0,178,2.0,84.43,2.0,32.87,2.0,2.12,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2.1273
40,09FA20010524,P15S,3.0,1.0,8.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,2806.2,1.93,34.735,2.0,190.6,2.0,92.21,2.0,31.38,2.0,2.04,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.7222
41,09FA20010524,P15S,3.0,1.0,7.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,3057.7,1.75,34.734,2.0,194.5,2.0,97.38,2.0,31.3,2.0,2.02,4.0,0.06,2.0,0.012,2.0,0.94,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.5218
42,09FA20010524,P15S,3.0,1.0,6.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,3246.4,1.6,34.735,2.0,197.6,2.0,101.6,2.0,31.4,2.0,2.03,4.0,0.057,2.0,0.007,2.0,0.832,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,1.3566
43,09FA20010524,P15S,3.0,1.0,5.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,3747.1,1.25,34.723,2.0,201.8,2.0,110.85,2.0,31.82,2.0,2.08,4.0,0.049,2.0,0.031,2.0,0.845,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.9646
44,09FA20010524,P15S,3.0,1.0,4.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,4250.2,1.02,34.712,2.0,206.7,2.0,120.81,2.0,31.57,4.0,2.13,4.0,0.073,2.0,0.035,2.0,0.817,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.6875
45,09FA20010524,P15S,3.0,1.0,3.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,4649.3,0.95,34.707,2.0,208.5,2.0,120.79,4.0,32.32,4.0,2.08,4.0,0.1,2.0,0.032,3.0,0.825,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.575
46,09FA20010524,P15S,3.0,1.0,2.0,9.0,20010527.0,803.0,-48.9922,-169.9897,5343,-999,-999,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999
47,09FA20010524,P15S,3.0,1.0,1.0,2.0,20010527.0,803.0,-48.9922,-169.9897,5343,5333,0.99,34.703,2.0,209,2.0,125.86,2.0,32.5,4.0,2.23,4.0,0.214,2.0,0.167,2.0,0.859,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,0.5326
48,09FA20010524,P15S,4.0,1.0,24.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,5.3,11.58,34.676,2.0,260.2,2.0,1.15,2.0,5.88,2.0,0.49,2.0,3.284,2.0,3.386,4.0,0.843,4.0,-999,9.0,2075,6.0,2293.3,2.0,-999,9.0,-999,9.0,11.579
49,09FA20010524,P15S,4.0,1.0,23.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,49.1,11.58,34.675,2.0,259.4,2.0,1.04,2.0,5.91,2.0,0.52,2.0,3.348,2.0,2.879,4.0,0.675,4.0,-999,9.0,2074.6,2.0,2292.5,6.0,-999,9.0,-999,9.0,11.574
50,09FA20010524,P15S,4.0,1.0,22.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,101.1,11.6,34.677,2.0,259,2.0,1.04,2.0,6.06,2.0,0.61,2.0,3.271,2.0,1.96,2.0,0.802,4.0,-999,9.0,2074.8,2.0,2291.8,2.0,-999,9.0,-999,9.0,11.587
51,09FA20010524,P15S,4.0,1.0,21.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,148.5,10.58,34.746,2.0,241.4,2.0,3.03,2.0,11.54,2.0,0.79,2.0,3.336,2.0,1.885,2.0,1.258,4.0,-999,9.0,2108.9,2.0,2292.4,2.0,-999,9.0,-999,9.0,10.562
52,09FA20010524,P15S,4.0,1.0,20.0,9.0,20010527.0,1442.0,-48.4987,-170.0033,5421,-999,-999,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,3.551,3.0,2.144,4.0,1.246,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999
53,09FA20010524,P15S,4.0,1.0,19.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,244.4,8.36,34.455,2.0,-999,9.0,4.5,2.0,17.42,2.0,1.12,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,2120.6,2.0,2284.8,2.0,-999,9.0,-999,9.0,8.3347
54,09FA20010524,P15S,4.0,1.0,18.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,297.3,7.89,34.412,2.0,259.2,2.0,4.88,2.0,18.13,2.0,1.2,2.0,3.838,2.0,2.048,2.0,1.152,4.0,-999,9.0,2123.2,2.0,2280.6,2.0,-999,9.0,-999,9.0,7.8602
55,09FA20010524,P15S,4.0,1.0,17.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,398.5,7.59,34.404,2.0,264.2,2.0,5.43,2.0,18.51,2.0,1.2,2.0,3.811,6.0,2.121,6.0,1.003,4.0,-999,9.0,2122.7,2.0,2282.8,2.0,-999,9.0,-999,9.0,7.5507
56,09FA20010524,P15S,4.0,1.0,16.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,498.7,7.25,34.366,2.0,266.5,2.0,6.17,2.0,19.22,2.0,1.27,2.0,3.867,2.0,2.33,2.0,1.051,4.0,-999,9.0,2124.3,2.0,2281.9,2.0,-999,9.0,-999,9.0,7.2018
57,09FA20010524,P15S,4.0,1.0,15.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,698.8,6.76,34.381,2.0,234.1,2.0,11.36,2.0,23,2.0,1.52,2.0,2.734,2.0,1.425,2.0,1.203,4.0,-999,9.0,2146.2,2.0,2286.6,2.0,-999,9.0,-999,9.0,6.6941
58,09FA20010524,P15S,4.0,1.0,14.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,898.5,5.87,34.356,2.0,217.1,2.0,18.63,2.0,26.46,2.0,1.78,2.0,1.911,2.0,1.136,2.0,1.101,4.0,-999,9.0,2166.4,2.0,2286.7,2.0,-999,9.0,-999,9.0,5.7901
59,09FA20010524,P15S,4.0,1.0,13.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,1098.7,4.8,34.371,2.0,200,2.0,33.1,2.0,29.82,2.0,2.03,2.0,1.172,2.0,0.684,2.0,1.212,4.0,-999,9.0,2192.8,2.0,2302.1,6.0,-999,9.0,-999,9.0,4.7096
60,09FA20010524,P15S,4.0,1.0,12.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,1298.3,3.71,34.379,2.0,195.1,2.0,46.22,2.0,32.18,2.0,2.14,2.0,1.076,2.0,0.548,2.0,0.93,4.0,-999,9.0,2214.7,6.0,2311.9,2.0,-999,9.0,-999,9.0,3.612
61,09FA20010524,P15S,4.0,1.0,11.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,1498.3,3.18,34.447,2.0,181.6,2.0,60.31,2.0,33.39,2.0,2.24,2.0,0.68,2.0,0.461,2.0,0.871,4.0,-999,9.0,2235.5,2.0,2328.4,2.0,-999,9.0,-999,9.0,3.0705
62,09FA20010524,P15S,4.0,1.0,10.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,1687.8,2.91,34.523,2.0,169.1,2.0,74.03,2.0,33.9,2.0,2.35,2.0,0.256,2.0,0.154,2.0,0.792,4.0,-999,9.0,2252.7,2.0,2340,2.0,-999,9.0,-999,9.0,2.7875
63,09FA20010524,P15S,4.0,1.0,9.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,1998.1,2.51,34.607,2.0,167.5,2.0,84.88,2.0,33.87,2.0,2.34,2.0,0.203,3.0,0.068,3.0,0.903,4.0,-999,9.0,2263,2.0,2352.1,2.0,-999,9.0,-999,9.0,2.3661
64,09FA20010524,P15S,4.0,1.0,8.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,2497.7,2.17,34.699,2.0,179,2.0,89.27,2.0,32.2,2.0,2.21,2.0,0.104,3.0,0.032,3.0,0.785,4.0,-999,9.0,2258.9,2.0,2352.6,2.0,-999,9.0,-999,9.0,1.9865
65,09FA20010524,P15S,4.0,1.0,7.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,2940.9,1.87,34.735,2.0,192.5,2.0,93.44,2.0,31.14,2.0,2.14,2.0,0.067,2.0,0.022,2.0,0.9,4.0,-999,9.0,2253.8,2.0,2354.5,2.0,-999,9.0,-999,9.0,1.6505
66,09FA20010524,P15S,4.0,1.0,6.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,3187.5,1.66,34.735,2.0,196.4,2.0,99.35,2.0,31.18,2.0,2.16,2.0,0.066,2.0,0.009,2.0,0.804,4.0,-999,9.0,2254.1,2.0,2357.9,2.0,-999,9.0,-999,9.0,1.421
67,09FA20010524,P15S,4.0,1.0,5.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,3497.7,1.42,34.729,2.0,199.9,2.0,106.44,2.0,31.41,2.0,2.18,2.0,0.046,2.0,0.01,2.0,0.876,4.0,-999,9.0,2258.2,2.0,2359.7,2.0,-999,9.0,-999,9.0,1.1558
68,09FA20010524,P15S,4.0,1.0,4.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,3996.5,1.13,34.716,2.0,204.4,2.0,116.19,2.0,31.81,2.0,2.22,2.0,0.064,2.0,0.024,2.0,0.794,4.0,-999,9.0,2260.8,2.0,2361.8,2.0,-999,9.0,-999,9.0,0.8217
69,09FA20010524,P15S,4.0,1.0,3.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,4497.2,0.97,34.709,2.0,207.4,2.0,122.05,2.0,32.05,2.0,2.23,2.0,0.085,2.0,0.012,2.0,0.857,4.0,-999,9.0,2262.3,2.0,2363.3,2.0,-999,9.0,-999,9.0,0.6116
70,09FA20010524,P15S,4.0,1.0,2.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,4997.7,0.97,34.704,2.0,208.3,2.0,123,2.0,32.17,2.0,2.19,4.0,0.097,3.0,0.027,3.0,0.882,4.0,-999,9.0,2261.6,2.0,2364.7,6.0,-999,9.0,-999,9.0,0.5538
71,09FA20010524,P15S,4.0,1.0,1.0,2.0,20010527.0,1442.0,-48.4987,-170.0033,5421,5411.3,1.01,34.705,2.0,208.4,2.0,123.64,2.0,31.81,4.0,2.19,2.0,0.143,2.0,0.125,3.0,0.849,4.0,-999,9.0,2263.5,6.0,2365.5,2.0,-999,9.0,-999,9.0,0.5422
72,09FA20010524,P15S,5.0,1.0,24.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,2.1,10.72,34.46,2.0,266.7,2.0,1.23,2.0,9.18,2.0,0.78,2.0,3.434,2.0,2.137,4.0,0.75,4.0,-999,9.0,2076.6,6.0,2286.9,6.0,-999,9.0,-999,9.0,10.72
73,09FA20010524,P15S,5.0,1.0,23.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,23.6,10.69,34.456,2.0,266.1,2.0,1.18,2.0,9.16,2.0,0.76,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,10.687
74,09FA20010524,P15S,5.0,1.0,22.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,72.2,10.69,34.456,2.0,266.1,2.0,1.11,2.0,9.13,2.0,0.74,2.0,3.431,2.0,2.012,2.0,0.796,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,10.681
75,09FA20010524,P15S,5.0,1.0,21.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,123.5,10.12,34.576,2.0,249.5,2.0,2.53,2.0,13.2,2.0,0.94,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,10.106
76,09FA20010524,P15S,5.0,1.0,20.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,174.1,9.37,34.584,2.0,244.7,2.0,3.82,2.0,15.36,2.0,1.05,2.0,3.517,2.0,1.978,2.0,1.235,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,9.3507
77,09FA20010524,P15S,5.0,1.0,19.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,222.9,8.71,34.518,2.0,245.8,2.0,4.65,2.0,17.16,2.0,1.16,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,8.6864
78,09FA20010524,P15S,5.0,1.0,18.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,272.9,8.46,34.506,2.0,241.1,2.0,5.4,2.0,18.14,2.0,1.23,2.0,3.452,2.0,1.928,2.0,1.204,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,8.4315
79,09FA20010524,P15S,5.0,1.0,17.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,450.4,7.36,34.38,2.0,264.6,2.0,6.19,2.0,19.06,2.0,1.3,2.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,7.3162
80,09FA20010524,P15S,5.0,1.0,16.0,2.0,20010527.0,2204.0,-47.9975,-170.003,5415,551.9,6.99,34.353,2.0,256.9,2.0,8.16,2.0,20.8,2.0,1.41,2.0,3.677,2.0,2.097,2.0,1.151,4.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,-999,9.0,6.9376
