,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,14C_DIC,14C_DIC_FLAG_W,OXY_18,OXY_18_FLAG_W,SIG0,SIGMA-1,SIGMA-2,SIGMA-3,SIGMA-4,CCL4,CCL4_FLAG_W
114,33RO20131223,       A16S,83.0,1.0,6.0,6.0,2.0,20140120.0,2237.0,-46.9993,-32.1241,       5179,    2949,   1.1898,  34.7196,2.0,  34.7200,2.0,    201.5,2.0,   201.2,2.0,   104.8,6.0,    30.9,6.0,    0.01,6.0,   2.149,6.0,   0.234,2.0,   0.113,2.0,   0.079,2.0,  2257.3,2.0, 2362.98,2.0,-999.0000,9.0, -999.00,7.5946,2.0,       25,-999.000,9.0,     1.19,2.0,    0.47,2.0,  -165.5,2.0,     1.8,  39.61276464,2.0,        33.59,2.0,  2949.0,     19.214,2.0,    34.8837,6.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,      27.82,32.501999999999995,37.078,41.551,45.922,     -999.0,9.0
115,33RO20131223,       A16S,83.0,1.0,5.0,5.0,2.0,20140120.0,2230.0,-46.9993,-32.1241,       5179,  3348.7,   0.7991,  34.6990,2.0,  34.6982,2.0,    208.3,2.0,     208,2.0,   112.8,6.0,    31.4,6.0,    0.01,6.0,   2.188,6.0,   0.362,2.0,   0.176,2.0,   0.073,2.0,  2258.8,2.0, 2365.87,6.0,-999.0000,9.0, -999.00,7.5901,2.0,       25,-999.000,1.0,    0.799,2.0,    0.43,2.0,  -164.2,2.0,     1.7,  39.76881336,2.0,        34.02,2.0,  3348.7,     19.070,2.0,    34.8619,2.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,      27.83,32.524,37.113,41.597,45.979,     -999.0,9.0
116,33RO20131223,       A16S,83.0,1.0,4.0,4.0,2.0,20140120.0,2222.0,-46.9993,-32.1241,       5179,    3747,   0.5130,  34.6846,2.0,  34.6843,2.0,      215,2.0,   213.3,2.0,   118.8,6.0,    31.7,6.0,    0.01,6.0,   2.215,6.0,   0.426,2.0,   0.204,2.0,   0.110,2.0,  2260.3,2.0, 2355.01,3.0,-999.0000,9.0, -999.00,7.5878,6.0,       25,-999.000,9.0,   0.5129,2.0,    0.46,2.0,  -160.5,2.0,     2.6,  39.88770762,2.0,        34.25,2.0,  3747.0,     18.841,2.0,    34.8479,2.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,     27.837,32.541,37.139,41.632,46.023,     -999.0,9.0
117,33RO20131223,       A16S,83.0,1.0,3.0,3.0,2.0,20140120.0,2215.0,-46.9993,-32.1241,       5179,  4113.6,   0.3298,  34.6757,2.0,  34.6757,2.0,    218.6,2.0,   217.4,2.0,   122.2,6.0,    31.9,6.0,    0.01,6.0,   2.228,6.0,   0.446,6.0,   0.213,2.0,   0.096,6.0,    2262,2.0, 2363.09,2.0,-999.0000,9.0, -999.00,7.5889,2.0,       25,-999.000,1.0,   0.3281,2.0,    0.48,2.0,  -162.6,2.0,     1.7,  39.85055317,2.0,        34.56,2.0,  4113.6,     18.633,6.0,    34.8392,2.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,     27.842,32.552,37.156,41.656000000000006,46.053000000000004,     -999.0,9.0
118,33RO20131223,       A16S,83.0,1.0,2.0,2.0,2.0,20140120.0,2204.0,-46.9993,-32.1241,       5179,  4747.4,   0.2318,  34.6684,2.0,  34.6674,2.0,      222,2.0,   220.8,2.0,   125.4,6.0,    32.1,6.0,    0.01,6.0,   2.242,6.0,   0.547,2.0,   0.262,2.0,   0.101,2.0,  2262.6,2.0, 2367.62,2.0,-999.0000,9.0, -999.00,7.5903,2.0,       25,-999.000,9.0,   0.2318,2.0,    0.51,2.0,  -164.5,2.0,     2.2,  39.79853693,2.0,        34.71,2.0,  4747.4,     18.454,2.0,    34.8309,2.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,     27.844,32.559,37.168,41.673,46.074,     -999.0,9.0
119,33RO20131223,       A16S,83.0,1.0,1.0,1.0,2.0,20140120.0,2154.0,-46.9993,-32.1241,       5179,  5274.8,   0.1656,  34.6618,2.0,  34.6625,2.0,    228.4,2.0,   227.8,2.0,   125.0,2.0,    31.9,2.0,    0.02,2.0,   2.240,2.0,   0.788,2.0,   0.380,2.0,   0.198,2.0,  2261.9,6.0, 2360.71,2.0,-999.0000,9.0, -999.00,7.5946,2.0,       25,-999.000,1.0,   0.1655,2.0,    0.52,2.0,  -158.4,2.0,     1.7,  39.71679712,2.0,        34.59,2.0,  5274.8,     18.344,2.0,     34.826,2.0,     -999.0,1.0,-999.0,1.0,-999.0,9.0,     27.845,32.564,37.177,41.685,46.089,     -999.0,9.0
120,33RO20131223,       A16S,84.0,1.0,24.0,24.0,2.0,20140121.0,844.0,-47.5084,-32.4574,       5352,     6.3,   6.6375,  33.7863,2.0,  33.7873,2.0,      300,2.0,   300.1,2.0,     1.3,6.0,    18.2,6.0,    0.16,6.0,   1.287,6.0,   4.410,2.0,   2.418,2.0,   2.497,2.0,  2107.7,6.0, 2279.45,2.0,-999.0000,9.0, -999.00,7.7949,2.0,       25,-999.000,9.0,   6.6375,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,     6.3,     12.057,2.0,    33.9466,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      26.51,31.05,35.489000000000004,39.829,44.071000000000005,     -999.0,9.0
121,33RO20131223,       A16S,84.0,1.0,23.0,23.0,2.0,20140121.0,842.0,-47.5084,-32.4574,       5352,    28.2,   6.6269,  33.7895,2.0,  33.7896,2.0,    300.3,2.0,   300.2,2.0,     1.3,6.0,    18.2,6.0,    0.16,6.0,   1.286,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2106.6,2.0, 2278.62,2.0,-999.0000,9.0, -999.00,7.7969,6.0,       25,-999.000,9.0,   6.6272,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    28.2,     -999.0,9.0,    33.9489,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.514,31.055,35.494,39.834,44.076,     -999.0,9.0
122,33RO20131223,       A16S,84.0,1.0,22.0,22.0,2.0,20140121.0,840.0,-47.5084,-32.4574,       5352,    63.6,   6.5516,  33.7951,2.0,-999.0000,9.0,    302.4,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   6.5516,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    63.6,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.529,31.072,35.513000000000005,39.854,44.098,     -999.0,9.0
123,33RO20131223,       A16S,84.0,1.0,21.0,21.0,2.0,20140121.0,838.0,-47.5084,-32.4574,       5352,   113.9,   3.9984,  33.8498,2.0,  33.8506,2.0,    312.5,2.0,   311.3,2.0,     5.9,6.0,    20.8,6.0,    0.26,6.0,   1.608,6.0,   5.081,2.0,   2.766,2.0,   2.774,2.0,  2134.7,2.0, 2280.45,6.0,-999.0000,9.0, -999.00,7.7349,2.0,       25,-999.000,9.0,   3.9983,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   113.9,     13.999,2.0,    34.0102,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.871,31.478,35.981,40.382,44.685,     -999.0,9.0
124,33RO20131223,       A16S,84.0,1.0,20.0,20.0,2.0,20140121.0,836.0,-47.5084,-32.4574,       5352,   183.3,   1.5548,  33.8799,2.0,  33.8797,2.0,    320.6,2.0,   316.6,2.0,    20.9,6.0,    26.3,6.0,    0.27,6.0,   1.905,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2165.8,2.0, 2283.14,2.0,-999.0000,9.0, -999.00,7.7015,3.0,       25,-999.000,9.0,   1.5553,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   183.3,     -999.0,9.0,    34.0394,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.106,31.779,36.346,40.811,45.174,     -999.0,9.0
125,33RO20131223,       A16S,84.0,1.0,19.0,19.0,2.0,20140121.0,833.0,-47.5084,-32.4574,       5352,   258.7,   1.5115,  34.0401,2.0,  34.0334,2.0,    279.8,2.0,   279.9,2.0,    31.2,6.0,    30.1,6.0,    0.01,6.0,   2.069,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,    2189,2.0,  2289.1,2.0,-999.0000,9.0, -999.00,7.638999999999999,2.0,       25,-999.000,9.0,   1.5107,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   258.7,     -999.0,9.0,    34.1939,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.24,31.912,36.48,40.945,45.306999999999995,     -999.0,9.0
126,33RO20131223,       A16S,84.0,1.0,18.0,18.0,2.0,20140121.0,831.0,-47.5084,-32.4574,       5352,   349.5,   1.9698,  34.2461,2.0,  34.2450,2.0,    222.8,2.0,   223.6,2.0,    47.0,6.0,    33.0,6.0,    0.01,6.0,   2.262,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2221.4,2.0, 2307.89,2.0,-999.0000,9.0, -999.00,7.5606,2.0,       25,-999.000,9.0,   1.9696,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   349.5,     -999.0,9.0,    34.4065,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.37,32.028,36.582,41.032,45.382,     -999.0,9.0
127,33RO20131223,       A16S,84.0,1.0,17.0,17.0,2.0,20140121.0,828.0,-47.5084,-32.4574,       5352,   449.4,   2.2684,  34.3877,2.0,  34.3859,2.0,    191.1,2.0,   191.9,2.0,    58.8,6.0,    34.3,6.0,    0.01,6.0,   2.346,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2242.3,2.0, 2319.64,2.0,-999.0000,9.0, -999.00,7.5374,2.0,       25,-999.000,9.0,   2.2686,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   449.4,     -999.0,9.0,    34.5481,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.46,32.109,36.654,41.096000000000004,45.437,     -999.0,9.0
128,33RO20131223,       A16S,84.0,1.0,16.0,16.0,2.0,20140121.0,825.0,-47.5084,-32.4574,       5352,     574,   2.2687,  34.4701,2.0,  34.4689,2.0,      179,2.0,     179,2.0,    66.7,2.0,    34.5,2.0,    0.01,2.0,   2.368,2.0,   1.300,6.0,   0.657,2.0,   0.445,6.0,  2252.7,2.0, 2328.19,2.0,-999.0000,9.0, -999.00,7.5287,2.0,       25,-999.000,9.0,   2.2691,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   574.0,     23.221,6.0,    34.6314,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.527,32.175,36.72,41.161,45.501999999999995,     -999.0,9.0
129,33RO20131223,       A16S,84.0,1.0,15.0,15.0,2.0,20140121.0,821.0,-47.5084,-32.4574,       5352,   722.7,   2.2737,  34.5583,2.0,  34.5576,2.0,    169.8,2.0,   170.9,2.0,    73.6,2.0,    34.1,2.0,    0.01,2.0,   2.345,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.2738,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   722.7,     -999.0,9.0,    34.7206,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.598,32.246,36.789,41.23,45.57,     -999.0,9.0
130,33RO20131223,       A16S,84.0,1.0,14.0,14.0,2.0,20140121.0,817.0,-47.5084,-32.4574,       5352,   896.1,   2.1892,  34.6205,2.0,  34.6199,2.0,    169.5,2.0,   170.7,2.0,    79.4,2.0,    33.5,2.0,    0.01,2.0,   2.304,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2261.8,6.0, 2343.68,2.0,-999.0000,9.0, -999.00,7.5435,2.0,       25,-999.000,9.0,   2.1893,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   896.1,     -999.0,9.0,    34.7831,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.655,32.305,36.851,41.294,45.636,     -999.0,9.0
131,33RO20131223,       A16S,84.0,1.0,13.0,13.0,2.0,20140121.0,812.0,-47.5084,-32.4574,       5352,    1118,   2.1457,  34.6850,2.0,  34.6844,2.0,    174.5,2.0,   175.2,2.0,    82.8,2.0,    32.2,2.0,    0.01,2.0,   2.216,2.0,   0.252,2.0,   0.120,2.0,   0.060,2.0,  2261.9,2.0, 2351.73,2.0,-999.0000,9.0, -999.00,7.5662,6.0,       25,-999.000,9.0,   2.1457,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1118.0,     21.201,2.0,    34.8479,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.712,32.363,36.91,41.354,45.696999999999996,     -999.0,9.0
132,33RO20131223,       A16S,84.0,1.0,12.0,12.0,2.0,20140121.0,807.0,-47.5084,-32.4574,       5352,    1352,   1.9698,  34.6988,2.0,  34.6985,2.0,    177.6,2.0,   176.9,2.0,    88.3,2.0,    32.1,2.0,    0.01,2.0,   2.210,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,    2264,2.0, 2355.81,6.0,-999.0000,9.0, -999.00,7.5696,2.0,       25,-999.000,9.0,   1.9698,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1352.0,     -999.0,9.0,    34.8621,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.738,32.395,36.946,41.395,45.743,     -999.0,9.0
133,33RO20131223,       A16S,84.0,1.0,11.0,11.0,2.0,20140121.0,801.0,-47.5084,-32.4574,       5352,  1572.5,   1.7742,  34.7073,2.0,  34.7058,2.0,    180.5,2.0,     181,2.0,    93.6,2.0,    32.0,2.0,    0.01,2.0,   2.201,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.7737,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1572.5,     -999.0,9.0,    34.8695,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.761,32.423,36.981,41.435,45.788000000000004,     -999.0,9.0
134,33RO20131223,       A16S,84.0,1.0,10.0,10.0,2.0,20140121.0,755.0,-47.5084,-32.4574,       5352,  1849.1,   1.6961,  34.7352,2.0,  34.7345,2.0,    191.4,2.0,   192.7,2.0,    91.8,2.0,    30.7,2.0,    0.01,2.0,   2.108,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2256.3,2.0, 2356.19,2.0,-999.0000,9.0, -999.00,7.5973,2.0,       25,-999.000,9.0,   1.6956,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1849.1,     -999.0,9.0,    34.8983,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.791,32.455999999999996,37.016,41.473,45.828,     -999.0,9.0
135,33RO20131223,       A16S,84.0,1.0,9.0,9.0,2.0,20140121.0,749.0,-47.5084,-32.4574,       5352,  2144.5,   1.4232,  34.7251,2.0,  34.7250,2.0,      195,2.0,   195.5,2.0,    99.7,2.0,    31.1,2.0,    0.01,2.0,   2.136,2.0,   0.194,2.0,   0.094,2.0,   0.066,2.0,    2259,2.0, 2359.89,2.0,-999.0000,9.0, -999.00,7.5949,2.0,       25,-999.000,9.0,    1.423,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2144.5,     19.295,2.0,    34.8887,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.804,32.477,37.045,41.51,45.873000000000005,     -999.0,9.0
136,33RO20131223,       A16S,84.0,1.0,8.0,8.0,2.0,20140121.0,744.0,-47.5084,-32.4574,       5352,  2446.9,   1.2538,  34.7252,2.0,  34.7249,2.0,    201.8,2.0,   201.7,2.0,   102.3,2.0,    30.9,2.0,    0.01,2.0,   2.125,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.2534,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2446.9,     -999.0,9.0,    34.8886,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.817,32.496,37.07,41.54,45.908,     -999.0,9.0
137,33RO20131223,       A16S,84.0,1.0,7.0,7.0,2.0,20140121.0,736.0,-47.5084,-32.4574,       5352,  2847.6,   0.9481,  34.7082,2.0,  34.7084,2.0,      206,2.0,   204.9,2.0,   110.2,2.0,    31.5,2.0,    0.01,2.0,   2.166,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,    2260,2.0, 2360.68,2.0,-999.0000,9.0, -999.00,7.5935,2.0,       25,-999.000,9.0,   0.9478,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2847.6,     -999.0,9.0,     34.872,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.826,32.514,37.097,41.576,45.953,     -999.0,9.0
138,33RO20131223,       A16S,84.0,1.0,6.0,6.0,2.0,20140121.0,729.0,-47.5084,-32.4574,       5352,  3247.2,   0.6095,  34.6906,2.0,  34.6905,2.0,    209.9,2.0,   211.2,2.0,   116.5,6.0,    31.9,6.0,    0.01,6.0,   2.200,6.0,   0.399,2.0,   0.192,2.0,   0.104,2.0,  2261.8,2.0, 2363.27,2.0,-999.0000,9.0, -999.00,7.5904,2.0,       25,-999.000,9.0,   0.6089,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3247.2,     18.731,2.0,    34.8541,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.834,32.533,37.126999999999995,41.61600000000001,46.003,     -999.0,9.0
139,33RO20131223,       A16S,84.0,1.0,5.0,5.0,2.0,20140121.0,721.0,-47.5084,-32.4574,       5352,  3647.5,   0.4006,  34.6805,2.0,  34.6801,2.0,    214.9,2.0,   215.8,2.0,   120.8,6.0,    32.1,6.0,    0.00,6.0,   2.220,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.4003,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3647.5,     -999.0,9.0,    34.8436,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.839,32.546,37.147,41.643,46.036,     -999.0,9.0
140,33RO20131223,       A16S,84.0,1.0,4.0,4.0,2.0,20140121.0,714.0,-47.5084,-32.4574,       5352,  4046.1,   0.2968,  34.6747,2.0,  34.6742,2.0,    218.2,2.0,   218.3,2.0,   123.9,6.0,    32.2,6.0,    0.01,6.0,   2.231,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2263.9,2.0, 2365.33,2.0,-999.0000,9.0, -999.00,7.5879,2.0,       25,-999.000,9.0,   0.2964,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4046.1,     -999.0,9.0,    34.8377,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.842,32.553000000000004,37.158,41.658,46.055,     -999.0,9.0
141,33RO20131223,       A16S,84.0,1.0,3.0,3.0,2.0,20140121.0,706.0,-47.5084,-32.4574,       5352,  4446.2,   0.2405,  34.6705,2.0,  34.6697,2.0,    221.8,2.0,   219.9,2.0,   125.4,6.0,    32.4,6.0,    0.01,6.0,   2.238,6.0,   0.484,2.0,   0.228,2.0,   0.102,2.0,  2263.9,2.0, 2365.05,6.0,-999.0000,9.0, -999.00,7.5897,2.0,       25,-999.000,9.0,   0.2406,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4446.2,     18.300,2.0,    34.8332,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.558,37.165,41.668,46.068000000000005,     -999.0,9.0
142,33RO20131223,       A16S,84.0,1.0,2.0,2.0,2.0,20140121.0,657.0,-47.5084,-32.4574,       5352,  4946.2,   0.2284,  34.6670,2.0,  34.6659,2.0,    221.8,2.0,   221.7,2.0,   126.3,6.0,    32.4,6.0,    0.01,6.0,   2.240,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.2284,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4946.2,     -999.0,9.0,    34.8293,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.845,32.56,37.17,41.675,46.077,     -999.0,9.0
143,33RO20131223,       A16S,84.0,1.0,1.0,1.0,2.0,20140121.0,648.0,-47.5084,-32.4574,       5352,  5436.8,   0.2024,  34.6623,2.0,  34.6630,2.0,      228,2.0,   227.6,2.0,   126.0,6.0,    32.3,6.0,    0.01,6.0,   2.238,6.0,   0.754,2.0,   0.362,2.0,   0.177,2.0,  2262.3,6.0, 2363.97,2.0,-999.0000,9.0, -999.00,7.5873,2.0,       25,-999.000,9.0,   0.2019,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  5436.8,     18.123,2.0,    34.8265,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.845,32.563,37.176,41.683,46.086999999999996,     -999.0,9.0
144,33RO20131223,       A16S,85.0,1.0,24.0,24.0,2.0,20140121.0,1541.0,-48.0071,-32.7767,       5325,     4.2,   6.9441,  33.8209,2.0,  33.8232,2.0,    302.2,2.0,   302.4,2.0,     1.8,6.0,    18.4,6.0,    0.18,6.0,   1.300,6.0,   4.335,2.0,   2.419,2.0,   2.535,2.0,  2106.2,6.0,  2275.1,2.0,   634.41,2.0,      20,7.7928,2.0,       25,-999.000,9.0,   6.9539,2.0,    1.79,6.0,   -48.7,6.0,     1.6,  51.65363788,2.0,        21.53,2.0,     4.2,     11.994,2.0,    33.9826,2.0,     -999.0,9.0,-999.0,1.0,-999.0,9.0,     26.494,31.026,35.457,39.789,44.025,     -999.0,9.0
145,33RO20131223,       A16S,85.0,1.0,23.0,23.0,2.0,20140121.0,1539.0,-48.0071,-32.7767,       5325,    18.5,   6.6570,  33.8549,2.0,  33.8549,2.0,    302.7,2.0,   302.4,2.0,     2.0,6.0,    18.5,6.0,    0.17,6.0,   1.316,6.0,   4.356,2.0,   2.428,2.0,   2.517,2.0,  2108.7,2.0, 2278.59,6.0,   639.67,2.0,      20,7.7922,2.0,       25,-999.000,9.0,   6.6574,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  50.25607746,2.0,        21.67,2.0,    18.5,     12.042,2.0,    34.0145,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.562,31.101,35.539,39.876999999999995,44.119,     -999.0,9.0
146,33RO20131223,       A16S,85.0,1.0,22.0,22.0,2.0,20140121.0,1537.0,-48.0071,-32.7767,       5325,    47.6,   6.6608,  33.9103,2.0,  33.9107,2.0,    300.2,2.0,   302.4,2.0,     2.3,6.0,    18.7,6.0,    0.18,6.0,   1.333,6.0,   4.319,2.0,   2.414,2.0,   2.539,2.0,  2110.7,2.0, 2277.31,2.0,      643,2.0,      20,7.7851,6.0,       25,-999.000,9.0,   6.6613,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  48.83656583,2.0,        21.84,2.0,    47.6,     12.011,2.0,    34.0706,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.605,31.144000000000002,35.582,39.92,44.161,     -999.0,9.0
147,33RO20131223,       A16S,85.0,1.0,21.0,21.0,2.0,20140121.0,1535.0,-48.0071,-32.7767,       5325,    73.4,   6.6945,  33.9364,2.0,  33.9283,2.0,    298.8,2.0,   299.9,2.0,     2.6,6.0,    18.9,6.0,    0.19,6.0,   1.364,6.0,   4.320,2.0,   2.420,2.0,   2.503,2.0,  2112.4,2.0, 2276.19,2.0,    656.4,2.0,      20,7.7771,2.0,       25,-999.000,9.0,   6.6949,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  46.43656679,2.0,        22.11,2.0,    73.4,     12.065,2.0,    34.0883,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.623,31.160999999999998,35.597,39.935,44.175,     -999.0,9.0
148,33RO20131223,       A16S,85.0,1.0,20.0,20.0,2.0,20140121.0,1533.0,-48.0071,-32.7767,       5325,    98.2,   5.0725,  33.8855,2.0,  33.8871,2.0,    306.6,2.0,     307,2.0,     3.3,6.0,    19.6,6.0,    0.22,6.0,   1.481,6.0,   4.748,2.0,   2.615,2.0,   2.683,2.0,  2125.1,2.0, 2277.66,2.0,  692.635,2.0,      20,7.7576,2.0,       25,-999.000,9.0,   5.0662,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   45.3536404,2.0,        22.97,2.0,    98.2,     13.258,2.0,    34.0469,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.785,31.364,35.84,40.216,44.493,     -999.0,9.0
149,33RO20131223,       A16S,85.0,1.0,19.0,19.0,2.0,20140121.0,1531.0,-48.0071,-32.7767,       5325,   147.4,   1.8725,  33.8778,2.0,  33.8765,2.0,      321,2.0,   320.4,2.0,    17.1,2.0,    24.7,2.0,    0.34,2.0,   1.836,2.0,   5.410,2.0,   2.933,2.0,   2.828,2.0,  2161.1,2.0, 2287.63,2.0, 858.9875,6.0,      20,7.6746,2.0,       25,-999.000,9.0,   1.8744,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  43.57559233,2.0,        27.79,2.0,   147.4,     14.793,2.0,    34.0363,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.08,31.744,36.303000000000004,40.759,45.113,     -999.0,9.0
