,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,THETA
2573,  06AQ20080210,   A12,205.0,1.0,9.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,   3051.7,  -0.2970,  34.6580,2.0,    236.5,2.0,   124.55,2.0,    32.97,2.0,     0.03,2.0,     2.29,2.0, -999.000,9.0, -999.000,9.0,   2253.2,2.0,   2356.7,2.0,   1.8943,2.0,   0.0189,     4.41,2.0,     0.02,    8.336,2.0,    0.083,  -0.4780
2574,  06AQ20080210,   A12,205.0,1.0,10.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,   2539.2,  -0.2340,  34.6610,2.0,    231.6,2.0,   124.55,2.0,    33.15,2.0,     0.03,2.0,     2.30,2.0,    0.345,2.0,    0.205,2.0,   2253.1,2.0,   2355.5,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.3751
2575,  06AQ20080210,   A12,205.0,1.0,11.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,   2029.0,  -0.1370,  34.6650,2.0,    224.6,2.0,   126.60,2.0,    33.40,2.0,     0.03,2.0,     2.32,2.0, -999.000,9.0, -999.000,9.0,   2257.5,2.0,   2360.3,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.2426
2576,  06AQ20080210,   A12,205.0,1.0,12.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,   1519.5,   0.0060,  34.6700,2.0,    214.9,2.0,   126.50,2.0,    33.61,2.0,     0.04,2.0,     2.33,2.0,    0.285,2.0,    0.133,2.0,   2261.8,2.0,   2358.9,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.0682
2577,  06AQ20080210,   A12,205.0,1.0,13.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,   1012.6,   0.1900,  34.6780,2.0,    202.8,2.0,   125.62,2.0,    34.06,2.0,     0.04,2.0,     2.35,2.0, -999.000,9.0, -999.000,9.0,   2263.5,2.0,   2359.5,2.0,   1.8898,2.0,   0.0189,     7.64,2.0,     0.04,    8.264,2.0,    0.083,   0.1435
2578,  06AQ20080210,   A12,205.0,1.0,14.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    759.6,   0.3120,  34.6830,2.0,    197.2,2.0,   125.03,2.0,    34.31,2.0,     0.04,2.0,     2.37,2.0,    0.083,2.0,    0.102,2.0,   2268.5,2.0,   2359.4,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.2781
2579,  06AQ20080210,   A12,205.0,1.0,15.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    505.4,   0.4130,  34.6860,2.0,    193.8,2.0,   120.84,2.0,    34.41,2.0,     0.04,2.0,     2.38,2.0,    0.304,2.0,    0.162,2.0,   2269.5,2.0,   2356.3,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.3911
2580,  06AQ20080210,   A12,205.0,1.0,16.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    404.5,   0.2900,  34.6730,2.0,    196.5,2.0,   115.08,2.0,    34.23,2.0,     0.05,2.0,     2.36,2.0, -999.000,9.0, -999.000,9.0,   2265.5,2.0,   2356.1,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.2733
2581,  06AQ20080210,   A12,205.0,1.0,17.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    303.0,   0.1990,  34.6640,2.0,    199.9,2.0,   111.76,2.0,    33.94,2.0,     0.05,2.0,     2.34,2.0,    0.873,2.0,    0.510,2.0,   2264.4,2.0,   2354.4,2.0,   1.8848,2.0,   0.0188,     7.73,2.0,     0.04,    8.195,2.0,    0.082,   0.1870
2582,  06AQ20080210,   A12,205.0,1.0,18.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    200.2,   0.1770,  34.6630,2.0,    210.0,2.0,   110.59,2.0,    33.82,2.0,     0.05,2.0,     2.33,2.0, -999.000,9.0, -999.000,9.0,   2265.5,3.0,   2354.6,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1693
2583,  06AQ20080210,   A12,205.0,1.0,19.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    131.8,  -1.3700,  34.5340,2.0,    291.6,2.0,    87.07,2.0,    31.63,2.0,     0.08,2.0,     2.16,2.0, -999.000,9.0, -999.000,9.0,   2242.6,2.0,   2343.5,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.3732
2584,  06AQ20080210,   A12,205.0,1.0,20.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,    100.6,  -1.7260,  34.5090,2.0,    298.9,2.0,    86.20,2.0,    31.23,2.0,     0.10,2.0,     2.15,2.0, -999.000,9.0, -999.000,9.0,   2238.1,2.0,   2342.2,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.7281
2585,  06AQ20080210,   A12,205.0,1.0,21.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,     75.5,  -1.7360,  34.4800,2.0,    301.9,2.0,    83.27,2.0,    30.16,2.0,     0.17,2.0,     2.14,2.0,    4.288,2.0,    2.545,2.0,   2231.7,2.0,   2341.7,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.7375
2586,  06AQ20080210,   A12,205.0,1.0,22.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,     50.1,  -1.6220,  34.3930,2.0,    347.9,2.0,    81.62,2.0,    29.59,2.0,     0.18,2.0,     2.16,2.0, -999.000,9.0, -999.000,9.0,   2230.5,2.0,   2339.9,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6231
2587,  06AQ20080210,   A12,205.0,1.0,23.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,     24.5,  -1.8230,  33.5030,2.0,    350.5,2.0,    65.55,2.0,    23.87,2.0,     0.19,2.0,     1.63,2.0, -999.000,9.0, -999.000,9.0,   2153.6,2.0,   2285.7,2.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.8234
2588,  06AQ20080210,   A12,205.0,1.0,24.0,2.0,20080323.0,2222.0,-64.5841,-44.2269, 4585,     10.0,  -1.8370,  33.4940,2.0,    349.7,2.0,    63.40,2.0,    23.29,2.0,     0.20,2.0,     1.57,2.0,    5.454,2.0,    3.446,2.0,   2148.2,2.0,   2280.1,2.0,   1.8568,2.0,   0.0186,    -0.60,2.0,     0.00,    8.317,2.0,    0.083,  -1.8372
2589,  06AQ20080210,   A12,206.0,1.0,1.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   4527.1,  -0.4610,  34.6480,2.0,    243.4,2.0,   132.16,2.0,    32.96,2.0,     0.02,2.0,     2.30,2.0,    0.390,2.0,    0.222,2.0,   2252.3,2.0,   2362.5,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.7769
2590,  06AQ20080210,   A12,206.0,1.0,4.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   4490.2,  -0.4650,  34.6480,2.0,    245.0,2.0,   132.36,2.0,    33.07,2.0,     0.02,2.0,     2.30,2.0,    0.451,2.0,    0.250,2.0,   2251.9,2.0,   2364.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.7769
2591,  06AQ20080210,   A12,206.0,1.0,5.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   4386.6,  -0.4350,  34.6500,2.0,    245.9,2.0,   125.72,2.0,    32.68,2.0,     0.02,2.0,     2.28,2.0,    0.363,2.0,    0.206,2.0,   2247.6,2.0,   2364.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.7371
2592,  06AQ20080210,   A12,206.0,1.0,6.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   4284.0,  -0.4040,  34.6520,2.0,    244.8,2.0,   125.82,2.0,    32.63,2.0,     0.02,2.0,     2.27,2.0, -999.000,9.0, -999.000,9.0,   2247.9,2.0,   2367.5,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.6966
2593,  06AQ20080210,   A12,206.0,1.0,7.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   4078.1,  -0.3670,  34.6540,2.0,    242.8,2.0,   126.11,2.0,    32.74,2.0,     0.02,2.0,     2.28,2.0,    0.415,2.0,    0.216,2.0,   2249.8,2.0,   2363.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.6401
2594,  06AQ20080210,   A12,206.0,1.0,8.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   3562.0,  -0.3390,  34.6560,2.0,    240.6,2.0,   124.16,2.0,    32.57,2.0,     0.01,2.0,     2.26,2.0,    0.450,2.0,    0.259,2.0,   2250.2,2.0,   2363.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.5638
2595,  06AQ20080210,   A12,206.0,1.0,9.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   3051.1,  -0.2940,  34.6580,2.0,    236.8,2.0,   124.45,2.0,    32.74,2.0,     0.01,2.0,     2.29,2.0, -999.000,9.0, -999.000,9.0,   2252.0,2.0,   2361.6,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.4750
2596,  06AQ20080210,   A12,206.0,1.0,10.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   2539.6,  -0.2310,  34.6610,2.0,    231.9,2.0,   125.13,2.0,    32.89,2.0,     0.01,2.0,     2.28,2.0,    0.350,2.0,    0.196,2.0,   2254.7,2.0,   2363.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.3722
2597,  06AQ20080210,   A12,206.0,1.0,11.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   2030.0,  -0.1280,  34.6650,2.0,    224.9,2.0,   124.74,2.0,    32.97,2.0,     0.01,2.0,     2.31,2.0,    0.222,2.0,    0.146,2.0,   2258.0,2.0,   2365.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.2338
2598,  06AQ20080210,   A12,206.0,1.0,12.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   1520.4,   0.0110,  34.6700,2.0,    215.3,2.0,   126.11,2.0,    33.20,2.0,     0.01,2.0,     2.32,2.0, -999.000,9.0, -999.000,9.0,   2261.4,2.0,   2364.6,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.0633
2599,  06AQ20080210,   A12,206.0,1.0,13.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,   1012.8,   0.1970,  34.6780,2.0,    203.6,2.0,   125.62,2.0,    33.59,2.0,     0.01,2.0,     2.35,2.0,    0.121,2.0,    0.106,2.0,   2263.4,2.0,   2365.7,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1505
2600,  06AQ20080210,   A12,206.0,1.0,14.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    758.1,   0.3160,  34.6830,2.0,    197.8,2.0,   123.77,2.0,    33.79,2.0,     0.01,2.0,     2.37,2.0, -999.000,9.0, -999.000,9.0,   2269.7,2.0,   2365.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.2821
2601,  06AQ20080210,   A12,206.0,1.0,15.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    505.3,   0.3260,  34.6770,2.0,    198.9,2.0,   117.03,2.0,    33.81,2.0,     0.01,2.0,     2.37,2.0,    0.548,2.0,    0.300,2.0,   2268.6,2.0,   2363.3,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.3045
2602,  06AQ20080210,   A12,206.0,1.0,16.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    404.3,   0.2050,  34.6660,2.0,    204.7,2.0,   112.25,2.0,    33.46,2.0,     0.01,2.0,     2.34,2.0,    0.888,2.0,    0.478,2.0,   2264.5,2.0,   2360.4,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1886
2603,  06AQ20080210,   A12,206.0,1.0,17.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    303.0,   0.2090,  34.6660,2.0,    205.5,2.0,   111.86,2.0,    33.39,2.0,     0.01,2.0,     2.34,2.0, -999.000,9.0, -999.000,9.0,   2266.8,2.0,   2363.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1970
2604,  06AQ20080210,   A12,206.0,1.0,18.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    201.7,   0.1150,  34.6590,2.0,    209.8,2.0,   110.20,2.0,    33.30,2.0,     0.02,2.0,     2.33,2.0,    1.166,2.0,    0.622,2.0,   2264.1,2.0,   2360.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1073
2605,  06AQ20080210,   A12,206.0,1.0,19.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    151.9,  -0.1470,  34.6370,2.0,    264.1,2.0,   106.98,2.0,    32.96,2.0,     0.02,2.0,     2.30,2.0, -999.000,9.0, -999.000,9.0,   2261.9,2.0,   2361.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.1524
2606,  06AQ20080210,   A12,206.0,1.0,20.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,    100.9,  -1.6670,  34.5200,2.0,    295.5,2.0,    85.03,2.0,    30.49,2.0,     0.09,2.0,     2.13,2.0, -999.000,9.0, -999.000,9.0,   2236.6,2.0,   2351.4,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6692
2607,  06AQ20080210,   A12,206.0,1.0,21.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,     75.3,  -1.7310,  34.5050,2.0,    301.0,2.0,    84.73,2.0,    30.26,2.0,     0.12,2.0,     2.14,2.0, -999.000,9.0, -999.000,9.0,   2235.8,2.0,   2350.1,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.7326
2608,  06AQ20080210,   A12,206.0,1.0,22.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,     49.9,  -1.6310,  34.3510,2.0,    308.1,2.0,    80.55,2.0,    28.75,2.0,     0.16,2.0,     2.12,2.0,    3.878,2.0,    2.627,2.0,   2223.6,2.0,   2344.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6320
2609,  06AQ20080210,   A12,206.0,1.0,23.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,     49.9,  -1.6160,  34.3140,2.0,    308.1,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6170
2610,  06AQ20080210,   A12,206.0,1.0,24.0,2.0,20080324.0,355.0,-64.4769,-45.19, 4489,      9.9,  -1.8270,  33.3150,2.0,    352.4,2.0,    62.63,2.0,    23.20,2.0,     0.20,2.0,     1.60,2.0,    4.768,2.0,    3.176,2.0,   2144.7,2.0,   2286.3,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.8272
2611,  06AQ20080210,   A12,207.0,3.0,1.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   4490.5,  -0.4620,  34.6480,2.0,    244.0,2.0,   131.19,2.0,    32.87,2.0,     0.02,2.0,     2.30,2.0,    0.431,2.0,    0.241,2.0,   2254.3,2.0,   2362.1,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.7740
2612,  06AQ20080210,   A12,207.0,3.0,4.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   4386.4,  -0.4310,  34.6500,2.0,    245.4,2.0,   128.45,2.0,    32.88,2.0,     0.02,2.0,     2.28,2.0,    0.367,2.0,    0.189,2.0,   2253.0,2.0,   2364.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.7332
2613,  06AQ20080210,   A12,207.0,3.0,5.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   4284.6,  -0.3820,  34.6520,2.0,    244.1,2.0,   127.38,2.0,    32.78,2.0,     0.02,2.0,     2.28,2.0,    0.365,2.0,    0.193,2.0,   2251.2,2.0,   2362.1,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.6754
2614,  06AQ20080210,   A12,207.0,3.0,6.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   4078.3,  -0.3570,  34.6540,2.0,    243.1,2.0,   126.70,2.0,    32.61,2.0,     0.02,2.0,     2.27,2.0,    0.444,2.0,    0.225,2.0,   2253.7,2.0,   2363.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.6304
2615,  06AQ20080210,   A12,207.0,3.0,7.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   3821.1,  -0.3450,  34.6550,2.0,    241.9,2.0,   125.92,2.0,    32.71,2.0,     0.01,2.0,     2.27,2.0,    0.515,2.0,    0.241,2.0,   2254.5,2.0,   2369.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.5938
2616,  06AQ20080210,   A12,207.0,3.0,8.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   3564.5,  -0.3310,  34.6560,2.0,    240.6,2.0,   124.74,2.0,    32.60,2.0,     0.01,2.0,     2.27,2.0,    0.505,2.0,    0.243,2.0,   2253.4,2.0,   2360.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.5562
2617,  06AQ20080210,   A12,207.0,3.0,9.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   3051.8,  -0.2860,  34.6580,2.0,    236.7,2.0,   123.57,2.0,    32.65,2.0,     0.01,2.0,     2.28,2.0,    0.448,2.0,    0.243,2.0,   2254.3,2.0,   2363.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.4672
2618,  06AQ20080210,   A12,207.0,3.0,10.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   2539.1,  -0.2310,  34.6610,2.0,    232.1,2.0,   124.84,2.0,    32.92,2.0,     0.01,2.0,     2.29,2.0,    0.346,2.0,    0.194,2.0,   2255.9,2.0,   2360.8,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.3721
2619,  06AQ20080210,   A12,207.0,3.0,11.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   2030.1,  -0.1360,  34.6640,2.0,    225.2,2.0,   125.72,2.0,    33.03,2.0,     0.00,2.0,     2.31,2.0,    0.206,2.0,    0.142,2.0,   2261.4,2.0,   2364.7,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.2417
2620,  06AQ20080210,   A12,207.0,3.0,12.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   1520.6,   0.0110,  34.6700,2.0,    215.3,2.0,   126.01,2.0,    33.33,2.0,     0.00,2.0,     2.32,2.0,    0.204,2.0,    0.103,2.0,   2261.8,2.0,   2364.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.0633
2621,  06AQ20080210,   A12,207.0,3.0,13.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,   1012.0,   0.2020,  34.6780,2.0,    202.4,2.0,   126.40,2.0,    33.84,2.0,     0.00,2.0,     2.35,2.0,    0.177,2.0,    0.097,2.0,   2267.8,3.0,   2365.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1555
2622,  06AQ20080210,   A12,207.0,3.0,14.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    757.6,   0.3230,  34.6830,2.0,    196.7,2.0,   124.16,2.0,    33.88,2.0,     0.00,2.0,     2.36,2.0,    0.169,2.0,    0.100,2.0,   2271.0,2.0,   2366.6,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.2891
2623,  06AQ20080210,   A12,207.0,3.0,15.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    505.7,   0.3060,  34.6770,2.0,    198.7,2.0,   111.86,2.0,    33.60,2.0,     0.00,2.0,     2.33,2.0,    0.507,2.0,    0.301,2.0,   2269.1,2.0,   2364.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.2846
2624,  06AQ20080210,   A12,207.0,3.0,16.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    404.4,   0.1580,  34.6630,2.0,    205.6,2.0,   112.35,2.0,    33.64,2.0,     0.00,2.0,     2.33,2.0, -999.000,9.0, -999.000,9.0,   2268.5,2.0,   2361.7,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1417
2625,  06AQ20080210,   A12,207.0,3.0,17.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    303.4,   0.1270,  34.6600,2.0,    206.7,2.0,   110.88,2.0,    33.44,2.0,     0.01,2.0,     2.33,2.0,    1.031,2.0,    0.551,2.0,   2268.6,2.0,   2363.4,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.1152
2626,  06AQ20080210,   A12,207.0,3.0,18.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    202.0,   0.0690,  34.6560,2.0,    211.4,2.0,   109.52,2.0,    33.42,2.0,     0.02,2.0,     2.32,2.0, -999.000,9.0, -999.000,9.0,   2266.8,2.0,   2362.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,   0.0614
2627,  06AQ20080210,   A12,207.0,3.0,19.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    151.6,  -0.8800,  34.5790,2.0,    235.8,2.0,    98.88,2.0,    32.44,2.0,     0.04,2.0,     2.24,2.0,    2.345,2.0,    1.317,2.0,   2253.8,2.0,   2356.4,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -0.8844
2628,  06AQ20080210,   A12,207.0,3.0,20.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,    101.1,  -1.6520,  34.5140,2.0,    290.9,2.0,    86.69,2.0,    30.72,2.0,     0.12,2.0,     2.15,2.0, -999.000,9.0, -999.000,9.0,   2237.6,2.0,   2351.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6542
2629,  06AQ20080210,   A12,207.0,3.0,21.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,     75.8,  -1.6650,  34.4900,2.0,    298.8,2.0,    85.03,2.0,    30.42,2.0,     0.15,2.0,     2.14,2.0,    4.031,2.0,    2.295,2.0,   2232.3,2.0,   2349.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6666
2630,  06AQ20080210,   A12,207.0,3.0,22.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,     49.9,  -1.6470,  34.3410,2.0,    332.7,2.0,    82.99,2.0,    29.72,2.0,     0.16,2.0,     2.11,2.0, -999.000,9.0, -999.000,9.0,   2227.0,2.0,   2345.0,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.6480
2631,  06AQ20080210,   A12,207.0,3.0,23.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,     25.4,  -1.8090,  33.3330,2.0,    353.3,2.0,    71.03,2.0,    26.10,2.0,     0.22,2.0,     1.83,2.0, -999.000,9.0, -999.000,9.0,   2163.7,2.0,   2295.2,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.8094
2632,  06AQ20080210,   A12,207.0,3.0,24.0,2.0,20080324.0,1610.0,-64.3824,-45.9227, 4444,     10.3,  -1.8090,  33.3180,2.0,    352.8,2.0,    64.68,2.0,    24.40,2.0,     0.24,2.0,     1.66,2.0,    4.918,2.0,    2.525,2.0,   2131.9,2.0,   2273.9,3.0,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -1.8092
2633,  06AQ20080210,   A12,208.0,1.0,1.0,2.0,20080324.0,2249.0,-64.2996,-46.6516, 4391,   4434.5,  -0.4360,  34.6470,2.0,    244.4,2.0,   126.31,2.0,    32.79,2.0,     0.02,2.0,     2.29,2.0,    0.694,2.0,    0.416,2.0,   2248.4,2.0,   2356.5,2.0,   1.8932,2.0,   0.0189,     3.89,2.0,     0.02,    8.334,2.0,    0.083,  -0.7430
2634,  06AQ20080210,   A12,208.0,1.0,4.0,2.0,20080324.0,2249.0,-64.2996,-46.6516, 4391,   4386.5,  -0.4290,  34.6480,2.0,    245.1,2.0,   127.48,2.0,    32.87,2.0,     0.02,2.0,     2.29,2.0,    1.797,3.0,    0.322,2.0,   2248.7,2.0,   2355.5,2.0,   1.9075,2.0,   0.0191,     3.74,2.0,     0.02,    8.329,2.0,    0.083,  -0.7313
2635,  06AQ20080210,   A12,208.0,1.0,5.0,2.0,20080324.0,2249.0,-64.2996,-46.6516, 4391,   4283.4,  -0.3850,  34.6510,2.0,    243.9,2.0,   128.06,2.0,    32.86,2.0,     0.02,2.0,     2.28,2.0, -999.000,9.0, -999.000,9.0,   2247.9,2.0,   2355.7,2.0,   1.8969,2.0,   0.0190,     3.88,2.0,     0.02,    8.347,2.0,    0.083,  -0.6781
