,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
1105,  09AR20030103,  I08S,48.0,1.0,23.0,23.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,     61.1,   0.8658,  33.8519,2.0,  33.8353,2.0,    326.0,2.0,  0.8635,    325.5,2.0,    35.60,2.0,    26.75,2.0,     1.60,2.0
1106,  09AR20030103,  I08S,48.0,1.0,22.0,22.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,     80.7,  -0.6693,  34.0602,2.0,  34.0592,2.0,    294.1,2.0, -0.6718,    293.0,2.0,    60.60,2.0,    31.35,2.0,     2.05,2.0
1107,  09AR20030103,  I08S,48.0,1.0,21.0,21.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    101.3,   0.1068,  34.2982,2.0,  34.2992,2.0,    264.2,2.0,  0.1031,    238.6,2.0,    71.40,2.0,    33.71,2.0,     2.16,2.0
1108,  09AR20030103,  I08S,48.0,1.0,20.0,20.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    150.9,   1.5338,  34.5880,2.0,  34.5873,2.0,    199.5,2.0,  1.5267,    180.1,2.0,    85.70,2.0,    35.13,2.0,     2.23,2.0
1109,  09AR20030103,  I08S,48.0,1.0,19.0,19.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    200.8,   1.8118,  34.6585,2.0,  34.6576,2.0,    181.8,2.0,  1.8018,    173.1,2.0,    89.40,2.0,    34.58,2.0,     2.19,2.0
1110,  09AR20030103,  I08S,48.0,1.0,18.0,18.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    250.9,   1.8824,  34.6896,2.0,  34.6899,2.0,    178.2,2.0,  1.8695,    173.8,2.0,    90.20,2.0,    33.57,2.0,     2.15,2.0
1111,  09AR20030103,  I08S,48.0,1.0,17.0,17.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    299.8,   1.8881,  34.7060,2.0,  34.7060,2.0,    178.0,2.0,  1.8725,    175.7,2.0,    90.30,2.0,    32.78,2.0,     2.13,2.0
1112,  09AR20030103,  I08S,48.0,1.0,16.0,16.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    400.6,   1.8533,  34.7251,2.0,  34.7253,2.0,    181.1,2.0,  1.8320,    181.8,2.0,    90.60,2.0,    32.59,2.0,     2.07,2.0
1113,  09AR20030103,  I08S,48.0,1.0,15.0,15.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    499.7,   1.7901,  34.7366,2.0,  34.7372,2.0,    184.5,2.0,  1.7632,    186.8,2.0,    92.00,2.0,    31.60,2.0,     2.04,2.0
1114,  09AR20030103,  I08S,48.0,1.0,14.0,14.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    600.6,   1.7219,  34.7432,2.0,  34.7439,2.0,    188.2,2.0,  1.6893,    191.2,2.0,    94.10,2.0,    31.24,2.0,     2.02,2.0
1115,  09AR20030103,  I08S,48.0,1.0,13.0,13.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    600.9,   1.7212,  34.7433,2.0,-999.0000,9.0,    188.2,2.0,  1.6886,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1116,  09AR20030103,  I08S,48.0,1.0,12.0,12.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    601.0,   1.7216,  34.7435,2.0,-999.0000,9.0,    188.2,2.0,  1.6890,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1117,  09AR20030103,  I08S,48.0,1.0,11.0,11.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    703.3,   1.6565,  34.7464,2.0,  34.7472,2.0,    191.5,2.0,  1.6180,    193.1,2.0,    94.60,2.0,    31.05,2.0,     2.00,2.0
1118,  09AR20030103,  I08S,48.0,1.0,10.0,10.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    800.8,   1.5588,  34.7472,2.0,  34.7482,2.0,    195.4,2.0,  1.5149,    196.4,2.0,    97.00,2.0,    31.08,2.0,     1.98,2.0
1119,  09AR20030103,  I08S,48.0,1.0,9.0,9.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    898.8,   1.4564,  34.7454,2.0,  34.7461,2.0,    198.8,2.0,  1.4071,    198.5,2.0,    99.40,2.0,    30.81,2.0,     1.99,2.0
1120,  09AR20030103,  I08S,48.0,1.0,8.0,8.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,    999.4,   1.3563,  34.7420,2.0,  34.7429,2.0,    200.9,2.0,  1.3013,    200.1,2.0,   101.80,2.0,    31.30,2.0,     1.99,2.0
1121,  09AR20030103,  I08S,48.0,1.0,7.0,7.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1100.9,   1.2448,  34.7371,2.0,  34.7384,2.0,    201.6,2.0,  1.1843,    201.8,2.0,   105.40,2.0,    31.73,2.0,     2.00,2.0
1122,  09AR20030103,  I08S,48.0,1.0,6.0,6.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1200.5,   1.1462,  34.7319,2.0,  34.7327,2.0,    202.5,2.0,  1.0801,    202.4,2.0,   109.80,2.0,    31.55,2.0,     2.02,2.0
1123,  09AR20030103,  I08S,48.0,1.0,5.0,5.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1300.1,   1.0479,  34.7265,2.0,  34.7272,2.0,    202.9,2.0,  0.9762,    202.7,2.0,   112.80,2.0,    31.64,2.0,     2.04,2.0
1124,  09AR20030103,  I08S,48.0,1.0,4.0,4.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1398.8,   0.9799,  34.7224,2.0,  34.7231,2.0,    202.1,2.0,  0.9023,    202.3,2.0,   119.10,2.0,    32.52,2.0,     2.07,2.0
1125,  09AR20030103,  I08S,48.0,1.0,3.0,3.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1543.4,   0.8853,  34.7167,2.0,  34.7180,2.0,    202.5,2.0,  0.7990,    202.6,2.0,   123.90,2.0,    32.85,2.0,     2.08,2.0
1126,  09AR20030103,  I08S,48.0,1.0,2.0,2.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1711.3,   0.7446,  34.7088,2.0,  34.7096,2.0,    205.3,2.0,  0.6483,    205.2,2.0,   126.60,2.0,    33.00,2.0,     2.10,2.0
1127,  09AR20030103,  I08S,48.0,1.0,1.0,1.0,2.0,20030224.0,500.0,-59.3265,81.6457,1814.0,-999.0,   1771.1,   0.6795,  34.7052,2.0,  34.7060,2.0,    206.0,2.0,  0.5799,    205.9,2.0,   128.80,2.0,    32.56,2.0,     2.11,2.0
1128,  09AR20030103,  I08S,49.0,1.0,24.0,24.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     15.7,   1.8019,  33.8034,2.0,-999.0000,9.0,    325.5,2.0,  1.8016,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1129,  09AR20030103,  I08S,49.0,1.0,23.0,23.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     15.7,   1.8002,  33.8035,2.0,-999.0000,9.0,    325.5,2.0,  1.7999,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1130,  09AR20030103,  I08S,49.0,1.0,22.0,22.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     15.7,   1.7988,  33.8036,2.0,  33.8042,2.0,    325.5,2.0,  1.7985,    325.1,2.0,    28.20,2.0,    24.55,3.0,     1.47,2.0
1131,  09AR20030103,  I08S,49.0,1.0,21.0,21.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     31.2,   1.7968,  33.8038,2.0,  33.8050,2.0,    327.9,2.0,  1.7957,    326.0,2.0,    28.00,2.0,    24.20,3.0,     1.47,2.0
1132,  09AR20030103,  I08S,49.0,1.0,20.0,20.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     60.8,   1.5914,  33.8140,2.0,  33.8144,2.0,    291.7,2.0,  1.5889,    324.2,2.0,    29.60,2.0,    24.93,3.0,     1.51,2.0
1133,  09AR20030103,  I08S,49.0,1.0,19.0,19.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     76.0,  -0.0992,  33.9432,2.0,  33.9413,2.0,    235.2,2.0, -0.1018,    313.0,2.0,    47.70,2.0,    28.13,3.0,     2.00,2.0
1134,  09AR20030103,  I08S,49.0,1.0,18.0,18.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,     90.1,  -0.3701,  34.1101,2.0,  34.1126,2.0,    224.1,2.0, -0.3731,    277.0,2.0,    61.20,2.0,    30.46,3.0,     2.14,2.0
1135,  09AR20030103,  I08S,49.0,1.0,17.0,17.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    120.9,   0.7817,  34.4373,2.0,  34.4354,2.0,    206.2,2.0,  0.7768,    210.0,2.0,    76.20,2.0,    32.59,3.0,     2.24,2.0
1136,  09AR20030103,  I08S,49.0,1.0,16.0,16.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    150.2,   1.4249,  34.5658,2.0,  34.5652,2.0,    187.4,2.0,  1.4180,    185.1,2.0,    81.70,2.0,    33.09,3.0,     2.26,2.0
1137,  09AR20030103,  I08S,49.0,1.0,15.0,15.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    201.1,   1.8093,  34.6637,2.0,  34.6641,2.0,    179.5,2.0,  1.7993,    174.4,2.0,    86.40,2.0,    32.51,3.0,     2.23,2.0
1138,  09AR20030103,  I08S,49.0,1.0,12.0,12.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    249.3,   1.8731,  34.6989,2.0,-999.0000,9.0,    177.9,2.0,  1.8603,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1139,  09AR20030103,  I08S,49.0,1.0,14.0,14.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    249.7,   1.8737,  34.6982,2.0,  34.6982,2.0,    177.9,2.0,  1.8609,    175.4,2.0,    88.40,2.0,    32.86,3.0,     2.18,2.0
1140,  09AR20030103,  I08S,49.0,1.0,13.0,13.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    250.0,   1.8735,  34.6986,2.0,-999.0000,9.0,    177.9,2.0,  1.8607,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1141,  09AR20030103,  I08S,49.0,1.0,11.0,11.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    300.3,   1.8694,  34.7132,2.0,  34.7129,2.0,    178.3,2.0,  1.8538,    177.3,2.0,    88.00,2.0,    31.68,3.0,     2.16,2.0
1142,  09AR20030103,  I08S,49.0,1.0,10.0,10.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    399.9,   1.8372,  34.7278,2.0,  34.7284,2.0,    180.4,2.0,  1.8160,    182.9,2.0,    87.80,2.0,    31.74,3.0,     2.12,2.0
1143,  09AR20030103,  I08S,49.0,1.0,9.0,9.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    500.5,   1.7822,  34.7370,2.0,  34.7374,2.0,    184.3,2.0,  1.7553,    186.7,2.0,    88.50,2.0,    31.34,3.0,     2.06,2.0
1144,  09AR20030103,  I08S,49.0,1.0,8.0,8.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    601.9,   1.7014,  34.7438,2.0,  34.7443,2.0,    188.3,2.0,  1.6688,    191.9,2.0,    91.00,2.0,    29.88,3.0,     2.04,2.0
1145,  09AR20030103,  I08S,49.0,1.0,7.0,7.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    704.1,   1.6205,  34.7464,2.0,  34.7471,2.0,    192.1,2.0,  1.5822,    194.2,2.0,    91.70,2.0,    30.30,3.0,     2.02,2.0
1146,  09AR20030103,  I08S,49.0,1.0,6.0,6.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    801.6,   1.5309,  34.7458,2.0,  34.7459,2.0,    195.5,2.0,  1.4871,    196.5,2.0,    93.50,2.0,    29.73,3.0,     2.01,2.0
1147,  09AR20030103,  I08S,49.0,1.0,5.0,5.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    898.3,   1.4049,  34.7429,2.0,  34.7435,2.0,    198.2,2.0,  1.3560,    198.8,2.0,    97.30,2.0,    30.05,3.0,     2.04,2.0
1148,  09AR20030103,  I08S,49.0,1.0,4.0,4.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,    999.0,   1.3044,  34.7394,2.0,  34.7394,2.0,    200.2,2.0,  1.2499,    200.5,2.0,   100.70,2.0,    30.33,3.0,     2.03,2.0
1149,  09AR20030103,  I08S,49.0,1.0,3.0,3.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,   1200.8,   1.1192,  34.7301,2.0,  34.7302,2.0,    201.8,2.0,  1.0533,    201.4,2.0,   107.50,2.0,    30.38,3.0,     2.06,2.0
1150,  09AR20030103,  I08S,49.0,1.0,2.0,2.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,   1382.7,   0.9560,  34.7209,2.0,  34.7198,2.0,    201.7,2.0,  0.8798,    201.5,2.0,   116.70,2.0,    30.65,3.0,     2.11,2.0
1151,  09AR20030103,  I08S,49.0,1.0,1.0,1.0,2.0,20030224.0,1055.0,-60.0508,81.5347,1573.0,-999.0,   1535.3,   0.8855,  34.7167,2.0,  34.7153,2.0,    200.4,2.0,  0.7997,    200.2,2.0,   123.10,2.0,    32.06,3.0,     2.13,2.0
1152,  09AR20030103,  I08S,50.0,1.0,24.0,24.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,     11.0,   1.6934,  33.6939,2.0,  33.6944,2.0,    341.0,2.0,  1.6933,    336.9,2.0,    20.70,2.0,    22.13,3.0,     1.18,2.0
1153,  09AR20030103,  I08S,50.0,1.0,23.0,23.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,     56.1,   1.6210,  33.7208,2.0,  33.7231,2.0,    327.7,2.0,  1.6187,    332.1,2.0,    23.00,2.0,    22.45,3.0,     1.26,2.0
1154,  09AR20030103,  I08S,50.0,1.0,22.0,22.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,     76.4,  -0.2354,  34.0090,2.0,  34.0072,2.0,    289.8,2.0, -0.2379,    290.1,2.0,    53.60,2.0,    29.32,3.0,     1.92,2.0
1155,  09AR20030103,  I08S,50.0,1.0,21.0,21.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    150.1,   1.3571,  34.5196,2.0,  34.5185,2.0,    199.4,2.0,  1.3503,    186.9,2.0,    78.10,2.0,    33.10,3.0,     2.25,2.0
1156,  09AR20030103,  I08S,50.0,1.0,20.0,20.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    200.7,   1.8422,  34.6195,2.0,  34.6180,2.0,    182.6,2.0,  1.8321,    172.5,2.0,    83.60,2.0,    33.75,3.0,     2.27,2.0
1157,  09AR20030103,  I08S,50.0,1.0,19.0,19.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    250.0,   1.7669,  34.6430,2.0,  34.6419,2.0,    180.1,2.0,  1.7543,    174.5,2.0,    85.20,2.0,    32.71,3.0,     2.22,2.0
1158,  09AR20030103,  I08S,50.0,1.0,18.0,18.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    299.4,   1.8591,  34.6825,2.0,  34.6829,2.0,    177.6,2.0,  1.8436,    174.5,2.0,    86.70,2.0,    32.33,3.0,     2.18,2.0
1159,  09AR20030103,  I08S,50.0,1.0,17.0,17.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    400.4,   1.8832,  34.7137,2.0,  34.7135,2.0,    179.0,2.0,  1.8618,    179.2,2.0,    87.30,2.0,    32.04,3.0,     2.13,2.0
1160,  09AR20030103,  I08S,50.0,1.0,16.0,16.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    500.3,   1.8388,  34.7301,2.0,  34.7286,2.0,    182.9,2.0,  1.8117,    183.9,2.0,    88.30,2.0,    30.73,3.0,     2.09,2.0
1161,  09AR20030103,  I08S,50.0,1.0,15.0,15.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    601.2,   1.7769,  34.7393,2.0,  34.7390,2.0,    186.4,2.0,  1.7440,    188.4,2.0,    88.10,2.0,    30.54,3.0,     2.06,2.0
1162,  09AR20030103,  I08S,50.0,1.0,12.0,12.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    700.6,   1.7164,  34.7436,2.0,-999.0000,9.0,    189.2,2.0,  1.6778,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1163,  09AR20030103,  I08S,50.0,1.0,13.0,13.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    701.1,   1.7167,  34.7436,2.0,-999.0000,9.0,    189.5,2.0,  1.6780,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1164,  09AR20030103,  I08S,50.0,1.0,14.0,14.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    701.9,   1.7162,  34.7436,2.0,  34.7431,2.0,    189.5,2.0,  1.6775,    191.7,2.0,    89.20,2.0,    29.69,3.0,     2.04,2.0
1165,  09AR20030103,  I08S,50.0,1.0,11.0,11.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    801.5,   1.6467,  34.7459,2.0,  34.7457,2.0,    192.2,2.0,  1.6022,    194.3,2.0,    90.30,2.0,    29.47,3.0,     2.03,2.0
1166,  09AR20030103,  I08S,50.0,1.0,10.0,10.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    900.0,   1.5581,  34.7459,2.0,  34.7455,2.0,    194.8,2.0,  1.5080,    196.3,2.0,    93.70,2.0,    30.40,3.0,     2.01,2.0
1167,  09AR20030103,  I08S,50.0,1.0,9.0,9.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,    999.6,   1.4678,  34.7446,2.0,  34.7449,2.0,    197.5,2.0,  1.4120,    197.6,2.0,    95.10,2.0,    29.85,3.0,     2.03,2.0
1168,  09AR20030103,  I08S,50.0,1.0,8.0,8.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1101.0,   1.3686,  34.7412,2.0,  34.7418,2.0,    199.0,2.0,  1.3070,    199.8,2.0,    97.80,2.0,    29.73,3.0,     2.03,2.0
1169,  09AR20030103,  I08S,50.0,1.0,7.0,7.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1248.9,   1.1896,  34.7333,2.0,  34.7331,2.0,    201.0,2.0,  1.1199,    201.6,2.0,   103.20,2.0,    30.81,3.0,     2.05,2.0
1170,  09AR20030103,  I08S,50.0,1.0,6.0,6.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1400.4,   1.0632,  34.7263,2.0,  34.7261,2.0,    202.9,2.0,  0.9846,    202.5,2.0,   108.50,2.0,    30.35,3.0,     2.06,2.0
1171,  09AR20030103,  I08S,50.0,1.0,5.0,5.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1549.0,   0.9560,  34.7199,2.0,  34.7202,2.0,    203.6,2.0,  0.8684,    203.2,2.0,   111.50,2.0,    30.45,3.0,     2.15,3.0
1172,  09AR20030103,  I08S,50.0,1.0,4.0,4.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1699.4,   0.8278,  34.7129,2.0,  34.7133,2.0,    204.3,2.0,  0.7313,    204.3,2.0,   116.40,2.0,    30.79,3.0,     2.13,2.0
1173,  09AR20030103,  I08S,50.0,1.0,3.0,3.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1850.6,   0.6783,  34.7045,2.0,  34.7041,2.0,    206.2,2.0,  0.5730,    206.6,2.0,   121.30,2.0,    31.67,3.0,     2.19,2.0
1174,  09AR20030103,  I08S,50.0,1.0,2.0,2.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   1991.0,   0.5497,  34.6975,2.0,  34.6972,2.0,    207.6,2.0,  0.4361,    207.2,2.0,   129.70,2.0,    31.90,3.0,     2.18,2.0
1175,  09AR20030103,  I08S,50.0,1.0,1.0,1.0,2.0,20030224.0,2158.0,-61.1103,81.4325,2102.0,-999.0,   2100.1,   0.4479,  34.6834,2.0,  34.6921,3.0,   -999.0,5.0,  0.3278,    207.6,2.0,   136.80,2.0,    31.80,3.0,     2.18,2.0
1176,  09AR20030103,  I08S,51.0,1.0,24.0,24.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     11.2,   1.3613,  33.6897,2.0,  33.6909,2.0,    336.0,2.0,  1.3611,    338.2,2.0,    17.80,2.0,    22.92,2.0,     1.17,2.0
1177,  09AR20030103,  I08S,51.0,1.0,20.0,20.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.5,   1.0282,  33.7395,2.0,-999.0000,9.0,    333.2,2.0,  1.0265,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1178,  09AR20030103,  I08S,51.0,1.0,21.0,21.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.6,   0.9815,  33.7478,2.0,-999.0000,9.0,    333.2,2.0,  0.9798,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1179,  09AR20030103,  I08S,51.0,1.0,18.0,18.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.6,   1.0562,  33.7342,2.0,-999.0000,9.0,    333.2,2.0,  1.0545,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1180,  09AR20030103,  I08S,51.0,1.0,19.0,19.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.7,   1.0453,  33.7362,2.0,-999.0000,9.0,    333.2,2.0,  1.0436,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1181,  09AR20030103,  I08S,51.0,1.0,17.0,17.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.7,   1.0510,  33.7342,2.0,-999.0000,9.0,    333.2,2.0,  1.0493,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1182,  09AR20030103,  I08S,51.0,1.0,22.0,22.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.8,   0.9238,  33.7567,2.0,-999.0000,9.0,    333.2,2.0,  0.9221,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1183,  09AR20030103,  I08S,51.0,1.0,23.0,23.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     45.9,   0.9085,  33.7591,2.0,  33.7503,2.0,    333.2,2.0,  0.9068,    330.5,2.0,    25.00,2.0,    24.22,2.0,     1.46,2.0
1184,  09AR20030103,  I08S,51.0,1.0,16.0,16.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,     66.6,  -0.6052,  33.9472,2.0,  33.9446,2.0,    302.9,2.0, -0.6073,    303.4,2.0,    48.30,2.0,    28.59,2.0,     2.06,2.0
1185,  09AR20030103,  I08S,51.0,1.0,15.0,15.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    150.3,   1.1588,  34.4510,2.0,  34.4336,2.0,    206.3,2.0,  1.1522,    197.2,2.0,    75.30,2.0,    34.92,2.0,     2.27,2.0
1186,  09AR20030103,  I08S,51.0,1.0,12.0,12.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    200.1,   1.6901,  34.5763,2.0,-999.0000,9.0,    186.4,2.0,  1.6803,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1187,  09AR20030103,  I08S,51.0,1.0,14.0,14.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    200.2,   1.6738,  34.5727,2.0,  34.5697,2.0,    186.4,2.0,  1.6640,    175.7,2.0,    82.50,2.0,    35.02,2.0,     2.27,2.0
1188,  09AR20030103,  I08S,51.0,1.0,13.0,13.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    200.8,   1.6796,  34.5743,2.0,-999.0000,9.0,    186.4,2.0,  1.6698,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1189,  09AR20030103,  I08S,51.0,1.0,11.0,11.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    302.5,   1.9313,  34.6649,2.0,  34.6646,2.0,    175.4,2.0,  1.9154,    172.1,2.0,    85.60,2.0,    34.04,2.0,     2.22,2.0
1190,  09AR20030103,  I08S,51.0,1.0,10.0,10.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    401.4,   1.9220,  34.7051,2.0,  34.7049,2.0,    178.4,2.0,  1.9005,    178.1,2.0,    86.40,2.0,    32.96,2.0,     2.16,2.0
1191,  09AR20030103,  I08S,51.0,1.0,9.0,9.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    601.8,   1.8324,  34.7327,2.0,  34.7331,2.0,    185.5,2.0,  1.7993,    186.5,2.0,    87.40,2.0,    31.88,2.0,     2.06,2.0
1192,  09AR20030103,  I08S,51.0,1.0,8.0,8.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,    798.8,   1.6981,  34.7449,2.0,  34.7451,2.0,    191.2,2.0,  1.6535,    194.0,2.0,    90.10,2.0,    31.33,2.0,     2.04,2.0
1193,  09AR20030103,  I08S,51.0,1.0,7.0,7.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1001.9,   1.5203,  34.7458,2.0,  34.7463,2.0,    196.3,2.0,  1.4639,    197.8,2.0,    94.20,2.0,    31.17,2.0,     2.01,2.0
1194,  09AR20030103,  I08S,51.0,1.0,6.0,6.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1201.5,   1.3473,  34.7403,2.0,  34.7414,2.0,    199.9,2.0,  1.2792,    200.1,2.0,    99.20,2.0,    31.37,2.0,     2.03,2.0
1195,  09AR20030103,  I08S,51.0,1.0,5.0,5.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1401.8,   1.1661,  34.7317,2.0,  34.7319,2.0,    202.4,2.0,  1.0863,    202.2,2.0,   104.70,2.0,    30.56,3.0,     2.04,2.0
