,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,NEONER,SALTREF,SALTREF_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER,THETA,LDEO_SAMPNO,ABSORBTION,ABSORBTION_FLAG_W,IMAGE_COUNT,IMAGE_COUNT_FLAG_W,CYTO_COUNT,CYTO_COUNT_FLAG_W
263,320620110219,       S04P,11.0,1.0,19.0,19.0,2.0,20110226.0,2150.0,-69.238,170.657,       2844,   665.8,   1.0556,  34.7150,2.0,  34.7151,2.0,    196.2,2.0,   195.4,2.0,  108.42,2.0,   32.78,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   1.0548,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   39.45,2.0,   35.72,2.0,-69.238,170.657,     -999.0,    34.8788,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   1.0223,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
264,320620110219,       S04P,11.0,1.0,18.0,18.0,2.0,20110226.0,2147.0,-69.238,170.657,       2844,   764.7,   0.9420,  34.7086,2.0,  34.7086,2.0,    196.9,2.0,   199.0,2.0,  109.41,2.0,   32.72,2.0,    0.00,2.0,    2.20,2.0,   0.356,2.0,   0.188,2.0,   0.040,2.0,   0.1580,2.0,  2259.8,2.0,  2355.5,2.0,7.5826,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.9419,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   39.50,2.0,   35.27,2.0,-69.238,170.657,     -999.0,    34.8723,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.9038,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
265,320620110219,       S04P,11.0,1.0,17.0,17.0,2.0,20110226.0,2144.0,-69.238,170.657,       2844,   863.9,   0.8811,  34.7077,2.0,  34.7082,2.0,    199.0,2.0,   199.8,2.0,  111.64,2.0,   32.63,2.0,    0.00,2.0,    2.20,2.0,   0.351,2.0,   0.169,2.0,   0.033,2.0,   0.1060,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.8807,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   39.61,2.0,   35.89,2.0,-69.238,170.657,     -999.0,    34.8719,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.8377,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
266,320620110219,       S04P,11.0,1.0,16.0,16.0,2.0,20110226.0,2141.0,-69.238,170.657,       2844,   963.2,   0.8161,  34.7066,2.0,  34.7072,2.0,    200.8,2.0,   201.3,2.0,  114.48,2.0,   32.81,2.0,    0.00,2.0,    2.20,2.0,   0.268,2.0,   0.149,2.0,   0.028,2.0,   0.0980,2.0,  2261.0,2.0,  2356.0,2.0,7.5853,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.8155,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   39.32,2.0,   35.49,2.0,-69.238,170.657,     -999.0,    34.8709,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.7674,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
267,320620110219,       S04P,11.0,1.0,15.0,15.0,2.0,20110226.0,2138.0,-69.238,170.657,       2844,  1064.8,   0.7348,  34.7030,2.0,  34.7031,2.0,    202.3,2.0,   203.3,2.0,  116.15,2.0,   32.97,2.0,    0.00,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.7347,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.34,2.0,   35.70,2.0,-69.238,170.657,     -999.0,    34.8667,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.6807,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
268,320620110219,       S04P,11.0,1.0,14.0,14.0,2.0,20110226.0,2134.0,-69.238,170.657,       2844,  1164.8,   0.7137,  34.7052,2.0,  34.7056,2.0,    203.8,2.0,   203.6,2.0,  118.97,2.0,   33.01,2.0,    0.00,2.0,    2.23,2.0,   0.327,2.0,   0.183,2.0,   0.039,2.0,-999.0000,9.0,  2261.2,2.0,  2357.7,2.0,7.5877,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.7128,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   40.59,2.0,   35.44,2.0,-69.238,170.657,     -999.0,    34.8693,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.6537,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
269,320620110219,       S04P,11.0,1.0,13.0,13.0,2.0,20110226.0,2131.0,-69.238,170.657,       2844,  1266.4,   0.7000,  34.7070,2.0,  34.7072,2.0,    204.4,2.0,   203.7,2.0,  120.20,2.0,   32.91,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.7004,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.45,2.0,   35.63,2.0,-69.238,170.657,     -999.0,    34.8709,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.6338,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
270,320620110219,       S04P,11.0,1.0,12.0,12.0,2.0,20110226.0,2128.0,-69.238,170.657,       2844,  1365.1,   0.5849,  34.6986,2.0,  34.6990,2.0,    207.3,2.0,   207.3,2.0,  119.34,2.0,   32.91,2.0,    0.00,2.0,    2.22,2.0,   0.410,2.0,   0.228,2.0,   0.046,2.0,   0.1330,2.0,  2262.4,2.0,  2357.8,2.0,7.5882,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.5850,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   40.16,2.0,   35.66,2.0,-69.238,170.657,     -999.0,    34.8626,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.5137,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
271,320620110219,       S04P,11.0,1.0,11.0,11.0,2.0,20110226.0,2125.0,-69.238,170.657,       2844,  1465.8,   0.5235,  34.6956,2.0,  34.6945,2.0,    208.7,2.0,   208.9,2.0,  117.71,2.0,   33.04,4.0,    0.00,2.0,    2.17,4.0,   0.490,2.0,   0.279,2.0,   0.055,2.0,   0.1760,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.5236,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.54,2.0,   35.63,2.0,-69.238,170.657,     -999.0,    34.8581,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.4465,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
272,320620110219,       S04P,11.0,1.0,10.0,10.0,2.0,20110226.0,2121.0,-69.238,170.657,       2844,  1565.2,   0.4825,  34.6954,2.0,  34.6951,2.0,    209.9,2.0,   209.8,2.0,  119.42,2.0,   32.78,4.0,    0.00,2.0,    2.19,4.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.4825,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   40.47,2.0,   35.44,2.0,-69.238,170.657,     -999.0,    34.8587,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.3995,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
273,320620110219,       S04P,11.0,1.0,9.0,9.0,2.0,20110226.0,2118.0,-69.238,170.657,       2844,  1665.2,   0.4324,  34.6937,2.0,  34.6937,2.0,    211.8,2.0,   210.9,2.0,  119.10,2.0,   32.72,2.0,    0.00,2.0,    2.22,2.0,   0.578,2.0,   0.311,2.0,   0.061,2.0,-999.0000,9.0,  2262.4,2.0,  2357.3,2.0,7.5851,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.4325,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.58,2.0,   35.55,2.0,-69.238,170.657,     -999.0,    34.8573,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.3433,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
274,320620110219,       S04P,11.0,1.0,8.0,8.0,2.0,20110226.0,2115.0,-69.238,170.657,       2844,  1766.4,   0.3761,  34.6898,2.0,  34.6901,2.0,    213.4,2.0,   213.8,2.0,  117.12,2.0,   32.63,2.0,    0.00,2.0,    2.21,2.0,   0.693,2.0,   0.389,2.0,   0.066,2.0,   0.2640,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.3767,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   40.56,2.0,   35.67,2.0,-69.238,170.657,     -999.0,    34.8537,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.2809,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
275,320620110219,       S04P,11.0,1.0,7.0,7.0,2.0,20110226.0,2110.0,-69.238,170.657,       2844,  1933.6,   0.2972,  34.6868,2.0,  34.6872,2.0,    216.0,2.0,   216.4,2.0,  116.83,2.0,   32.76,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.2973,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.49,2.0,   35.76,2.0,-69.238,170.657,     -999.0,    34.8508,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.1915,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
276,320620110219,       S04P,11.0,1.0,6.0,6.0,2.0,20110226.0,2104.0,-69.238,170.657,       2844,  2136.4,   0.1835,  34.6803,2.0,  34.6811,2.0,    219.5,2.0,   220.2,2.0,  113.92,2.0,   32.92,2.0,    0.00,2.0,    2.24,2.0,   1.088,2.0,   0.608,2.0,   0.116,2.0,   0.4160,2.0,  2257.8,2.0,  2359.8,2.0,7.5848,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.1834,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0,   40.62,2.0,   35.59,2.0,-69.238,170.657,     -999.0,    34.8447,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.0650,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
277,320620110219,       S04P,11.0,1.0,5.0,5.0,2.0,20110226.0,2058.0,-69.238,170.657,       2844,  2335.6,   0.0735,  34.6718,2.0,  34.6725,2.0,    224.6,2.0,   224.9,2.0,  108.44,2.0,   32.50,2.0,    0.00,2.0,    2.23,2.0,   1.429,2.0,   0.817,2.0,   0.157,2.0,   0.5100,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.0728,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.68,2.0,   35.44,2.0,-69.238,170.657,     -999.0,    34.8360,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.0579,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
278,320620110219,       S04P,11.0,1.0,4.0,4.0,2.0,20110226.0,2052.0,-69.238,170.657,       2844,  2534.2,  -0.0357,  34.6670,2.0,  34.6670,2.0,    228.5,2.0,   230.6,2.0,  102.64,2.0,   32.39,2.0,    0.00,2.0,    2.20,2.0,   1.786,2.0,   1.018,2.0,   0.183,2.0,   0.7040,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.0360,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   41.05,2.0,   35.42,2.0,-69.2379,170.657,     -999.0,    34.8305,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.1803,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
279,320620110219,       S04P,11.0,1.0,3.0,3.0,2.0,20110226.0,2045.0,-69.238,170.657,       2844,  2735.9,  -0.1407,  34.6667,2.0,  34.6672,2.0,    234.7,2.0,   234.8,2.0,   98.47,2.0,   32.22,2.0,    0.00,2.0,    2.21,2.0,   2.055,2.0,   1.161,2.0,   0.203,2.0,   0.8100,2.0,  2255.6,2.0,  2355.4,2.0,7.5839,6.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.1414,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.55,2.0,   35.86,2.0,-69.238,170.657,     -999.0,    34.8307,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.2991,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
280,320620110219,       S04P,11.0,1.0,2.0,2.0,2.0,20110226.0,2042.0,-69.238,170.657,       2844,  2778.2,  -0.1626,  34.6660,2.0,  34.6664,2.0,    236.1,2.0,   236.2,2.0,   99.04,2.0,   32.27,2.0,    0.00,2.0,    2.22,2.0,   2.096,2.0,   1.178,2.0,   0.205,2.0,   0.8320,2.0,  2254.5,2.0,  2348.6,6.0,7.5829,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.1636,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.69,2.0,   35.80,2.0,-69.238,170.657,     -999.0,    34.8299,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3240,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
281,320620110219,       S04P,11.0,1.0,1.0,1.0,2.0,20110226.0,2037.0,-69.238,170.657,       2844,  2883.9,  -0.2269,  34.6640,2.0,  34.6642,2.0,    238.8,2.0,   235.0,3.0,   98.26,2.0,   32.09,2.0,    0.00,2.0,    2.22,2.0,   2.228,2.0,   1.282,2.0,   0.232,2.0,   0.8820,2.0,  2254.2,6.0,  2349.4,6.0,7.5856,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.2274,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,1.0,-999.000,9.0,   40.35,2.0,   35.37,2.0,-69.238,170.657,     -999.0,    34.8277,2.0,-999.0,9.0,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.3955,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
282,320620110219,       S04P,12.0,1.0,36.0,36.0,2.0,20110227.0,335.0,-69.0266,171.0189,       3211,     3.8,  -1.4107,  33.8396,2.0,  33.8404,2.0,    339.9,3.0,   341.4,2.0,   66.94,2.0,   28.55,2.0,    0.12,2.0,    1.88,2.0,   5.617,2.0,   3.125,2.0,   0.575,2.0,   2.4670,2.0,  2180.2,2.0,  2290.8,2.0,7.6448,2.0,    25.00,   0.076,2.0,   0.004,    1.971,2.0,  -1.472,2.0,  -1.4106,2.0,    0.94,2.0,  -125.3,2.0,     2.8,   8.905,2.0, -999.00,1.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0265,171.019,      0.011,    34.0000,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.200,  -1.4108,50001201036.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
283,320620110219,       S04P,12.0,1.0,35.0,35.0,2.0,20110227.0,333.0,-69.0266,171.0189,       3211,    25.1,  -1.4428,  33.8432,2.0,  33.8439,2.0,    341.8,2.0,   341.3,2.0,   67.16,2.0,   28.53,2.0,    0.12,2.0,    1.88,2.0,   5.606,2.0,   3.111,2.0,   0.603,2.0,   2.2010,2.0,  2183.9,2.0,  2292.6,2.0,7.6451,2.0,    25.00,   0.069,2.0,   0.004,    2.155,2.0,  -1.835,2.0,  -1.4426,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   9.600,2.0, -999.00,1.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0266,171.019,      0.008,    34.0035,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.000,   0.188,  -1.4433,50001201035.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
284,320620110219,       S04P,12.0,1.0,34.0,34.0,2.0,20110227.0,332.0,-69.0266,171.0189,       3211,    49.7,  -1.5381,  33.9233,2.0,  33.9147,2.0,    337.5,2.0,   337.4,2.0,   68.82,2.0,   28.73,2.0,    0.12,2.0,    1.93,2.0,   5.312,2.0,   2.987,2.0,   0.563,2.0,   2.1960,2.0,  2190.3,2.0,  2294.0,6.0,7.6458,4.0,    25.00,   0.077,2.0,   0.004,    2.086,2.0,  -1.339,2.0,  -1.5340,2.0,    0.89,2.0,  -125.0,2.0,     2.4,   9.374,2.0, -999.00,1.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0266,171.019,      0.016,    34.0746,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.001,   0.225,  -1.5391,50001201034.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
285,320620110219,       S04P,12.0,1.0,33.0,33.0,2.0,20110227.0,330.0,-69.0266,171.0189,       3211,    74.9,  -1.6837,  34.0922,2.0,  34.0962,2.0,    298.8,2.0,   299.9,2.0,   71.53,2.0,   29.71,2.0,    0.13,2.0,    2.00,2.0,   4.300,2.0,   2.415,2.0,   0.462,2.0,   1.6910,2.0,  2206.9,2.0,  2305.5,2.0,7.6167,6.0,    25.00,   0.064,2.0,   0.004,    2.215,4.0,   1.031,2.0,  -1.6814,2.0,    0.79,2.0,  -128.5,2.0,     2.5,   9.768,4.0, -999.00,1.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0266,171.019,      0.008,    34.2570,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.001,   0.200,  -1.6852,50001201033.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
286,320620110219,       S04P,12.0,1.0,32.0,32.0,2.0,20110227.0,328.0,-69.0266,171.0189,       3211,   100.2,  -0.4166,  34.4356,2.0,  34.4317,2.0,    241.6,2.0,   240.3,2.0,   80.74,2.0,   31.69,2.0,    0.08,2.0,    2.14,2.0,   2.501,2.0,   1.433,2.0,   0.284,2.0,   1.0050,2.0,  2239.2,2.0,  2327.3,2.0,7.5837,2.0,    25.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,  -0.4176,2.0,    0.60,2.0,  -135.2,2.0,     2.7,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0266,171.019,     -999.0,    34.5941,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,  -0.4198,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
287,320620110219,       S04P,12.0,1.0,31.0,31.0,2.0,20110227.0,327.0,-69.0266,171.0189,       3211,   124.4,   0.4413,  34.5569,2.0,  34.5572,2.0,    218.7,2.0,   213.9,2.0,   87.51,2.0,   32.39,2.0,    0.00,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.0000,9.0,-999.000,9.0,   0.4281,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0, -999.00,9.0,-999.000,9.0, -999.00,9.0, -999.00,9.0,-69.0266,171.019,     -999.0,    34.7201,2.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,-999.000,   0.4363,-999.0,-999.0,9.0,-999.0,9.0,-999.0,9.0
